unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58879826,2023-09-20T12:13:35.000,2023-09-21T10:40:09.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,11208,1030 ELTON STREET,ELTON STREET,COZINE AVENUE,FLATLANDS AVENUE,COZINE AVENUE,FLATLANDS AVENUE,ADDRESS,BROOKLYN,ELTON STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T10:40:16.000,05 BROOKLYN,3044237501,BROOKLYN,1018813,179162,ONLINE,Unspecified,BROOKLYN,40.658367549701964,-73.87542794928093,"{'latitude': '40.658367549701964', 'longitude': '-73.87542794928093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880716,2023-09-20T12:13:31.000,2023-09-20T13:12:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11217,31 LAFAYETTE AVENUE,LAFAYETTE AVENUE,ASHLAND PLACE,ST FELIX STREET,ASHLAND PLACE,ST FELIX STREET,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T13:12:37.000,02 BROOKLYN,3021080020,BROOKLYN,990423,189527,ONLINE,Unspecified,BROOKLYN,40.68688245212137,-73.97774175102573,"{'latitude': '40.68688245212137', 'longitude': '-73.97774175102573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872281,2023-09-20T12:13:25.000,2023-09-20T13:41:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11233,187 HULL STREET,HULL STREET,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,ADDRESS,BROOKLYN,HULL STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T13:41:41.000,16 BROOKLYN,3015340048,BROOKLYN,1009367,186926,PHONE,Unspecified,BROOKLYN,40.67970981814832,-73.90944428910173,"{'latitude': '40.67970981814832', 'longitude': '-73.90944428910173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874402,2023-09-20T12:13:21.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10036,1514 BROADWAY,BROADWAY,WEST 44 STREET,7 AVENUE,WEST   44 STREET,7 AVENUE,ADDRESS,NEW YORK,BROADWAY,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-20T18:57:08.000,05 MANHATTAN,1009970001,MANHATTAN,988193,215204,ONLINE,Unspecified,MANHATTAN,40.757360880883155,-73.98576751398342,"{'latitude': '40.757360880883155', 'longitude': '-73.98576751398342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875047,2023-09-20T12:13:18.000,2023-09-20T12:35:37.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11691,10-11 NEILSON STREET,NEILSON STREET,CORNAGA AVENUE,DINSMORE AVENUE,CORNAGA AVENUE,DINSMORE AVENUE,ADDRESS,FAR ROCKAWAY,NEILSON STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-20T12:35:40.000,14 QUEENS,4155560063,QUEENS,1054304,159237,ONLINE,Unspecified,QUEENS,40.60346820374366,-73.74771855139466,"{'latitude': '40.60346820374366', 'longitude': '-73.74771855139466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874024,2023-09-20T12:13:18.000,2023-10-06T06:51:27.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11218,483 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-06T00:00:00.000,12 BROOKLYN,3053900061,BROOKLYN,991784,171292,ONLINE,Unspecified,BROOKLYN,40.636830354384635,-73.97285471098033,"{'latitude': '40.636830354384635', 'longitude': '-73.97285471098033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58878816,2023-09-20T12:13:11.000,2023-09-20T13:25:42.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,11218,561 EAST    2 STREET,EAST    2 STREET,CORTELYOU ROAD,DITMAS AVENUE,CORTELYOU ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST    2 STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-20T13:25:45.000,12 BROOKLYN,3053860079,BROOKLYN,990581,171466,PHONE,Unspecified,BROOKLYN,40.63730888882658,-73.97718900233887,"{'latitude': '40.63730888882658', 'longitude': '-73.97718900233887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874310,2023-09-20T12:13:11.000,2023-09-20T13:43:16.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11222,287 FROST STREET,FROST STREET,KINGSLAND AVENUE,DEBEVOISE AVENUE,KINGSLAND AVENUE,DEBEVOISE AVENUE,ADDRESS,BROOKLYN,FROST STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T13:43:21.000,01 BROOKLYN,3028580027,BROOKLYN,1000951,201190,MOBILE,Unspecified,BROOKLYN,40.71888103792461,-73.93975157716498,"{'latitude': '40.71888103792461', 'longitude': '-73.93975157716498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874975,2023-09-20T12:13:00.000,2023-09-20T14:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11230,,,,,AVENUE K,CONEY ISLAND AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-20T14:30:00.000,12 BROOKLYN,,BROOKLYN,994044,166026,UNKNOWN,Unspecified,BROOKLYN,40.62237408582108,-73.96471948743533,"{'latitude': '40.62237408582108', 'longitude': '-73.96471948743533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58871439,2023-09-20T12:12:54.000,2023-09-20T12:17:12.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T12:17:19.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58878672,2023-09-20T12:12:46.000,2023-09-20T15:07:36.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11101,10-37 51 AVENUE,51 AVENUE,JACKSON AVENUE,11 STREET,JACKSON AVENUE,11 STREET,ADDRESS,LONG ISLAND CITY,51 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T15:07:39.000,02 QUEENS,4000400009,QUEENS,997241,209541,ONLINE,Unspecified,QUEENS,40.74180871152759,-73.9531191796648,"{'latitude': '40.74180871152759', 'longitude': '-73.9531191796648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873841,2023-09-20T12:12:27.000,2023-09-20T14:46:38.000,DPR,Department of Parks and Recreation,Animal in a Park,Domestic Strays,Park,10468,2550 JEROME AVENUE,JEROME AVENUE,EAST  190 STREET,WEST  192 STREET,EAST  190 STREET,WEST  192 STREET,ADDRESS,BRONX,JEROME AVENUE,Closed,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",2023-09-20T14:46:44.000,07 BRONX,2031760001,BRONX,1012155,254532,UNKNOWN,Unspecified,BRONX,40.865262063365364,-73.89911184053967,"{'latitude': '40.865262063365364', 'longitude': '-73.89911184053967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875577,2023-09-20T12:11:58.000,2023-09-26T10:41:21.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,10023,102 WEST   74 STREET,WEST   74 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   74 STREET,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-09-26T10:41:28.000,07 MANHATTAN,1011450034,MANHATTAN,990314,223028,ONLINE,Unspecified,MANHATTAN,40.77883452882996,-73.97810458332148,"{'latitude': '40.77883452882996', 'longitude': '-73.97810458332148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873239,2023-09-20T12:11:45.000,2023-09-23T13:53:44.000,DSNY,Department of Sanitation,Dead Animal,Rat or Mouse,Sidewalk,11233,481 MACON STREET,MACON STREET,LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,ADDRESS,BROOKLYN,MACON STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T10:02:01.000,03 BROOKLYN,3016650055,BROOKLYN,1002888,188129,PHONE,Unspecified,BROOKLYN,40.683027791678725,-73.93280004850294,"{'latitude': '40.683027791678725', 'longitude': '-73.93280004850294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873495,2023-09-20T12:11:41.000,2023-09-20T13:49:25.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11212,243 BRISTOL STREET,BRISTOL STREET,BLAKE AVENUE,DUMONT AVENUE,BLAKE AVENUE,DUMONT AVENUE,ADDRESS,BROOKLYN,BRISTOL STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T13:49:28.000,16 BROOKLYN,3035590127,BROOKLYN,1008805,181611,ONLINE,Unspecified,BROOKLYN,40.665122919481895,-73.91148985958829,"{'latitude': '40.665122919481895', 'longitude': '-73.91148985958829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871438,2023-09-20T12:11:35.000,2023-09-20T13:09:29.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11236,933 REMSEN AVENUE,REMSEN AVENUE,AVENUE D,KRIER PLACE,AVENUE D,KRIER PLACE,ADDRESS,BROOKLYN,REMSEN AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T13:09:35.000,18 BROOKLYN,3081240027,BROOKLYN,1008662,174531,ONLINE,Unspecified,BROOKLYN,40.64569027390154,-73.91203094096106,"{'latitude': '40.64569027390154', 'longitude': '-73.91203094096106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876130,2023-09-20T12:11:31.000,2023-09-20T13:37:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11368,108-19 38 AVENUE,38 AVENUE,108 STREET,111 STREET,108 STREET,111 STREET,ADDRESS,CORONA,38 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T13:38:00.000,03 QUEENS,4017780067,QUEENS,1023387,213494,MOBILE,Unspecified,QUEENS,40.75258163255135,-73.85874281482094,"{'latitude': '40.75258163255135', 'longitude': '-73.85874281482094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875089,2023-09-20T12:11:27.000,2023-09-20T12:54:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,844 EAST  230 STREET,EAST  230 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  230 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T12:54:17.000,12 BRONX,2048540076,BRONX,1024533,263558,MOBILE,Unspecified,BRONX,40.88998779970118,-73.8543060262114,"{'latitude': '40.88998779970118', 'longitude': '-73.8543060262114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58887749,2023-09-20T12:11:23.000,2023-09-22T15:26:59.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,Street,11370,19-57 80 STREET,80 STREET,19 DRIVE,21 AVENUE,19 DRIVE,21 AVENUE,ADDRESS,EAST ELMHURST,80 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-21T12:36:28.000,01 QUEENS,4009490062,QUEENS,1014676,220383,PHONE,Unspecified,QUEENS,40.77152441623619,-73.89015221164492,"{'latitude': '40.77152441623619', 'longitude': '-73.89015221164492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871017,2023-09-20T12:11:15.000,2023-09-20T12:11:15.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11225,435 BROOKLYN AVENUE,BROOKLYN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T00:00:00.000,09 BROOKLYN,3013110002,BROOKLYN,999387,181334,UNKNOWN,Unspecified,BROOKLYN,40.66438372671371,-73.94543828112451,"{'latitude': '40.66438372671371', 'longitude': '-73.94543828112451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874883,2023-09-20T12:11:15.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11201,56 COURT STREET,COURT STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T00:00:00.000,02 BROOKLYN,3002657502,BROOKLYN,986698,191453,UNKNOWN,Unspecified,BROOKLYN,40.69217069316894,-73.99117244214905,"{'latitude': '40.69217069316894', 'longitude': '-73.99117244214905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872187,2023-09-20T12:11:12.000,2023-09-20T13:50:00.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,103 ARLINGTON AVENUE,ARLINGTON AVENUE,HENDRIX STREET,SCHENCK AVENUE,HENDRIX STREET,SCHENCK AVENUE,ADDRESS,BROOKLYN,ARLINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T13:50:03.000,05 BROOKLYN,3039190036,BROOKLYN,1014508,187012,MOBILE,Unspecified,BROOKLYN,40.67992978811974,-73.89090878852603,"{'latitude': '40.67992978811974', 'longitude': '-73.89090878852603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875435,2023-09-20T12:11:00.000,2023-09-20T12:41:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11413,131-54 224 STREET,224 STREET,131 AVE,133 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T12:41:00.000,13 QUEENS,4129330076,QUEENS,1055122,187108,PHONE,Unspecified,QUEENS,40.67996128385857,-73.74447997366391,"{'latitude': '40.67996128385857', 'longitude': '-73.74447997366391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876988,2023-09-20T12:11:00.000,2023-09-22T11:55:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10312,110 STAFFORD AVENUE,STAFFORD AVENUE,CARLTON BOULEVARD,ARDEN AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-22T11:55:00.000,03 STATEN ISLAND,5057110022,STATEN ISLAND,932994,139590,PHONE,Unspecified,STATEN ISLAND,40.54966983432931,-74.18443655530739,"{'latitude': '40.54966983432931', 'longitude': '-74.18443655530739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870724,2023-09-20T12:11:00.000,2023-09-21T11:20:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11211,267 WITHERS STREET,WITHERS STREET,WOODPOINT RD,KINGSLAND AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-21T11:20:00.000,01 BROOKLYN,3028660047,BROOKLYN,1000605,200771,ONLINE,Unspecified,BROOKLYN,40.71773163027151,-73.94100078083764,"{'latitude': '40.71773163027151', 'longitude': '-73.94100078083764', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58876847,2023-09-20T12:10:52.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10303,LOCKMAN AVENUE,LOCKMAN AVENUE,LOCKMAN AVENUE,RICHMD TERRACE,LOCKMAN AVENUE,RICHMD TERRACE,INTERSECTION,,,In Progress,,,01 STATEN ISLAND,,STATEN ISLAND,939494,171626,PHONE,Unspecified,STATEN ISLAND,40.63763724264162,-74.1612596114378,"{'latitude': '40.63763724264162', 'longitude': '-74.1612596114378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873592,2023-09-20T12:10:49.000,2023-09-20T12:42:53.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11103,47-12 31 AVENUE,31 AVENUE,47 STREET,48 STREET,47 STREET,48 STREET,ADDRESS,ASTORIA,31 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T12:42:56.000,01 QUEENS,4007270040,QUEENS,1008822,215666,PHONE,Unspecified,QUEENS,40.75859568723882,-73.91130428916392,"{'latitude': '40.75859568723882', 'longitude': '-73.91130428916392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873112,2023-09-20T12:10:45.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-21T04:16:53.000,Unspecified BROOKLYN,,BROOKLYN,994132,184101,MOBILE,Unspecified,BROOKLYN,40.67198594902078,-73.96437600956227,"{'latitude': '40.67198594902078', 'longitude': '-73.96437600956227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,2,Platform,2 3 to Flatbush - New Lots,
58878473,2023-09-20T12:10:35.000,2023-10-02T14:48:55.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,"Bodega, Deli, or Convenience Store",Business,11375,72-56 AUSTIN STREET,AUSTIN STREET,72 ROAD,ASCAN AVENUE,72 ROAD,ASCAN AVENUE,ADDRESS,FOREST HILLS,AUSTIN STREET,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-10-02T14:48:58.000,06 QUEENS,4032550067,QUEENS,1028283,201143,PHONE,Unspecified,QUEENS,40.71865821558743,-73.84115255504574,"{'latitude': '40.71865821558743', 'longitude': '-73.84115255504574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58878761,2023-09-20T12:10:30.000,2023-09-20T14:26:18.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,WEBSTER AVENUE,CONEY ISLAND AVENUE,WEBSTER AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T14:26:16.000,14 BROOKLYN,,BROOKLYN,993297,170432,PHONE,Unspecified,BROOKLYN,40.63446842135996,-73.96740446781641,"{'latitude': '40.63446842135996', 'longitude': '-73.96740446781641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872719,2023-09-20T12:10:28.000,2023-09-25T15:18:34.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10459,1334 LOUIS NINE BOULEVARD,LOUIS NINE BOULEVARD,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,03 BRONX,2029767501,BRONX,1014044,242246,PHONE,Unspecified,BRONX,40.83153447154292,-73.89233692200067,"{'latitude': '40.83153447154292', 'longitude': '-73.89233692200067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876509,2023-09-20T12:10:28.000,2023-09-22T13:35:54.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10459,1334 LOUIS NINE BOULEVARD,LOUIS NINE BOULEVARD,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-22T00:00:00.000,03 BRONX,2029767501,BRONX,1014044,242246,PHONE,Unspecified,BRONX,40.83153447154292,-73.89233692200067,"{'latitude': '40.83153447154292', 'longitude': '-73.89233692200067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872594,2023-09-20T12:10:23.000,2023-09-21T16:22:00.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11385,1819 GEORGE STREET,GEORGE STREET,,,,,ADDRESS,RIDGEWOOD,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-21T00:00:00.000,05 QUEENS,4035740051,QUEENS,1011656,194153,ONLINE,Unspecified,QUEENS,40.699539466837884,-73.90116223796252,"{'latitude': '40.699539466837884', 'longitude': '-73.90116223796252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874288,2023-09-20T12:10:20.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contains Foreign Object,Restaurant/Bar/Deli/Bakery,11226,873 FLATBUSH AVENUE,FLATBUSH AVENUE,MARTENSE STREET,CHURCH AVENUE,MARTENSE STREET,CHURCH AVENUE,ADDRESS,BROOKLYN,FLATBUSH AVENUE,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-22T09:57:00.000,14 BROOKLYN,3050890105,BROOKLYN,995681,176384,PHONE,Unspecified,BROOKLYN,40.65080262503368,-73.95880504522023,"{'latitude': '40.65080262503368', 'longitude': '-73.95880504522023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873814,2023-09-20T12:10:17.000,2023-09-20T12:16:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10011,74 5 AVENUE,5 AVENUE,EAST   13 STREET,EAST   14 STREET,EAST   13 STREET,EAST   14 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T12:16:14.000,02 MANHATTAN,1005770042,MANHATTAN,985918,207246,ONLINE,Unspecified,MANHATTAN,40.735518889783606,-73.99398123138357,"{'latitude': '40.735518889783606', 'longitude': '-73.99398123138357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871243,2023-09-20T12:10:16.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10019,108 WEST   56 STREET,WEST   56 STREET,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,05 MANHATTAN,1010087501,MANHATTAN,990287,217572,ONLINE,Unspecified,MANHATTAN,40.76385925138232,-73.97820697392692,"{'latitude': '40.76385925138232', 'longitude': '-73.97820697392692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874472,2023-09-20T12:10:01.000,2023-09-25T14:49:12.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10032,BROADWAY,BROADWAY,BROADWAY,WEST  172 STREET,BROADWAY,WEST  172 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T03:30:34.000,12 MANHATTAN,,MANHATTAN,1001121,246754,ONLINE,Unspecified,MANHATTAN,40.84394176122344,-73.93902388879225,"{'latitude': '40.84394176122344', 'longitude': '-73.93902388879225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872411,2023-09-20T12:09:52.000,2023-09-20T12:50:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11427,89-91 217 STREET,217 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,QUEENS VILLAGE,217 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T12:51:05.000,13 QUEENS,4106610005,QUEENS,1054950,203689,ONLINE,Unspecified,QUEENS,40.72547341986226,-73.74492601973732,"{'latitude': '40.72547341986226', 'longitude': '-73.74492601973732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
