unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location
58921491,2023-09-25T21:53:02.000,2023-09-25T22:25:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032,498 WEST  158 STREET,WEST  158 STREET,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST  158 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T22:25:15.000,12 MANHATTAN,1021080059,MANHATTAN,1000454,242921,ONLINE,Unspecified,MANHATTAN,40.833422541343964,-73.94144385735437,"{'latitude': '40.833422541343964', 'longitude': '-73.94144385735437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920251,2023-09-25T21:53:01.000,2023-09-25T22:17:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10451,253 EAST  142 STREET,EAST  142 STREET,RIDER AVENUE,MORRIS AVENUE,RIDER AVENUE,MORRIS AVENUE,ADDRESS,BRONX,EAST  142 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:17:29.000,01 BRONX,2023347501,BRONX,1004970,236145,ONLINE,Unspecified,BRONX,40.81481491086839,-73.9251453898462,"{'latitude': '40.81481491086839', 'longitude': '-73.9251453898462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922575,2023-09-25T21:53:00.000,2023-09-25T22:24:56.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,270 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  123 STREET,MANHATTAN AVENUE,WEST  123 STREET,MANHATTAN AVENUE,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-25T22:25:00.000,10 MANHATTAN,1019500041,MANHATTAN,997251,234286,ONLINE,Unspecified,MANHATTAN,40.80972720648371,-73.95303521606323,"{'latitude': '40.80972720648371', 'longitude': '-73.95303521606323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58916611,2023-09-25T21:53:00.000,2023-09-26T01:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11433,109-53 153 STREET,153 STREET,109 DR,110 AVE,,,ADDRESS,JAMAICA,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,2023-09-26T01:30:00.000,12 QUEENS,4121450008,QUEENS,1040761,190955,PHONE,Unspecified,QUEENS,40.69062372223124,-73.79622426596278,"{'latitude': '40.69062372223124', 'longitude': '-73.79622426596278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58921042,2023-09-25T21:53:00.000,2023-09-26T11:26:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11215,278 11 STREET,11 STREET,4 AVE,5 AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-26T11:26:00.000,06 BROOKLYN,3010220023,BROOKLYN,987395,182875,ONLINE,Unspecified,BROOKLYN,40.6686258098921,-73.98866304361506,"{'latitude': '40.6686258098921', 'longitude': '-73.98866304361506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58923351,2023-09-25T21:53:00.000,2023-09-28T01:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11356,COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,15 AVENUE,18 AVENUE,,,BLOCKFACE,QUEENS,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T01:30:00.000,07 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,N/A,,,,
58917725,2023-09-25T21:53:00.000,2023-09-26T17:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11205,970 KENT AVENUE,KENT AVENUE,WILLOUGHBY AVE,DE KALB AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-26T17:26:00.000,03 BROOKLYN,3019257501,BROOKLYN,995694,191129,ONLINE,Unspecified,BROOKLYN,40.691274327649964,-73.95873316277968,"{'latitude': '40.691274327649964', 'longitude': '-73.95873316277968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58917841,2023-09-25T21:52:55.000,2023-09-25T21:54:38.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11203,510 TROY AVENUE,TROY AVENUE,MAPLE STREET,MIDWOOD STREET,MAPLE STREET,MIDWOOD STREET,ADDRESS,BROOKLYN,TROY AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T21:54:42.000,09 BROOKLYN,,BROOKLYN,1001665,180190,MOBILE,Unspecified,BROOKLYN,40.66123951290553,-73.93723012704466,"{'latitude': '40.66123951290553', 'longitude': '-73.93723012704466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923424,2023-09-25T21:52:52.000,2023-09-25T23:01:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,1879 WEST   13 STREET,WEST   13 STREET,HIGHLAWN AVENUE,AVENUE S,HIGHLAWN AVENUE,AVENUE S,ADDRESS,BROOKLYN,WEST   13 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T23:01:07.000,11 BROOKLYN,3066680055,BROOKLYN,988397,158277,ONLINE,Unspecified,BROOKLYN,40.60110911928657,-73.98506619521359,"{'latitude': '40.60110911928657', 'longitude': '-73.98506619521359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920695,2023-09-25T21:52:30.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11226,105 EAST   29 STREET,EAST   29 STREET,TILDEN AVENUE,BEVERLEY ROAD,TILDEN AVENUE,BEVERLEY ROAD,ADDRESS,BROOKLYN,EAST   29 STREET,In Progress,,,17 BROOKLYN,3051400071,BROOKLYN,998103,174829,ONLINE,Unspecified,BROOKLYN,40.64653103014467,-73.95007985449925,"{'latitude': '40.64653103014467', 'longitude': '-73.95007985449925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918694,2023-09-25T21:52:17.000,2023-09-27T12:39:49.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11203,123 EAST   49 STREET,EAST   49 STREET,RUTLAND ROAD,WINTHROP STREET,RUTLAND ROAD,WINTHROP STREET,ADDRESS,BROOKLYN,EAST   49 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-27T12:39:55.000,09 BROOKLYN,3046030161,BROOKLYN,1003063,179490,MOBILE,Unspecified,BROOKLYN,40.65931530771803,-73.93219319126273,"{'latitude': '40.65931530771803', 'longitude': '-73.93219319126273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922356,2023-09-25T21:51:38.000,2023-09-25T23:11:27.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11204,1766 59 STREET,59 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,59 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T23:11:31.000,12 BROOKLYN,3055110034,BROOKLYN,987717,166294,ONLINE,Unspecified,BROOKLYN,40.62311442500842,-73.9875108340905,"{'latitude': '40.62311442500842', 'longitude': '-73.9875108340905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919995,2023-09-25T21:50:59.000,2023-09-25T21:54:24.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11203,526 TROY AVENUE,TROY AVENUE,MIDWOOD STREET,RUTLAND ROAD,MIDWOOD STREET,RUTLAND ROAD,ADDRESS,BROOKLYN,TROY AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T21:54:28.000,09 BROOKLYN,,BROOKLYN,1001679,180025,MOBILE,Unspecified,BROOKLYN,40.660786596870324,-73.93718009256685,"{'latitude': '40.660786596870324', 'longitude': '-73.93718009256685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918105,2023-09-25T21:50:27.000,2023-09-25T22:51:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1122 ANDERSON AVENUE,ANDERSON AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,ADDRESS,BRONX,ANDERSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:51:19.000,04 BRONX,2025050045,BRONX,1005000,243529,ONLINE,Unspecified,BRONX,40.83508181454018,-73.92501417424235,"{'latitude': '40.83508181454018', 'longitude': '-73.92501417424235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58925214,2023-09-25T21:50:14.000,2023-09-26T01:05:57.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Residential Building/House,11207,569 VAN SICLEN AVENUE,VAN SICLEN AVENUE,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,ADDRESS,BROOKLYN,VAN SICLEN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T01:06:04.000,05 BROOKLYN,3040740042,BROOKLYN,1015170,181874,PHONE,Unspecified,BROOKLYN,40.665824855032675,-73.8885456072459,"{'latitude': '40.665824855032675', 'longitude': '-73.8885456072459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924474,2023-09-25T21:50:00.000,2023-09-25T22:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10016,,,,,EAST 37 STREET,PARK AVENUE,INTERSECTION,MANHATTAN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-25T22:40:00.000,06 MANHATTAN,,MANHATTAN,989804,212153,ONLINE,Unspecified,MANHATTAN,40.74898579456192,-73.97995503676118,"{'latitude': '40.74898579456192', 'longitude': '-73.97995503676118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58916788,2023-09-25T21:49:37.000,2023-09-25T22:20:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,35-28 103 STREET,103 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,CORONA,103 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T22:20:20.000,03 QUEENS,4017430019,QUEENS,1021643,214184,PHONE,Unspecified,QUEENS,40.75448305238721,-73.86503358718544,"{'latitude': '40.75448305238721', 'longitude': '-73.86503358718544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919524,2023-09-25T21:49:23.000,2023-09-26T11:28:40.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10473,352 TAYLOR AVENUE,TAYLOR AVENUE,O'BRIEN AVENUE,PATTERSON AVENUE,O'BRIEN AVENUE,PATTERSON AVENUE,ADDRESS,BRONX,TAYLOR AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-26T11:28:46.000,09 BRONX,2034700028,BRONX,1022793,235141,MOBILE,Unspecified,BRONX,40.81199943238026,-73.86076254571334,"{'latitude': '40.81199943238026', 'longitude': '-73.86076254571334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917838,2023-09-25T21:49:20.000,2023-09-25T21:54:12.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11213,615 CROWN STREET,CROWN STREET,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,CROWN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T21:54:17.000,09 BROOKLYN,3014120057,BROOKLYN,1001443,181779,MOBILE,Unspecified,BROOKLYN,40.665601398945164,-73.93802624197998,"{'latitude': '40.665601398945164', 'longitude': '-73.93802624197998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924698,2023-09-25T21:49:18.000,2023-09-25T22:07:28.000,NYPD,New York City Police Department,Drinking,In Public,Street/Sidewalk,11220,4603 6 AVENUE,6 AVENUE,46 STREET,47 STREET,46 STREET,47 STREET,ADDRESS,BROOKLYN,6 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T22:07:33.000,07 BROOKLYN,3007580010,BROOKLYN,982621,174603,ONLINE,Unspecified,BROOKLYN,40.64592139359713,-74.0058701486801,"{'latitude': '40.64592139359713', 'longitude': '-74.0058701486801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922354,2023-09-25T21:49:08.000,2023-09-25T21:53:55.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11203,573 SCHENECTADY AVENUE,SCHENECTADY AVENUE,RUTLAND ROAD,WINTHROP STREET,RUTLAND ROAD,WINTHROP STREET,ADDRESS,BROOKLYN,SCHENECTADY AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T21:53:58.000,09 BROOKLYN,3046020005,BROOKLYN,1002525,179570,MOBILE,Unspecified,BROOKLYN,40.65953601677571,-73.93413206173588,"{'latitude': '40.65953601677571', 'longitude': '-73.93413206173588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917805,2023-09-25T21:48:48.000,2023-09-25T22:18:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11372,84-20 NORTHERN BOULEVARD,NORTHERN BOULEVARD,84 STREET,85 STREET,84 STREET,85 STREET,ADDRESS,JACKSON HEIGHTS,NORTHERN BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T22:18:34.000,03 QUEENS,4014320006,QUEENS,1016600,214648,PHONE,Unspecified,QUEENS,40.755776501946755,-73.88323355169499,"{'latitude': '40.755776501946755', 'longitude': '-73.88323355169499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923397,2023-09-25T21:48:25.000,2023-09-25T23:00:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,610 EAST SEVENTH STREET,EAST SEVENTH STREET,CORTELYOU ROAD,DITMAS AVENUE,CORTELYOU ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST    7 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T23:00:07.000,12 BROOKLYN,3053907501,BROOKLYN,992158,171354,MOBILE,Unspecified,BROOKLYN,40.637000205151466,-73.97150710216309,"{'latitude': '40.637000205151466', 'longitude': '-73.97150710216309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924874,2023-09-25T21:48:17.000,2023-09-25T22:17:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,566 WEST  151 STREET,WEST  151 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  151 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:17:49.000,09 MANHATTAN,1020820059,MANHATTAN,999043,241576,ONLINE,Unspecified,MANHATTAN,40.82973337947792,-73.94654573072565,"{'latitude': '40.82973337947792', 'longitude': '-73.94654573072565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920283,2023-09-25T21:47:58.000,2023-09-25T21:59:47.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10312,35 SERRELL AVENUE,SERRELL AVENUE,RICHMOND AVENUE,WAINWRIGHT AVENUE,RICHMOND AVENUE,WAINWRIGHT AVENUE,ADDRESS,STATEN ISLAND,SERRELL AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-25T21:59:49.000,03 STATEN ISLAND,5055990022,STATEN ISLAND,937519,138828,ONLINE,Unspecified,STATEN ISLAND,40.547603289501915,-74.16814884186256,"{'latitude': '40.547603289501915', 'longitude': '-74.16814884186256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58925169,2023-09-25T21:47:33.000,2023-09-25T22:17:11.000,NYPD,New York City Police Department,Drug Activity,Use Indoor,Hallway,11374,65-38 AUSTIN STREET,AUSTIN STREET,65 ROAD,66 AVENUE,65 ROAD,66 AVENUE,ADDRESS,REGO PARK,AUSTIN STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-25T22:17:14.000,06 QUEENS,4031047501,QUEENS,1023161,203740,ONLINE,Unspecified,QUEENS,40.72581035470789,-73.85961493565311,"{'latitude': '40.72581035470789', 'longitude': '-73.85961493565311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924661,2023-09-25T21:47:21.000,2023-09-25T22:13:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,1857 HONE AVENUE,HONE AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,HONE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T22:13:40.000,11 BRONX,2041280011,BRONX,1024223,248950,PHONE,Unspecified,BRONX,40.849894768412334,-73.85551436540034,"{'latitude': '40.849894768412334', 'longitude': '-73.85551436540034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58916865,2023-09-25T21:47:00.000,2023-09-25T22:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,168 ST,SOF JAMAICA AVE,INTERSECTION,,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T22:30:00.000,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,N/A,,,,
58916588,2023-09-25T21:47:00.000,2023-09-26T17:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11226,533 OCEAN AVENUE,OCEAN AVENUE,CHURCH AVE,TENNIS CT,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-26T17:26:00.000,14 BROOKLYN,3051010093,BROOKLYN,995095,175964,ONLINE,Unspecified,BROOKLYN,40.64965055338781,-73.96091754278237,"{'latitude': '40.64965055338781', 'longitude': '-73.96091754278237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58919994,2023-09-25T21:46:55.000,2023-09-25T21:53:39.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11203,756 WINTHROP STREET,WINTHROP STREET,EAST   45 STREET,EAST   46 STREET,EAST   45 STREET,EAST   46 STREET,ADDRESS,BROOKLYN,WINTHROP STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T21:53:43.000,09 BROOKLYN,3046170001,BROOKLYN,1002228,179023,MOBILE,Unspecified,BROOKLYN,40.658035230454374,-73.93520398632249,"{'latitude': '40.658035230454374', 'longitude': '-73.93520398632249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919177,2023-09-25T21:46:48.000,2023-09-25T21:55:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11220,4603 SIXTH AVENUE,SIXTH AVENUE,46 STREET,47 STREET,46 STREET,47 STREET,ADDRESS,BROOKLYN,6 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T21:55:39.000,07 BROOKLYN,3007580010,BROOKLYN,982621,174603,MOBILE,Unspecified,BROOKLYN,40.64592139359713,-74.0058701486801,"{'latitude': '40.64592139359713', 'longitude': '-74.0058701486801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917348,2023-09-25T21:46:37.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,11379,65-24 78 STREET,78 STREET,FURMANVILLE AVENUE,JUNIPER VALLEY ROAD,FURMANVILLE AVENUE,JUNIPER VALLEY ROAD,ADDRESS,MIDDLE VILLAGE,78 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-26T06:52:05.000,05 QUEENS,4030390014,QUEENS,1018801,200485,UNKNOWN,Unspecified,QUEENS,40.71689427874123,-73.8753618498968,"{'latitude': '40.71689427874123', 'longitude': '-73.8753618498968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920613,2023-09-25T21:46:30.000,2023-09-25T22:07:39.000,NYPD,New York City Police Department,Animal-Abuse,Tortured,Residential Building/House,10039,2999 8 AVENUE,8 AVENUE,HARLEM RIVER DRIVE EXIT   23 NB,HARLEM RIVER DRIVE,HARLEM RIVER DRIVE EXIT   23 NB,HARLEM RIVER DRIVE,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:07:45.000,10 MANHATTAN,1021060003,MANHATTAN,1002071,242215,PHONE,Unspecified,MANHATTAN,40.83148166009977,-73.93560240720036,"{'latitude': '40.83148166009977', 'longitude': '-73.93560240720036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919804,2023-09-25T21:46:28.000,2023-09-28T13:04:07.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,11378,61-52 56 STREET,56 STREET,ANDREWS AVENUE,62 AVENUE,ANDREWS AVENUE,62 AVENUE,ADDRESS,MASPETH,56 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-28T13:04:11.000,05 QUEENS,4026450046,QUEENS,1009883,199425,MOBILE,Unspecified,QUEENS,40.714015167459735,-73.90753636031192,"{'latitude': '40.714015167459735', 'longitude': '-73.90753636031192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924640,2023-09-25T21:46:08.000,2023-09-25T22:22:06.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10021,1439 2 AVENUE,2 AVENUE,EAST   74 STREET,EAST   75 STREET,EAST   74 STREET,EAST   75 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:22:10.000,08 MANHATTAN,1014290028,MANHATTAN,996155,220053,ONLINE,Unspecified,MANHATTAN,40.770662997975194,-73.95701963075567,"{'latitude': '40.770662997975194', 'longitude': '-73.95701963075567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920185,2023-09-25T21:46:02.000,2023-09-26T00:11:17.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453,1730 POPHAM AVENUE,POPHAM AVENUE,WEST  176 STREET,PALISADE PLACE,WEST  176 STREET,PALISADE PLACE,ADDRESS,BRONX,POPHAM AVENUE,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-26T00:11:21.000,05 BRONX,2028770431,BRONX,1006456,249155,MOBILE,Unspecified,BRONX,40.85051999166292,-73.91973389151916,"{'latitude': '40.85051999166292', 'longitude': '-73.91973389151916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918961,2023-09-25T21:45:50.000,2023-09-25T22:10:03.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11373,53-01 94 STREET,94 STREET,53 AVENUE,54 AVENUE,53 AVENUE,54 AVENUE,ADDRESS,ELMHURST,94 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T22:10:05.000,04 QUEENS,4018930046,QUEENS,1020644,208577,ONLINE,Unspecified,QUEENS,40.73909743076647,-73.86866971719114,"{'latitude': '40.73909743076647', 'longitude': '-73.86866971719114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58916912,2023-09-25T21:45:49.000,2023-09-25T22:50:47.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1082 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST  165 STREET,WEST  166 STREET,WEST  165 STREET,WEST  166 STREET,ADDRESS,BRONX,WOODYCREST AVENUE,Closed,The Police Department responded to the complaint and a report was prepared.,2023-09-25T22:50:49.000,04 BRONX,2025090010,BRONX,1004564,243297,ONLINE,Unspecified,BRONX,40.834446055385214,-73.92659048188585,"{'latitude': '40.834446055385214', 'longitude': '-73.92659048188585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58916765,2023-09-25T21:45:44.000,2023-09-25T22:21:51.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11205,165 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,HALL STREET,RYERSON STREET,HALL STREET,RYERSON STREET,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T22:21:55.000,02 BROOKLYN,3019050001,BROOKLYN,993845,191358,MOBILE,Unspecified,BROOKLYN,40.69190507747371,-73.96540029321112,"{'latitude': '40.69190507747371', 'longitude': '-73.96540029321112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
