unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,due_date,taxi_company_borough,vehicle_type
58903063,2023-09-23T09:02:04.000,2023-09-25T13:24:49.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Left in Front of Other Residence,Sidewalk,11412,113-35 198 STREET,198 STREET,113 AVENUE,MURDOCK AVENUE,113 AVENUE,MURDOCK AVENUE,ADDRESS,SAINT ALBANS,198 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-25T13:24:53.000,12 QUEENS,4109930333,QUEENS,1051678,194531,PHONE,Unspecified,QUEENS,40.70036253537022,-73.75682251904074,"{'latitude': '40.70036253537022', 'longitude': '-73.75682251904074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909403,2023-09-23T09:02:00.000,2023-09-23T18:50:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10065,,,,,EAST 67 STREET,PARK AVENUE,INTERSECTION,MANHATTAN,,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-23T18:50:00.000,08 MANHATTAN,,MANHATTAN,993626,219051,PHONE,Unspecified,MANHATTAN,40.767915812897506,-73.96615142268037,"{'latitude': '40.767915812897506', 'longitude': '-73.96615142268037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909388,2023-09-23T09:02:00.000,2023-09-23T09:49:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11101,27-19 THOMSON AVENUE,THOMSON AVENUE,COURT SQ,44 DR,,,ADDRESS,LONG ISLAND CITY,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-23T09:49:00.000,02 QUEENS,0000000000,QUEENS,1000196,211180,ONLINE,Unspecified,QUEENS,40.74630252137764,-73.94245154301639,"{'latitude': '40.74630252137764', 'longitude': '-73.94245154301639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58904348,2023-09-23T09:01:53.000,2023-09-23T09:27:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10030,301 WEST  141 STREET,WEST  141 STREET,FREDERICK DOUGLASS BOULEVARD,EDGECOMBE AVENUE,FREDERICK DOUGLASS BOULEVARD,EDGECOMBE AVENUE,ADDRESS,NEW YORK,WEST  141 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T09:27:25.000,10 MANHATTAN,1020430011,MANHATTAN,999756,238172,MOBILE,Unspecified,MANHATTAN,40.82038914593883,-73.94397718395447,"{'latitude': '40.82038914593883', 'longitude': '-73.94397718395447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904481,2023-09-23T09:01:37.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10028,333 EAST   82 STREET,EAST   82 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   82 STREET,In Progress,,,08 MANHATTAN,1015457502,MANHATTAN,997344,221605,UNKNOWN,Unspecified,MANHATTAN,40.774921150261015,-73.95272398603737,"{'latitude': '40.774921150261015', 'longitude': '-73.95272398603737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903989,2023-09-23T09:01:36.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11237,254 IRVING AVENUE,IRVING AVENUE,BLEECKER STREET,MENAHAN STREET,BLEECKER STREET,MENAHAN STREET,ADDRESS,BROOKLYN,IRVING AVENUE,In Progress,,,04 BROOKLYN,3033090022,BROOKLYN,1007504,194320,UNKNOWN,Unspecified,BROOKLYN,40.70000972722279,-73.91613553987794,"{'latitude': '40.70000972722279', 'longitude': '-73.91613553987794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903383,2023-09-23T09:01:29.000,2023-09-23T09:19:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11229,1834 BROWN STREET,BROWN STREET,GERRITSEN AVENUE,AVENUE S,GERRITSEN AVENUE,AVENUE S,ADDRESS,BROOKLYN,BROWN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T09:20:02.000,15 BROOKLYN,3068370019,BROOKLYN,1000611,160294,PHONE,Unspecified,BROOKLYN,40.606631240106566,-73.94107735544492,"{'latitude': '40.606631240106566', 'longitude': '-73.94107735544492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904056,2023-09-23T09:01:04.000,2023-09-27T14:01:42.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11236,1121 EAST   86 STREET,EAST   86 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   86 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-26T10:11:19.000,18 BROOKLYN,3080520031,BROOKLYN,1010708,170487,ONLINE,Unspecified,BROOKLYN,40.634584490250134,-73.90467400897406,"{'latitude': '40.634584490250134', 'longitude': '-73.90467400897406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903055,2023-09-23T09:00:45.000,2023-09-25T12:55:53.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,10301,14 RANDALL AVENUE,RANDALL AVENUE,CASTLETON AVENUE,ELWOOD PLACE,CASTLETON AVENUE,ELWOOD PLACE,ADDRESS,STATEN ISLAND,RANDALL AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-25T12:12:22.000,01 STATEN ISLAND,5001310100,STATEN ISLAND,956688,170186,ONLINE,Unspecified,STATEN ISLAND,40.63375494327791,-74.09930237920787,"{'latitude': '40.63375494327791', 'longitude': '-74.09930237920787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903091,2023-09-23T09:00:31.000,2023-09-23T09:13:05.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Smoking,Park,10028,1000 5 AVENUE,5 AVENUE,EAST   81 STREET,EAST   82 STREET,EAST   81 STREET,EAST   82 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,No action was taken because the agency determined the condition reported was within acceptable parameters for park/city use.,2023-09-23T09:13:09.000,64 MANHATTAN,1011110001,MANHATTAN,994623,222956,PHONE,Unspecified,MANHATTAN,40.77863290127972,-73.96254609596876,"{'latitude': '40.77863290127972', 'longitude': '-73.96254609596876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904455,2023-09-23T09:00:25.000,2023-09-23T10:04:54.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10307,31 SUMMIT ROAD,SUMMIT ROAD,FINLAY STREET,CONNECTICUT STREET,FINLAY STREET,CONNECTICUT STREET,ADDRESS,STATEN ISLAND,SUMMIT ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T10:04:58.000,03 STATEN ISLAND,5079330013,STATEN ISLAND,914684,124214,PHONE,Unspecified,STATEN ISLAND,40.50734102238014,-74.25016385595343,"{'latitude': '40.50734102238014', 'longitude': '-74.25016385595343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904307,2023-09-23T09:00:05.000,2023-10-14T13:17:49.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10016,217 EAST   30 STREET,EAST   30 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   30 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-23T11:49:56.000,06 MANHATTAN,1009110012,MANHATTAN,990041,209921,PHONE,Unspecified,MANHATTAN,40.742859362317404,-73.97910160099659,"{'latitude': '40.742859362317404', 'longitude': '-73.97910160099659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904236,2023-09-23T08:59:30.000,2023-09-27T12:15:19.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10014,48 MORTON STREET,MORTON STREET,BEDFORD STREET,HUDSON STREET,BEDFORD STREET,HUDSON STREET,ADDRESS,NEW YORK,MORTON STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-23T08:59:30.000,02 MANHATTAN,1005830020,MANHATTAN,982665,205539,MOBILE,Unspecified,MANHATTAN,40.730833609660735,-74.00571887140757,"{'latitude': '40.730833609660735', 'longitude': '-74.00571887140757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904638,2023-09-23T08:59:10.000,2023-09-23T09:17:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11213,1508 PROSPECT PLACE,PROSPECT PLACE,ROCHESTER AVENUE,BUFFALO AVENUE,ROCHESTER AVENUE,BUFFALO AVENUE,ADDRESS,BROOKLYN,PROSPECT PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T09:18:02.000,08 BROOKLYN,3013680029,BROOKLYN,1004626,184485,PHONE,Unspecified,BROOKLYN,40.673022009002594,-73.92654464984982,"{'latitude': '40.673022009002594', 'longitude': '-73.92654464984982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903803,2023-09-23T08:59:06.000,2023-10-02T11:49:39.000,DSNY,Department of Sanitation,Dead Animal,Other,Street,10462,2255 GLEASON AVENUE,GLEASON AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,ADDRESS,BRONX,GLEASON AVENUE,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-23T16:36:51.000,09 BRONX,2038210064,BRONX,1025925,242490,ONLINE,Unspecified,BRONX,40.83215610924437,-73.84940250461422,"{'latitude': '40.83215610924437', 'longitude': '-73.84940250461422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58906184,2023-09-23T08:59:00.000,2023-09-23T10:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11236,1297 EAST   83 STREET,EAST   83 STREET,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-23T10:00:00.000,18 BROOKLYN,,BROOKLYN,1010875,169056,PHONE,Unspecified,BROOKLYN,40.63065620034712,-73.90407796798395,"{'latitude': '40.63065620034712', 'longitude': '-73.90407796798395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909373,2023-09-23T08:59:00.000,2023-09-23T08:59:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,10460,361 BRONX PARK AVENUE,BRONX PARK AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-23T00:00:00.000,06 BRONX,2039060085,BRONX,1018511,244982,UNKNOWN,Unspecified,BRONX,40.839027794688,-73.87618109396755,"{'latitude': '40.839027794688', 'longitude': '-73.87618109396755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909804,2023-09-23T08:58:59.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10027,250 WEST  131 STREET,WEST  131 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-25T00:00:00.000,10 MANHATTAN,1019330050,MANHATTAN,998740,235701,UNKNOWN,Unspecified,MANHATTAN,40.813608670505694,-73.94765330236223,"{'latitude': '40.813608670505694', 'longitude': '-73.94765330236223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903471,2023-09-23T08:57:46.000,2023-09-23T09:31:53.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,11385,1818 NORMAN STREET,NORMAN STREET,SENECA AVENUE,FOREST AVENUE,SENECA AVENUE,FOREST AVENUE,ADDRESS,RIDGEWOOD,NORMAN STREET,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-09-23T09:31:57.000,05 QUEENS,4035770016,QUEENS,1012054,193844,MOBILE,Unspecified,QUEENS,40.69869009295523,-73.89972815654593,"{'latitude': '40.69869009295523', 'longitude': '-73.89972815654593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903365,2023-09-23T08:57:41.000,2023-09-23T12:18:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466,693 EAST  236 STREET,EAST  236 STREET,RICHARDSON AVENUE,WHITE PLAINS ROAD,RICHARDSON AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,EAST  236 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T12:18:06.000,12 BRONX,2050390035,BRONX,1023909,265647,MOBILE,Unspecified,BRONX,40.8957242611093,-73.85655050810409,"{'latitude': '40.8957242611093', 'longitude': '-73.85655050810409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904538,2023-09-23T08:57:36.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-27T22:17:31.000,Unspecified QUEENS,,QUEENS,1031098,199611,MOBILE,Unspecified,QUEENS,40.714438791534796,-73.83100823135499,"{'latitude': '40.714438791534796', 'longitude': '-73.83100823135499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,F,Platform,,,,
58903937,2023-09-23T08:57:27.000,2023-09-23T09:44:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,750 GATES AVENUE,GATES AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T09:44:27.000,03 BROOKLYN,3016350126,BROOKLYN,1002497,189975,ONLINE,Unspecified,BROOKLYN,40.688095452785824,-73.93420481269388,"{'latitude': '40.688095452785824', 'longitude': '-73.93420481269388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903705,2023-09-23T08:57:08.000,2023-09-23T09:39:48.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11203,350 EAST   51 STREET,EAST   51 STREET,LINDEN BOULEVARD,CHURCH AVENUE,LINDEN BOULEVARD,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   51 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T09:39:52.000,17 BROOKLYN,3046760011,BROOKLYN,1003803,177249,PHONE,Unspecified,BROOKLYN,40.653162652450185,-73.92953254292175,"{'latitude': '40.653162652450185', 'longitude': '-73.92953254292175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904373,2023-09-23T08:56:10.000,2023-09-23T09:21:44.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11226,552 PARKSIDE AVENUE,PARKSIDE AVENUE,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,PARKSIDE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T09:21:47.000,09 BROOKLYN,3050560028,BROOKLYN,996762,178263,PHONE,Unspecified,BROOKLYN,40.65595860808339,-73.95490586001881,"{'latitude': '40.65595860808339', 'longitude': '-73.95490586001881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903836,2023-09-23T08:56:02.000,2023-09-23T09:22:56.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11419,101-09 109 STREET,109 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,SOUTH RICHMOND HILL,109 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T09:23:00.000,09 QUEENS,4094270072,QUEENS,1030221,189706,ONLINE,Unspecified,QUEENS,40.68725653336114,-73.83423938058478,"{'latitude': '40.68725653336114', 'longitude': '-73.83423938058478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58905620,2023-09-23T08:56:00.000,2023-10-04T14:15:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10457,1879 CLINTON AVENUE,CLINTON AVENUE,CROSS BRONX EXPY,FAIRMOUNT PL,,,ADDRESS,BRONX,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-10-04T14:15:00.000,06 BRONX,2029500001,BRONX,1014319,246595,MOBILE,Unspecified,BRONX,40.84347027425832,-73.89132369064467,"{'latitude': '40.84347027425832', 'longitude': '-73.89132369064467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908332,2023-09-23T08:56:00.000,2023-09-30T12:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10460,356 BRONX PARK AVENUE,BRONX PARK AVENUE,E 177 ST,WYATT ST,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-30T12:30:00.000,06 BRONX,,BRONX,1018475,244895,ONLINE,Unspecified,BRONX,40.83878914480517,-73.87631164138938,"{'latitude': '40.83878914480517', 'longitude': '-73.87631164138938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58905599,2023-09-23T08:56:00.000,2023-09-30T14:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11105,22-55 33 STREET,33 STREET,DITMARS BLVD,AMTRAK-CONNECTING RAIL LINE,,,ADDRESS,ASTORIA,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-30T14:00:00.000,01 QUEENS,4008320009,QUEENS,1008986,221451,ONLINE,Unspecified,QUEENS,40.77447354863227,-73.91069102131101,"{'latitude': '40.77447354863227', 'longitude': '-73.91069102131101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58904751,2023-09-23T08:55:54.000,2023-09-23T14:11:17.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1082 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST  165 STREET,WEST  166 STREET,WEST  165 STREET,WEST  166 STREET,ADDRESS,BRONX,WOODYCREST AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T14:11:20.000,04 BRONX,2025090010,BRONX,1004564,243297,ONLINE,Unspecified,BRONX,40.834446055385214,-73.92659048188585,"{'latitude': '40.834446055385214', 'longitude': '-73.92659048188585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904778,2023-09-23T08:55:52.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-25T08:53:18.000,Unspecified QUEENS,,QUEENS,1018274,207814,MOBILE,Unspecified,QUEENS,40.73701262197117,-73.87722587461296,"{'latitude': '40.73701262197117', 'longitude': '-73.87722587461296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,R,Passageway,,,,
58903437,2023-09-23T08:55:46.000,2023-09-23T09:29:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1011 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  164 STREET,WEIHER COURT,EAST  164 STREET,WEIHER COURT,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T09:29:19.000,03 BRONX,2023860144,BRONX,1009228,240291,MOBILE,Unspecified,BRONX,40.82618349190198,-73.90974720069485,"{'latitude': '40.82618349190198', 'longitude': '-73.90974720069485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909145,2023-09-23T08:55:27.000,2023-09-30T12:17:31.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11225,131 LINCOLN ROAD,LINCOLN ROAD,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-30T00:00:00.000,09 BROOKLYN,3013270031,BROOKLYN,995783,180135,ONLINE,Unspecified,BROOKLYN,40.66109816525915,-73.95843104357958,"{'latitude': '40.66109816525915', 'longitude': '-73.95843104357958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903384,2023-09-23T08:55:22.000,2023-09-23T10:56:11.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10463,WEST  236 STREET,WEST  236 STREET,HUDSON MANOR TERRACE,WEST  236 STREET,HUDSON MANOR TERRACE,WEST  236 STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T10:56:16.000,08 BRONX,,BRONX,1007529,262577,MOBILE,Unspecified,BRONX,40.887356505679186,-73.91580878459037,"{'latitude': '40.887356505679186', 'longitude': '-73.91580878459037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903143,2023-09-23T08:55:07.000,2023-09-23T09:07:11.000,NYPD,New York City Police Department,Urinating in Public,N/A,Street/Sidewalk,10036,1567 BROADWAY,BROADWAY,WEST   46 STREET,WEST   47 STREET BIKE PATH,WEST   46 STREET,WEST   47 STREET BIKE PATH,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T09:07:15.000,05 MANHATTAN,1010187501,MANHATTAN,988359,215891,ONLINE,Unspecified,MANHATTAN,40.75924644465865,-73.98516790753852,"{'latitude': '40.75924644465865', 'longitude': '-73.98516790753852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903489,2023-09-23T08:54:08.000,2023-09-25T16:22:44.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Park,10036,RAMON APONTE PARK,RAMON APONTE PARK,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,UNRECOGNIZED,NEW YORK,RAMON APONTE PARK,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-09-25T16:22:50.000,04 MANHATTAN,1010380008,MANHATTAN,987178,216672,ONLINE,Unspecified,MANHATTAN,40.761390559358695,-73.98943057565516,"{'latitude': '40.761390559358695', 'longitude': '-73.98943057565516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909393,2023-09-23T08:53:00.000,2023-09-30T15:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11238,79 CLIFTON PLACE,CLIFTON PLACE,GRAND AVE,CLASSON AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-30T15:00:00.000,02 BROOKLYN,3019480042,BROOKLYN,995051,189942,ONLINE,Unspecified,BROOKLYN,40.68801709414181,-73.96105371077101,"{'latitude': '40.68801709414181', 'longitude': '-73.96105371077101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58904285,2023-09-23T08:52:28.000,2023-09-23T09:10:20.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10012,251 MERCER STREET,MERCER STREET,WEST    3 STREET,WEST    4 STREET,WEST    3 STREET,WEST    4 STREET,ADDRESS,NEW YORK,MERCER STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-23T09:10:24.000,02 MANHATTAN,1005350036,MANHATTAN,985521,204657,ONLINE,Unspecified,MANHATTAN,40.72841278597895,-73.99541424510747,"{'latitude': '40.72841278597895', 'longitude': '-73.99541424510747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903441,2023-09-23T08:51:22.000,2023-09-23T11:47:17.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,4215 PARK AVENUE,PARK AVENUE,EAST TREMONT AVENUE,EAST  178 STREET,EAST TREMONT AVENUE,EAST  178 STREET,ADDRESS,BRONX,PARK AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T11:47:21.000,06 BRONX,2030277501,BRONX,1012131,248193,MOBILE,Unspecified,BRONX,40.847863491304004,-73.89922497624548,"{'latitude': '40.847863491304004', 'longitude': '-73.89922497624548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903353,2023-09-23T08:50:45.000,2023-09-23T09:11:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,3400 RESERVOIR OVAL,RESERVOIR OVAL,RESERVOIR PLACE,PUTNAM PLACE,RESERVOIR PLACE,PUTNAM PLACE,ADDRESS,BRONX,RESERVOIR OVAL EAST,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T09:11:19.000,07 BRONX,2033430185,BRONX,1018593,259505,MOBILE,Unspecified,BRONX,40.87888871076528,-73.87581033604063,"{'latitude': '40.87888871076528', 'longitude': '-73.87581033604063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
