unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,facility_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,road_ramp,bridge_highway_direction,taxi_pick_up_location,due_date,taxi_company_borough
58808176,2023-09-13T15:45:00.000,2023-09-13T16:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11215,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T16:20:00.000,55 BROOKLYN,,BROOKLYN,992075,176553,UNKNOWN,Unspecified,BROOKLYN,40.6512704137436,-73.97180012465965,"{'latitude': '40.6512704137436', 'longitude': '-73.97180012465965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,PROSPECT PARK CIRCLE,PARKSIDE AVENUE,,,,,,,,
58804506,2023-09-13T15:44:53.000,2023-09-21T09:33:27.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10026,234 WEST  114 STREET,WEST  114 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,10 MANHATTAN,1018290050,MANHATTAN,996831,231602,PHONE,Unspecified,MANHATTAN,40.802360975539656,-73.95455745266254,"{'latitude': '40.802360975539656', 'longitude': '-73.95455745266254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58802093,2023-09-13T15:44:53.000,2023-09-21T02:08:37.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10026,234 WEST  114 STREET,WEST  114 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,10 MANHATTAN,1018290050,MANHATTAN,996831,231602,PHONE,Unspecified,MANHATTAN,40.802360975539656,-73.95455745266254,"{'latitude': '40.802360975539656', 'longitude': '-73.95455745266254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58809805,2023-09-13T15:44:52.000,2023-09-21T02:08:37.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10026,234 WEST  114 STREET,WEST  114 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,10 MANHATTAN,1018290050,MANHATTAN,996831,231602,PHONE,Unspecified,MANHATTAN,40.802360975539656,-73.95455745266254,"{'latitude': '40.802360975539656', 'longitude': '-73.95455745266254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58807472,2023-09-13T15:44:41.000,2023-09-19T09:33:05.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11416,97-43 92 STREET,92 STREET,ADDRESS,OZONE PARK,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-09-19T09:33:10.000,09 QUEENS,4090660042,QUEENS,1026066,188862,PHONE,Unspecified,QUEENS,40.684960555501625,-73.84922654089326,"{'latitude': '40.684960555501625', 'longitude': '-73.84922654089326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",97 AVENUE,101 AVENUE,,97 AVENUE,101 AVENUE,92 STREET,,,,,,,
58801000,2023-09-13T15:44:35.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,11249,289 BERRY STREET,BERRY STREET,ADDRESS,BROOKLYN,In Progress,,,01 BROOKLYN,3024050046,BROOKLYN,994360,199377,MOBILE,William Sheridan Playground,BROOKLYN,40.713914775056416,-73.96353115738812,"{'latitude': '40.713914775056416', 'longitude': '-73.96353115738812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH    1 STREET,SOUTH    2 STREET,,SOUTH    1 STREET,SOUTH    2 STREET,BERRY STREET,,,,,,,
58800248,2023-09-13T15:44:21.000,2023-09-13T17:25:47.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10456,1362 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T17:25:50.000,04 BRONX,2028310040,BRONX,1007912,244529,ONLINE,Unspecified,BRONX,40.837819201762,-73.91448734071129,"{'latitude': '40.837819201762', 'longitude': '-73.91448734071129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MARCY PLACE,ELLIOT PLACE,,MARCY PLACE,ELLIOT PLACE,GRAND CONCOURSE,,,,,,,
58801565,2023-09-13T15:44:11.000,2023-11-01T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11101,36-03 GREENPOINT AVENUE,GREENPOINT AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-11-01T00:00:00.000,02 QUEENS,4002360009,QUEENS,1003695,208008,UNKNOWN,Unspecified,QUEENS,40.7375891729008,-73.92983297085527,"{'latitude': '40.7375891729008', 'longitude': '-73.92983297085527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58801477,2023-09-13T15:44:09.000,2023-09-14T00:28:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11218,3817 FT HAMILTON PARKWAY,FT HAMILTON PARKWAY,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T00:28:47.000,12 BROOKLYN,3052900029,BROOKLYN,987036,173726,MOBILE,Unspecified,BROOKLYN,40.64351392919771,-73.9899609305243,"{'latitude': '40.64351392919771', 'longitude': '-73.9899609305243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38 STREET,39 STREET,,38 STREET,39 STREET,FORT HAMILTON PARKWAY,,,,,,,
58803951,2023-09-13T15:44:00.000,2023-09-22T11:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11201,151 PACIFIC STREET,PACIFIC STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection (DEP) observed a violation of the NYC Air or Noise Code during the inspection. DEP issued a summons.,2023-09-22T11:30:00.000,06 BROOKLYN,3002850030,BROOKLYN,985649,190542,ONLINE,Unspecified,BROOKLYN,40.68967043615491,-73.99495535525504,"{'latitude': '40.68967043615491', 'longitude': '-73.99495535525504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HENRY ST,CLINTON ST,N/A,,,,,,,,,,
58801358,2023-09-13T15:44:00.000,2023-09-14T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,11230,1373 OCEAN PARKWAY,OCEAN PARKWAY,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection (DEP) investigated this request and completed a search of the catch basin.,2023-09-14T10:05:00.000,12 BROOKLYN,3065690061,BROOKLYN,992913,163493,PHONE,Unspecified,BROOKLYN,40.61542270587363,-73.96879689085716,"{'latitude': '40.61542270587363', 'longitude': '-73.96879689085716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE M,AVENUE N,,,,,,,,,,,
58810215,2023-09-13T15:43:59.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10003,205 EAST   12 STREET,EAST   12 STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:07:40.000,03 MANHATTAN,1004680001,MANHATTAN,987780,205819,ONLINE,Unspecified,MANHATTAN,40.731601578653354,-73.98726318688644,"{'latitude': '40.731601578653354', 'longitude': '-73.98726318688644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,,3 AVENUE,2 AVENUE,EAST   12 STREET,,,,,"205 EAST   12 STREET, MANHATTAN (NEW YORK), NY, 10003",,
58802480,2023-09-13T15:43:49.000,2023-09-19T21:03:08.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11219,6824 FORT HAMILTON PARKWA,FORT HAMILTON PARKWA,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-19T21:03:13.000,10 BROOKLYN,3057710020,BROOKLYN,981012,168443,PHONE,Unspecified,BROOKLYN,40.62901306550571,-74.0116652706699,"{'latitude': '40.62901306550571', 'longitude': '-74.0116652706699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",68 STREET,BAY RIDGE AVENUE,,68 STREET,BAY RIDGE AVENUE,FORT HAMILTON PARKWAY,,,,,,,
58808215,2023-09-13T15:43:47.000,2023-09-13T17:06:29.000,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,11206,195 GRAHAM AVENUE,GRAHAM AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T17:06:34.000,01 BROOKLYN,3030250070,BROOKLYN,999924,197544,PHONE,Martinez Playground,BROOKLYN,40.70887551927544,-73.94346494069258,"{'latitude': '40.70887551927544', 'longitude': '-73.94346494069258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SCHOLES STREET,STAGG WALK,,SCHOLES STREET,STAGG WALK,GRAHAM AVENUE,,,,,,,
58808048,2023-09-13T15:43:45.000,2023-10-19T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11423,102-25 187 STREET,187 STREET,ADDRESS,HOLLIS,Assigned,The Department of Buildings has attempted to conduct an inspection of this premises and was denied access. A second attempt will be made.,2023-10-19T00:00:00.000,12 QUEENS,4103660155,QUEENS,1047889,197156,UNKNOWN,Unspecified,QUEENS,40.707595578399946,-73.77046258615118,"{'latitude': '40.707595578399946', 'longitude': '-73.77046258615118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58809978,2023-09-13T15:43:41.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11234,2127 RYDER STREET,RYDER STREET,ADDRESS,BROOKLYN,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-05T16:26:51.000,18 BROOKLYN,3085390029,BROOKLYN,1004618,161120,ONLINE,Unspecified,BROOKLYN,40.60889013614228,-73.92664402651104,"{'latitude': '40.60889013614228', 'longitude': '-73.92664402651104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE T,AVENUE U,,AVENUE T,AVENUE U,RYDER STREET,,,,,,,
58806633,2023-09-13T15:43:28.000,2023-09-13T17:34:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11235,2514 EAST   27 STREET,EAST   27 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T17:34:20.000,15 BROOKLYN,3074420062,BROOKLYN,1000082,154539,MOBILE,Unspecified,BROOKLYN,40.59083589355055,-73.94299598753597,"{'latitude': '40.59083589355055', 'longitude': '-73.94299598753597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE Y,AVENUE Z,,AVENUE Y,AVENUE Z,EAST   27 STREET,,,,,,,
58802173,2023-09-13T15:43:27.000,2023-09-14T00:24:24.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10462,1440 WOOD ROAD,WOOD ROAD,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T00:24:28.000,09 BRONX,2039377501,BRONX,1022365,243923,MOBILE,Unspecified,BRONX,40.83610535723439,-73.86225881696186,"{'latitude': '40.83610535723439', 'longitude': '-73.86225881696186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOOD AVENUE,WEST AVENUE,,WOOD AVENUE,WEST AVENUE,WOOD ROAD,,,,,,,
58803386,2023-09-13T15:43:27.000,2023-09-13T16:12:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10003,205 EAST   12 STREET,EAST   12 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T16:12:20.000,03 MANHATTAN,1004680001,MANHATTAN,987780,205819,ONLINE,Unspecified,MANHATTAN,40.731601578653354,-73.98726318688644,"{'latitude': '40.731601578653354', 'longitude': '-73.98726318688644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,,3 AVENUE,2 AVENUE,EAST   12 STREET,,,,,,,
58805506,2023-09-13T15:43:05.000,2023-09-13T16:28:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,144-23 BARCLAY AVENUE,BARCLAY AVENUE,ADDRESS,FLUSHING,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T16:29:01.000,07 QUEENS,4050507501,QUEENS,1034088,216210,PHONE,Unspecified,QUEENS,40.759982505799364,-73.82009965710556,"{'latitude': '40.759982505799364', 'longitude': '-73.82009965710556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARSONS BOULEVARD,147 STREET,,PARSONS BOULEVARD,147 STREET,BARCLAY AVENUE,,,,,,,
58809472,2023-09-13T15:43:00.000,2023-09-25T07:42:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11229,4 GOTHAM AVENUE,GOTHAM AVENUE,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T07:42:00.000,15 BROOKLYN,3088830980,BROOKLYN,1004696,154370,UNKNOWN,Unspecified,BROOKLYN,40.590362580171046,-73.92638353759105,"{'latitude': '40.590362580171046', 'longitude': '-73.92638353759105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FANE COURT S,UNNAMED ST,,GOTHAM AVENUE,FANE COURT SOUTH,,,,,,,,
58800535,2023-09-13T15:42:57.000,2023-09-13T16:26:23.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10314,4108 VICTORY BOULEVARD,VICTORY BOULEVARD,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T16:26:28.000,02 STATEN ISLAND,5026340001,STATEN ISLAND,931301,154907,PHONE,Unspecified,STATEN ISLAND,40.59170196474724,-74.19064848232307,"{'latitude': '40.59170196474724', 'longitude': '-74.19064848232307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WILD AVENUE,MELVIN AVENUE,,WILD AVENUE,MELVIN AVENUE,VICTORY BOULEVARD,,,,,,,
58808879,2023-09-13T15:42:51.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11238,448 CARLTON AVENUE,CARLTON AVENUE,ADDRESS,BROOKLYN,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-20T14:49:07.000,02 BROOKLYN,3020060165,BROOKLYN,992281,188477,ONLINE,Unspecified,BROOKLYN,40.683998951483794,-73.97104353325932,"{'latitude': '40.683998951483794', 'longitude': '-73.97104353325932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FULTON STREET,ATLANTIC AVENUE,,FULTON STREET,ATLANTIC AVENUE,CARLTON AVENUE,,,,,"448 CARLTON AVENUE, BROOKLYN, NY, 11238",,
58806708,2023-09-13T15:42:36.000,2023-09-13T15:56:38.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10031,1523 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T08:53:06.000,09 MANHATTAN,1019570200,MANHATTAN,997519,237710,ONLINE,Unspecified,MANHATTAN,40.81912472987308,-73.95206032449347,"{'latitude': '40.81912472987308', 'longitude': '-73.95206032449347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  135 STREET,WEST  136 STREET,,WEST  135 STREET,WEST  136 STREET,AMSTERDAM AVENUE,,,,,,,
58803844,2023-09-13T15:42:29.000,2023-09-13T17:04:08.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10014,225 VARICK STREET,VARICK STREET,ADDRESS,NEW YORK,Closed,N/A,2023-09-13T17:04:09.000,02 MANHATTAN,1005810063,MANHATTAN,982796,204924,ONLINE,Unspecified,MANHATTAN,40.72914560760126,-74.0052460746965,"{'latitude': '40.72914560760126', 'longitude': '-74.0052460746965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DOWNING STREET,7 AVENUE SOUTH,,DOWNING STREET,7 AVENUE SOUTH,VARICK STREET,,,,,,,
58804134,2023-09-13T15:42:26.000,2023-09-13T23:45:41.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,25 ELM PLACE,ELM PLACE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T23:45:49.000,02 BROOKLYN,3001580001,BROOKLYN,988540,190464,PHONE,Unspecified,BROOKLYN,40.68945541495867,-73.98453076749979,"{'latitude': '40.68945541495867', 'longitude': '-73.98453076749979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FULTON STREET,LIVINGSTON STREET,,FULTON STREET,LIVINGSTON STREET,ELM PLACE,,,,,,,
58806019,2023-09-13T15:42:20.000,2023-09-13T16:18:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11238,448 CARLTON AVENUE,CARLTON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T16:18:23.000,02 BROOKLYN,3020060165,BROOKLYN,992281,188477,ONLINE,Unspecified,BROOKLYN,40.683998951483794,-73.97104353325932,"{'latitude': '40.683998951483794', 'longitude': '-73.97104353325932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FULTON STREET,ATLANTIC AVENUE,,FULTON STREET,ATLANTIC AVENUE,CARLTON AVENUE,,,,,,,
58801037,2023-09-13T15:42:17.000,,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11234,4122 QUENTIN ROAD,QUENTIN ROAD,ADDRESS,BROOKLYN,In Progress,This request required re-assignment to a new DOT unit.,2023-09-14T11:55:56.000,18 BROOKLYN,3078880048,BROOKLYN,1002857,164112,PHONE,Unspecified,BROOKLYN,40.617106429586585,-73.93297807444726,"{'latitude': '40.617106429586585', 'longitude': '-73.93297807444726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLEMAN STREET,HENDRICKSON STREET,,COLEMAN STREET,HENDRICKSON STREET,QUENTIN ROAD,,,,,,,
58802216,2023-09-13T15:42:10.000,2023-09-13T19:56:01.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11209,8005 3 AVENUE,3 AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-13T19:56:01.000,10 BROOKLYN,3059880009,BROOKLYN,976112,167966,PHONE,Unspecified,BROOKLYN,40.62770065478359,-74.02931751310281,"{'latitude': '40.62770065478359', 'longitude': '-74.02931751310281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",80 STREET,81 STREET,,80 STREET,81 STREET,3 AVENUE,,,,,,,
58806981,2023-09-13T15:42:07.000,2023-09-13T16:18:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11106,31-09 31 AVENUE,31 AVENUE,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T16:18:05.000,01 QUEENS,4006150076,QUEENS,1005500,217733,ONLINE,Unspecified,QUEENS,40.76427767738644,-73.92328892366072,"{'latitude': '40.76427767738644', 'longitude': '-73.92328892366072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31 STREET,32 STREET,,31 STREET,32 STREET,31 AVENUE,,,,,,,
58808784,2023-09-13T15:42:04.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11249,289 BERRY STREET,BERRY STREET,ADDRESS,BROOKLYN,In Progress,,,01 BROOKLYN,3024050046,BROOKLYN,994360,199377,MOBILE,William Sheridan Playground,BROOKLYN,40.713914775056416,-73.96353115738812,"{'latitude': '40.713914775056416', 'longitude': '-73.96353115738812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH    1 STREET,SOUTH    2 STREET,,SOUTH    1 STREET,SOUTH    2 STREET,BERRY STREET,,,,,,,
58810214,2023-09-13T15:41:43.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11238,542 VANDERBILT AVENUE,VANDERBILT AVENUE,ADDRESS,BROOKLYN,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-27T06:59:03.000,08 BROOKLYN,,BROOKLYN,993168,187211,ONLINE,Unspecified,BROOKLYN,40.6805232205662,-73.96784705361762,"{'latitude': '40.6805232205662', 'longitude': '-73.96784705361762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PACIFIC STREET,DEAN STREET,,PACIFIC STREET,DEAN STREET,VANDERBILT AVENUE,,,,,"542 VANDERBILT AVENUE, BROOKLYN, NY, 11238",,
58808575,2023-09-13T15:41:10.000,2023-09-13T16:20:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11238,542 VANDERBILT AVENUE,VANDERBILT AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T16:20:10.000,08 BROOKLYN,,BROOKLYN,993168,187211,ONLINE,Unspecified,BROOKLYN,40.6805232205662,-73.96784705361762,"{'latitude': '40.6805232205662', 'longitude': '-73.96784705361762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PACIFIC STREET,DEAN STREET,,PACIFIC STREET,DEAN STREET,VANDERBILT AVENUE,,,,,,,
58807565,2023-09-13T15:41:09.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11218,618 OCEAN PARKWAY,OCEAN PARKWAY,ADDRESS,BROOKLYN,Closed,The individual was found and outreach assistance was offered.,2023-09-13T20:50:43.000,14 BROOKLYN,3054120014,BROOKLYN,991963,170012,ONLINE,Unspecified,BROOKLYN,40.633316872583755,-73.97221123024903,"{'latitude': '40.633316872583755', 'longitude': '-73.97221123024903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE F,18 AVENUE,,AVENUE F,18 AVENUE,OCEAN PARKWAY,,,,,,,
58802352,2023-09-13T15:41:00.000,2023-09-14T06:36:37.000,DOT,Department of Transportation,Street Sign - Damaged,Bus Stop,Street,11364,58-20 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,ADDRESS,OAKLAND GARDENS,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-14T06:36:41.000,11 QUEENS,4074500013,QUEENS,1046173,210766,MOBILE,Unspecified,QUEENS,40.7449637716646,-73.77652670874943,"{'latitude': '40.7449637716646', 'longitude': '-73.77652670874943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",58 AVENUE,HOLLIS COURT BOULEVARD,,58 AVENUE,HOLLIS COURT BOULEVARD,FRANCIS LEWIS BOULEVARD,,,,,,,
58807844,2023-09-13T15:41:00.000,2023-09-13T22:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10308,20 WILLIAM AVENUE,WILLIAM AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-13T22:00:00.000,03 STATEN ISLAND,5052820060,STATEN ISLAND,942552,135556,PHONE,Unspecified,STATEN ISLAND,40.53864737014382,-74.15001882950371,"{'latitude': '40.53864737014382', 'longitude': '-74.15001882950371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEND,RUSSELL ST,,,,,,,,,,,
58808768,2023-09-13T15:40:56.000,2023-09-15T14:47:10.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,,10033,WEST  177 STREET,WEST  177 STREET,INTERSECTION,,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-09-15T14:47:12.000,12 MANHATTAN,,MANHATTAN,1000982,248174,MOBILE,Unspecified,MANHATTAN,40.84783950740333,-73.9395227268926,"{'latitude': '40.84783950740333', 'longitude': '-73.9395227268926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FORT WASHINGTON AVENUE,WEST  177 STREET,,FORT WASHINGTON AVENUE,WEST  177 STREET,,,,,,"FORT WASHINGTON AVENUE AND WEST  177 STREET, MANHATTAN, NY,",,
58810281,2023-09-13T15:40:43.000,2023-09-14T12:49:26.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10462,2160 BOLTON STREET,BOLTON STREET,ADDRESS,BRONX,Closed,The Department of Sanitation cleaned the location.,2023-09-14T12:49:30.000,11 BRONX,2043170085,BRONX,1020582,250894,ONLINE,Unspecified,BRONX,40.8552461976574,-73.86866449777597,"{'latitude': '40.8552461976574', 'longitude': '-73.86866449777597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LYDIG AVENUE,PELHAM PARKWAY SOUTH,,LYDIG AVENUE,PELHAM PARKWAY SOUTH,BOLTON STREET,,,,,,,
