unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,vehicle_type,taxi_company_borough
58799703,2023-09-12T11:08:54.000,2023-09-22T13:14:11.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11229,56 FANE COURT,FANE COURT,DEVON AVENUE,DEAD END,ADDRESS,BROOKLYN,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-09-22T13:14:15.000,15 BROOKLYN,3089390116,BROOKLYN,1003934,155280,PHONE,Unspecified,BROOKLYN,40.592862071958365,-73.92912449017629,"{'latitude': '40.592862071958365', 'longitude': '-73.92912449017629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,DEVON AVENUE,DEAD END,FANE COURT,,,,,,,,
58794716,2023-09-12T11:08:53.000,2023-09-12T11:47:03.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11232,4200 5 AVENUE,5 AVENUE,42 STREET,43 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T11:47:06.000,07 BROOKLYN,,BROOKLYN,982653,175907,ONLINE,Sunset Park,BROOKLYN,40.649500597233825,-74.00575514447839,"{'latitude': '40.649500597233825', 'longitude': '-74.00575514447839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,42 STREET,43 STREET,5 AVENUE,,,,,,,,
58794014,2023-09-12T11:08:47.000,2023-09-25T09:25:21.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,10022,124 EAST   57 STREET,EAST   57 STREET,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-25T09:25:23.000,05 MANHATTAN,1013110061,MANHATTAN,992652,216584,PHONE,Unspecified,MANHATTAN,40.76114551448367,-73.96967077247567,"{'latitude': '40.76114551448367', 'longitude': '-73.96967077247567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,PARK AVENUE,LEXINGTON AVENUE,EAST   57 STREET,,,,,,,,
58799953,2023-09-12T11:08:38.000,2023-09-12T13:01:39.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10310,JEWETT AVENUE,JEWETT AVENUE,JEWETT AVENUE,POST AVENUE,INTERSECTION,,Closed,N/A,2023-09-12T13:01:42.000,01 STATEN ISLAND,,STATEN ISLAND,948034,169152,PHONE,Unspecified,STATEN ISLAND,40.63088568057195,-74.13047605059225,"{'latitude': '40.63088568057195', 'longitude': '-74.13047605059225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,JEWETT AVENUE,POST AVENUE,,,,,,,,,
58798577,2023-09-12T11:08:33.000,2023-10-03T11:42:09.000,DSNY,Department of Sanitation,Lot Condition,Trash,Lot,11205,141 SPENCER STREET,SPENCER STREET,MYRTLE AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Sanitation (DSNY) inspected the lot and notified the property owner that they must clean it. At the agency's follow-up inspection, they found the lot was clean.",2023-10-03T11:42:13.000,03 BROOKLYN,3017510010,BROOKLYN,996708,192171,ONLINE,Unspecified,BROOKLYN,40.69413300719764,-73.95507477244773,"{'latitude': '40.69413300719764', 'longitude': '-73.95507477244773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,MYRTLE AVENUE,WILLOUGHBY AVENUE,SPENCER STREET,,,,,,,,
58793834,2023-09-12T11:08:05.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11432,84-41 171 STREET,171 STREET,84 ROAD,84 DRIVE,ADDRESS,JAMAICA,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-14T06:24:34.000,08 QUEENS,4098640114,QUEENS,1041514,200020,PHONE,Unspecified,QUEENS,40.71550010983541,-73.79343191389923,"{'latitude': '40.71550010983541', 'longitude': '-73.79343191389923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,84 ROAD,84 DRIVE,171 STREET,,,,,,,,
58797368,2023-09-12T11:08:04.000,2023-09-12T17:05:28.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,58-76 54 STREET,54 STREET,GRAND AVENUE,LIRR BUSHWICK LINE,ADDRESS,MASPETH,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T17:05:35.000,05 QUEENS,4026110158,QUEENS,1007834,200905,ONLINE,Unspecified,QUEENS,40.71808311037024,-73.91492234569783,"{'latitude': '40.71808311037024', 'longitude': '-73.91492234569783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,GRAND AVENUE,LIRR BUSHWICK LINE,54 STREET,,,,,,,,
58792317,2023-09-12T11:07:58.000,2023-09-12T12:18:37.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11434,121 AVENUE,121 AVENUE,121 AVENUE,LONG STREET,INTERSECTION,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-12T12:18:40.000,12 QUEENS,,QUEENS,1044685,186852,PHONE,Unspecified,QUEENS,40.67933603450748,-73.78211138342401,"{'latitude': '40.67933603450748', 'longitude': '-73.78211138342401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,121 AVENUE,LONG STREET,,,,,,,,,
58796936,2023-09-12T11:07:43.000,2023-09-12T11:40:52.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10013,134 GRAND STREET,GRAND STREET,CROSBY STREET,LAFAYETTE STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-12T11:40:57.000,02 MANHATTAN,1004730051,MANHATTAN,984322,201731,PHONE,Unspecified,MANHATTAN,40.7203817165932,-73.99974025604591,"{'latitude': '40.7203817165932', 'longitude': '-73.99974025604591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,CROSBY STREET,LAFAYETTE STREET,GRAND STREET,,,,,,,,
58794105,2023-09-12T11:07:43.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10013,134 GRAND STREET,GRAND STREET,CROSBY STREET,LAFAYETTE STREET,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-12T19:43:34.000,02 MANHATTAN,1004730051,MANHATTAN,984322,201731,PHONE,Unspecified,MANHATTAN,40.7203817165932,-73.99974025604591,"{'latitude': '40.7203817165932', 'longitude': '-73.99974025604591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,CROSBY STREET,LAFAYETTE STREET,GRAND STREET,,,,,,,,
58789514,2023-09-12T11:07:42.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11218,634 EAST    4 STREET,EAST    4 STREET,CORTELYOU ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-13T13:21:23.000,12 BROOKLYN,3053870032,BROOKLYN,991129,171270,PHONE,Unspecified,BROOKLYN,40.63677050198352,-73.97521472322985,"{'latitude': '40.63677050198352', 'longitude': '-73.97521472322985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,CORTELYOU ROAD,DITMAS AVENUE,EAST    4 STREET,,,,,,,,
58790160,2023-09-12T11:07:37.000,2023-09-12T15:15:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11101,40-46 28 STREET,28 STREET,40 AVENUE,41 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T15:15:43.000,01 QUEENS,4004050001,QUEENS,1001715,213284,MOBILE,Unspecified,QUEENS,40.75207460013705,-73.93696407222863,"{'latitude': '40.75207460013705', 'longitude': '-73.93696407222863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,40 AVENUE,41 AVENUE,28 STREET,,,,,,,,
58797598,2023-09-12T11:07:25.000,2023-09-12T11:40:09.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11220,4715 FIFTH AVENUE,FIFTH AVENUE,47 STREET,48 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T11:40:12.000,07 BROOKLYN,3007660103,BROOKLYN,981834,174866,MOBILE,Unspecified,BROOKLYN,40.646643092071336,-74.008706220152,"{'latitude': '40.646643092071336', 'longitude': '-74.008706220152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,47 STREET,48 STREET,5 AVENUE,,,,,,,,
58790918,2023-09-12T11:07:08.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Other (Explain Below),10017,410 MADISON AVENUE,MADISON AVENUE,EAST   48 STREET,EAST   49 STREET,ADDRESS,NEW YORK,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T09:44:38.000,05 MANHATTAN,1012840014,MANHATTAN,990776,214966,ONLINE,Unspecified,MANHATTAN,40.756706102419926,-73.97644425781472,"{'latitude': '40.756706102419926', 'longitude': '-73.97644425781472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,EAST   48 STREET,EAST   49 STREET,MADISON AVENUE,,,,,,,,
58793449,2023-09-12T11:06:50.000,2023-09-25T16:40:37.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10027,257 WEST  122 STREET,WEST  122 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,10 MANHATTAN,1019280010,MANHATTAN,997721,233556,PHONE,Unspecified,MANHATTAN,40.80772285478087,-73.95133885434338,"{'latitude': '40.80772285478087', 'longitude': '-73.95133885434338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796328,2023-09-12T11:06:50.000,2023-09-26T14:01:56.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10027,257 WEST  122 STREET,WEST  122 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,10 MANHATTAN,1019280010,MANHATTAN,997721,233556,PHONE,Unspecified,MANHATTAN,40.80772285478087,-73.95133885434338,"{'latitude': '40.80772285478087', 'longitude': '-73.95133885434338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789276,2023-09-12T11:06:50.000,2023-09-25T16:40:37.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10027,257 WEST  122 STREET,WEST  122 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,10 MANHATTAN,1019280010,MANHATTAN,997721,233556,PHONE,Unspecified,MANHATTAN,40.80772285478087,-73.95133885434338,"{'latitude': '40.80772285478087', 'longitude': '-73.95133885434338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796525,2023-09-12T11:06:50.000,2023-09-25T16:40:36.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10027,257 WEST  122 STREET,WEST  122 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,10 MANHATTAN,1019280010,MANHATTAN,997721,233556,PHONE,Unspecified,MANHATTAN,40.80772285478087,-73.95133885434338,"{'latitude': '40.80772285478087', 'longitude': '-73.95133885434338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795098,2023-09-12T11:06:47.000,2023-09-12T17:18:26.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10451,628 COURTLANDT AVENUE,COURTLANDT AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-12T00:00:00.000,01 BRONX,2023980007,BRONX,1006761,237474,PHONE,Unspecified,BRONX,40.81845825937271,-73.91867063616294,"{'latitude': '40.81845825937271', 'longitude': '-73.91867063616294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795101,2023-09-12T11:06:47.000,2023-09-12T17:18:25.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10451,628 COURTLANDT AVENUE,COURTLANDT AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-12T00:00:00.000,01 BRONX,2023980007,BRONX,1006761,237474,PHONE,Unspecified,BRONX,40.81845825937271,-73.91867063616294,"{'latitude': '40.81845825937271', 'longitude': '-73.91867063616294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58799383,2023-09-12T11:06:47.000,2023-09-12T17:18:25.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10451,628 COURTLANDT AVENUE,COURTLANDT AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-12T00:00:00.000,01 BRONX,2023980007,BRONX,1006761,237474,PHONE,Unspecified,BRONX,40.81845825937271,-73.91867063616294,"{'latitude': '40.81845825937271', 'longitude': '-73.91867063616294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58794926,2023-09-12T11:06:47.000,2023-09-12T17:18:25.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10451,628 COURTLANDT AVENUE,COURTLANDT AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-12T00:00:00.000,01 BRONX,2023980007,BRONX,1006761,237474,PHONE,Unspecified,BRONX,40.81845825937271,-73.91867063616294,"{'latitude': '40.81845825937271', 'longitude': '-73.91867063616294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58797823,2023-09-12T11:06:44.000,2023-09-21T09:29:27.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10304,1950 CLOVE ROAD,CLOVE ROAD,,,ADDRESS,STATEN ISLAND,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,02 STATEN ISLAND,5031570001,STATEN ISLAND,960224,160057,PHONE,Unspecified,STATEN ISLAND,40.60596325695638,-74.08652658255487,"{'latitude': '40.60596325695638', 'longitude': '-74.08652658255487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789332,2023-09-12T11:06:43.000,2023-09-18T12:22:51.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11203,155 EAST   51 STREET,EAST   51 STREET,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,17 BROOKLYN,3046210001,BROOKLYN,1003658,179097,PHONE,Unspecified,BROOKLYN,40.6582353253015,-73.93004979283269,"{'latitude': '40.6582353253015', 'longitude': '-73.93004979283269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58797972,2023-09-12T11:06:43.000,2023-09-18T12:22:51.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11203,155 EAST   51 STREET,EAST   51 STREET,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,17 BROOKLYN,3046210001,BROOKLYN,1003658,179097,PHONE,Unspecified,BROOKLYN,40.6582353253015,-73.93004979283269,"{'latitude': '40.6582353253015', 'longitude': '-73.93004979283269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58791308,2023-09-12T11:06:30.000,2023-09-14T15:10:56.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11230,1474 EAST   10 STREET,EAST   10 STREET,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-14T08:23:11.000,12 BROOKLYN,3065910040,BROOKLYN,994236,162726,ONLINE,Unspecified,BROOKLYN,40.61331605718822,-73.96403273498672,"{'latitude': '40.61331605718822', 'longitude': '-73.96403273498672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,AVENUE N,AVENUE O,EAST   10 STREET,,,,,,,,
58793746,2023-09-12T11:06:28.000,2023-09-12T22:41:45.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10465,276 EMERSON AVENUE,EMERSON AVENUE,HARDING AVENUE,MILES AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T22:41:48.000,10 BRONX,2056010037,BRONX,1031803,236086,ONLINE,Unspecified,BRONX,40.814549285656085,-73.828207098545,"{'latitude': '40.814549285656085', 'longitude': '-73.828207098545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,HARDING AVENUE,MILES AVENUE,EMERSON AVENUE,,,,,,,,
58789321,2023-09-12T11:06:25.000,2023-11-06T13:07:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10025,69 WEST  106 STREET,WEST  106 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-06T00:00:00.000,07 MANHATTAN,1018427502,MANHATTAN,994725,230359,ONLINE,Unspecified,MANHATTAN,40.79895202831552,-73.96216625862569,"{'latitude': '40.79895202831552', 'longitude': '-73.96216625862569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796734,2023-09-12T11:06:18.000,2023-09-13T08:35:54.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10467,718 EAST  214 STREET,EAST  214 STREET,WHITE PLAINS ROAD,HOLLAND AVENUE,ADDRESS,BRONX,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-12T11:06:18.000,12 BRONX,2046610015,BRONX,1021792,259772,ONLINE,Unspecified,BRONX,40.87960851422281,-73.86424077264867,"{'latitude': '40.87960851422281', 'longitude': '-73.86424077264867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,WHITE PLAINS ROAD,HOLLAND AVENUE,EAST  214 STREET,,,,,,,,
58793141,2023-09-12T11:06:00.000,2023-09-07T11:06:00.000,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,,11694,,,,,INTERSECTION,QUEENS,Pending,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-07T11:06:00.000,14 QUEENS,,QUEENS,1033335,152242,UNKNOWN,Unspecified,QUEENS,40.5844093268976,-73.82328357759737,"{'latitude': '40.5844093268976', 'longitude': '-73.82328357759737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,BEACH 102 STREET,ROCKAWAY FREEWAY,,,,,,,,,
58793833,2023-09-12T11:05:55.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11224,2316 MERMAID AVENUE,MERMAID AVENUE,WEST   23 STREET,WEST   24 STREET,ADDRESS,BROOKLYN,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-27T05:53:53.000,13 BROOKLYN,3070560104,BROOKLYN,986920,149129,UNKNOWN,Unspecified,BROOKLYN,40.57600025366194,-73.99038864977462,"{'latitude': '40.57600025366194', 'longitude': '-73.99038864977462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,WEST   23 STREET,WEST   24 STREET,MERMAID AVENUE,,,,,,,,
58799147,2023-09-12T11:05:46.000,2023-09-12T11:11:08.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10019,306 WEST   54 STREET,WEST   54 STREET,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T11:11:11.000,04 MANHATTAN,1010440038,MANHATTAN,988451,217993,ONLINE,Unspecified,MANHATTAN,40.76501585078629,-73.98483450522959,"{'latitude': '40.76501585078629', 'longitude': '-73.98483450522959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,8 AVENUE,9 AVENUE,WEST   54 STREET,,,,,,,,
58792726,2023-09-12T11:05:39.000,2023-09-13T06:57:58.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11417,106-16 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,106 STREET,107 STREET,ADDRESS,OZONE PARK,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-13T06:57:58.000,10 QUEENS,4114810040,QUEENS,1030623,186529,ONLINE,Unspecified,QUEENS,40.6785343107872,-73.83281173058518,"{'latitude': '40.6785343107872', 'longitude': '-73.83281173058518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,106 STREET,107 STREET,ROCKAWAY BOULEVARD,,,,,,,,
58791357,2023-09-12T11:05:27.000,2023-09-14T10:34:34.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,10474,870 MANIDA STREET,MANIDA STREET,LAFAYETTE AVENUE,GARRISON AVENUE,ADDRESS,BRONX,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T10:34:34.000,02 BRONX,2027400070,BRONX,1014722,237313,PHONE,Unspecified,BRONX,40.8179924854931,-73.88990931874284,"{'latitude': '40.8179924854931', 'longitude': '-73.88990931874284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,LAFAYETTE AVENUE,GARRISON AVENUE,MANIDA STREET,,,,,,,,
58796854,2023-09-12T11:05:22.000,2023-09-20T10:38:08.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11413,135-15 227 STREET,227 STREET,135 AVENUE,137 AVENUE,ADDRESS,SPRINGFIELD GARDENS,Closed,The Department of Transportation has approved the sidewalk re-inspection request. The property owner will be notified by mail within 120 days with the date of re-inspection.,2023-09-20T10:38:12.000,13 QUEENS,4131220030,QUEENS,1055183,185314,ONLINE,Unspecified,QUEENS,40.67503669161039,-73.74427892911613,"{'latitude': '40.67503669161039', 'longitude': '-73.74427892911613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,135 AVENUE,137 AVENUE,227 STREET,,,,,,,,
58791727,2023-09-12T11:05:18.000,2023-09-12T14:41:15.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11369,23 AVENUE,23 AVENUE,97 STREET,98 STREET,BLOCKFACE,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T14:41:23.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,97 STREET,98 STREET,,,,,,,,,
58798140,2023-09-12T11:05:16.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11364,217-72 77 AVENUE,77 AVENUE,217 STREET,220 STREET,ADDRESS,OAKLAND GARDENS,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-13T08:50:05.000,11 QUEENS,4077610105,QUEENS,1052133,208004,MOBILE,Unspecified,QUEENS,40.73733905688751,-73.75504570543302,"{'latitude': '40.73733905688751', 'longitude': '-73.75504570543302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,217 STREET,220 STREET,77 AVENUE,,,,,,,,
