unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_company_borough
58805270,2023-09-13T22:35:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11237,132 GEORGE STREET,GEORGE STREET,ADDRESS,BROOKLYN,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T03:45:00.000,04 BROOKLYN,3031580115,BROOKLYN,1003861,195632,ONLINE,Unspecified,BROOKLYN,40.70361968185208,-73.92927002167774,"{'latitude': '40.70361968185208', 'longitude': '-73.92927002167774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-15T03:45:00.000,WILSON AVE,KNICKERBOCKER AVE,,,,,,,,
58808322,2023-09-13T22:34:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11691,20-17 CORNAGA AVENUE,CORNAGA AVENUE,ADDRESS,FAR ROCKAWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:50:05.000,14 QUEENS,4157500029,QUEENS,1052553,158785,ONLINE,Unspecified,QUEENS,40.60224122932259,-73.75402886431083,"{'latitude': '40.60224122932259', 'longitude': '-73.75402886431083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:50:01.000,BEACH   20 STREET,BEACH   21 STREET,BEACH   20 STREET,BEACH   21 STREET,CORNAGA AVENUE,,,,,
58809408,2023-09-13T22:34:53.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10459,1066 HALL PLACE,HALL PLACE,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T23:22:28.000,02 BRONX,2027000025,BRONX,1012593,239948,PHONE,Unspecified,BRONX,40.825231898190154,-73.89758993358662,"{'latitude': '40.825231898190154', 'longitude': '-73.89758993358662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:22:24.000,EAST  165 STREET,EAST  167 STREET,EAST  165 STREET,EAST  167 STREET,HALL PLACE,,,,,
58804421,2023-09-13T22:34:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11238,365 LINCOLN PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:40:08.000,08 BROOKLYN,3011760054,BROOKLYN,994226,184487,MOBILE,Unspecified,BROOKLYN,40.67304532692255,-73.96403657420483,"{'latitude': '40.67304532692255', 'longitude': '-73.96403657420483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:40:04.000,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,LINCOLN PLACE,,,,,
58804912,2023-09-13T22:34:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11417,93-20 ALBERT ROAD,ALBERT ROAD,ADDRESS,OZONE PARK,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T04:03:05.000,10 QUEENS,4115440017,QUEENS,1028091,183559,MOBILE,Unspecified,QUEENS,40.670395244388224,-73.84195963155007,"{'latitude': '40.670395244388224', 'longitude': '-73.84195963155007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T04:03:00.000,JAEGERS LANE,94 STREET,JAEGERS LANE,94 STREET,ALBERT ROAD,,,,,
58804351,2023-09-13T22:34:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,127 EAST  107 STREET,EAST  107 STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T23:18:16.000,11 MANHATTAN,1016350017,MANHATTAN,999101,228256,ONLINE,Unspecified,MANHATTAN,40.79317359387582,-73.94636561891272,"{'latitude': '40.79317359387582', 'longitude': '-73.94636561891272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:18:12.000,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,EAST  107 STREET,,,,,
58803074,2023-09-13T22:33:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:39:50.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:39:46.000,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,WASHINGTON AVENUE,,,,,
58800407,2023-09-13T22:33:43.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,53 SCOTT AVENUE,SCOTT AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:34:33.000,01 BROOKLYN,3029890032,BROOKLYN,1005715,197783,MOBILE,Unspecified,BROOKLYN,40.709519363753934,-73.92257644231763,"{'latitude': '40.709519363753934', 'longitude': '-73.92257644231763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:34:29.000,JOHNSON AVENUE,RANDOLPH STREET,JOHNSON AVENUE,RANDOLPH STREET,SCOTT AVENUE,,,,,
58803056,2023-09-13T22:33:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10457,4511 3 AVENUE,3 AVENUE,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T23:25:41.000,06 BRONX,2030517501,BRONX,1014301,250296,PHONE,Unspecified,BRONX,40.85362848023705,-73.89137215905889,"{'latitude': '40.85362848023705', 'longitude': '-73.89137215905889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:25:36.000,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,3 AVENUE,,,,,
58804949,2023-09-13T22:33:32.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10022,254 EAST   60 STREET,EAST   60 STREET,ADDRESS,NEW YORK,,Closed,,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-15T14:00:35.000,08 MANHATTAN,1200059999,MANHATTAN,993965,216774,ONLINE,Unspecified,MANHATTAN,40.7616656703625,-73.964930879738,"{'latitude': '40.7616656703625', 'longitude': '-73.964930879738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-15T14:00:32.000,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,EAST   60 STREET,,,,,
58808290,2023-09-13T22:33:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,234 WEST  114 STREET,WEST  114 STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:50:41.000,10 MANHATTAN,1018290050,MANHATTAN,996831,231602,MOBILE,Unspecified,MANHATTAN,40.802360975539656,-73.95455745266254,"{'latitude': '40.802360975539656', 'longitude': '-73.95455745266254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:50:38.000,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  114 STREET,,,,,
58807599,2023-09-13T22:33:10.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11231,103 COFFEY STREET,COFFEY STREET,ADDRESS,BROOKLYN,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T04:22:02.000,06 BROOKLYN,3005980010,BROOKLYN,980433,185550,MOBILE,Unspecified,BROOKLYN,40.67596782074479,-74.01376086691579,"{'latitude': '40.67596782074479', 'longitude': '-74.01376086691579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T04:21:57.000,RICHARDS STREET,VAN BRUNT STREET,RICHARDS STREET,VAN BRUNT STREET,COFFEY STREET,,,,,
58800427,2023-09-13T22:33:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10019,857 9 AVENUE,9 AVENUE,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:47:26.000,04 MANHATTAN,1010650034,MANHATTAN,988033,218739,ONLINE,Unspecified,MANHATTAN,40.767063616485785,-73.98634305387702,"{'latitude': '40.767063616485785', 'longitude': '-73.98634305387702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:47:23.000,WEST   55 STREET,WEST   56 STREET,WEST   55 STREET,WEST   56 STREET,9 AVENUE,,,,,
58803062,2023-09-13T22:32:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,224 METROPOLITAN AVENUE,METROPOLITAN AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:38:18.000,01 BROOKLYN,3023660011,BROOKLYN,995334,199832,ONLINE,Unspecified,BROOKLYN,40.715162474623135,-73.96001699103127,"{'latitude': '40.715162474623135', 'longitude': '-73.96001699103127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:38:15.000,BEDFORD AVENUE,NORTH    3 STREET,BEDFORD AVENUE,NORTH    3 STREET,METROPOLITAN AVENUE,,,,,
58808038,2023-09-13T22:32:35.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11434,179-83 SELOVER ROAD,SELOVER ROAD,ADDRESS,JAMAICA,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T23:55:29.000,12 QUEENS,4124740039,QUEENS,1049914,188756,ONLINE,Unspecified,QUEENS,40.68452481790022,-73.7632406042904,"{'latitude': '40.68452481790022', 'longitude': '-73.7632406042904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:55:25.000,178 PLACE,180 STREET,178 PLACE,180 STREET,SELOVER ROAD,,,,,
58809539,2023-09-13T22:32:34.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11204,5709 19 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:59:20.000,12 BROOKLYN,3055060006,BROOKLYN,988836,165975,ONLINE,Unspecified,BROOKLYN,40.622238328097545,-73.98348007983238,"{'latitude': '40.622238328097545', 'longitude': '-73.98348007983238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:59:17.000,55 STREET,58 STREET,55 STREET,58 STREET,19 AVENUE,,,,,
58809638,2023-09-13T22:32:33.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,101-17 QUEENS BOULEVARD,QUEENS BOULEVARD,ADDRESS,FOREST HILLS,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:36:25.000,06 QUEENS,4021350005,QUEENS,1025314,204005,ONLINE,Unspecified,QUEENS,40.726527981600036,-73.85184563127878,"{'latitude': '40.726527981600036', 'longitude': '-73.85184563127878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:36:21.000,67 ROAD,102 STREET,67 ROAD,102 STREET,QUEENS BOULEVARD,,,,,
58801650,2023-09-13T22:32:24.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11225,191 SULLIVAN PLACE,SULLIVAN PLACE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T23:10:50.000,09 BROOKLYN,3013040146,BROOKLYN,996812,181361,MOBILE,Unspecified,BROOKLYN,40.66446186359798,-73.9547198849439,"{'latitude': '40.66446186359798', 'longitude': '-73.9547198849439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:10:47.000,LUDLAM PLACE,ROGERS AVENUE,LUDLAM PLACE,ROGERS AVENUE,SULLIVAN PLACE,,,,,
58806926,2023-09-13T22:32:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,198 WITHERS STREET,WITHERS STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T00:47:17.000,01 BROOKLYN,3027450018,BROOKLYN,999853,200670,ONLINE,Unspecified,BROOKLYN,40.71745576781021,-73.94371378782323,"{'latitude': '40.71745576781021', 'longitude': '-73.94371378782323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:47:14.000,GRAHAM AVENUE,HUMBOLDT STREET,GRAHAM AVENUE,HUMBOLDT STREET,WITHERS STREET,,,,,
58804914,2023-09-13T22:32:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11694,169 BEACH  101 STREET,BEACH  101 STREET,ADDRESS,FAR ROCKAWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T03:06:30.000,14 QUEENS,4161740047,QUEENS,1033842,151770,ONLINE,Unspecified,QUEENS,40.58311096131385,-73.82146173843556,"{'latitude': '40.58311096131385', 'longitude': '-73.82146173843556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T03:06:27.000,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,BEACH  101 STREET,,,,,
58807331,2023-09-13T22:32:07.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11234,7204 AVENUE N,AVENUE N,ADDRESS,BROOKLYN,,In Progress,,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-16T12:11:30.000,18 BROOKLYN,3083930048,BROOKLYN,1009226,166463,PHONE,Unspecified,BROOKLYN,40.62354376701283,-73.91002841994244,"{'latitude': '40.62354376701283', 'longitude': '-73.91002841994244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,EAST   72 STREET,COVE LANE,EAST   72 STREET,COVE LANE,AVENUE N,,,,,
58805271,2023-09-13T22:32:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11232,825 4 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T20:15:00.000,07 BROOKLYN,3006690001,BROOKLYN,984069,178972,ONLINE,Unspecified,BROOKLYN,40.65791349539486,-74.00065235599091,"{'latitude': '40.65791349539486', 'longitude': '-74.00065235599091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T20:15:00.000,29 ST,30 ST,,,,,,,,
58808086,2023-09-13T22:31:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11378,64-10 PERRY AVENUE,PERRY AVENUE,ADDRESS,MASPETH,,Closed,,The Police Department issued a summons in response to the complaint.,2023-09-14T01:36:53.000,05 QUEENS,4027160014,QUEENS,1011567,202924,ONLINE,Unspecified,QUEENS,40.723614035835425,-73.90144762182608,"{'latitude': '40.723614035835425', 'longitude': '-73.90144762182608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:36:49.000,64 STREET,REMSEN PLACE,64 STREET,REMSEN PLACE,PERRY AVENUE,,,,,
58803037,2023-09-13T22:31:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,472 WEST  141 STREET,WEST  141 STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:44:38.000,09 MANHATTAN,1020570054,MANHATTAN,998437,238895,MOBILE,Unspecified,MANHATTAN,40.822375793185,-73.94874117046957,"{'latitude': '40.822375793185', 'longitude': '-73.94874117046957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:44:35.000,CONVENT AVENUE,AMSTERDAM AVENUE,CONVENT AVENUE,AMSTERDAM AVENUE,WEST  141 STREET,,,,,
58804313,2023-09-13T22:31:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,10 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T22:33:45.000,04 BROOKLYN,3031770023,BROOKLYN,1005823,197180,MOBILE,Unspecified,BROOKLYN,40.707864009510246,-73.922188822048,"{'latitude': '40.707864009510246', 'longitude': '-73.922188822048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:33:42.000,JEFFERSON STREET,SCOTT AVENUE,JEFFERSON STREET,SCOTT AVENUE,ST NICHOLAS AVENUE,,,,,
58802996,2023-09-13T22:31:25.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10038,FRONT STREET,FRONT STREET,BLOCKFACE,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:53:50.000,Unspecified MANHATTAN,,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,2023-09-13T22:53:48.000,JOHN STREET,FULTON STREET,JOHN STREET,FULTON STREET,,,,,,
58802483,2023-09-13T22:31:20.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11423,88-11 205 STREET,205 STREET,ADDRESS,HOLLIS,,Closed,,The Department of Sanitation cleaned the location.,2023-09-14T14:43:01.000,12 QUEENS,4104980042,QUEENS,1050762,201803,MOBILE,Unspecified,QUEENS,40.720329306560416,-73.76005419592717,"{'latitude': '40.720329306560416', 'longitude': '-73.76005419592717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T05:20:46.000,HILLSIDE AVENUE,89 AVENUE,HILLSIDE AVENUE,89 AVENUE,205 STREET,,,,,
58803578,2023-09-13T22:31:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11004,71-01 LITTLE NECK PARKWAY,LITTLE NECK PARKWAY,ADDRESS,GLEN OAKS,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T02:41:20.000,13 QUEENS,4084420001,QUEENS,1061550,213288,ONLINE,Unspecified,QUEENS,40.7517649494228,-73.72100415777139,"{'latitude': '40.7517649494228', 'longitude': '-73.72100415777139', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T02:41:12.000,252 STREET,72 AVENUE,252 STREET,72 AVENUE,LITTLE NECK PARKWAY,,,,,
58800467,2023-09-13T22:30:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11421,86-23 78 STREET,78 STREET,ADDRESS,WOODHAVEN,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:40:05.000,09 QUEENS,4088420113,QUEENS,1021849,191682,ONLINE,Unspecified,QUEENS,40.69271971615456,-73.864415762814,"{'latitude': '40.69271971615456', 'longitude': '-73.864415762814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:40:00.000,86 AVENUE,JAMAICA AVENUE,86 AVENUE,JAMAICA AVENUE,78 STREET,,,,,
58803595,2023-09-13T22:30:21.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11419,104-28 117 STREET,117 STREET,ADDRESS,SOUTH RICHMOND HILL,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T05:54:43.000,10 QUEENS,4095700016,QUEENS,1032565,189111,ONLINE,Unspecified,QUEENS,40.68561091285362,-73.82579175604369,"{'latitude': '40.68561091285362', 'longitude': '-73.82579175604369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T05:54:39.000,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,117 STREET,,,,,
58805986,2023-09-13T22:30:20.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11694,169 BEACH  101 STREET,BEACH  101 STREET,ADDRESS,FAR ROCKAWAY,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T01:24:38.000,14 QUEENS,4161740047,QUEENS,1033842,151770,ONLINE,Unspecified,QUEENS,40.58311096131385,-73.82146173843556,"{'latitude': '40.58311096131385', 'longitude': '-73.82146173843556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:24:34.000,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,BEACH  101 STREET,,,,,
58800492,2023-09-13T22:30:10.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,1711 STARR STREET,STARR STREET,ADDRESS,RIDGEWOOD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:52:43.000,05 QUEENS,4034160051,QUEENS,1006509,197417,MOBILE,Unspecified,QUEENS,40.708512819018395,-73.91971372165575,"{'latitude': '40.708512819018395', 'longitude': '-73.91971372165575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:52:40.000,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,STARR STREET,,,,,
58804572,2023-09-13T22:30:06.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11375,108-32 64 AVENUE,64 AVENUE,ADDRESS,FOREST HILLS,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,06 QUEENS,4021700019,QUEENS,1026238,206460,PHONE,Unspecified,QUEENS,40.73326200840883,-73.84849662887956,"{'latitude': '40.73326200840883', 'longitude': '-73.84849662887956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T08:47:33.000,,,,,,,,,,
58804405,2023-09-13T22:29:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,45-19 97 STREET,97 STREET,ADDRESS,CORONA,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:59:05.000,04 QUEENS,4016240162,QUEENS,1021151,210639,MOBILE,Unspecified,QUEENS,40.744754999567554,-73.86682886309464,"{'latitude': '40.744754999567554', 'longitude': '-73.86682886309464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:59:03.000,45 AVENUE,DEAD END,45 AVENUE,DEAD END,97 STREET,,,,,
58809597,2023-09-13T22:29:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002,280 HENRY STREET,HENRY STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T23:00:05.000,03 MANHATTAN,1002670010,MANHATTAN,988728,199374,MOBILE,Unspecified,MANHATTAN,40.71391118393039,-73.98384693722797,"{'latitude': '40.71391118393039', 'longitude': '-73.98384693722797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:00:03.000,GOUVERNEUR STREET,BEND,GOUVERNEUR STREET,BEND,HENRY STREET,,,,,
58808243,2023-09-13T22:29:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11229,2014 EAST   16 STREET,EAST   16 STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T22:51:08.000,15 BROOKLYN,3073200012,BROOKLYN,996522,158104,ONLINE,Unspecified,BROOKLYN,40.60062674288421,-73.95580749091523,"{'latitude': '40.60062674288421', 'longitude': '-73.95580749091523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:51:05.000,AVENUE T,AVENUE U,AVENUE T,AVENUE U,EAST   16 STREET,,,,,
58808333,2023-09-13T22:29:25.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,102-43 QUEENS BOULEVARD,QUEENS BOULEVARD,ADDRESS,FOREST HILLS,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:36:41.000,06 QUEENS,4021370001,QUEENS,1025593,203615,ONLINE,Unspecified,QUEENS,40.725456228377794,-73.85084142802239,"{'latitude': '40.725456228377794', 'longitude': '-73.85084142802239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:36:38.000,68 AVENUE,68 ROAD,68 AVENUE,68 ROAD,QUEENS BOULEVARD,,,,,
58801147,2023-09-13T22:29:25.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10457,204 EAST BURNSIDE AVENUE,EAST BURNSIDE AVENUE,ADDRESS,BRONX,,Closed,,The Department of Sanitation cleaned the location.,2023-09-14T13:22:46.000,05 BRONX,2028130009,BRONX,1010987,249775,MOBILE,Unspecified,BRONX,40.85220914875151,-73.90335361712057,"{'latitude': '40.85220914875151', 'longitude': '-73.90335361712057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T13:22:43.000,GRAND CONCOURSE,ANTHONY AVENUE,GRAND CONCOURSE,ANTHONY AVENUE,EAST BURNSIDE AVENUE,,,,,
