unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location
59442099,2023-09-29T10:19:02.000,2023-09-29T17:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11357,2-57 149 PLACE,149 PLACE,ADDRESS,WHITESTONE,Closed,,2023-09-29T17:00:00.000,07 QUEENS,,QUEENS,1034196,230168,PHONE,Unspecified,QUEENS,40.79829283745242,-73.81960605141109,"{'latitude': '40.79829283745242', 'longitude': '-73.81960605141109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",POWELLS COVE BOULEVARD,3 AVENUE,POWELLS COVE BOULEVARD,3 AVENUE,149 PLACE,,,,,,,
58967082,2023-09-29T10:19:01.000,2023-10-12T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,10460,431 BRONX PARK AVENUE,BRONX PARK AVENUE,ADDRESS,BRONX,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-12T00:00:00.000,06 BRONX,2040050029,BRONX,1018787,245555,UNKNOWN,Unspecified,BRONX,40.84059943621925,-73.87518068336364,"{'latitude': '40.84059943621925', 'longitude': '-73.87518068336364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,
58965604,2023-09-29T10:18:54.000,2023-11-01T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11434,170-25 118 ROAD,118 ROAD,ADDRESS,JAMAICA,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-01T00:00:00.000,12 QUEENS,4123710349,QUEENS,1046625,189003,UNKNOWN,Unspecified,QUEENS,40.68522656297965,-73.77509714663164,"{'latitude': '40.68522656297965', 'longitude': '-73.77509714663164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,
58967100,2023-09-29T10:18:54.000,2023-09-29T10:18:54.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,10002,299 SOUTH STREET,SOUTH STREET,ADDRESS,NEW YORK,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-29T00:00:00.000,03 MANHATTAN,1002410013,MANHATTAN,988077,198134,UNKNOWN,Unspecified,MANHATTAN,40.71050798467946,-73.98619593233396,"{'latitude': '40.71050798467946', 'longitude': '-73.98619593233396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59439269,2023-09-29T10:18:53.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11225,40 LINCOLN ROAD,LINCOLN ROAD,ADDRESS,BROOKLYN,In Progress,,,09 BROOKLYN,,BROOKLYN,994972,180023,PHONE,Unspecified,BROOKLYN,40.66079176919809,-73.96135434827934,"{'latitude': '40.66079176919809', 'longitude': '-73.96135434827934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRIGHTON LINE,FLATBUSH AVENUE,BRIGHTON LINE,FLATBUSH AVENUE,LINCOLN ROAD,,,,,,,
58966236,2023-09-29T10:18:53.000,2023-10-23T08:34:10.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10457,253 EAST  181 STREET,EAST  181 STREET,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-23T00:00:00.000,05 BRONX,2031490118,BRONX,1011903,250519,PHONE,Unspecified,BRONX,40.854248384756666,-73.90003948073578,"{'latitude': '40.854248384756666', 'longitude': '-73.90003948073578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58961589,2023-09-29T10:18:52.000,2023-10-02T20:33:30.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11102,27-16 12 STREET,12 STREET,ADDRESS,ASTORIA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,01 QUEENS,4005107501,QUEENS,1003637,220938,ONLINE,Unspecified,QUEENS,40.773078848524094,-73.93000498091304,"{'latitude': '40.773078848524094', 'longitude': '-73.93000498091304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58963011,2023-09-29T10:18:51.000,2023-10-12T06:57:47.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11377,41-28 53 STREET,53 STREET,ADDRESS,WOODSIDE,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,02 QUEENS,4013150069,QUEENS,1008800,210731,PHONE,Unspecified,QUEENS,40.74505042906448,-73.91140171792962,"{'latitude': '40.74505042906448', 'longitude': '-73.91140171792962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58962971,2023-09-29T10:18:49.000,2023-10-04T20:12:41.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10467,2838 BRONX PARK EAST,BRONX PARK EAST,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,11 BRONX,2045060040,BRONX,1020079,255244,PHONE,Unspecified,BRONX,40.867187679605046,-73.87045952138652,"{'latitude': '40.867187679605046', 'longitude': '-73.87045952138652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58963078,2023-09-29T10:18:47.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11226,60 EAST   17 STREET,EAST   17 STREET,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,14 BROOKLYN,3050770021,BROOKLYN,994212,175957,ONLINE,Unspecified,BROOKLYN,40.649632377222076,-73.96409964677582,"{'latitude': '40.649632377222076', 'longitude': '-73.96409964677582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58964504,2023-09-29T10:18:47.000,2023-10-02T11:43:50.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11211,68 RICHARDSON STREET,RICHARDSON STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development contacted an occupant of the apartment or building and verified that the complaint was addressed.  The complaint has been closed.,2023-10-02T00:00:00.000,01 BROOKLYN,3027320005,BROOKLYN,998293,200999,PHONE,Unspecified,BROOKLYN,40.71836140743985,-73.94934063912616,"{'latitude': '40.71836140743985', 'longitude': '-73.94934063912616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59439443,2023-09-29T10:18:40.000,2023-11-13T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10472,1591 EAST  172 STREET,EAST  172 STREET,ADDRESS,BRONX,Closed,,2023-11-13T00:00:00.000,09 BRONX,,BRONX,1018427,242272,PHONE,Unspecified,BRONX,40.8315899606408,-73.87649847693707,"{'latitude': '40.8315899606408', 'longitude': '-73.87649847693707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MANOR AVENUE,STRATFORD AVENUE,MANOR AVENUE,STRATFORD AVENUE,EAST  172 STREET,,,,,,,
59445466,2023-09-29T10:18:37.000,2023-09-29T10:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,,,,,,Closed,,2023-09-29T10:30:00.000,0 Unspecified,,Unspecified,994211,175956,PHONE,Unspecified,Unspecified,40.64962963356414,-73.96410325198168,"{'latitude': '40.64962963356414', 'longitude': '-73.96410325198168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58960915,2023-09-29T10:18:29.000,2023-09-29T10:55:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10030,2574 FRED DOUGLAS BOULEVARD,FRED DOUGLAS BOULEVARD,ADDRESS,NEW YORK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T10:55:44.000,10 MANHATTAN,,MANHATTAN,999349,237296,PHONE,Unspecified,MANHATTAN,40.817985478121216,-73.94544963602259,"{'latitude': '40.817985478121216', 'longitude': '-73.94544963602259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  137 STREET,WEST  138 STREET,WEST  137 STREET,WEST  138 STREET,8 AVENUE,,,,,,,
59009808,2023-09-29T10:18:26.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Non Passenger,Street,10022,4 EAST   60 STREET,EAST   60 STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:35:16.000,08 MANHATTAN,,MANHATTAN,991962,217886,ONLINE,Unspecified,MANHATTAN,40.76471979785936,-73.97216001495497,"{'latitude': '40.76471979785936', 'longitude': '-73.97216001495497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CENTRAL PARK ENTRANCE E   60 ST,MADISON AVENUE,CENTRAL PARK ENTRANCE E   60 ST,MADISON AVENUE,EAST   60 STREET,,,,,,,"4 EAST   60 STREET, MANHATTAN (NEW YORK), NY, 10022"
58958454,2023-09-29T10:18:24.000,2023-10-14T16:30:43.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11208,87 EUCLID AVENUE,EUCLID AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,05 BROOKLYN,3041170017,BROOKLYN,1018950,189330,PHONE,Unspecified,BROOKLYN,40.68627586503512,-73.87488182930201,"{'latitude': '40.68627586503512', 'longitude': '-73.87488182930201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58956582,2023-09-29T10:18:24.000,2023-10-14T16:30:43.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11208,87 EUCLID AVENUE,EUCLID AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,05 BROOKLYN,3041170017,BROOKLYN,1018950,189330,PHONE,Unspecified,BROOKLYN,40.68627586503512,-73.87488182930201,"{'latitude': '40.68627586503512', 'longitude': '-73.87488182930201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58963075,2023-09-29T10:18:23.000,2023-10-02T12:04:29.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10467,715 EAST  213 STREET,EAST  213 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,12 BRONX,2046610031,BRONX,1021725,259541,PHONE,Unspecified,BRONX,40.878974776387935,-73.86448434968659,"{'latitude': '40.878974776387935', 'longitude': '-73.86448434968659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58964347,2023-09-29T10:18:22.000,2023-10-02T14:50:32.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11225,10 MIDWOOD STREET,MIDWOOD STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,09 BROOKLYN,3050340006,BROOKLYN,995401,179565,PHONE,Unspecified,BROOKLYN,40.65953413035001,-73.95980884731233,"{'latitude': '40.65953413035001', 'longitude': '-73.95980884731233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59459639,2023-09-29T10:18:21.000,2023-09-29T19:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10465,2744 GIFFORD AVENUE,GIFFORD AVENUE,ADDRESS,BRONX,Closed,,2023-09-29T19:30:00.000,10 BRONX,,BRONX,1030422,242130,ONLINE,Unspecified,BRONX,40.83114564948538,-73.8331545834188,"{'latitude': '40.83114564948538', 'longitude': '-73.8331545834188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BALCOM AVENUE,SWINTON AVENUE,BALCOM AVENUE,SWINTON AVENUE,GIFFORD AVENUE,,,,,,,
58960028,2023-09-29T10:18:20.000,2023-10-13T06:38:36.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11354,149-35 NORTHERN BOULEVARD,NORTHERN BOULEVARD,ADDRESS,FLUSHING,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,07 QUEENS,4050070001,QUEENS,1035213,218159,ONLINE,Unspecified,QUEENS,40.76532558426035,-73.81602397795199,"{'latitude': '40.76532558426035', 'longitude': '-73.81602397795199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58958564,2023-09-29T10:18:18.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11220,529 59 STREET,59 STREET,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,07 BROOKLYN,3008560064,BROOKLYN,980147,172303,ONLINE,Unspecified,BROOKLYN,40.63960758730728,-74.01478388042084,"{'latitude': '40.63960758730728', 'longitude': '-74.01478388042084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59438748,2023-09-29T10:18:16.000,2023-09-29T10:40:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11369,25-53 89 STREET,89 STREET,ADDRESS,EAST ELMHURST,Closed,,2023-09-29T10:40:00.000,03 QUEENS,,QUEENS,1017496,217100,PHONE,Unspecified,QUEENS,40.76250328441336,-73.87998734244093,"{'latitude': '40.76250328441336', 'longitude': '-73.87998734244093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25 AVENUE,30 AVENUE,25 AVENUE,30 AVENUE,89 STREET,,,,,,,
59439803,2023-09-29T10:18:15.000,2023-10-13T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11232,532 39 STREET,39 STREET,ADDRESS,BROOKLYN,Closed,,2023-10-13T00:00:00.000,07 BROOKLYN,,BROOKLYN,983395,176365,PHONE,Unspecified,BROOKLYN,40.65075781050179,-74.00308124060774,"{'latitude': '40.65075781050179', 'longitude': '-74.00308124060774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,39 STREET,,,,,,,
59445037,2023-09-29T10:18:15.000,2023-10-13T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11232,532 39 STREET,39 STREET,ADDRESS,BROOKLYN,Closed,,2023-10-13T00:00:00.000,07 BROOKLYN,,BROOKLYN,983395,176365,PHONE,Unspecified,BROOKLYN,40.65075781050179,-74.00308124060774,"{'latitude': '40.65075781050179', 'longitude': '-74.00308124060774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,39 STREET,,,,,,,
59436308,2023-09-29T10:18:13.000,2023-10-13T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,11232,532 39 STREET,39 STREET,ADDRESS,BROOKLYN,Closed,,2023-10-13T00:00:00.000,07 BROOKLYN,,BROOKLYN,983395,176365,PHONE,Unspecified,BROOKLYN,40.65075781050179,-74.00308124060774,"{'latitude': '40.65075781050179', 'longitude': '-74.00308124060774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,39 STREET,,,,,,,
59446380,2023-09-29T10:18:13.000,2023-09-29T12:55:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,11232,407 37 STREET,37 STREET,ADDRESS,BROOKLYN,Closed,,2023-09-29T12:55:00.000,07 BROOKLYN,,BROOKLYN,982998,177353,PHONE,Unspecified,BROOKLYN,40.6534696081181,-74.00451212871232,"{'latitude': '40.6534696081181', 'longitude': '-74.00451212871232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,37 STREET,,,,,,,
59459866,2023-09-29T10:18:13.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10033,599 WEST  176 STREET,WEST  176 STREET,ADDRESS,NEW YORK,Closed,,2023-10-03T00:00:00.000,12 MANHATTAN,1021330030,MANHATTAN,1001995,247513,PHONE,Unspecified,MANHATTAN,40.846023279805664,-73.93586302170915,"{'latitude': '40.846023279805664', 'longitude': '-73.93586302170915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,WEST  176 STREET,,,,,,,
59439342,2023-09-29T10:18:11.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11226,60 EAST   17 STREET,EAST   17 STREET,ADDRESS,BROOKLYN,In Progress,,,14 BROOKLYN,3050770021,BROOKLYN,994212,175957,ONLINE,Unspecified,BROOKLYN,40.649632377222076,-73.96409964677582,"{'latitude': '40.649632377222076', 'longitude': '-73.96409964677582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CATON AVENUE,CHURCH AVENUE,CATON AVENUE,CHURCH AVENUE,EAST   17 STREET,,,,,,,
59001403,2023-09-29T10:18:10.000,2023-09-29T11:31:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11417,106-04 103 AVENUE,103 AVENUE,ADDRESS,OZONE PARK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T11:31:00.000,10 QUEENS,4095110002,QUEENS,1029790,188839,ONLINE,Unspecified,QUEENS,40.68487904904615,-73.83579932165,"{'latitude': '40.68487904904615', 'longitude': '-73.83579932165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",106 STREET,107 STREET,106 STREET,107 STREET,103 AVENUE,,,,,,,
58956699,2023-09-29T10:18:09.000,2023-10-02T11:41:49.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10019,328 WEST   49 STREET,WEST   49 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,04 MANHATTAN,1010390050,MANHATTAN,987601,216973,PHONE,Unspecified,MANHATTAN,40.76221657677796,-73.98790349035079,"{'latitude': '40.76221657677796', 'longitude': '-73.98790349035079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59439136,2023-09-29T10:18:09.000,2023-10-13T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11232,532 39 STREET,39 STREET,ADDRESS,BROOKLYN,Closed,,2023-10-13T00:00:00.000,07 BROOKLYN,,BROOKLYN,983395,176365,PHONE,Unspecified,BROOKLYN,40.65075781050179,-74.00308124060774,"{'latitude': '40.65075781050179', 'longitude': '-74.00308124060774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,39 STREET,,,,,,,
59460198,2023-09-29T10:18:09.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10033,599 WEST  176 STREET,WEST  176 STREET,ADDRESS,NEW YORK,Closed,,2023-10-03T00:00:00.000,12 MANHATTAN,1021330030,MANHATTAN,1001995,247513,PHONE,Unspecified,MANHATTAN,40.846023279805664,-73.93586302170915,"{'latitude': '40.846023279805664', 'longitude': '-73.93586302170915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,WEST  176 STREET,,,,,,,
58959993,2023-09-29T10:18:09.000,2023-10-02T11:41:48.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10019,328 WEST   49 STREET,WEST   49 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,04 MANHATTAN,1010390050,MANHATTAN,987601,216973,PHONE,Unspecified,MANHATTAN,40.76221657677796,-73.98790349035079,"{'latitude': '40.76221657677796', 'longitude': '-73.98790349035079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58966181,2023-09-29T10:18:08.000,2023-10-05T08:38:05.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10028,311 EAST   84 STREET,EAST   84 STREET,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-05T00:00:00.000,08 MANHATTAN,1015470007,MANHATTAN,997495,222125,ONLINE,Unspecified,MANHATTAN,40.77634818847929,-73.95217777421077,"{'latitude': '40.77634818847929', 'longitude': '-73.95217777421077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58963018,2023-09-29T10:18:07.000,2023-10-01T16:45:09.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11212,869 THOMAS S BOYLAND STREET,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,16 BROOKLYN,3036120026,BROOKLYN,1008978,179319,ONLINE,Unspecified,BROOKLYN,40.658831407524204,-73.91087467572771,"{'latitude': '40.658831407524204', 'longitude': '-73.91087467572771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58956774,2023-09-29T10:18:07.000,2023-10-01T16:45:09.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11212,869 THOMAS S BOYLAND STREET,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,16 BROOKLYN,3036120026,BROOKLYN,1008978,179319,ONLINE,Unspecified,BROOKLYN,40.658831407524204,-73.91087467572771,"{'latitude': '40.658831407524204', 'longitude': '-73.91087467572771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58958465,2023-09-29T10:18:06.000,2023-10-01T20:02:34.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10458,2889 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,07 BRONX,2032960042,BRONX,1015667,256021,PHONE,Unspecified,BRONX,40.86933711134246,-73.88640753510289,"{'latitude': '40.86933711134246', 'longitude': '-73.88640753510289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59439210,2023-09-29T10:18:05.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10016,150 EAST   37 STREET,EAST   37 STREET,ADDRESS,NEW YORK,Closed,,2023-10-06T00:00:00.000,06 MANHATTAN,,MANHATTAN,990433,211801,PHONE,Unspecified,MANHATTAN,40.74801922576733,-73.97768523410755,"{'latitude': '40.74801922576733', 'longitude': '-73.97768523410755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,EAST   37 STREET,,,,,,,
59453264,2023-09-29T10:18:04.000,2023-10-23T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10003,253 EAST   18 STREET,EAST   18 STREET,ADDRESS,NEW YORK,Closed,,2023-10-23T00:00:00.000,06 MANHATTAN,,MANHATTAN,988633,207167,PHONE,Unspecified,MANHATTAN,40.73530112553913,-73.98418454631086,"{'latitude': '40.73530112553913', 'longitude': '-73.98418454631086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,EAST   18 STREET,,,,,,,
59446257,2023-09-29T10:18:02.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11220,529 59 STREET,59 STREET,ADDRESS,BROOKLYN,In Progress,,,07 BROOKLYN,,BROOKLYN,980147,172303,ONLINE,Unspecified,BROOKLYN,40.63960758730728,-74.01478388042084,"{'latitude': '40.63960758730728', 'longitude': '-74.01478388042084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,59 STREET,,,,,,,
58961171,2023-09-29T10:18:00.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10459,870 LONGWOOD AVENUE,LONGWOOD AVENUE,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,02 BRONX,2026880053,BRONX,1011674,237715,PHONE,Unspecified,BRONX,40.81910584998964,-73.90091962447758,"{'latitude': '40.81910584998964', 'longitude': '-73.90091962447758', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
