unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58872982,2023-09-20T22:41:47.000,2023-09-27T13:52:51.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Unsecured Facility,Park,10468,AQUEDUCT WALK,AQUEDUCT WALK,WEST  190 STREET,WEST  192 STREET,WEST  190 STREET,WEST  192 STREET,UNRECOGNIZED,BRONX,AQUEDUCT WALK,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-27T13:52:55.000,07 BRONX,2032140033,BRONX,1011421,254651,MOBILE,Aqueduct Walk,BRONX,40.86559097182579,-73.90176507051558,"{'latitude': '40.86559097182579', 'longitude': '-73.90176507051558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870741,2023-09-20T22:41:00.000,2023-09-21T02:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10001,440 WEST   34 STREET,WEST   34 STREET,DYER AVE,LINCOLN TUNNEL APPR,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-21T02:00:00.000,04 MANHATTAN,1007310065,MANHATTAN,984848,213987,ONLINE,Unspecified,MANHATTAN,40.75402138468292,-73.99784159271596,"{'latitude': '40.75402138468292', 'longitude': '-73.99784159271596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58876471,2023-09-20T22:40:49.000,2023-09-20T23:40:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10451,621 WALTON AVENUE,WALTON AVENUE,EAST  150 STREET,EAST  151 STREET,EAST  150 STREET,EAST  151 STREET,ADDRESS,BRONX,WALTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T23:40:41.000,04 BRONX,2023530039,BRONX,1004257,238235,MOBILE,Unspecified,BRONX,40.820553015391994,-73.92771499474335,"{'latitude': '40.820553015391994', 'longitude': '-73.92771499474335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875508,2023-09-20T22:40:41.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11226,133 MARTENSE STREET,MARTENSE STREET,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,MARTENSE STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-06T13:54:20.000,17 BROOKLYN,3050870082,BROOKLYN,996897,176623,UNKNOWN,Unspecified,BROOKLYN,40.65145697486401,-73.95442238585926,"{'latitude': '40.65145697486401', 'longitude': '-73.95442238585926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876928,2023-09-20T22:40:40.000,2023-09-21T05:06:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11356,12-40 BEECH COURT,BEECH COURT,BEND,,BEND,,ADDRESS,COLLEGE POINT,BEECH COURT CIRCLE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T05:06:29.000,07 QUEENS,4040410028,QUEENS,1026640,225858,MOBILE,Unspecified,QUEENS,40.78650254698386,-73.84692380116678,"{'latitude': '40.78650254698386', 'longitude': '-73.84692380116678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872210,2023-09-20T22:40:14.000,2023-09-20T22:51:04.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11368,102-36 43 AVENUE,43 AVENUE,102 STREET,104 STREET,102 STREET,104 STREET,ADDRESS,CORONA,43 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T22:51:09.000,04 QUEENS,4019780018,QUEENS,1022357,211555,PHONE,Unspecified,QUEENS,40.74726407220862,-73.86247137552932,"{'latitude': '40.74726407220862', 'longitude': '-73.86247137552932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872441,2023-09-20T22:40:07.000,2023-09-20T22:53:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025,18 WEST  103 STREET,WEST  103 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,CENTRAL PARK WEST,MANHATTAN AVENUE,ADDRESS,NEW YORK,WEST  103 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T22:53:19.000,07 MANHATTAN,1018380044,MANHATTAN,994615,229493,MOBILE,Unspecified,MANHATTAN,40.79657522387224,-73.96256489470255,"{'latitude': '40.79657522387224', 'longitude': '-73.96256489470255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875628,2023-09-20T22:40:03.000,2023-09-21T09:00:11.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10456,1362 GRAND CONCOURSE,GRAND CONCOURSE,MARCY PLACE,ELLIOT PLACE,MARCY PLACE,ELLIOT PLACE,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T09:00:15.000,04 BRONX,2028310040,BRONX,1007912,244529,ONLINE,Unspecified,BRONX,40.837819201762,-73.91448734071129,"{'latitude': '40.837819201762', 'longitude': '-73.91448734071129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877515,2023-09-20T22:40:03.000,2023-09-20T23:12:14.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11374,65-41 BOOTH STREET,BOOTH STREET,65 ROAD,66 AVENUE,65 ROAD,66 AVENUE,ADDRESS,REGO PARK,BOOTH STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T23:12:19.000,06 QUEENS,4030870002,QUEENS,1023479,204144,MOBILE,Unspecified,QUEENS,40.72691783045527,-73.85846528617489,"{'latitude': '40.72691783045527', 'longitude': '-73.85846528617489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875691,2023-09-20T22:40:00.000,2023-09-22T11:55:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10312,32 GREEN VALLEY ROAD,GREEN VALLEY ROAD,VICTORIA ROAD,BEND,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-22T11:55:00.000,03 STATEN ISLAND,5060230013,STATEN ISLAND,930254,139216,PHONE,Unspecified,STATEN ISLAND,40.54862701963974,-74.19429299257351,"{'latitude': '40.54862701963974', 'longitude': '-74.19429299257351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877384,2023-09-20T22:39:38.000,2023-09-20T23:21:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10462,908 WOODMANSTEN PLACE,WOODMANSTEN PLACE,BOGART AVENUE,PAULDING AVENUE,BOGART AVENUE,PAULDING AVENUE,ADDRESS,BRONX,WOODMANSTEN PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T23:21:10.000,11 BRONX,2043250001,BRONX,1022739,250781,ONLINE,Unspecified,BRONX,40.854926906865785,-73.86086788203355,"{'latitude': '40.854926906865785', 'longitude': '-73.86086788203355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877188,2023-09-20T22:39:15.000,2023-09-22T09:39:02.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,11201,162 CADMAN PLAZA WEST,CADMAN PLAZA WEST,MIDDAGH STREET,PINEAPPLE WALK,MIDDAGH STREET,PINEAPPLE WALK,ADDRESS,BROOKLYN,CADMAN PLAZA WEST,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-20T13:02:26.000,02 BROOKLYN,,BROOKLYN,986707,194169,ONLINE,Unspecified,BROOKLYN,40.69962547988371,-73.99113899717133,"{'latitude': '40.69962547988371', 'longitude': '-73.99113899717133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880380,2023-09-20T22:39:08.000,2023-09-20T22:42:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025,17 WEST  103 STREET,WEST  103 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,CENTRAL PARK WEST,MANHATTAN AVENUE,ADDRESS,NEW YORK,WEST  103 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T22:42:09.000,07 MANHATTAN,1018390021,MANHATTAN,994643,229484,MOBILE,Unspecified,MANHATTAN,40.79655048843094,-73.96246378148996,"{'latitude': '40.79655048843094', 'longitude': '-73.96246378148996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880849,2023-09-20T22:38:51.000,2023-09-21T12:02:22.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11206,285 WALLABOUT STREET,WALLABOUT STREET,HARRISON AVENUE,THROOP AVENUE,HARRISON AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,WALLABOUT STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-20T22:38:51.000,01 BROOKLYN,3022507501,BROOKLYN,998621,195030,PHONE,Unspecified,BROOKLYN,40.70197739504846,-73.94817013782178,"{'latitude': '40.70197739504846', 'longitude': '-73.94817013782178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871373,2023-09-20T22:38:49.000,2023-09-26T12:44:47.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10455,424 EAST  148 STREET,EAST  148 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,01 BRONX,2022920025,BRONX,1007203,236166,PHONE,Unspecified,BRONX,40.814867030362926,-73.91707822104698,"{'latitude': '40.814867030362926', 'longitude': '-73.91707822104698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876403,2023-09-20T22:38:37.000,2023-09-20T23:20:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1201 OGDEN AVENUE,OGDEN AVENUE,WEST  167 STREET,WEST  168 STREET,WEST  167 STREET,WEST  168 STREET,ADDRESS,BRONX,OGDEN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T23:20:49.000,04 BRONX,2025280029,BRONX,1004566,244546,MOBILE,Unspecified,BRONX,40.83787419318297,-73.92657947132132,"{'latitude': '40.83787419318297', 'longitude': '-73.92657947132132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875131,2023-09-20T22:38:36.000,2023-09-20T23:20:25.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1425 WYTHE PLACE,WYTHE PLACE,EAST  170 STREET,EAST  171 STREET,EAST  170 STREET,EAST  171 STREET,ADDRESS,BRONX,WYTHE PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T23:20:30.000,04 BRONX,2028430085,BRONX,1007844,245237,ONLINE,Unspecified,BRONX,40.83976263704942,-73.91473059669516,"{'latitude': '40.83976263704942', 'longitude': '-73.91473059669516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877681,2023-09-20T22:38:09.000,2023-09-20T22:48:57.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10038,103 MAIDEN LANE,MAIDEN LANE,GOLD STREET,PEARL STREET,GOLD STREET,PEARL STREET,ADDRESS,NEW YORK,MAIDEN LANE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T22:49:00.000,01 MANHATTAN,1000690006,MANHATTAN,982296,196830,MOBILE,Unspecified,MANHATTAN,40.706929425334785,-74.00704773977854,"{'latitude': '40.706929425334785', 'longitude': '-74.00704773977854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876009,2023-09-20T22:38:00.000,2023-09-25T18:04:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10029,,,,,EAST 108 STREET,MADISON AVENUE,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-25T18:04:00.000,11 MANHATTAN,,MANHATTAN,998494,228888,PHONE,Unspecified,MANHATTAN,40.794909261886374,-73.9485564582438,"{'latitude': '40.794909261886374', 'longitude': '-73.9485564582438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58879914,2023-09-20T22:38:00.000,2023-09-20T23:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11418,JAMAICA AVENUE,JAMAICA AVENUE,110 STREET,111 STREET,,,BLOCKFACE,QUEENS,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T23:30:00.000,09 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,N/A,,,,,
58881508,2023-09-20T22:37:50.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Adjacent Buildings Not Protected,,10025,611 WEST  112 STREET,WEST  112 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-21T00:00:00.000,09 MANHATTAN,1018950008,MANHATTAN,993611,232795,UNKNOWN,Unspecified,MANHATTAN,40.805639430595974,-73.96618642162706,"{'latitude': '40.805639430595974', 'longitude': '-73.96618642162706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58871933,2023-09-20T22:37:43.000,2023-09-26T13:51:44.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10026,2104 8 AVENUE,8 AVENUE,WEST  113 STREET,WEST  114 STREET,WEST  113 STREET,WEST  114 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-25T06:03:34.000,10 MANHATTAN,1018297501,MANHATTAN,996315,231821,ONLINE,Unspecified,MANHATTAN,40.80296279006334,-73.95642084980501,"{'latitude': '40.80296279006334', 'longitude': '-73.95642084980501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872344,2023-09-20T22:37:25.000,2023-09-20T22:59:59.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,3898 BROADWAY,BROADWAY,WEST  162 STREET,WEST  163 STREET,WEST  162 STREET,WEST  163 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T23:00:04.000,12 MANHATTAN,1021220052,MANHATTAN,1000244,244481,ONLINE,Unspecified,MANHATTAN,40.83770467226177,-73.94219901106423,"{'latitude': '40.83770467226177', 'longitude': '-73.94219901106423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872347,2023-09-20T22:37:12.000,2023-09-20T22:42:29.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226,774 FLATBUSH AVENUE,FLATBUSH AVENUE,CLARKSON AVENUE,LENOX ROAD,CLARKSON AVENUE,LENOX ROAD,ADDRESS,BROOKLYN,FLATBUSH AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T22:42:34.000,14 BROOKLYN,3050630051,BROOKLYN,995473,177567,ONLINE,Unspecified,BROOKLYN,40.6540499680012,-73.95955266546295,"{'latitude': '40.6540499680012', 'longitude': '-73.95955266546295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875903,2023-09-20T22:37:03.000,2023-09-22T09:39:22.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,11201,2 HENRY STREET,HENRY STREET,OLD FULTON STREET,POPLAR STREET,OLD FULTON STREET,POPLAR STREET,ADDRESS,BROOKLYN,HENRY STREET,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-20T13:04:31.000,02 BROOKLYN,3002077502,BROOKLYN,986656,194648,ONLINE,Unspecified,BROOKLYN,40.700940236914036,-73.9913227540682,"{'latitude': '40.700940236914036', 'longitude': '-73.9913227540682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872289,2023-09-20T22:36:59.000,2023-09-20T23:17:11.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11209,619 81 STREET,81 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,81 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T23:17:19.000,10 BROOKLYN,3059910049,BROOKLYN,978249,166382,MOBILE,Unspecified,BROOKLYN,40.623354612554934,-74.0216174660614,"{'latitude': '40.623354612554934', 'longitude': '-74.0216174660614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875496,2023-09-20T22:36:26.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11213,636 EMPIRE BOULEVARD,EMPIRE BOULEVARD,KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,ADDRESS,BROOKLYN,EMPIRE BOULEVARD,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-11T14:23:07.000,09 BROOKLYN,3013260030,BROOKLYN,1000565,181182,ONLINE,Unspecified,BROOKLYN,40.66396442816681,-73.9411925178592,"{'latitude': '40.66396442816681', 'longitude': '-73.9411925178592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877691,2023-09-20T22:36:26.000,2023-09-20T22:55:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2885 VALENTINE AVENUE,VALENTINE AVENUE,EAST  198 STREET,EAST  199 STREET,EAST  198 STREET,EAST  199 STREET,ADDRESS,BRONX,VALENTINE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T22:55:50.000,07 BRONX,2033050055,BRONX,1014987,256308,ONLINE,Unspecified,BRONX,40.87012723211002,-73.88886484901609,"{'latitude': '40.87012723211002', 'longitude': '-73.88886484901609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58878420,2023-09-20T22:36:06.000,2023-09-23T10:23:02.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,11230,1231 EAST   10 STREET,EAST   10 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   10 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-21T15:07:32.000,12 BROOKLYN,3065460074,BROOKLYN,993942,164798,ONLINE,Unspecified,BROOKLYN,40.61900359413301,-73.96508868067502,"{'latitude': '40.61900359413301', 'longitude': '-73.96508868067502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877155,2023-09-20T22:36:06.000,2023-09-20T23:05:26.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10458,2793 BRIGGS AVENUE,BRIGGS AVENUE,EAST  196 STREET,EAST  197 STREET,EAST  196 STREET,EAST  197 STREET,ADDRESS,BRONX,BRIGGS AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T23:05:34.000,07 BRONX,2033010086,BRONX,1014607,255508,ONLINE,Unspecified,BRONX,40.867932792981385,-73.89024243020245,"{'latitude': '40.867932792981385', 'longitude': '-73.89024243020245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880069,2023-09-20T22:36:05.000,2023-09-20T23:00:51.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11374,69-63 ALDERTON STREET,ALDERTON STREET,YELLOWSTONE BOULEVARD,TROTTING COURSE LANE,YELLOWSTONE BOULEVARD,TROTTING COURSE LANE,ADDRESS,REGO PARK,ALDERTON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T23:00:55.000,06 QUEENS,4031790080,QUEENS,1023543,198901,MOBILE,Unspecified,QUEENS,40.71252679267581,-73.85826498740344,"{'latitude': '40.71252679267581', 'longitude': '-73.85826498740344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871507,2023-09-20T22:35:57.000,2023-09-21T02:35:30.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,1994 WEST    8 STREET,WEST    8 STREET,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,WEST    8 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T02:35:35.000,11 BROOKLYN,3070800044,BROOKLYN,989820,157490,ONLINE,Unspecified,BROOKLYN,40.59894818369084,-73.97994246421595,"{'latitude': '40.59894818369084', 'longitude': '-73.97994246421595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877759,2023-09-20T22:35:56.000,2023-09-20T23:09:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,95 MAC DOUGAL STREET,MAC DOUGAL STREET,BLEECKER STREET,MINETTA LANE,BLEECKER STREET,MINETTA LANE,ADDRESS,NEW YORK,MAC DOUGAL STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T23:09:14.000,02 MANHATTAN,1005420053,MANHATTAN,983971,205016,ONLINE,Unspecified,MANHATTAN,40.72939824022615,-74.00100664400853,"{'latitude': '40.72939824022615', 'longitude': '-74.00100664400853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871070,2023-09-20T22:35:54.000,2023-09-20T23:27:07.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11203,309 EAST   45 STREET,EAST   45 STREET,LENOX ROAD,LINDEN BOULEVARD,LENOX ROAD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,EAST   45 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T23:27:16.000,17 BROOKLYN,3048660044,BROOKLYN,1002150,177652,ONLINE,Unspecified,BROOKLYN,40.654272294791554,-73.9354887516066,"{'latitude': '40.654272294791554', 'longitude': '-73.9354887516066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879836,2023-09-20T22:35:47.000,2023-09-22T09:39:09.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,11201,8 CADMAN PLAZA WEST,CADMAN PLAZA WEST,FURMAN STREET,WATER STREET,FURMAN STREET,WATER STREET,ADDRESS,BROOKLYN,CADMAN PLAZA WEST,Unspecified,The location does not meet the criteria for Litter Basket placement.,2023-09-20T13:03:28.000,02 BROOKLYN,3002000005,BROOKLYN,985729,195387,ONLINE,Unspecified,BROOKLYN,40.70296882220659,-73.994665819932,"{'latitude': '40.70296882220659', 'longitude': '-73.994665819932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879941,2023-09-20T22:35:00.000,2023-09-21T01:59:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10001,440 WEST   34 STREET,WEST   34 STREET,DYER AVE,LINCOLN TUNNEL APPR,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-21T01:59:00.000,04 MANHATTAN,1007310065,MANHATTAN,984848,213987,ONLINE,Unspecified,MANHATTAN,40.75402138468292,-73.99784159271596,"{'latitude': '40.75402138468292', 'longitude': '-73.99784159271596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58873732,2023-09-20T22:34:49.000,2023-09-20T23:07:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10454,815 EAST  136 STREET,EAST  136 STREET,WILLOW AVENUE,AMTRAK-HELLGATE LINE,WILLOW AVENUE,AMTRAK-HELLGATE LINE,ADDRESS,BRONX,EAST  136 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T23:07:40.000,01 BRONX,2025880017,BRONX,1008763,231691,ONLINE,Unspecified,BRONX,40.80258020975485,-73.9114587893312,"{'latitude': '40.80258020975485', 'longitude': '-73.9114587893312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876452,2023-09-20T22:34:37.000,2023-09-20T23:03:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,GRAHAM AVENUE,GRAHAM AVENUE,GRAHAM AVENUE,MONTROSE AVENUE,GRAHAM AVENUE,MONTROSE AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T23:03:54.000,01 BROOKLYN,,BROOKLYN,999997,196983,PHONE,Unspecified,BROOKLYN,40.707335577687445,-73.94320294670423,"{'latitude': '40.707335577687445', 'longitude': '-73.94320294670423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
