unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_company_borough,vehicle_type
58882006,2023-09-21T14:28:19.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10029,2228 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,11 MANHATTAN,1017080003,MANHATTAN,1001904,228868,PHONE,Unspecified,MANHATTAN,40.79484821277458,-73.9362409799698,"{'latitude': '40.79484821277458', 'longitude': '-73.9362409799698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T15:54:41.000,,,,,,,,,
58882120,2023-09-21T14:28:07.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T15:48:54.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:48:50.000,,,,,,,,,
58881520,2023-09-21T14:28:06.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,11362,48-44 GLENWOOD STREET,GLENWOOD STREET,,,,,ADDRESS,LITTLE NECK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-29T00:00:00.000,11 QUEENS,4082630080,QUEENS,1059030,219697,UNKNOWN,Unspecified,QUEENS,40.769377597363984,-73.73002814477417,"{'latitude': '40.769377597363984', 'longitude': '-73.73002814477417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T00:00:00.000,,,,,,,,,
58885227,2023-09-21T14:28:04.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Supermarket or Grocery Store,Business,11358,35-09 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,CROCHERON AVENUE,200 STREET,CROCHERON AVENUE,200 STREET,ADDRESS,FLUSHING,FRANCIS LEWIS BOULEVARD,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-31T10:46:35.000,11 QUEENS,4061420050,QUEENS,1043266,217557,PHONE,Unspecified,QUEENS,40.76362316414399,-73.78695810461633,"{'latitude': '40.76362316414399', 'longitude': '-73.78695810461633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-31T10:46:26.000,,,,,,,,,
58886374,2023-09-21T14:27:38.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11215,645 11 STREET,11 STREET,8 AVENUE,PROSPECT PARK WEST,8 AVENUE,PROSPECT PARK WEST,ADDRESS,BROOKLYN,11 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T09:25:58.000,06 BROOKLYN,3010950050,BROOKLYN,990255,181066,PHONE,Unspecified,BROOKLYN,40.66365902913761,-73.97835505421315,"{'latitude': '40.66365902913761', 'longitude': '-73.97835505421315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T10:04:01.000,,,,,,,,,
58882456,2023-09-21T14:27:26.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11102,30-14 31 STREET,31 STREET,30 AVENUE,30 DRIVE,30 AVENUE,30 DRIVE,ADDRESS,ASTORIA,31 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T12:27:03.000,01 QUEENS,4005930032,QUEENS,1005912,218508,MOBILE,Unspecified,QUEENS,40.76640385133328,-73.92179913445123,"{'latitude': '40.76640385133328', 'longitude': '-73.92179913445123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T12:26:59.000,,,,,,,,,
58890608,2023-09-21T14:27:25.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10009,423 EAST    6 STREET,EAST    6 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST    6 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T14:37:51.000,03 MANHATTAN,1004340046,MANHATTAN,988274,203822,MOBILE,Unspecified,MANHATTAN,40.72612009041415,-73.98548194892743,"{'latitude': '40.72612009041415', 'longitude': '-73.98548194892743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T14:37:47.000,,,,,,,,,
58883419,2023-09-21T14:27:22.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11207,2817 ATLANTIC AVENUE,ATLANTIC AVENUE,HENDRIX STREET,SCHENCK AVENUE,HENDRIX STREET,SCHENCK AVENUE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T15:40:22.000,05 BROOKLYN,3039480043,BROOKLYN,1014709,185814,MOBILE,Unspecified,BROOKLYN,40.676640862363996,-73.8901895249189,"{'latitude': '40.676640862363996', 'longitude': '-73.8901895249189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:40:19.000,,,,,,,,,
58887017,2023-09-21T14:27:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11205,133 HALL STREET,HALL STREET,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,HALL STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T14:53:51.000,02 BROOKLYN,3018910001,BROOKLYN,993675,192127,MOBILE,Unspecified,BROOKLYN,40.69401598718377,-73.96601223963786,"{'latitude': '40.69401598718377', 'longitude': '-73.96601223963786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T14:53:46.000,,,,,,,,,
58884788,2023-09-21T14:27:03.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,10035,47 EAST  126 STREET,EAST  126 STREET,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,EAST  126 STREET,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-11-14T14:43:23.000,11 MANHATTAN,1017510027,MANHATTAN,1000909,233032,PHONE,Unspecified,MANHATTAN,40.80627918382493,-73.93982418046596,"{'latitude': '40.80627918382493', 'longitude': '-73.93982418046596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-14T14:43:19.000,,,,,,,,,
58885308,2023-09-21T14:26:51.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11385,402 SENECA AVENUE,SENECA AVENUE,,,,,ADDRESS,RIDGEWOOD,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:42:06.000,05 QUEENS,4034290020,QUEENS,1008029,196747,UNKNOWN,Unspecified,QUEENS,40.706669873870396,-73.91423358328203,"{'latitude': '40.706669873870396', 'longitude': '-73.91423358328203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,2023-11-14T07:42:06.000,,,,,,,
58883563,2023-09-21T14:26:38.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11385,60-09 SAINT FELIX AVENUE,SAINT FELIX AVENUE,60 STREET,60 PLACE,60 STREET,60 PLACE,ADDRESS,RIDGEWOOD,ST FELIX AVENUE,In Progress,,,05 QUEENS,,QUEENS,1012980,193198,MOBILE,Evergreen Park,QUEENS,40.696914016789876,-73.89639140549146,"{'latitude': '40.696914016789876', 'longitude': '-73.89639140549146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58884495,2023-09-21T14:26:20.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10029,2228 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,11 MANHATTAN,1017080003,MANHATTAN,1001904,228868,PHONE,Unspecified,MANHATTAN,40.79484821277458,-73.9362409799698,"{'latitude': '40.79484821277458', 'longitude': '-73.9362409799698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T21:47:20.000,,,,,,,,,
58883328,2023-09-21T14:26:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10029,2228 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,11 MANHATTAN,1017080003,MANHATTAN,1001904,228868,PHONE,Unspecified,MANHATTAN,40.79484821277458,-73.9362409799698,"{'latitude': '40.79484821277458', 'longitude': '-73.9362409799698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T21:47:20.000,,,,,,,,,
58886706,2023-09-21T14:26:18.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,2817 ATLANTIC AVENUE,ATLANTIC AVENUE,HENDRIX STREET,SCHENCK AVENUE,HENDRIX STREET,SCHENCK AVENUE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T15:40:47.000,05 BROOKLYN,3039480043,BROOKLYN,1014709,185814,MOBILE,Unspecified,BROOKLYN,40.676640862363996,-73.8901895249189,"{'latitude': '40.676640862363996', 'longitude': '-73.8901895249189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:40:42.000,,,,,,,,,
58887204,2023-09-21T14:26:17.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10027,505 WEST  122 STREET,WEST  122 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-23T00:00:00.000,09 MANHATTAN,1019770026,MANHATTAN,995667,234691,PHONE,Unspecified,MANHATTAN,40.810841007906966,-73.95875656445637,"{'latitude': '40.810841007906966', 'longitude': '-73.95875656445637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T17:09:16.000,,,,,,,,,
58890981,2023-09-21T14:26:12.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T18:28:41.000,,,,,,,,,
58889737,2023-09-21T14:26:12.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T18:28:40.000,,,,,,,,,
58883236,2023-09-21T14:26:12.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T18:28:41.000,,,,,,,,,
58883320,2023-09-21T14:26:12.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T18:28:40.000,,,,,,,,,
58881985,2023-09-21T14:26:12.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T18:28:41.000,,,,,,,,,
58881824,2023-09-21T14:26:12.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T18:28:42.000,,,,,,,,,
58885778,2023-09-21T14:26:12.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T17:14:00.000,,,,,,,,,
58882158,2023-09-21T14:26:12.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-11T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-11T12:20:11.000,,,,,,,,,
58887250,2023-09-21T14:26:12.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T17:14:00.000,,,,,,,,,
58883356,2023-09-21T14:26:08.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T17:13:59.000,,,,,,,,,
58891057,2023-09-21T14:26:08.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T17:14:00.000,,,,,,,,,
58888463,2023-09-21T14:26:08.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10474,735 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,02 BRONX,2027630233,BRONX,1015859,236412,PHONE,Unspecified,BRONX,40.815515500025704,-73.88580575953223,"{'latitude': '40.815515500025704', 'longitude': '-73.88580575953223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T17:14:00.000,,,,,,,,,
58882700,2023-09-21T14:26:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Visor,,11004,,,,,UNION TURNPIKE,256 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T08:00:00.000,13 QUEENS,,QUEENS,1063169,210945,UNKNOWN,Unspecified,QUEENS,40.74531973680726,-73.71518830084094,"{'latitude': '40.74531973680726', 'longitude': '-73.71518830084094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T08:00:00.000,N/A,,,,,,,,
58888193,2023-09-21T14:26:00.000,DOT,Department of Transportation,Traffic Signal Condition,In Post Base,,11004,,,,,UNION TURNPIKE,263 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T08:05:00.000,13 QUEENS,,QUEENS,1064732,212040,UNKNOWN,Unspecified,QUEENS,40.7483111337128,-73.7095345091934,"{'latitude': '40.7483111337128', 'longitude': '-73.7095345091934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T08:05:00.000,N/A,,,,,,,,
58881268,2023-09-21T14:26:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11385,652 GRANDVIEW AVENUE,GRANDVIEW AVENUE,LINDEN ST,GATES AVE,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-22T09:39:00.000,05 QUEENS,4034850031,QUEENS,1010679,197205,ONLINE,Unspecified,QUEENS,40.70791945649101,-73.90467373716668,"{'latitude': '40.70791945649101', 'longitude': '-73.90467373716668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T09:39:00.000,N/A,,,,,,,,
58888454,2023-09-21T14:25:18.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11385,477 ONDERDONK AVENUE,ONDERDONK AVENUE,,,,,ADDRESS,RIDGEWOOD,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,05 QUEENS,4034040012,QUEENS,1008707,196758,ONLINE,Unspecified,QUEENS,40.70669821822778,-73.91178812544877,"{'latitude': '40.70669821822778', 'longitude': '-73.91178812544877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T08:44:43.000,,,,,,,,,
58889877,2023-09-21T14:25:18.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11385,477 ONDERDONK AVENUE,ONDERDONK AVENUE,,,,,ADDRESS,RIDGEWOOD,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,05 QUEENS,4034040012,QUEENS,1008707,196758,ONLINE,Unspecified,QUEENS,40.70669821822778,-73.91178812544877,"{'latitude': '40.70669821822778', 'longitude': '-73.91178812544877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T08:44:42.000,,,,,,,,,
58883280,2023-09-21T14:25:17.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11355,149-64 ELM AVENUE,ELM AVENUE,,,,,ADDRESS,FLUSHING,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-09T00:00:00.000,07 QUEENS,4054100036,QUEENS,1036074,215065,PHONE,Unspecified,QUEENS,40.756828362685205,-73.81293963580366,"{'latitude': '40.756828362685205', 'longitude': '-73.81293963580366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-09T09:42:42.000,,,,,,,,,
58887085,2023-09-21T14:25:15.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10459,975 SIMPSON STREET,SIMPSON STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-24T00:00:00.000,02 BRONX,2027247502,BRONX,1013901,238593,PHONE,Unspecified,BRONX,40.821508516035756,-73.8928698077044,"{'latitude': '40.821508516035756', 'longitude': '-73.8928698077044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-24T14:37:15.000,,,,,,,,,
58885774,2023-09-21T14:25:14.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11434,179-06 SELOVER ROAD,SELOVER ROAD,,,,,ADDRESS,JAMAICA,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-21T00:00:00.000,12 QUEENS,4124750020,QUEENS,1049575,188193,PHONE,Unspecified,QUEENS,40.68298202530183,-73.76446836153622,"{'latitude': '40.68298202530183', 'longitude': '-73.76446836153622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58882738,2023-09-21T14:25:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10009,419 EAST    6 STREET,EAST    6 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST    6 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T14:37:36.000,03 MANHATTAN,1004340048,MANHATTAN,988257,203832,MOBILE,Unspecified,MANHATTAN,40.72614754569927,-73.9855432766868,"{'latitude': '40.72614754569927', 'longitude': '-73.9855432766868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T14:37:31.000,,,,,,,,,
58886865,2023-09-21T14:25:05.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,10310,1402 RICHMOND TERRACE,RICHMOND TERRACE,,,,,ADDRESS,STATEN ISLAND,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-22T00:00:00.000,01 STATEN ISLAND,5001580003,STATEN ISLAND,952205,173144,UNKNOWN,Unspecified,STATEN ISLAND,40.64185893150107,-74.11546808855164,"{'latitude': '40.64185893150107', 'longitude': '-74.11546808855164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T00:00:00.000,N/A,,,,,,,,
58887322,2023-09-21T14:25:05.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11207,197 BARBEY STREET,BARBEY STREET,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,BARBEY STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T15:41:27.000,05 BROOKLYN,3039500016,BROOKLYN,1015071,186353,MOBILE,Unspecified,BROOKLYN,40.67811904143048,-73.8888819826503,"{'latitude': '40.67811904143048', 'longitude': '-73.8888819826503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:41:25.000,,,,,,,,,
58881331,2023-09-21T14:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Support Bracket,,11365,,,,,PARSONS BOULEVARD,73 AVENUE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T00:40:00.000,08 QUEENS,,QUEENS,1036666,204261,UNKNOWN,Unspecified,QUEENS,40.727170654759206,-73.81088699073908,"{'latitude': '40.727170654759206', 'longitude': '-73.81088699073908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T00:40:00.000,N/A,,,,,,,,
