unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,taxi_pick_up_location,due_date,vehicle_type
58848896,2023-09-15T08:15:37.000,2023-09-20T12:51:45.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11226,2578 BEDFORD AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T10:43:46.000,14 BROOKLYN,3052100035,BROOKLYN,996939,172611,ONLINE,Unspecified,BROOKLYN,40.64044484231546,-73.95427857175875,"{'latitude': '40.64044484231546', 'longitude': '-73.95427857175875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE D,NEWKIRK AVENUE,AVENUE D,NEWKIRK AVENUE,BEDFORD AVENUE,,,,,,,,
58867381,2023-09-15T08:15:35.000,2023-09-15T08:46:27.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T08:46:31.000,0 Unspecified,,Unspecified,1020274,254817,ONLINE,Unspecified,Unspecified,40.86601490203069,-73.8697567913794,"{'latitude': '40.86601490203069', 'longitude': '-73.8697567913794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58863415,2023-09-15T08:15:32.000,2023-09-15T11:24:43.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T11:24:49.000,0 Unspecified,,Unspecified,1012320,196260,MOBILE,Unspecified,Unspecified,40.70532060251656,-73.89875878966235,"{'latitude': '40.70532060251656', 'longitude': '-73.89875878966235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58856887,2023-09-15T08:15:29.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10016,EAST   35 STREET,EAST   35 STREET,ADDRESS,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-15T13:33:37.000,05 MANHATTAN,,MANHATTAN,989107,211950,PHONE,Unspecified,MANHATTAN,40.74842902099583,-73.98247072874167,"{'latitude': '40.74842902099583', 'longitude': '-73.98247072874167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   35 STREET,MADISON AVENUE,EAST   35 STREET,MADISON AVENUE,,,,,,,,,
58834193,2023-09-15T08:15:21.000,2023-09-18T11:57:33.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11206,820 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-16T10:29:12.000,03 BROOKLYN,3015920034,BROOKLYN,1002038,192635,ONLINE,Unspecified,BROOKLYN,40.695397471296346,-73.93585285440176,"{'latitude': '40.695397471296346', 'longitude': '-73.93585285440176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,WILLOUGHBY AVENUE,,,,,,,,
58834220,2023-09-15T08:14:48.000,2023-09-16T15:22:53.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T09:40:15.000,0 Unspecified,,Unspecified,1011029,193008,ONLINE,Unspecified,Unspecified,40.6963986300771,-73.90342801880996,"{'latitude': '40.6963986300771', 'longitude': '-73.90342801880996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58857493,2023-09-15T08:14:39.000,2023-09-15T08:56:06.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T08:56:11.000,0 Unspecified,,Unspecified,987775,183774,MOBILE,Unspecified,Unspecified,40.67109322085279,-73.98729276639607,"{'latitude': '40.67109322085279', 'longitude': '-73.98729276639607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58862802,2023-09-15T08:14:18.000,2023-09-20T06:07:07.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11358,36-23 172 STREET,172 STREET,ADDRESS,FLUSHING,Closed,The Department of Sanitation collected the requested items.,2023-09-15T10:55:23.000,07 QUEENS,4053037501,QUEENS,1041257,217242,ONLINE,Unspecified,QUEENS,40.76277175524158,-73.79421303918194,"{'latitude': '40.76277175524158', 'longitude': '-73.79421303918194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CROCHERON AVENUE,39 AVENUE,CROCHERON AVENUE,39 AVENUE,172 STREET,,,,,,,,
58821502,2023-09-15T08:14:00.000,2023-09-15T10:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11369,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-15T10:50:00.000,03 QUEENS,,QUEENS,1021901,218289,UNKNOWN,Unspecified,QUEENS,40.76574911665995,-73.86407937243222,"{'latitude': '40.76574911665995', 'longitude': '-73.86407937243222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,DITMARS BOULEVARD,27 AVENUE,,N/A,,,,,,,
58823190,2023-09-15T08:14:00.000,2023-09-15T12:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Cable,,10017,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-15T12:15:00.000,05 MANHATTAN,,MANHATTAN,990886,215158,UNKNOWN,Unspecified,MANHATTAN,40.75723301154987,-73.97604702088242,"{'latitude': '40.75723301154987', 'longitude': '-73.97604702088242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,MADISON AVENUE,EAST 49 STREET,,N/A,,,,,,,
58824687,2023-09-15T08:14:00.000,2023-09-18T07:32:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10025,415 CENTRAL PARK WEST,CENTRAL PARK WEST,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-18T07:32:00.000,07 MANHATTAN,1018370029,MANHATTAN,994710,228939,PHONE,Unspecified,MANHATTAN,40.795054532336785,-73.96222264765939,"{'latitude': '40.795054532336785', 'longitude': '-73.96222264765939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",W 101 ST,W 102 ST,,,,N/A,,,,,,,
58861223,2023-09-15T08:13:49.000,2023-09-15T08:40:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T08:40:13.000,0 Unspecified,,Unspecified,988406,220614,PHONE,Unspecified,Unspecified,40.77220983602284,-73.98499533327616,"{'latitude': '40.77220983602284', 'longitude': '-73.98499533327616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58836767,2023-09-15T08:13:45.000,2023-10-03T12:05:55.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10014,37A BEDFORD STREET,BEDFORD STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation collected the requested items.,2023-09-16T10:30:27.000,02 MANHATTAN,1005280076,MANHATTAN,983164,205153,ONLINE,Unspecified,MANHATTAN,40.729774209468026,-74.00391835685122,"{'latitude': '40.729774209468026', 'longitude': '-74.00391835685122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DOWNING STREET,CARMINE STREET,DOWNING STREET,CARMINE STREET,BEDFORD STREET,,,,,,,,
58852821,2023-09-15T08:13:30.000,2023-09-18T15:24:55.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Car Wash,Business,11222,103 ENGERT AVENUE,ENGERT AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the New York Police Department (NYPD) for assistance. NYC311 can help you file a complaint or contact the agency for further assistance.,2023-09-18T15:24:58.000,01 BROOKLYN,3027010054,BROOKLYN,999079,202153,ONLINE,Unspecified,BROOKLYN,40.721527576320035,-73.9465026450202,"{'latitude': '40.721527576320035', 'longitude': '-73.9465026450202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAHAM AVENUE,MCGUINNESS BLVD SOUTH,GRAHAM AVENUE,MCGUINNESS BLVD SOUTH,ENGERT AVENUE,,,,,,,,
58834198,2023-09-15T08:13:29.000,2023-09-30T06:55:54.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10473,651 UNDERHILL AVENUE,UNDERHILL AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation collected the requested items.,2023-09-16T10:34:55.000,09 BRONX,2035610146,BRONX,1023154,237538,ONLINE,Unspecified,BRONX,40.81857693586252,-73.85944453305733,"{'latitude': '40.81857693586252', 'longitude': '-73.85944453305733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RANDALL AVENUE,SEWARD AVENUE,RANDALL AVENUE,SEWARD AVENUE,UNDERHILL AVENUE,,,,,,,,
58836740,2023-09-15T08:13:19.000,2023-09-28T16:41:15.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10451,825 GERARD AVENUE,GERARD AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T06:39:00.000,04 BRONX,2024830015,BRONX,1004754,240171,MOBILE,Unspecified,BRONX,40.825865645198235,-73.92591342579004,"{'latitude': '40.825865645198235', 'longitude': '-73.92591342579004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  157 STREET,EAST  158 STREET,EAST  157 STREET,EAST  158 STREET,GERARD AVENUE,,,,,,,,
58831536,2023-09-15T08:13:06.000,2023-09-30T06:41:08.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10465,4120 THROGS NECK EXPRESSWAY SVC RD,THROGS NECK EXPRESSWAY SVC RD,ADDRESS,BRONX,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T06:01:38.000,10 BRONX,2054997501,BRONX,1036752,237616,ONLINE,Unspecified,BRONX,40.818720670796964,-73.81031612007573,"{'latitude': '40.818720670796964', 'longitude': '-73.81031612007573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MEAGHER AVENUE,LAWTON AVENUE,MEAGHER AVENUE,LAWTON AVENUE,THROGS NECK EXPRESSWAY SVC RD,,,,,,,,
58828892,2023-09-15T08:12:59.000,2023-09-16T12:50:25.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Street,,,,,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-16T12:50:30.000,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58827543,2023-09-15T08:12:53.000,2023-09-20T05:21:36.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11436,144-01 133 AVENUE,133 AVENUE,ADDRESS,JAMAICA,Closed,The Department of Sanitation collected the requested items.,2023-09-16T04:02:11.000,12 QUEENS,4120800252,QUEENS,1041027,183148,ONLINE,Unspecified,QUEENS,40.66919363378315,-73.79533086285184,"{'latitude': '40.66919363378315', 'longitude': '-73.79533086285184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",144 STREET,145 STREET,144 STREET,145 STREET,133 AVENUE,,,,,,,,
58851760,2023-09-15T08:12:50.000,2023-09-18T08:15:17.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,10465,321 QUINCY AVENUE,QUINCY AVENUE,ADDRESS,BRONX,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-09-18T08:15:23.000,10 BRONX,2055790101,BRONX,1034060,237501,PHONE,Unspecified,BRONX,40.81842061835425,-73.82004284177118,"{'latitude': '40.81842061835425', 'longitude': '-73.82004284177118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MILES AVENUE,SAMPSON AVENUE,MILES AVENUE,SAMPSON AVENUE,QUINCY AVENUE,,,,,,,,
58852661,2023-09-15T08:12:47.000,2023-09-18T10:00:56.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10312,57 STAFFORD AVENUE,STAFFORD AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T09:58:18.000,03 STATEN ISLAND,5057150001,STATEN ISLAND,933295,140056,MOBILE,Unspecified,STATEN ISLAND,40.55095064728556,-74.18335696780287,"{'latitude': '40.55095064728556', 'longitude': '-74.18335696780287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRANTWOOD AVENUE,CARLTON BOULEVARD,GRANTWOOD AVENUE,CARLTON BOULEVARD,STAFFORD AVENUE,,,,,,,,
58820128,2023-09-15T08:12:47.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11221,73 RALPH AVENUE,RALPH AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-15T00:00:00.000,03 BROOKLYN,3014830010,BROOKLYN,1005422,189834,ONLINE,Unspecified,BROOKLYN,40.68770192670844,-73.9236582709574,"{'latitude': '40.68770192670844', 'longitude': '-73.9236582709574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58863786,2023-09-15T08:12:43.000,2023-09-15T08:39:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T08:39:40.000,0 Unspecified,,Unspecified,,196853,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58821854,2023-09-15T08:12:27.000,2023-09-30T17:30:37.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11216,637 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,08 BROOKLYN,3012190069,BROOKLYN,997593,185316,ONLINE,Unspecified,BROOKLYN,40.67531631067886,-73.95189691850686,"{'latitude': '40.67531631067886', 'longitude': '-73.95189691850686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58856636,2023-09-15T08:12:27.000,2023-09-26T10:29:17.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,10029,1680 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-26T10:29:19.000,11 MANHATTAN,1016330013,MANHATTAN,999048,227785,ONLINE,Unspecified,MANHATTAN,40.79188091511339,-73.9465580661137,"{'latitude': '40.79188091511339', 'longitude': '-73.9465580661137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  105 STREET,EAST  106 STREET,EAST  105 STREET,EAST  106 STREET,LEXINGTON AVENUE,,,,,,,,
58864731,2023-09-15T08:12:05.000,2023-09-20T06:07:02.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11358,36-23 172 STREET,172 STREET,ADDRESS,FLUSHING,Closed,The Department of Sanitation collected the requested items.,2023-09-15T11:00:03.000,07 QUEENS,4053037501,QUEENS,1041257,217242,ONLINE,Unspecified,QUEENS,40.76277175524158,-73.79421303918194,"{'latitude': '40.76277175524158', 'longitude': '-73.79421303918194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CROCHERON AVENUE,39 AVENUE,CROCHERON AVENUE,39 AVENUE,172 STREET,,,,,,,,
58853919,2023-09-15T08:12:04.000,2023-09-19T11:33:53.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11207,1746 BROADWAY,BROADWAY,ADDRESS,BROOKLYN,Closed,The Department of Sanitation cleaned the location.,2023-09-19T11:33:22.000,16 BROOKLYN,3015120022,BROOKLYN,1009067,188102,MOBILE,Unspecified,BROOKLYN,40.68293851538748,-73.91052156400578,"{'latitude': '40.68293851538748', 'longitude': '-73.91052156400578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MOFFAT STREET,CHAUNCEY STREET,MOFFAT STREET,CHAUNCEY STREET,BROADWAY,,,,,,,,
58864430,2023-09-15T08:11:56.000,2023-09-27T08:40:03.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,Street,11417,88-14 LIBERTY AVENUE,LIBERTY AVENUE,ADDRESS,OZONE PARK,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-09-27T08:40:06.000,10 QUEENS,4091530007,QUEENS,1025737,187017,PHONE,Unspecified,QUEENS,40.67989800602406,-73.85042415351552,"{'latitude': '40.67989800602406', 'longitude': '-73.85042415351552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",88 STREET,89 STREET,88 STREET,89 STREET,LIBERTY AVENUE,,,,,,"88-14 LIBERTY AVENUE, QUEENS (OZONE PARK), NY, 11417",,Car Service
58868021,2023-09-15T08:11:50.000,2023-09-15T14:41:03.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T14:41:06.000,0 Unspecified,,Unspecified,1000659,153634,ONLINE,Unspecified,Unspecified,40.58835080059157,-73.94092066465772,"{'latitude': '40.58835080059157', 'longitude': '-73.94092066465772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58862719,2023-09-15T08:11:29.000,2023-09-15T09:18:58.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10009,504 EAST    6 STREET,EAST    6 STREET,ADDRESS,NEW YORK,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-15T09:18:58.000,03 MANHATTAN,1004010012,MANHATTAN,988792,203442,MOBILE,Unspecified,MANHATTAN,40.72507683194852,-73.98361333106946,"{'latitude': '40.72507683194852', 'longitude': '-73.98361333106946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE A,AVENUE B,AVENUE A,AVENUE B,EAST    6 STREET,,,,,,,,
58857592,2023-09-15T08:11:29.000,2023-09-15T09:11:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T09:11:57.000,0 Unspecified,,Unspecified,1050658,201297,ONLINE,Unspecified,Unspecified,40.71894124487637,-73.76043437219502,"{'latitude': '40.71894124487637', 'longitude': '-73.76043437219502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58858744,2023-09-15T08:11:29.000,2023-09-15T08:53:18.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,,,,,,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-15T08:53:21.000,0 Unspecified,,Unspecified,988792,203442,MOBILE,Unspecified,Unspecified,40.72507683194852,-73.98361333106946,"{'latitude': '40.72507683194852', 'longitude': '-73.98361333106946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58822077,2023-09-15T08:11:26.000,2023-09-15T17:29:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T17:29:14.000,0 Unspecified,,Unspecified,988027,157525,ONLINE,Unspecified,Unspecified,40.599045197114535,-73.98639902650427,"{'latitude': '40.599045197114535', 'longitude': '-73.98639902650427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58857249,2023-09-15T08:11:17.000,2023-09-15T12:30:42.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,,,,,,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-15T12:30:45.000,0 Unspecified,,Unspecified,933530,140286,MOBILE,Unspecified,Unspecified,40.55158329914921,-74.18251306838275,"{'latitude': '40.55158329914921', 'longitude': '-74.18251306838275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58868362,2023-09-15T08:11:17.000,2023-09-15T08:24:57.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T08:25:03.000,0 Unspecified,,Unspecified,,190543,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58868494,2023-09-15T08:10:45.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-28T23:52:16.000,Unspecified MANHATTAN,,MANHATTAN,981184,196664,MOBILE,Unspecified,MANHATTAN,40.706473479081474,-74.0110584556802,"{'latitude': '40.706473479081474', 'longitude': '-74.0110584556802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,J,,Mezzanine,,,,
58864524,2023-09-15T08:10:31.000,2023-09-20T13:11:38.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,10023,129 WEST   75 STREET,WEST   75 STREET,ADDRESS,NEW YORK,Closed,This request required re-assignment to a new DOT unit.,2023-09-20T13:11:45.000,07 MANHATTAN,1011470018,MANHATTAN,990206,223397,ONLINE,Unspecified,MANHATTAN,40.77984740973181,-73.97849421415083,"{'latitude': '40.77984740973181', 'longitude': '-73.97849421415083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST   75 STREET,,,,,,,,
58830146,2023-09-15T08:10:05.000,2023-09-19T12:00:03.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11418,85-37 112 STREET,112 STREET,ADDRESS,RICHMOND HILL,Closed,The Department of Sanitation collected the requested items.,2023-09-16T10:41:03.000,09 QUEENS,4092200081,QUEENS,1029227,194425,ONLINE,Unspecified,QUEENS,40.70021418072324,-73.83779199406118,"{'latitude': '40.70021418072324', 'longitude': '-73.83779199406118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MYRTLE AVENUE,86 AVENUE,MYRTLE AVENUE,86 AVENUE,112 STREET,,,,,,,,
58865340,2023-09-15T08:09:53.000,2023-09-15T10:36:46.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T10:36:50.000,0 Unspecified,,Unspecified,1013348,204375,PHONE,Unspecified,Unspecified,40.72759099638471,-73.89501598565234,"{'latitude': '40.72759099638471', 'longitude': '-73.89501598565234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58859497,2023-09-15T08:09:38.000,2023-09-19T15:05:52.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11209,136 95 STREET,95 STREET,ADDRESS,BROOKLYN,Closed,This request required re-assignment to a new DOT unit.,2023-09-19T15:06:00.000,10 BROOKLYN,3061200018,BROOKLYN,973859,164007,PHONE,Unspecified,BROOKLYN,40.6168316712993,-74.03742795265667,"{'latitude': '40.6168316712993', 'longitude': '-74.03742795265667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SHORE ROAD,MARINE AVENUE,SHORE ROAD,MARINE AVENUE,95 STREET,,,,,,,,
58821807,2023-09-15T08:09:27.000,2023-09-23T14:41:35.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11213,988 MONTGOMERY STREET,MONTGOMERY STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-23T00:00:00.000,09 BROOKLYN,3014240033,BROOKLYN,1003034,181334,PHONE,Unspecified,BROOKLYN,40.66437674053805,-73.93229257740659,"{'latitude': '40.66437674053805', 'longitude': '-73.93229257740659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58822748,2023-09-15T08:09:27.000,2023-09-20T20:07:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11213,988 MONTGOMERY STREET,MONTGOMERY STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,09 BROOKLYN,3014240033,BROOKLYN,1003034,181334,PHONE,Unspecified,BROOKLYN,40.66437674053805,-73.93229257740659,"{'latitude': '40.66437674053805', 'longitude': '-73.93229257740659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58824363,2023-09-15T08:09:27.000,2023-09-23T14:41:35.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11213,988 MONTGOMERY STREET,MONTGOMERY STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-23T00:00:00.000,09 BROOKLYN,3014240033,BROOKLYN,1003034,181334,PHONE,Unspecified,BROOKLYN,40.66437674053805,-73.93229257740659,"{'latitude': '40.66437674053805', 'longitude': '-73.93229257740659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
