unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,location_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58965754,2023-09-29T17:43:54.000,2023-09-29T18:12:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10040,4455 BROADWAY,BROADWAY,FAIRVIEW AVENUE,WEST  192 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T18:12:36.000,12 MANHATTAN,1021800507,MANHATTAN,1002950,251577,ONLINE,Unspecified,MANHATTAN,40.857175780096576,-73.9323999650772,"{'latitude': '40.857175780096576', 'longitude': '-73.9323999650772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Residential Building/House,FAIRVIEW AVENUE,WEST  192 STREET,BROADWAY,,,,,,
59436225,2023-09-29T17:43:47.000,2023-10-24T00:00:00.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,10456,1280 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST  168 STREET,EAST  169 STREET,ADDRESS,BRONX,Closed,,2023-10-24T00:00:00.000,04 BRONX,2024530055,BRONX,1007775,243797,PHONE,Unspecified,BRONX,40.83581044074948,-73.91498501533599,"{'latitude': '40.83581044074948', 'longitude': '-73.91498501533599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,EAST  168 STREET,EAST  169 STREET,SHERIDAN AVENUE,,,,,,
59449250,2023-09-29T17:43:45.000,2023-09-30T22:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,11231,18 LUQUER STREET,LUQUER STREET,COLUMBIA STREET,HICKS STREET,ADDRESS,BROOKLYN,Closed,,2023-09-30T22:55:00.000,06 BROOKLYN,3005200013,BROOKLYN,982904,186625,ONLINE,Unspecified,BROOKLYN,40.6789191734379,-74.00485274993646,"{'latitude': '40.6789191734379', 'longitude': '-74.00485274993646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,COLUMBIA STREET,HICKS STREET,LUQUER STREET,,,,,,
59449907,2023-09-29T17:43:44.000,2023-10-24T00:00:00.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,10456,1280 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST  168 STREET,EAST  169 STREET,ADDRESS,BRONX,Closed,,2023-10-24T00:00:00.000,04 BRONX,2024530055,BRONX,1007775,243797,PHONE,Unspecified,BRONX,40.83581044074948,-73.91498501533599,"{'latitude': '40.83581044074948', 'longitude': '-73.91498501533599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,EAST  168 STREET,EAST  169 STREET,SHERIDAN AVENUE,,,,,,
58961742,2023-09-29T17:43:38.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,11419,94-11 133 STREET,133 STREET,ATLANTIC AVENUE,95 AVENUE,ADDRESS,SOUTH RICHMOND HILL,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-11T10:46:57.000,09 QUEENS,4094490051,QUEENS,1035255,193033,ONLINE,Unspecified,QUEENS,40.69636078247652,-73.81606282063031,"{'latitude': '40.69636078247652', 'longitude': '-73.81606282063031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,ATLANTIC AVENUE,95 AVENUE,133 STREET,,,,,,
58961928,2023-09-29T17:43:20.000,2023-10-02T13:15:55.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,11207,PITKIN AVENUE,PITKIN AVENUE,PITKIN AVENUE,SHEFFIELD AVENUE,INTERSECTION,,Closed,The Department of Sanitation observed illegal postings at the location. The Department will issue a Summons to the responsible party once it is identified.,2023-10-02T13:16:00.000,05 BROOKLYN,,BROOKLYN,1012866,184030,ONLINE,Unspecified,BROOKLYN,40.671750336468186,-73.89684145753063,"{'latitude': '40.671750336468186', 'longitude': '-73.89684145753063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sidewalk,PITKIN AVENUE,SHEFFIELD AVENUE,,,,,,,
58959930,2023-09-29T17:43:17.000,2023-10-10T10:13:04.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11216,550 GREENE AVENUE,GREENE AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,03 BROOKLYN,3017980040,BROOKLYN,998456,190180,PHONE,Unspecified,BROOKLYN,40.6886655391432,-73.94877544870181,"{'latitude': '40.6886655391432', 'longitude': '-73.94877544870181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58967500,2023-09-29T17:43:08.000,2023-10-04T18:33:49.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10457,4392 PARK AVENUE,PARK AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,06 BRONX,2030370006,BRONX,1012820,249795,PHONE,Unspecified,BRONX,40.852258301736995,-73.89672778251888,"{'latitude': '40.852258301736995', 'longitude': '-73.89672778251888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58962691,2023-09-29T17:43:08.000,2023-10-04T18:33:49.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,10457,4392 PARK AVENUE,PARK AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,06 BRONX,2030370006,BRONX,1012820,249795,PHONE,Unspecified,BRONX,40.852258301736995,-73.89672778251888,"{'latitude': '40.852258301736995', 'longitude': '-73.89672778251888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58962987,2023-09-29T17:43:08.000,2023-10-06T20:47:00.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10457,4392 PARK AVENUE,PARK AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-06T00:00:00.000,06 BRONX,2030370006,BRONX,1012820,249795,PHONE,Unspecified,BRONX,40.852258301736995,-73.89672778251888,"{'latitude': '40.852258301736995', 'longitude': '-73.89672778251888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58956296,2023-09-29T17:43:07.000,2023-09-29T19:23:19.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11421,86-80 76 STREET,76 STREET,JAMAICA AVENUE,88 AVENUE,ADDRESS,WOODHAVEN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T19:23:23.000,09 QUEENS,4089040014,QUEENS,1021534,191136,PHONE,Unspecified,QUEENS,40.691222406612766,-73.86555469171849,"{'latitude': '40.691222406612766', 'longitude': '-73.86555469171849', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,JAMAICA AVENUE,88 AVENUE,76 STREET,,,,,,
58958701,2023-09-29T17:43:03.000,2023-10-02T08:30:34.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10040,504W WEST  188 STREET,WEST  188 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-29T17:43:03.000,12 MANHATTAN,1021590016,MANHATTAN,1004165,249916,MOBILE,Unspecified,MANHATTAN,40.85261417485525,-73.92801270667991,"{'latitude': '40.85261417485525', 'longitude': '-73.92801270667991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,3+ Family Apt. Building,AMSTERDAM AVENUE,AUDUBON AVENUE,WEST  188 STREET,,,,,,
59449166,2023-09-29T17:42:54.000,2023-09-30T17:50:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,11215,269 4 AVENUE,4 AVENUE,GARFIELD PLACE,1 STREET,ADDRESS,BROOKLYN,Closed,,2023-09-30T17:50:00.000,06 BROOKLYN,3009647508,BROOKLYN,988582,185393,ONLINE,Unspecified,BROOKLYN,40.675536654096085,-73.98438258051942,"{'latitude': '40.675536654096085', 'longitude': '-73.98438258051942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sewer,GARFIELD PLACE,1 STREET,4 AVENUE,,,,,,
58963307,2023-09-29T17:42:53.000,2023-10-04T07:31:44.000,DOT,Department of Transportation,Street Condition,Cave-in,11216,141 MADISON STREET,MADISON STREET,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-04T07:31:50.000,03 BROOKLYN,3018170095,BROOKLYN,997244,188636,ONLINE,Unspecified,BROOKLYN,40.68442947570148,-73.9531487026345,"{'latitude': '40.68442947570148', 'longitude': '-73.9531487026345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,BEDFORD AVENUE,NOSTRAND AVENUE,MADISON STREET,,,,,,
58966378,2023-09-29T17:42:42.000,2023-09-30T08:57:32.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,10309,77 EXCELSIOR AVENUE,EXCELSIOR AVENUE,BAYVIEW AVENUE,WOODVALE AVENUE,ADDRESS,STATEN ISLAND,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-30T04:55:43.000,03 STATEN ISLAND,5067510042,STATEN ISLAND,926585,129065,MOBILE,Unspecified,STATEN ISLAND,40.52074140365808,-74.20740856733494,"{'latitude': '40.52074140365808', 'longitude': '-74.20740856733494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,BAYVIEW AVENUE,WOODVALE AVENUE,EXCELSIOR AVENUE,,,,,,
58965583,2023-09-29T17:42:34.000,2023-09-29T18:34:15.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11432,150-59 87 ROAD,87 ROAD,150 STREET,155 STREET,ADDRESS,JAMAICA,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T18:34:18.000,08 QUEENS,4097070059,QUEENS,1037917,197105,ONLINE,Unspecified,QUEENS,40.707521698151275,-73.8064305431526,"{'latitude': '40.707521698151275', 'longitude': '-73.8064305431526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,150 STREET,155 STREET,87 ROAD,,,,,,
58957894,2023-09-29T17:42:34.000,2023-09-29T19:08:01.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11420,120-01 111 AVENUE,111 AVENUE,120 STREET,121 STREET,ADDRESS,SOUTH OZONE PARK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T19:08:04.000,10 QUEENS,4116010043,QUEENS,1034087,187362,ONLINE,Unspecified,QUEENS,40.68080187760374,-73.82031686786587,"{'latitude': '40.68080187760374', 'longitude': '-73.82031686786587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,120 STREET,121 STREET,111 AVENUE,,,,,,
59452438,2023-09-29T17:42:34.000,2023-09-30T08:40:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11361,43-21 218 STREET,218 STREET,43 AVENUE,NORTHERN BOULEVARD,ADDRESS,BAYSIDE,Closed,,2023-09-30T08:40:00.000,11 QUEENS,4063210048,QUEENS,1049585,217050,ONLINE,Unspecified,QUEENS,40.76218714477717,-73.76415217515967,"{'latitude': '40.76218714477717', 'longitude': '-73.76415217515967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sewer,43 AVENUE,NORTHERN BOULEVARD,218 STREET,,,,,,
59448594,2023-09-29T17:42:33.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,10457,4292 PARK AVENUE,PARK AVENUE,EAST  178 STREET,EAST  179 STREET,ADDRESS,BRONX,Closed,,2023-10-04T00:00:00.000,06 BRONX,,BRONX,1012434,248886,PHONE,Unspecified,BRONX,40.84976460841459,-73.89812687993062,"{'latitude': '40.84976460841459', 'longitude': '-73.89812687993062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,EAST  178 STREET,EAST  179 STREET,PARK AVENUE,,,,,,
59455881,2023-09-29T17:42:31.000,2023-09-29T17:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11214,38 BAY   41 STREET,BAY   41 STREET,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-29T17:55:00.000,11 BROOKLYN,3068680059,BROOKLYN,987983,156514,PHONE,Unspecified,BROOKLYN,40.59627022500865,-73.98655802911988,"{'latitude': '40.59627022500865', 'longitude': '-73.98655802911988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sewer,86 STREET,BENSON AVENUE,BAY   41 STREET,,,,,,
59456478,2023-09-29T17:42:28.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,10457,4292 PARK AVENUE,PARK AVENUE,EAST  178 STREET,EAST  179 STREET,ADDRESS,BRONX,Closed,,2023-10-06T00:00:00.000,06 BRONX,,BRONX,1012434,248886,PHONE,Unspecified,BRONX,40.84976460841459,-73.89812687993062,"{'latitude': '40.84976460841459', 'longitude': '-73.89812687993062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,EAST  178 STREET,EAST  179 STREET,PARK AVENUE,,,,,,
58957974,2023-09-29T17:42:27.000,2023-09-29T18:13:22.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10033,4241 BROADWAY,BROADWAY,WEST  180 STREET,WEST  181 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T18:13:26.000,12 MANHATTAN,1021760138,MANHATTAN,1001870,248831,MOBILE,Unspecified,MANHATTAN,40.849641050564756,-73.93631135414302,"{'latitude': '40.849641050564756', 'longitude': '-73.93631135414302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Store/Commercial,WEST  180 STREET,WEST  181 STREET,BROADWAY,,,,,,
58960380,2023-09-29T17:42:21.000,2023-10-02T15:35:59.000,DSNY,Department of Sanitation,Dead Animal,Cat,11218,317 F AVENUE,F AVENUE,EAST    3 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation removed the items.,2023-10-02T07:12:49.000,12 BROOKLYN,3053970044,BROOKLYN,991115,170050,PHONE,Unspecified,BROOKLYN,40.633421872316944,-73.97526640686759,"{'latitude': '40.633421872316944', 'longitude': '-73.97526640686759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,EAST    3 STREET,EAST    4 STREET,AVENUE F,,,,,,
58966448,2023-09-29T17:42:01.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,11692,460 BEACH   66 STREET,BEACH   66 STREET,BEACH CHANNEL DRIVE,THURSBY AVENUE,ADDRESS,ARVERNE,In Progress,,,14 QUEENS,,QUEENS,1041110,155796,PHONE,Unspecified,QUEENS,40.594117858099615,-73.79526211605622,"{'latitude': '40.594117858099615', 'longitude': '-73.79526211605622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Park,BEACH CHANNEL DRIVE,THURSBY AVENUE,BEACH   66 STREET,,,,,,
59448991,2023-09-29T17:42:00.000,2023-09-30T13:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,10469,3029 BRUNER AVENUE,BRUNER AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE,ADDRESS,BRONX,Closed,,2023-09-30T13:45:00.000,12 BRONX,2047750019,BRONX,1029130,256922,PHONE,Unspecified,BRONX,40.871751892010465,-73.83772427507265,"{'latitude': '40.871751892010465', 'longitude': '-73.83772427507265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sewer,ADEE AVENUE,HAMMERSLEY AVENUE,BRUNER AVENUE,,,,,,
58959335,2023-09-29T17:41:53.000,2023-09-29T17:41:53.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,11432,161-05 85 AVENUE,85 AVENUE,,,ADDRESS,JAMAICA,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-29T00:00:00.000,08 QUEENS,4097850044,QUEENS,1038707,198893,UNKNOWN,Unspecified,QUEENS,40.71242449481474,-73.80356666998648,"{'latitude': '40.71242449481474', 'longitude': '-73.80356666998648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,,,
58962379,2023-09-29T17:41:32.000,2023-10-11T00:00:00.000,DOB,Department of Buildings,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11366,75-37 177 STREET,177 STREET,,,ADDRESS,FRESH MEADOWS,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-11T00:00:00.000,08 QUEENS,4071880077,QUEENS,1042038,204437,UNKNOWN,Unspecified,QUEENS,40.72762026681803,-73.79150377476789,"{'latitude': '40.72762026681803', 'longitude': '-73.79150377476789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59442493,2023-09-29T17:41:20.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,11216,550 GREENE AVENUE,GREENE AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-10T00:00:00.000,03 BROOKLYN,3017980040,BROOKLYN,998456,190180,PHONE,Unspecified,BROOKLYN,40.6886655391432,-73.94877544870181,"{'latitude': '40.6886655391432', 'longitude': '-73.94877544870181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,NOSTRAND AVENUE,MARCY AVENUE,GREENE AVENUE,,,,,,
59455885,2023-09-29T17:41:15.000,2023-09-30T00:15:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11234,1745 EAST   55 STREET,EAST   55 STREET,FILLMORE AVENUE,AVENUE S,ADDRESS,BROOKLYN,Closed,,2023-09-30T00:15:00.000,18 BROOKLYN,3085160005,BROOKLYN,1006040,163048,ONLINE,Unspecified,BROOKLYN,40.614178714629944,-73.92151643145495,"{'latitude': '40.614178714629944', 'longitude': '-73.92151643145495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sewer,FILLMORE AVENUE,AVENUE S,EAST   55 STREET,,,,,,
58966779,2023-09-29T17:41:00.000,2023-09-30T10:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11204,1954 52 STREET,52 STREET,19 AVE,20 AVE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T10:55:00.000,12 BROOKLYN,3054750029,BROOKLYN,990017,166796,ONLINE,Unspecified,BROOKLYN,40.624491111288805,-73.97922512089707,"{'latitude': '40.624491111288805', 'longitude': '-73.97922512089707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58966778,2023-09-29T17:41:00.000,2023-09-30T02:50:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11413,146-06 222 STREET,222 STREET,146 AVE,JOHNSON LN,ADDRESS,SPRINGFIELD GARDENS,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-10-01T03:40:00.000,13 QUEENS,4134550042,QUEENS,1051269,180092,PHONE,Unspecified,QUEENS,40.66073401630659,-73.75844115940308,"{'latitude': '40.66073401630659', 'longitude': '-73.75844115940308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58959045,2023-09-29T17:41:00.000,2023-09-30T04:02:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11433,163-19 107 AVENUE,107 AVENUE,GUY R BREWER BLVD,164 ST,ADDRESS,JAMAICA,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-10-01T12:45:00.000,12 QUEENS,4101610036,QUEENS,1041876,193738,ONLINE,Unspecified,QUEENS,40.698255201220356,-73.79217984040882,"{'latitude': '40.698255201220356', 'longitude': '-73.79217984040882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58960105,2023-09-29T17:41:00.000,2023-10-03T14:30:00.000,DEP,Department of Environmental Protection,Water System,LOW WATER PRESSURE - WLWP,11222,53 INDIA STREET,INDIA STREET,WEST ST,FRANKLIN ST,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-10-03T14:30:00.000,01 BROOKLYN,3025310031,BROOKLYN,995743,205952,ONLINE,Unspecified,BROOKLYN,40.73195986856259,-73.95853116567875,"{'latitude': '40.73195986856259', 'longitude': '-73.95853116567875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58963303,2023-09-29T17:40:57.000,2023-10-04T07:29:55.000,DOT,Department of Transportation,Street Condition,Cave-in,11238,299 GREENE AVENUE,GREENE AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-04T07:30:01.000,03 BROOKLYN,3019530001,BROOKLYN,995536,189743,ONLINE,Unspecified,BROOKLYN,40.68747027970049,-73.95930522941936,"{'latitude': '40.68747027970049', 'longitude': '-73.95930522941936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,CLASSON AVENUE,FRANKLIN AVENUE,GREENE AVENUE,,,,,,
58956966,2023-09-29T17:40:44.000,2023-10-02T20:45:53.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10472,2028 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,09 BRONX,2038030019,BRONX,1024035,242322,PHONE,Unspecified,BRONX,40.83170371429588,-73.85623322486842,"{'latitude': '40.83170371429588', 'longitude': '-73.85623322486842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58964330,2023-09-29T17:40:44.000,2023-10-02T20:45:53.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10472,2028 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,09 BRONX,2038030019,BRONX,1024035,242322,PHONE,Unspecified,BRONX,40.83170371429588,-73.85623322486842,"{'latitude': '40.83170371429588', 'longitude': '-73.85623322486842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58959555,2023-09-29T17:40:29.000,2023-09-29T18:11:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10032,142 AUDUBON AVENUE,AUDUBON AVENUE,WEST  172 STREET,WEST  173 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T18:11:31.000,12 MANHATTAN,1021290017,MANHATTAN,1001839,246466,ONLINE,Unspecified,MANHATTAN,40.84314988477399,-73.93642960935001,"{'latitude': '40.84314988477399', 'longitude': '-73.93642960935001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Residential Building/House,WEST  172 STREET,WEST  173 STREET,AUDUBON AVENUE,,,,,,
58958847,2023-09-29T17:40:27.000,2023-10-03T11:27:17.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,11220,466 53 STREET,53 STREET,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation cleaned the location.,2023-10-03T09:49:44.000,07 BROOKLYN,3008150035,BROOKLYN,980669,173875,MOBILE,Unspecified,BROOKLYN,40.64392261637195,-74.01290385069551,"{'latitude': '40.64392261637195', 'longitude': '-74.01290385069551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sidewalk,4 AVENUE,5 AVENUE,53 STREET,,,,,,
58963226,2023-09-29T17:40:20.000,2023-11-10T11:38:59.000,DPR,Department of Parks and Recreation,New Tree Request,For One Address,10467,3830 BRONX BOULEVARD,BRONX BOULEVARD,,EAST  222 STREET,ADDRESS,BRONX,Closed,NYC Parks determined that the requested location cannot receive a new tree because of conflicts with surrounding infrastructure.,2023-11-10T11:39:03.000,12 BRONX,2046530041,BRONX,1021287,261965,UNKNOWN,Unspecified,BRONX,40.88562974190851,-73.86605482246202,"{'latitude': '40.88562974190851', 'longitude': '-73.86605482246202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,,EAST  222 STREET,BRONX BOULEVARD,,,,,,
58965556,2023-09-29T17:40:19.000,2023-09-29T18:56:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11106,14-03 31 DRIVE,31 DRIVE,14 STREET,21 STREET,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T18:56:33.000,01 QUEENS,4005320017,QUEENS,1002924,218730,PHONE,Unspecified,QUEENS,40.767020000244216,-73.93258533729217,"{'latitude': '40.767020000244216', 'longitude': '-73.93258533729217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,14 STREET,21 STREET,31 DRIVE,,,,,,
