unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,taxi_company_borough
58925570,2023-09-26T16:32:00.000,,DEP,Department of Environmental Protection,Sewer,Catch Basin Grating Missing (SA4),,11378,,,,,59 DRIVE,69 STREET,INTERSECTION,QUEENS,,Started,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,2023-09-26T17:15:00.000,05 QUEENS,,QUEENS,1013850,202350,ONLINE,Unspecified,QUEENS,40.72203120131423,-73.89321370507128,"{'latitude': '40.72203120131423', 'longitude': '-73.89321370507128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926831,2023-09-26T16:32:00.000,2023-09-26T19:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11229,2266 EAST   15 STREET,EAST   15 STREET,AVENUE V,GRAVESEND NECK RD,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-26T19:00:00.000,15 BROOKLYN,3073750034,BROOKLYN,996542,156153,PHONE,Unspecified,BROOKLYN,40.59527161509971,-73.95573901917888,"{'latitude': '40.59527161509971', 'longitude': '-73.95573901917888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934907,2023-09-26T16:31:22.000,2023-09-26T17:01:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10026,67 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  113 STREET,WEST  114 STREET,WEST  113 STREET,WEST  114 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T17:01:19.000,10 MANHATTAN,1018230056,MANHATTAN,997390,231134,ONLINE,Unspecified,MANHATTAN,40.801075630240526,-73.95253926202268,"{'latitude': '40.801075630240526', 'longitude': '-73.95253926202268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926418,2023-09-26T16:31:03.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11222,96 EAGLE STREET,EAGLE STREET,FRANKLIN STREET,MANHATTAN AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,EAGLE STREET,In Progress,,,01 BROOKLYN,3025040019,BROOKLYN,996161,207048,UNKNOWN,Unspecified,BROOKLYN,40.73496756565358,-73.9570210056098,"{'latitude': '40.73496756565358', 'longitude': '-73.9570210056098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935215,2023-09-26T16:30:34.000,2023-09-26T18:27:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11201,95 DEKALB AVENUE,DEKALB AVENUE,ROCKWELL PLACE,ASHLAND PLACE,ROCKWELL PLACE,ASHLAND PLACE,ADDRESS,BROOKLYN,DEKALB AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T18:27:50.000,02 BROOKLYN,,BROOKLYN,989969,190615,ONLINE,Unspecified,BROOKLYN,40.68986906718973,-73.97937783453115,"{'latitude': '40.68986906718973', 'longitude': '-73.97937783453115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932173,2023-09-26T16:30:26.000,2023-09-26T17:49:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11235,2352 VOORHIES AVENUE,VOORHIES AVENUE,EAST   24 STREET,BEDFORD AVENUE,EAST   24 STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,VOORHIES AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T17:49:05.000,15 BROOKLYN,3087820023,BROOKLYN,999557,153031,ONLINE,Unspecified,BROOKLYN,40.58669765765046,-73.9448896952206,"{'latitude': '40.58669765765046', 'longitude': '-73.9448896952206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931061,2023-09-26T16:30:21.000,2023-09-26T18:11:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10040,602 WEST  190 STREET,WEST  190 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  190 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T18:11:39.000,12 MANHATTAN,1021680070,MANHATTAN,1003650,250782,MOBILE,Unspecified,MANHATTAN,40.854992232899,-73.92987178432652,"{'latitude': '40.854992232899', 'longitude': '-73.92987178432652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931499,2023-09-26T16:30:21.000,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Trunk Damaged,Street,11106,21-85 34 AVENUE,34 AVENUE,24 STREET,CRESCENT STREET,24 STREET,CRESCENT STREET,ADDRESS,ASTORIA,34 AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T09:04:53.000,01 QUEENS,4005570003,QUEENS,1003249,216770,MOBILE,Unspecified,QUEENS,40.76163961518454,-73.9314176010819,"{'latitude': '40.76163961518454', 'longitude': '-73.9314176010819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931990,2023-09-26T16:30:11.000,2023-10-03T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11211,642 LORIMER STREET,LORIMER STREET,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-04T06:59:07.000,01 BROOKLYN,3027470008,BROOKLYN,998199,200164,UNKNOWN,Unspecified,BROOKLYN,40.71606968181074,-73.94968146926279,"{'latitude': '40.71606968181074', 'longitude': '-73.94968146926279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-10-26T16:30:11.000,,,,,,
58930445,2023-09-26T16:30:11.000,2023-09-27T13:31:46.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11236,810 BANK STREET,BANK STREET,AVENUE D,FOSTER AVENUE,AVENUE D,FOSTER AVENUE,ADDRESS,BROOKLYN,BANK STREET,Closed,The Department of Sanitation removed the items.,2023-09-27T06:44:37.000,18 BROOKLYN,3081380225,BROOKLYN,1012213,177914,ONLINE,Unspecified,BROOKLYN,40.65496536794299,-73.89922083718066,"{'latitude': '40.65496536794299', 'longitude': '-73.89922083718066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933302,2023-09-26T16:29:56.000,2023-09-26T17:40:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10457,2257 BASSFORD AVENUE,BASSFORD AVENUE,FLETCHER PLACE,EAST  183 STREET,FLETCHER PLACE,EAST  183 STREET,ADDRESS,BRONX,BASSFORD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T17:40:25.000,06 BRONX,2030500031,BRONX,1013844,250576,ONLINE,Unspecified,BRONX,40.854398539925,-73.8930228771263,"{'latitude': '40.854398539925', 'longitude': '-73.8930228771263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926388,2023-09-26T16:29:53.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Clear Street Light,Street,11213,710 MONTGOMERY STREET,MONTGOMERY STREET,KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,ADDRESS,BROOKLYN,MONTGOMERY STREET,In Progress,,,09 BROOKLYN,3013120024,BROOKLYN,1000548,181510,PHONE,Unspecified,BROOKLYN,40.6648647465663,-73.94125300151516,"{'latitude': '40.6648647465663', 'longitude': '-73.94125300151516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934693,2023-09-26T16:29:43.000,2023-10-17T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11211,614 LORIMER STREET,LORIMER STREET,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-18T06:53:52.000,01 BROOKLYN,3027520007,BROOKLYN,998234,199872,UNKNOWN,Unspecified,BROOKLYN,40.715268156563866,-73.94955581961068,"{'latitude': '40.715268156563866', 'longitude': '-73.94955581961068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-10-26T16:29:43.000,,,,,,
58930878,2023-09-26T16:29:39.000,2023-09-26T18:08:01.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226,353 MARTENSE STREET,MARTENSE STREET,RALEIGH PLACE,NEW YORK AVENUE,RALEIGH PLACE,NEW YORK AVENUE,ADDRESS,BROOKLYN,MARTENSE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T18:08:04.000,17 BROOKLYN,3048680062,BROOKLYN,998861,176759,PHONE,Unspecified,BROOKLYN,40.65182724255616,-73.94734417441862,"{'latitude': '40.65182724255616', 'longitude': '-73.94734417441862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929103,2023-09-26T16:29:36.000,2023-09-27T10:25:13.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,10019,260 WEST   52 STREET,WEST   52 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST   52 STREET,Closed,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",2023-09-27T10:25:15.000,05 MANHATTAN,1010230061,MANHATTAN,988611,217310,PHONE,Unspecified,MANHATTAN,40.76314111451631,-73.9842573527409,"{'latitude': '40.76314111451631', 'longitude': '-73.9842573527409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931711,2023-09-26T16:29:36.000,2023-09-26T17:15:35.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10019,260 WEST   52 STREET,WEST   52 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST   52 STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-26T17:15:37.000,05 MANHATTAN,1010230061,MANHATTAN,988611,217310,PHONE,Unspecified,MANHATTAN,40.76314111451631,-73.9842573527409,"{'latitude': '40.76314111451631', 'longitude': '-73.9842573527409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926093,2023-09-26T16:29:36.000,2023-09-26T21:44:01.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10002,22 LUDLOW STREET,LUDLOW STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",2023-09-26T00:00:00.000,03 MANHATTAN,1002970008,MANHATTAN,986814,199916,ONLINE,Unspecified,MANHATTAN,40.715399606142235,-73.99075092057434,"{'latitude': '40.715399606142235', 'longitude': '-73.99075092057434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927565,2023-09-26T16:29:35.000,2023-09-26T16:39:26.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Store/Commercial,10009,19 AVENUE D,AVENUE D,COLUMBIA STREET,EAST    3 STREET,COLUMBIA STREET,EAST    3 STREET,ADDRESS,NEW YORK,AVENUE D,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T16:39:23.000,03 MANHATTAN,1003720036,MANHATTAN,990275,201828,PHONE,Unspecified,MANHATTAN,40.720645906808215,-73.97826439523617,"{'latitude': '40.720645906808215', 'longitude': '-73.97826439523617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934672,2023-09-26T16:29:16.000,2023-09-27T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,,11231,273 COURT STREET,COURT STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-27T00:00:00.000,06 BROOKLYN,3004080004,BROOKLYN,985712,188754,UNKNOWN,Unspecified,BROOKLYN,40.684762775860605,-73.99472857196487,"{'latitude': '40.684762775860605', 'longitude': '-73.99472857196487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58930498,2023-09-26T16:29:06.000,2023-09-26T16:29:06.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,10458,359 EAST  198 STREET,EAST  198 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-26T00:00:00.000,07 BRONX,2032840001,BRONX,1015577,255175,UNKNOWN,Unspecified,BRONX,40.86701542091962,-73.88673689712128,"{'latitude': '40.86701542091962', 'longitude': '-73.88673689712128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933649,2023-09-26T16:29:00.000,2023-09-26T16:41:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11226,1044 FLATBUSH AVENUE,FLATBUSH AVENUE,REGENT PLACE,DURYEA PLACE,REGENT PLACE,DURYEA PLACE,ADDRESS,BROOKLYN,FLATBUSH AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T16:41:57.000,14 BROOKLYN,3051250065,BROOKLYN,995886,174516,MOBILE,Unspecified,BROOKLYN,40.64567510317057,-73.95806949019844,"{'latitude': '40.64567510317057', 'longitude': '-73.95806949019844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928039,2023-09-26T16:29:00.000,2023-09-29T06:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11201,186 COURT STREET,COURT STREET,CONGRESS ST,WYCKOFF ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T06:30:00.000,06 BROOKLYN,3003020028,BROOKLYN,986065,189734,ONLINE,Unspecified,BROOKLYN,40.687452586224204,-73.99345552131695,"{'latitude': '40.687452586224204', 'longitude': '-73.99345552131695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58925887,2023-09-26T16:29:00.000,2023-09-26T17:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11249,,,,,KENT AVENUE,BROADWAY,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T17:25:00.000,01 BROOKLYN,,BROOKLYN,992976,198249,UNKNOWN,Unspecified,BROOKLYN,40.710820157084164,-73.96852499067981,"{'latitude': '40.710820157084164', 'longitude': '-73.96852499067981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58933421,2023-09-26T16:28:54.000,2023-10-10T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11222,130 DOBBIN STREET,DOBBIN STREET,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-11T06:21:06.000,01 BROOKLYN,3026170001,BROOKLYN,996723,203743,UNKNOWN,Unspecified,BROOKLYN,40.72589537613809,-73.95499924265575,"{'latitude': '40.72589537613809', 'longitude': '-73.95499924265575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-10-26T16:28:54.000,,,,,,
58927712,2023-09-26T16:28:33.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,151 AVENUE,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928326,2023-09-26T16:28:25.000,2023-09-26T17:36:05.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11219,968 60 STREET,60 STREET,9 AVENUE,FORT HAMILTON PARKWAY,9 AVENUE,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,60 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T17:36:10.000,12 BROOKLYN,3057157501,BROOKLYN,982592,170011,ONLINE,Unspecified,BROOKLYN,40.633317330630376,-74.00597352260162,"{'latitude': '40.633317330630376', 'longitude': '-74.00597352260162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931053,2023-09-26T16:28:13.000,2023-09-26T16:45:19.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027,528 WEST  123 STREET,WEST  123 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  123 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T16:45:23.000,09 MANHATTAN,1019770046,MANHATTAN,995555,235048,ONLINE,Unspecified,MANHATTAN,40.811821017566636,-73.95916055846112,"{'latitude': '40.811821017566636', 'longitude': '-73.95916055846112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935605,2023-09-26T16:28:02.000,2023-09-26T16:56:02.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11211,317 SOUTH    4 STREET,SOUTH    4 STREET,RODNEY STREET,KEAP STREET,RODNEY STREET,KEAP STREET,ADDRESS,BROOKLYN,SOUTH    4 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T16:56:05.000,01 BROOKLYN,3024367501,BROOKLYN,996687,197611,ONLINE,Unspecified,BROOKLYN,40.709064560493005,-73.95514045498489,"{'latitude': '40.709064560493005', 'longitude': '-73.95514045498489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929672,2023-09-26T16:27:00.000,2023-09-26T19:47:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,1872 MONROE AVENUE,MONROE AVENUE,MOUNT HOPE PLACE,EAST TREMONT AVENUE,MOUNT HOPE PLACE,EAST TREMONT AVENUE,ADDRESS,BRONX,MONROE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T19:47:46.000,05 BRONX,2028040001,BRONX,1010260,248435,ONLINE,Unspecified,BRONX,40.848533419181855,-73.90598670450618,"{'latitude': '40.848533419181855', 'longitude': '-73.90598670450618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928597,2023-09-26T16:26:58.000,2023-09-27T16:20:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,809 WEST  177 STREET,WEST  177 STREET,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-27T00:00:00.000,12 MANHATTAN,1021770014,MANHATTAN,1000768,248232,PHONE,Unspecified,MANHATTAN,40.8479991031889,-73.94029607984919,"{'latitude': '40.8479991031889', 'longitude': '-73.94029607984919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933096,2023-09-26T16:26:57.000,2023-09-27T04:56:50.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Alley,11214,2517 86 STREET,86 STREET,25 AVENUE,BAY   40 STREET,25 AVENUE,BAY   40 STREET,ADDRESS,BROOKLYN,86 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-27T04:56:54.000,11 BROOKLYN,3068600039,BROOKLYN,987927,157025,ONLINE,Unspecified,BROOKLYN,40.5976728402758,-73.9867593985572,"{'latitude': '40.5976728402758', 'longitude': '-73.9867593985572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932165,2023-09-26T16:26:52.000,2023-09-26T18:45:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11375,116-16 QUEENS BOULEVARD,QUEENS BOULEVARD,77 AVENUE,78 AVENUE,77 AVENUE,78 AVENUE,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T18:45:38.000,06 QUEENS,4033460001,QUEENS,1030444,200168,PHONE,Unspecified,QUEENS,40.71597105944294,-73.83336353547983,"{'latitude': '40.71597105944294', 'longitude': '-73.83336353547983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927445,2023-09-26T16:26:37.000,2023-10-08T09:29:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10025,113 WEST   96 STREET,WEST   96 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,07 MANHATTAN,1018510023,MANHATTAN,993057,228243,PHONE,Unspecified,MANHATTAN,40.793146002776524,-73.96819353718033,"{'latitude': '40.793146002776524', 'longitude': '-73.96819353718033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932306,2023-09-26T16:26:14.000,2023-09-26T17:04:50.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11214,2642 HARWAY AVENUE,HARWAY AVENUE,BAY   43 STREET,BAY   44 STREET,BAY   43 STREET,BAY   44 STREET,ADDRESS,BROOKLYN,HARWAY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T17:04:54.000,13 BROOKLYN,3069110035,BROOKLYN,987262,154481,ONLINE,Unspecified,BROOKLYN,40.59069032281564,-73.98915514782861,"{'latitude': '40.59069032281564', 'longitude': '-73.98915514782861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935186,2023-09-26T16:26:12.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10453,2090 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,05 BRONX,2031690009,BRONX,1010568,250408,PHONE,Unspecified,BRONX,40.85394780339648,-73.90486569257283,"{'latitude': '40.85394780339648', 'longitude': '-73.90486569257283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932014,2023-09-26T16:26:08.000,2023-09-26T18:11:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10308,CRANFORD STREET,CRANFORD STREET,CRANFORD STREET,OGORMAN AVENUE,CRANFORD STREET,OGORMAN AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T18:11:19.000,03 STATEN ISLAND,,STATEN ISLAND,945352,140621,PHONE,Unspecified,STATEN ISLAND,40.55256253910569,-74.13997427573567,"{'latitude': '40.55256253910569', 'longitude': '-74.13997427573567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925626,2023-09-26T16:26:06.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,10304,46 SMITH TERRACE,SMITH TERRACE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-29T00:00:00.000,01 STATEN ISLAND,5005190103,STATEN ISLAND,961619,168244,UNKNOWN,Unspecified,STATEN ISLAND,40.62843853671783,-74.08153011280231,"{'latitude': '40.62843853671783', 'longitude': '-74.08153011280231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58930828,2023-09-26T16:26:06.000,2023-09-27T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11419,104-29 117 STREET,117 STREET,,,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T00:00:00.000,10 QUEENS,4095710060,QUEENS,1032571,189113,UNKNOWN,Unspecified,QUEENS,40.685616369631525,-73.82577010770048,"{'latitude': '40.685616369631525', 'longitude': '-73.82577010770048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927000,2023-09-26T16:26:05.000,2023-10-30T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11219,1310 62 STREET,62 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-30T00:00:00.000,10 BROOKLYN,3057330010,BROOKLYN,984458,167856,UNKNOWN,Unspecified,BROOKLYN,40.62740246343011,-73.99925067395353,"{'latitude': '40.62740246343011', 'longitude': '-73.99925067395353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
