unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,taxi_pick_up_location
58952655,2023-09-28T23:15:11.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10451,335 EAST  148 STREET,EAST  148 STREET,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-28T00:00:00.000,01 BRONX,2023300051,BRONX,1006242,236596,PHONE,Unspecified,BRONX,40.81604970414737,-73.92054859286367,"{'latitude': '40.81604970414737', 'longitude': '-73.92054859286367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952238,2023-09-28T23:15:00.000,2023-09-29T00:39:54.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,645 OCEAN PARKWAY,OCEAN PARKWAY,18 AVENUE,WEBSTER AVENUE,18 AVENUE,WEBSTER AVENUE,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T00:39:56.000,14 BROOKLYN,,BROOKLYN,992005,169760,MOBILE,Unspecified,BROOKLYN,40.632625149357324,-73.97206020021348,"{'latitude': '40.632625149357324', 'longitude': '-73.97206020021348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58953866,2023-09-28T23:14:47.000,2023-10-01T09:04:36.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,370 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-01T00:00:00.000,12 MANHATTAN,1021420178,MANHATTAN,1000949,248059,PHONE,Unspecified,MANHATTAN,40.84752392884855,-73.9396422906956,"{'latitude': '40.84752392884855', 'longitude': '-73.9396422906956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58949644,2023-09-28T23:14:00.000,2023-09-29T13:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10314,64 CANTERBURY AVENUE,CANTERBURY AVENUE,WATCHOGUE RD,CASWELL AVE,,,ADDRESS,STATEN ISLAND,,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-29T13:30:00.000,01 STATEN ISLAND,5015080066,STATEN ISLAND,942285,163697,ONLINE,Unspecified,STATEN ISLAND,40.61588749922905,-74.15115412846022,"{'latitude': '40.61588749922905', 'longitude': '-74.15115412846022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946098,2023-09-28T23:13:51.000,2023-09-28T23:28:30.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10025,929 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST  105 STREET,WEST  106 STREET,WEST  105 STREET,WEST  106 STREET,ADDRESS,NEW YORK,COLUMBUS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T23:28:34.000,07 MANHATTAN,1018410064,MANHATTAN,994471,230348,ONLINE,Unspecified,MANHATTAN,40.79892213377373,-73.96308367576603,"{'latitude': '40.79892213377373', 'longitude': '-73.96308367576603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946255,2023-09-28T23:13:46.000,2023-09-28T23:20:46.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11201,228 DUFFIELD STREET,DUFFIELD STREET,WILLOUGHBY STREET,FULTON STREET,WILLOUGHBY STREET,FULTON STREET,ADDRESS,BROOKLYN,DUFFIELD STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T23:20:49.000,02 BROOKLYN,,BROOKLYN,988578,191138,ONLINE,Unspecified,BROOKLYN,40.69130537119105,-73.98439331099416,"{'latitude': '40.69130537119105', 'longitude': '-73.98439331099416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58955023,2023-09-28T23:13:44.000,2023-09-28T23:30:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10022,875 3 AVENUE,3 AVENUE,EAST   52 STREET,EAST   53 STREET,EAST   52 STREET,EAST   53 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T23:30:59.000,06 MANHATTAN,,MANHATTAN,992713,215293,ONLINE,Unspecified,MANHATTAN,40.757601992077895,-73.96945220211283,"{'latitude': '40.757601992077895', 'longitude': '-73.96945220211283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59449169,2023-09-28T23:13:42.000,2023-09-29T13:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10314,64 CANTERBURY AVENUE,CANTERBURY AVENUE,WATCHOGUE ROAD,CASWELL AVENUE,WATCHOGUE ROAD,CASWELL AVENUE,ADDRESS,STATEN ISLAND,CANTERBURY AVENUE,Closed,,2023-09-29T13:30:00.000,01 STATEN ISLAND,5015080066,STATEN ISLAND,942285,163697,ONLINE,Unspecified,STATEN ISLAND,40.61588749922905,-74.15115412846022,"{'latitude': '40.61588749922905', 'longitude': '-74.15115412846022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948716,2023-09-28T23:13:37.000,2023-09-28T23:38:06.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Street/Sidewalk,10466,EAST  232 STREET,EAST  232 STREET,EAST  232 STREET,WHITE PLAINS ROAD,EAST  232 STREET,WHITE PLAINS ROAD,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T23:38:09.000,12 BRONX,,BRONX,1023584,264564,ONLINE,Unspecified,BRONX,40.892753229006566,-73.8577324168085,"{'latitude': '40.892753229006566', 'longitude': '-73.8577324168085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58953687,2023-09-28T23:13:06.000,2023-09-29T01:59:56.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11435,82-48 135 STREET,135 STREET,HOOVER AVENUE,82 DRIVE,HOOVER AVENUE,82 DRIVE,ADDRESS,JAMAICA,135 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-29T02:00:00.000,08 QUEENS,4096600030,QUEENS,1033488,199117,ONLINE,Unspecified,QUEENS,40.7130699039285,-73.8223905746392,"{'latitude': '40.7130699039285', 'longitude': '-73.8223905746392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59441743,2023-09-28T23:12:56.000,,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,10451,335 EAST  148 STREET,EAST  148 STREET,COLLEGE AVENUE,COURTLANDT AVENUE,COLLEGE AVENUE,COURTLANDT AVENUE,ADDRESS,BRONX,EAST  148 STREET,In Progress,,,01 BRONX,,BRONX,1006242,236596,PHONE,Unspecified,BRONX,40.81604970414737,-73.92054859286367,"{'latitude': '40.81604970414737', 'longitude': '-73.92054859286367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59460899,2023-09-28T23:12:28.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,10033,370 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  176 STREET,WEST  177 STREET,WEST  176 STREET,WEST  177 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,Closed,,2023-10-01T00:00:00.000,12 MANHATTAN,1021420178,MANHATTAN,1000949,248059,PHONE,Unspecified,MANHATTAN,40.84752392884855,-73.9396422906956,"{'latitude': '40.84752392884855', 'longitude': '-73.9396422906956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58955474,2023-09-28T23:12:15.000,2023-09-29T03:43:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10451,731 GERARD AVENUE,GERARD AVENUE,JEROME AVENUE LINE,EAST  157 STREET,JEROME AVENUE LINE,EAST  157 STREET,ADDRESS,BRONX,GERARD AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T03:43:45.000,04 BRONX,,BRONX,1004543,239696,ONLINE,Unspecified,BRONX,40.824562392989264,-73.9266772629111,"{'latitude': '40.824562392989264', 'longitude': '-73.9266772629111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58947589,2023-09-28T23:12:09.000,2023-09-28T23:32:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11238,782 FRANKLIN AVENUE,FRANKLIN AVENUE,ST JOHNS PLACE,LINCOLN PLACE,ST JOHNS PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,FRANKLIN AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T23:32:43.000,08 BROOKLYN,,BROOKLYN,996022,184043,ONLINE,Unspecified,BROOKLYN,40.67182444058955,-73.95756278033191,"{'latitude': '40.67182444058955', 'longitude': '-73.95756278033191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58949984,2023-09-28T23:11:50.000,2023-09-29T00:04:43.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11106,23-35 BROADWAY,BROADWAY,23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,ADDRESS,ASTORIA,BROADWAY,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-29T00:04:48.000,01 QUEENS,4005670007,QUEENS,1003634,217744,ONLINE,Unspecified,QUEENS,40.76431215780196,-73.93002502392218,"{'latitude': '40.76431215780196', 'longitude': '-73.93002502392218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58947698,2023-09-28T23:11:31.000,2023-10-01T10:54:56.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11377,41-02 53 STREET,53 STREET,,,,,ADDRESS,WOODSIDE,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,02 QUEENS,4013150052,QUEENS,1008827,210913,ONLINE,Unspecified,QUEENS,40.74554989822495,-73.9113036128707,"{'latitude': '40.74554989822495', 'longitude': '-73.9113036128707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948227,2023-09-28T23:11:18.000,2023-10-02T15:12:56.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11219,1555 61 STREET,61 STREET,15 AVENUE,16 AVENUE,15 AVENUE,16 AVENUE,ADDRESS,BROOKLYN,61 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T10:12:13.000,12 BROOKLYN,,BROOKLYN,986091,166901,PHONE,Unspecified,BROOKLYN,40.62478100006,-73.99336800446962,"{'latitude': '40.62478100006', 'longitude': '-73.99336800446962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58950870,2023-09-28T23:11:00.000,2023-09-29T20:49:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10044,460 MAIN STREET,MAIN STREET,BEND,BEND,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-29T20:49:00.000,08 MANHATTAN,1013730009,MANHATTAN,997601,215931,PHONE,Unspecified,MANHATTAN,40.759347108874934,-73.95180735586068,"{'latitude': '40.759347108874934', 'longitude': '-73.95180735586068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,
58950899,2023-09-28T23:11:00.000,2023-10-11T09:20:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11213,1417 PROSPECT PLACE,PROSPECT PLACE,UTICA AVE,ROCHESTER AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-10-11T09:20:00.000,08 BROOKLYN,3013610076,BROOKLYN,1003725,184555,PHONE,Unspecified,BROOKLYN,40.6732161711646,-73.92979254543171,"{'latitude': '40.6732161711646', 'longitude': '-73.92979254543171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58950515,2023-09-28T23:10:55.000,2023-09-29T02:46:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,86 STREET,86 STREET,86 STREET,88 AVENUE,86 STREET,88 AVENUE,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T02:46:37.000,09 QUEENS,,QUEENS,1023764,190997,PHONE,Unspecified,QUEENS,40.69083120889034,-73.85751418839777,"{'latitude': '40.69083120889034', 'longitude': '-73.85751418839777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58954223,2023-09-28T23:10:22.000,2023-09-29T04:38:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10461,1963 EDISON AVENUE,EDISON AVENUE,SANTO DONATO PLACE,WILKINSON AVENUE,SANTO DONATO PLACE,WILKINSON AVENUE,ADDRESS,BRONX,EDISON AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T04:38:18.000,10 BRONX,,BRONX,1030715,249365,MOBILE,Unspecified,BRONX,40.85100204121613,-73.83204568482734,"{'latitude': '40.85100204121613', 'longitude': '-73.83204568482734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946348,2023-09-28T23:10:14.000,2023-09-29T01:33:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11691,13-25 CAFFREY AVENUE,CAFFREY AVENUE,GRANDVIEW TERRACE,DAVIES ROAD,GRANDVIEW TERRACE,DAVIES ROAD,ADDRESS,FAR ROCKAWAY,CAFFREY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T01:33:17.000,14 QUEENS,4156210023,QUEENS,1054111,158142,MOBILE,Unspecified,QUEENS,40.6004641871663,-73.74842491250125,"{'latitude': '40.6004641871663', 'longitude': '-73.74842491250125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59460957,2023-09-28T23:09:45.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11377,52-18 SKILLMAN AVENUE,SKILLMAN AVENUE,52 STREET,53 STREET,52 STREET,53 STREET,ADDRESS,WOODSIDE,SKILLMAN AVENUE,Closed,,2023-10-01T00:00:00.000,02 QUEENS,,QUEENS,1008666,211022,ONLINE,Unspecified,QUEENS,40.74584952173837,-73.91188425263685,"{'latitude': '40.74584952173837', 'longitude': '-73.91188425263685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948809,2023-09-28T23:09:28.000,2023-09-28T23:52:39.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11221,650 GATES AVENUE,GATES AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T23:52:44.000,03 BROOKLYN,,BROOKLYN,1001341,189799,MOBILE,Unspecified,BROOKLYN,40.68761468103616,-73.93837357234264,"{'latitude': '40.68761468103616', 'longitude': '-73.93837357234264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58949091,2023-09-28T23:08:35.000,2023-10-01T09:47:48.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10451,779 CONCOURSE VILLAGE EAST,CONCOURSE VILLAGE EAST,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,04 BRONX,2024430170,BRONX,1006547,239425,PHONE,Unspecified,BRONX,40.823813743802845,-73.91943730769296,"{'latitude': '40.823813743802845', 'longitude': '-73.91943730769296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952343,2023-09-28T23:08:27.000,2023-09-29T02:06:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10455,726 UNION AVENUE,UNION AVENUE,EAST  155 STREET,EAST  156 STREET,EAST  155 STREET,EAST  156 STREET,ADDRESS,BRONX,UNION AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T02:07:00.000,01 BRONX,2026750044,BRONX,1010902,237023,MOBILE,Unspecified,BRONX,40.817208868617065,-73.90371153498444,"{'latitude': '40.817208868617065', 'longitude': '-73.90371153498444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946260,2023-09-28T23:08:19.000,2023-09-28T23:15:53.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,511 GRAND STREET,GRAND STREET,UNION AVENUE,LORIMER STREET,UNION AVENUE,LORIMER STREET,ADDRESS,BROOKLYN,GRAND STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T23:15:57.000,01 BROOKLYN,,BROOKLYN,997964,198324,ONLINE,Unspecified,BROOKLYN,40.711019688887404,-73.95053293793498,"{'latitude': '40.711019688887404', 'longitude': '-73.95053293793498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58957927,2023-09-28T23:08:16.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,10009,175 AVENUE B,AVENUE B,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T00:00:00.000,03 MANHATTAN,1003940001,MANHATTAN,989962,204346,UNKNOWN,Unspecified,MANHATTAN,40.72755741388275,-73.9793914272551,"{'latitude': '40.72755741388275', 'longitude': '-73.9793914272551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58950055,2023-09-28T23:07:55.000,2023-09-28T23:09:54.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10022,866 3 AVENUE,3 AVENUE,EAST   52 STREET,EAST   53 STREET,EAST   52 STREET,EAST   53 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T23:09:56.000,06 MANHATTAN,,MANHATTAN,992672,215232,MOBILE,Unspecified,MANHATTAN,40.75743460181067,-73.96960027091728,"{'latitude': '40.75743460181067', 'longitude': '-73.96960027091728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58953682,2023-09-28T23:07:53.000,2023-09-28T23:16:51.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10451,875 MELROSE AVENUE,MELROSE AVENUE,EAST  161 STREET,EAST  162 STREET,EAST  161 STREET,EAST  162 STREET,ADDRESS,BRONX,MELROSE AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-28T23:16:57.000,03 BRONX,,BRONX,1008107,239598,PHONE,Unspecified,BRONX,40.824284503815676,-73.91380016204445,"{'latitude': '40.824284503815676', 'longitude': '-73.91380016204445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952069,2023-09-28T23:07:29.000,2023-09-29T02:29:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11368,58-03 CALLOWAY STREET,CALLOWAY STREET,58 AVENUE,59 AVENUE,58 AVENUE,59 AVENUE,ADDRESS,CORONA,CALLOWAY STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T02:29:23.000,04 QUEENS,4019490106,QUEENS,1023522,208203,MOBILE,Unspecified,QUEENS,40.73805858336545,-73.85828645464701,"{'latitude': '40.73805858336545', 'longitude': '-73.85828645464701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946209,2023-09-28T23:07:00.000,2023-09-29T01:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Post,,11434,,,,,SOUTH CONDUIT AVENUE,ROCKAWAY BOULEVARD,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T01:20:00.000,13 QUEENS,,QUEENS,1045300,182269,UNKNOWN,Unspecified,QUEENS,40.666752547870225,-73.77993561984331,"{'latitude': '40.666752547870225', 'longitude': '-73.77993561984331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,
58954983,2023-09-28T23:06:33.000,2023-09-28T23:20:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026,1370 5 AVENUE,5 AVENUE,EAST  112 STREET,EAST  115 STREET,EAST  112 STREET,EAST  115 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T23:21:03.000,10 MANHATTAN,,MANHATTAN,998718,230351,ONLINE,Unspecified,MANHATTAN,40.798924434745565,-73.94774430942695,"{'latitude': '40.798924434745565', 'longitude': '-73.94774430942695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946846,2023-09-28T23:06:28.000,2023-09-29T04:06:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,621 WALTON AVENUE,WALTON AVENUE,EAST  150 STREET,EAST  151 STREET,EAST  150 STREET,EAST  151 STREET,ADDRESS,BRONX,WALTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T04:06:39.000,04 BRONX,2023530039,BRONX,1004257,238235,MOBILE,Unspecified,BRONX,40.820553015391994,-73.92771499474335,"{'latitude': '40.820553015391994', 'longitude': '-73.92771499474335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58949490,2023-09-28T23:06:10.000,2023-10-07T11:41:09.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11222,13 DIVISION PLACE,DIVISION PLACE,KINGSLAND AVENUE,DEBEVOISE AVENUE,KINGSLAND AVENUE,DEBEVOISE AVENUE,ADDRESS,BROOKLYN,DIVISION PLACE,Closed,The Department of Sanitation collected the requested items.,2023-10-02T13:18:13.000,01 BROOKLYN,3028400022,BROOKLYN,1000828,201709,PHONE,Unspecified,BROOKLYN,40.72030579899942,-73.94019401804901,"{'latitude': '40.72030579899942', 'longitude': '-73.94019401804901', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952964,2023-09-28T23:06:08.000,2023-09-29T03:39:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10451,77 EAST  161 STREET,EAST  161 STREET,RIVER AVENUE,GERARD AVENUE,RIVER AVENUE,GERARD AVENUE,ADDRESS,BRONX,EAST  161 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T03:39:09.000,04 BRONX,,BRONX,1004969,240795,MOBILE,Unspecified,BRONX,40.82757784502502,-73.92513464523896,"{'latitude': '40.82757784502502', 'longitude': '-73.92513464523896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58953743,2023-09-28T23:06:05.000,2023-09-28T23:17:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11370,15-00 HAZEN STREET,HAZEN STREET,UNNAMED STREET,UNNAMED STREET,UNNAMED STREET,UNNAMED STREET,ADDRESS,EAST ELMHURST,HAZEN STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T23:17:42.000,01 QUEENS,2026050040,QUEENS,1016261,227475,ONLINE,Unspecified,QUEENS,40.79098446201301,-73.88439606021873,"{'latitude': '40.79098446201301', 'longitude': '-73.88439606021873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951541,2023-09-28T23:05:56.000,2023-10-29T16:36:56.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11213,1417 PROSPECT PLACE,PROSPECT PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-29T00:00:00.000,08 BROOKLYN,3013610076,BROOKLYN,1003725,184555,PHONE,Unspecified,BROOKLYN,40.6732161711646,-73.92979254543171,"{'latitude': '40.6732161711646', 'longitude': '-73.92979254543171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952593,2023-09-28T23:05:56.000,2023-10-29T16:36:56.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11213,1417 PROSPECT PLACE,PROSPECT PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-29T00:00:00.000,08 BROOKLYN,3013610076,BROOKLYN,1003725,184555,PHONE,Unspecified,BROOKLYN,40.6732161711646,-73.92979254543171,"{'latitude': '40.6732161711646', 'longitude': '-73.92979254543171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58953799,2023-09-28T23:05:56.000,2023-10-29T16:36:55.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11213,1417 PROSPECT PLACE,PROSPECT PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-29T00:00:00.000,08 BROOKLYN,3013610076,BROOKLYN,1003725,184555,PHONE,Unspecified,BROOKLYN,40.6732161711646,-73.92979254543171,"{'latitude': '40.6732161711646', 'longitude': '-73.92979254543171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
