unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,vehicle_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment
58961550,2023-09-29T12:04:20.000,2023-10-04T11:51:59.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10030,203 WEST  140 STREET,WEST  140 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,10 MANHATTAN,1020260027,MANHATTAN,1000327,237558,PHONE,Unspecified,MANHATTAN,40.818702868509924,-73.94191564584195,"{'latitude': '40.818702868509924', 'longitude': '-73.94191564584195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58964464,2023-09-29T12:04:20.000,2023-09-30T17:18:47.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11416,93-10 95 AVENUE,95 AVENUE,,,,,ADDRESS,OZONE PARK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,09 QUEENS,4090360004,QUEENS,1026164,189495,ONLINE,Unspecified,QUEENS,40.6866975295803,-73.848869251084,"{'latitude': '40.6866975295803', 'longitude': '-73.848869251084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58968175,2023-09-29T12:04:19.000,2023-09-30T04:37:24.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,11416,97-11 105 STREET,105 STREET,97 AVENUE,101 AVENUE,97 AVENUE,101 AVENUE,ADDRESS,OZONE PARK,105 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T04:37:31.000,09 QUEENS,4094070054,QUEENS,1028944,189944,ONLINE,Unspecified,QUEENS,40.68791632820413,-73.8388423530304,"{'latitude': '40.68791632820413', 'longitude': '-73.8388423530304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59459557,2023-09-29T12:04:19.000,2023-09-30T09:50:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11225,1107 NOSTRAND AVENUE,NOSTRAND AVENUE,MAPLE STREET,MIDWOOD STREET,MAPLE STREET,MIDWOOD STREET,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,,2023-09-30T09:50:00.000,09 BROOKLYN,,BROOKLYN,997951,179982,ONLINE,Unspecified,BROOKLYN,40.66067512477372,-73.95061712747254,"{'latitude': '40.66067512477372', 'longitude': '-73.95061712747254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58956762,2023-09-29T12:04:19.000,2023-10-10T10:49:37.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10466,714 EAST  237 STREET,EAST  237 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,12 BRONX,2050430043,BRONX,1024440,266128,ONLINE,Unspecified,BRONX,40.89704204823336,-73.85462695860399,"{'latitude': '40.89704204823336', 'longitude': '-73.85462695860399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962923,2023-09-29T12:04:19.000,2023-10-10T10:49:37.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10466,714 EAST  237 STREET,EAST  237 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,12 BRONX,2050430043,BRONX,1024440,266128,ONLINE,Unspecified,BRONX,40.89704204823336,-73.85462695860399,"{'latitude': '40.89704204823336', 'longitude': '-73.85462695860399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58959832,2023-09-29T12:04:19.000,2023-10-10T10:49:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10466,714 EAST  237 STREET,EAST  237 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,12 BRONX,2050430043,BRONX,1024440,266128,ONLINE,Unspecified,BRONX,40.89704204823336,-73.85462695860399,"{'latitude': '40.89704204823336', 'longitude': '-73.85462695860399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58957051,2023-09-29T12:04:19.000,2023-10-10T10:49:36.000,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,10466,714 EAST  237 STREET,EAST  237 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,12 BRONX,2050430043,BRONX,1024440,266128,ONLINE,Unspecified,BRONX,40.89704204823336,-73.85462695860399,"{'latitude': '40.89704204823336', 'longitude': '-73.85462695860399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58956958,2023-09-29T12:04:19.000,2023-10-05T07:54:25.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10469,1186 EAST  214 STREET,EAST  214 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,12 BRONX,2047080182,BRONX,1025343,258452,PHONE,Unspecified,BRONX,40.87596970847726,-73.85140778162629,"{'latitude': '40.87596970847726', 'longitude': '-73.85140778162629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58958334,2023-09-29T12:04:19.000,2023-10-10T10:49:37.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,10466,714 EAST  237 STREET,EAST  237 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,12 BRONX,2050430043,BRONX,1024440,266128,ONLINE,Unspecified,BRONX,40.89704204823336,-73.85462695860399,"{'latitude': '40.89704204823336', 'longitude': '-73.85462695860399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962757,2023-09-29T12:04:18.000,2023-10-03T12:17:45.000,HPD,Department of Housing Preservation and Development,OUTSIDE BUILDING,ROOFING,RESIDENTIAL BUILDING,10457,709 FAIRMOUNT PLACE,FAIRMOUNT PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-10-03T00:00:00.000,06 BRONX,2029500030,BRONX,1014223,246851,PHONE,Unspecified,BRONX,40.84417324510356,-73.89166951222118,"{'latitude': '40.84417324510356', 'longitude': '-73.89166951222118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58961540,2023-09-29T12:04:18.000,2023-10-03T12:17:44.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10457,709 FAIRMOUNT PLACE,FAIRMOUNT PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,06 BRONX,2029500030,BRONX,1014223,246851,PHONE,Unspecified,BRONX,40.84417324510356,-73.89166951222118,"{'latitude': '40.84417324510356', 'longitude': '-73.89166951222118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58967528,2023-09-29T12:04:18.000,2023-10-03T12:17:45.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10457,709 FAIRMOUNT PLACE,FAIRMOUNT PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,06 BRONX,2029500030,BRONX,1014223,246851,PHONE,Unspecified,BRONX,40.84417324510356,-73.89166951222118,"{'latitude': '40.84417324510356', 'longitude': '-73.89166951222118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58956679,2023-09-29T12:04:18.000,2023-10-03T12:17:45.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10457,709 FAIRMOUNT PLACE,FAIRMOUNT PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,06 BRONX,2029500030,BRONX,1014223,246851,PHONE,Unspecified,BRONX,40.84417324510356,-73.89166951222118,"{'latitude': '40.84417324510356', 'longitude': '-73.89166951222118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962909,2023-09-29T12:04:15.000,2023-10-07T17:51:21.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10461,1560 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-10-07T00:00:00.000,11 BRONX,2042220046,BRONX,1028178,251446,ONLINE,Unspecified,BRONX,40.85672674385295,-73.8412023734185,"{'latitude': '40.85672674385295', 'longitude': '-73.8412023734185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962887,2023-09-29T12:04:15.000,2023-10-07T19:08:38.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10461,1560 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,11 BRONX,2042220046,BRONX,1028178,251446,ONLINE,Unspecified,BRONX,40.85672674385295,-73.8412023734185,"{'latitude': '40.85672674385295', 'longitude': '-73.8412023734185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58963149,2023-09-29T12:04:15.000,2023-10-07T17:51:21.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10461,1560 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,11 BRONX,2042220046,BRONX,1028178,251446,ONLINE,Unspecified,BRONX,40.85672674385295,-73.8412023734185,"{'latitude': '40.85672674385295', 'longitude': '-73.8412023734185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58964372,2023-09-29T12:04:15.000,2023-10-07T17:51:21.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10461,1560 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 579-6777 (BRONX).",2023-10-07T00:00:00.000,11 BRONX,2042220046,BRONX,1028178,251446,ONLINE,Unspecified,BRONX,40.85672674385295,-73.8412023734185,"{'latitude': '40.85672674385295', 'longitude': '-73.8412023734185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58961215,2023-09-29T12:04:15.000,2023-10-07T17:51:21.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10461,1560 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,11 BRONX,2042220046,BRONX,1028178,251446,ONLINE,Unspecified,BRONX,40.85672674385295,-73.8412023734185,"{'latitude': '40.85672674385295', 'longitude': '-73.8412023734185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58959898,2023-09-29T12:04:15.000,2023-10-07T17:51:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10461,1560 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,11 BRONX,2042220046,BRONX,1028178,251446,ONLINE,Unspecified,BRONX,40.85672674385295,-73.8412023734185,"{'latitude': '40.85672674385295', 'longitude': '-73.8412023734185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58967494,2023-09-29T12:04:14.000,2023-10-17T12:00:28.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10459,1248 WESTCHESTER AVENUE,WESTCHESTER AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-17T00:00:00.000,02 BRONX,2027570080,BRONX,1015339,240541,PHONE,Unspecified,BRONX,40.82685027468478,-73.88766523871412,"{'latitude': '40.82685027468478', 'longitude': '-73.88766523871412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58961494,2023-09-29T12:04:14.000,2023-10-17T12:00:28.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10459,1248 WESTCHESTER AVENUE,WESTCHESTER AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-17T00:00:00.000,02 BRONX,2027570080,BRONX,1015339,240541,PHONE,Unspecified,BRONX,40.82685027468478,-73.88766523871412,"{'latitude': '40.82685027468478', 'longitude': '-73.88766523871412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962340,2023-09-29T12:04:13.000,2023-09-29T12:42:22.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,10025,601 WEST  115 STREET,WEST  115 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  115 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T12:42:27.000,09 MANHATTAN,,MANHATTAN,994058,233445,ONLINE,Unspecified,MANHATTAN,40.80742301620198,-73.96457082955617,"{'latitude': '40.80742301620198', 'longitude': '-73.96457082955617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58968132,2023-09-29T12:04:09.000,2023-09-30T10:03:49.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11225,1130 PRESIDENT STREET,PRESIDENT STREET,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PRESIDENT STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-30T10:03:52.000,09 BROOKLYN,3012820012,BROOKLYN,997298,182720,ONLINE,Unspecified,BROOKLYN,40.668191313091924,-73.95296545310241,"{'latitude': '40.668191313091924', 'longitude': '-73.95296545310241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59460094,2023-09-29T12:03:58.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11233,1656 ST JOHNS PLACE,ST JOHNS PLACE,BUFFALO AVENUE,RALPH AVENUE,BUFFALO AVENUE,RALPH AVENUE,ADDRESS,BROOKLYN,ST JOHNS PLACE,In Progress,,,08 BROOKLYN,3013870042,BROOKLYN,1005592,183437,PHONE,Unspecified,BROOKLYN,40.67014320876453,-73.92306554590742,"{'latitude': '40.67014320876453', 'longitude': '-73.92306554590742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59453003,2023-09-29T12:03:47.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10463,1 JACOBUS PLACE,JACOBUS PLACE,WEST  225 STREET,FORT CHARLES PLACE,WEST  225 STREET,FORT CHARLES PLACE,ADDRESS,BRONX,JACOBUS PLACE,Closed,,2023-10-01T00:00:00.000,08 BRONX,1022150339,BRONX,1008544,258129,ONLINE,Unspecified,BRONX,40.875145400143914,-73.91215405363715,"{'latitude': '40.875145400143914', 'longitude': '-73.91215405363715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59452538,2023-09-29T12:03:45.000,2023-09-29T16:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11222,27 MCGUINESS BOULEVARD,MCGUINESS BOULEVARD,GRAHAM AVENUE,NASSAU AVENUE,GRAHAM AVENUE,NASSAU AVENUE,ADDRESS,BROOKLYN,MCGUINNESS BOULEVARD,Closed,,2023-09-29T16:45:00.000,01 BROOKLYN,,BROOKLYN,998740,202990,PHONE,Unspecified,BROOKLYN,40.72382550022762,-73.94772382492764,"{'latitude': '40.72382550022762', 'longitude': '-73.94772382492764', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58964016,2023-09-29T12:03:36.000,2023-09-30T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Adjacent Buildings Not Protected,,10465,3431A EAST TREMONT AVENUE,EAST TREMONT AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-30T00:00:00.000,10 BRONX,2054190113,BRONX,1031890,242651,UNKNOWN,Unspecified,BRONX,40.83256784557436,-73.82784618685936,"{'latitude': '40.83256784557436', 'longitude': '-73.82784618685936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58962431,2023-09-29T12:03:28.000,2023-09-29T12:22:55.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11691,29-02 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,HARTMAN LANE,BEACH   32 STREET,HARTMAN LANE,BEACH   32 STREET,ADDRESS,FAR ROCKAWAY,BEACH CHANNEL DRIVE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T12:23:01.000,14 QUEENS,,QUEENS,1049733,157809,PHONE,Unspecified,QUEENS,40.599583603004355,-73.76419359244547,"{'latitude': '40.599583603004355', 'longitude': '-73.76419359244547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59449280,2023-09-29T12:03:23.000,2023-09-29T17:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10472,1010 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,BRUCKNER BOULEVARD,FTELEY AVENUE,BRUCKNER BOULEVARD,FTELEY AVENUE,ADDRESS,BRONX,SOUNDVIEW AVENUE,Closed,,2023-09-29T17:55:00.000,09 BRONX,2037230001,BRONX,1020178,239968,ONLINE,Unspecified,BRONX,40.825259196561575,-73.87018343562083,"{'latitude': '40.825259196561575', 'longitude': '-73.87018343562083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59445102,2023-09-29T12:03:22.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,MANIDA STREET,HUNTS POINT AVENUE,MANIDA STREET,HUNTS POINT AVENUE,ADDRESS,BRONX,LAFAYETTE AVENUE,Closed,,2023-10-04T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59446169,2023-09-29T12:03:21.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,MANIDA STREET,HUNTS POINT AVENUE,MANIDA STREET,HUNTS POINT AVENUE,ADDRESS,BRONX,LAFAYETTE AVENUE,Closed,,2023-10-04T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59442284,2023-09-29T12:03:19.000,2023-09-29T13:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10312,37 BARB STREET,BARB STREET,ANNADALE ROAD,POSEN STREET,ANNADALE ROAD,POSEN STREET,ADDRESS,STATEN ISLAND,BARB STREET,Closed,,2023-09-29T13:10:00.000,03 STATEN ISLAND,,STATEN ISLAND,935148,136867,PHONE,Unspecified,STATEN ISLAND,40.542207916875505,-74.17666598959951,"{'latitude': '40.542207916875505', 'longitude': '-74.17666598959951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59455834,2023-09-29T12:03:16.000,,HPD,Department of Housing Preservation and Development,Safety,Smoke Detector,Apartment,10455,766 UNION AVENUE,UNION AVENUE,EAST  156 STREET,WESTCHESTER AVENUE,EAST  156 STREET,WESTCHESTER AVENUE,ADDRESS,BRONX,UNION AVENUE,In Progress,,,01 BRONX,,BRONX,1010953,237366,PHONE,Unspecified,BRONX,40.818150152686165,-73.90352591733722,"{'latitude': '40.818150152686165', 'longitude': '-73.90352591733722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59442257,2023-09-29T12:03:03.000,2023-09-29T21:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10462,1645 COLDEN AVENUE,COLDEN AVENUE,PIERCE AVENUE,VAN NEST AVENUE,PIERCE AVENUE,VAN NEST AVENUE,ADDRESS,BRONX,COLDEN AVENUE,Closed,,2023-09-29T21:30:00.000,11 BRONX,2040970016,BRONX,1024509,247453,PHONE,Unspecified,BRONX,40.84578465105487,-73.85448958562642,"{'latitude': '40.84578465105487', 'longitude': '-73.85448958562642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58956327,2023-09-29T12:03:00.000,2023-09-29T17:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,,10031,,,,,AMSTERDAM AVENUE,WEST 143 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T17:20:00.000,09 MANHATTAN,,MANHATTAN,998489,239465,UNKNOWN,Unspecified,MANHATTAN,40.823940197726635,-73.94855208055147,"{'latitude': '40.823940197726635', 'longitude': '-73.94855208055147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58960382,2023-09-29T12:02:58.000,2023-09-30T13:40:55.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Traffic Island or Median,10029,1540 PARK AVENUE,PARK AVENUE,EAST  111 STREET,EAST  112 STREET,EAST  111 STREET,EAST  112 STREET,ADDRESS,NEW YORK,PARK AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-30T13:40:59.000,11 MANHATTAN,1016177502,MANHATTAN,999365,229409,ONLINE,Unspecified,MANHATTAN,40.79633781844024,-73.94540958822103,"{'latitude': '40.79633781844024', 'longitude': '-73.94540958822103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59452569,2023-09-29T12:02:47.000,2023-09-29T18:40:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11368,57-22 XENIA STREET,XENIA STREET,57 AVENUE,OTIS AVENUE,57 AVENUE,OTIS AVENUE,ADDRESS,CORONA,XENIA STREET,Closed,,2023-09-29T18:40:00.000,04 QUEENS,4019490152,QUEENS,1023608,208435,ONLINE,Unspecified,QUEENS,40.73869498274494,-73.85797476567467,"{'latitude': '40.73869498274494', 'longitude': '-73.85797476567467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59445015,2023-09-29T12:02:46.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,10031,587 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  135 STREET,WEST  136 STREET,WEST  135 STREET,WEST  136 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,,2023-10-05T00:00:00.000,09 MANHATTAN,,MANHATTAN,996156,238588,PHONE,Unspecified,MANHATTAN,40.8215365341399,-73.95698315942762,"{'latitude': '40.8215365341399', 'longitude': '-73.95698315942762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58958860,2023-09-29T12:02:41.000,2023-10-02T11:11:55.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11691,298 OSTEND PLACE,OSTEND PLACE,DEAD END,NEW HAVEN AVENUE,DEAD END,NEW HAVEN AVENUE,ADDRESS,FAR ROCKAWAY,OSTEND PLACE,Closed,The Department of Sanitation collected the requested items.,2023-09-30T11:11:02.000,14 QUEENS,4156290277,QUEENS,1053774,157270,ONLINE,Unspecified,QUEENS,40.598073383594695,-73.7496474445084,"{'latitude': '40.598073383594695', 'longitude': '-73.7496474445084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59439416,2023-09-29T12:02:41.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10031,587 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  135 STREET,WEST  136 STREET,WEST  135 STREET,WEST  136 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,,2023-10-02T00:00:00.000,09 MANHATTAN,,MANHATTAN,996156,238588,PHONE,Unspecified,MANHATTAN,40.8215365341399,-73.95698315942762,"{'latitude': '40.8215365341399', 'longitude': '-73.95698315942762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
