unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_segment,facility_type,due_date,bridge_highway_direction,road_ramp,taxi_pick_up_location
58903375,2023-09-23T02:53:39.000,2023-09-23T03:08:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,41-15 34 AVENUE,34 AVENUE,41 STREET,42 STREET,41 STREET,42 STREET,ADDRESS,LONG ISLAND CITY,34 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T03:08:30.000,01 QUEENS,4006770074,QUEENS,1006454,214796,MOBILE,Unspecified,QUEENS,40.756214024266164,-73.91985474987204,"{'latitude': '40.756214024266164', 'longitude': '-73.91985474987204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903428,2023-09-23T02:53:36.000,2023-09-23T03:05:33.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10465,2918 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,EAST TREMONT AVENUE,EDISON AVENUE,EAST TREMONT AVENUE,EDISON AVENUE,ADDRESS,BRONX,BRUCKNER BOULEVARD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T03:05:37.000,10 BRONX,2054190122,BRONX,1031969,242900,ONLINE,Unspecified,BRONX,40.83325085108711,-73.82755893872277,"{'latitude': '40.83325085108711', 'longitude': '-73.82755893872277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903884,2023-09-23T02:53:29.000,2023-09-23T03:08:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,98-02 34 AVENUE,34 AVENUE,98 STREET,99 STREET,98 STREET,99 STREET,ADDRESS,CORONA,34 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T03:08:04.000,03 QUEENS,4017320001,QUEENS,1020286,214483,PHONE,Unspecified,QUEENS,40.75530936507689,-73.8699299374728,"{'latitude': '40.75530936507689', 'longitude': '-73.8699299374728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903752,2023-09-23T02:52:52.000,2023-09-25T16:22:02.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10016,EAST   36 STREET,EAST   36 STREET,EAST   36 STREET,PARK AVENUE,EAST   36 STREET,PARK AVENUE,INTERSECTION,,,Closed,See notes for information.,2023-09-25T16:22:04.000,06 MANHATTAN,,MANHATTAN,989680,211927,PHONE,Unspecified,MANHATTAN,40.74836555849706,-73.98040274811255,"{'latitude': '40.74836555849706', 'longitude': '-73.98040274811255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,"EAST   36 STREET AND PARK AVENUE, MANHATTAN, NY, 10016"
58902964,2023-09-23T02:52:25.000,2023-09-23T03:46:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11205,97 HALL STREET,HALL STREET,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,HALL STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T03:47:00.000,02 BROOKLYN,3018910019,BROOKLYN,993633,192396,ONLINE,Unspecified,BROOKLYN,40.694754374428484,-73.96616332231028,"{'latitude': '40.694754374428484', 'longitude': '-73.96616332231028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903498,2023-09-23T02:51:02.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Vehicle Complaint,Street,10019,808 7 AVENUE,7 AVENUE,WEST   52 STREET,WEST   53 STREET,WEST   52 STREET,WEST   53 STREET,ADDRESS,NEW YORK,7 AVENUE,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:40:30.000,05 MANHATTAN,1010240038,MANHATTAN,989188,217113,ONLINE,Unspecified,MANHATTAN,40.76260009679824,-73.98217460196351,"{'latitude': '40.76260009679824', 'longitude': '-73.98217460196351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,"808 7 AVENUE, MANHATTAN (NEW YORK), NY, 10019"
58904431,2023-09-23T02:50:28.000,2023-09-23T03:12:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,2055 HARRISON AVENUE,HARRISON AVENUE,WEST BURNSIDE AVENUE,WEST  180 STREET,WEST BURNSIDE AVENUE,WEST  180 STREET,ADDRESS,BRONX,HARRISON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T03:12:45.000,05 BRONX,2032100059,BRONX,1009207,250724,ONLINE,Unspecified,BRONX,40.85481908083007,-73.90978425543021,"{'latitude': '40.85481908083007', 'longitude': '-73.90978425543021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904123,2023-09-23T02:50:14.000,2023-09-23T03:06:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10314,290 LANDER AVENUE,LANDER AVENUE,HIRSCH LANE,GRAHAM AVENUE,HIRSCH LANE,GRAHAM AVENUE,ADDRESS,STATEN ISLAND,LANDER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T03:06:34.000,02 STATEN ISLAND,5015900021,STATEN ISLAND,937435,163199,ONLINE,Unspecified,STATEN ISLAND,40.61449629629685,-74.16861989531893,"{'latitude': '40.61449629629685', 'longitude': '-74.16861989531893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903953,2023-09-23T02:49:31.000,2023-09-23T03:09:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11375,72-07 AUSTIN STREET,AUSTIN STREET,72 AVENUE,72 ROAD,72 AVENUE,72 ROAD,ADDRESS,FOREST HILLS,AUSTIN STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T03:09:55.000,06 QUEENS,4032580028,QUEENS,1027957,201350,ONLINE,Unspecified,QUEENS,40.719227996478985,-73.84232724151137,"{'latitude': '40.719227996478985', 'longitude': '-73.84232724151137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903413,2023-09-23T02:49:06.000,2023-09-23T07:22:19.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,113-20 93 AVENUE,93 AVENUE,113 STREET,114 STREET,113 STREET,114 STREET,ADDRESS,RICHMOND HILL,93 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T07:22:23.000,09 QUEENS,4093200111,QUEENS,1030515,191966,ONLINE,Unspecified,QUEENS,40.69345816969675,-73.83316376776551,"{'latitude': '40.69345816969675', 'longitude': '-73.83316376776551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904496,2023-09-23T02:48:04.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10003,332 EAST    9 STREET,EAST    9 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST    9 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-25T13:49:34.000,03 MANHATTAN,1004500020,MANHATTAN,988033,204797,PHONE,Unspecified,MANHATTAN,40.72879633416753,-73.98635089640516,"{'latitude': '40.72879633416753', 'longitude': '-73.98635089640516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903098,2023-09-23T02:48:03.000,2023-09-23T05:08:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10468,2823 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  197 STREET,WEST  229 STREET,WEST  197 STREET,WEST  229 STREET,ADDRESS,BRONX,SEDGWICK AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T05:08:21.000,08 BRONX,2032530117,BRONX,1011353,257339,MOBILE,Unspecified,BRONX,40.872968915782586,-73.90200004736613,"{'latitude': '40.872968915782586', 'longitude': '-73.90200004736613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904042,2023-09-23T02:47:49.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-25T02:59:31.000,Unspecified MANHATTAN,,MANHATTAN,988096,206273,MOBILE,Unspecified,MANHATTAN,40.7328475654446,-73.98612274808997,"{'latitude': '40.7328475654446', 'longitude': '-73.98612274808997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",L,Platform,,,L to Brooklyn,,
58904193,2023-09-23T02:47:26.000,2023-09-23T02:52:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,150 EAST  103 STREET,EAST  103 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST  103 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:52:07.000,11 MANHATTAN,1016300052,MANHATTAN,998826,227162,ONLINE,Unspecified,MANHATTAN,40.790171317076876,-73.94736115529038,"{'latitude': '40.790171317076876', 'longitude': '-73.94736115529038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58907131,2023-09-23T02:47:02.000,2023-09-27T14:45:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11238,130 GREENE AVENUE,GREENE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-27T00:00:00.000,02 BROOKLYN,3019610038,BROOKLYN,993472,189423,ONLINE,Unspecified,BROOKLYN,40.68659434430742,-73.96674798511643,"{'latitude': '40.68659434430742', 'longitude': '-73.96674798511643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904687,2023-09-23T02:46:39.000,2023-09-23T02:51:54.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10451,432 EAST  162 STREET,EAST  162 STREET,MELROSE AVENUE,ELTON AVENUE,MELROSE AVENUE,ELTON AVENUE,ADDRESS,BRONX,EAST  162 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:51:57.000,03 BRONX,2023837501,BRONX,1008463,239663,ONLINE,Unspecified,BRONX,40.82446194156667,-73.9125136332289,"{'latitude': '40.82446194156667', 'longitude': '-73.9125136332289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904146,2023-09-23T02:46:16.000,2023-09-23T07:19:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,113-20 93 AVENUE,93 AVENUE,113 STREET,114 STREET,113 STREET,114 STREET,ADDRESS,RICHMOND HILL,93 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T07:19:42.000,09 QUEENS,4093200111,QUEENS,1030515,191966,ONLINE,Unspecified,QUEENS,40.69345816969675,-73.83316376776551,"{'latitude': '40.69345816969675', 'longitude': '-73.83316376776551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904167,2023-09-23T02:45:19.000,2023-09-23T02:59:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201,202 YORK STREET,YORK STREET,GOLD STREET,NAVY STREET,GOLD STREET,NAVY STREET,ADDRESS,BROOKLYN,YORK STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T02:59:30.000,02 BROOKLYN,3000710001,BROOKLYN,989043,194796,MOBILE,Unspecified,BROOKLYN,40.70134549131544,-73.9827139265285,"{'latitude': '40.70134549131544', 'longitude': '-73.9827139265285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903954,2023-09-23T02:45:14.000,2023-09-23T02:49:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10451,EAST  162 STREET,EAST  162 STREET,EAST  162 STREET,MELROSE AVENUE,EAST  162 STREET,MELROSE AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:49:37.000,03 BRONX,,BRONX,1008187,239788,ONLINE,Unspecified,BRONX,40.82480578316551,-73.9135104293275,"{'latitude': '40.82480578316551', 'longitude': '-73.9135104293275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903155,2023-09-23T02:45:10.000,2023-09-23T03:08:02.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11101,41-15 34 AVENUE,34 AVENUE,41 STREET,42 STREET,41 STREET,42 STREET,ADDRESS,LONG ISLAND CITY,34 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T03:08:05.000,01 QUEENS,4006770074,QUEENS,1006454,214796,MOBILE,Unspecified,QUEENS,40.756214024266164,-73.91985474987204,"{'latitude': '40.756214024266164', 'longitude': '-73.91985474987204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904234,2023-09-23T02:45:01.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11234,3501 AVENUE T,AVENUE T,EAST   35 STREET,EAST   36 STREET,EAST   35 STREET,EAST   36 STREET,ADDRESS,BROOKLYN,AVENUE T,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-17T15:53:38.000,18 BROOKLYN,3085210009,BROOKLYN,1003641,160690,UNKNOWN,Unspecified,BROOKLYN,40.607712066446474,-73.93016395494612,"{'latitude': '40.607712066446474', 'longitude': '-73.93016395494612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904432,2023-09-23T02:44:39.000,2023-09-23T02:49:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,EAST  162 STREET,EAST  162 STREET,EAST  162 STREET,MELROSE AVENUE,EAST  162 STREET,MELROSE AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:49:54.000,03 BRONX,,BRONX,1008187,239788,ONLINE,Unspecified,BRONX,40.82480578316551,-73.9135104293275,"{'latitude': '40.82480578316551', 'longitude': '-73.9135104293275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903207,2023-09-23T02:44:21.000,2023-09-23T03:25:09.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11368,127-11 WILLETS POINT BOULEVARD,WILLETS POINT BOULEVARD,127 STREET,34 AVENUE,127 STREET,34 AVENUE,ADDRESS,CORONA,WILLETS POINT BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T03:25:13.000,07 QUEENS,4018320001,QUEENS,1028093,215713,MOBILE,Unspecified,QUEENS,40.758650131211176,-73.84174301320034,"{'latitude': '40.758650131211176', 'longitude': '-73.84174301320034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904355,2023-09-23T02:43:16.000,2023-09-23T05:16:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11103,32-04 44 STREET,44 STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,ADDRESS,ASTORIA,44 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T05:16:48.000,01 QUEENS,4006910042,QUEENS,1007487,215119,MOBILE,Unspecified,QUEENS,40.75709792204674,-73.91612502636258,"{'latitude': '40.75709792204674', 'longitude': '-73.91612502636258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904673,2023-09-23T02:42:42.000,2023-09-23T02:51:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,263 BOWERY,BOWERY,STANTON STREET,EAST HOUSTON STREET,STANTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,BOWERY,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-23T02:52:00.000,03 MANHATTAN,1004277503,MANHATTAN,986226,202826,ONLINE,Unspecified,MANHATTAN,40.7233870066649,-73.99287115001623,"{'latitude': '40.7233870066649', 'longitude': '-73.99287115001623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903610,2023-09-23T02:42:41.000,2023-09-23T05:17:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11103,32-34 44 STREET,44 STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,ADDRESS,ASTORIA,44 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T05:17:51.000,01 QUEENS,4006910054,QUEENS,1007366,214922,MOBILE,Unspecified,QUEENS,40.75655752470631,-73.91656245823343,"{'latitude': '40.75655752470631', 'longitude': '-73.91656245823343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903679,2023-09-23T02:42:39.000,2023-09-23T03:18:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,91 EAST  208 STREET,EAST  208 STREET,KOSSUTH AVENUE,STEUBEN AVENUE,KOSSUTH AVENUE,STEUBEN AVENUE,ADDRESS,BRONX,EAST  208 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T03:18:37.000,07 BRONX,2033260045,BRONX,1016958,259397,ONLINE,Unspecified,BRONX,40.87859849524465,-73.8817232719399,"{'latitude': '40.87859849524465', 'longitude': '-73.8817232719399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903189,2023-09-23T02:42:29.000,2023-09-23T03:43:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11358,40-25 165 STREET,165 STREET,STATION ROAD,NORTHERN BOULEVARD,STATION ROAD,NORTHERN BOULEVARD,ADDRESS,FLUSHING,165 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T03:43:26.000,07 QUEENS,4053400018,QUEENS,1039363,216607,ONLINE,Unspecified,QUEENS,40.76104085771704,-73.8010552852088,"{'latitude': '40.76104085771704', 'longitude': '-73.8010552852088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903393,2023-09-23T02:41:58.000,2023-09-23T03:06:46.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10314,290 LANDER AVENUE,LANDER AVENUE,HIRSCH LANE,GRAHAM AVENUE,HIRSCH LANE,GRAHAM AVENUE,ADDRESS,STATEN ISLAND,LANDER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T03:06:49.000,02 STATEN ISLAND,5015900021,STATEN ISLAND,937435,163199,ONLINE,Unspecified,STATEN ISLAND,40.61449629629685,-74.16861989531893,"{'latitude': '40.61449629629685', 'longitude': '-74.16861989531893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903998,2023-09-23T02:41:58.000,2023-09-23T02:41:58.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,10003,332 EAST    9 STREET,EAST    9 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST    9 STREET,Closed,An inspection of the property was conducted and it passed with minor violations found.,2023-09-23T02:41:58.000,03 MANHATTAN,1004500020,MANHATTAN,988033,204797,PHONE,Unspecified,MANHATTAN,40.72879633416753,-73.98635089640516,"{'latitude': '40.72879633416753', 'longitude': '-73.98635089640516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904181,2023-09-23T02:41:02.000,2023-09-23T04:51:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11413,136 AVENUE,136 AVENUE,136 AVENUE,217 STREET,136 AVENUE,217 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:51:47.000,13 QUEENS,,QUEENS,1052579,186217,ONLINE,Unspecified,QUEENS,40.67753569537713,-73.75365742299056,"{'latitude': '40.67753569537713', 'longitude': '-73.75365742299056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58907537,2023-09-23T02:40:59.000,2023-09-29T12:46:20.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10462,678 RHINELANDER AVENUE,RHINELANDER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,11 BRONX,2040480045,BRONX,1020787,247963,PHONE,Unspecified,BRONX,40.84720063474118,-73.86793942346061,"{'latitude': '40.84720063474118', 'longitude': '-73.86793942346061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904690,2023-09-23T02:39:04.000,2023-09-23T02:44:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11102,3-04 27 AVENUE,27 AVENUE,3 STREET,4 STREET,3 STREET,4 STREET,ADDRESS,ASTORIA,27 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:44:20.000,01 QUEENS,4004900101,QUEENS,1002470,221625,ONLINE,Unspecified,QUEENS,40.77496696541085,-73.93421646508578,"{'latitude': '40.77496696541085', 'longitude': '-73.93421646508578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904177,2023-09-23T02:38:46.000,2023-09-23T02:56:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10010,30 WEST   26 STREET,WEST   26 STREET,BROADWAY,AVENUE OF THE AMERICAS,BROADWAY,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   26 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T02:56:32.000,05 MANHATTAN,1008270064,MANHATTAN,987005,210418,ONLINE,Unspecified,MANHATTAN,40.74422497008126,-73.99005762925611,"{'latitude': '40.74422497008126', 'longitude': '-73.99005762925611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58905988,2023-09-23T02:38:29.000,2023-10-11T11:44:52.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11230,1438 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,14 BROOKLYN,3067120076,BROOKLYN,996282,167730,PHONE,Unspecified,BROOKLYN,40.627048451469705,-73.9566545983824,"{'latitude': '40.627048451469705', 'longitude': '-73.9566545983824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903174,2023-09-23T02:37:57.000,2023-09-23T02:53:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,730 EAST  166 STREET,EAST  166 STREET,JACKSON AVENUE,FOREST AVENUE,JACKSON AVENUE,FOREST AVENUE,ADDRESS,BRONX,EAST  166 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:53:49.000,03 BRONX,2026400001,BRONX,1011003,240461,ONLINE,Unspecified,BRONX,40.82664489527966,-73.90333293515694,"{'latitude': '40.82664489527966', 'longitude': '-73.90333293515694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904404,2023-09-23T02:37:25.000,2023-09-23T02:52:34.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10034,251 DYCKMAN STREET,DYCKMAN STREET,SEAMAN AVENUE,PAYSON AVENUE,SEAMAN AVENUE,PAYSON AVENUE,ADDRESS,NEW YORK,DYCKMAN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:52:37.000,12 MANHATTAN,1022470056,MANHATTAN,1004072,254951,MOBILE,Unspecified,MANHATTAN,40.86643394166972,-73.92833398605853,"{'latitude': '40.86643394166972', 'longitude': '-73.92833398605853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903199,2023-09-23T02:37:06.000,2023-09-23T02:47:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11411,116 AVENUE,116 AVENUE,116 AVENUE,SPRINGFIELD BOULEVARD,116 AVENUE,SPRINGFIELD BOULEVARD,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T02:47:57.000,13 QUEENS,,QUEENS,1055506,193633,ONLINE,Unspecified,QUEENS,40.69786774936694,-73.74302650572731,"{'latitude': '40.69786774936694', 'longitude': '-73.74302650572731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902951,2023-09-23T02:36:22.000,2023-09-23T07:04:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,118-05 115 AVENUE,115 AVENUE,118 STREET,LEFFERTS BOULEVARD,118 STREET,LEFFERTS BOULEVARD,ADDRESS,SOUTH OZONE PARK,115 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T07:04:02.000,10 QUEENS,,QUEENS,1034081,185907,ONLINE,Unspecified,QUEENS,40.676808274188154,-73.82034925891988,"{'latitude': '40.676808274188154', 'longitude': '-73.82034925891988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
