unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,location_type,landmark,facility_type,taxi_pick_up_location,due_date,vehicle_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58964226,2023-09-29T15:36:07.000,2023-10-05T09:58:26.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,11226,11 LINDEN BOULEVARD,LINDEN BOULEVARD,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-10-05T00:00:00.000,14 BROOKLYN,3050830104,BROOKLYN,995771,176889,PHONE,Unspecified,BROOKLYN,40.652188623374094,-73.95847984130177,"{'latitude': '40.652188623374094', 'longitude': '-73.95847984130177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58967805,2023-09-29T15:36:06.000,2023-10-03T19:34:24.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11238,243 ST MARKS AVENUE,ST MARKS AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,08 BROOKLYN,3011450068,BROOKLYN,993278,186410,ONLINE,Unspecified,BROOKLYN,40.678324545720294,-73.96745153285218,"{'latitude': '40.678324545720294', 'longitude': '-73.96745153285218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58966327,2023-09-29T15:36:02.000,2023-09-29T16:05:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10026,1851 7 AVENUE,7 AVENUE,WEST  112 STREET,WEST  113 STREET,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-29T16:05:26.000,10 MANHATTAN,,MANHATTAN,996988,231175,ONLINE,Unspecified,MANHATTAN,40.80118875268313,-73.95399117915053,"{'latitude': '40.80118875268313', 'longitude': '-73.95399117915053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  112 STREET,WEST  113 STREET,Street/Sidewalk,7 AVENUE,,,,,,,,
58964035,2023-09-29T15:36:00.000,2023-09-29T23:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,11234,,,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T23:50:00.000,56 BROOKLYN,,BROOKLYN,1013773,151962,UNKNOWN,Unspecified,BROOKLYN,40.58372751888769,-73.89371206239227,"{'latitude': '40.58372751888769', 'longitude': '-73.89371206239227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVIATION ROAD,FLATBUSH AVENUE,,,N/A,,,,,,,
58967182,2023-09-29T15:36:00.000,2023-09-29T17:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,11232,,,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T17:10:00.000,07 BROOKLYN,,BROOKLYN,984244,180344,UNKNOWN,Unspecified,BROOKLYN,40.661679335143994,-74.00002162628128,"{'latitude': '40.661679335143994', 'longitude': '-74.00002162628128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,25 STREET,,,N/A,,,,,,,
58968149,2023-09-29T15:35:45.000,2023-09-29T16:03:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,10011,321 WEST   24 STREET,WEST   24 STREET,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T16:03:26.000,04 MANHATTAN,,MANHATTAN,984647,211084,PHONE,Unspecified,MANHATTAN,40.74605339352792,-73.99856724881818,"{'latitude': '40.74605339352792', 'longitude': '-73.99856724881818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,Street/Sidewalk,WEST   24 STREET,,,,,,,,
58964059,2023-09-29T15:35:42.000,2023-09-29T15:56:36.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,11217,53 PARK PLACE,PARK PLACE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T15:56:40.000,06 BROOKLYN,,BROOKLYN,990696,186694,ONLINE,Unspecified,BROOKLYN,40.67910631815785,-73.9767600934452,"{'latitude': '40.67910631815785', 'longitude': '-73.9767600934452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,Store/Commercial,PARK PLACE,,,,,,,,
58960349,2023-09-29T15:35:41.000,2023-10-25T08:21:01.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,10038,25 ANN STREET,ANN STREET,THEATER ALLEY,NASSAU STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation collected the requested items.,2023-09-30T11:27:18.000,01 MANHATTAN,1000907502,MANHATTAN,982141,198213,PHONE,Unspecified,MANHATTAN,40.7107253972215,-74.00760723114188,"{'latitude': '40.7107253972215', 'longitude': '-74.00760723114188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THEATER ALLEY,NASSAU STREET,Street,ANN STREET,,,,,,,,
59443331,2023-09-29T15:35:37.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,General,Cooking Gas,11225,22 HAWTHORNE STREET,HAWTHORNE STREET,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-05T00:00:00.000,09 BROOKLYN,3050450016,BROOKLYN,995565,178745,PHONE,Unspecified,BROOKLYN,40.65728320273362,-73.95921912396113,"{'latitude': '40.65728320273362', 'longitude': '-73.95921912396113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLATBUSH AVENUE,BEDFORD AVENUE,Building-Wide,HAWTHORNE STREET,,,,,,,,
59435230,2023-09-29T15:35:33.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,11225,22 HAWTHORNE STREET,HAWTHORNE STREET,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-05T00:00:00.000,09 BROOKLYN,3050450016,BROOKLYN,995565,178745,PHONE,Unspecified,BROOKLYN,40.65728320273362,-73.95921912396113,"{'latitude': '40.65728320273362', 'longitude': '-73.95921912396113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLATBUSH AVENUE,BEDFORD AVENUE,Building-Wide,HAWTHORNE STREET,,,,,,,,
59449637,2023-09-29T15:35:33.000,2023-10-07T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,11207,510A WYONA STREET,WYONA STREET,DUMONT AVENUE,LIVONIA AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-07T00:00:00.000,05 BROOKLYN,3038080036,BROOKLYN,1014365,181951,PHONE,Unspecified,BROOKLYN,40.66603897748475,-73.89144696746713,"{'latitude': '40.66603897748475', 'longitude': '-73.89144696746713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DUMONT AVENUE,LIVONIA AVENUE,Apartment,WYONA STREET,,,,,,,,
58960200,2023-09-29T15:35:31.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,11201,151 REMSEN STREET,REMSEN STREET,CLINTON STREET,BOROUGH HALL PEDESTRIAN PATH,ADDRESS,BROOKLYN,In Progress,,,02 BROOKLYN,3002500019,BROOKLYN,986403,191927,UNKNOWN,Unspecified,BROOKLYN,40.69347179027272,-73.9922360690654,"{'latitude': '40.69347179027272', 'longitude': '-73.9922360690654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CLINTON STREET,BOROUGH HALL PEDESTRIAN PATH,Street,REMSEN STREET,,,,,,,,
59449486,2023-09-29T15:35:30.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,10034,100 COOPER STREET,COOPER STREET,WEST  207 STREET,ISHAM STREET,ADDRESS,NEW YORK,Closed,,2023-10-02T00:00:00.000,12 MANHATTAN,,MANHATTAN,1006061,255784,ONLINE,Unspecified,MANHATTAN,40.86871558176139,-73.92114009182538,"{'latitude': '40.86871558176139', 'longitude': '-73.92114009182538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  207 STREET,ISHAM STREET,Apartment,COOPER STREET,,,,,,,,
58961737,2023-09-29T15:35:29.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,11418,115-35 MAYFAIR ROAD,MAYFAIR ROAD,PARK LANE SOUTH,116 STREET,ADDRESS,RICHMOND HILL,In Progress,,,09 QUEENS,,QUEENS,1029385,196459,UNKNOWN,Unspecified,QUEENS,40.70579621917015,-73.83720854135997,"{'latitude': '40.70579621917015', 'longitude': '-73.83720854135997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK LANE SOUTH,116 STREET,Street,MAYFAIR ROAD,,,,,,,,
59435831,2023-09-29T15:35:29.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,10034,100 COOPER STREET,COOPER STREET,WEST  207 STREET,ISHAM STREET,ADDRESS,NEW YORK,Closed,,2023-10-02T00:00:00.000,12 MANHATTAN,,MANHATTAN,1006061,255784,ONLINE,Unspecified,MANHATTAN,40.86871558176139,-73.92114009182538,"{'latitude': '40.86871558176139', 'longitude': '-73.92114009182538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  207 STREET,ISHAM STREET,Apartment,COOPER STREET,,,,,,,,
58957804,2023-09-29T15:35:29.000,2023-09-29T16:12:29.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,11235,709 BRIGHTON BEACH AVENUE,BRIGHTON BEACH AVENUE,BRIGHTON    7 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T16:12:33.000,13 BROOKLYN,3086780004,BROOKLYN,995248,149802,ONLINE,Unspecified,BROOKLYN,40.5778410865085,-73.96040878406815,"{'latitude': '40.5778410865085', 'longitude': '-73.96040878406815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRIGHTON    7 STREET,CONEY ISLAND AVENUE,Street/Sidewalk,BRIGHTON BEACH AVENUE,,,,,,,,
59438984,2023-09-29T15:35:27.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,10034,100 COOPER STREET,COOPER STREET,WEST  207 STREET,ISHAM STREET,ADDRESS,NEW YORK,Closed,,2023-10-02T00:00:00.000,12 MANHATTAN,,MANHATTAN,1006061,255784,ONLINE,Unspecified,MANHATTAN,40.86871558176139,-73.92114009182538,"{'latitude': '40.86871558176139', 'longitude': '-73.92114009182538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  207 STREET,ISHAM STREET,Apartment,COOPER STREET,,,,,,,,
58960135,2023-09-29T15:35:27.000,2023-09-29T15:46:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10026,1889 7 AVENUE,7 AVENUE,WEST  114 STREET,WEST  115 STREET,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-29T15:46:00.000,10 MANHATTAN,1018240003,MANHATTAN,997192,231545,ONLINE,Unspecified,MANHATTAN,40.802204004790006,-73.9532536314845,"{'latitude': '40.802204004790006', 'longitude': '-73.9532536314845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  114 STREET,WEST  115 STREET,Street/Sidewalk,7 AVENUE,,,,,,,,
58961056,2023-09-29T15:35:24.000,2023-09-29T16:16:36.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11203,153 EAST   38 STREET,EAST   38 STREET,LENOX ROAD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T16:16:41.000,17 BROOKLYN,3048590040,BROOKLYN,1000302,177435,PHONE,Unspecified,BROOKLYN,40.65368022002552,-73.94214942174565,"{'latitude': '40.65368022002552', 'longitude': '-73.94214942174565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LENOX ROAD,LINDEN BOULEVARD,Residential Building/House,EAST   38 STREET,,,,,,,,
59442070,2023-09-29T15:35:16.000,2023-09-29T18:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11229,16 MELBA COURT,MELBA COURT,MADOC AVENUE,NOEL AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-29T18:10:00.000,15 BROOKLYN,3088661372,BROOKLYN,1005103,153276,PHONE,Unspecified,BROOKLYN,40.587358821545266,-73.92492149812482,"{'latitude': '40.587358821545266', 'longitude': '-73.92492149812482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MADOC AVENUE,NOEL AVENUE,Sewer,MELBA COURT,,,,,,,,
58962559,2023-09-29T15:35:15.000,2023-09-29T15:59:28.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10468,233 LANDING ROAD,LANDING ROAD,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T15:59:26.000,07 BRONX,,BRONX,1008841,253488,ONLINE,Unspecified,BRONX,40.86240645467484,-73.91109714827905,"{'latitude': '40.86240645467484', 'longitude': '-73.91109714827905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,Residential Building/House,LANDING ROAD,,,,,,,,
58959386,2023-09-29T15:35:11.000,2023-09-29T17:35:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10462,1860 WHITE PLAINS ROAD,WHITE PLAINS ROAD,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T17:35:10.000,11 BRONX,2040500033,BRONX,1021161,247724,PHONE,Unspecified,BRONX,40.84654309537056,-73.86658894285607,"{'latitude': '40.84654309537056', 'longitude': '-73.86658894285607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MORRIS PARK AVENUE,RHINELANDER AVENUE,Street/Sidewalk,WHITE PLAINS ROAD,,,,,,,,
58955908,2023-09-29T15:35:00.000,2023-09-29T15:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),10467,763 BARTHOLDI STREET,BARTHOLDI STREET,HOLLAND AVE,CAPUCHIN WAY,ADDRESS,BRONX,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T15:45:00.000,12 BRONX,2046310006,BRONX,1021716,257744,PHONE,Unspecified,BRONX,40.87404261044954,-73.86452694490333,"{'latitude': '40.87404261044954', 'longitude': '-73.86452694490333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58965141,2023-09-29T15:35:00.000,2023-10-01T12:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),10308,162 LAMOKA AVENUE,LAMOKA AVENUE,ABINGDON AVE,NOTRE DAME AVE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-10-01T12:30:00.000,03 STATEN ISLAND,5054610065,STATEN ISLAND,940811,139861,PHONE,Unspecified,STATEN ISLAND,40.55045540781721,-74.15631013054224,"{'latitude': '40.55045540781721', 'longitude': '-74.15631013054224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58956072,2023-09-29T15:35:00.000,2023-09-29T15:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11211,265 NORTH    9 STREET,NORTH    9 STREET,ROEBLING ST,HAVEMEYER ST,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T15:35:00.000,01 BROOKLYN,3023070025,BROOKLYN,997286,200414,ONLINE,Unspecified,BROOKLYN,40.716757264214955,-73.95297446920557,"{'latitude': '40.716757264214955', 'longitude': '-73.95297446920557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59452146,2023-09-29T15:34:57.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,11219,1335 50 STREET,50 STREET,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-04T00:00:00.000,12 BROOKLYN,,BROOKLYN,986518,170242,PHONE,Unspecified,BROOKLYN,40.63395124144329,-73.99182866226663,"{'latitude': '40.63395124144329', 'longitude': '-73.99182866226663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13 AVENUE,14 AVENUE,Apartment,50 STREET,,,,,,,,
59452968,2023-09-29T15:34:53.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,11219,1335 50 STREET,50 STREET,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-02T00:00:00.000,12 BROOKLYN,,BROOKLYN,986518,170242,PHONE,Unspecified,BROOKLYN,40.63395124144329,-73.99182866226663,"{'latitude': '40.63395124144329', 'longitude': '-73.99182866226663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13 AVENUE,14 AVENUE,Apartment,50 STREET,,,,,,,,
58956205,2023-09-29T15:34:53.000,2023-09-29T16:12:44.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11224,3035 CROPSEY AVENUE,CROPSEY AVENUE,CONEY ISLAND CREEK SHORELINE,HART PLACE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T16:12:47.000,13 BROOKLYN,3069970115,BROOKLYN,988215,150954,PHONE,Unspecified,BROOKLYN,40.58100903441008,-73.9857258944771,"{'latitude': '40.58100903441008', 'longitude': '-73.9857258944771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CONEY ISLAND CREEK SHORELINE,HART PLACE,Street/Sidewalk,CROPSEY AVENUE,,,,,,,,
58964762,2023-09-29T15:34:53.000,2023-09-29T15:42:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10026,1889 7 AVENUE,7 AVENUE,WEST  114 STREET,WEST  115 STREET,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-29T15:42:43.000,10 MANHATTAN,1018240003,MANHATTAN,997192,231545,ONLINE,Unspecified,MANHATTAN,40.802204004790006,-73.9532536314845,"{'latitude': '40.802204004790006', 'longitude': '-73.9532536314845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  114 STREET,WEST  115 STREET,Street/Sidewalk,7 AVENUE,,,,,,,,
59436340,2023-09-29T15:34:48.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Pane,11226,11 LINDEN BOULEVARD,LINDEN BOULEVARD,FLATBUSH AVENUE,CATON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-05T00:00:00.000,14 BROOKLYN,3050830104,BROOKLYN,995771,176889,PHONE,Unspecified,BROOKLYN,40.652188623374094,-73.95847984130177,"{'latitude': '40.652188623374094', 'longitude': '-73.95847984130177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLATBUSH AVENUE,CATON AVENUE,Apartment,LINDEN BOULEVARD,,,,,,,,
59456892,2023-09-29T15:34:47.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,11226,11 LINDEN BOULEVARD,LINDEN BOULEVARD,FLATBUSH AVENUE,CATON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-05T00:00:00.000,14 BROOKLYN,3050830104,BROOKLYN,995771,176889,PHONE,Unspecified,BROOKLYN,40.652188623374094,-73.95847984130177,"{'latitude': '40.652188623374094', 'longitude': '-73.95847984130177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLATBUSH AVENUE,CATON AVENUE,Apartment,LINDEN BOULEVARD,,,,,,,,
59460500,2023-09-29T15:34:44.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door Frame,11226,11 LINDEN BOULEVARD,LINDEN BOULEVARD,FLATBUSH AVENUE,CATON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-05T00:00:00.000,14 BROOKLYN,3050830104,BROOKLYN,995771,176889,PHONE,Unspecified,BROOKLYN,40.652188623374094,-73.95847984130177,"{'latitude': '40.652188623374094', 'longitude': '-73.95847984130177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLATBUSH AVENUE,CATON AVENUE,Apartment,LINDEN BOULEVARD,,,,,,,,
58960911,2023-09-29T15:34:42.000,2023-09-29T16:43:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11207,14 JEROME STREET,JEROME STREET,JAMAICA AVENUE,ARLINGTON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-29T16:43:21.000,05 BROOKLYN,3039210026,BROOKLYN,1015066,187647,PHONE,Unspecified,BROOKLYN,40.681670792552694,-73.88889409174767,"{'latitude': '40.681670792552694', 'longitude': '-73.88889409174767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA AVENUE,ARLINGTON AVENUE,Street/Sidewalk,JEROME STREET,,,,,,,,
59445976,2023-09-29T15:34:41.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,11206,726 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-04T00:00:00.000,03 BROOKLYN,,BROOKLYN,1000970,192473,PHONE,Unspecified,BROOKLYN,40.69495490120232,-73.93970468047122,"{'latitude': '40.69495490120232', 'longitude': '-73.93970468047122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MARCUS GARVEY BOULEVARD,LEWIS AVENUE,Apartment,WILLOUGHBY AVENUE,,,,,,,,
59436060,2023-09-29T15:34:41.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,11206,726 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-02T00:00:00.000,03 BROOKLYN,,BROOKLYN,1000970,192473,PHONE,Unspecified,BROOKLYN,40.69495490120232,-73.93970468047122,"{'latitude': '40.69495490120232', 'longitude': '-73.93970468047122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MARCUS GARVEY BOULEVARD,LEWIS AVENUE,Apartment,WILLOUGHBY AVENUE,,,,,,,,
59444925,2023-09-29T15:34:40.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,11206,726 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-04T00:00:00.000,03 BROOKLYN,,BROOKLYN,1000970,192473,PHONE,Unspecified,BROOKLYN,40.69495490120232,-73.93970468047122,"{'latitude': '40.69495490120232', 'longitude': '-73.93970468047122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MARCUS GARVEY BOULEVARD,LEWIS AVENUE,Apartment,WILLOUGHBY AVENUE,,,,,,,,
58960928,2023-09-29T15:34:40.000,2023-09-29T16:20:50.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11231,45 DIKEMAN STREET,DIKEMAN STREET,DWIGHT STREET,RICHARDS STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T16:20:56.000,06 BROOKLYN,,BROOKLYN,981077,185324,PHONE,Unspecified,BROOKLYN,40.675347755935505,-74.01143904236719,"{'latitude': '40.675347755935505', 'longitude': '-74.01143904236719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DWIGHT STREET,RICHARDS STREET,Street/Sidewalk,DIKEMAN STREET,,,,,,,,
58965457,2023-09-29T15:34:38.000,2023-09-29T17:26:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11205,81 STEUBEN STREET,STEUBEN STREET,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T17:26:06.000,02 BROOKLYN,3018940011,BROOKLYN,994405,192493,MOBILE,Unspecified,BROOKLYN,40.6950197647379,-73.96337921441484,"{'latitude': '40.6950197647379', 'longitude': '-73.96337921441484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK AVENUE,MYRTLE AVENUE,Street/Sidewalk,STEUBEN STREET,,,,,,,,
59452036,2023-09-29T15:34:37.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,11206,726 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-04T00:00:00.000,03 BROOKLYN,,BROOKLYN,1000970,192473,PHONE,Unspecified,BROOKLYN,40.69495490120232,-73.93970468047122,"{'latitude': '40.69495490120232', 'longitude': '-73.93970468047122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MARCUS GARVEY BOULEVARD,LEWIS AVENUE,Apartment,WILLOUGHBY AVENUE,,,,,,,,
58967947,2023-09-29T15:34:32.000,2023-09-29T16:27:40.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10032,1014 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,SYLVAN TERRACE,WEST  161 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T16:27:46.000,12 MANHATTAN,,MANHATTAN,1000907,243494,ONLINE,Unspecified,MANHATTAN,40.834994417932386,-73.93980543592076,"{'latitude': '40.834994417932386', 'longitude': '-73.93980543592076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SYLVAN TERRACE,WEST  161 STREET,Street/Sidewalk,ST NICHOLAS AVENUE,,,,,,,,
