unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,due_date,taxi_pick_up_location,bridge_highway_direction
58784498,2023-09-11T22:32:49.000,2023-09-11T23:21:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,6714 12 AVENUE,12 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T23:21:08.000,10 BROOKLYN,3057660047,BROOKLYN,982828,167339,PHONE,Unspecified,BROOKLYN,40.625983295365565,-74.00512268741176,"{'latitude': '40.625983295365565', 'longitude': '-74.00512268741176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",67 STREET,OVINGTON AVENUE,67 STREET,OVINGTON AVENUE,12 AVENUE,,,,,,
58782828,2023-09-11T22:32:35.000,2023-09-12T06:04:10.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,10065,491 EAST   65 STREET,EAST   65 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-12T06:04:15.000,08 MANHATTAN,,MANHATTAN,996075,217103,ONLINE,Unspecified,MANHATTAN,40.76256612030653,-73.95731364294397,"{'latitude': '40.76256612030653', 'longitude': '-73.95731364294397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,EAST   65 STREET,,,,,,
58781646,2023-09-11T22:32:34.000,2023-09-12T00:09:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,7002 10 AVENUE,10 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T00:09:22.000,10 BROOKLYN,3058970030,BROOKLYN,981145,167726,ONLINE,Unspecified,BROOKLYN,40.62704509905659,-74.01118579289692,"{'latitude': '40.62704509905659', 'longitude': '-74.01118579289692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",70 STREET,71 STREET,70 STREET,71 STREET,10 AVENUE,,,,,,
58779197,2023-09-11T22:32:29.000,2023-09-11T23:08:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10028,130 EAST   82 STREET,EAST   82 STREET,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-11T23:08:33.000,08 MANHATTAN,1015100057,MANHATTAN,995903,222396,ONLINE,Unspecified,MANHATTAN,40.77709425423743,-73.95792535790984,"{'latitude': '40.77709425423743', 'longitude': '-73.95792535790984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,EAST   82 STREET,,,,,,
58784965,2023-09-11T22:32:15.000,2023-09-13T08:49:12.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11203,422 EAST   34 STREET,EAST   34 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-13T00:00:00.000,17 BROOKLYN,3049180014,BROOKLYN,999450,174785,MOBILE,Unspecified,BROOKLYN,40.646408050252575,-73.94522595673064,"{'latitude': '40.646408050252575', 'longitude': '-73.94522595673064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58786359,2023-09-11T22:32:12.000,2023-09-22T15:55:03.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,01 BROOKLYN,3026880032,BROOKLYN,1000485,203138,ONLINE,Unspecified,BROOKLYN,40.72422869382112,-73.94142796067328,"{'latitude': '40.72422869382112', 'longitude': '-73.94142796067328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58784917,2023-09-11T22:32:12.000,2023-09-22T15:55:03.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,01 BROOKLYN,3026880032,BROOKLYN,1000485,203138,ONLINE,Unspecified,BROOKLYN,40.72422869382112,-73.94142796067328,"{'latitude': '40.72422869382112', 'longitude': '-73.94142796067328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58784975,2023-09-11T22:32:11.000,2023-09-22T15:55:02.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,01 BROOKLYN,3026880032,BROOKLYN,1000485,203138,ONLINE,Unspecified,BROOKLYN,40.72422869382112,-73.94142796067328,"{'latitude': '40.72422869382112', 'longitude': '-73.94142796067328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58787829,2023-09-11T22:32:11.000,2023-09-22T15:55:03.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,01 BROOKLYN,3026880032,BROOKLYN,1000485,203138,ONLINE,Unspecified,BROOKLYN,40.72422869382112,-73.94142796067328,"{'latitude': '40.72422869382112', 'longitude': '-73.94142796067328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58787867,2023-09-11T22:32:11.000,2023-09-22T15:55:02.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,01 BROOKLYN,3026880032,BROOKLYN,1000485,203138,ONLINE,Unspecified,BROOKLYN,40.72422869382112,-73.94142796067328,"{'latitude': '40.72422869382112', 'longitude': '-73.94142796067328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58782114,2023-09-11T22:32:09.000,2023-09-22T15:55:02.000,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,01 BROOKLYN,3026880032,BROOKLYN,1000485,203138,ONLINE,Unspecified,BROOKLYN,40.72422869382112,-73.94142796067328,"{'latitude': '40.72422869382112', 'longitude': '-73.94142796067328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58780991,2023-09-11T22:32:09.000,2023-10-21T14:34:53.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-21T00:00:00.000,01 BROOKLYN,3026880032,BROOKLYN,1000485,203138,ONLINE,Unspecified,BROOKLYN,40.72422869382112,-73.94142796067328,"{'latitude': '40.72422869382112', 'longitude': '-73.94142796067328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58783491,2023-09-11T22:32:09.000,2023-09-22T15:55:02.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,01 BROOKLYN,3026880032,BROOKLYN,1000485,203138,ONLINE,Unspecified,BROOKLYN,40.72422869382112,-73.94142796067328,"{'latitude': '40.72422869382112', 'longitude': '-73.94142796067328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58784923,2023-09-11T22:32:09.000,2023-09-22T15:55:02.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,01 BROOKLYN,3026880032,BROOKLYN,1000485,203138,ONLINE,Unspecified,BROOKLYN,40.72422869382112,-73.94142796067328,"{'latitude': '40.72422869382112', 'longitude': '-73.94142796067328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58784513,2023-09-11T22:31:41.000,2023-09-11T23:01:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11238,251 UNDERHILL AVENUE,UNDERHILL AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T23:01:33.000,08 BROOKLYN,3011790096,BROOKLYN,993322,184605,ONLINE,Unspecified,BROOKLYN,40.67337018294782,-73.9672953301547,"{'latitude': '40.67337018294782', 'longitude': '-73.9672953301547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINCOLN PLACE,EASTERN PARKWAY,LINCOLN PLACE,EASTERN PARKWAY,UNDERHILL AVENUE,,,,,,
58782485,2023-09-11T22:31:28.000,2023-09-11T22:31:28.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10463,125 WEST  228 STREET,WEST  228 STREET,ADDRESS,BRONX,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-11T22:31:28.000,08 BRONX,1022150623,BRONX,1009558,258629,MOBILE,Unspecified,BRONX,40.876514895888434,-73.90848559174515,"{'latitude': '40.876514895888434', 'longitude': '-73.90848559174515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MARBLE HILL LANE,MARBLE HILL AVENUE,MARBLE HILL LANE,MARBLE HILL AVENUE,WEST  228 STREET,,,,,,
58777684,2023-09-11T22:30:26.000,2023-09-12T00:55:31.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11363,41-29 LITTLE NECK PARKWAY,LITTLE NECK PARKWAY,ADDRESS,LITTLE NECK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T00:55:37.000,11 QUEENS,4081360083,QUEENS,1056221,220698,MOBILE,Unspecified,QUEENS,40.772148384904945,-73.74015845748369,"{'latitude': '40.772148384904945', 'longitude': '-73.74015845748369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41 AVENUE,41 DRIVE,41 AVENUE,41 DRIVE,LITTLE NECK PARKWAY,,,,,,
58784860,2023-09-11T22:30:26.000,2023-09-11T23:31:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10463,5365 BROADWAY,BROADWAY,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T23:31:26.000,08 BRONX,1022150623,BRONX,1009724,258464,MOBILE,Unspecified,BRONX,40.87606154452196,-73.90788595913352,"{'latitude': '40.87606154452196', 'longitude': '-73.90788595913352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  228 STREET,EXTERIOR STREET,WEST  228 STREET,EXTERIOR STREET,BROADWAY,,,,,,
58788026,2023-09-11T22:30:19.000,2023-09-11T22:34:30.000,NYPD,New York City Police Department,Drug Activity,Use Indoor,Other,10025,215 WEST   94 STREET,WEST   94 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T22:34:35.000,07 MANHATTAN,1012420024,MANHATTAN,992020,228198,ONLINE,Unspecified,MANHATTAN,40.793023462573814,-73.97193871238676,"{'latitude': '40.793023462573814', 'longitude': '-73.97193871238676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST   94 STREET,,,,,,
58787350,2023-09-11T22:29:59.000,2023-09-12T00:16:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10309,31 MORENO COURT,MORENO COURT,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T00:16:44.000,03 STATEN ISLAND,5069790110,STATEN ISLAND,924983,134391,PHONE,Unspecified,STATEN ISLAND,40.53534968662539,-74.21321722133641,"{'latitude': '40.53534968662539', 'longitude': '-74.21321722133641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EL CAMINO LOOP,DEAD END,EL CAMINO LOOP,DEAD END,MORENO COURT,,,,,,
58780276,2023-09-11T22:29:54.000,2023-09-11T22:51:06.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11208,2635 LINDEN BOULEVARD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T22:51:12.000,05 BROOKLYN,3044640025,BROOKLYN,1021093,182980,PHONE,Unspecified,BROOKLYN,40.66883790913843,-73.86718951632119,"{'latitude': '40.66883790913843', 'longitude': '-73.86718951632119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HEMLOCK STREET,AUTUMN AVENUE,HEMLOCK STREET,AUTUMN AVENUE,LINDEN BOULEVARD,,,,,,
58783982,2023-09-11T22:29:40.000,2023-09-12T16:26:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,66-21 53 ROAD,53 ROAD,ADDRESS,MASPETH,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T16:26:59.000,05 QUEENS,4024060048,QUEENS,1012281,205502,ONLINE,Unspecified,QUEENS,40.73068777960759,-73.89886096586127,"{'latitude': '40.73068777960759', 'longitude': '-73.89886096586127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",66 STREET,68 STREET,66 STREET,68 STREET,53 ROAD,,,,,,
58783788,2023-09-11T22:29:30.000,2023-09-12T05:08:00.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11101,38-18 28 STREET,28 STREET,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T05:08:04.000,01 QUEENS,4003860020,QUEENS,1002371,214248,MOBILE,Unspecified,QUEENS,40.75471921483665,-73.93459379303424,"{'latitude': '40.75471921483665', 'longitude': '-73.93459379303424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38 AVENUE,39 AVENUE,38 AVENUE,39 AVENUE,28 STREET,,,,,,
58783385,2023-09-11T22:29:24.000,2023-09-11T22:52:23.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11212,411 LEGION STREET,LEGION STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T22:52:27.000,16 BROOKLYN,3035950009,BROOKLYN,1007622,179290,MOBILE,Unspecified,BROOKLYN,40.65875549195676,-73.91576210489937,"{'latitude': '40.65875549195676', 'longitude': '-73.91576210489937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RIVERDALE AVENUE,EAST   98 STREET,RIVERDALE AVENUE,EAST   98 STREET,LEGION STREET,,,,,,
58780332,2023-09-11T22:29:17.000,2023-09-11T22:43:57.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10018,346 WEST   40 STREET,WEST   40 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T22:44:02.000,04 MANHATTAN,1007630067,MANHATTAN,986442,214896,ONLINE,Unspecified,MANHATTAN,40.75651610693509,-73.99208794988654,"{'latitude': '40.75651610693509', 'longitude': '-73.99208794988654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,WEST   40 STREET,,,,,,
58778528,2023-09-11T22:29:15.000,2023-09-11T23:22:59.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-11T23:23:05.000,Unspecified MANHATTAN,,MANHATTAN,986727,212657,MOBILE,Unspecified,MANHATTAN,40.75037054471354,-73.9910600637942,"{'latitude': '40.75037054471354', 'longitude': '-73.9910600637942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,1,Platform,,,1 Local Downtown & Brooklyn
58777937,2023-09-11T22:29:09.000,2023-09-16T14:35:35.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,545 WEST  164 STREET,WEST  164 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-16T00:00:00.000,12 MANHATTAN,1021220088,MANHATTAN,1000719,244562,ONLINE,Unspecified,MANHATTAN,40.837926120665934,-73.94048220210388,"{'latitude': '40.837926120665934', 'longitude': '-73.94048220210388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58782574,2023-09-11T22:29:08.000,2023-09-12T02:16:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10472,1340 BRONX RIVER AVENUE,BRONX RIVER AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T02:16:31.000,09 BRONX,,BRONX,1017261,242631,PHONE,Unspecified,BRONX,40.832579746645926,-73.8807101460885,"{'latitude': '40.832579746645926', 'longitude': '-73.8807101460885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WHEELER AVENUE,ELDER AVENUE,WHEELER AVENUE,ELDER AVENUE,BRONX RIVER AVENUE,,,,,,
58778025,2023-09-11T22:29:08.000,2023-09-21T16:25:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11368,108-20 46 AVENUE,46 AVENUE,ADDRESS,CORONA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,04 QUEENS,4020020004,QUEENS,1023999,211604,PHONE,Unspecified,QUEENS,40.747391336425466,-73.85654509841451,"{'latitude': '40.747391336425466', 'longitude': '-73.85654509841451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58784647,2023-09-11T22:29:06.000,2023-09-11T23:05:48.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11236,1343 EAST  103 STREET,EAST  103 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T23:05:52.000,18 BROOKLYN,3082870018,BROOKLYN,1015322,172208,ONLINE,Unspecified,BROOKLYN,40.63929328106779,-73.8880422394294,"{'latitude': '40.63929328106779', 'longitude': '-73.8880422394294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE M,AVENUE N,AVENUE M,AVENUE N,EAST  103 STREET,,,,,,
58786419,2023-09-11T22:29:05.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11208,455 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,05 BROOKLYN,3040340006,BROOKLYN,1016731,184078,PHONE,Unspecified,BROOKLYN,40.67186874878261,-73.88290820554533,"{'latitude': '40.67186874878261', 'longitude': '-73.88290820554533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58782153,2023-09-11T22:29:05.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11208,455 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,05 BROOKLYN,3040340006,BROOKLYN,1016731,184078,PHONE,Unspecified,BROOKLYN,40.67186874878261,-73.88290820554533,"{'latitude': '40.67186874878261', 'longitude': '-73.88290820554533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58778049,2023-09-11T22:29:05.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11208,455 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,05 BROOKLYN,3040340006,BROOKLYN,1016731,184078,PHONE,Unspecified,BROOKLYN,40.67186874878261,-73.88290820554533,"{'latitude': '40.67186874878261', 'longitude': '-73.88290820554533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58787846,2023-09-11T22:29:05.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11208,455 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,05 BROOKLYN,3040340006,BROOKLYN,1016731,184078,PHONE,Unspecified,BROOKLYN,40.67186874878261,-73.88290820554533,"{'latitude': '40.67186874878261', 'longitude': '-73.88290820554533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58787499,2023-09-11T22:28:34.000,2023-09-11T22:59:26.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10023,128 WEST   73 STREET,WEST   73 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T22:59:30.000,07 MANHATTAN,1011440044,MANHATTAN,989985,222909,MOBILE,Unspecified,MANHATTAN,40.77850812484104,-73.97929261230342,"{'latitude': '40.77850812484104', 'longitude': '-73.97929261230342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST   73 STREET,,,,,,
58788249,2023-09-11T22:28:19.000,2023-09-20T09:15:28.000,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,Taxi,10002,DELANCY STREET,DELANCY STREET,INTERSECTION,,Closed,See notes for information.,2023-09-20T09:15:20.000,03 MANHATTAN,,MANHATTAN,987521,201066,PHONE,Unspecified,MANHATTAN,40.71855584723336,-73.98820001110087,"{'latitude': '40.71855584723336', 'longitude': '-73.98820001110087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DELANCY STREET,ESSEX STREET,DELANCY STREET,ESSEX STREET,,,,,,"DELANCY STREET AND ESSEX STREET, MANHATTAN, NY, 10002",
58787357,2023-09-11T22:28:17.000,2023-09-12T00:45:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1463 OCEAN AVENUE,OCEAN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T00:45:47.000,14 BROOKLYN,3075840012,BROOKLYN,996313,167562,MOBILE,Unspecified,BROOKLYN,40.62658728467056,-73.9565432208364,"{'latitude': '40.62658728467056', 'longitude': '-73.9565432208364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE I,AVENUE J,AVENUE I,AVENUE J,OCEAN AVENUE,,,,,,
58778664,2023-09-11T22:28:09.000,2023-09-12T05:17:55.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,No Private Carter,Street,11378,60-20 59 AVENUE,59 AVENUE,ADDRESS,MASPETH,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-12T05:17:59.000,05 QUEENS,4027280018,QUEENS,1010325,201205,PHONE,Unspecified,QUEENS,40.71889954656765,-73.90593507935137,"{'latitude': '40.71889954656765', 'longitude': '-73.90593507935137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",60 STREET,60 PLACE,60 STREET,60 PLACE,59 AVENUE,,,,,,
58782027,2023-09-11T22:28:09.000,2023-09-11T22:36:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10030,2400 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T22:36:25.000,10 MANHATTAN,1020260029,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  140 STREET,WEST  141 STREET,WEST  140 STREET,WEST  141 STREET,7 AVENUE,,,,,,
