unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58893816,2023-09-22T14:53:18.000,2023-09-26T17:25:00.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11233,553 HOWARD AVENUE,HOWARD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,16 BROOKLYN,3014760006,BROOKLYN,1006425,182940,PHONE,Unspecified,BROOKLYN,40.66877700804015,-73.92006435233435,"{'latitude': '40.66877700804015', 'longitude': '-73.92006435233435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893790,2023-09-22T14:53:18.000,2023-10-03T17:05:34.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11233,553 HOWARD AVENUE,HOWARD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,16 BROOKLYN,3014760006,BROOKLYN,1006425,182940,PHONE,Unspecified,BROOKLYN,40.66877700804015,-73.92006435233435,"{'latitude': '40.66877700804015', 'longitude': '-73.92006435233435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892465,2023-09-22T14:53:18.000,2023-10-03T17:05:34.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11233,553 HOWARD AVENUE,HOWARD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,16 BROOKLYN,3014760006,BROOKLYN,1006425,182940,PHONE,Unspecified,BROOKLYN,40.66877700804015,-73.92006435233435,"{'latitude': '40.66877700804015', 'longitude': '-73.92006435233435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896677,2023-09-22T14:53:18.000,2023-10-03T17:05:34.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR TO DUMBWAITER,RESIDENTIAL BUILDING,11233,553 HOWARD AVENUE,HOWARD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,16 BROOKLYN,3014760006,BROOKLYN,1006425,182940,PHONE,Unspecified,BROOKLYN,40.66877700804015,-73.92006435233435,"{'latitude': '40.66877700804015', 'longitude': '-73.92006435233435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896523,2023-09-22T14:53:18.000,2023-09-26T17:25:00.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11233,553 HOWARD AVENUE,HOWARD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-26T00:00:00.000,16 BROOKLYN,3014760006,BROOKLYN,1006425,182940,PHONE,Unspecified,BROOKLYN,40.66877700804015,-73.92006435233435,"{'latitude': '40.66877700804015', 'longitude': '-73.92006435233435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896527,2023-09-22T14:53:18.000,2023-09-26T17:25:01.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11233,553 HOWARD AVENUE,HOWARD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-26T00:00:00.000,16 BROOKLYN,3014760006,BROOKLYN,1006425,182940,PHONE,Unspecified,BROOKLYN,40.66877700804015,-73.92006435233435,"{'latitude': '40.66877700804015', 'longitude': '-73.92006435233435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902508,2023-09-22T14:53:15.000,2023-10-02T11:01:20.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11207,461 WILLIAMS AVENUE,WILLIAMS AVENUE,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,ADDRESS,BROOKLYN,WILLIAMS AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-02T11:01:23.000,05 BROOKLYN,3038020001,BROOKLYN,1012585,181446,PHONE,Unspecified,BROOKLYN,40.66465874109692,-73.89786530166069,"{'latitude': '40.66465874109692', 'longitude': '-73.89786530166069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902107,2023-09-22T14:53:15.000,2023-10-06T12:07:41.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10039,269 WEST  154 STREET,WEST  154 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,10 MANHATTAN,1020400005,MANHATTAN,1001674,241016,ONLINE,Unspecified,MANHATTAN,40.82819154150929,-73.93704011167921,"{'latitude': '40.82819154150929', 'longitude': '-73.93704011167921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900115,2023-09-22T14:53:00.000,2023-09-23T10:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11379,60-21 78 STREET,78 STREET,CALDWELL AVE,ELIOT AVE,,,ADDRESS,MIDDLE VILLAGE,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-23T10:45:00.000,05 QUEENS,4028490060,QUEENS,1017129,203419,PHONE,Unspecified,QUEENS,40.72495376542635,-73.88137902810506,"{'latitude': '40.72495376542635', 'longitude': '-73.88137902810506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898663,2023-09-22T14:53:00.000,2023-09-25T08:35:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11204,249 AVENUE P,AVENUE P,W 5 ST,W 4 ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-25T08:35:00.000,11 BROOKLYN,3066020054,BROOKLYN,990202,160865,PHONE,Unspecified,BROOKLYN,40.6082116229659,-73.97856391054466,"{'latitude': '40.6082116229659', 'longitude': '-73.97856391054466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58900216,2023-09-22T14:52:56.000,2023-09-22T15:50:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11238,535 CARLTON AVENUE,CARLTON AVENUE,PACIFIC STREET,DEAN STREET,PACIFIC STREET,DEAN STREET,ADDRESS,BROOKLYN,CARLTON AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T15:50:31.000,08 BROOKLYN,3011297502,BROOKLYN,992327,187547,MOBILE,Unspecified,BROOKLYN,40.68144627154087,-73.97087879103465,"{'latitude': '40.68144627154087', 'longitude': '-73.97087879103465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899866,2023-09-22T14:52:50.000,2023-09-23T10:04:38.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10307,662 YETMAN AVENUE,YETMAN AVENUE,BILLOP AVENUE,DEAD END,BILLOP AVENUE,DEAD END,ADDRESS,STATEN ISLAND,YETMAN AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T10:04:41.000,03 STATEN ISLAND,5078800001,STATEN ISLAND,917540,121405,PHONE,Unspecified,STATEN ISLAND,40.49965278142133,-74.23986588657068,"{'latitude': '40.49965278142133', 'longitude': '-74.23986588657068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897879,2023-09-22T14:52:43.000,2023-09-22T18:16:07.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11004,264-04 82 AVENUE,82 AVENUE,264 STREET,265 STREET,264 STREET,265 STREET,ADDRESS,GLEN OAKS,82 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T18:16:12.000,13 QUEENS,4087580037,QUEENS,1065744,209747,ONLINE,Unspecified,QUEENS,40.74200818993101,-73.70590993719709,"{'latitude': '40.74200818993101', 'longitude': '-73.70590993719709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900220,2023-09-22T14:52:24.000,2023-09-22T17:25:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10471,4685 ARLINGTON AVENUE,ARLINGTON AVENUE,DODGEWOOD ROAD,WEST  247 STREET,DODGEWOOD ROAD,WEST  247 STREET,ADDRESS,BRONX,ARLINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T17:25:11.000,08 BRONX,2059130931,BRONX,1009120,265036,PHONE,Unspecified,BRONX,40.89410133963467,-73.91004561909558,"{'latitude': '40.89410133963467', 'longitude': '-73.91004561909558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897058,2023-09-22T14:52:22.000,2023-09-23T13:23:44.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,11207,536 NEW LOTS AVENUE,NEW LOTS AVENUE,MILLER AVENUE,RIVERDALE AVENUE,MILLER AVENUE,RIVERDALE AVENUE,ADDRESS,BROOKLYN,NEW LOTS AVENUE,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-23T13:04:42.000,05 BROOKLYN,3043040005,BROOKLYN,1015207,181174,PHONE,Unspecified,BROOKLYN,40.66390338256799,-73.88841545117035,"{'latitude': '40.66390338256799', 'longitude': '-73.88841545117035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900281,2023-09-22T14:52:04.000,2023-09-22T16:07:48.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11218,404 MCDONALD AVENUE,MCDONALD AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,ADDRESS,BROOKLYN,MCDONALD AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T16:07:46.000,12 BROOKLYN,3053320018,BROOKLYN,989877,173981,PHONE,Unspecified,BROOKLYN,40.64421249995551,-73.97972346168532,"{'latitude': '40.64421249995551', 'longitude': '-73.97972346168532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899865,2023-09-22T14:51:49.000,2023-09-23T10:47:07.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11201,150 CLINTON STREET,CLINTON STREET,LIVINGSTON STREET,SCHERMERHORN STREET,LIVINGSTON STREET,SCHERMERHORN STREET,ADDRESS,BROOKLYN,CLINTON STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T10:47:10.000,02 BROOKLYN,3002670028,BROOKLYN,986040,191375,MOBILE,Unspecified,BROOKLYN,40.69195675872381,-73.99354522964012,"{'latitude': '40.69195675872381', 'longitude': '-73.99354522964012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900306,2023-09-22T14:51:31.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11106,31-65 29 STREET,29 STREET,,,,,ADDRESS,ASTORIA,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-25T00:00:00.000,01 QUEENS,4005880014,QUEENS,1004656,217452,UNKNOWN,Unspecified,QUEENS,40.76350839350532,-73.92633655868542,"{'latitude': '40.76350839350532', 'longitude': '-73.92633655868542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901078,2023-09-22T14:51:31.000,2023-11-08T11:25:24.000,DOT,Department of Transportation,Highway Condition,Loose Plate,Highway,,,,,,,,,,,Closed,The condition was inspected and determined not to be under New York City Department of Transportation's jurisdiction. The Department of Transportation notified the New York State Department of Transportation of the complaint.,2023-11-08T11:25:29.000,Unspecified MANHATTAN,,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,,,FDR Dr,Southbound/Downtown,E 96 St (Exit 14) - E 71 St (Exit 13),Roadway,
58900141,2023-09-22T14:51:09.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Scaffold Safety,Suspended (Hanging) Scaffolds - No Pmt/Lic/Dangerous/Accident,,10040,515 AUDUBON AVENUE,AUDUBON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-25T00:00:00.000,12 MANHATTAN,1021600001,MANHATTAN,1004193,250706,UNKNOWN,Unspecified,MANHATTAN,40.85478242577978,-73.92790914422996,"{'latitude': '40.85478242577978', 'longitude': '-73.92790914422996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897553,2023-09-22T14:51:03.000,2023-09-22T17:26:00.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11361,43-20 214 PLACE,214 PLACE,43 AVENUE,NORTHERN BOULEVARD,43 AVENUE,NORTHERN BOULEVARD,ADDRESS,BAYSIDE,214 PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T17:26:06.000,11 QUEENS,4063000035,QUEENS,1048307,216774,ONLINE,Unspecified,QUEENS,40.76143895036944,-73.76876813804769,"{'latitude': '40.76143895036944', 'longitude': '-73.76876813804769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900490,2023-09-22T14:50:50.000,2023-09-22T22:35:51.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11420,109-49 131 STREET,131 STREET,109 AVENUE,111 AVENUE,109 AVENUE,111 AVENUE,ADDRESS,SOUTH OZONE PARK,131 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T22:35:54.000,10 QUEENS,4116110052,QUEENS,1036394,188625,ONLINE,Unspecified,QUEENS,40.68425522762428,-73.81198942394266,"{'latitude': '40.68425522762428', 'longitude': '-73.81198942394266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901270,2023-09-22T14:50:45.000,2023-10-03T11:31:27.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11234,5249 KINGS HIGHWAY,KINGS HIGHWAY,PRESTON COURT,FOSTER AVENUE,PRESTON COURT,FOSTER AVENUE,ADDRESS,BROOKLYN,KINGS HIGHWAY,Closed,The Department of Sanitation cleaned the location.,2023-09-23T10:38:46.000,18 BROOKLYN,3079490008,BROOKLYN,1004814,171549,PHONE,Unspecified,BROOKLYN,40.63751509736974,-73.92590635664419,"{'latitude': '40.63751509736974', 'longitude': '-73.92590635664419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897860,2023-09-22T14:50:40.000,2023-09-22T15:13:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10030,2400 7 AVENUE,7 AVENUE,WEST  140 STREET,WEST  141 STREET,WEST  140 STREET,WEST  141 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T15:13:56.000,10 MANHATTAN,1020260029,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899593,2023-09-22T14:50:38.000,2023-09-26T12:55:06.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Trunk Damaged,Street,10462,2014 MCGRAW AVENUE,MCGRAW AVENUE,PUGSLEY AVENUE,UNIONPORT ROAD,PUGSLEY AVENUE,UNIONPORT ROAD,ADDRESS,BRONX,MCGRAW AVENUE,Closed,"NYC Parks created a work order for the tree condition. Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-26T12:55:11.000,09 BRONX,2039320149,BRONX,1023610,243559,MOBILE,Unspecified,BRONX,40.83510082274641,-73.8577617406467,"{'latitude': '40.83510082274641', 'longitude': '-73.8577617406467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58894105,2023-09-22T14:50:34.000,2023-09-22T14:50:34.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Vacant Lot,11691,329 BEACH   15 STREET,BEACH   15 STREET,HEYSON ROAD,NEW HAVEN AVENUE,HEYSON ROAD,NEW HAVEN AVENUE,ADDRESS,FAR ROCKAWAY,BEACH   15 STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-22T14:50:34.000,14 QUEENS,4156290070,QUEENS,1053947,157414,ONLINE,Unspecified,QUEENS,40.598467274055096,-73.74902299762614,"{'latitude': '40.598467274055096', 'longitude': '-73.74902299762614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893067,2023-09-22T14:50:33.000,,DSNY,Department of Sanitation,Lot Condition,Trash,Lot,11206,324 HART STREET,HART STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,HART STREET,In Progress,,,03 BROOKLYN,3015940029,BROOKLYN,1001285,192247,PHONE,Unspecified,BROOKLYN,40.69433398300844,-73.93856930587538,"{'latitude': '40.69433398300844', 'longitude': '-73.93856930587538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898350,2023-09-22T14:50:27.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,11234,2064 EAST   35 STREET,EAST   35 STREET,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,EAST   35 STREET,In Progress,,,18 BROOKLYN,3085200069,BROOKLYN,1003412,160893,PHONE,Unspecified,BROOKLYN,40.60826975785224,-73.93098811454563,"{'latitude': '40.60826975785224', 'longitude': '-73.93098811454563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896949,2023-09-22T14:50:23.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,10465,180 PENNYFIELD AVENUE,PENNYFIELD AVENUE,TIERNEY PLACE,GIEGERICH PLACE,TIERNEY PLACE,GIEGERICH PLACE,ADDRESS,BRONX,PENNYFIELD AVENUE,In Progress,,,10 BRONX,2055250005,BRONX,1037891,235402,PHONE,Unspecified,BRONX,40.81263703255148,-73.80621874828078,"{'latitude': '40.81263703255148', 'longitude': '-73.80621874828078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895337,2023-09-22T14:50:21.000,2023-09-22T20:48:50.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11360,23-50 WATERS EDGE DRIVE,WATERS EDGE DRIVE,23 ROAD,24 AVENUE,23 ROAD,24 AVENUE,ADDRESS,BAYSIDE,WATERS EDGE DRIVE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T20:48:57.000,07 QUEENS,4059580140,QUEENS,1047084,224319,PHONE,Unspecified,QUEENS,40.782156712235015,-73.77311233861535,"{'latitude': '40.782156712235015', 'longitude': '-73.77311233861535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897756,2023-09-22T14:50:17.000,2023-09-22T15:30:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11229,37 CELESTE COURT,CELESTE COURT,EVERETT AVENUE,DEVON AVENUE,EVERETT AVENUE,DEVON AVENUE,ADDRESS,BROOKLYN,CELESTE COURT,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T15:30:37.000,15 BROOKLYN,3089320656,BROOKLYN,1004455,155283,MOBILE,Unspecified,BROOKLYN,40.59286913398554,-73.92724853506311,"{'latitude': '40.59286913398554', 'longitude': '-73.92724853506311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892619,2023-09-22T14:50:13.000,2023-09-23T01:15:05.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11229,2257 BATCHELDER STREET,BATCHELDER STREET,AVENUE V,AVENUE W,AVENUE V,AVENUE W,ADDRESS,BROOKLYN,BATCHELDER STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T01:15:10.000,15 BROOKLYN,3073890001,BROOKLYN,1001356,156941,ONLINE,Unspecified,BROOKLYN,40.597426531815884,-73.93840279831859,"{'latitude': '40.597426531815884', 'longitude': '-73.93840279831859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897877,2023-09-22T14:50:06.000,2023-09-22T14:55:15.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,100-26 67 ROAD,67 ROAD,BOOTH STREET,QUEENS BOULEVARD,BOOTH STREET,QUEENS BOULEVARD,ADDRESS,FOREST HILLS,67 ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T14:55:19.000,06 QUEENS,4031710019,QUEENS,1024914,203703,ONLINE,Unspecified,QUEENS,40.72570091404719,-73.85329060916165,"{'latitude': '40.72570091404719', 'longitude': '-73.85329060916165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891774,2023-09-22T14:50:00.000,2023-09-25T08:44:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11211,168 POWERS STREET,POWERS STREET,MANHATTAN AVE,GRAHAM AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-25T08:44:00.000,01 BROOKLYN,3027820021,BROOKLYN,999652,198803,ONLINE,Unspecified,BROOKLYN,40.712331652284874,-73.94444314593264,"{'latitude': '40.712331652284874', 'longitude': '-73.94444314593264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58901490,2023-09-22T14:50:00.000,2023-09-22T19:45:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,10018,38 WEST   40 STREET,WEST   40 STREET,5 AVE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-22T19:45:00.000,05 MANHATTAN,1008410071,MANHATTAN,988722,213632,PHONE,Unspecified,MANHATTAN,40.75304588910776,-73.98385910354762,"{'latitude': '40.75304588910776', 'longitude': '-73.98385910354762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898699,2023-09-22T14:50:00.000,2023-10-03T12:20:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11230,1353 EAST    9 STREET,EAST    9 STREET,AVENUE M,RODER AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection has investigated this complaint and a leak, not a city issue, has been resolved by homeowner.",2023-10-03T12:20:00.000,12 BROOKLYN,3065720069,BROOKLYN,993828,163776,PHONE,Unspecified,BROOKLYN,40.616198540373766,-73.96550076713046,"{'latitude': '40.616198540373766', 'longitude': '-73.96550076713046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902148,2023-09-22T14:49:54.000,2023-09-24T11:16:15.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2607 JEROME AVENUE,JEROME AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-24T00:00:00.000,07 BRONX,2032020055,BRONX,1012322,254825,ONLINE,Unspecified,BRONX,40.86606572942326,-73.89850683939007,"{'latitude': '40.86606572942326', 'longitude': '-73.89850683939007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892464,2023-09-22T14:49:46.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10013,58 ELIZABETH STREET,ELIZABETH STREET,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-22T00:00:00.000,02 MANHATTAN,1002030015,MANHATTAN,985216,200600,ONLINE,Unspecified,MANHATTAN,40.71727734109634,-73.99651526426474,"{'latitude': '40.71727734109634', 'longitude': '-73.99651526426474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900215,2023-09-22T14:49:44.000,2023-09-22T14:59:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,34-01 38 AVENUE,38 AVENUE,34 STREET,35 STREET,34 STREET,35 STREET,ADDRESS,LONG ISLAND CITY,38 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T14:59:35.000,01 QUEENS,4003760001,QUEENS,1003758,213442,ONLINE,Unspecified,QUEENS,40.75250399874263,-73.92958987506869,"{'latitude': '40.75250399874263', 'longitude': '-73.92958987506869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
