unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,taxi_pick_up_location,road_ramp,due_date,vehicle_type
58870957,2023-09-20T06:48:29.000,2023-09-20T07:12:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11375,108-42 66 AVENUE,66 AVENUE,108 STREET,110 STREET,108 STREET,110 STREET,ADDRESS,FOREST HILLS,66 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T07:12:14.000,06 QUEENS,4021740027,QUEENS,1026764,205553,PHONE,Unspecified,QUEENS,40.73077000712465,-73.8466044220519,"{'latitude': '40.73077000712465', 'longitude': '-73.8466044220519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876767,2023-09-20T06:48:25.000,2023-09-20T07:46:11.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11234,32 BASSETT AVENUE,BASSETT AVENUE,BASSETT WALK,GAYLORD DRIVE NORTH,BASSETT WALK,GAYLORD DRIVE NORTH,ADDRESS,BROOKLYN,BASSETT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T07:46:16.000,18 BROOKLYN,3086170011,BROOKLYN,1010324,161328,PHONE,Unspecified,BROOKLYN,40.60944610046273,-73.90609290434683,"{'latitude': '40.60944610046273', 'longitude': '-73.90609290434683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877478,2023-09-20T06:47:57.000,2023-09-20T16:31:15.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10455,564 JACKSON AVENUE,JACKSON AVENUE,EAST  149 STREET,PONTIAC PLACE,EAST  149 STREET,PONTIAC PLACE,ADDRESS,BRONX,JACKSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T16:31:18.000,01 BRONX,2026420001,BRONX,1009471,235753,MOBILE,Unspecified,BRONX,40.81372727745244,-73.90888622681445,"{'latitude': '40.81372727745244', 'longitude': '-73.90888622681445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875768,2023-09-20T06:47:54.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-23T09:55:54.000,Unspecified MANHATTAN,,MANHATTAN,1006404,255549,MOBILE,Unspecified,MANHATTAN,40.86806972446566,-73.91990071776023,"{'latitude': '40.86806972446566', 'longitude': '-73.91990071776023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",A,Platform,,A platform,,,,
58876129,2023-09-20T06:47:50.000,2023-09-20T09:03:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11105,19-41 42 STREET,42 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,ADDRESS,ASTORIA,42 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T09:03:08.000,01 QUEENS,4007890015,QUEENS,1012237,222177,MOBILE,Unspecified,QUEENS,40.77645653130446,-73.89895031777283,"{'latitude': '40.77645653130446', 'longitude': '-73.89895031777283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877791,2023-09-20T06:47:49.000,2023-09-20T06:51:26.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10312,888 HUGUENOT AVENUE,HUGUENOT AVENUE,STATEN ISLAND RAILWAY LINE,AMBOY ROAD,STATEN ISLAND RAILWAY LINE,AMBOY ROAD,ADDRESS,STATEN ISLAND,HUGUENOT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T06:51:29.000,03 STATEN ISLAND,5068150058,STATEN ISLAND,930832,133394,ONLINE,Unspecified,STATEN ISLAND,40.532650263521,-74.1921672331401,"{'latitude': '40.532650263521', 'longitude': '-74.1921672331401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877662,2023-09-20T06:47:34.000,2023-09-20T07:04:07.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11220,654 54 STREET,54 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,54 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T07:04:13.000,07 BROOKLYN,3008250030,BROOKLYN,981677,172743,MOBILE,Unspecified,BROOKLYN,40.64081586970401,-74.00927117060989,"{'latitude': '40.64081586970401', 'longitude': '-74.00927117060989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880212,2023-09-20T06:47:32.000,2023-09-20T08:42:15.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11377,39-53 63 STREET,63 STREET,ROOSEVELT AVENUE,TRIMBLE ROAD,ROOSEVELT AVENUE,TRIMBLE ROAD,ADDRESS,WOODSIDE,63 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T08:42:20.000,02 QUEENS,4012950005,QUEENS,1011610,210874,PHONE,Unspecified,QUEENS,40.74543468066929,-73.9012601597335,"{'latitude': '40.74543468066929', 'longitude': '-73.9012601597335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873761,2023-09-20T06:47:30.000,2023-09-20T07:11:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11207,893 SCHENCK AVENUE,SCHENCK AVENUE,STANLEY AVENUE,WORTMAN AVENUE,STANLEY AVENUE,WORTMAN AVENUE,ADDRESS,BROOKLYN,SCHENCK AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T07:11:28.000,05 BROOKLYN,3043770001,BROOKLYN,1017022,179173,MOBILE,Unspecified,BROOKLYN,40.65840455203174,-73.88188301444583,"{'latitude': '40.65840455203174', 'longitude': '-73.88188301444583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871531,2023-09-20T06:47:17.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11235,3027 EMMONS AVENUE,EMMONS AVENUE,LINCOLN TERRACE,LAKE AVENUE,LINCOLN TERRACE,LAKE AVENUE,ADDRESS,BROOKLYN,EMMONS AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-22T07:25:36.000,15 BROOKLYN,3087960063,BROOKLYN,1001545,152028,MOBILE,Unspecified,BROOKLYN,40.583940966813465,-73.93773480134747,"{'latitude': '40.583940966813465', 'longitude': '-73.93773480134747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876031,2023-09-20T06:47:00.000,2023-09-21T12:15:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11414,98-03 162 AVENUE,162 AVENUE,98 ST,99 ST,,,ADDRESS,HOWARD BEACH,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-21T12:15:00.000,10 QUEENS,4141940037,QUEENS,1030362,177902,ONLINE,Unspecified,QUEENS,40.654856520731535,-73.8338117177558,"{'latitude': '40.654856520731535', 'longitude': '-73.8338117177558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874709,2023-09-20T06:47:00.000,2023-09-20T09:28:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10468,2317 MORRIS AVENUE,MORRIS AVENUE,E 183 ST,FIELD PL,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-20T09:28:00.000,05 BRONX,2031830067,BRONX,1011476,252130,MOBILE,Unspecified,BRONX,40.85867142238841,-73.90157646285022,"{'latitude': '40.85867142238841', 'longitude': '-73.90157646285022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880529,2023-09-20T06:46:52.000,2023-09-21T16:10:15.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10029,127 EAST  107 STREET,EAST  107 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-21T00:00:00.000,11 MANHATTAN,1016350017,MANHATTAN,999101,228256,MOBILE,Unspecified,MANHATTAN,40.79317359387582,-73.94636561891272,"{'latitude': '40.79317359387582', 'longitude': '-73.94636561891272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881063,2023-09-20T06:46:49.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-28T21:14:06.000,Unspecified BROOKLYN,,BROOKLYN,1002852,182980,ONLINE,Unspecified,BROOKLYN,40.66889502741585,-73.93294405917439,"{'latitude': '40.66889502741585', 'longitude': '-73.93294405917439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,Platform,,3 to New Lots,,,,
58876483,2023-09-20T06:46:41.000,2023-09-20T07:09:42.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Park/Playground,10314,16 ROYAL OAK ROAD,ROYAL OAK ROAD,RICE AVENUE,POTTER AVENUE,RICE AVENUE,POTTER AVENUE,ADDRESS,STATEN ISLAND,ROYAL OAK ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T07:09:44.000,01 STATEN ISLAND,5003260123,STATEN ISLAND,952441,164334,ONLINE,Unspecified,STATEN ISLAND,40.61767821197296,-74.11457618592627,"{'latitude': '40.61767821197296', 'longitude': '-74.11457618592627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878668,2023-09-20T06:46:32.000,2023-09-20T11:17:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,70-09 52 AVENUE,52 AVENUE,70 STREET,71 STREET,70 STREET,71 STREET,ADDRESS,MASPETH,52 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T11:17:24.000,05 QUEENS,4024620036,QUEENS,1013660,206570,MOBILE,Unspecified,QUEENS,40.733614697700254,-73.89388071360953,"{'latitude': '40.733614697700254', 'longitude': '-73.89388071360953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874759,2023-09-20T06:46:31.000,2023-09-20T11:58:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10469,2952 BRUNER AVENUE,BRUNER AVENUE,ARNOW AVENUE,ADEE AVENUE,ARNOW AVENUE,ADEE AVENUE,ADDRESS,BRONX,BRUNER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T11:58:11.000,12 BRONX,2047910050,BRONX,1029335,256382,MOBILE,Unspecified,BRONX,40.87026871514033,-73.83698667759215,"{'latitude': '40.87026871514033', 'longitude': '-73.83698667759215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877414,2023-09-20T06:45:38.000,2023-09-20T08:19:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11220,862 46 STREET,46 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,46 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T08:20:00.000,12 BROOKLYN,3007600029,BROOKLYN,984228,173379,MOBILE,Unspecified,BROOKLYN,40.64256192695343,-74.00007927364568,"{'latitude': '40.64256192695343', 'longitude': '-74.00007927364568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877331,2023-09-20T06:45:35.000,2023-09-20T14:55:14.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,11228,1204 81 STREET,81 STREET,12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,ADDRESS,BROOKLYN,81 STREET,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-20T14:55:19.000,10 BROOKLYN,3062910010,BROOKLYN,980702,164428,ONLINE,Unspecified,BROOKLYN,40.61799261173122,-74.01277997132635,"{'latitude': '40.61799261173122', 'longitude': '-74.01277997132635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871044,2023-09-20T06:45:01.000,2023-09-20T07:55:57.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10009,93 ST MARKS PLACE,ST MARKS PLACE,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,ST MARKS PLACE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T07:56:05.000,03 MANHATTAN,1004360056,MANHATTAN,988449,204294,ONLINE,Unspecified,MANHATTAN,40.72741553417227,-73.9848502779497,"{'latitude': '40.72741553417227', 'longitude': '-73.9848502779497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881038,2023-09-20T06:44:34.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10019,206 WEST   52 STREET,WEST   52 STREET,7 AVENUE,BROADWAY,7 AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   52 STREET,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-20T08:35:05.000,05 MANHATTAN,1010230029,MANHATTAN,989030,217076,ONLINE,Unspecified,MANHATTAN,40.762498628158056,-73.98274498323785,"{'latitude': '40.762498628158056', 'longitude': '-73.98274498323785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875836,2023-09-20T06:44:29.000,2023-09-20T20:55:54.000,DSNY,Department of Sanitation,Litter Basket Complaint,Misuse,Residence,11232,8 AVENUE,8 AVENUE,8 AVENUE,44 STREET,8 AVENUE,44 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-20T20:55:57.000,07 BROOKLYN,,BROOKLYN,984191,174077,PHONE,Unspecified,BROOKLYN,40.6444777866358,-74.00021260360874,"{'latitude': '40.6444777866358', 'longitude': '-74.00021260360874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876671,2023-09-20T06:44:26.000,2023-10-10T12:22:34.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10453,2229 CRESTON AVENUE,CRESTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,05 BRONX,2031700032,BRONX,1011372,251211,ONLINE,Unspecified,BRONX,40.85614936426443,-73.90195614688277,"{'latitude': '40.85614936426443', 'longitude': '-73.90195614688277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880105,2023-09-20T06:44:01.000,2023-09-20T06:57:43.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235,2632 HOMECREST AVENUE,HOMECREST AVENUE,WILLIAMS COURT,SHORE PARKWAY,WILLIAMS COURT,SHORE PARKWAY,ADDRESS,BROOKLYN,HOMECREST AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T06:57:47.000,15 BROOKLYN,,BROOKLYN,996209,153019,MOBILE,Unspecified,BROOKLYN,40.586669869247544,-73.9569436307783,"{'latitude': '40.586669869247544', 'longitude': '-73.9569436307783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876554,2023-09-20T06:43:52.000,2023-09-20T21:23:56.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11231,460 SMITH STREET,SMITH STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-20T00:00:00.000,06 BROOKLYN,3004760019,BROOKLYN,984942,185307,MOBILE,Unspecified,BROOKLYN,40.67530163636896,-73.99750525943188,"{'latitude': '40.67530163636896', 'longitude': '-73.99750525943188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875855,2023-09-20T06:43:50.000,2023-09-20T08:46:17.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11368,104-48 37 DRIVE,37 DRIVE,104 STREET,107 STREET,104 STREET,107 STREET,ADDRESS,CORONA,37 DRIVE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T08:46:15.000,03 QUEENS,4017747501,QUEENS,1022317,213398,MOBILE,Unspecified,QUEENS,40.75232280838968,-73.86260530316824,"{'latitude': '40.75232280838968', 'longitude': '-73.86260530316824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874934,2023-09-20T06:43:36.000,2023-09-20T07:11:11.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,91 EAST   35 STREET,EAST   35 STREET,LENOX ROAD,LINDEN BOULEVARD,LENOX ROAD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,EAST   35 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T07:11:14.000,17 BROOKLYN,3048560002,BROOKLYN,999509,177329,PHONE,Unspecified,BROOKLYN,40.6533906751746,-73.94500759181044,"{'latitude': '40.6533906751746', 'longitude': '-73.94500759181044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880030,2023-09-20T06:43:09.000,2023-09-20T11:07:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,68-19 53 DRIVE,53 DRIVE,68 STREET,69 STREET,68 STREET,69 STREET,ADDRESS,MASPETH,53 DRIVE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T11:07:48.000,05 QUEENS,4024050034,QUEENS,1012912,205149,MOBILE,Unspecified,QUEENS,40.729716859466286,-73.89658575187389,"{'latitude': '40.729716859466286', 'longitude': '-73.89658575187389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879678,2023-09-20T06:42:45.000,2023-09-20T06:53:29.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10019,10 AVENUE,10 AVENUE,10 AVENUE,WEST   54 STREET,10 AVENUE,WEST   54 STREET,INTERSECTION,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-20T06:53:32.000,04 MANHATTAN,,MANHATTAN,987030,218784,PHONE,Unspecified,MANHATTAN,40.76718750212888,-73.98996394904202,"{'latitude': '40.76718750212888', 'longitude': '-73.98996394904202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875778,2023-09-20T06:42:43.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Assigned,The Department of Homeless Services has sent a mobile outreach response team to the location.,2023-09-20T07:53:15.000,Unspecified BROOKLYN,,BROOKLYN,995985,161034,ONLINE,Unspecified,BROOKLYN,40.608669721901656,-73.95773618226873,"{'latitude': '40.608669721901656', 'longitude': '-73.95773618226873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",B,Entrance,,,,Quentin Rd & E 16 St,,
58874529,2023-09-20T06:42:35.000,2023-09-20T08:46:05.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11368,108-51 37 DRIVE,37 DRIVE,108 STREET,DEAD END,108 STREET,DEAD END,ADDRESS,CORONA,37 DRIVE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T08:46:07.000,03 QUEENS,4017770024,QUEENS,1023151,213734,MOBILE,Unspecified,QUEENS,40.75324141228486,-73.85959321977009,"{'latitude': '40.75324141228486', 'longitude': '-73.85959321977009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880275,2023-09-20T06:42:31.000,2023-09-20T07:41:11.000,NYPD,New York City Police Department,Panhandling,N/A,Store/Commercial,10309,5830 AMBOY ROAD,AMBOY ROAD,SEGUINE AVENUE,ODELL PLACE,SEGUINE AVENUE,ODELL PLACE,ADDRESS,STATEN ISLAND,AMBOY ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T07:41:14.000,03 STATEN ISLAND,5067240061,STATEN ISLAND,928149,131040,ONLINE,Unspecified,STATEN ISLAND,40.52617242657116,-74.20179958164694,"{'latitude': '40.52617242657116', 'longitude': '-74.20179958164694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880131,2023-09-20T06:42:20.000,2023-09-20T06:54:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11206,80 HART STREET,HART STREET,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,HART STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T06:54:32.000,03 BROOKLYN,3017710005,BROOKLYN,998593,191840,PHONE,Unspecified,BROOKLYN,40.69322163473543,-73.9482779145767,"{'latitude': '40.69322163473543', 'longitude': '-73.9482779145767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871719,2023-09-20T06:41:41.000,2023-09-21T12:19:03.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10065,340 EAST   64 STREET,EAST   64 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   64 STREET,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-21T12:19:01.000,08 MANHATTAN,1014387501,MANHATTAN,995044,217367,PHONE,Unspecified,MANHATTAN,40.763292051127415,-73.96103496347446,"{'latitude': '40.763292051127415', 'longitude': '-73.96103496347446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872263,2023-09-20T06:41:29.000,2023-09-20T07:41:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10312,782 DRUMGOOLE ROAD EAST,DRUMGOOLE ROAD EAST,JEFFERSON BLVD PEDESTRIAN OVPS,ALBEE AVENUE,JEFFERSON BLVD PEDESTRIAN OVPS,ALBEE AVENUE,ADDRESS,STATEN ISLAND,DRUMGOOLE ROAD EAST,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T07:41:34.000,03 STATEN ISLAND,5062830064,STATEN ISLAND,933212,137092,ONLINE,Unspecified,STATEN ISLAND,40.542814569647184,-74.18363327610041,"{'latitude': '40.542814569647184', 'longitude': '-74.18363327610041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873674,2023-09-20T06:41:21.000,2023-09-20T06:56:56.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,10038,111 FULTON STREET,FULTON STREET,WILLIAM STREET,DUTCH STREET,WILLIAM STREET,DUTCH STREET,ADDRESS,NEW YORK,FULTON STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T06:57:02.000,01 MANHATTAN,1000917502,MANHATTAN,982367,197857,MOBILE,Unspecified,MANHATTAN,40.70974831269426,-74.00679194227898,"{'latitude': '40.70974831269426', 'longitude': '-74.00679194227898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872192,2023-09-20T06:41:21.000,2023-09-20T20:46:10.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10472,1205 MORRISON AVENUE,MORRISON AVENUE,WESTCHESTER AVENUE,EAST  172 STREET,WESTCHESTER AVENUE,EAST  172 STREET,ADDRESS,BRONX,MORRISON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T20:46:16.000,09 BRONX,,BRONX,1018928,241622,PHONE,Unspecified,BRONX,40.82980394596144,-73.87469143290576,"{'latitude': '40.82980394596144', 'longitude': '-73.87469143290576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873448,2023-09-20T06:41:00.000,2023-09-20T08:16:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11373,51-04 JACOBUS STREET,JACOBUS STREET,51 AVENUE,KNEELAND AVENUE,51 AVENUE,KNEELAND AVENUE,ADDRESS,ELMHURST,JACOBUS STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T08:16:45.000,04 QUEENS,4024670030,QUEENS,1015411,207677,MOBILE,Unspecified,QUEENS,40.73664714165336,-73.88755750839661,"{'latitude': '40.73664714165336', 'longitude': '-73.88755750839661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877575,2023-09-20T06:40:57.000,2023-09-20T10:46:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,71-45 70 STREET,70 STREET,CENTRAL AVENUE,MYRTLE AVENUE,CENTRAL AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,70 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T10:46:12.000,05 QUEENS,4036860076,QUEENS,1017017,195772,MOBILE,Unspecified,QUEENS,40.703965011717514,-73.88182032244447,"{'latitude': '40.703965011717514', 'longitude': '-73.88182032244447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
