unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
59442545,2023-09-29T13:48:05.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10452,975 WALTON AVENUE,WALTON AVENUE,EAST  161 STREET,EAST  164 STREET,EAST  161 STREET,EAST  164 STREET,ADDRESS,BRONX,WALTON AVENUE,Closed,2023-10-04T00:00:00.000,04 BRONX,,BRONX,1005614,241459,PHONE,Unspecified,BRONX,40.829398797965425,-73.92280191014713,"{'latitude': '40.829398797965425', 'longitude': '-73.92280191014713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58965000,2023-09-29T13:47:57.000,2023-10-03T07:34:25.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11435,84-25 SMEDLEY STREET,SMEDLEY STREET,84 AVENUE,84 ROAD,84 AVENUE,84 ROAD,ADDRESS,JAMAICA,SMEDLEY STREET,Closed,2023-09-30T12:23:02.000,08 QUEENS,,QUEENS,1036239,199103,ONLINE,Unspecified,QUEENS,40.71301573982645,-73.81246741056965,"{'latitude': '40.71301573982645', 'longitude': '-73.81246741056965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation investigated this complaint and found no condition at the location.,,,,,,,
58957342,2023-09-29T13:47:56.000,2023-09-29T15:03:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11234,3201 KINGS HIGHWAY,KINGS HIGHWAY,EAST   32 STREET,NEW YORK AVENUE,EAST   32 STREET,NEW YORK AVENUE,ADDRESS,BROOKLYN,KINGS HIGHWAY,Closed,2023-09-29T15:03:46.000,18 BROOKLYN,,BROOKLYN,1000072,164403,MOBILE,Unspecified,BROOKLYN,40.61791057506885,-73.9430088863127,"{'latitude': '40.61791057506885', 'longitude': '-73.9430088863127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,,
58968084,2023-09-29T13:47:53.000,2023-11-08T14:03:36.000,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Sidewalk,11222,79 WEST STREET,WEST STREET,MILTON STREET,GREENPOINT AVENUE,MILTON STREET,GREENPOINT AVENUE,ADDRESS,BROOKLYN,WEST STREET,Closed,2023-11-08T14:03:39.000,01 BROOKLYN,,BROOKLYN,995567,204935,ONLINE,Unspecified,BROOKLYN,40.729168679790895,-73.95916791608641,"{'latitude': '40.729168679790895', 'longitude': '-73.95916791608641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Transportation inspected the condition and determined that it is in compliance with its standards.,,,,,,,
59446021,2023-09-29T13:47:53.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11232,4413 3 AVENUE,3 AVENUE,44 STREET,45 STREET,44 STREET,45 STREET,ADDRESS,BROOKLYN,3 AVENUE,Closed,2023-10-02T00:00:00.000,07 BROOKLYN,3007370014,BROOKLYN,981135,176418,PHONE,Unspecified,BROOKLYN,40.65090277740259,-74.01122583084515,"{'latitude': '40.65090277740259', 'longitude': '-74.01122583084515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59460222,2023-09-29T13:47:45.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11104,41-15 50 AVENUE,50 AVENUE,41 STREET,42 STREET,41 STREET,42 STREET,ADDRESS,SUNNYSIDE,50 AVENUE,Closed,2023-10-05T00:00:00.000,02 QUEENS,,QUEENS,1005245,208152,ONLINE,Unspecified,QUEENS,40.73798087345328,-73.92423936932899,"{'latitude': '40.73798087345328', 'longitude': '-73.92423936932899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58964760,2023-09-29T13:47:41.000,2023-09-29T13:55:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10009,198 AVENUE A,AVENUE A,EAST   12 STREET,EAST   13 STREET,EAST   12 STREET,EAST   13 STREET,ADDRESS,NEW YORK,AVENUE A,Closed,2023-09-29T13:55:48.000,03 MANHATTAN,1004060003,MANHATTAN,989482,204997,MOBILE,Unspecified,MANHATTAN,40.72934454691368,-73.98112273387284,"{'latitude': '40.72934454691368', 'longitude': '-73.98112273387284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded and upon arrival those responsible for the condition were gone.,,,,,,,
58960327,2023-09-29T13:47:22.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11211,302 RODNEY STREET,RODNEY STREET,BROADWAY,SOUTH 5 STREET,BROADWAY,SOUTH    5 STREET,ADDRESS,BROOKLYN,RODNEY STREET,Closed,2023-09-29T17:55:57.000,01 BROOKLYN,3024627502,BROOKLYN,996304,197337,MOBILE,Unspecified,BROOKLYN,40.708313025523445,-73.95652240429634,"{'latitude': '40.708313025523445', 'longitude': '-73.95652240429634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The mobile outreach response team went to the location provided but could not find the individual that you reported.,,,,,,,
59458893,2023-09-29T13:47:20.000,2023-10-26T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Public Area,11215,352 22 STREET,22 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,22 STREET,Closed,2023-10-26T00:00:00.000,07 BROOKLYN,3009000036,BROOKLYN,987015,179146,PHONE,Unspecified,BROOKLYN,40.65839065731841,-73.9900343799961,"{'latitude': '40.65839065731841', 'longitude': '-73.9900343799961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442005,2023-09-29T13:47:14.000,2023-09-29T22:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11229,2217 EAST   26 STREET,EAST   26 STREET,AVENUE V,AVENUE W,AVENUE V,AVENUE W,ADDRESS,BROOKLYN,EAST   26 STREET,Closed,2023-09-29T22:30:00.000,15 BROOKLYN,3073840078,BROOKLYN,999486,156880,PHONE,Unspecified,BROOKLYN,40.597262511180965,-73.94513663957329,"{'latitude': '40.597262511180965', 'longitude': '-73.94513663957329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59435528,2023-09-29T13:47:08.000,2023-09-30T18:20:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11224,4336 MANHATTAN AVENUE,MANHATTAN AVENUE,MAPLE AVENUE,HIGHLAND AVENUE,MAPLE AVENUE,HIGHLAND AVENUE,ADDRESS,BROOKLYN,MANHATTAN AVENUE,Closed,2023-09-30T18:20:00.000,13 BROOKLYN,3070240060,BROOKLYN,981868,150310,ONLINE,Unspecified,BROOKLYN,40.57924194826386,-74.00857503648842,"{'latitude': '40.57924194826386', 'longitude': '-74.00857503648842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59445110,2023-09-29T13:47:08.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10034,2 SEAMAN AVENUE,SEAMAN AVENUE,DYCKMAN STREET,CUMMING STREET,DYCKMAN STREET,CUMMING STREET,ADDRESS,NEW YORK,SEAMAN AVENUE,Closed,2023-10-01T00:00:00.000,12 MANHATTAN,,MANHATTAN,1004197,254915,PHONE,Unspecified,MANHATTAN,40.8663348510651,-73.92788215861218,"{'latitude': '40.8663348510651', 'longitude': '-73.92788215861218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58963448,2023-09-29T13:47:00.000,2023-09-29T17:50:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,10456,597 EAST  164 STREET,EAST  164 STREET,BOSTON RD,CAULDWELL AVE,,,ADDRESS,BRONX,,Closed,2023-09-29T17:50:00.000,03 BRONX,2026220028,BRONX,1010111,239828,PHONE,Unspecified,BRONX,40.82491014813409,-73.90655845109991,"{'latitude': '40.82491014813409', 'longitude': '-73.90655845109991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,,,,,,
58956000,2023-09-29T13:47:00.000,2023-09-29T21:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10305,12 XENIA STREET,XENIA STREET,HURLBERT ST,MASON AVE,,,ADDRESS,STATEN ISLAND,,Closed,2023-09-29T21:45:00.000,02 STATEN ISLAND,5033540094,STATEN ISLAND,960874,154964,PHONE,Unspecified,STATEN ISLAND,40.59198574748099,-74.08416806794374,"{'latitude': '40.59198574748099', 'longitude': '-74.08416806794374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
58955819,2023-09-29T13:47:00.000,2023-09-29T21:25:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11236,9019 SCHENCK STREET,SCHENCK STREET,SKIDMORE PL,E 91 ST,,,ADDRESS,BROOKLYN,,Closed,2023-09-29T21:25:00.000,18 BROOKLYN,3083210024,BROOKLYN,1014334,168363,PHONE,Unspecified,BROOKLYN,40.62874299116976,-73.8916193109344,"{'latitude': '40.62874299116976', 'longitude': '-73.8916193109344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,,,,,,,
58967169,2023-09-29T13:47:00.000,2023-11-22T11:43:00.000,DOT,Department of Transportation,Street Light Condition,Foreign Attachment On Lamppost,,10014,,,,,AVENUE OF THE AMERICAS,WEST 4 STREET,INTERSECTION,MANHATTAN,,Closed,2023-11-22T11:43:00.000,02 MANHATTAN,,MANHATTAN,983985,205857,UNKNOWN,Unspecified,MANHATTAN,40.731706579763554,-74.00095616452742,"{'latitude': '40.731706579763554', 'longitude': '-74.00095616452742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,,,,,,
58963572,2023-09-29T13:47:00.000,2023-09-29T15:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,258 SHERMAN STREET,SHERMAN STREET,REEVE PL,GREENWOOD AVE,,,ADDRESS,BROOKLYN,,Closed,2023-09-29T15:00:00.000,07 BROOKLYN,3052780034,BROOKLYN,991433,177063,ONLINE,Unspecified,BROOKLYN,40.652670796656864,-73.97411323248227,"{'latitude': '40.652670796656864', 'longitude': '-73.97411323248227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
58965611,2023-09-29T13:47:00.000,2023-09-30T15:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Base Door,,10033,,,,,BROADWAY,WEST 186 STREET,INTERSECTION,MANHATTAN,,Closed,2023-09-30T15:05:00.000,12 MANHATTAN,,MANHATTAN,1002455,250128,UNKNOWN,Unspecified,MANHATTAN,40.85319974314157,-73.93419331216124,"{'latitude': '40.85319974314157', 'longitude': '-73.93419331216124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,,
58960018,2023-09-29T13:46:58.000,2023-10-03T16:43:18.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10452,1040 GERARD AVENUE,GERARD AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-03T00:00:00.000,04 BRONX,2024770015,BRONX,1005678,242235,PHONE,Unspecified,BRONX,40.83152853960675,-73.92256816978937,"{'latitude': '40.83152853960675', 'longitude': '-73.92256816978937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
59448636,2023-09-29T13:46:53.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11212,487 HERZL STREET,HERZL STREET,NEWPORT STREET,LOTT AVENUE,NEWPORT STREET,LOTT AVENUE,ADDRESS,BROOKLYN,HERZL STREET,Closed,2023-10-06T00:00:00.000,16 BROOKLYN,,BROOKLYN,1008509,178961,ONLINE,Unspecified,BROOKLYN,40.657850074012764,-73.91256634494182,"{'latitude': '40.657850074012764', 'longitude': '-73.91256634494182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59435422,2023-09-29T13:46:18.000,2023-09-29T21:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10305,12 XENIA STREET,XENIA STREET,HURLBERT STREET,MASON AVENUE,HURLBERT STREET,MASON AVENUE,ADDRESS,STATEN ISLAND,XENIA STREET,Closed,2023-09-29T21:45:00.000,02 STATEN ISLAND,5033540094,STATEN ISLAND,960874,154964,PHONE,Unspecified,STATEN ISLAND,40.59198574748099,-74.08416806794374,"{'latitude': '40.59198574748099', 'longitude': '-74.08416806794374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58962470,2023-09-29T13:46:05.000,2023-09-29T15:58:35.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11228,1360 84 STREET,84 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,84 STREET,Closed,2023-09-29T15:51:25.000,10 BROOKLYN,,BROOKLYN,981096,163120,ONLINE,Unspecified,BROOKLYN,40.6144025716499,-74.0113601639685,"{'latitude': '40.6144025716499', 'longitude': '-74.0113601639685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",,,,,,,
58958585,2023-09-29T13:46:03.000,2023-10-08T07:36:13.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10456,1310 SHERIDAN AVENUE,SHERIDAN AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-08T00:00:00.000,04 BRONX,2028300005,BRONX,1007957,244042,PHONE,Unspecified,BRONX,40.836482407851925,-73.91432643558511,"{'latitude': '40.836482407851925', 'longitude': '-73.91432643558511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58958358,2023-09-29T13:46:03.000,2023-10-08T07:36:13.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10456,1310 SHERIDAN AVENUE,SHERIDAN AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-08T00:00:00.000,04 BRONX,2028300005,BRONX,1007957,244042,PHONE,Unspecified,BRONX,40.836482407851925,-73.91432643558511,"{'latitude': '40.836482407851925', 'longitude': '-73.91432643558511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58965435,2023-09-29T13:46:03.000,2023-10-27T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,,10022,300 PARK AVENUE,PARK AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-27T00:00:00.000,05 MANHATTAN,1012850036,MANHATTAN,991378,215001,UNKNOWN,Unspecified,MANHATTAN,40.756801703667676,-73.9742712884355,"{'latitude': '40.756801703667676', 'longitude': '-73.9742712884355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Buildings investigated this complaint and determined that no further action was necessary.,N/A,,,,,,
58964236,2023-09-29T13:46:03.000,2023-10-08T10:44:34.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10011,336 WEST   17 STREET,WEST   17 STREET,,,,,ADDRESS,NEW YORK,,Closed,2023-10-08T00:00:00.000,04 MANHATTAN,1007400051,MANHATTAN,983615,209661,ONLINE,Unspecified,MANHATTAN,40.74214760040882,-74.00229154575604,"{'latitude': '40.74214760040882', 'longitude': '-74.00229154575604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58965620,2023-09-29T13:46:00.000,2023-09-29T15:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10029,,,,,EAST 104 STREET,PARK AVENUE,INTERSECTION,MANHATTAN,,Closed,2023-09-29T15:40:00.000,11 MANHATTAN,,MANHATTAN,998414,227690,UNKNOWN,Unspecified,MANHATTAN,40.79162120466542,-73.94884791223447,"{'latitude': '40.79162120466542', 'longitude': '-73.94884791223447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,,
59456427,2023-09-29T13:45:57.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10452,1040 GERARD AVENUE,GERARD AVENUE,EAST  164 STREET,EAST  165 STREET,EAST  164 STREET,EAST  165 STREET,ADDRESS,BRONX,GERARD AVENUE,Closed,2023-10-03T00:00:00.000,04 BRONX,,BRONX,1005678,242235,PHONE,Unspecified,BRONX,40.83152853960675,-73.92256816978937,"{'latitude': '40.83152853960675', 'longitude': '-73.92256816978937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58967781,2023-09-29T13:45:53.000,2023-10-03T09:25:43.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11219,1472 43 STREET,43 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,12 BROOKLYN,3056060029,BROOKLYN,988423,171049,PHONE,Unspecified,BROOKLYN,40.63616559226728,-73.98496467196809,"{'latitude': '40.63616559226728', 'longitude': '-73.98496467196809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58965908,2023-09-29T13:45:53.000,2023-10-03T09:25:44.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11219,1472 43 STREET,43 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,12 BROOKLYN,3056060029,BROOKLYN,988423,171049,PHONE,Unspecified,BROOKLYN,40.63616559226728,-73.98496467196809,"{'latitude': '40.63616559226728', 'longitude': '-73.98496467196809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58965976,2023-09-29T13:45:53.000,2023-10-03T09:25:44.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11219,1472 43 STREET,43 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,12 BROOKLYN,3056060029,BROOKLYN,988423,171049,PHONE,Unspecified,BROOKLYN,40.63616559226728,-73.98496467196809,"{'latitude': '40.63616559226728', 'longitude': '-73.98496467196809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58958173,2023-09-29T13:45:53.000,2023-10-03T09:25:43.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11219,1472 43 STREET,43 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,12 BROOKLYN,3056060029,BROOKLYN,988423,171049,PHONE,Unspecified,BROOKLYN,40.63616559226728,-73.98496467196809,"{'latitude': '40.63616559226728', 'longitude': '-73.98496467196809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58965988,2023-09-29T13:45:53.000,2023-10-03T09:25:43.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11219,1472 43 STREET,43 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,12 BROOKLYN,3056060029,BROOKLYN,988423,171049,PHONE,Unspecified,BROOKLYN,40.63616559226728,-73.98496467196809,"{'latitude': '40.63616559226728', 'longitude': '-73.98496467196809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58957099,2023-09-29T13:45:43.000,2023-09-29T13:56:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10009,539 EAST   12 STREET,EAST   12 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST   12 STREET,Closed,2023-09-29T13:56:18.000,03 MANHATTAN,,MANHATTAN,989699,204755,MOBILE,Unspecified,MANHATTAN,40.72868018501954,-73.98033998514924,"{'latitude': '40.72868018501954', 'longitude': '-73.98033998514924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded and upon arrival those responsible for the condition were gone.,,,,,,,
58962472,2023-09-29T13:45:42.000,2023-11-27T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,11234,4623 GLENDALE COURT,GLENDALE COURT,,,,,ADDRESS,BROOKLYN,,Closed,2023-11-27T00:00:00.000,18 BROOKLYN,3077290195,BROOKLYN,1003082,170024,UNKNOWN,Unspecified,BROOKLYN,40.633333149729346,-73.93215113663425,"{'latitude': '40.633333149729346', 'longitude': '-73.93215113663425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Buildings investigated this complaint and determined that no further action was necessary.,,,,,,,
58959835,2023-09-29T13:45:38.000,2023-10-03T20:20:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10032,1238 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-03T00:00:00.000,12 MANHATTAN,1021290001,MANHATTAN,1001431,246627,ONLINE,Unspecified,MANHATTAN,40.84359258578997,-73.93790379522149,"{'latitude': '40.84359258578997', 'longitude': '-73.93790379522149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58958551,2023-09-29T13:45:38.000,2023-10-03T20:20:25.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10032,1238 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-03T00:00:00.000,12 MANHATTAN,1021290001,MANHATTAN,1001431,246627,ONLINE,Unspecified,MANHATTAN,40.84359258578997,-73.93790379522149,"{'latitude': '40.84359258578997', 'longitude': '-73.93790379522149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58960300,2023-09-29T13:45:35.000,2023-10-03T15:50:33.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10024,BROADWAY,BROADWAY,BROADWAY,WEST   86 STREET,BROADWAY,WEST   86 STREET,INTERSECTION,,,Closed,2023-10-03T15:50:40.000,07 MANHATTAN,,MANHATTAN,990758,226482,PHONE,Unspecified,MANHATTAN,40.7883145239069,-73.97649807691329,"{'latitude': '40.7883145239069', 'longitude': '-73.97649807691329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",,,,,,,
59456021,2023-09-29T13:45:33.000,2023-09-29T15:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11218,258 SHERMAN STREET,SHERMAN STREET,REEVE PLACE,GREENWOOD AVENUE,REEVE PLACE,GREENWOOD AVENUE,ADDRESS,BROOKLYN,SHERMAN STREET,Closed,2023-09-29T15:00:00.000,07 BROOKLYN,,BROOKLYN,991433,177063,ONLINE,Unspecified,BROOKLYN,40.652670796656864,-73.97411323248227,"{'latitude': '40.652670796656864', 'longitude': '-73.97411323248227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58962737,2023-09-29T13:45:29.000,2023-09-30T11:37:06.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11233,221 BAINBRIDGE STREET,BAINBRIDGE STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T00:00:00.000,03 BROOKLYN,3016820079,BROOKLYN,1004214,187510,ONLINE,Unspecified,BROOKLYN,40.68132588668723,-73.92802094577448,"{'latitude': '40.68132588668723', 'longitude': '-73.92802094577448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
