unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,road_ramp,due_date,taxi_pick_up_location
58865119,2023-09-19T13:40:31.000,2023-09-19T13:56:02.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11354,40-29 149 STREET,149 STREET,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T13:56:05.000,07 QUEENS,4050290009,QUEENS,1035220,217079,ONLINE,Unspecified,QUEENS,40.76236122892493,-73.81600689726437,"{'latitude': '40.76236122892493', 'longitude': '-73.81600689726437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LIRR PORT WASHINGTON LINE,41 AVENUE,LIRR PORT WASHINGTON LINE,41 AVENUE,149 STREET,,,,,,,
58856540,2023-09-19T13:40:22.000,2023-09-19T14:28:03.000,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11212,23 BELMONT AVENUE,BELMONT AVENUE,ADDRESS,BROOKLYN,Closed,The Health Departmentâs Office of Environmental Investigations has determined this case was an isolated incident. The Departmentâs Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. All food establishments are inspected annually. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,2023-09-19T14:27:49.000,16 BROOKLYN,3035220034,BROOKLYN,1009323,182859,PHONE,Unspecified,BROOKLYN,40.66854694827374,-73.90961805373651,"{'latitude': '40.66854694827374', 'longitude': '-73.90961805373651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROCKAWAY AVENUE,THATFORD AVENUE,ROCKAWAY AVENUE,THATFORD AVENUE,BELMONT AVENUE,,,,,,,
58858856,2023-09-19T13:40:12.000,2023-10-02T11:48:04.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10467,713 EAST  212 STREET,EAST  212 STREET,ADDRESS,BRONX,Closed,The Department of Sanitation cleaned the location.,2023-09-22T12:47:12.000,12 BRONX,2046570090,BRONX,1021602,259315,MOBILE,Unspecified,BRONX,40.87835499857823,-73.86493039699133,"{'latitude': '40.87835499857823', 'longitude': '-73.86493039699133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WHITE PLAINS ROAD,HOLLAND AVENUE,WHITE PLAINS ROAD,HOLLAND AVENUE,EAST  212 STREET,,,,,,,
58857775,2023-09-19T13:39:43.000,2023-09-19T14:35:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,177 SANDS STREET,SANDS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T14:35:46.000,02 BROOKLYN,3000680001,BROOKLYN,988793,194233,ONLINE,Unspecified,BROOKLYN,40.699800319891985,-73.98361593748928,"{'latitude': '40.699800319891985', 'longitude': '-73.98361593748928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,SANDS STREET,,,,,,,
58869418,2023-09-19T13:39:38.000,2023-09-19T14:13:56.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10473,740 BEACH AVENUE,BEACH AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T14:14:01.000,09 BRONX,2035980017,BRONX,1022009,238046,PHONE,Unspecified,BRONX,40.819976219579004,-73.86357841506774,"{'latitude': '40.819976219579004', 'longitude': '-73.86357841506774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SEWARD AVENUE,LAFAYETTE AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,BEACH AVENUE,,,,,,,
58856622,2023-09-19T13:39:18.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10306,397 MONTREAL AVENUE,MONTREAL AVENUE,ADDRESS,STATEN ISLAND,In Progress,,,03 STATEN ISLAND,5047250017,STATEN ISLAND,949898,142509,PHONE,Unspecified,STATEN ISLAND,40.5577635062554,-74.12362512685263,"{'latitude': '40.5577635062554', 'longitude': '-74.12362512685263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PENDALE STREET,GRAYSON STREET,PENDALE STREET,GRAYSON STREET,MONTREAL AVENUE,,,,,,,
58856474,2023-09-19T13:39:14.000,2023-09-19T17:10:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11428,90-46 208 STREET,208 STREET,ADDRESS,QUEENS VILLAGE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T17:10:32.000,13 QUEENS,4105570073,QUEENS,1052069,201162,PHONE,Unspecified,QUEENS,40.71855999957465,-73.75534560226087,"{'latitude': '40.71855999957465', 'longitude': '-73.75534560226087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",90 AVENUE,93 AVENUE,90 AVENUE,93 AVENUE,208 STREET,,,,,,,
58865004,2023-09-19T13:39:03.000,2023-09-22T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10002,311 EAST HOUSTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,Closed,The City has removed the graffiti from this property.,2023-09-25T08:32:34.000,03 MANHATTAN,1003500057,MANHATTAN,988883,202066,UNKNOWN,Unspecified,MANHATTAN,40.7212999979012,-73.98328596767362,"{'latitude': '40.7212999979012', 'longitude': '-73.98328596767362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,N/A,,,2023-10-19T13:39:03.000,
58866454,2023-09-19T13:39:00.000,2023-09-21T11:49:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10304,76 GORDON STREET,GORDON STREET,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the E-waste.,2023-09-21T11:49:00.000,01 STATEN ISLAND,5005420020,STATEN ISLAND,961345,167032,PHONE,Unspecified,STATEN ISLAND,40.625111148640244,-74.08251310774166,"{'latitude': '40.625111148640244', 'longitude': '-74.08251310774166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAY STREET,PURROY PLACE,,,,,,,,,,
58867418,2023-09-19T13:39:00.000,2023-09-19T15:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10459,,,INTERSECTION,BRONX,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-19T15:10:00.000,02 BRONX,,BRONX,1015275,240502,UNKNOWN,Unspecified,BRONX,40.82674345592527,-73.88789667181122,"{'latitude': '40.82674345592527', 'longitude': '-73.88789667181122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,LONGFELLOW AVENUE,WESTCHESTER AVENUE,,,,N/A,,,,
58865079,2023-09-19T13:38:59.000,2023-09-19T13:54:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11356,22-07 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,ADDRESS,COLLEGE POINT,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T13:54:00.000,07 QUEENS,4041980017,QUEENS,1026892,223435,PHONE,Unspecified,QUEENS,40.77985085411361,-73.84602917551747,"{'latitude': '40.77985085411361', 'longitude': '-73.84602917551747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22 AVENUE,23 AVENUE,22 AVENUE,23 AVENUE,COLLEGE POINT BOULEVARD,,,,,,,
58870209,2023-09-19T13:38:50.000,2023-10-18T10:12:41.000,DOT,Department of Transportation,Curb Condition,Defacement,Curb,11232,186 29 STREET,29 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-10-18T10:12:44.000,07 BROOKLYN,3006690011,BROOKLYN,984391,178895,ONLINE,Unspecified,BROOKLYN,40.657702148027944,-73.99949181268893,"{'latitude': '40.657702148027944', 'longitude': '-73.99949181268893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,29 STREET,,,,,,,
58867749,2023-09-19T13:38:49.000,2023-10-16T07:59:41.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10452,1055 JEROME AVENUE,JEROME AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,04 BRONX,2025040105,BRONX,1004946,242754,PHONE,Unspecified,BRONX,40.83295479050044,-73.92521170912806,"{'latitude': '40.83295479050044', 'longitude': '-73.92521170912806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58856197,2023-09-19T13:38:49.000,2023-10-16T07:59:41.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10452,1055 JEROME AVENUE,JEROME AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,04 BRONX,2025040105,BRONX,1004946,242754,PHONE,Unspecified,BRONX,40.83295479050044,-73.92521170912806,"{'latitude': '40.83295479050044', 'longitude': '-73.92521170912806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58861978,2023-09-19T13:38:49.000,2023-10-16T07:59:41.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10452,1055 JEROME AVENUE,JEROME AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,04 BRONX,2025040105,BRONX,1004946,242754,PHONE,Unspecified,BRONX,40.83295479050044,-73.92521170912806,"{'latitude': '40.83295479050044', 'longitude': '-73.92521170912806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58856345,2023-09-19T13:38:30.000,2023-10-08T10:34:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10014,72 BEDFORD STREET,BEDFORD STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,02 MANHATTAN,1005870007,MANHATTAN,982904,205754,ONLINE,Unspecified,MANHATTAN,40.73142377157536,-74.00485657355638,"{'latitude': '40.73142377157536', 'longitude': '-74.00485657355638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58862424,2023-09-19T13:38:30.000,2023-10-19T09:49:15.000,DOT,Department of Transportation,Curb Condition,Defacement,Curb,10011,356 WEST   18 STREET,WEST   18 STREET,ADDRESS,NEW YORK,Closed,The Department of Transportation inspected the condition you reported and issued a notice to the responsible party to correct the condition.,2023-10-19T09:49:19.000,04 MANHATTAN,1007410063,MANHATTAN,983621,209937,PHONE,Unspecified,MANHATTAN,40.74290515200289,-74.00226991916496,"{'latitude': '40.74290515200289', 'longitude': '-74.00226991916496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,WEST   18 STREET,,,,,,,
58869714,2023-09-19T13:38:22.000,2023-09-24T18:45:54.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,11219,1355 64 STREET,64 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,10 BROOKLYN,3057400058,BROOKLYN,984331,167301,PHONE,Unspecified,BROOKLYN,40.62587910709697,-73.99970820180566,"{'latitude': '40.62587910709697', 'longitude': '-73.99970820180566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58869924,2023-09-19T13:38:22.000,2023-09-24T18:45:53.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CABINET,RESIDENTIAL BUILDING,11219,1355 64 STREET,64 STREET,ADDRESS,BROOKLYN,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-24T00:00:00.000,10 BROOKLYN,3057400058,BROOKLYN,984331,167301,PHONE,Unspecified,BROOKLYN,40.62587910709697,-73.99970820180566,"{'latitude': '40.62587910709697', 'longitude': '-73.99970820180566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58860050,2023-09-19T13:38:22.000,2023-09-24T18:45:54.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11219,1355 64 STREET,64 STREET,ADDRESS,BROOKLYN,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-24T00:00:00.000,10 BROOKLYN,3057400058,BROOKLYN,984331,167301,PHONE,Unspecified,BROOKLYN,40.62587910709697,-73.99970820180566,"{'latitude': '40.62587910709697', 'longitude': '-73.99970820180566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58862077,2023-09-19T13:38:18.000,2023-09-23T18:32:03.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11418,129-11 JAMAICA AVENUE,JAMAICA AVENUE,ADDRESS,RICHMOND HILL,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,09 QUEENS,4092810044,QUEENS,1033287,194943,PHONE,Unspecified,QUEENS,40.70161439985189,-73.82314600994204,"{'latitude': '40.70161439985189', 'longitude': '-73.82314600994204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58870628,2023-09-19T13:38:11.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,"Bodega, Deli, or Convenience Store",Business,10458,2701 DECATUR AVENUE,DECATUR AVENUE,ADDRESS,BRONX,In Progress,The Department of Consumer and Worker Protection (DCWP) is reviewing your complaint. DCWP may contact you directly if it needs additional information.,2023-10-10T10:58:48.000,07 BRONX,2032830055,BRONX,1015012,254391,PHONE,Unspecified,BRONX,40.86486556770799,-73.88878325729915,"{'latitude': '40.86486556770799', 'longitude': '-73.88878325729915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  195 STREET,EAST  197 STREET,EAST  195 STREET,EAST  197 STREET,DECATUR AVENUE,,,,,,,
58862755,2023-09-19T13:38:03.000,2023-09-22T11:18:22.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11106,35-18 29 STREET,29 STREET,ADDRESS,ASTORIA,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T11:18:25.000,01 QUEENS,4003400032,QUEENS,1003516,215610,MOBILE,Unspecified,QUEENS,40.758455135720254,-73.9304571118873,"{'latitude': '40.758455135720254', 'longitude': '-73.9304571118873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,29 STREET,,,,,,,
58860104,2023-09-19T13:38:00.000,2023-09-24T15:40:21.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11238,591 GRAND AVENUE,GRAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,08 BROOKLYN,3011480005,BROOKLYN,994677,186160,PHONE,Unspecified,BROOKLYN,40.67763681495858,-73.96240813361362,"{'latitude': '40.67763681495858', 'longitude': '-73.96240813361362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58864037,2023-09-19T13:38:00.000,2023-09-21T17:08:05.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11238,591 GRAND AVENUE,GRAND AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-21T00:00:00.000,08 BROOKLYN,3011480005,BROOKLYN,994677,186160,PHONE,Unspecified,BROOKLYN,40.67763681495858,-73.96240813361362,"{'latitude': '40.67763681495858', 'longitude': '-73.96240813361362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58855325,2023-09-19T13:38:00.000,2023-09-24T01:45:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10312,115 BOYLAN STREET,BOYLAN STREET,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-24T01:45:00.000,03 STATEN ISLAND,5056870055,STATEN ISLAND,934538,144696,PHONE,Unspecified,STATEN ISLAND,40.56369358464466,-74.17891826007742,"{'latitude': '40.56369358464466', 'longitude': '-74.17891826007742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEND,END PL,,,,,,,,,,
58868776,2023-09-19T13:38:00.000,2023-09-26T11:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11372,37-08 73 STREET,73 STREET,ADDRESS,JACKSON HEIGHTS,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T11:00:00.000,03 QUEENS,4012830009,QUEENS,1013995,211976,ONLINE,Unspecified,QUEENS,40.74845169112677,-73.89264803828516,"{'latitude': '40.74845169112677', 'longitude': '-73.89264803828516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 AVE,37 RD,,,,,,N/A,,,,
58858129,2023-09-19T13:37:59.000,2023-09-21T18:25:37.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,08 BRONX,2032630001,BRONX,1012548,261447,ONLINE,Unspecified,BRONX,40.88424034482077,-73.89766177595318,"{'latitude': '40.88424034482077', 'longitude': '-73.89766177595318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58865928,2023-09-19T13:37:59.000,2023-09-21T18:25:37.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,08 BRONX,2032630001,BRONX,1012548,261447,ONLINE,Unspecified,BRONX,40.88424034482077,-73.89766177595318,"{'latitude': '40.88424034482077', 'longitude': '-73.89766177595318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58860143,2023-09-19T13:37:59.000,2023-09-21T18:25:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,08 BRONX,2032630001,BRONX,1012548,261447,ONLINE,Unspecified,BRONX,40.88424034482077,-73.89766177595318,"{'latitude': '40.88424034482077', 'longitude': '-73.89766177595318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58856303,2023-09-19T13:37:59.000,2023-09-21T18:25:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,08 BRONX,2032630001,BRONX,1012548,261447,ONLINE,Unspecified,BRONX,40.88424034482077,-73.89766177595318,"{'latitude': '40.88424034482077', 'longitude': '-73.89766177595318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58869741,2023-09-19T13:37:59.000,2023-09-24T18:22:14.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,08 BRONX,2032630001,BRONX,1012548,261447,ONLINE,Unspecified,BRONX,40.88424034482077,-73.89766177595318,"{'latitude': '40.88424034482077', 'longitude': '-73.89766177595318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58862017,2023-09-19T13:37:59.000,2023-09-21T18:25:37.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,08 BRONX,2032630001,BRONX,1012548,261447,ONLINE,Unspecified,BRONX,40.88424034482077,-73.89766177595318,"{'latitude': '40.88424034482077', 'longitude': '-73.89766177595318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58867827,2023-09-19T13:37:59.000,2023-09-21T18:25:36.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,08 BRONX,2032630001,BRONX,1012548,261447,ONLINE,Unspecified,BRONX,40.88424034482077,-73.89766177595318,"{'latitude': '40.88424034482077', 'longitude': '-73.89766177595318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58867850,2023-09-19T13:37:59.000,2023-09-21T18:25:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,08 BRONX,2032630001,BRONX,1012548,261447,ONLINE,Unspecified,BRONX,40.88424034482077,-73.89766177595318,"{'latitude': '40.88424034482077', 'longitude': '-73.89766177595318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58867829,2023-09-19T13:37:59.000,2023-09-21T18:25:36.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,08 BRONX,2032630001,BRONX,1012548,261447,ONLINE,Unspecified,BRONX,40.88424034482077,-73.89766177595318,"{'latitude': '40.88424034482077', 'longitude': '-73.89766177595318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58867920,2023-09-19T13:37:59.000,2023-09-21T18:25:37.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,08 BRONX,2032630001,BRONX,1012548,261447,ONLINE,Unspecified,BRONX,40.88424034482077,-73.89766177595318,"{'latitude': '40.88424034482077', 'longitude': '-73.89766177595318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58865527,2023-09-19T13:37:57.000,2023-09-19T14:37:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,177 SANDS STREET,SANDS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T14:38:00.000,02 BROOKLYN,3000680001,BROOKLYN,988793,194233,ONLINE,Unspecified,BROOKLYN,40.699800319891985,-73.98361593748928,"{'latitude': '40.699800319891985', 'longitude': '-73.98361593748928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,SANDS STREET,,,,,,,
58869102,2023-09-19T13:37:51.000,2023-09-19T14:08:42.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11218,801 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T14:08:46.000,14 BROOKLYN,3051530046,BROOKLYN,993028,171664,PHONE,Unspecified,BROOKLYN,40.63785026951917,-73.96837204800904,"{'latitude': '40.63785026951917', 'longitude': '-73.96837204800904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,CONEY ISLAND AVENUE,,,,,,,
