unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,due_date
58954507,2023-09-28T15:20:29.000,2023-09-29T12:19:58.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,11414,155 AVENUE,155 AVENUE,155 AVENUE,BRIDGETON STREET,155 AVENUE,BRIDGETON STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T12:20:04.000,10 QUEENS,QUEENS,1029726,181819,PHONE,Unspecified,QUEENS,40.66561109291008,-73.83607744785182,"{'latitude': '40.66561109291008', 'longitude': '-73.83607744785182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950464,2023-09-28T15:20:29.000,2023-09-28T15:20:29.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11218,805 DITMAS AVENUE,DITMAS AVENUE,EAST 8 STREET,EAST 9 STREET,EAST    8 STREET,EAST    9 STREET,ADDRESS,BROOKLYN,DITMAS AVENUE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-28T15:20:29.000,12 BROOKLYN,BROOKLYN,992542,171147,PHONE,Unspecified,BROOKLYN,40.636431683127554,-73.97012378649059,"{'latitude': '40.636431683127554', 'longitude': '-73.97012378649059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3053920052,,,,,,,,
58953755,2023-09-28T15:20:23.000,2023-09-28T18:41:42.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1752 WALTON AVENUE,WALTON AVENUE,EAST  175 STREET,HENWOOD PLACE,EAST  175 STREET,HENWOOD PLACE,ADDRESS,BRONX,WALTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T18:41:45.000,05 BRONX,BRONX,1009000,247914,ONLINE,Unspecified,BRONX,40.847107050269635,-73.91054290168951,"{'latitude': '40.847107050269635', 'longitude': '-73.91054290168951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950981,2023-09-28T15:20:07.000,2023-09-28T18:13:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11222,170 DIAMOND STREET,DIAMOND STREET,NORMAN AVENUE,MESEROLE AVENUE,NORMAN AVENUE,MESEROLE AVENUE,ADDRESS,BROOKLYN,DIAMOND STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T18:13:16.000,01 BROOKLYN,BROOKLYN,998567,204598,MOBILE,Unspecified,BROOKLYN,40.7282393502055,-73.9483445431163,"{'latitude': '40.7282393502055', 'longitude': '-73.9483445431163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58954351,2023-09-28T15:20:06.000,2023-09-28T19:56:06.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,10016,200 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   32 STREET,EAST   33 STREET,EAST   32 STREET,EAST   33 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-28T19:56:12.000,05 MANHATTAN,MANHATTAN,989634,210794,MOBILE,Unspecified,MANHATTAN,40.745255786161344,-73.98056967235831,"{'latitude': '40.745255786161344', 'longitude': '-73.98056967235831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1008880020,,,,,,,,
58953055,2023-09-28T15:20:06.000,2023-09-28T15:22:56.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10016,200 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   32 STREET,EAST   33 STREET,EAST   32 STREET,EAST   33 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-28T15:23:00.000,05 MANHATTAN,MANHATTAN,989634,210794,MOBILE,Unspecified,MANHATTAN,40.745255786161344,-73.98056967235831,"{'latitude': '40.745255786161344', 'longitude': '-73.98056967235831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1008880020,,,,,,,,
58950905,2023-09-28T15:20:00.000,2023-09-28T15:31:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10309,,,,,CORRELL AVENUE,BLOOMINGDALE ROAD,INTERSECTION,STATEN ISLAND,,Closed,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T15:31:00.000,03 STATEN ISLAND,STATEN ISLAND,923302,137930,PHONE,Unspecified,STATEN ISLAND,40.54505215562192,-74.21929658628301,"{'latitude': '40.54505215562192', 'longitude': '-74.21929658628301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58949326,2023-09-28T15:19:54.000,2023-10-23T11:20:21.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,11233,231 SARATOGA AVENUE,SARATOGA AVENUE,FULTON STREET,HERKIMER STREET,FULTON STREET,HERKIMER STREET,ADDRESS,BROOKLYN,SARATOGA AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-23T11:20:26.000,16 BROOKLYN,BROOKLYN,1007461,186363,PHONE,Unspecified,BROOKLYN,40.678169714364145,-73.91631803117919,"{'latitude': '40.678169714364145', 'longitude': '-73.91631803117919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3015500001,,,,,,,,
58951495,2023-09-28T15:19:49.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11205,291 CLASSON AVENUE,CLASSON AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-28T00:00:00.000,03 BROOKLYN,BROOKLYN,995216,191093,PHONE,Unspecified,BROOKLYN,40.69117612113374,-73.96045687966931,"{'latitude': '40.69117612113374', 'longitude': '-73.96045687966931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3019240004,,,,,,,,
58949000,2023-09-28T15:19:46.000,2023-10-01T10:54:33.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10031,400 WEST  150 STREET,WEST  150 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,09 MANHATTAN,MANHATTAN,1000411,240523,PHONE,Unspecified,MANHATTAN,40.8268407987631,-73.94160502250094,"{'latitude': '40.8268407987631', 'longitude': '-73.94160502250094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1020530101,,,,,,,,
58953841,2023-09-28T15:19:43.000,2023-10-13T18:33:27.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10009,510 EAST   13 STREET,EAST   13 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-13T00:00:00.000,03 MANHATTAN,MANHATTAN,989787,205004,ONLINE,Unspecified,MANHATTAN,40.729363574537665,-73.98002227590054,"{'latitude': '40.729363574537665', 'longitude': '-73.98002227590054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1004060011,,,,,,,,
58949162,2023-09-28T15:19:40.000,2023-09-28T15:19:40.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10459,980 WESTCHESTER AVENUE,WESTCHESTER AVENUE,,,,,ADDRESS,BRONX,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-28T00:00:00.000,02 BRONX,BRONX,1013385,239210,UNKNOWN,Unspecified,BRONX,40.82320372221374,-73.89473145458913,"{'latitude': '40.82320372221374', 'longitude': '-73.89473145458913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2027147501,,,,,,,,
58951082,2023-09-28T15:19:32.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,BEST/Site Safety,Demolition - Unsafe,,10018,439 WEST   36 STREET,WEST   36 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-29T00:00:00.000,04 MANHATTAN,MANHATTAN,985032,214504,UNKNOWN,Unspecified,MANHATTAN,40.75544040390597,-73.99717740726967,"{'latitude': '40.75544040390597', 'longitude': '-73.99717740726967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1007340010,,,,,,,,
58949835,2023-09-28T15:19:32.000,2023-11-16T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11361,32-12 208 STREET,208 STREET,,,,,ADDRESS,BAYSIDE,,Assigned,The Department of Buildings has attempted to conduct an inspection of this premises and was denied access. A second attempt will be made.,2023-11-16T00:00:00.000,11 QUEENS,QUEENS,1044604,220365,UNKNOWN,Unspecified,QUEENS,40.771321339205294,-73.78210286264864,"{'latitude': '40.771321339205294', 'longitude': '-73.78210286264864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4060430011,,,,,,,,
58953499,2023-09-28T15:19:24.000,2023-09-28T19:47:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11229,3008 AVENUE R,AVENUE R,STUART STREET,BURNETT STREET,STUART STREET,BURNETT STREET,ADDRESS,BROOKLYN,AVENUE R,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T19:47:16.000,15 BROOKLYN,BROOKLYN,1000600,161170,ONLINE,Unspecified,BROOKLYN,40.60903570049976,-73.94111485016501,"{'latitude': '40.60903570049976', 'longitude': '-73.94111485016501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3068410001,,,,,,,,
58954496,2023-09-28T15:19:16.000,2023-10-03T12:35:12.000,DSNY,Department of Sanitation,Abandoned Bike,Chained to Public Property,Intersection,11225,954 NOSTRAND AVENUE,NOSTRAND AVENUE,CROWN STREET,MONTGOMERY STREET,CROWN STREET,MONTGOMERY STREET,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T10:22:47.000,09 BROOKLYN,BROOKLYN,997868,181767,ONLINE,Unspecified,BROOKLYN,40.6655746821084,-73.95091268118163,"{'latitude': '40.6655746821084', 'longitude': '-73.95091268118163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3012960050,,,,,,,,
58953126,2023-09-28T15:19:13.000,2023-09-29T11:45:40.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11204,1823 55 STREET,55 STREET,18 AVENUE,19 AVENUE,18 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,55 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-29T04:22:35.000,12 BROOKLYN,BROOKLYN,988774,166792,ONLINE,Unspecified,BROOKLYN,40.62448085407514,-73.98370287180873,"{'latitude': '40.62448085407514', 'longitude': '-73.98370287180873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3054870071,,,,,,,,
58953537,2023-09-28T15:19:06.000,2023-10-12T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11207,1905 BROADWAY,BROADWAY,,,,,ADDRESS,BROOKLYN,,Closed,The cleaning crew could not locate the property requiring graffiti removal.,2023-10-13T08:07:33.000,04 BROOKLYN,BROOKLYN,1010347,187141,UNKNOWN,Unspecified,BROOKLYN,40.68029710907404,-73.90591021089895,"{'latitude': '40.68029710907404', 'longitude': '-73.90591021089895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3034700003,,N/A,,,,,,2023-10-28T15:19:06.000
58947957,2023-09-28T15:18:58.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11412,205-28 104 AVENUE,104 AVENUE,205 PLACE,FRANCIS LEWIS BOULEVARD,205 PLACE,FRANCIS LEWIS BOULEVARD,ADDRESS,SAINT ALBANS,104 AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-04T09:09:33.000,12 QUEENS,QUEENS,1052649,198085,ONLINE,Unspecified,QUEENS,40.710109937616636,-73.7532845491375,"{'latitude': '40.710109937616636', 'longitude': '-73.7532845491375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947900,2023-09-28T15:18:49.000,2023-09-28T20:09:08.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11422,CRAFT AVENUE,CRAFT AVENUE,CRAFT AVENUE,HUXLEY STREET,CRAFT AVENUE,HUXLEY STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T20:09:15.000,13 QUEENS,QUEENS,1057226,176046,PHONE,Unspecified,QUEENS,40.64958158881333,-73.73701404890306,"{'latitude': '40.64958158881333', 'longitude': '-73.73701404890306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947912,2023-09-28T15:18:46.000,2023-09-28T18:07:25.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11418,100-03 90 AVENUE,90 AVENUE,DEAD END,102 STREET,DEAD END,102 STREET,ADDRESS,RICHMOND HILL,90 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T18:07:27.000,09 QUEENS,QUEENS,1027185,191478,MOBILE,Unspecified,QUEENS,40.69213550614426,-73.84517516625583,"{'latitude': '40.69213550614426', 'longitude': '-73.84517516625583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4092910032,,,,,,,,
58954122,2023-09-28T15:18:44.000,2023-11-09T10:35:06.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11370,25-35 75 STREET,75 STREET,25 AVENUE,30 AVENUE,25 AVENUE,30 AVENUE,ADDRESS,EAST ELMHURST,75 STREET,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-11-09T10:35:10.000,03 QUEENS,QUEENS,1013843,216938,PHONE,Unspecified,QUEENS,40.76207161859852,-73.89317477810923,"{'latitude': '40.76207161859852', 'longitude': '-73.89317477810923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58955674,2023-09-28T15:18:35.000,2023-09-28T18:12:56.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11222,190 DIAMOND STREET,DIAMOND STREET,MESEROLE AVENUE,CALYER STREET,MESEROLE AVENUE,CALYER STREET,ADDRESS,BROOKLYN,DIAMOND STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T18:12:59.000,01 BROOKLYN,BROOKLYN,998435,204903,MOBILE,Unspecified,BROOKLYN,40.729076713275894,-73.94882015349089,"{'latitude': '40.729076713275894', 'longitude': '-73.94882015349089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3026020008,,,,,,,,
58954701,2023-09-28T15:18:28.000,2023-09-28T18:51:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10469,3229 BOSTON ROAD,BOSTON ROAD,LACONIA AVENUE,YATES AVENUE,LACONIA AVENUE,YATES AVENUE,ADDRESS,BRONX,BOSTON ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T18:51:21.000,12 BRONX,BRONX,1024315,257059,PHONE,Unspecified,BRONX,40.87215108354301,-73.85513335124911,"{'latitude': '40.87215108354301', 'longitude': '-73.85513335124911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58954926,2023-09-28T15:18:26.000,2023-09-28T15:19:59.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,10019,744 5 AVENUE,5 AVENUE,EAST   57 STREET,EAST   58 STREET,EAST   57 STREET,EAST   58 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T15:20:05.000,05 MANHATTAN,MANHATTAN,991511,217343,MOBILE,Unspecified,MANHATTAN,40.76322978488524,-73.97378869180984,"{'latitude': '40.76322978488524', 'longitude': '-73.97378869180984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1012730033,,,,,,,,
58954923,2023-09-28T15:18:00.000,2023-10-03T15:21:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10463,EWEN PARK,EWEN PARK,,,WEST 232 STREET,JOHNSON AVENUE,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-03T15:21:00.000,08 BRONX,BRONX,1009025,261171,UNKNOWN,Unspecified,BRONX,40.88349340500647,-73.9104035309877,"{'latitude': '40.88349340500647', 'longitude': '-73.9104035309877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58951876,2023-09-28T15:17:23.000,2023-11-21T09:24:38.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10017,630 3 AVENUE,3 AVENUE,EAST   40 STREET,EAST   41 STREET,EAST   40 STREET,EAST   41 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,2023-11-21T09:24:44.000,06 MANHATTAN,MANHATTAN,991131,212449,ONLINE,Unspecified,MANHATTAN,40.749797306877824,-73.97516545320471,"{'latitude': '40.749797306877824', 'longitude': '-73.97516545320471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1012950040,"630 3 AVENUE, MANHATTAN (NEW YORK), NY, 10017",,,,,,,
58952145,2023-09-28T15:17:21.000,2023-09-28T18:13:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11222,213 DIAMOND STREET,DIAMOND STREET,MESEROLE AVENUE,CALYER STREET,MESEROLE AVENUE,CALYER STREET,ADDRESS,BROOKLYN,DIAMOND STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T18:13:38.000,01 BROOKLYN,BROOKLYN,998384,205006,MOBILE,Unspecified,BROOKLYN,40.72935950470309,-73.94900394641888,"{'latitude': '40.72935950470309', 'longitude': '-73.94900394641888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3026010014,,,,,,,,
58952954,2023-09-28T15:17:06.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,11231,375 COURT STREET,COURT STREET,CARROLL STREET,1 PLACE,CARROLL STREET,1 PLACE,ADDRESS,BROOKLYN,COURT STREET,In Progress,,,06 BROOKLYN,BROOKLYN,985159,187249,PHONE,Unspecified,BROOKLYN,40.68063196762491,-73.99672268723114,"{'latitude': '40.68063196762491', 'longitude': '-73.99672268723114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3004490001,,,,,,,,
58954737,2023-09-28T15:17:05.000,2023-09-28T19:37:27.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,2831 ATLANTIC AVENUE,ATLANTIC AVENUE,HENDRIX STREET,SCHENCK AVENUE,HENDRIX STREET,SCHENCK AVENUE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-28T19:37:30.000,05 BROOKLYN,BROOKLYN,1014820,185842,PHONE,Unspecified,BROOKLYN,40.676717333358795,-73.88978922227177,"{'latitude': '40.676717333358795', 'longitude': '-73.88978922227177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950876,2023-09-28T15:17:00.000,2023-10-02T13:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10024,345 WEST   85 STREET,WEST   85 STREET,WEST END AVE,RIVERSIDE DR,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection (DEP) observed a violation of the NYC Air or Noise Code during the inspection. DEP issued a summons.,2023-10-02T13:00:00.000,07 MANHATTAN,MANHATTAN,989923,226621,ONLINE,Unspecified,MANHATTAN,40.78869661707651,-73.97951334135695,"{'latitude': '40.78869661707651', 'longitude': '-73.97951334135695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1012470015,,N/A,,,,,,
58951405,2023-09-28T15:16:55.000,2023-10-18T17:38:51.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10457,1560 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-18T00:00:00.000,04 BRONX,BRONX,1008550,246220,PHONE,Unspecified,BRONX,40.84245876949598,-73.91217553200866,"{'latitude': '40.84245876949598', 'longitude': '-73.91217553200866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028210032,,,,,,,,
58952649,2023-09-28T15:16:55.000,2023-10-05T15:03:00.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10029,1465 PARK AVENUE,PARK AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,11 MANHATTAN,MANHATTAN,998863,228492,PHONE,Unspecified,MANHATTAN,40.793821746748584,-73.94722464211642,"{'latitude': '40.793821746748584', 'longitude': '-73.94722464211642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1016357501,,,,,,,,
58950509,2023-09-28T15:16:40.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,Street,10038,200 BROADWAY,BROADWAY,DEY STREET,FULTON STREET,DEY STREET,FULTON STREET,ADDRESS,NEW YORK,BROADWAY,In Progress,,,01 MANHATTAN,MANHATTAN,981657,198143,PHONE,Unspecified,MANHATTAN,40.71053313523853,-74.00935300780858,"{'latitude': '40.71053313523853', 'longitude': '-74.00935300780858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1000790015,"200 BROADWAY, MANHATTAN (NEW YORK), NY, 10038",,,,,,,
58953776,2023-09-28T15:16:33.000,2023-09-28T18:14:58.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10453,EAST  175 STREET,EAST  175 STREET,EAST  175 STREET,MORRIS AVENUE,EAST  175 STREET,MORRIS AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T18:15:03.000,05 BRONX,BRONX,1009301,247650,ONLINE,Unspecified,BRONX,40.84638159953098,-73.90945594587606,"{'latitude': '40.84638159953098', 'longitude': '-73.90945594587606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950916,2023-09-28T15:16:31.000,2023-11-21T00:00:00.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,10465,3653 EAST TREMONT AVENUE,EAST TREMONT AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-21T00:00:00.000,10 BRONX,BRONX,1033031,241004,UNKNOWN,Unspecified,BRONX,40.82804108338937,-73.82373501058478,"{'latitude': '40.82804108338937', 'longitude': '-73.82373501058478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2054270002,,,,,,,,
58954465,2023-09-28T15:16:31.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11374,98-19 64 AVENUE,64 AVENUE,,,,,ADDRESS,REGO PARK,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T00:00:00.000,06 QUEENS,QUEENS,1023637,205442,UNKNOWN,Unspecified,QUEENS,40.73047981678514,-73.85788763982875,"{'latitude': '40.73047981678514', 'longitude': '-73.85788763982875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4021000015,,,,,,,,
58954276,2023-09-28T15:16:30.000,2023-10-05T10:48:27.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10018,42 WEST   38 STREET,WEST   38 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   38 STREET,Closed,The Department of Transportation inspected the condition you reported and determined that this issue is not within its jurisdiction.,2023-10-05T10:48:31.000,05 MANHATTAN,MANHATTAN,988641,213088,PHONE,Unspecified,MANHATTAN,40.751552787483334,-73.98415181401009,"{'latitude': '40.751552787483334', 'longitude': '-73.98415181401009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1008390070,,,,,,,,
58946221,2023-09-28T15:16:30.000,2023-11-02T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Adjacent Buildings Not Protected,,10036,132 WEST   45 STREET,WEST   45 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and removed the stop work order.,2023-11-02T00:00:00.000,05 MANHATTAN,MANHATTAN,988742,215152,UNKNOWN,Unspecified,MANHATTAN,40.75721789228229,-73.98378590159024,"{'latitude': '40.75721789228229', 'longitude': '-73.98378590159024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1009970047,,,,,,,,
