unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date
58970127,2023-09-30T16:51:12.000,2023-09-30T20:06:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10455,805 PROSPECT AVENUE,PROSPECT AVENUE,MACY PLACE,LONGWOOD AVENUE,MACY PLACE,LONGWOOD AVENUE,ADDRESS,BRONX,PROSPECT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T20:06:31.000,01 BRONX,2026760049,BRONX,1011398,237670,ONLINE,Unspecified,BRONX,40.81898319027139,-73.9019169681548,"{'latitude': '40.81898319027139', 'longitude': '-73.9019169681548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972812,2023-09-30T16:50:59.000,2023-09-30T17:03:20.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11434,158 STREET,158 STREET,158 STREET,LINDEN BOULEVARD,158 STREET,LINDEN BOULEVARD,INTERSECTION,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-30T17:03:24.000,12 QUEENS,,QUEENS,1042593,189981,PHONE,Unspecified,QUEENS,40.68793843679909,-73.78962662887804,"{'latitude': '40.68793843679909', 'longitude': '-73.78962662887804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976260,2023-09-30T16:50:52.000,2023-10-01T17:50:28.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11201,57 JAY STREET,JAY STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-10-01T00:00:00.000,02 BROOKLYN,3000410007,BROOKLYN,987952,195379,PHONE,Unspecified,BROOKLYN,40.702946213299796,-73.98664832455788,"{'latitude': '40.702946213299796', 'longitude': '-73.98664832455788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58968908,2023-09-30T16:50:46.000,2023-10-01T18:11:12.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-01T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,PHONE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58970293,2023-09-30T16:50:40.000,2023-09-30T20:10:49.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Park,10028,1000 5 AVENUE,5 AVENUE,EAST   81 STREET,EAST   82 STREET,EAST   81 STREET,EAST   82 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-30T16:09:22.000,64 MANHATTAN,1011110001,MANHATTAN,994623,222956,PHONE,Unspecified,MANHATTAN,40.77863290127972,-73.96254609596876,"{'latitude': '40.77863290127972', 'longitude': '-73.96254609596876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976424,2023-09-30T16:50:36.000,2023-09-30T17:56:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11205,470 DEKALB AVENUE,DEKALB AVENUE,KENT AVENUE,FRANKLIN AVENUE,KENT AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,DEKALB AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T17:56:08.000,03 BROOKLYN,3019380001,BROOKLYN,995861,190879,ONLINE,Unspecified,BROOKLYN,40.690587917840816,-73.95813139506514,"{'latitude': '40.690587917840816', 'longitude': '-73.95813139506514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58970847,2023-09-30T16:50:30.000,2023-09-30T17:25:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11216,760 NOSTRAND AVENUE,NOSTRAND AVENUE,PARK PLACE,STERLING PLACE,PARK PLACE,STERLING PLACE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T17:25:11.000,08 BROOKLYN,3012400046,BROOKLYN,998052,184369,MOBILE,Unspecified,BROOKLYN,40.67271630525335,-73.95024410917331,"{'latitude': '40.67271630525335', 'longitude': '-73.95024410917331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58971863,2023-09-30T16:50:28.000,2023-10-04T09:59:14.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11203,5611 SNYDER AVENUE,SNYDER AVENUE,EAST   56 STREET,KINGS HIGHWAY,EAST   56 STREET,KINGS HIGHWAY,ADDRESS,BROOKLYN,SNYDER AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-10-03T12:29:57.000,17 BROOKLYN,3047040040,BROOKLYN,1005262,176275,ONLINE,Unspecified,BROOKLYN,40.65048589374885,-73.92427745984722,"{'latitude': '40.65048589374885', 'longitude': '-73.92427745984722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976883,2023-09-30T16:50:08.000,2023-09-30T16:58:52.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11367,135-26 HORACE HARDING EXPRE,HORACE HARDING EXPRE,135 STREET,136 STREET,135 STREET,136 STREET,ADDRESS,FLUSHING,HORACE HARDING EXPRESSWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T16:58:55.000,07 QUEENS,4063830042,QUEENS,1031172,209904,PHONE,Unspecified,QUEENS,40.74269011912364,-73.83066952366086,"{'latitude': '40.74269011912364', 'longitude': '-73.83066952366086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58968230,2023-09-30T16:50:00.000,2023-10-07T12:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11233,662 DECATUR STREET,DECATUR STREET,SARATOGA AVE,THOMAS S BOYLAND ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) observed a violation of the NYC Air or Noise Code during the inspection. DEP issued a summons.,2023-10-07T12:00:00.000,16 BROOKLYN,3015060013,BROOKLYN,1007494,188275,ONLINE,Unspecified,BROOKLYN,40.6834176312274,-73.91619246221893,"{'latitude': '40.6834176312274', 'longitude': '-73.91619246221893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58969531,2023-09-30T16:50:00.000,2023-10-07T09:42:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10002,330 GRAND STREET,GRAND STREET,ORCHARD ST,LUDLOW ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-07T09:42:00.000,03 MANHATTAN,1004080024,MANHATTAN,986957,200524,ONLINE,Unspecified,MANHATTAN,40.71706837791867,-73.99023483428839,"{'latitude': '40.71706837791867', 'longitude': '-73.99023483428839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58971794,2023-09-30T16:50:00.000,2023-11-14T14:56:50.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11217,8 LAFAYETTE AVENUE,LAFAYETTE AVENUE,ROCKWELL PLACE,ASHLAND PLACE,ROCKWELL PLACE,ASHLAND PLACE,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,Closed,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,2023-11-14T14:56:52.000,02 BROOKLYN,,BROOKLYN,990150,189477,ONLINE,Unspecified,BROOKLYN,40.68674539977127,-73.97872616249617,"{'latitude': '40.68674539977127', 'longitude': '-73.97872616249617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,"8 LAFAYETTE AVENUE, BROOKLYN, NY, 11217",
58972029,2023-09-30T16:50:00.000,2023-10-01T08:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11222,181 INDIA STREET,INDIA STREET,MANHATTAN AVE,MC GUINNESS BLVD,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-10-01T08:30:00.000,01 BROOKLYN,3025330044,BROOKLYN,997312,206149,ONLINE,Unspecified,BROOKLYN,40.7324984072476,-73.9528695468972,"{'latitude': '40.7324984072476', 'longitude': '-73.9528695468972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58971899,2023-09-30T16:49:49.000,2023-10-02T13:43:51.000,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10303,PULASKI AVENUE,PULASKI AVENUE,PULASKI AVENUE,WALKER STREET,PULASKI AVENUE,WALKER STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-10-02T03:24:54.000,01 STATEN ISLAND,,STATEN ISLAND,943229,169324,PHONE,Unspecified,STATEN ISLAND,40.631336835789284,-74.14778812717405,"{'latitude': '40.631336835789284', 'longitude': '-74.14778812717405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977355,2023-09-30T16:49:40.000,2023-09-30T17:13:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11225,485 ROGERS AVENUE,ROGERS AVENUE,MAPLE STREET,MIDWOOD STREET,MAPLE STREET,MIDWOOD STREET,ADDRESS,BROOKLYN,ROGERS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T17:13:45.000,09 BROOKLYN,3050330006,BROOKLYN,997152,179867,MOBILE,Unspecified,BROOKLYN,40.66036067546284,-73.95349720354996,"{'latitude': '40.66036067546284', 'longitude': '-73.95349720354996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59450456,2023-09-30T16:49:33.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,10034,541 ISHAM STREET,ISHAM STREET,SHERMAN AVENUE,VERMILYEA AVENUE,SHERMAN AVENUE,VERMILYEA AVENUE,ADDRESS,NEW YORK,ISHAM STREET,Closed,,2023-10-01T00:00:00.000,12 MANHATTAN,1022280049,MANHATTAN,1006666,255119,MOBILE,Unspecified,MANHATTAN,40.86688884439357,-73.91895487801992,"{'latitude': '40.86688884439357', 'longitude': '-73.91895487801992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58969122,2023-09-30T16:49:28.000,2023-09-30T17:30:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11217,8 LAFAYETTE AVENUE,LAFAYETTE AVENUE,ROCKWELL PLACE,ASHLAND PLACE,ROCKWELL PLACE,ASHLAND PLACE,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T17:30:20.000,02 BROOKLYN,,BROOKLYN,990150,189477,ONLINE,Unspecified,BROOKLYN,40.68674539977127,-73.97872616249617,"{'latitude': '40.68674539977127', 'longitude': '-73.97872616249617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58974447,2023-09-30T16:49:22.000,2023-09-30T17:20:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234,2020 PEARSON STREET,PEARSON STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,PEARSON STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T17:20:10.000,18 BROOKLYN,3083990040,BROOKLYN,1006577,162885,MOBILE,Unspecified,BROOKLYN,40.61372997659522,-73.91958279636195,"{'latitude': '40.61372997659522', 'longitude': '-73.91958279636195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58969247,2023-09-30T16:49:17.000,2023-10-02T15:48:26.000,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,Taxi,10010,5 AVENUE,5 AVENUE,5 AVENUE,EAST   22 STREET,5 AVENUE,EAST   22 STREET,INTERSECTION,,,Closed,See notes for information.,2023-10-02T15:48:30.000,05 MANHATTAN,,MANHATTAN,987002,209199,PHONE,Unspecified,MANHATTAN,40.740879120068314,-73.99006895453684,"{'latitude': '40.740879120068314', 'longitude': '-73.99006895453684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,"5 AVENUE AND EAST   22 STREET, MANHATTAN, NY, 10010",
58977011,2023-09-30T16:49:01.000,2023-09-30T17:31:04.000,NYPD,New York City Police Department,Drinking,In Public,Street/Sidewalk,11105,21-35 45 STREET,45 STREET,21 AVENUE,DITMARS BOULEVARD,21 AVENUE,DITMARS BOULEVARD,ADDRESS,ASTORIA,45 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T17:31:07.000,01 QUEENS,4007710020,QUEENS,1011464,220551,ONLINE,Unspecified,QUEENS,40.77199600400923,-73.90174788914736,"{'latitude': '40.77199600400923', 'longitude': '-73.90174788914736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58969745,2023-09-30T16:48:56.000,2023-09-30T17:34:12.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10029,453 EAST  114 STREET,EAST  114 STREET,THOMAS JEFFERSON PARK PATH,THOMAS JEFFERSON PARK PATH,THOMAS JEFFERSON PARK PATH,THOMAS JEFFERSON PARK PATH,ADDRESS,NEW YORK,EAST  114 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T17:34:18.000,11 MANHATTAN,1017080022,MANHATTAN,1002391,228535,ONLINE,Unspecified,MANHATTAN,40.79393323180287,-73.93448303551652,"{'latitude': '40.79393323180287', 'longitude': '-73.93448303551652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58974231,2023-09-30T16:48:53.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10282,175 NORTH END AVENUE,NORTH END AVENUE,MURRAY STREET,MURRAY STREET,MURRAY STREET,MURRAY STREET,ADDRESS,NEW YORK,NORTH END AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-02T10:35:05.000,01 MANHATTAN,1000167516,MANHATTAN,979945,200009,MOBILE,Unspecified,MANHATTAN,40.715654193028705,-74.01552942244543,"{'latitude': '40.715654193028705', 'longitude': '-74.01552942244543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59438918,2023-09-30T16:48:39.000,2023-10-01T08:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11222,181 INDIA STREET,INDIA STREET,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,ADDRESS,BROOKLYN,INDIA STREET,Closed,,2023-10-01T08:30:00.000,01 BROOKLYN,3025330044,BROOKLYN,997312,206149,ONLINE,Unspecified,BROOKLYN,40.7324984072476,-73.9528695468972,"{'latitude': '40.7324984072476', 'longitude': '-73.9528695468972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58975470,2023-09-30T16:48:34.000,2023-10-02T15:42:54.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11106,12-20 34 AVENUE,34 AVENUE,12 STREET,13 STREET,12 STREET,13 STREET,ADDRESS,ASTORIA,34 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-10-02T12:10:41.000,01 QUEENS,4005230002,QUEENS,1001740,217689,MOBILE,Unspecified,QUEENS,40.76416514688282,-73.93686238103544,"{'latitude': '40.76416514688282', 'longitude': '-73.93686238103544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977132,2023-09-30T16:48:23.000,2023-09-30T17:16:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,3216 PERRY AVENUE,PERRY AVENUE,EAST  206 STREET,EAST  207 STREET,EAST  206 STREET,EAST  207 STREET,ADDRESS,BRONX,PERRY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T17:16:27.000,07 BRONX,2033460015,BRONX,1018350,258162,MOBILE,Unspecified,BRONX,40.87520353675158,-73.87669589704095,"{'latitude': '40.87520353675158', 'longitude': '-73.87669589704095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58970031,2023-09-30T16:48:11.000,2023-09-30T20:07:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455,525 WALES AVENUE,WALES AVENUE,EAST  147 STREET,EAST  149 STREET,EAST  147 STREET,EAST  149 STREET,ADDRESS,BRONX,WALES AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T20:07:15.000,01 BRONX,2025800028,BRONX,1009868,235233,ONLINE,Unspecified,BRONX,40.81229888090316,-73.90745400424441,"{'latitude': '40.81229888090316', 'longitude': '-73.90745400424441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58974497,2023-09-30T16:48:11.000,2023-09-30T17:08:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11435,139-85 86 AVENUE,86 AVENUE,139 STREET,143 STREET,139 STREET,143 STREET,ADDRESS,JAMAICA,86 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T17:08:42.000,08 QUEENS,4097100066,QUEENS,1035889,197390,ONLINE,Unspecified,QUEENS,40.70831602197128,-73.8137430508516,"{'latitude': '40.70831602197128', 'longitude': '-73.8137430508516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977457,2023-09-30T16:48:09.000,2023-10-02T11:05:49.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,415 LEFFERTS AVENUE,LEFFERTS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,09 BROOKLYN,3013220046,BROOKLYN,998864,180676,ONLINE,Unspecified,BROOKLYN,40.66257854139589,-73.94732487429349,"{'latitude': '40.66257854139589', 'longitude': '-73.94732487429349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59446663,2023-09-30T16:48:03.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Electric,Power Outage,Building-Wide,11224,2980 WEST   28 STREET,WEST   28 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   28 STREET,Closed,,2023-10-01T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,PHONE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59457391,2023-09-30T16:48:01.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11201,57 JAY STREET,JAY STREET,WATER STREET,FRONT STREET,WATER STREET,FRONT STREET,ADDRESS,BROOKLYN,JAY STREET,Closed,,2023-10-01T00:00:00.000,02 BROOKLYN,3000410007,BROOKLYN,987952,195379,PHONE,Unspecified,BROOKLYN,40.702946213299796,-73.98664832455788,"{'latitude': '40.702946213299796', 'longitude': '-73.98664832455788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977032,2023-09-30T16:48:00.000,2023-09-30T17:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11203,,,,,LINDEN BOULEVARD,EAST 57 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T17:20:00.000,17 BROOKLYN,,BROOKLYN,1005380,177636,UNKNOWN,Unspecified,BROOKLYN,40.65422126009228,-73.9238479505993,"{'latitude': '40.65422126009228', 'longitude': '-73.9238479505993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58976870,2023-09-30T16:47:55.000,2023-09-30T19:00:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,OLD FULTON STREET,OLD FULTON STREET,OLD FULTON STREET,FURMAN STREET,OLD FULTON STREET,FURMAN STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T19:00:35.000,02 BROOKLYN,,BROOKLYN,985717,195396,PHONE,Unspecified,BROOKLYN,40.70299352709158,-73.9947090973228,"{'latitude': '40.70299352709158', 'longitude': '-73.9947090973228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58968946,2023-09-30T16:47:51.000,2023-10-02T11:17:17.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10471,5400 FIELDSTON ROAD,FIELDSTON ROAD,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water. Heat was not required at the time of the inspection. No violations were issued. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,08 BRONX,2058451799,BRONX,1011450,268032,ONLINE,Unspecified,BRONX,40.90231752133392,-73.9016058820673,"{'latitude': '40.90231752133392', 'longitude': '-73.9016058820673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58971698,2023-09-30T16:47:47.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,11694,ROCKAWAY BEACH BOARDWALK,ROCKAWAY BEACH BOARDWALK,BEACH   98 STREET,BEACH   99 STREET,BEACH   98 STREET,BEACH   99 STREET,UNRECOGNIZED,FAR ROCKAWAY,ROCKAWAY BEACH & BOARDWALK,In Progress,The reported condition was inspected and a work order has been filed to correct it.,2023-10-03T12:41:10.000,14 QUEENS,4161890001,QUEENS,1034431,151390,PHONE,Unspecified,QUEENS,40.58206462414331,-73.81934408194225,"{'latitude': '40.58206462414331', 'longitude': '-73.81934408194225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972628,2023-09-30T16:47:42.000,2023-09-30T21:10:05.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11205,265 FRANKLIN AVENUE,FRANKLIN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-30T00:00:00.000,03 BROOKLYN,3019410015,BROOKLYN,996120,190781,PHONE,Unspecified,BROOKLYN,40.69031858687268,-73.95719762863035,"{'latitude': '40.69031858687268', 'longitude': '-73.95719762863035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59453930,2023-09-30T16:47:28.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11225,415 LEFFERTS AVENUE,LEFFERTS AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,ADDRESS,BROOKLYN,LEFFERTS AVENUE,Closed,,2023-10-02T00:00:00.000,09 BROOKLYN,3013220046,BROOKLYN,998864,180676,ONLINE,Unspecified,BROOKLYN,40.66257854139589,-73.94732487429349,"{'latitude': '40.66257854139589', 'longitude': '-73.94732487429349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972777,2023-09-30T16:47:15.000,2023-10-02T10:47:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11385,,,,,74 STREET,COOPER AVENUE,INTERSECTION,QUEENS,,Closed,The Department of Transportation inspected this complaint and did not find the reported problem.,2023-10-02T10:47:00.000,05 QUEENS,,QUEENS,1018617,196580,UNKNOWN,Unspecified,QUEENS,40.706176709735104,-73.87604553807508,"{'latitude': '40.706176709735104', 'longitude': '-73.87604553807508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58971697,2023-09-30T16:47:01.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11368,FLUSHING MEADOWS CORONA PARK,FLUSHING MEADOWS CORONA PARK,52 AVENUE,53 AVENUE,52 AVENUE,53 AVENUE,UNRECOGNIZED,CORONA,FLUSHING MEADOWS CORONA PARK,In Progress,,,81 QUEENS,4020180001,QUEENS,1027989,209784,MOBILE,Flushing Meadows Corona Park,QUEENS,40.742377064999275,-73.84215697754966,"{'latitude': '40.742377064999275', 'longitude': '-73.84215697754966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58973166,2023-09-30T16:47:00.000,2023-10-02T06:39:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10021,301 EAST   69 STREET,EAST   69 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-02T06:39:00.000,08 MANHATTAN,1014447501,MANHATTAN,995419,218658,ONLINE,Unspecified,MANHATTAN,40.76683504642825,-73.95967911379262,"{'latitude': '40.76683504642825', 'longitude': '-73.95967911379262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
