unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58831271,2023-09-16T05:14:45.000,,DOE,Department of Education,School Maintenance,Leaky Roof,School,11208,1 WELLS STREET,WELLS STREET,ADDRESS,BROOKLYN,In Progress,,,05 BROOKLYN,3041550075,BROOKLYN,1018655,186415,ONLINE,Unspecified,BROOKLYN,40.678276013022476,-73.87596039590835,"{'latitude': '40.678276013022476', 'longitude': '-73.87596039590835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOUNTAIN AVENUE,CRYSTAL STREET,FOUNTAIN AVENUE,CRYSTAL STREET,WELLS STREET,,,,,,
58835359,2023-09-16T05:14:35.000,2023-09-19T10:56:41.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10453,2183 MORRIS AVENUE,MORRIS AVENUE,ADDRESS,BRONX,Closed,This request required re-assignment to a new DOT unit.,2023-09-18T14:09:41.000,05 BRONX,2031810042,BRONX,1011008,251157,ONLINE,Unspecified,BRONX,40.85600226120347,-73.90327219214285,"{'latitude': '40.85600226120347', 'longitude': '-73.90327219214285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CAMERON PLACE,EAST  182 STREET,CAMERON PLACE,EAST  182 STREET,MORRIS AVENUE,,,,,,
58835033,2023-09-16T05:14:34.000,2023-09-16T06:13:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1283 GRANT AVENUE,GRANT AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T06:13:11.000,04 BRONX,2024530065,BRONX,1008068,243646,ONLINE,Unspecified,BRONX,40.83539520424819,-73.91392670457536,"{'latitude': '40.83539520424819', 'longitude': '-73.91392670457536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  167 STREET,EAST  169 STREET,EAST  167 STREET,EAST  169 STREET,GRANT AVENUE,,,,,,
58831727,2023-09-16T05:14:19.000,2023-09-16T06:11:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,811 AVENUE H,AVENUE H,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T06:11:31.000,14 BROOKLYN,3064960039,BROOKLYN,992931,168535,ONLINE,Unspecified,BROOKLYN,40.62926192437833,-73.9687255731493,"{'latitude': '40.62926192437833', 'longitude': '-73.9687255731493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    8 STREET,EAST    9 STREET,EAST    8 STREET,EAST    9 STREET,AVENUE H,,,,,,
58829613,2023-09-16T05:11:56.000,2023-09-16T05:28:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11209,9971 SHORE ROAD,SHORE ROAD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T05:28:46.000,10 BROOKLYN,3061370100,BROOKLYN,974381,162260,ONLINE,Unspecified,BROOKLYN,40.61203711442303,-74.03554517701892,"{'latitude': '40.61203711442303', 'longitude': '-74.03554517701892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,SHORE ROAD,,,,,,
58829614,2023-09-16T05:11:25.000,2023-09-16T05:19:13.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,500 EAST  171 STREET,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T05:19:20.000,03 BRONX,2029110001,BRONX,1011114,244412,ONLINE,Unspecified,BRONX,40.83748891098481,-73.90291603500285,"{'latitude': '40.83748891098481', 'longitude': '-73.90291603500285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,EAST  171 STREET,,,,,,
58832983,2023-09-16T05:10:37.000,2023-09-16T09:52:19.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11420,117-52 133 STREET,133 STREET,ADDRESS,SOUTH OZONE PARK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T09:52:22.000,10 QUEENS,4116950088,QUEENS,1038149,185421,PHONE,Unspecified,QUEENS,40.675450482860946,-73.80568723664724,"{'latitude': '40.675450482860946', 'longitude': '-73.80568723664724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",117 ROAD,120 AVENUE,117 ROAD,120 AVENUE,133 STREET,,,,,,
58833077,2023-09-16T05:09:36.000,2023-09-16T06:55:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,1927 WEST    3 STREET,WEST    3 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T06:55:52.000,11 BROOKLYN,3070850159,BROOKLYN,991092,158061,ONLINE,Unspecified,BROOKLYN,40.60051457225173,-73.97536142190816,"{'latitude': '40.60051457225173', 'longitude': '-73.97536142190816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APPLEGATE COURT,AVENUE T,APPLEGATE COURT,AVENUE T,WEST    3 STREET,,,,,,
58832356,2023-09-16T05:09:13.000,2023-09-16T05:23:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,118 AVENUE D,AVENUE D,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:23:05.000,03 MANHATTAN,1003620010,MANHATTAN,990919,202978,ONLINE,Unspecified,MANHATTAN,40.723801916686774,-73.975939981237,"{'latitude': '40.723801916686774', 'longitude': '-73.975939981237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    8 STREET,EAST    9 STREET,EAST    8 STREET,EAST    9 STREET,AVENUE D,,,,,,
58833217,2023-09-16T05:09:12.000,2023-09-16T07:07:18.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226,500 MARLBORO ROAD,MARLBORO ROAD,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T07:07:22.000,14 BROOKLYN,3051780039,BROOKLYN,994293,171692,PHONE,Unspecified,BROOKLYN,40.63792577954448,-73.96381409393834,"{'latitude': '40.63792577954448', 'longitude': '-73.96381409393834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DORCHESTER ROAD,DITMAS AVENUE,DORCHESTER ROAD,DITMAS AVENUE,MARLBOROUGH ROAD,,,,,,
58831140,2023-09-16T05:08:53.000,2023-09-20T09:38:51.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10452,957 WOODYCREST AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,04 BRONX,2025110068,BRONX,1003936,242233,PHONE,Unspecified,BRONX,40.8315271048226,-73.92886303221528,"{'latitude': '40.8315271048226', 'longitude': '-73.92886303221528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58836306,2023-09-16T05:08:43.000,2023-09-16T05:18:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,500 EAST  171 STREET,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T05:19:00.000,03 BRONX,2029110001,BRONX,1011114,244412,ONLINE,Unspecified,BRONX,40.83748891098481,-73.90291603500285,"{'latitude': '40.83748891098481', 'longitude': '-73.90291603500285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,EAST  171 STREET,,,,,,
58832799,2023-09-16T05:08:25.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-18T02:20:57.000,Unspecified QUEENS,,QUEENS,1012386,212417,MOBILE,Unspecified,QUEENS,40.74966739007307,-73.89845319094752,"{'latitude': '40.74966739007307', 'longitude': '-73.89845319094752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,R,Mezzanine,,
58831567,2023-09-16T05:07:21.000,2023-09-16T09:50:58.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11420,117-52 133 STREET,133 STREET,ADDRESS,SOUTH OZONE PARK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T09:51:02.000,10 QUEENS,4116950088,QUEENS,1038149,185421,PHONE,Unspecified,QUEENS,40.675450482860946,-73.80568723664724,"{'latitude': '40.675450482860946', 'longitude': '-73.80568723664724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",117 ROAD,120 AVENUE,117 ROAD,120 AVENUE,133 STREET,,,,,,
58836161,2023-09-16T05:07:12.000,2023-09-16T05:26:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,5224 BEVERLEY ROAD,BEVERLEY ROAD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T05:27:00.000,17 BROOKLYN,3047630010,BROOKLYN,1004356,174804,ONLINE,Unspecified,BROOKLYN,40.646450422117844,-73.92754686400306,"{'latitude': '40.646450422117844', 'longitude': '-73.92754686400306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   52 STREET,EAST   53 STREET,EAST   52 STREET,EAST   53 STREET,BEVERLEY ROAD,,,,,,
58836275,2023-09-16T05:06:15.000,2023-09-16T06:34:25.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11372,37-55 79 STREET,79 STREET,ADDRESS,JACKSON HEIGHTS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T06:34:31.000,03 QUEENS,4012900049,QUEENS,1015553,212214,ONLINE,Unspecified,QUEENS,40.749099562693985,-73.8870239963435,"{'latitude': '40.749099562693985', 'longitude': '-73.8870239963435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 AVENUE,ROOSEVELT AVENUE,37 AVENUE,ROOSEVELT AVENUE,79 STREET,,,,,,
58827804,2023-09-16T05:06:12.000,2023-09-16T05:25:43.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11210,2305 FARRAGUT ROAD,FARRAGUT ROAD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T05:25:50.000,14 BROOKLYN,,BROOKLYN,996698,170859,MOBILE,Unspecified,BROOKLYN,40.63563631890529,-73.95515018303692,"{'latitude': '40.63563631890529', 'longitude': '-73.95515018303692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   23 STREET,EAST   24 STREET,EAST   23 STREET,EAST   24 STREET,FARRAGUT ROAD,,,,,,
58828781,2023-09-16T05:05:40.000,2023-09-16T05:42:09.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-16T05:42:16.000,Unspecified MANHATTAN,,MANHATTAN,997305,222022,MOBILE,Unspecified,MANHATTAN,40.77606576326383,-73.95286398573538,"{'latitude': '40.77606576326383', 'longitude': '-73.95286398573538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,Q,Entrance,,E 83 St & 2 Av
58833838,2023-09-16T05:04:43.000,2023-09-18T09:53:14.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10452,1499 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,04 BRONX,2028340001,BRONX,1008400,245651,MOBILE,Unspecified,BRONX,40.84089744288062,-73.9127197070191,"{'latitude': '40.84089744288062', 'longitude': '-73.9127197070191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58830589,2023-09-16T05:04:31.000,2023-09-16T05:34:09.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11236,1663 RALPH AVENUE,RALPH AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:34:15.000,18 BROOKLYN,3079817501,BROOKLYN,1006721,171099,ONLINE,Unspecified,BROOKLYN,40.63627531109799,-73.9190367941174,"{'latitude': '40.63627531109799', 'longitude': '-73.9190367941174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   77 STREET,EAST   76 STREET,EAST   77 STREET,EAST   76 STREET,RALPH AVENUE,,,,,,
58827001,2023-09-16T05:03:44.000,2023-09-16T05:34:50.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,127-11 WILLETS POINT BOULEVARD,WILLETS POINT BOULEVARD,ADDRESS,CORONA,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T05:34:55.000,07 QUEENS,4018320001,QUEENS,1028093,215713,ONLINE,Unspecified,QUEENS,40.758650131211176,-73.84174301320034,"{'latitude': '40.758650131211176', 'longitude': '-73.84174301320034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",127 STREET,34 AVENUE,127 STREET,34 AVENUE,WILLETS POINT BOULEVARD,,,,,,
58836333,2023-09-16T05:03:34.000,2023-09-16T05:20:31.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11217,BERGEN STREET,BERGEN STREET,BLOCKFACE,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:20:35.000,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,NEVINS STREET,3 AVENUE,NEVINS STREET,3 AVENUE,,,,,,,
58832782,2023-09-16T05:02:07.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10019,777 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-16T07:59:05.000,05 MANHATTAN,1010037501,MANHATTAN,988987,216738,ONLINE,Unspecified,MANHATTAN,40.76157092822629,-73.98290044436438,"{'latitude': '40.76157092822629', 'longitude': '-73.98290044436438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST 50 STREET,WEST 51 STREET,WEST   50 STREET,WEST   51 STREET,7 AVENUE,,,,,,
58832108,2023-09-16T05:01:14.000,2023-09-16T05:59:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1001 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T06:00:01.000,04 BRONX,2024710050,BRONX,1006086,241604,ONLINE,Unspecified,BRONX,40.829795626968604,-73.92109588310285,"{'latitude': '40.829795626968604', 'longitude': '-73.92109588310285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  164 STREET,EAST  165 STREET,EAST  164 STREET,EAST  165 STREET,GRAND CONCOURSE,,,,,,
58832495,2023-09-16T04:59:48.000,2023-09-18T10:29:42.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10452,957 WOODYCREST AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,04 BRONX,2025110068,BRONX,1003936,242233,PHONE,Unspecified,BRONX,40.8315271048226,-73.92886303221528,"{'latitude': '40.8315271048226', 'longitude': '-73.92886303221528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58826959,2023-09-16T04:59:20.000,2023-09-16T05:30:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11377,40-51 72 STREET,72 STREET,ADDRESS,WOODSIDE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T05:30:50.000,04 QUEENS,4013040001,QUEENS,1013787,211007,ONLINE,Unspecified,QUEENS,40.745792728710896,-73.89340298105401,"{'latitude': '40.745792728710896', 'longitude': '-73.89340298105401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,72 STREET,,,,,,
58833401,2023-09-16T04:59:11.000,2023-09-16T05:49:34.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11234,7261 BERGEN COURT,BERGEN COURT,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:49:41.000,18 BROOKLYN,3083620003,BROOKLYN,1009170,167240,ONLINE,Unspecified,BROOKLYN,40.625676625814826,-73.9102272812848,"{'latitude': '40.625676625814826', 'longitude': '-73.9102272812848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   72 STREET,BERGEN AVENUE,EAST   72 STREET,BERGEN AVENUE,BERGEN COURT,,,,,,
58835434,2023-09-16T04:58:47.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-29T02:14:05.000,Unspecified BRONX,,BRONX,1006819,243053,MOBILE,Unspecified,BRONX,40.833770871286156,-73.91844232320156,"{'latitude': '40.833770871286156', 'longitude': '-73.91844232320156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,D,Mezzanine,,
58828065,2023-09-16T04:58:09.000,2023-09-16T05:24:44.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,726 OCEAN AVENUE,OCEAN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-16T05:24:50.000,14 BROOKLYN,3051230038,BROOKLYN,995329,174315,ONLINE,Unspecified,BROOKLYN,40.64512411588355,-73.96007697831942,"{'latitude': '40.64512411588355', 'longitude': '-73.96007697831942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REGENT PLACE,BEVERLEY ROAD,REGENT PLACE,BEVERLEY ROAD,OCEAN AVENUE,,,,,,
58834951,2023-09-16T04:57:05.000,2023-09-16T05:17:10.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,398 HANCOCK STREET,HANCOCK STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:17:15.000,03 BROOKLYN,3018410017,BROOKLYN,1000969,188377,MOBILE,Unspecified,BROOKLYN,40.68371232770037,-73.93971845150554,"{'latitude': '40.68371232770037', 'longitude': '-73.93971845150554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,HANCOCK STREET,,,,,,
58831779,2023-09-16T04:56:43.000,2023-09-16T05:25:00.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11361,35-26 212 STREET,212 STREET,ADDRESS,BAYSIDE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T05:25:05.000,11 QUEENS,4061670018,QUEENS,1046452,219244,MOBILE,Unspecified,QUEENS,40.76823168569177,-73.77544139866785,"{'latitude': '40.76823168569177', 'longitude': '-73.77544139866785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,212 STREET,,,,,,
58830650,2023-09-16T04:56:40.000,2023-09-16T05:18:27.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11375,105-40 62 ROAD,62 ROAD,ADDRESS,FOREST HILLS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T05:18:30.000,06 QUEENS,4021440015,QUEENS,1024930,207364,ONLINE,Unspecified,QUEENS,40.73574937484077,-73.8532107502099,"{'latitude': '40.73574937484077', 'longitude': '-73.8532107502099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",YELLOWSTONE BOULEVARD,108 STREET,YELLOWSTONE BOULEVARD,108 STREET,62 ROAD,,,,,,
58831734,2023-09-16T04:55:37.000,2023-09-16T06:29:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11420,133-57 116 STREET,116 STREET,ADDRESS,SOUTH OZONE PARK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T06:29:51.000,10 QUEENS,4117370007,QUEENS,1033300,184343,MOBILE,Unspecified,QUEENS,40.67251981679997,-73.82317629464535,"{'latitude': '40.67251981679997', 'longitude': '-73.82317629464535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",133 AVENUE,135 AVENUE,133 AVENUE,135 AVENUE,116 STREET,,,,,,
58829367,2023-09-16T04:55:32.000,2023-09-16T05:08:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,2190 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:08:10.000,11 MANHATTAN,1016840001,MANHATTAN,1001033,228844,ONLINE,Unspecified,MANHATTAN,40.79478403644305,-73.93938673430871,"{'latitude': '40.79478403644305', 'longitude': '-73.93938673430871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  112 STREET,EAST  113 STREET,EAST  112 STREET,EAST  113 STREET,2 AVENUE,,,,,,
58833107,2023-09-16T04:55:12.000,2023-09-16T05:12:54.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11361,211-06 36 AVENUE,36 AVENUE,ADDRESS,BAYSIDE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T05:12:55.000,11 QUEENS,4061700001,QUEENS,1046370,218894,MOBILE,Unspecified,QUEENS,40.767271606235646,-73.7757406645792,"{'latitude': '40.767271606235646', 'longitude': '-73.7757406645792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",211 STREET,212 STREET,211 STREET,212 STREET,36 AVENUE,,,,,,
58831452,2023-09-16T04:53:49.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036,229 WEST   42 STREET,WEST   42 STREET,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-16T10:26:12.000,05 MANHATTAN,1010140017,MANHATTAN,987522,214916,ONLINE,Unspecified,MANHATTAN,40.756570668129875,-73.9881896673268,"{'latitude': '40.756570668129875', 'longitude': '-73.9881896673268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,WEST   42 STREET,,,,,,
58836695,2023-09-16T04:53:40.000,2023-09-16T05:34:04.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-16T05:34:10.000,Unspecified BROOKLYN,,BROOKLYN,975677,163929,ONLINE,Unspecified,BROOKLYN,40.616619523068934,-74.03087949333364,"{'latitude': '40.616619523068934', 'longitude': '-74.03087949333364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,R,Platform,R to Manhattan,
58832453,2023-09-16T04:53:25.000,2023-09-16T05:17:00.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11216,396 HANCOCK STREET,HANCOCK STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:17:10.000,03 BROOKLYN,3018410016,BROOKLYN,1000952,188375,MOBILE,Unspecified,BROOKLYN,40.683706870252095,-73.9397797511577,"{'latitude': '40.683706870252095', 'longitude': '-73.9397797511577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,HANCOCK STREET,,,,,,
58828384,2023-09-16T04:51:19.000,2023-09-16T05:18:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11435,90 AVENUE,90 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T05:18:45.000,12 QUEENS,,QUEENS,1035762,194714,PHONE,Unspecified,QUEENS,40.70097178848197,-73.81422159670255,"{'latitude': '40.70097178848197', 'longitude': '-73.81422159670255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",90 AVENUE,138 STREET,90 AVENUE,138 STREET,,,,,,,
58833863,2023-09-16T04:50:31.000,2023-09-19T20:44:45.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10452,957 WOODYCREST AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,04 BRONX,2025110068,BRONX,1003936,242233,ONLINE,Unspecified,BRONX,40.8315271048226,-73.92886303221528,"{'latitude': '40.8315271048226', 'longitude': '-73.92886303221528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58828198,2023-09-16T04:49:44.000,2023-09-16T05:22:36.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,747 CONCOURSE VILLAGE WEST,CONCOURSE VILLAGE WEST,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:22:45.000,04 BRONX,2024587501,BRONX,1005429,239111,MOBILE,Unspecified,BRONX,40.822954654554735,-73.9234778127542,"{'latitude': '40.822954654554735', 'longitude': '-73.9234778127542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  153 STREET,EAST  156 STREET,EAST  153 STREET,EAST  156 STREET,CONCOURSE VILLAGE WEST,,,,,,
