unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,facility_type
58970867,2023-09-30T23:57:31.000,2023-10-01T01:18:28.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10456,1074 BOSTON ROAD,BOSTON ROAD,CAULDWELL AVENUE,EAST  166 STREET,CAULDWELL AVENUE,EAST  166 STREET,ADDRESS,BRONX,BOSTON ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-10-01T01:18:33.000,03 BRONX,2026330016,BRONX,1010470,240575,ONLINE,Unspecified,BRONX,40.82695939092678,-73.90525838599022,"{'latitude': '40.82695939092678', 'longitude': '-73.90525838599022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973887,2023-09-30T23:57:29.000,2023-10-16T07:59:44.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10452,935 SUMMIT AVENUE,SUMMIT AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,04 BRONX,2025230067,BRONX,1003324,242289,PHONE,Unspecified,BRONX,40.831682151607964,-73.93107438401292,"{'latitude': '40.831682151607964', 'longitude': '-73.93107438401292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58970154,2023-09-30T23:57:27.000,2023-10-01T00:44:30.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10456,BROOK AVENUE,BROOK AVENUE,EAST  166 STREET,EAST  167 STREET,EAST  166 STREET,EAST  167 STREET,BLOCKFACE,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:44:38.000,Unspecified BRONX,,BRONX,,,ONLINE,Unspecified,BRONX,,,,,,,,,
58977216,2023-09-30T23:57:27.000,2023-10-01T02:03:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,638 NASBY PLACE,NASBY PLACE,OCEAN CREST BOULEVARD,ROCKAWAY LINE,OCEAN CREST BOULEVARD,ROCKAWAY LINE,ADDRESS,FAR ROCKAWAY,NASBY PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T02:03:53.000,14 QUEENS,4157530066,QUEENS,1051264,158504,ONLINE,Unspecified,QUEENS,40.60147978532146,-73.75867354449196,"{'latitude': '40.60147978532146', 'longitude': '-73.75867354449196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58975118,2023-09-30T23:57:25.000,2023-11-09T08:54:44.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11219,1235 43 STREET,43 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-09T00:00:00.000,12 BROOKLYN,3055980062,BROOKLYN,987039,172154,ONLINE,Unspecified,BROOKLYN,40.639199125404886,-73.98995077016882,"{'latitude': '40.639199125404886', 'longitude': '-73.98995077016882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968887,2023-09-30T23:57:25.000,2023-10-16T07:59:44.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10452,935 SUMMIT AVENUE,SUMMIT AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,04 BRONX,2025230067,BRONX,1003324,242289,PHONE,Unspecified,BRONX,40.831682151607964,-73.93107438401292,"{'latitude': '40.831682151607964', 'longitude': '-73.93107438401292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968303,2023-09-30T23:57:21.000,2023-10-01T00:42:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,430 EAST    8 STREET,EAST    8 STREET,AVENUE C,CORTELYOU ROAD,AVENUE C,CORTELYOU ROAD,ADDRESS,BROOKLYN,EAST    8 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-10-01T00:42:18.000,12 BROOKLYN,3053760033,BROOKLYN,992339,172203,MOBILE,Unspecified,BROOKLYN,40.6393303653224,-73.97085393284303,"{'latitude': '40.6393303653224', 'longitude': '-73.97085393284303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59456659,2023-09-30T23:57:19.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10034,618 ACADEMY STREET,ACADEMY STREET,SHERMAN AVENUE,VERMILYEA AVENUE,SHERMAN AVENUE,VERMILYEA AVENUE,ADDRESS,NEW YORK,ACADEMY STREET,Closed,,2023-10-12T00:00:00.000,12 MANHATTAN,1022240022,MANHATTAN,1005218,254447,ONLINE,Unspecified,MANHATTAN,40.86504796739113,-73.92419222671695,"{'latitude': '40.86504796739113', 'longitude': '-73.92419222671695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971705,2023-09-30T23:57:18.000,2023-10-01T09:00:38.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10014,190 WEST    4 STREET,WEST    4 STREET,JONES STREET,BARROW STREET,JONES STREET,BARROW STREET,ADDRESS,NEW YORK,WEST    4 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-10-01T09:00:40.000,02 MANHATTAN,1005907502,MANHATTAN,983691,206220,ONLINE,Unspecified,MANHATTAN,40.73270291197262,-74.0020169960858,"{'latitude': '40.73270291197262', 'longitude': '-74.0020169960858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972927,2023-09-30T23:57:16.000,2023-10-01T09:00:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10314,2354 VICTORY BOULEVARD,VICTORY BOULEVARD,WOOLLEY AVENUE,AUBURN AVENUE,WOOLLEY AVENUE,AUBURN AVENUE,ADDRESS,STATEN ISLAND,VICTORY BOULEVARD,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-10-01T09:00:42.000,01 STATEN ISLAND,5007460004,STATEN ISLAND,944843,161967,ONLINE,Unspecified,STATEN ISLAND,40.61115075862483,-74.14193036450715,"{'latitude': '40.61115075862483', 'longitude': '-74.14193036450715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58977239,2023-09-30T23:57:01.000,2023-10-01T00:03:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,51 WOODS PLACE,WOODS PLACE,ERASMUS STREET,SNYDER AVENUE,ERASMUS STREET,SNYDER AVENUE,ADDRESS,BROOKLYN,WOODS PLACE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-10-01T00:03:29.000,17 BROOKLYN,3051070117,BROOKLYN,996793,175731,ONLINE,Unspecified,BROOKLYN,40.649008776829106,-73.95479884269339,"{'latitude': '40.649008776829106', 'longitude': '-73.95479884269339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58977797,2023-09-30T23:56:58.000,2023-10-01T04:13:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,42 ELLIOT PLACE,ELLIOT PLACE,JEROME AVENUE,WALTON AVENUE,JEROME AVENUE,WALTON AVENUE,ADDRESS,BRONX,ELLIOT PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T04:13:42.000,04 BRONX,2028410018,BRONX,1007160,245045,ONLINE,Unspecified,BRONX,40.839237454140424,-73.91720324699294,"{'latitude': '40.839237454140424', 'longitude': '-73.91720324699294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969811,2023-09-30T23:56:55.000,2023-10-01T00:40:05.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11206,187 GRAHAM AVENUE,GRAHAM AVENUE,MESEROLE STREET,SCHOLES STREET,MESEROLE STREET,SCHOLES STREET,ADDRESS,BROOKLYN,GRAHAM AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:40:08.000,01 BROOKLYN,3030430022,BROOKLYN,999942,197403,ONLINE,Unspecified,BROOKLYN,40.70848847583476,-73.94340034453623,"{'latitude': '40.70848847583476', 'longitude': '-73.94340034453623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58977074,2023-09-30T23:56:53.000,2023-10-01T00:50:55.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10034,223 DYCKMAN STREET,DYCKMAN STREET,BROADWAY,SEAMAN AVENUE,BROADWAY,SEAMAN AVENUE,ADDRESS,NEW YORK,DYCKMAN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-10-01T00:50:58.000,12 MANHATTAN,1022370001,MANHATTAN,1004306,254696,MOBILE,Unspecified,MANHATTAN,40.865733515789245,-73.92748872765371,"{'latitude': '40.865733515789245', 'longitude': '-73.92748872765371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971096,2023-09-30T23:56:44.000,2023-10-01T01:23:06.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11233,1752 STERLING PLACE,STERLING PLACE,RALPH AVENUE,HOWARD AVENUE,RALPH AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,STERLING PLACE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-10-01T01:23:09.000,16 BROOKLYN,3014700029,BROOKLYN,1006259,183716,MOBILE,Unspecified,BROOKLYN,40.670907368009196,-73.92066020926812,"{'latitude': '40.670907368009196', 'longitude': '-73.92066020926812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969996,2023-09-30T23:56:40.000,2023-10-01T00:42:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,3625 GREYSTONE AVENUE,GREYSTONE AVENUE,WEST  236 STREET,WEST  238 STREET,WEST  236 STREET,WEST  238 STREET,ADDRESS,BRONX,GREYSTONE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:42:38.000,08 BRONX,2057710052,BRONX,1010312,262220,ONLINE,Unspecified,BRONX,40.88636887306702,-73.90574513749733,"{'latitude': '40.88636887306702', 'longitude': '-73.90574513749733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59460373,2023-09-30T23:56:36.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,10452,935 SUMMIT AVENUE,SUMMIT AVENUE,WEST  161 STREET,WEST  162 STREET,WEST  161 STREET,WEST  162 STREET,ADDRESS,BRONX,SUMMIT AVENUE,Closed,,2023-10-16T00:00:00.000,04 BRONX,2025230067,BRONX,1003324,242289,PHONE,Unspecified,BRONX,40.831682151607964,-73.93107438401292,"{'latitude': '40.831682151607964', 'longitude': '-73.93107438401292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58974139,2023-09-30T23:56:35.000,2023-10-01T05:43:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11413,147-36 SPRINGFIELD LANE,SPRINGFIELD LANE,JOHNSON LANE,149 AVENUE,JOHNSON LANE,149 AVENUE,ADDRESS,SPRINGFIELD GARDENS,SPRINGFIELD LANE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T05:43:20.000,13 QUEENS,4134340175,QUEENS,1050856,179360,PHONE,Unspecified,QUEENS,40.65872796138682,-73.75993697227265,"{'latitude': '40.65872796138682', 'longitude': '-73.75993697227265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968536,2023-09-30T23:56:23.000,2023-10-01T00:54:33.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,1563 COVERT STREET,COVERT STREET,COVERT STREET,WYCKOFF AVENUE,COVERT STREET,WYCKOFF AVENUE,ADDRESS,RIDGEWOOD,COVERT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:54:38.000,05 QUEENS,4035390048,QUEENS,1010893,192447,ONLINE,Unspecified,QUEENS,40.69485922672259,-73.90392068850308,"{'latitude': '40.69485922672259', 'longitude': '-73.90392068850308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969588,2023-09-30T23:56:21.000,2023-10-01T01:24:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,2039 82 STREET,82 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,82 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-10-01T01:24:06.000,11 BROOKLYN,3062980057,BROOKLYN,985652,160180,PHONE,Unspecified,BROOKLYN,40.606333326143854,-73.99495084818459,"{'latitude': '40.606333326143854', 'longitude': '-73.99495084818459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59452330,2023-09-30T23:56:18.000,2023-11-09T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Building-Wide,11219,1235 43 STREET,43 STREET,12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,ADDRESS,BROOKLYN,43 STREET,Closed,,2023-11-09T00:00:00.000,12 BROOKLYN,3055980062,BROOKLYN,987039,172154,ONLINE,Unspecified,BROOKLYN,40.639199125404886,-73.98995077016882,"{'latitude': '40.639199125404886', 'longitude': '-73.98995077016882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971105,2023-09-30T23:56:12.000,2023-10-01T00:32:45.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11209,7022 RIDGE BOULEVARD,RIDGE BOULEVARD,OVINGTON AVENUE,71 STREET,OVINGTON AVENUE,71 STREET,ADDRESS,BROOKLYN,RIDGE BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:32:53.000,10 BROOKLYN,3058850111,BROOKLYN,976152,170733,ONLINE,Unspecified,BROOKLYN,40.63529552077808,-74.0291767315088,"{'latitude': '40.63529552077808', 'longitude': '-74.0291767315088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971684,2023-09-30T23:56:05.000,2023-10-01T03:52:26.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11411,120-56 224 STREET,224 STREET,120 AVENUE,FRANCIS LEWIS BOULEVARD,120 AVENUE,FRANCIS LEWIS BOULEVARD,ADDRESS,CAMBRIA HEIGHTS,224 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-10-01T03:52:32.000,13 QUEENS,4128080104,QUEENS,1056445,190128,MOBILE,Unspecified,QUEENS,40.68823976674885,-73.73967773478644,"{'latitude': '40.68823976674885', 'longitude': '-73.73967773478644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968679,2023-09-30T23:56:04.000,2023-10-01T00:44:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,34-20 102 STREET,102 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,CORONA,102 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:44:43.000,03 QUEENS,4017350016,QUEENS,1021325,214494,ONLINE,Unspecified,QUEENS,40.75533526167502,-73.8661796662606,"{'latitude': '40.75533526167502', 'longitude': '-73.8661796662606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968883,2023-09-30T23:55:55.000,2023-10-01T00:04:52.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,67-95 YELLOWSTONE BOULEVARD,YELLOWSTONE BOULEVARD,67 DRIVE,68 AVENUE,67 DRIVE,68 AVENUE,ADDRESS,FOREST HILLS,YELLOWSTONE BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-10-01T00:04:56.000,06 QUEENS,,QUEENS,1026215,203997,ONLINE,Unspecified,QUEENS,40.726501795033116,-73.8485949792568,"{'latitude': '40.726501795033116', 'longitude': '-73.8485949792568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969932,2023-09-30T23:55:53.000,2023-10-01T01:52:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11370,81-15 31 AVENUE,31 AVENUE,81 STREET,82 STREET,81 STREET,82 STREET,ADDRESS,EAST ELMHURST,31 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T01:52:12.000,03 QUEENS,4011300038,QUEENS,1015629,215882,ONLINE,Unspecified,QUEENS,40.75916701339528,-73.88673258656584,"{'latitude': '40.75916701339528', 'longitude': '-73.88673258656584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969152,2023-09-30T23:55:52.000,2023-10-01T00:48:14.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10305,192 GRAHAM BOULEVARD,GRAHAM BOULEVARD,FREEBORN STREET,GRIMSBY STREET,FREEBORN STREET,GRIMSBY STREET,ADDRESS,STATEN ISLAND,GRAHAM BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:48:11.000,02 STATEN ISLAND,5037650025,STATEN ISLAND,959219,149782,ONLINE,Unspecified,STATEN ISLAND,40.5777576751329,-74.09010789501798,"{'latitude': '40.5777576751329', 'longitude': '-74.09010789501798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973645,2023-09-30T23:55:50.000,2023-10-01T00:20:50.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11103,28-24 46 STREET,46 STREET,28 AVENUE,30 AVENUE,28 AVENUE,30 AVENUE,ADDRESS,ASTORIA,46 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:20:56.000,01 QUEENS,4007190035,QUEENS,1009423,217261,PHONE,Unspecified,QUEENS,40.76297185987749,-73.90912893342224,"{'latitude': '40.76297185987749', 'longitude': '-73.90912893342224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58975267,2023-09-30T23:55:40.000,2023-10-05T10:10:00.000,DOHMH,Department of Health and Mental Hygiene,Asbestos,N/A,3+ Family Apartment Building,10033,4 SOUTH PINEHURST AVENUE,SOUTH PINEHURST AVENUE,WEST 176 STREET,PINEHURST AVENUE,WEST  176 STREET,PINEHURST AVENUE,ADDRESS,NEW YORK,SOUTH PINEHURST AVENUE,Closed,The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.,2023-10-05T10:10:00.000,12 MANHATTAN,1021390517,MANHATTAN,1000696,248141,ONLINE,Unspecified,MANHATTAN,40.84774946947696,-73.94055654526865,"{'latitude': '40.84774946947696', 'longitude': '-73.94055654526865', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969964,2023-09-30T23:55:39.000,2023-10-01T00:08:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,30 LINDEN BOULEVARD,LINDEN BOULEVARD,FLATBUSH AVENUE,CATON AVENUE,FLATBUSH AVENUE,CATON AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T00:08:25.000,14 BROOKLYN,3050860022,BROOKLYN,995919,176894,PHONE,Unspecified,BROOKLYN,40.65220215349917,-73.9579464603267,"{'latitude': '40.65220215349917', 'longitude': '-73.9579464603267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971739,2023-09-30T23:55:35.000,2023-10-01T03:15:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11373,89-25 ELMHURST AVENUE,ELMHURST AVENUE,DENMAN STREET,CASE STREET,DENMAN STREET,CASE STREET,ADDRESS,ELMHURST,ELMHURST AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T03:15:21.000,04 QUEENS,4015100020,QUEENS,1018404,211679,ONLINE,Unspecified,QUEENS,40.74762057177522,-73.8767371507515,"{'latitude': '40.74762057177522', 'longitude': '-73.8767371507515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973667,2023-09-30T23:55:16.000,2023-10-01T00:18:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11231,86 RICHARDS STREET,RICHARDS STREET,VERONA STREET,VISITATION PLACE,VERONA STREET,VISITATION PLACE,ADDRESS,BROOKLYN,RICHARDS STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:18:37.000,06 BROOKLYN,3005300024,BROOKLYN,981919,186616,MOBILE,Unspecified,BROOKLYN,40.6788942658979,-74.00840397911486,"{'latitude': '40.6788942658979', 'longitude': '-74.00840397911486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58970479,2023-09-30T23:55:13.000,2023-10-01T03:48:05.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11411,117-14 228 STREET,228 STREET,LINDEN BOULEVARD,118 AVENUE,LINDEN BOULEVARD,118 AVENUE,ADDRESS,CAMBRIA HEIGHTS,228 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-10-01T03:48:11.000,13 QUEENS,4127440065,QUEENS,1058189,191715,MOBILE,Unspecified,QUEENS,40.69258129854194,-73.73337180301763,"{'latitude': '40.69258129854194', 'longitude': '-73.73337180301763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58970118,2023-09-30T23:55:09.000,2023-10-01T01:02:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11102,27-05 1 STREET,1 STREET,27 AVENUE,ASTORIA BOULEVARD,27 AVENUE,ASTORIA BOULEVARD,ADDRESS,ASTORIA,1 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T01:02:33.000,01 QUEENS,4004900101,QUEENS,1001923,221817,ONLINE,Unspecified,QUEENS,40.77549506543774,-73.93619090966268,"{'latitude': '40.77549506543774', 'longitude': '-73.93619090966268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973119,2023-09-30T23:55:01.000,2023-10-02T13:12:29.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,11411,114-42 227 STREET,227 STREET,114 ROAD,114 DRIVE,114 ROAD,114 DRIVE,ADDRESS,CAMBRIA HEIGHTS,227 STREET,Closed,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,2023-10-02T13:12:33.000,13 QUEENS,4112700056,QUEENS,1058971,194578,ONLINE,Unspecified,QUEENS,40.700432963091,-73.73052012410378,"{'latitude': '40.700432963091', 'longitude': '-73.73052012410378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976065,2023-09-30T23:55:01.000,2023-10-01T00:51:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11428,219-48 92 AVENUE,92 AVENUE,SPRINGFIELD BOULEVARD,220 STREET,SPRINGFIELD BOULEVARD,220 STREET,ADDRESS,QUEENS VILLAGE,92 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T00:51:40.000,13 QUEENS,4107050008,QUEENS,1056628,203429,ONLINE,Unspecified,QUEENS,40.724746215697905,-73.73887490322696,"{'latitude': '40.724746215697905', 'longitude': '-73.73887490322696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971223,2023-09-30T23:55:00.000,2023-10-01T00:32:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1506 STERLING PLACE,STERLING PLACE,UTICA AVENUE,ROCHESTER AVENUE,UTICA AVENUE,ROCHESTER AVENUE,ADDRESS,BROOKLYN,STERLING PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T00:33:03.000,08 BROOKLYN,3013790031,BROOKLYN,1003962,183879,ONLINE,Unspecified,BROOKLYN,40.671360178812144,-73.92894013674352,"{'latitude': '40.671360178812144', 'longitude': '-73.92894013674352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
