unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date
58842263,2023-09-17T21:11:37.000,2023-09-17T22:13:04.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11210,1239 EAST   22 STREET,EAST   22 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   22 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T22:13:11.000,14 BROOKLYN,3076220015,BROOKLYN,997111,165881,PHONE,Unspecified,BROOKLYN,40.62197216974761,-73.95367164092826,"{'latitude': '40.62197216974761', 'longitude': '-73.95367164092826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837747,2023-09-17T21:11:28.000,2023-10-16T08:28:24.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,150 EAST   32 STREET,EAST   32 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   32 STREET,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-10-16T08:28:28.000,06 MANHATTAN,1008870030,MANHATTAN,989752,210661,ONLINE,Unspecified,MANHATTAN,40.744890661843975,-73.98014393075286,"{'latitude': '40.744890661843975', 'longitude': '-73.98014393075286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","150 EAST   32 STREET, MANHATTAN (NEW YORK), NY, 10016",,,,,,
58838793,2023-09-17T21:11:16.000,2023-09-17T21:16:30.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10028,1450 THIRD AVENUE,THIRD AVENUE,EAST   82 STREET,EAST   83 STREET,EAST   82 STREET,EAST   83 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-17T21:16:35.000,08 MANHATTAN,1015110033,MANHATTAN,996501,222140,MOBILE,Unspecified,MANHATTAN,40.77639079309157,-73.95576666977888,"{'latitude': '40.77639079309157', 'longitude': '-73.95576666977888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839781,2023-09-17T21:11:05.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,Restaurant/Bar/Deli/Bakery,10003,2 AVENUE,2 AVENUE,2 AVENUE,ST MARKS PLACE,2 AVENUE,ST MARKS PLACE,INTERSECTION,,,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-18T10:04:41.000,03 MANHATTAN,,MANHATTAN,987667,204724,PHONE,Unspecified,MANHATTAN,40.728596115948555,-73.98767146528662,"{'latitude': '40.728596115948555', 'longitude': '-73.98767146528662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839836,2023-09-17T21:11:00.000,2023-09-19T12:00:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10301,103 LOGAN AVENUE,LOGAN AVENUE,DEAD END,OSWEGO STREET,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-19T12:00:00.000,01 STATEN ISLAND,5006690083,STATEN ISLAND,955205,162561,PHONE,Unspecified,STATEN ISLAND,40.61282118920227,-74.10461262637735,"{'latitude': '40.61282118920227', 'longitude': '-74.10461262637735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58836913,2023-09-17T21:11:00.000,2023-09-19T05:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11230,1800 OCEAN AVENUE,OCEAN AVENUE,AVENUE M,BAY AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-19T05:00:00.000,14 BROOKLYN,3067480014,BROOKLYN,996760,164421,ONLINE,Unspecified,BROOKLYN,40.61796527677069,-73.9549387310301,"{'latitude': '40.61796527677069', 'longitude': '-73.9549387310301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,
58843442,2023-09-17T21:11:00.000,2023-09-18T09:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10033,,,,,BROADWAY,WEST 179 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T09:30:00.000,12 MANHATTAN,,MANHATTAN,1001660,248575,UNKNOWN,Unspecified,MANHATTAN,40.84893882297593,-73.93707107740241,"{'latitude': '40.84893882297593', 'longitude': '-73.93707107740241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,
58842999,2023-09-17T21:10:50.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11201,74 DEKALB AVENUE,DEKALB AVENUE,HUDSON AVENUE,ROCKWELL PLACE,HUDSON AVENUE,ROCKWELL PLACE,ADDRESS,BROOKLYN,DEKALB AVENUE,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-06T08:35:39.000,02 BROOKLYN,3020940010,BROOKLYN,989814,190616,ONLINE,Unspecified,BROOKLYN,40.6898719107593,-73.97993674881879,"{'latitude': '40.6898719107593', 'longitude': '-73.97993674881879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","74 DEKALB AVENUE, BROOKLYN, NY, 11201",,,,,,
58840542,2023-09-17T21:10:41.000,2023-09-18T01:02:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,2118 MAPES AVENUE,MAPES AVENUE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,ADDRESS,BRONX,MAPES AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T01:02:40.000,06 BRONX,2031110001,BRONX,1016030,247911,ONLINE,Unspecified,BRONX,40.847076312707834,-73.8851335114662,"{'latitude': '40.847076312707834', 'longitude': '-73.8851335114662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844261,2023-09-17T21:10:39.000,2023-09-17T22:12:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10028,430 EAST   86 STREET,EAST   86 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   86 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T22:13:01.000,08 MANHATTAN,1015650035,MANHATTAN,998573,222148,MOBILE,Unspecified,MANHATTAN,40.77640963636332,-73.94828551318972,"{'latitude': '40.77640963636332', 'longitude': '-73.94828551318972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843595,2023-09-17T21:10:38.000,2023-09-17T21:31:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,3280 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,VAN CORTLANDT AVENUE EAST,EAST  208 STREET,VAN CORTLANDT AVENUE EAST,EAST  208 STREET,ADDRESS,BRONX,ROCHAMBEAU AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:31:25.000,07 BRONX,2033360011,BRONX,1017238,258962,ONLINE,Unspecified,BRONX,40.877403513899566,-73.8807128958957,"{'latitude': '40.877403513899566', 'longitude': '-73.8807128958957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838610,2023-09-17T21:10:20.000,2023-09-17T21:52:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11201,74 DEKALB AVENUE,DEKALB AVENUE,HUDSON AVENUE,ROCKWELL PLACE,HUDSON AVENUE,ROCKWELL PLACE,ADDRESS,BROOKLYN,DEKALB AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:52:35.000,02 BROOKLYN,3020940010,BROOKLYN,989814,190616,ONLINE,Unspecified,BROOKLYN,40.6898719107593,-73.97993674881879,"{'latitude': '40.6898719107593', 'longitude': '-73.97993674881879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843727,2023-09-17T21:10:18.000,2023-09-17T21:32:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10128,1240 PARK AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,PARK AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:32:48.000,11 MANHATTAN,1016020033,MANHATTAN,997328,225936,ONLINE,Unspecified,MANHATTAN,40.786808620035025,-73.95277332367486,"{'latitude': '40.786808620035025', 'longitude': '-73.95277332367486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839159,2023-09-17T21:10:12.000,2023-09-17T21:41:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10031,457 WEST  153 STREET,WEST  153 STREET,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST  153 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:41:25.000,09 MANHATTAN,1020680009,MANHATTAN,1000032,241628,MOBILE,Unspecified,MANHATTAN,40.82987439270528,-73.94297187366824,"{'latitude': '40.82987439270528', 'longitude': '-73.94297187366824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843710,2023-09-17T21:09:49.000,2023-09-17T21:24:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1881 GRAND CONCOURSE,GRAND CONCOURSE,MOUNT HOPE PLACE,EAST  177 STREET,MOUNT HOPE PLACE,EAST  177 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:24:48.000,05 BRONX,2028050056,BRONX,1010107,248547,ONLINE,Unspecified,BRONX,40.84884127531168,-73.90653929154836,"{'latitude': '40.84884127531168', 'longitude': '-73.90653929154836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845058,2023-09-17T21:09:42.000,2023-10-23T08:45:34.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11205,210 CUMBERLAND STREET,CUMBERLAND STREET,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CUMBERLAND STREET,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-10-23T08:45:38.000,02 BROOKLYN,3021010040,BROOKLYN,991702,190508,ONLINE,Unspecified,BROOKLYN,40.689574087336595,-73.97312892145287,"{'latitude': '40.689574087336595', 'longitude': '-73.97312892145287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","210 CUMBERLAND STREET, BROOKLYN, NY, 11205",,,,,,
58837947,2023-09-17T21:09:36.000,2023-09-17T21:28:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10472,1329 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ADDRESS,BRONX,COMMONWEALTH AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:28:45.000,09 BRONX,2038740063,BRONX,1020596,242945,ONLINE,Unspecified,BRONX,40.83342849023004,-73.86865697421297,"{'latitude': '40.83342849023004', 'longitude': '-73.86865697421297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839492,2023-09-17T21:09:31.000,2023-09-17T21:27:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10035,2360 1 AVENUE,1 AVENUE,EAST  120 STREET,PALADINO AVENUE,EAST  120 STREET,PALADINO AVENUE,ADDRESS,NEW YORK,1 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:27:23.000,11 MANHATTAN,1018080001,MANHATTAN,1002770,230431,PHONE,Unspecified,MANHATTAN,40.79913644925785,-73.93310903315022,"{'latitude': '40.79913644925785', 'longitude': '-73.93310903315022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838858,2023-09-17T21:09:30.000,2023-09-18T21:10:28.000,DSNY,Department of Sanitation,Obstruction,Sign,Sidewalk,11201,141 FRONT STREET,FRONT STREET,PEARL STREET,JAY STREET,PEARL STREET,JAY STREET,ADDRESS,BROOKLYN,FRONT STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T21:10:31.000,02 BROOKLYN,3000400001,BROOKLYN,987718,195202,ONLINE,Unspecified,BROOKLYN,40.70246048463602,-73.98749236276629,"{'latitude': '40.70246048463602', 'longitude': '-73.98749236276629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58846841,2023-09-17T21:09:15.000,2023-11-17T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11364,210-08 48 AVENUE,48 AVENUE,,,,,ADDRESS,OAKLAND GARDENS,,Closed,The Department of Buildings has made an attempt execute an access warrant at this property and was denied access. Another attempt will be made.,2023-11-17T00:00:00.000,11 QUEENS,4073690004,QUEENS,1047753,214359,UNKNOWN,Unspecified,QUEENS,40.754814411776955,-73.77079075931331,"{'latitude': '40.754814411776955', 'longitude': '-73.77079075931331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842258,2023-09-17T21:09:11.000,2023-09-17T22:44:52.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11374,69-61 ALDERTON STREET,ALDERTON STREET,YELLOWSTONE BOULEVARD,TROTTING COURSE LANE,YELLOWSTONE BOULEVARD,TROTTING COURSE LANE,ADDRESS,REGO PARK,ALDERTON STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T22:45:02.000,06 QUEENS,4031790081,QUEENS,1023542,198910,MOBILE,Unspecified,QUEENS,40.71255149994116,-73.85826854200181,"{'latitude': '40.71255149994116', 'longitude': '-73.85826854200181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842851,2023-09-17T21:09:10.000,2023-09-17T21:52:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11205,210 CUMBERLAND STREET,CUMBERLAND STREET,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CUMBERLAND STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:52:50.000,02 BROOKLYN,3021010040,BROOKLYN,991702,190508,ONLINE,Unspecified,BROOKLYN,40.689574087336595,-73.97312892145287,"{'latitude': '40.689574087336595', 'longitude': '-73.97312892145287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839075,2023-09-17T21:09:09.000,2023-09-17T22:23:30.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11419,104-49 128 STREET,128 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,128 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T22:23:36.000,10 QUEENS,4095820062,QUEENS,1035044,190196,PHONE,Unspecified,QUEENS,40.68857510355282,-73.81684513041947,"{'latitude': '40.68857510355282', 'longitude': '-73.81684513041947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837583,2023-09-17T21:09:00.000,2023-09-17T21:33:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10002,98 SUFFOLK STREET,SUFFOLK STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,ADDRESS,NEW YORK,SUFFOLK STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:33:53.000,03 MANHATTAN,1003480002,MANHATTAN,988049,201062,MOBILE,Unspecified,MANHATTAN,40.71854465721631,-73.9862952765672,"{'latitude': '40.71854465721631', 'longitude': '-73.9862952765672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839284,2023-09-17T21:08:53.000,2023-09-17T21:30:56.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10468,101 WEST FORDHAM ROAD,WEST FORDHAM ROAD,UNIVERSITY AVENUE,ANDREWS AVENUE NORTH,UNIVERSITY AVENUE,ANDREWS AVENUE NORTH,ADDRESS,BRONX,WEST FORDHAM ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:31:00.000,07 BRONX,2032190001,BRONX,1010377,253623,ONLINE,Devoe Park,BRONX,40.86277257637668,-73.90554358725367,"{'latitude': '40.86277257637668', 'longitude': '-73.90554358725367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837205,2023-09-17T21:08:49.000,2023-09-17T21:27:43.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11222,MONITOR STREET,MONITOR STREET,MONITOR STREET,NASSAU AVENUE,MONITOR STREET,NASSAU AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:27:48.000,01 BROOKLYN,,BROOKLYN,1000150,203708,ONLINE,Unspecified,BROOKLYN,40.72579381360185,-73.94263521438333,"{'latitude': '40.72579381360185', 'longitude': '-73.94263521438333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839864,2023-09-17T21:08:33.000,2023-11-09T12:21:22.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10010,423 2 AVENUE,2 AVENUE,EAST   24 STREET,EAST   25 STREET,EAST   24 STREET,EAST   25 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-09T12:21:27.000,06 MANHATTAN,1009050026,MANHATTAN,989701,208404,ONLINE,Unspecified,MANHATTAN,40.738695790842016,-73.9803298127696,"{'latitude': '40.738695790842016', 'longitude': '-73.9803298127696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","423 2 AVENUE, MANHATTAN (NEW YORK), NY, 10010",,,,,,
58838517,2023-09-17T21:08:25.000,2023-09-21T15:01:42.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838554,2023-09-17T21:08:25.000,2023-09-21T15:01:42.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-21T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844873,2023-09-17T21:08:25.000,2023-10-08T15:39:51.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839658,2023-09-17T21:08:25.000,2023-09-21T15:01:41.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843827,2023-09-17T21:08:25.000,2023-09-21T15:01:42.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838582,2023-09-17T21:08:25.000,2023-10-08T15:39:51.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839179,2023-09-17T21:08:20.000,2023-09-17T21:38:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,31 PAERDEGAT   11 STREET,PAERDEGAT   11 STREET,PAERDEGAT AVENUE NORTH,EAST   80 STREET,PAERDEGAT AVENUE NORTH,EAST   80 STREET,ADDRESS,BROOKLYN,PAERDEGAT   11 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T21:38:42.000,18 BROOKLYN,3080690046,BROOKLYN,1010796,168423,PHONE,Unspecified,BROOKLYN,40.628918987039825,-73.90436507125182,"{'latitude': '40.628918987039825', 'longitude': '-73.90436507125182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840537,2023-09-17T21:08:12.000,2023-09-17T21:16:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,31 WADSWORTH AVENUE,WADSWORTH AVENUE,WEST  174 STREET,WEST  175 STREET,WEST  174 STREET,WEST  175 STREET,ADDRESS,NEW YORK,WADSWORTH AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T21:16:08.000,12 MANHATTAN,1021430044,MANHATTAN,1001411,247393,MOBILE,Unspecified,MANHATTAN,40.845695069462636,-73.93797411961191,"{'latitude': '40.845695069462636', 'longitude': '-73.93797411961191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843492,2023-09-17T21:08:11.000,2023-09-17T21:34:28.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11434,BAISLEY POND PARK,BAISLEY POND PARK,155 STREET,157 STREET,155 STREET,157 STREET,UNRECOGNIZED,JAMAICA,BAISLEY POND PARK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:34:33.000,12 QUEENS,4122300001,QUEENS,1043761,185691,ONLINE,Baisley Pond Park,QUEENS,40.67615562171991,-73.7854529545537,"{'latitude': '40.67615562171991', 'longitude': '-73.7854529545537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842217,2023-09-17T21:08:09.000,2023-09-17T21:54:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10032,790 RIVERSIDE DRIVE,RIVERSIDE DRIVE,EDWARD M MORGAN PLACE,RIVERSIDE DRIVE,EDWARD M MORGAN PLACE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T21:55:05.000,12 MANHATTAN,1021340071,MANHATTAN,998957,243417,MOBILE,Unspecified,MANHATTAN,40.83478653780957,-73.9468524540755,"{'latitude': '40.83478653780957', 'longitude': '-73.9468524540755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
