unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,vehicle_type
58861549,2023-09-18T06:43:39.000,2023-09-18T13:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,10462,,,INTERSECTION,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T13:00:00.000,09 BRONX,,BRONX,1022842,244398,UNKNOWN,Unspecified,BRONX,40.83740702145052,-73.86053228925864,"{'latitude': '40.83740702145052', 'longitude': '-73.86053228925864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,METROPOLITAN AVENUE,PARKCHESTER ROAD,,N/A,,,,,,,
58848814,2023-09-18T06:42:09.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,10023,101 WEST   75 STREET,WEST   75 STREET,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-18T10:36:11.000,07 MANHATTAN,1011470029,MANHATTAN,990423,223277,MOBILE,Unspecified,MANHATTAN,40.77951789257778,-73.97771078589851,"{'latitude': '40.77951789257778', 'longitude': '-73.97771078589851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST   75 STREET,,,,,,,,
58850226,2023-09-18T06:42:05.000,2023-09-19T07:41:53.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10468,2512 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T07:41:57.000,07 BRONX,2032140005,BRONX,1011070,254685,ONLINE,Unspecified,BRONX,40.865685364854315,-73.90303395037606,"{'latitude': '40.865685364854315', 'longitude': '-73.90303395037606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Yard,WEST  190 STREET,WEST  192 STREET,WEST  190 STREET,WEST  192 STREET,UNIVERSITY AVENUE,,,,,,,,
58854175,2023-09-18T06:41:58.000,2023-09-18T07:13:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11235,2428 OCEAN PARKWAY,OCEAN PARKWAY,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T07:13:42.000,15 BROOKLYN,,BROOKLYN,993895,154427,MOBILE,Unspecified,BROOKLYN,40.59053736776501,-73.96527278815323,"{'latitude': '40.59053736776501', 'longitude': '-73.96527278815323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,AVENUE X,OCEAN COURT,AVENUE X,OCEAN COURT,OCEAN PARKWAY,,,,,,,,
58850119,2023-09-18T06:41:58.000,2023-09-18T06:59:50.000,NYPD,New York City Police Department,Panhandling,N/A,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T06:59:57.000,Unspecified BRONX,,BRONX,1025420,243253,MOBILE,Unspecified,BRONX,40.834252690012356,-73.85122269487704,"{'latitude': '40.834252690012356', 'longitude': '-73.85122269487704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Subway,,,,,,,,6,,,Mezzanine,,
58852381,2023-09-18T06:41:31.000,2023-10-16T09:49:58.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Trunk Split,11232,174 23 STREET,23 STREET,ADDRESS,BROOKLYN,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-10-16T09:50:05.000,07 BROOKLYN,3006490001,BROOKLYN,985226,180228,MOBILE,Unspecified,BROOKLYN,40.66136088696002,-73.99648214170267,"{'latitude': '40.66136088696002', 'longitude': '-73.99648214170267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,23 STREET,,,,,,,,
58865407,2023-09-18T06:41:17.000,2023-09-18T11:45:00.000,DOT,Department of Transportation,Street Condition,Pothole,10461,,,INTERSECTION,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T11:45:00.000,10 BRONX,,BRONX,1027956,245587,UNKNOWN,Unspecified,BRONX,40.840646646720046,-73.84204308322424,"{'latitude': '40.840646646720046', 'longitude': '-73.84204308322424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,EAST TREMONT AVENUE,WESTCHESTER AVENUE,,N/A,,,,,,,
58853410,2023-09-18T06:41:02.000,2023-10-16T07:59:40.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10467,2545 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,11 BRONX,2044280043,BRONX,1020643,254045,PHONE,Unspecified,BRONX,40.86389448484401,-73.8684268822339,"{'latitude': '40.86389448484401', 'longitude': '-73.8684268822339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58845744,2023-09-18T06:41:02.000,2023-10-16T07:59:40.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,10467,2545 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,11 BRONX,2044280043,BRONX,1020643,254045,PHONE,Unspecified,BRONX,40.86389448484401,-73.8684268822339,"{'latitude': '40.86389448484401', 'longitude': '-73.8684268822339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58847090,2023-09-18T06:41:02.000,2023-10-16T07:59:40.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10467,2545 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,11 BRONX,2044280043,BRONX,1020643,254045,PHONE,Unspecified,BRONX,40.86389448484401,-73.8684268822339,"{'latitude': '40.86389448484401', 'longitude': '-73.8684268822339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58854693,2023-09-18T06:41:02.000,2023-10-16T07:59:40.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10467,2545 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,11 BRONX,2044280043,BRONX,1020643,254045,PHONE,Unspecified,BRONX,40.86389448484401,-73.8684268822339,"{'latitude': '40.86389448484401', 'longitude': '-73.8684268822339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58848432,2023-09-18T06:41:01.000,2023-10-04T20:24:30.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10467,2545 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,11 BRONX,2044280043,BRONX,1020643,254045,PHONE,Unspecified,BRONX,40.86389448484401,-73.8684268822339,"{'latitude': '40.86389448484401', 'longitude': '-73.8684268822339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58854122,2023-09-18T06:41:00.000,2023-09-18T10:45:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11385,77-04 83 STREET,83 STREET,ADDRESS,RIDGEWOOD,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-18T10:45:00.000,05 QUEENS,4038210030,QUEENS,1021371,196689,PHONE,Unspecified,QUEENS,40.70646476361785,-73.86611185962914,"{'latitude': '40.70646476361785', 'longitude': '-73.86611185962914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,77 AVE,78 AVE,,,,,,,,,,,
58869287,2023-09-18T06:40:27.000,2023-09-18T11:25:00.000,DOT,Department of Transportation,Street Condition,Pothole,10462,,,INTERSECTION,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T11:25:00.000,10 BRONX,,BRONX,1024898,245728,UNKNOWN,Unspecified,BRONX,40.84104825556792,-73.85309405930047,"{'latitude': '40.84104825556792', 'longitude': '-73.85309405930047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,CASTLE HILL AVENUE,ZEREGA AVENUE,,N/A,,,,,,,
58847846,2023-09-18T06:39:50.000,2023-09-18T08:44:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11421,86-26 90 STREET,90 STREET,ADDRESS,WOODHAVEN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T08:44:45.000,09 QUEENS,4088680018,QUEENS,1024472,192123,MOBILE,Unspecified,QUEENS,40.693918625248614,-73.85495445184085,"{'latitude': '40.693918625248614', 'longitude': '-73.85495445184085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,86 ROAD,JAMAICA AVENUE,86 ROAD,JAMAICA AVENUE,90 STREET,,,,,,,,
58848465,2023-09-18T06:38:33.000,2023-09-21T12:40:00.000,DOT,Department of Transportation,Street Condition,Pothole,10312,WOODROW ROAD,WOODROW ROAD,BLOCKFACE,STATEN ISLAND,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-21T12:40:00.000,03 STATEN ISLAND,,STATEN ISLAND,,,UNKNOWN,Unspecified,STATEN ISLAND,,,,,GRANTWOOD AVENUE,SHOTWELL AVENUE,,,,N/A,,,,,,,
58846615,2023-09-18T06:38:32.000,2023-09-18T09:54:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10467,3085 DECATUR AVENUE,DECATUR AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T09:54:56.000,07 BRONX,2033320060,BRONX,1017837,256727,MOBILE,Unspecified,BRONX,40.871266873422016,-73.87855807383626,"{'latitude': '40.871266873422016', 'longitude': '-73.87855807383626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST MOSHOLU PARKWAY NORTH,EAST  204 STREET,EAST MOSHOLU PARKWAY NORTH,EAST  204 STREET,DECATUR AVENUE,,,,,,,,
58854668,2023-09-18T06:38:17.000,2023-10-01T14:21:40.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,10040,126 NAGLE AVENUE,NAGLE AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,12 MANHATTAN,1021740077,MANHATTAN,1004628,252982,ONLINE,Unspecified,MANHATTAN,40.86102836819961,-73.92632976802473,"{'latitude': '40.86102836819961', 'longitude': '-73.92632976802473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58851581,2023-09-18T06:38:00.000,2023-09-27T07:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),10030,224 WEST  140 STREET,WEST  140 STREET,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T07:15:00.000,10 MANHATTAN,1020250055,MANHATTAN,1000204,237619,ONLINE,Unspecified,MANHATTAN,40.818870519310444,-73.94235988556676,"{'latitude': '40.818870519310444', 'longitude': '-73.94235988556676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,ADAM CLAYTON POWELL JR BLVD,FREDERICK DOUGLASS BLVD,,,,N/A,,,,,,,
58852306,2023-09-18T06:37:28.000,2023-09-18T06:55:21.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11212,116 AMBOY STREET,AMBOY STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T06:55:27.000,16 BROOKLYN,3035170056,BROOKLYN,1008064,182551,PHONE,Unspecified,BROOKLYN,40.667705033335075,-73.91415752151275,"{'latitude': '40.667705033335075', 'longitude': '-73.91415752151275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,PITKIN AVENUE,SUTTER AVENUE,PITKIN AVENUE,SUTTER AVENUE,AMBOY STREET,,,,,,,,
58846837,2023-09-18T06:37:00.000,2023-09-27T23:30:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,11206,38 LOCUST STREET,LOCUST STREET,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-27T23:30:00.000,03 BROOKLYN,3031350020,BROOKLYN,1001393,193816,UNKNOWN,Unspecified,BROOKLYN,40.698640313692515,-73.93817584893678,"{'latitude': '40.698640313692515', 'longitude': '-73.93817584893678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,BEAVER ST,BROADWAY,LOCUST STREET,BROADWAY,,,,,,,,,
58852913,2023-09-18T06:36:32.000,2023-09-18T07:07:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11221,721 JEFFERSON AVENUE,JEFFERSON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T07:07:42.000,03 BROOKLYN,3016520075,BROOKLYN,1003959,189111,MOBILE,Unspecified,BROOKLYN,40.685720836691736,-73.92893565034746,"{'latitude': '40.685720836691736', 'longitude': '-73.92893565034746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,JEFFERSON AVENUE,,,,,,,,
58861550,2023-09-18T06:36:09.000,2023-09-18T11:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,10462,,,INTERSECTION,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T11:00:00.000,09 BRONX,,BRONX,1025292,243234,UNKNOWN,Unspecified,BRONX,40.83420113633559,-73.85168536781177,"{'latitude': '40.83420113633559', 'longitude': '-73.85168536781177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,CASTLE HILL AVENUE,WESTCHESTER AVENUE,,N/A,,,,,,,
58865408,2023-09-18T06:35:18.000,2023-09-18T10:15:00.000,DOT,Department of Transportation,Street Condition,Pothole,10461,2400 WESTCHESTER AVENUE,WESTCHESTER AVENUE,ADDRESS,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T10:15:00.000,10 BRONX,2038460001,BRONX,1026687,244188,UNKNOWN,Unspecified,BRONX,40.83681299357544,-73.84663819138825,"{'latitude': '40.83681299357544', 'longitude': '-73.84663819138825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,HERSCHELL STREET,ZEREGA AVENUE,,,,N/A,,,,,,,
58853345,2023-09-18T06:34:54.000,2023-09-22T20:09:15.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,10025,964 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,07 MANHATTAN,1018790031,MANHATTAN,993922,231227,ONLINE,Unspecified,MANHATTAN,40.80133536650071,-73.96506529386701,"{'latitude': '40.80133536650071', 'longitude': '-73.96506529386701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58860086,2023-09-18T06:34:31.000,2023-09-19T14:28:21.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,10037,63 WEST  137 STREET,WEST  137 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,10 MANHATTAN,1017350008,MANHATTAN,1001260,236151,ONLINE,Unspecified,MANHATTAN,40.81483930177756,-73.93854839117563,"{'latitude': '40.81483930177756', 'longitude': '-73.93854839117563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58869288,2023-09-18T06:34:19.000,2023-09-18T14:07:00.000,DOT,Department of Transportation,Street Condition,Pothole,10463,2550 INDEPENDENCE AVENUE,INDEPENDENCE AVENUE,ADDRESS,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T14:07:00.000,08 BRONX,2057430203,BRONX,1006444,260030,UNKNOWN,Unspecified,BRONX,40.88036858508853,-73.91974125106064,"{'latitude': '40.88036858508853', 'longitude': '-73.91974125106064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,BRADLEY TERRACE,KAPPOCK STREET,,,,N/A,,,,,,,
58850677,2023-09-18T06:34:00.000,2023-09-21T12:28:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,11367,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T12:28:00.000,08 QUEENS,,QUEENS,1033889,205080,UNKNOWN,Unspecified,QUEENS,40.729434624815454,-73.8209001289087,"{'latitude': '40.729434624815454', 'longitude': '-73.8209001289087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,147 STREET,70 ROAD,,,,,,,,,
58848559,2023-09-18T06:33:55.000,2023-11-08T14:14:03.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,11106,34-03 21 STREET,21 STREET,ADDRESS,ASTORIA,Closed,NYC Parks performed the work necessary to correct the condition.,2023-11-08T14:14:09.000,01 QUEENS,4005590002,QUEENS,1002514,217164,ONLINE,Unspecified,QUEENS,40.762722592467256,-73.93406972519452,"{'latitude': '40.762722592467256', 'longitude': '-73.93406972519452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,21 STREET,,,,,,,,
58850411,2023-09-18T06:33:38.000,2023-09-18T18:53:36.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10462,1726 COLDEN AVENUE,COLDEN AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T18:53:40.000,11 BRONX,2041020038,BRONX,1024203,247978,MOBILE,Unspecified,BRONX,40.847227009482765,-73.85559244881375,"{'latitude': '40.847227009482765', 'longitude': '-73.85559244881375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,VAN NEST AVENUE,MORRIS PARK AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,COLDEN AVENUE,,,,,,,,
58846791,2023-09-18T06:33:37.000,2023-09-18T06:47:13.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10032,503 WEST  166 STREET,WEST  166 STREET,ADDRESS,NEW YORK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T06:47:22.000,12 MANHATTAN,1021230070,MANHATTAN,1001389,244885,ONLINE,Unspecified,MANHATTAN,40.83881138676051,-73.93806004502014,"{'latitude': '40.83881138676051', 'longitude': '-73.93806004502014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,WEST  166 STREET,,,,,,,,
58869289,2023-09-18T06:33:25.000,2023-09-18T13:22:00.000,DOT,Department of Transportation,Street Condition,Pothole,10471,,,INTERSECTION,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T13:22:00.000,08 BRONX,,BRONX,1009927,269076,UNKNOWN,Unspecified,BRONX,40.90518752670232,-73.90711122020109,"{'latitude': '40.90518752670232', 'longitude': '-73.90711122020109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,ARLINGTON AVENUE,NETHERLAND AVENUE,,N/A,,,,,,,
58849432,2023-09-18T06:32:55.000,2023-09-18T06:58:17.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11214,141 BAY   32 STREET,BAY   32 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T06:58:27.000,11 BROOKLYN,3064170020,BROOKLYN,985582,157241,MOBILE,Unspecified,BROOKLYN,40.59826637929664,-73.99520352520015,"{'latitude': '40.59826637929664', 'longitude': '-73.99520352520015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,BAY   32 STREET,,,,,,,,
58853897,2023-09-18T06:32:51.000,2023-09-18T06:47:12.000,NYPD,New York City Police Department,Encampment,N/A,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-18T06:47:22.000,Unspecified MANHATTAN,,MANHATTAN,1000989,245670,MOBILE,Unspecified,MANHATTAN,40.840966749993434,-73.93950367616223,"{'latitude': '40.840966749993434', 'longitude': '-73.93950367616223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Subway,,,,,,,,A,,W 168 St & St Nicholas Av,Entrance,,
58859621,2023-09-18T06:32:17.000,2023-09-18T11:48:00.000,DOT,Department of Transportation,Street Condition,Pothole,10471,,,INTERSECTION,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T11:48:00.000,08 BRONX,,BRONX,1008740,265374,UNKNOWN,Unspecified,BRONX,40.89503010454671,-73.91141883562838,"{'latitude': '40.89503010454671', 'longitude': '-73.91141883562838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,INDEPENDENCE AVENUE,WEST 247 STREET,,N/A,,,,,,,
58851705,2023-09-18T06:32:16.000,2023-09-18T07:07:21.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,10033,371 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T07:07:27.000,12 MANHATTAN,1021390523,MANHATTAN,1000949,248079,MOBILE,Unspecified,MANHATTAN,40.84757882294135,-73.93964224088579,"{'latitude': '40.84757882294135', 'longitude': '-73.93964224088579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  176 STREET,WEST  177 STREET,WEST  176 STREET,WEST  177 STREET,FORT WASHINGTON AVENUE,,,,,,,,
58846840,2023-09-18T06:32:13.000,2023-09-18T10:59:21.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,11377,48-56 58 LANE,58 LANE,ADDRESS,WOODSIDE,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-18T10:59:26.000,02 QUEENS,4023270062,QUEENS,1009902,208279,ONLINE,Unspecified,QUEENS,40.73831717561213,-73.90743407351667,"{'latitude': '40.73831717561213', 'longitude': '-73.90743407351667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,48 AVENUE,LAUREL HILL BOULEVARD,48 AVENUE,LAUREL HILL BOULEVARD,58 LANE,,,,,,,,
58852135,2023-09-18T06:31:30.000,2023-09-25T16:43:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,11201,290 CLINTON STREET,CLINTON STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,06 BROOKLYN,3003060026,BROOKLYN,985381,189577,ONLINE,Unspecified,BROOKLYN,40.68702177105042,-73.9959218966588,"{'latitude': '40.68702177105042', 'longitude': '-73.9959218966588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58854406,2023-09-18T06:31:00.000,2023-09-18T07:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,10033,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T07:00:00.000,12 MANHATTAN,,MANHATTAN,1001660,248575,UNKNOWN,Unspecified,MANHATTAN,40.84893882297593,-73.93707107740241,"{'latitude': '40.84893882297593', 'longitude': '-73.93707107740241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,WEST 179 STREET,BROADWAY,,N/A,,,,,,,
58863463,2023-09-18T06:30:47.000,2023-09-18T09:52:00.000,DOT,Department of Transportation,Street Condition,Pothole,10471,,,INTERSECTION,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T09:52:00.000,08 BRONX,,BRONX,1011926,264657,UNKNOWN,Unspecified,BRONX,40.89305275065209,-73.89989793816866,"{'latitude': '40.89305275065209', 'longitude': '-73.89989793816866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,TIBBETT AVENUE,WEST 246 STREET,,N/A,,,,,,,
58855074,2023-09-18T06:30:03.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,10031,3643 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-18T09:57:22.000,09 MANHATTAN,1020970027,MANHATTAN,998580,241493,ONLINE,Unspecified,MANHATTAN,40.829506331625666,-73.94821895072626,"{'latitude': '40.829506331625666', 'longitude': '-73.94821895072626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST 149 STREET,WEST 150 STREET,WEST  149 STREET,WEST  150 STREET,BROADWAY,,,,,,,,
