unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,taxi_pick_up_location,taxi_company_borough
58949025,2023-09-28T08:27:13.000,2023-10-13T06:38:32.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10459,1036 LONGFELLOW AVENUE,LONGFELLOW AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,02 BRONX,BRONX,1015335,239611,PHONE,Unspecified,BRONX,40.82429770541475,-73.88768400066274,"{'latitude': '40.82429770541475', 'longitude': '-73.88768400066274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2027560069,,,,,,,,
58946182,2023-09-28T08:27:05.000,2023-09-28T10:00:11.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237,360 TROUTMAN STREET,TROUTMAN STREET,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,TROUTMAN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T10:00:16.000,04 BROOKLYN,BROOKLYN,1005365,196342,ONLINE,Unspecified,BROOKLYN,40.7055650030028,-73.92384339910765,"{'latitude': '40.7055650030028', 'longitude': '-73.92384339910765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950780,2023-09-28T08:26:58.000,2023-09-28T12:38:46.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11236,8819 GLENWOOD ROAD,GLENWOOD ROAD,EAST   88 STREET,EAST   89 STREET,EAST   88 STREET,EAST   89 STREET,ADDRESS,BROOKLYN,GLENWOOD ROAD,Closed,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,2023-09-28T12:38:46.000,18 BROOKLYN,BROOKLYN,1009525,172788,ONLINE,Unspecified,BROOKLYN,40.64090369546005,-73.90892763802415,"{'latitude': '40.64090369546005', 'longitude': '-73.90892763802415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950200,2023-09-28T08:26:49.000,2023-11-20T02:03:51.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11221,455 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-20T00:00:00.000,03 BROOKLYN,BROOKLYN,999852,190125,PHONE,Unspecified,BROOKLYN,40.68851222603786,-73.94374182590707,"{'latitude': '40.68851222603786', 'longitude': '-73.94374182590707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3018000067,,,,,,,,
58951356,2023-09-28T08:26:49.000,2023-11-20T02:03:51.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11221,455 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-20T00:00:00.000,03 BROOKLYN,BROOKLYN,999852,190125,PHONE,Unspecified,BROOKLYN,40.68851222603786,-73.94374182590707,"{'latitude': '40.68851222603786', 'longitude': '-73.94374182590707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3018000067,,,,,,,,
58946453,2023-09-28T08:26:49.000,2023-11-20T02:03:51.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11221,455 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-20T00:00:00.000,03 BROOKLYN,BROOKLYN,999852,190125,PHONE,Unspecified,BROOKLYN,40.68851222603786,-73.94374182590707,"{'latitude': '40.68851222603786', 'longitude': '-73.94374182590707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3018000067,,,,,,,,
58953916,2023-09-28T08:26:49.000,2023-11-20T02:03:51.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11221,455 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-20T00:00:00.000,03 BROOKLYN,BROOKLYN,999852,190125,PHONE,Unspecified,BROOKLYN,40.68851222603786,-73.94374182590707,"{'latitude': '40.68851222603786', 'longitude': '-73.94374182590707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3018000067,,,,,,,,
58952599,2023-09-28T08:26:49.000,2023-11-20T02:03:51.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11221,455 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-20T00:00:00.000,03 BROOKLYN,BROOKLYN,999852,190125,PHONE,Unspecified,BROOKLYN,40.68851222603786,-73.94374182590707,"{'latitude': '40.68851222603786', 'longitude': '-73.94374182590707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3018000067,,,,,,,,
58946429,2023-09-28T08:26:49.000,2023-11-20T02:03:51.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11221,455 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-20T00:00:00.000,03 BROOKLYN,BROOKLYN,999852,190125,PHONE,Unspecified,BROOKLYN,40.68851222603786,-73.94374182590707,"{'latitude': '40.68851222603786', 'longitude': '-73.94374182590707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3018000067,,,,,,,,
58946465,2023-09-28T08:26:49.000,2023-11-20T02:03:51.000,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,11221,455 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-20T00:00:00.000,03 BROOKLYN,BROOKLYN,999852,190125,PHONE,Unspecified,BROOKLYN,40.68851222603786,-73.94374182590707,"{'latitude': '40.68851222603786', 'longitude': '-73.94374182590707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3018000067,,,,,,,,
58950008,2023-09-28T08:26:48.000,2023-09-28T08:53:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10461,1631 MULFORD AVENUE,MULFORD AVENUE,WESTCHESTER AVENUE,ROBERTS AVENUE,WESTCHESTER AVENUE,ROBERTS AVENUE,ADDRESS,BRONX,MULFORD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T08:53:19.000,10 BRONX,BRONX,1029763,247095,ONLINE,Unspecified,BRONX,40.84477653018351,-73.83550222381166,"{'latitude': '40.84477653018351', 'longitude': '-73.83550222381166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2041540027,,,,,,,,
58948514,2023-09-28T08:26:47.000,2023-09-28T08:51:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11356,22-32 124 STREET,124 STREET,22 AVENUE,23 AVENUE,22 AVENUE,23 AVENUE,ADDRESS,COLLEGE POINT,124 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T08:51:29.000,07 QUEENS,QUEENS,1027386,223333,MOBILE,Unspecified,QUEENS,40.779568494437626,-73.84424610944843,"{'latitude': '40.779568494437626', 'longitude': '-73.84424610944843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58953382,2023-09-28T08:26:47.000,2023-09-28T08:41:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,1501 53 STREET,53 STREET,15 AVENUE,16 AVENUE,15 AVENUE,16 AVENUE,ADDRESS,BROOKLYN,53 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T08:41:06.000,12 BROOKLYN,BROOKLYN,987107,168779,PHONE,Unspecified,BROOKLYN,40.629935445704376,-73.98970718378668,"{'latitude': '40.629935445704376', 'longitude': '-73.98970718378668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3054710001,,,,,,,,
58947239,2023-09-28T08:26:45.000,2023-09-28T08:38:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11215,813 8 AVENUE,8 AVENUE,8 STREET,9 STREET,8 STREET,9 STREET,ADDRESS,BROOKLYN,8 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T08:38:19.000,06 BROOKLYN,BROOKLYN,990124,181996,MOBILE,Unspecified,BROOKLYN,40.66621176063316,-73.97882643175039,"{'latitude': '40.66621176063316', 'longitude': '-73.97882643175039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3010910004,,,,,,,,
58954483,2023-09-28T08:26:40.000,2023-10-06T09:25:15.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,Street,11212,86 REMSEN AVENUE,REMSEN AVENUE,EAST   51 STREET,EAST   52 STREET,EAST   51 STREET,EAST   52 STREET,ADDRESS,BROOKLYN,REMSEN AVENUE,Closed,This Service Request is not within the Department of Sanitationâs jurisdiction and/or was found to be unsubstantiated.,2023-10-06T09:25:19.000,17 BROOKLYN,BROOKLYN,1003678,180384,PHONE,Unspecified,BROOKLYN,40.66176781184695,-73.92997400083739,"{'latitude': '40.66176781184695', 'longitude': '-73.92997400083739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58955502,2023-09-28T08:26:39.000,2023-10-02T08:59:39.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,10470,62 EAST  235 STREET,EAST  235 STREET,NAPIER AVENUE,ONEIDA AVENUE,NAPIER AVENUE,ONEIDA AVENUE,ADDRESS,BRONX,EAST  235 STREET,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-10-02T08:59:42.000,12 BRONX,BRONX,1019086,266055,PHONE,Unspecified,BRONX,40.89686444963158,-73.8739935018453,"{'latitude': '40.89686444963158', 'longitude': '-73.8739935018453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952240,2023-09-28T08:26:39.000,2023-09-28T09:01:37.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10007,36 THOMAS STREET,THOMAS STREET,TRIMBLE PLACE,CHURCH STREET,TRIMBLE PLACE,CHURCH STREET,ADDRESS,NEW YORK,THOMAS STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T09:01:42.000,01 MANHATTAN,MANHATTAN,982475,200280,MOBILE,Unspecified,MANHATTAN,40.71639889248472,-74.0064030273412,"{'latitude': '40.71639889248472', 'longitude': '-74.0064030273412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1001510010,,,,,,,,
58953564,2023-09-28T08:26:31.000,2023-09-28T09:30:20.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11228,954 BAYRIDGE PARKWAY,BAYRIDGE PARKWAY,FORT HAMILTON PARKWAY,10 AVENUE,FORT HAMILTON PARKWAY,10 AVENUE,ADDRESS,BROOKLYN,BAY RIDGE PARKWAY,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T09:30:25.000,10 BROOKLYN,BROOKLYN,980022,166984,PHONE,Unspecified,BROOKLYN,40.62500800004694,-74.01523094654198,"{'latitude': '40.62500800004694', 'longitude': '-74.01523094654198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3059450029,,,,,,,,
58947009,2023-09-28T08:26:27.000,2023-09-29T15:39:25.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11377,50-05 68 STREET,68 STREET,50 AVENUE,GARFIELD AVENUE,50 AVENUE,GARFIELD AVENUE,ADDRESS,WOODSIDE,68 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-28T10:39:31.000,02 QUEENS,QUEENS,1012839,207708,ONLINE,Unspecified,QUEENS,40.736740916750925,-73.89683826652073,"{'latitude': '40.736740916750925', 'longitude': '-73.89683826652073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4024270014,,,,,,,,
58947340,2023-09-28T08:26:16.000,2023-09-28T13:45:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10040,349 CABRINI BOULEVARD,CABRINI BOULEVARD,WEST  187 STREET,WEST  190 STREET,WEST  187 STREET,WEST  190 STREET,ADDRESS,NEW YORK,CABRINI BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T13:46:03.000,12 MANHATTAN,MANHATTAN,1001662,251417,MOBILE,Unspecified,MANHATTAN,40.85673926227583,-73.93705646699208,"{'latitude': '40.85673926227583', 'longitude': '-73.93705646699208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58951908,2023-09-28T08:26:15.000,2023-09-28T20:53:06.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,No Private Carter,Street,11233,255 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,HALSEY STREET,MACON STREET,HALSEY STREET,MACON STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-28T20:53:11.000,03 BROOKLYN,BROOKLYN,1003877,188425,PHONE,Unspecified,BROOKLYN,40.683838106206494,-73.92923331423853,"{'latitude': '40.683838106206494', 'longitude': '-73.92923331423853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3016670005,,,,,,,,
58952396,2023-09-28T08:26:06.000,2023-09-28T08:26:06.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10469,1458 EAST GUN HILL ROAD,EAST GUN HILL ROAD,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,11 BRONX,BRONX,1027457,255981,UNKNOWN,Unspecified,BRONX,40.86917748688064,-73.84377951187668,"{'latitude': '40.86917748688064', 'longitude': '-73.84377951187668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2045670103,,,,,,,,
58951164,2023-09-28T08:26:04.000,2023-09-28T09:53:01.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11235,306 OCEANVIEW AVENUE,OCEANVIEW AVENUE,BRIGHTON    3 STREET,BRIGHTON    3 PLACE,BRIGHTON    3 STREET,BRIGHTON    3 PLACE,ADDRESS,BROOKLYN,OCEAN VIEW AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T09:53:07.000,13 BROOKLYN,BROOKLYN,994061,150237,PHONE,Unspecified,BROOKLYN,40.57903646879305,-73.96468118123157,"{'latitude': '40.57903646879305', 'longitude': '-73.96468118123157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3086730032,,,,,,,,
58946056,2023-09-28T08:25:59.000,2023-09-28T11:10:34.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11360,208-40 15 ROAD,15 ROAD,208 PLACE,209 STREET,208 PLACE,209 STREET,ADDRESS,BAYSIDE,15 ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T11:10:36.000,07 QUEENS,QUEENS,1044025,225403,ONLINE,Unspecified,QUEENS,40.785153212466604,-73.78414840875112,"{'latitude': '40.785153212466604', 'longitude': '-73.78414840875112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4058610002,,,,,,,,
58946185,2023-09-28T08:25:57.000,2023-09-28T09:22:16.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10030,23 BRADHURST AVENUE,BRADHURST AVENUE,WEST  143 STREET,WEST  144 STREET,WEST  143 STREET,WEST  144 STREET,ADDRESS,NEW YORK,BRADHURST AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T09:22:19.000,09 MANHATTAN,MANHATTAN,999799,238872,ONLINE,Unspecified,MANHATTAN,40.8223103721773,-73.94382020399303,"{'latitude': '40.8223103721773', 'longitude': '-73.94382020399303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58951969,2023-09-28T08:25:54.000,2023-09-29T20:20:43.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash Not Separated from Recycling,Sidewalk,10037,630 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,WEST  141 STREET,WEST  142 STREET,WEST  141 STREET,WEST  142 STREET,ADDRESS,NEW YORK,LENOX AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-29T20:20:48.000,10 MANHATTAN,MANHATTAN,1001428,237337,PHONE,Unspecified,MANHATTAN,40.818094213398375,-73.93793842629789,"{'latitude': '40.818094213398375', 'longitude': '-73.93793842629789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017370069,,,,,,,,
58948736,2023-09-28T08:25:51.000,2023-09-28T08:25:51.000,DOB,Department of Buildings,General Construction/Plumbing,Adjacent Buildings Not Protected,,11103,30-11 41 STREET,41 STREET,,,,,ADDRESS,ASTORIA,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,01 QUEENS,QUEENS,1007948,217337,UNKNOWN,Unspecified,QUEENS,40.763184536964026,-73.91445320906624,"{'latitude': '40.763184536964026', 'longitude': '-73.91445320906624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4006830022,N/A,,,,,,,
58947300,2023-09-28T08:25:51.000,2023-09-28T09:12:13.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10065,3 AVENUE,3 AVENUE,3 AVENUE,EAST   68 STREET,3 AVENUE,EAST   68 STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T09:12:11.000,08 MANHATTAN,MANHATTAN,994646,218785,ONLINE,Unspecified,MANHATTAN,40.76718457129881,-73.96246950211095,"{'latitude': '40.76718457129881', 'longitude': '-73.96246950211095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952229,2023-09-28T08:25:48.000,2023-09-28T08:52:29.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11215,557 20 STREET,20 STREET,PROSPECT PARK WEST,10 AVENUE,PROSPECT PARK WEST,10 AVENUE,ADDRESS,BROOKLYN,20 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T08:52:35.000,07 BROOKLYN,BROOKLYN,989210,178077,MOBILE,Unspecified,BROOKLYN,40.65545552930635,-73.98212394187088,"{'latitude': '40.65545552930635', 'longitude': '-73.98212394187088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3008890001,,,,,,,,
58947335,2023-09-28T08:25:35.000,2023-09-28T09:03:01.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11215,1625 11 AVENUE,11 AVENUE,WINDSOR PLACE,SHERMAN STREET,WINDSOR PLACE,SHERMAN STREET,ADDRESS,BROOKLYN,11 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T09:03:05.000,07 BROOKLYN,BROOKLYN,990859,178812,PHONE,Unspecified,BROOKLYN,40.65747186597669,-73.97618015328729,"{'latitude': '40.65747186597669', 'longitude': '-73.97618015328729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58953134,2023-09-28T08:25:31.000,2023-10-25T14:02:18.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10460,1630 TAYLOR AVENUE,TAYLOR AVENUE,DEAD END,VAN NEST AVENUE,DEAD END,VAN NEST AVENUE,ADDRESS,BRONX,TAYLOR AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-25T15:50:46.000,11 BRONX,BRONX,1020814,245807,ONLINE,Unspecified,BRONX,40.84128294172421,-73.86785358973118,"{'latitude': '40.84128294172421', 'longitude': '-73.86785358973118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2040240054,,,,,,,,
58955020,2023-09-28T08:25:17.000,2023-09-28T09:53:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11372,76-09 34 AVENUE,34 AVENUE,76 STREET,77 STREET,76 STREET,77 STREET,ADDRESS,JACKSON HEIGHTS,34 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T09:53:21.000,03 QUEENS,QUEENS,1014610,213697,MOBILE,Unspecified,QUEENS,40.75317330755206,-73.89042068902829,"{'latitude': '40.75317330755206', 'longitude': '-73.89042068902829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4012490033,,,,,,,,
58954734,2023-09-28T08:25:13.000,2023-09-28T08:46:33.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210,2640 BEDFORD AVENUE,BEDFORD AVENUE,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T08:46:24.000,14 BROOKLYN,BROOKLYN,997054,171741,PHONE,Unspecified,BROOKLYN,40.63805671316748,-73.95386585098473,"{'latitude': '40.63805671316748', 'longitude': '-73.95386585098473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3052240040,,,,,,,,
58948344,2023-09-28T08:25:02.000,2023-10-04T14:25:55.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,11212,376 LEGION STREET,LEGION STREET,RIVERDALE AVENUE,EAST   98 STREET,RIVERDALE AVENUE,EAST   98 STREET,ADDRESS,BROOKLYN,LEGION STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-10-02T11:01:28.000,16 BROOKLYN,BROOKLYN,1007582,179478,PHONE,Unspecified,BROOKLYN,40.65927161586085,-73.91590562322449,"{'latitude': '40.65927161586085', 'longitude': '-73.91590562322449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3035940026,,,,,,,,
58953393,2023-09-28T08:24:33.000,2023-09-28T18:49:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,89-27 AUBREY AVENUE,AUBREY AVENUE,88 STREET,METROPOLITAN AVENUE,88 STREET,METROPOLITAN AVENUE,ADDRESS,RIDGEWOOD,AUBREY AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T18:49:45.000,05 QUEENS,QUEENS,1022431,198418,PHONE,Unspecified,QUEENS,40.71120594285558,-73.86227884994146,"{'latitude': '40.71120594285558', 'longitude': '-73.86227884994146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58946944,2023-09-28T08:24:14.000,2023-09-28T08:39:48.000,NYPD,New York City Police Department,Encampment,N/A,Park/Playground,10002,126 STANTON STREET,STANTON STREET,ESSEX STREET,NORFOLK STREET,ESSEX STREET,NORFOLK STREET,ADDRESS,NEW YORK,STANTON STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-28T08:39:51.000,03 MANHATTAN,MANHATTAN,987927,201930,MOBILE,N/A,MANHATTAN,40.720927159737016,-73.986734911954,"{'latitude': '40.720927159737016', 'longitude': '-73.986734911954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1003550001,,,,,,,,
58947846,2023-09-28T08:24:14.000,2023-10-05T08:50:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10312,,,,,KOCH BOULEVARD,RICHMOND AVENUE,INTERSECTION,STATEN ISLAND,,Closed,The Department of Transportation inspected this complaint and did not find the reported problem.,2023-10-05T08:50:00.000,03 STATEN ISLAND,STATEN ISLAND,939901,135447,UNKNOWN,Unspecified,STATEN ISLAND,40.53833532825457,-74.15955572045571,"{'latitude': '40.53833532825457', 'longitude': '-74.15955572045571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58954391,2023-09-28T08:24:14.000,2023-10-07T13:54:24.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11226,2919 NEWKIRK AVENUE,NEWKIRK AVENUE,EAST   29 STREET,NOSTRAND AVENUE,EAST   29 STREET,NOSTRAND AVENUE,ADDRESS,BROOKLYN,NEWKIRK AVENUE,Closed,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,2023-10-07T13:54:24.000,17 BROOKLYN,BROOKLYN,998373,172433,MOBILE,Unspecified,BROOKLYN,40.63995410001317,-73.94911190880455,"{'latitude': '40.63995410001317', 'longitude': '-73.94911190880455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58951809,2023-09-28T08:24:04.000,2023-10-02T11:20:36.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11436,146-16 123 AVENUE,123 AVENUE,146 STREET,147 STREET,146 STREET,147 STREET,ADDRESS,JAMAICA,123 AVENUE,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-10-02T11:20:39.000,12 QUEENS,QUEENS,1041886,185472,PHONE,Unspecified,QUEENS,40.67556692411607,-73.7922144882099,"{'latitude': '40.67556692411607', 'longitude': '-73.7922144882099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4120500045,,,,,,,,
