unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,bbl,landmark,facility_type,taxi_pick_up_location,due_date,taxi_company_borough,bridge_highway_name,bridge_highway_segment
58812161,2023-09-14T11:19:35.000,2023-09-14T11:23:59.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:24:01.000,08 QUEENS,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRESH MEADOWS,4068290001,PARSONS BOULEVARD,,,,,,
58815841,2023-09-14T11:19:35.000,,DOHMH,Department of Health and Mental Hygiene,Day Care,Day Care Facility,Other,11233,813 HANCOCK STREET,HANCOCK STREET,RALPH AVENUE,HOWARD AVENUE,RALPH AVENUE,HOWARD AVENUE,ADDRESS,In Progress,,,03 BROOKLYN,BROOKLYN,1005698,189101,PHONE,Unspecified,BROOKLYN,40.685689345873506,-73.92266540756248,"{'latitude': '40.685689345873506', 'longitude': '-73.92266540756248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3014870074,HANCOCK STREET,,,,,,
58814427,2023-09-14T11:19:28.000,2023-09-16T12:36:52.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,10312,659 LEVERETT AVENUE,LEVERETT AVENUE,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-16T00:00:00.000,03 STATEN ISLAND,STATEN ISLAND,937248,141442,ONLINE,Unspecified,STATEN ISLAND,40.55477677617627,-74.16914212116707,"{'latitude': '40.55477677617627', 'longitude': '-74.16914212116707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,5056090006,,,,,,,
58810923,2023-09-14T11:19:28.000,2023-09-18T09:04:52.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,2304 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,12 MANHATTAN,MANHATTAN,1002498,246707,PHONE,Unspecified,MANHATTAN,40.84381002179548,-73.93404718813122,"{'latitude': '40.84381002179548', 'longitude': '-73.93404718813122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1021310048,,,,,,,
58812107,2023-09-14T11:19:20.000,2023-09-20T20:26:02.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10460,1690 VYSE AVENUE,VYSE AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,03 BRONX,BRONX,1015633,243766,PHONE,Unspecified,BRONX,40.835700926691025,-73.88658783428286,"{'latitude': '40.835700926691025', 'longitude': '-73.88658783428286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2029970013,,,,,,,
58811297,2023-09-14T11:19:10.000,2023-09-15T14:47:52.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11417,107-21 93 STREET,93 STREET,107 AVENUE,SUTTER AVENUE,107 AVENUE,SUTTER AVENUE,ADDRESS,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-09-15T14:47:56.000,10 QUEENS,QUEENS,1027243,186469,PHONE,Unspecified,QUEENS,40.678386686058516,-73.8449979785073,"{'latitude': '40.678386686058516', 'longitude': '-73.8449979785073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OZONE PARK,4091600230,93 STREET,,,,,,
58810918,2023-09-14T11:19:07.000,2023-09-18T16:13:11.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11209,237 79 STREET,79 STREET,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,10 BROOKLYN,BROOKLYN,975767,168421,ONLINE,Unspecified,BROOKLYN,40.628949210247846,-74.03056096297946,"{'latitude': '40.628949210247846', 'longitude': '-74.03056096297946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3059680069,,,,,,,
58817901,2023-09-14T11:19:06.000,2023-09-20T12:07:41.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10032,2036 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,12 MANHATTAN,MANHATTAN,1000772,243594,PHONE,Unspecified,MANHATTAN,40.83526914257252,-73.94029304837896,"{'latitude': '40.83526914257252', 'longitude': '-73.94029304837896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1021190036,,,,,,,
58810952,2023-09-14T11:19:06.000,2023-09-20T12:07:40.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,DOOR/FRAME,RESIDENTIAL BUILDING,10032,2036 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,12 MANHATTAN,MANHATTAN,1000772,243594,PHONE,Unspecified,MANHATTAN,40.83526914257252,-73.94029304837896,"{'latitude': '40.83526914257252', 'longitude': '-73.94029304837896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1021190036,,,,,,,
58817877,2023-09-14T11:19:06.000,2023-09-20T12:07:40.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10032,2036 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,12 MANHATTAN,MANHATTAN,1000772,243594,PHONE,Unspecified,MANHATTAN,40.83526914257252,-73.94029304837896,"{'latitude': '40.83526914257252', 'longitude': '-73.94029304837896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1021190036,,,,,,,
58816527,2023-09-14T11:19:06.000,2023-09-21T15:51:08.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10032,2036 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,12 MANHATTAN,MANHATTAN,1000772,243594,PHONE,Unspecified,MANHATTAN,40.83526914257252,-73.94029304837896,"{'latitude': '40.83526914257252', 'longitude': '-73.94029304837896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1021190036,,,,,,,
58811167,2023-09-14T11:19:04.000,2023-09-15T15:21:06.000,DOHMH,Department of Health and Mental Hygiene,Drinking Water,Illness Caused by Drinking Water,3+ Family Apartment Building,10023,140 WEST END AVENUE,WEST END AVENUE,WEST   66 STREET,WEST   70 STREET,WEST   66 STREET,WEST   70 STREET,ADDRESS,Closed,The Department of Health and Mental Hygiene has investigated the Service Request. No Health Code violations or health hazards were noted. No further action is needed.,2023-09-15T15:21:10.000,07 MANHATTAN,MANHATTAN,987801,222025,PHONE,Unspecified,MANHATTAN,40.7760829249336,-73.98717885696587,"{'latitude': '40.7760829249336', 'longitude': '-73.98717885696587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1011587504,WEST END AVENUE,,,,,,
58812621,2023-09-14T11:19:03.000,2023-10-03T11:43:21.000,DSNY,Department of Sanitation,Dumpster Complaint,Blocking Sidewalk or Street,Street,10001,41 WEST   35 STREET,WEST   35 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T12:07:38.000,05 MANHATTAN,MANHATTAN,988245,212429,ONLINE,Unspecified,MANHATTAN,40.74974418673483,-73.98558146570937,"{'latitude': '40.74974418673483', 'longitude': '-73.98558146570937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1008370019,WEST   35 STREET,,,,,,
58818974,2023-09-14T11:19:01.000,2023-09-20T19:53:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11421,91-48 88 ROAD,88 ROAD,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,09 QUEENS,QUEENS,1025294,191290,PHONE,Unspecified,QUEENS,40.69162846201801,-73.85199529831515,"{'latitude': '40.69162846201801', 'longitude': '-73.85199529831515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOODHAVEN,4089290106,,,,,,,
58817536,2023-09-14T11:18:50.000,2023-09-14T11:51:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11210,1101 EAST   23 STREET,EAST   23 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T11:51:11.000,14 BROOKLYN,BROOKLYN,997305,166365,PHONE,Unspecified,BROOKLYN,40.623300364690785,-73.9529718712299,"{'latitude': '40.623300364690785', 'longitude': '-73.9529718712299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3076230041,EAST   23 STREET,,,,,,
58818903,2023-09-14T11:18:48.000,2023-09-25T14:37:12.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10468,2304 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,07 BRONX,BRONX,1010533,252681,PHONE,Unspecified,BRONX,40.86018660874644,-73.90498329810669,"{'latitude': '40.86018660874644', 'longitude': '-73.90498329810669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2031980005,,,,,,,
58813233,2023-09-14T11:18:48.000,2023-09-25T14:37:12.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10468,2304 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,07 BRONX,BRONX,1010533,252681,PHONE,Unspecified,BRONX,40.86018660874644,-73.90498329810669,"{'latitude': '40.86018660874644', 'longitude': '-73.90498329810669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2031980005,,,,,,,
58810936,2023-09-14T11:18:48.000,2023-09-25T14:37:12.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10468,2304 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,07 BRONX,BRONX,1010533,252681,PHONE,Unspecified,BRONX,40.86018660874644,-73.90498329810669,"{'latitude': '40.86018660874644', 'longitude': '-73.90498329810669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2031980005,,,,,,,
58814394,2023-09-14T11:18:48.000,2023-09-25T14:37:12.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10468,2304 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,07 BRONX,BRONX,1010533,252681,PHONE,Unspecified,BRONX,40.86018660874644,-73.90498329810669,"{'latitude': '40.86018660874644', 'longitude': '-73.90498329810669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2031980005,,,,,,,
58815138,2023-09-14T11:18:38.000,2023-09-14T13:05:42.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11412,114-03 197 STREET,197 STREET,MURDOCK AVENUE,115 AVENUE,MURDOCK AVENUE,115 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T13:05:45.000,12 QUEENS,QUEENS,1051577,194027,PHONE,Unspecified,QUEENS,40.69897994741009,-73.757191809592,"{'latitude': '40.69897994741009', 'longitude': '-73.757191809592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SAINT ALBANS,4110140001,197 STREET,,,,,,
58815376,2023-09-14T11:18:28.000,2023-09-14T11:29:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025,60 MANHATTAN AVENUE,MANHATTAN AVENUE,WEST  102 STREET,WEST  103 STREET,WEST  102 STREET,WEST  103 STREET,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T11:29:25.000,07 MANHATTAN,MANHATTAN,994481,229459,ONLINE,Unspecified,MANHATTAN,40.79648205927551,-73.9630489121085,"{'latitude': '40.79648205927551', 'longitude': '-73.9630489121085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1018380045,MANHATTAN AVENUE,,,,,,
58812296,2023-09-14T11:18:27.000,2023-10-30T14:33:29.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11357,150-36 22 AVENUE,22 AVENUE,150 STREET,MURRAY STREET,150 STREET,MURRAY STREET,ADDRESS,Closed,"NYC Parks inspected and determined this site does not rate high enough to be repaired by NYC Parks at this time.   We understand conditions may become worse over time. In three years, you may submit a service request via 311, the Parks website, or NYC Tree Map for a new inspection.   You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.",2023-10-30T14:33:32.000,07 QUEENS,QUEENS,1035863,223073,PHONE,Unspecified,QUEENS,40.778809429201026,-73.8136397500374,"{'latitude': '40.778809429201026', 'longitude': '-73.8136397500374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WHITESTONE,4046920042,22 AVENUE,,,,,,
58818344,2023-09-14T11:18:21.000,,DSNY,Department of Sanitation,Lot Condition,Trash,Lot,11207,HENDRIX STREET,HENDRIX STREET,HENDRIX STREET,LIVONIA AVENUE,HENDRIX STREET,LIVONIA AVENUE,INTERSECTION,In Progress,,,05 BROOKLYN,BROOKLYN,1015434,181835,PHONE,Unspecified,BROOKLYN,40.66571688287478,-73.88759417290692,"{'latitude': '40.66571688287478', 'longitude': '-73.88759417290692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814941,2023-09-14T11:18:20.000,2023-09-16T12:47:02.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,10301,79 MONROE AVENUE,MONROE AVENUE,BENZIGER AVENUE,CORSON AVENUE,BENZIGER AVENUE,CORSON AVENUE,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T09:46:25.000,01 STATEN ISLAND,STATEN ISLAND,962302,172293,ONLINE,Unspecified,STATEN ISLAND,40.63955389631015,-74.07908271726392,"{'latitude': '40.63955389631015', 'longitude': '-74.07908271726392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,5000170024,MONROE AVENUE,,,,,,
58817550,2023-09-14T11:18:15.000,2023-09-14T11:30:47.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,1119 EAST   14 STREET,EAST   14 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T11:30:51.000,14 BROOKLYN,BROOKLYN,994874,165899,PHONE,Unspecified,BROOKLYN,40.62202454093758,-73.96172981372526,"{'latitude': '40.62202454093758', 'longitude': '-73.96172981372526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3067250083,EAST   14 STREET,,,,,,
58812364,2023-09-14T11:18:02.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Food Temperature,Mobile Food Vendor,11201,340 JAY STREET,JAY STREET,MYRTLE AVENUE,METROTECH ROADWAY,MYRTLE AVENUE,METROTECH ROADWAY,ADDRESS,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-15T09:40:02.000,02 BROOKLYN,BROOKLYN,987788,191999,PHONE,Unspecified,BROOKLYN,40.69366896829915,-73.9872415843278,"{'latitude': '40.69366896829915', 'longitude': '-73.9872415843278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3001407501,JAY STREET,,,,,,
58818017,2023-09-14T11:17:34.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11211,171 DIVISION AVENUE,DIVISION AVENUE,LEE AVENUE,ROEBLING STREET,LEE AVENUE,ROEBLING STREET,ADDRESS,In Progress,,,01 BROOKLYN,BROOKLYN,994924,197065,ONLINE,Unspecified,BROOKLYN,40.70756822231152,-73.96150035944973,"{'latitude': '40.70756822231152', 'longitude': '-73.96150035944973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3021480036,DIVISION AVENUE,,,,,,
58811660,2023-09-14T11:17:29.000,2023-09-14T11:17:29.000,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,10463,3045 GODWIN TERRACE,GODWIN TERRACE,,,,,ADDRESS,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-14T00:00:00.000,08 BRONX,BRONX,1010169,259447,UNKNOWN,Unspecified,BRONX,40.87875827837968,-73.9062730360959,"{'latitude': '40.87875827837968', 'longitude': '-73.9062730360959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2057030197,,N/A,,,,,
58813895,2023-09-14T11:17:29.000,2023-09-14T11:17:29.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,10021,1363 1 AVENUE,1 AVENUE,,,,,ADDRESS,Closed,The Department of Buildings reviewed this complaint and determined that no further action was necessary.,2023-09-14T00:00:00.000,08 MANHATTAN,MANHATTAN,996597,219305,UNKNOWN,Unspecified,MANHATTAN,40.768609326576026,-73.9554252619626,"{'latitude': '40.768609326576026', 'longitude': '-73.9554252619626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1014480024,,,,,,,
58814510,2023-09-14T11:17:25.000,2023-09-14T12:42:37.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11212,131 LIBERTY AVENUE,LIBERTY AVENUE,SACKMAN STREET,POWELL STREET,SACKMAN STREET,POWELL STREET,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T12:42:42.000,16 BROOKLYN,BROOKLYN,1010496,184516,ONLINE,Unspecified,BROOKLYN,40.673091640184104,-73.9053832311659,"{'latitude': '40.673091640184104', 'longitude': '-73.9053832311659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3036770048,LIBERTY AVENUE,,,,,,
58818561,2023-09-14T11:17:19.000,2023-09-14T11:27:34.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11236,1625 REMSEN AVENUE,REMSEN AVENUE,AVENUE N,SEAVIEW AVENUE,AVENUE N,SEAVIEW AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T11:27:38.000,18 BROOKLYN,BROOKLYN,1012956,169479,MOBILE,Unspecified,BROOKLYN,40.631810745936235,-73.89657894546959,"{'latitude': '40.631810745936235', 'longitude': '-73.89657894546959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3082930038,REMSEN AVENUE,,,,,,
58815378,2023-09-14T11:17:19.000,2023-09-14T11:28:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10035,120 EAST  117 STREET,EAST  117 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T11:28:30.000,11 MANHATTAN,MANHATTAN,1000319,230614,MOBILE,Unspecified,MANHATTAN,40.799643531413764,-73.94196117125087,"{'latitude': '40.799643531413764', 'longitude': '-73.94196117125087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1016440164,EAST  117 STREET,,,,,,
58818471,2023-09-14T11:17:00.000,2023-09-14T11:25:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11203,652 LINDEN BOULEVARD,LINDEN BOULEVARD,E 46 ST,SCHENECTADY AVE,,,ADDRESS,Closed,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,2023-09-14T11:25:00.000,17 BROOKLYN,BROOKLYN,1002470,177394,PHONE,Unspecified,BROOKLYN,40.65356348868876,-73.93433617532868,"{'latitude': '40.65356348868876', 'longitude': '-73.93433617532868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3048830001,,,,,,,
58813012,2023-09-14T11:17:00.000,2023-09-20T11:11:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11357,,,,,15 DRIVE,163 STREET,INTERSECTION,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-20T11:11:00.000,07 QUEENS,QUEENS,1039679,225401,UNKNOWN,Unspecified,QUEENS,40.78517604817531,-73.79984207012674,"{'latitude': '40.78517604817531', 'longitude': '-73.79984207012674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",QUEENS,,,,,,,,
58815272,2023-09-14T11:16:56.000,2023-09-14T12:04:58.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11229,1667 BURNETT STREET,BURNETT STREET,AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T12:05:01.000,18 BROOKLYN,BROOKLYN,1000051,161982,MOBILE,Unspecified,BROOKLYN,40.61126546921343,-73.943090194136,"{'latitude': '40.61126546921343', 'longitude': '-73.943090194136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3077010006,BURNETT STREET,,,,,,
58816013,2023-09-14T11:16:50.000,2023-10-14T13:06:28.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,Street,10009,100 EAST    7 STREET,EAST    7 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T07:28:00.000,03 MANHATTAN,MANHATTAN,988400,204021,ONLINE,Unspecified,MANHATTAN,40.726666238782755,-73.98502723515382,"{'latitude': '40.726666238782755', 'longitude': '-73.98502723515382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1004340014,EAST    7 STREET,,,,,,
58819138,2023-09-14T11:16:42.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Food Worker Activity,Mobile Food Vendor,10017,595 5 AVENUE,5 AVENUE,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-15T09:40:02.000,05 MANHATTAN,MANHATTAN,990423,215153,MOBILE,Unspecified,MANHATTAN,40.75721962320148,-73.97771824741936,"{'latitude': '40.75721962320148', 'longitude': '-73.97771824741936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1012840001,5 AVENUE,,,,,,
58811497,2023-09-14T11:16:34.000,2023-09-19T09:06:00.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,Street,11223,435 AVENUE U,AVENUE U,EAST    3 STREET,EAST    4 STREET,EAST    3 STREET,EAST    4 STREET,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T09:06:05.000,15 BROOKLYN,BROOKLYN,993129,156986,PHONE,Unspecified,BROOKLYN,40.597562108260036,-73.96802743883384,"{'latitude': '40.597562108260036', 'longitude': '-73.96802743883384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3071060035,AVENUE U,,,,,,
58813339,2023-09-14T11:16:28.000,2023-09-14T17:52:01.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11207,2337 PITKIN AVENUE,PITKIN AVENUE,JEROME STREET,WARWICK STREET,JEROME STREET,WARWICK STREET,ADDRESS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T17:52:05.000,05 BROOKLYN,BROOKLYN,1015845,184616,ONLINE,Unspecified,BROOKLYN,40.673348643201955,-73.8860996497785,"{'latitude': '40.673348643201955', 'longitude': '-73.8860996497785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3039980030,PITKIN AVENUE,,,,,,
