unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,vehicle_type,taxi_company_borough,bridge_highway_direction,road_ramp
58825721,2023-09-15T15:39:18.000,2023-09-15T18:08:04.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T18:08:08.000,0 Unspecified,,Unspecified,,186350,PHONE,Unspecified,Unspecified,,,,,,,,,,,,
58819655,2023-09-15T15:39:16.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,11223,804 AVENUE V,AVENUE V,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-28T00:00:00.000,15 BROOKLYN,3071590102,BROOKLYN,994694,156419,UNKNOWN,Unspecified,BROOKLYN,40.59600410175126,-73.96239287754769,"{'latitude': '40.59600410175126', 'longitude': '-73.96239287754769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58862427,2023-09-15T15:39:10.000,2023-10-12T08:17:44.000,DOT,Department of Transportation,Curb Condition,Defacement,Curb,10466,815 EAST  225 STREET,EAST  225 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  225 STREET,Closed,The Department of Transportation inspected the condition you reported and issued a notice to the responsible party to correct the condition.,2023-10-12T08:18:25.000,12 BRONX,2048500034,BRONX,1023826,262349,ONLINE,Unspecified,BRONX,40.88667267885763,-73.85687021620032,"{'latitude': '40.88667267885763', 'longitude': '-73.85687021620032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823112,2023-09-15T15:39:04.000,2023-10-19T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11419,101-25 133 STREET,133 STREET,,,,,ADDRESS,SOUTH RICHMOND HILL,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-10-19T00:00:00.000,09 QUEENS,4095010059,QUEENS,1035795,191605,UNKNOWN,Unspecified,QUEENS,40.692438133434756,-73.81412637450165,"{'latitude': '40.692438133434756', 'longitude': '-73.81412637450165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824106,2023-09-15T15:39:00.000,2023-09-26T08:31:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11230,,,,,DE KOVEN COURT,EAST 17 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T08:31:00.000,14 BROOKLYN,,BROOKLYN,995074,170014,UNKNOWN,Unspecified,BROOKLYN,40.63331910698771,-73.96100276692002,"{'latitude': '40.63331910698771', 'longitude': '-73.96100276692002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821441,2023-09-15T15:38:54.000,2023-11-16T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Vent/Exhaust - Illegal/Improper,,10453,2255 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-16T00:00:00.000,05 BRONX,2031630030,BRONX,1011761,251319,UNKNOWN,Unspecified,BRONX,40.85644458820439,-73.90054950106486,"{'latitude': '40.85644458820439', 'longitude': '-73.90054950106486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58854987,2023-09-15T15:38:45.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Food Worker Activity,Mobile Food Vendor,,,,,,,,,,,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-18T10:06:21.000,0 Unspecified,,Unspecified,992025,217939,MOBILE,Unspecified,Unspecified,40.76486521398416,-73.97193252640245,"{'latitude': '40.76486521398416', 'longitude': '-73.97193252640245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826624,2023-09-15T15:38:31.000,2023-09-16T09:59:42.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,,,,,,,,,,,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-16T09:59:45.000,0 Unspecified,,Unspecified,1052510,184459,PHONE,Unspecified,Unspecified,40.672710932602385,-73.75392398792741,"{'latitude': '40.672710932602385', 'longitude': '-73.75392398792741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820130,2023-09-15T15:38:25.000,2023-09-22T19:54:00.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11209,8517 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,10 BROOKLYN,3060340001,BROOKLYN,975703,166653,PHONE,Unspecified,BROOKLYN,40.624096360394695,-74.03078929140095,"{'latitude': '40.624096360394695', 'longitude': '-74.03078929140095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820215,2023-09-15T15:38:25.000,2023-09-22T19:54:00.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11209,8517 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,10 BROOKLYN,3060340001,BROOKLYN,975703,166653,PHONE,Unspecified,BROOKLYN,40.624096360394695,-74.03078929140095,"{'latitude': '40.624096360394695', 'longitude': '-74.03078929140095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823524,2023-09-15T15:38:25.000,2023-09-22T19:54:00.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11209,8517 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,10 BROOKLYN,3060340001,BROOKLYN,975703,166653,PHONE,Unspecified,BROOKLYN,40.624096360394695,-74.03078929140095,"{'latitude': '40.624096360394695', 'longitude': '-74.03078929140095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820152,2023-09-15T15:38:25.000,2023-09-22T19:54:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11209,8517 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,10 BROOKLYN,3060340001,BROOKLYN,975703,166653,PHONE,Unspecified,BROOKLYN,40.624096360394695,-74.03078929140095,"{'latitude': '40.624096360394695', 'longitude': '-74.03078929140095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822782,2023-09-15T15:38:25.000,2023-09-22T19:53:59.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11209,8517 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,10 BROOKLYN,3060340001,BROOKLYN,975703,166653,PHONE,Unspecified,BROOKLYN,40.624096360394695,-74.03078929140095,"{'latitude': '40.624096360394695', 'longitude': '-74.03078929140095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58858267,2023-09-15T15:38:20.000,2023-09-15T16:13:59.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T16:14:03.000,0 Unspecified,,Unspecified,998828,227209,ONLINE,Unspecified,Unspecified,40.79030031611908,-73.94735383060872,"{'latitude': '40.79030031611908', 'longitude': '-73.94735383060872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830212,2023-09-15T15:38:15.000,2023-09-18T12:13:13.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,,,,,,,,,,,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-16T09:39:22.000,0 Unspecified,,Unspecified,,206303,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,
58821782,2023-09-15T15:38:13.000,,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10459,1297 HOE AVENUE,HOE AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-15T00:00:00.000,03 BRONX,2029800048,BRONX,1014561,242043,PHONE,Unspecified,BRONX,40.830975536053224,-73.89046961899108,"{'latitude': '40.830975536053224', 'longitude': '-73.89046961899108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825674,2023-09-15T15:38:11.000,2023-09-15T17:24:52.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T17:25:02.000,0 Unspecified,,Unspecified,1008170,232406,ONLINE,Unspecified,Unspecified,40.80454431271581,-73.91359816274215,"{'latitude': '40.80454431271581', 'longitude': '-73.91359816274215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820918,2023-09-15T15:38:10.000,2023-10-02T08:18:04.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11354,139-55 35 AVENUE,35 AVENUE,,,,,ADDRESS,FLUSHING,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,07 QUEENS,4049940078,QUEENS,1032115,218196,PHONE,Unspecified,QUEENS,40.765444455535025,-73.82720743972632,"{'latitude': '40.765444455535025', 'longitude': '-73.82720743972632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820166,2023-09-15T15:38:10.000,2023-10-02T08:18:04.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11354,139-55 35 AVENUE,35 AVENUE,,,,,ADDRESS,FLUSHING,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,07 QUEENS,4049940078,QUEENS,1032115,218196,PHONE,Unspecified,QUEENS,40.765444455535025,-73.82720743972632,"{'latitude': '40.765444455535025', 'longitude': '-73.82720743972632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821021,2023-09-15T15:38:10.000,2023-10-02T08:18:04.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11354,139-55 35 AVENUE,35 AVENUE,,,,,ADDRESS,FLUSHING,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,07 QUEENS,4049940078,QUEENS,1032115,218196,PHONE,Unspecified,QUEENS,40.765444455535025,-73.82720743972632,"{'latitude': '40.765444455535025', 'longitude': '-73.82720743972632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822190,2023-09-15T15:38:00.000,2023-09-15T15:38:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10065,,,,,1 AVENUE,EAST 67 STREET,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-15T15:38:00.000,08 MANHATTAN,,MANHATTAN,995795,217850,ONLINE,Unspecified,MANHATTAN,40.76461681260692,-73.95832311500644,"{'latitude': '40.76461681260692', 'longitude': '-73.95832311500644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824683,2023-09-15T15:38:00.000,2023-09-21T14:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11360,16-66 BELL BOULEVARD,BELL BOULEVARD,16 AVE,18 AVE,,,ADDRESS,BAYSIDE,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-21T14:15:00.000,07 QUEENS,4058650118,QUEENS,1045610,225380,ONLINE,Unspecified,QUEENS,40.78507922169945,-73.77842510011234,"{'latitude': '40.78507922169945', 'longitude': '-73.77842510011234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58823907,2023-09-15T15:38:00.000,2023-11-02T12:25:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11434,,,,,146 AVENUE,159 STREET,INTERSECTION,QUEENS,,Closed,The Department of Environmental Protection investigated this complaint and repaired or replaced the hydrant.,2023-11-02T12:25:00.000,13 QUEENS,,QUEENS,1045224,180791,PHONE,Unspecified,QUEENS,40.662696302146216,-73.78022293957838,"{'latitude': '40.662696302146216', 'longitude': '-73.78022293957838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821299,2023-09-15T15:38:00.000,2023-09-21T12:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11355,140-18 QUINCE AVENUE,QUINCE AVENUE,152 ST,ROBINSON ST,,,ADDRESS,FLUSHING,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-21T12:00:00.000,07 QUEENS,4052300003,QUEENS,1035658,211429,ONLINE,Unspecified,QUEENS,40.74685091367265,-73.81446899357348,"{'latitude': '40.74685091367265', 'longitude': '-73.81446899357348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58834222,2023-09-15T15:37:58.000,2023-09-16T13:00:52.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,,,,,,,,,,,Closed,The Department of Sanitation collected the requested items.,2023-09-16T03:26:12.000,0 Unspecified,,Unspecified,931346,140634,ONLINE,Unspecified,Unspecified,40.55252573145883,-74.19037476688172,"{'latitude': '40.55252573145883', 'longitude': '-74.19037476688172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819783,2023-09-15T15:37:24.000,2023-09-15T17:35:35.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T17:35:40.000,0 Unspecified,,Unspecified,,178232,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,
58860637,2023-09-15T15:37:08.000,,DPR,Department of Parks and Recreation,Uprooted Stump,Remove Stump,Street,,,,,,,,,,,In Progress,,,0 Unspecified,,Unspecified,1001153,177386,PHONE,Unspecified,Unspecified,40.653544142255946,-73.93908258550643,"{'latitude': '40.653544142255946', 'longitude': '-73.93908258550643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58862426,2023-09-15T15:37:01.000,2023-10-12T08:18:36.000,DOT,Department of Transportation,Curb Condition,Defacement,Curb,10466,813 EAST  225 STREET,EAST  225 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  225 STREET,Closed,The Department of Transportation inspected the condition you reported and issued a notice to the responsible party to correct the condition.,2023-10-12T08:18:52.000,12 BRONX,2048500035,BRONX,1023815,262353,ONLINE,Unspecified,BRONX,40.8866837069119,-73.85690997488265,"{'latitude': '40.8866837069119', 'longitude': '-73.85690997488265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824821,2023-09-15T15:36:48.000,2023-09-15T18:43:23.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T18:43:27.000,0 Unspecified,,Unspecified,1046656,155349,PHONE,Unspecified,Unspecified,40.59285362244088,-73.77529664323566,"{'latitude': '40.59285362244088', 'longitude': '-73.77529664323566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58861916,2023-09-15T15:36:33.000,2023-09-15T16:10:18.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T16:10:23.000,0 Unspecified,,Unspecified,997680,172327,PHONE,Unspecified,Unspecified,40.63966423064245,-73.95160914166532,"{'latitude': '40.63966423064245', 'longitude': '-73.95160914166532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58856537,2023-09-15T15:36:09.000,,DOHMH,Department of Health and Mental Hygiene,Harboring Bees/Wasps,Bees/Wasps - Not a beekeper,3+ Family Apartment Building,,,,,,,,,,,In Progress,,,0 Unspecified,,Unspecified,1006927,257086,PHONE,Unspecified,Unspecified,40.872286989694935,-73.91800457530333,"{'latitude': '40.872286989694935', 'longitude': '-73.91800457530333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825762,2023-09-15T15:36:00.000,2023-09-22T09:23:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10463,,,,,MAJOR DEEGAN EXPRESSWAY,KINGSBRIDGE ROAD WEST,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T09:23:00.000,07 BRONX,,BRONX,1010225,257437,UNKNOWN,Unspecified,BRONX,40.873241287136146,-73.90607832514418,"{'latitude': '40.873241287136146', 'longitude': '-73.90607832514418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820503,2023-09-15T15:35:54.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11222,135 JAVA STREET,JAVA STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-21T00:00:00.000,01 BROOKLYN,3025400053,BROOKLYN,996548,205790,UNKNOWN,Unspecified,BROOKLYN,40.73151413572264,-73.95562687584409,"{'latitude': '40.73151413572264', 'longitude': '-73.95562687584409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58863603,2023-09-15T15:35:45.000,2023-09-15T16:30:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T16:30:39.000,0 Unspecified,,Unspecified,1003606,217248,ONLINE,Unspecified,Unspecified,40.76295082743475,-73.93012753027864,"{'latitude': '40.76295082743475', 'longitude': '-73.93012753027864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822310,2023-09-15T15:35:37.000,2023-11-03T00:00:00.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,11416,81-33 102 AVENUE,102 AVENUE,,,,,ADDRESS,OZONE PARK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-03T00:00:00.000,09 QUEENS,4090810063,QUEENS,1023868,187169,UNKNOWN,Unspecified,QUEENS,40.680323773326954,-73.8571616779625,"{'latitude': '40.680323773326954', 'longitude': '-73.8571616779625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58827597,2023-09-15T15:35:13.000,2023-09-16T21:33:34.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,,,,,,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T21:33:37.000,0 Unspecified,,Unspecified,993899,215665,ONLINE,Unspecified,Unspecified,40.75862182218184,-73.96517071764747,"{'latitude': '40.75862182218184', 'longitude': '-73.96517071764747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824797,2023-09-15T15:35:06.000,2023-09-15T17:39:15.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T17:39:20.000,0 Unspecified,,Unspecified,,247819,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,
58826112,2023-09-15T15:35:04.000,2023-10-02T08:18:04.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11375,62-11 108 STREET,108 STREET,,,,,ADDRESS,FOREST HILLS,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,06 QUEENS,4021597501,QUEENS,1025421,207649,PHONE,Unspecified,QUEENS,40.73652935637317,-73.85143729064244,"{'latitude': '40.73652935637317', 'longitude': '-73.85143729064244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58848959,2023-09-15T15:35:02.000,2023-09-18T15:35:13.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,,,,,,,,,,,Closed,The Department of Sanitation collected the requested items.,2023-09-18T10:56:21.000,0 Unspecified,,Unspecified,987568,166647,ONLINE,Unspecified,Unspecified,40.62408339320817,-73.98804740292101,"{'latitude': '40.62408339320817', 'longitude': '-73.98804740292101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822381,2023-09-15T15:35:00.000,2023-09-20T12:19:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10463,,,,,WEST 230 STREET,MAJOR DEEGAN EXPRESSWAY,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-20T12:19:00.000,08 BRONX,,BRONX,1010664,258616,UNKNOWN,Unspecified,BRONX,40.876475974251946,-73.90448632037707,"{'latitude': '40.876475974251946', 'longitude': '-73.90448632037707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825584,2023-09-15T15:35:00.000,2023-09-15T18:15:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11204,4906 20 AVENUE,20 AVENUE,AVENUE I,50 ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-15T18:15:00.000,12 BROOKLYN,3054640006,BROOKLYN,990798,167267,ONLINE,Unspecified,BROOKLYN,40.62578336467047,-73.97641121161915,"{'latitude': '40.62578336467047', 'longitude': '-73.97641121161915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821956,2023-09-15T15:35:00.000,2023-09-17T01:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,APS,,11201,,,,,COURT STREET,ATLANTIC AVENUE,INTERSECTION,BROOKLYN,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-17T01:00:00.000,02 BROOKLYN,,BROOKLYN,986368,190549,UNKNOWN,Unspecified,BROOKLYN,40.689689506687856,-73.99236271577318,"{'latitude': '40.689689506687856', 'longitude': '-73.99236271577318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58861456,2023-09-15T15:34:54.000,2023-09-15T16:49:59.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T16:50:04.000,0 Unspecified,,Unspecified,1033943,226410,PHONE,Unspecified,Unspecified,40.787979590519654,-73.82054763496373,"{'latitude': '40.787979590519654', 'longitude': '-73.82054763496373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826097,2023-09-15T15:34:50.000,2023-09-21T13:52:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11372,87-07 35 AVENUE,35 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,03 QUEENS,4014480032,QUEENS,1017537,213386,PHONE,Unspecified,QUEENS,40.75230915777801,-73.87985772729962,"{'latitude': '40.75230915777801', 'longitude': '-73.87985772729962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825216,2023-09-15T15:34:39.000,2023-09-21T14:47:20.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11226,750 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-21T00:00:00.000,14 BROOKLYN,3051500013,BROOKLYN,995370,174025,PHONE,Unspecified,BROOKLYN,40.64432807707226,-73.95992971344045,"{'latitude': '40.64432807707226', 'longitude': '-73.95992971344045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
