unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,taxi_company_borough
58790419,2023-09-12T21:32:14.000,2023-09-12T22:01:36.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10012,1 WEST    3 STREET,WEST    3 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T22:01:40.000,02 MANHATTAN,1005357501,MANHATTAN,985672,204464,ONLINE,Unspecified,MANHATTAN,40.72788302506925,-73.99486947945023,"{'latitude': '40.72788302506925', 'longitude': '-73.99486947945023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Club/Bar/Restaurant,BROADWAY,MERCER STREET,BROADWAY,MERCER STREET,WEST    3 STREET,,,,,,
58793309,2023-09-12T21:32:02.000,2023-09-12T21:39:50.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10457,1841 CARTER AVENUE,CARTER AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:39:55.000,05 BRONX,2028920049,BRONX,1011282,247748,MOBILE,Unspecified,BRONX,40.84664473813887,-73.9022954522807,"{'latitude': '40.84664473813887', 'longitude': '-73.9022954522807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,EAST  175 STREET,EAST  176 STREET,EAST  175 STREET,EAST  176 STREET,CARTER AVENUE,,,,,,
58804179,2023-09-12T21:31:55.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",11211,899 METROPOLITAN AVENUE,METROPOLITAN AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and filed an Unsafe Building notice.,2023-09-18T00:00:00.000,01 BROOKLYN,3029120028,BROOKLYN,1001050,199642,UNKNOWN,Unspecified,BROOKLYN,40.714631962533296,-73.93939830074494,"{'latitude': '40.714631962533296', 'longitude': '-73.93939830074494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58790597,2023-09-12T21:31:41.000,2023-10-28T16:32:54.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10456,1011 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-28T00:00:00.000,03 BRONX,2023860144,BRONX,1009228,240291,PHONE,Unspecified,BRONX,40.82618349190198,-73.90974720069485,"{'latitude': '40.82618349190198', 'longitude': '-73.90974720069485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58796559,2023-09-12T21:31:41.000,2023-10-28T16:32:54.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,10456,1011 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-28T00:00:00.000,03 BRONX,2023860144,BRONX,1009228,240291,PHONE,Unspecified,BRONX,40.82618349190198,-73.90974720069485,"{'latitude': '40.82618349190198', 'longitude': '-73.90974720069485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58793639,2023-09-12T21:31:41.000,2023-10-28T16:32:54.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10456,1011 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-28T00:00:00.000,03 BRONX,2023860144,BRONX,1009228,240291,PHONE,Unspecified,BRONX,40.82618349190198,-73.90974720069485,"{'latitude': '40.82618349190198', 'longitude': '-73.90974720069485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58794834,2023-09-12T21:31:41.000,2023-10-28T16:32:54.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,10456,1011 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-28T00:00:00.000,03 BRONX,2023860144,BRONX,1009228,240291,PHONE,Unspecified,BRONX,40.82618349190198,-73.90974720069485,"{'latitude': '40.82618349190198', 'longitude': '-73.90974720069485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58793442,2023-09-12T21:31:41.000,2023-10-29T10:57:10.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,11433,109-17 157 STREET,157 STREET,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-29T00:00:00.000,12 QUEENS,4121480014,QUEENS,1041369,191735,PHONE,Unspecified,QUEENS,40.69276073328524,-73.79402524396129,"{'latitude': '40.69276073328524', 'longitude': '-73.79402524396129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58790324,2023-09-12T21:31:12.000,2023-09-12T22:24:33.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11432,80-39 159 STREET,159 STREET,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T22:24:41.000,08 QUEENS,4068540011,QUEENS,1037502,201476,MOBILE,Unspecified,QUEENS,40.71952152911856,-73.80789281096415,"{'latitude': '40.71952152911856', 'longitude': '-73.80789281096415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,UNION TURNPIKE,GOETHALS AVENUE,UNION TURNPIKE,GOETHALS AVENUE,159 STREET,,,,,,
58789111,2023-09-12T21:31:00.000,2023-09-12T22:01:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10039,210P WEST  153 STREET,WEST  153 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T22:01:17.000,10 MANHATTAN,1020370011,MANHATTAN,1002046,240511,ONLINE,Unspecified,MANHATTAN,40.826804719288,-73.93569726672507,"{'latitude': '40.826804719288', 'longitude': '-73.93569726672507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,ADAM CLAYTON POWELL JR BOULEVARD,DEAD END,ADAM CLAYTON POWELL JR BOULEVARD,DEAD END,WEST  153 STREET,,,,,,
58791073,2023-09-12T21:30:21.000,2023-09-13T09:54:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11413,230-38 144 AVENUE,144 AVENUE,ADDRESS,SPRINGFIELD GARDENS,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T09:54:29.000,13 QUEENS,4135010034,QUEENS,1054261,180795,ONLINE,Unspecified,QUEENS,40.66264043607534,-73.74764975185603,"{'latitude': '40.66264043607534', 'longitude': '-73.74764975185603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,230 PLACE,231 STREET,230 PLACE,231 STREET,144 AVENUE,,,,,,
58799415,2023-09-12T21:30:03.000,2023-09-12T21:34:34.000,NYPD,New York City Police Department,Drug Activity,Use Outside,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,ADDRESS,FRESH MEADOWS,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:34:40.000,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,40.720328269590894,-73.80776061338688,"{'latitude': '40.720328269590894', 'longitude': '-73.80776061338688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,159 STREET,160 STREET,159 STREET,160 STREET,UNION TURNPIKE,,,,,,
58791995,2023-09-12T21:29:49.000,2023-09-12T22:34:21.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10034,164 SHERMAN AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T22:34:26.000,12 MANHATTAN,1022250032,MANHATTAN,1005595,254342,ONLINE,Unspecified,MANHATTAN,40.86475887078959,-73.92282955485882,"{'latitude': '40.86475887078959', 'longitude': '-73.92282955485882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,SHERMAN AVENUE,,,,,,
58790074,2023-09-12T21:29:00.000,2023-09-13T04:00:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),11220,244 68 STREET,68 STREET,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-13T04:00:00.000,10 BROOKLYN,3058620028,BROOKLYN,976817,171353,PHONE,Unspecified,BROOKLYN,40.63699787170901,-74.02678144939061,"{'latitude': '40.63699787170901', 'longitude': '-74.02678144939061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,MADELINE CT,3 AVE,,,,,,,,,
58794928,2023-09-12T21:28:56.000,2023-09-13T20:44:08.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10456,1276 CLAY AVENUE,CLAY AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,04 BRONX,2024270021,BRONX,1009230,243104,PHONE,Unspecified,BRONX,40.83390436117062,-73.90972949974271,"{'latitude': '40.83390436117062', 'longitude': '-73.90972949974271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58790709,2023-09-12T21:28:56.000,2023-09-13T20:44:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10456,1276 CLAY AVENUE,CLAY AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,04 BRONX,2024270021,BRONX,1009230,243104,PHONE,Unspecified,BRONX,40.83390436117062,-73.90972949974271,"{'latitude': '40.83390436117062', 'longitude': '-73.90972949974271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58799349,2023-09-12T21:28:56.000,2023-09-13T20:44:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10456,1276 CLAY AVENUE,CLAY AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,04 BRONX,2024270021,BRONX,1009230,243104,PHONE,Unspecified,BRONX,40.83390436117062,-73.90972949974271,"{'latitude': '40.83390436117062', 'longitude': '-73.90972949974271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58793525,2023-09-12T21:28:56.000,2023-09-13T20:44:09.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10456,1276 CLAY AVENUE,CLAY AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,04 BRONX,2024270021,BRONX,1009230,243104,PHONE,Unspecified,BRONX,40.83390436117062,-73.90972949974271,"{'latitude': '40.83390436117062', 'longitude': '-73.90972949974271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58792121,2023-09-12T21:28:56.000,2023-09-13T20:44:09.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10456,1276 CLAY AVENUE,CLAY AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,04 BRONX,2024270021,BRONX,1009230,243104,PHONE,Unspecified,BRONX,40.83390436117062,-73.90972949974271,"{'latitude': '40.83390436117062', 'longitude': '-73.90972949974271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58793468,2023-09-12T21:28:54.000,2023-09-13T19:59:39.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,10032,425 WEST  162 STREET,WEST  162 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,12 MANHATTAN,1021100041,MANHATTAN,1001324,243543,PHONE,Unspecified,MANHATTAN,40.83512811239958,-73.93829836966584,"{'latitude': '40.83512811239958', 'longitude': '-73.93829836966584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58793138,2023-09-12T21:28:47.000,2023-09-12T22:02:07.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,11225,901 FRANKLIN AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T22:02:10.000,09 BROOKLYN,3012870011,BROOKLYN,995629,182591,ONLINE,Unspecified,BROOKLYN,40.66783953930519,-73.95898196809209,"{'latitude': '40.66783953930519', 'longitude': '-73.95898196809209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CARROLL STREET,CROWN STREET,CARROLL STREET,CROWN STREET,FRANKLIN AVENUE,,,,,,
58789320,2023-09-12T21:28:45.000,2023-09-20T20:05:47.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,11221,1078 PUTNAM AVENUE,PUTNAM AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,03 BROOKLYN,3014860027,BROOKLYN,1006654,189787,ONLINE,Unspecified,BROOKLYN,40.68756988974404,-73.9192160997247,"{'latitude': '40.68756988974404', 'longitude': '-73.9192160997247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58796495,2023-09-12T21:28:45.000,2023-09-20T20:05:47.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11221,1078 PUTNAM AVENUE,PUTNAM AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,03 BROOKLYN,3014860027,BROOKLYN,1006654,189787,ONLINE,Unspecified,BROOKLYN,40.68756988974404,-73.9192160997247,"{'latitude': '40.68756988974404', 'longitude': '-73.9192160997247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58789140,2023-09-12T21:28:25.000,2023-09-12T21:33:46.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11385,2112 GREENE AVENUE,GREENE AVENUE,ADDRESS,RIDGEWOOD,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-12T21:33:52.000,05 QUEENS,4033710017,QUEENS,1009891,197947,ONLINE,Unspecified,QUEENS,40.70995838823379,-73.90751313170067,"{'latitude': '40.70995838823379', 'longitude': '-73.90751313170067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GRANDVIEW AVENUE,RICARD STREET,GRANDVIEW AVENUE,RICARD STREET,GREENE AVENUE,,,,,,
58796233,2023-09-12T21:28:19.000,2023-09-12T21:44:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10473,647 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T21:44:15.000,09 BRONX,2035550045,BRONX,1021619,237243,ONLINE,Unspecified,BRONX,40.81777387164522,-73.86499193688839,"{'latitude': '40.81777387164522', 'longitude': '-73.86499193688839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,RANDALL AVENUE,SEWARD AVENUE,RANDALL AVENUE,SEWARD AVENUE,COMMONWEALTH AVENUE,,,,,,
58793329,2023-09-12T21:27:51.000,2023-09-12T21:41:31.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11385,1723 HARMAN STREET,HARMAN STREET,ADDRESS,RIDGEWOOD,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:41:35.000,05 QUEENS,4034320058,QUEENS,1008182,196175,ONLINE,Unspecified,QUEENS,40.70509945699176,-73.91368377410855,"{'latitude': '40.70509945699176', 'longitude': '-73.91368377410855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,HARMAN STREET,,,,,,
58797707,2023-09-12T21:27:05.000,2023-09-12T21:34:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,11385,2112 GREENE AVENUE,GREENE AVENUE,ADDRESS,RIDGEWOOD,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T21:34:12.000,05 QUEENS,4033710017,QUEENS,1009891,197947,ONLINE,Unspecified,QUEENS,40.70995838823379,-73.90751313170067,"{'latitude': '40.70995838823379', 'longitude': '-73.90751313170067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GRANDVIEW AVENUE,RICARD STREET,GRANDVIEW AVENUE,RICARD STREET,GREENE AVENUE,,,,,,
58798802,2023-09-12T21:26:58.000,2023-09-13T01:32:11.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11356,119-24 POPPENHUSEN AVENUE,POPPENHUSEN AVENUE,ADDRESS,COLLEGE POINT,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T01:32:17.000,07 QUEENS,4039360024,QUEENS,1025832,227947,ONLINE,Unspecified,QUEENS,40.792240121287904,-73.8498286636294,"{'latitude': '40.792240121287904', 'longitude': '-73.8498286636294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,119 STREET,5 AVENUE,119 STREET,5 AVENUE,POPPENHUSEN AVENUE,,,,,,
58793024,2023-09-12T21:26:58.000,2023-09-12T22:04:36.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11203,495 EAST   46 STREET,EAST   46 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T22:04:40.000,17 BROOKLYN,3049140065,BROOKLYN,1002556,175909,ONLINE,Unspecified,BROOKLYN,40.64948731058945,-73.93403026692314,"{'latitude': '40.64948731058945', 'longitude': '-73.93403026692314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,SNYDER AVENUE,DEAD END,SNYDER AVENUE,DEAD END,EAST   46 STREET,,,,,,
58797500,2023-09-12T21:26:57.000,2023-09-12T21:51:50.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11218,806 EAST    3 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:51:55.000,14 BROOKLYN,3054090024,BROOKLYN,991107,169627,PHONE,Unspecified,BROOKLYN,40.63226083319412,-73.975295659502,"{'latitude': '40.63226083319412', 'longitude': '-73.975295659502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,AVENUE F,18 AVENUE,AVENUE F,18 AVENUE,EAST    3 STREET,,,,,,
58796742,2023-09-12T21:26:45.000,2023-09-13T12:05:34.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10451,335E EAST  148 STREET,EAST  148 STREET,ADDRESS,BRONX,,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-12T21:26:45.000,01 BRONX,,BRONX,1006242,236596,MOBILE,Unspecified,BRONX,40.81604970414737,-73.92054859286367,"{'latitude': '40.81604970414737', 'longitude': '-73.92054859286367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Other (Explain Below),COLLEGE AVENUE,COURTLANDT AVENUE,COLLEGE AVENUE,COURTLANDT AVENUE,EAST  148 STREET,,,,,,
58791962,2023-09-12T21:26:36.000,2023-09-12T21:30:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10452,1185 ANDERSON AVENUE,ANDERSON AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:30:42.000,04 BRONX,2025100050,BRONX,1005331,244105,ONLINE,Unspecified,BRONX,40.83666198344934,-73.923816205082,"{'latitude': '40.83666198344934', 'longitude': '-73.923816205082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  167 STREET,SHAKESPEARE AVENUE,WEST  167 STREET,SHAKESPEARE AVENUE,ANDERSON AVENUE,,,,,,
58798186,2023-09-12T21:26:23.000,2023-09-12T21:26:23.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11417,104-19 107 STREET,107 STREET,ADDRESS,OZONE PARK,,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-12T21:26:23.000,10 QUEENS,4095300071,QUEENS,1030171,188152,MOBILE,Unspecified,QUEENS,40.682991425666096,-73.8344302594388,"{'latitude': '40.682991425666096', 'longitude': '-73.8344302594388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1-2 Family Dwelling,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,107 STREET,,,,,,
58798801,2023-09-12T21:26:02.000,2023-09-12T22:07:06.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11418,100-05 88 AVENUE,88 AVENUE,ADDRESS,RICHMOND HILL,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T22:07:10.000,09 QUEENS,4092870030,QUEENS,1027010,191946,MOBILE,Unspecified,QUEENS,40.69342090321854,-73.84580324923328,"{'latitude': '40.69342090321854', 'longitude': '-73.84580324923328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DEAD END,102 STREET,DEAD END,102 STREET,88 AVENUE,,,,,,
58791513,2023-09-12T21:26:00.000,2023-09-13T18:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11101,43-30 24 STREET,24 STREET,ADDRESS,LONG ISLAND CITY,N/A,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-13T18:30:00.000,02 QUEENS,4004360001,QUEENS,999962,212130,ONLINE,Unspecified,QUEENS,40.74891045087486,-73.94329381968667,"{'latitude': '40.74891045087486', 'longitude': '-73.94329381968667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,43 AVE,44 RD,,,,,,,,,
58794365,2023-09-12T21:26:00.000,2023-09-13T23:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11238,,,INTERSECTION,BROOKLYN,N/A,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-13T23:00:00.000,08 BROOKLYN,,BROOKLYN,995818,186960,ONLINE,Unspecified,BROOKLYN,40.6798312160888,-73.95829317897811,"{'latitude': '40.6798312160888', 'longitude': '-73.95829317897811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,ATLANTIC AVENUE,CLASSON AVENUE,,,,,,,
58794364,2023-09-12T21:26:00.000,2023-09-21T18:07:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),10023,235 WEST END AVENUE,WEST END AVENUE,ADDRESS,NEW YORK,N/A,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-21T18:07:00.000,07 MANHATTAN,1011827501,MANHATTAN,988379,223081,ONLINE,Unspecified,MANHATTAN,40.778981115558146,-73.98509129716676,"{'latitude': '40.778981115558146', 'longitude': '-73.98509129716676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,W 70 ST,W 71 ST,,,,,,,,,
58791961,2023-09-12T21:25:52.000,2023-09-12T21:57:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10460,1728 TAYLOR AVENUE,TAYLOR AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:57:55.000,11 BRONX,2040210044,BRONX,1020427,246280,ONLINE,Unspecified,BRONX,40.842582781061246,-73.86924969757578,"{'latitude': '40.842582781061246', 'longitude': '-73.86924969757578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,VAN NEST AVENUE,MORRIS PARK AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,TAYLOR AVENUE,,,,,,
58793407,2023-09-12T21:25:43.000,2023-09-12T21:44:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,10001,31 WEST   31 STREET,WEST   31 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:44:42.000,05 MANHATTAN,1008330022,MANHATTAN,987761,211477,MOBILE,Unspecified,MANHATTAN,40.747131391805404,-73.98732878887968,"{'latitude': '40.747131391805404', 'longitude': '-73.98732878887968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,5 AVENUE,BROADWAY,5 AVENUE,BROADWAY,WEST   31 STREET,,,,,,
