unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,taxi_company_borough,road_ramp
58815384,2023-09-14T18:41:07.000,2023-09-14T19:04:41.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10027,FREDRICK DOUGLAS BOULEVARD,FREDRICK DOUGLAS BOULEVARD,FREDRICK DOUGLAS BOULEVARD,WEST  130 STREET,FREDRICK DOUGLAS BOULEVARD,WEST  130 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T19:04:43.000,10 MANHATTAN,,MANHATTAN,998414,235614,PHONE,Unspecified,MANHATTAN,40.81337040851047,-73.94883119606541,"{'latitude': '40.81337040851047', 'longitude': '-73.94883119606541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812972,2023-09-14T18:41:00.000,2023-09-15T04:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11210,,,,,AVENUE K,EAST 29 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-15T04:00:00.000,14 BROOKLYN,,BROOKLYN,998846,166721,UNKNOWN,Unspecified,BROOKLYN,40.62427510519694,-73.94741994635024,"{'latitude': '40.62427510519694', 'longitude': '-73.94741994635024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58815050,2023-09-14T18:41:00.000,2023-09-14T20:10:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11235,63 ORIENTAL BOULEVARD,ORIENTAL BOULEVARD,GERALD H CHAMBERS SQ,WEST END AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,2023-09-14T20:10:00.000,15 BROOKLYN,,BROOKLYN,997185,149434,MOBILE,Unspecified,BROOKLYN,40.57682838446855,-73.95343656846025,"{'latitude': '40.57682838446855', 'longitude': '-73.95343656846025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814865,2023-09-14T18:40:46.000,2023-09-15T14:21:52.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11201,4 WYCKOFF STREET,WYCKOFF STREET,COURT STREET,SMITH STREET,COURT STREET,SMITH STREET,ADDRESS,BROOKLYN,WYCKOFF STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-15T14:21:28.000,02 BROOKLYN,3003900009,BROOKLYN,986150,189548,ONLINE,Unspecified,BROOKLYN,40.68694204102418,-73.99314908303388,"{'latitude': '40.68694204102418', 'longitude': '-73.99314908303388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815386,2023-09-14T18:40:39.000,2023-09-14T19:03:17.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10003,24 ST MARKS PLACE,ST MARKS PLACE,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,ST MARKS PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T19:03:22.000,03 MANHATTAN,1004630021,MANHATTAN,987417,204861,ONLINE,Unspecified,MANHATTAN,40.728972240538575,-73.98857340070353,"{'latitude': '40.728972240538575', 'longitude': '-73.98857340070353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813303,2023-09-14T18:40:37.000,2023-09-14T18:54:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,2278 GRAND CONCOURSE,GRAND CONCOURSE,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T18:54:12.000,05 BRONX,2031580022,BRONX,1011910,251635,ONLINE,Unspecified,BRONX,40.85731144754292,-73.90000957216274,"{'latitude': '40.85731144754292', 'longitude': '-73.90000957216274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818792,2023-09-14T18:40:23.000,2023-09-14T19:03:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,3424 BROADWAY,BROADWAY,WEST  139 STREET,WEST  140 STREET,WEST  139 STREET,WEST  140 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T19:03:22.000,09 MANHATTAN,1020710001,MANHATTAN,997239,239060,ONLINE,Unspecified,MANHATTAN,40.82283051428899,-73.95306932541597,"{'latitude': '40.82283051428899', 'longitude': '-73.95306932541597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816749,2023-09-14T18:40:01.000,2023-09-14T18:55:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10458,2304 GRAND CONCOURSE,GRAND CONCOURSE,EAST  183 STREET,FIELD PLACE,EAST  183 STREET,FIELD PLACE,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T18:55:07.000,05 BRONX,,BRONX,1011970,251769,ONLINE,Unspecified,BRONX,40.85767904898755,-73.8997921192323,"{'latitude': '40.85767904898755', 'longitude': '-73.8997921192323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818200,2023-09-14T18:40:00.000,2023-09-14T19:19:59.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11216,1268 FULTON STREET,FULTON STREET,ARLINGTON PLACE,NOSTRAND AVENUE,ARLINGTON PLACE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,FULTON STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-14T19:20:02.000,03 BROOKLYN,3018600047,BROOKLYN,998103,187172,MOBILE,Unspecified,BROOKLYN,40.68040982684851,-73.95005449394539,"{'latitude': '40.68040982684851', 'longitude': '-73.95005449394539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813672,2023-09-14T18:39:55.000,2023-09-16T11:41:09.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11204,4211 16 AVENUE,16 AVENUE,42 STREET,43 STREET,42 STREET,43 STREET,ADDRESS,BROOKLYN,16 AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-15T05:13:46.000,12 BROOKLYN,3053800006,BROOKLYN,989371,170561,ONLINE,Unspecified,BROOKLYN,40.63482563873829,-73.9815493963513,"{'latitude': '40.63482563873829', 'longitude': '-73.9815493963513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817439,2023-09-14T18:39:54.000,2023-09-14T19:07:23.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10027,3170 BROADWAY,BROADWAY,LA SALLE STREET,TIEMANN PLACE,LA SALLE STREET,TIEMANN PLACE,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T19:07:27.000,09 MANHATTAN,1019800001,MANHATTAN,995619,236131,MOBILE,Unspecified,MANHATTAN,40.81479346803625,-73.95892752334696,"{'latitude': '40.81479346803625', 'longitude': '-73.95892752334696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817992,2023-09-14T18:39:43.000,2023-09-15T09:46:26.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10471,5912 DELAFIELD AVENUE,DELAFIELD AVENUE,WEST  259 STREET,WEST  260 STREET,WEST  259 STREET,WEST  260 STREET,ADDRESS,BRONX,DELAFIELD AVENUE,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-09-15T09:46:29.000,08 BRONX,2058700576,BRONX,1011050,269771,MOBILE,Unspecified,BRONX,40.90709173542573,-73.90304589053463,"{'latitude': '40.90709173542573', 'longitude': '-73.90304589053463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817850,2023-09-14T18:39:39.000,2023-10-02T08:17:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10030,111 WEST  141 STREET,WEST  141 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,10 MANHATTAN,1020100021,MANHATTAN,1001228,237358,PHONE,Unspecified,MANHATTAN,40.8181522391374,-73.93866094335702,"{'latitude': '40.8181522391374', 'longitude': '-73.93866094335702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817945,2023-09-14T18:39:30.000,2023-09-14T19:05:56.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11434,121 AVENUE,121 AVENUE,121 AVENUE,LONG STREET,121 AVENUE,LONG STREET,INTERSECTION,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T19:06:02.000,12 QUEENS,,QUEENS,1044685,186852,ONLINE,Unspecified,QUEENS,40.67933603450748,-73.78211138342401,"{'latitude': '40.67933603450748', 'longitude': '-73.78211138342401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817762,2023-09-14T18:39:29.000,2023-09-16T14:22:42.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10473,950 EVERGREEN AVENUE,EVERGREEN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-16T00:00:00.000,09 BRONX,2036500001,BRONX,1017570,238903,PHONE,Unspecified,BRONX,40.82234629966529,-73.87961204742707,"{'latitude': '40.82234629966529', 'longitude': '-73.87961204742707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819038,2023-09-14T18:39:24.000,2023-09-14T18:55:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10458,2308 GRAND CONCOURSE,GRAND CONCOURSE,EAST  183 STREET,FIELD PLACE,EAST  183 STREET,FIELD PLACE,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T18:55:22.000,05 BRONX,2031590003,BRONX,1011982,251796,ONLINE,Unspecified,BRONX,40.857753118164155,-73.89974862753033,"{'latitude': '40.857753118164155', 'longitude': '-73.89974862753033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819399,2023-09-14T18:38:51.000,2023-09-16T13:00:07.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10308,236 GURLEY AVENUE,GURLEY AVENUE,ELVERTON AVENUE,DOANE AVENUE,ELVERTON AVENUE,DOANE AVENUE,ADDRESS,STATEN ISLAND,GURLEY AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T12:31:36.000,03 STATEN ISLAND,,STATEN ISLAND,940557,143635,MOBILE,Unspecified,STATEN ISLAND,40.56081305063422,-74.15724849608064,"{'latitude': '40.56081305063422', 'longitude': '-74.15724849608064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815834,2023-09-14T18:38:49.000,2023-09-14T20:00:06.000,DOHMH,Department of Health and Mental Hygiene,Mosquitoes,Large Number of Mosquitoes,Commercial Property,10314,275 WILD AVENUE,WILD AVENUE,BERESFORD AVENUE,EAST SERVICE ROAD,BERESFORD AVENUE,EAST SERVICE ROAD,ADDRESS,STATEN ISLAND,WILD AVENUE,Closed,Thank you for your report. The Department of Health and Mental Hygiene will use the information that you provided to help track and control mosquito populations throughout the City. No further information will be available from 311 on your report.,2023-09-14T20:00:13.000,02 STATEN ISLAND,5026380050,STATEN ISLAND,931131,153256,ONLINE,Unspecified,STATEN ISLAND,40.58716929328695,-74.19124760479292,"{'latitude': '40.58716929328695', 'longitude': '-74.19124760479292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813580,2023-09-14T18:38:46.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10457,2108 GRAND CONCOURSE,GRAND CONCOURSE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,ADDRESS,BRONX,GRAND CONCOURSE,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:08:40.000,05 BRONX,2031560108,BRONX,1011302,250480,ONLINE,Unspecified,BRONX,40.854143203367244,-73.90221214097511,"{'latitude': '40.854143203367244', 'longitude': '-73.90221214097511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"2108 GRAND CONCOURSE, BRONX, NY, 10457",,,,,,
58816927,2023-09-14T18:38:28.000,2023-09-15T05:04:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,59-43 WOODBINE STREET,WOODBINE STREET,FOREST AVENUE,60 PLACE,FOREST AVENUE,60 PLACE,ADDRESS,RIDGEWOOD,WOODBINE STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T05:04:50.000,05 QUEENS,4034990060,QUEENS,1011459,196774,ONLINE,Unspecified,QUEENS,40.70673409987127,-73.90186211379036,"{'latitude': '40.70673409987127', 'longitude': '-73.90186211379036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813467,2023-09-14T18:38:26.000,2023-09-15T03:10:51.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10465,438 CALHOUN AVENUE,CALHOUN AVENUE,SAMPSON AVENUE,DEWEY AVENUE,SAMPSON AVENUE,DEWEY AVENUE,ADDRESS,BRONX,CALHOUN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T03:10:54.000,10 BRONX,2055770062,BRONX,1033980,238316,ONLINE,Unspecified,BRONX,40.82065800977476,-73.82032583117234,"{'latitude': '40.82065800977476', 'longitude': '-73.82032583117234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813319,2023-09-14T18:38:24.000,2023-10-13T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11221,671 GATES AVENUE,GATES AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-13T00:00:00.000,03 BROOKLYN,3018110019,BROOKLYN,1000873,189734,UNKNOWN,Unspecified,BROOKLYN,40.68743716232103,-73.94006123836236,"{'latitude': '40.68743716232103', 'longitude': '-73.94006123836236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816750,2023-09-14T18:38:13.000,2023-09-14T18:55:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,2108 GRAND CONCOURSE,GRAND CONCOURSE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T18:55:42.000,05 BRONX,2031560108,BRONX,1011302,250480,ONLINE,Unspecified,BRONX,40.854143203367244,-73.90221214097511,"{'latitude': '40.854143203367244', 'longitude': '-73.90221214097511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819391,2023-09-14T18:38:10.000,2023-09-15T11:21:03.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10027,2240 ADAM CLAYTON POWELL JR BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,WEST  131 STREET,WEST  132 STREET,WEST  131 STREET,WEST  132 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T11:18:04.000,10 MANHATTAN,1019370036,MANHATTAN,999416,235573,MOBILE,Unspecified,MANHATTAN,40.813256211644095,-73.94521146883807,"{'latitude': '40.813256211644095', 'longitude': '-73.94521146883807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816751,2023-09-14T18:37:35.000,2023-09-14T18:55:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,2108 GRAND CONCOURSE,GRAND CONCOURSE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T18:55:53.000,05 BRONX,2031560108,BRONX,1011302,250480,ONLINE,Unspecified,BRONX,40.854143203367244,-73.90221214097511,"{'latitude': '40.854143203367244', 'longitude': '-73.90221214097511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58810600,2023-09-14T18:37:26.000,2023-09-14T19:07:33.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10456,1384 GRAND CONCOURSE,GRAND CONCOURSE,ELLIOT PLACE,EAST  170 STREET,ELLIOT PLACE,EAST  170 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T19:07:37.000,04 BRONX,2028310044,BRONX,1008018,244693,ONLINE,Unspecified,BRONX,40.838269049296365,-73.91410368388398,"{'latitude': '40.838269049296365', 'longitude': '-73.91410368388398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812571,2023-09-14T18:37:26.000,2023-09-18T21:15:15.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,11201,128 DEAN STREET,DEAN STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,DEAN STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T21:15:20.000,02 BROOKLYN,3001940033,BROOKLYN,987542,189424,ONLINE,Unspecified,BROOKLYN,40.686601281157195,-73.98812994555516,"{'latitude': '40.686601281157195', 'longitude': '-73.98812994555516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817678,2023-09-14T18:37:14.000,2023-09-14T19:00:09.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10016,42 EAST   30 STREET,EAST   30 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   30 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T19:00:13.000,05 MANHATTAN,1008590052,MANHATTAN,988588,210717,ONLINE,Unspecified,MANHATTAN,40.74504501541647,-73.98434463328279,"{'latitude': '40.74504501541647', 'longitude': '-73.98434463328279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58810735,2023-09-14T18:37:08.000,2023-09-14T19:46:04.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11213,1707 CARROLL STREET,CARROLL STREET,UTICA AVENUE,FORD STREET,UTICA AVENUE,FORD STREET,ADDRESS,BROOKLYN,CARROLL STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T19:46:07.000,09 BROOKLYN,3014090056,BROOKLYN,1003673,181947,PHONE,Unspecified,BROOKLYN,40.66605791023028,-73.929987520034,"{'latitude': '40.66605791023028', 'longitude': '-73.929987520034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811852,2023-09-14T18:37:00.000,2023-09-14T18:43:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11223,,,,,AVENUE T,WEST 8 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-14T18:43:00.000,11 BROOKLYN,,BROOKLYN,989846,157333,UNKNOWN,Unspecified,BROOKLYN,40.59851723408199,-73.97984896843452,"{'latitude': '40.59851723408199', 'longitude': '-73.97984896843452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58817927,2023-09-14T18:36:59.000,2023-09-14T18:56:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,2166 ANTHONY AVENUE,ANTHONY AVENUE,EAST  181 STREET,BEND,EAST  181 STREET,BEND,ADDRESS,BRONX,ANTHONY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T18:56:17.000,05 BRONX,,BRONX,1011585,250662,ONLINE,Unspecified,BRONX,40.854641867167786,-73.90118840829037,"{'latitude': '40.854641867167786', 'longitude': '-73.90118840829037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812284,2023-09-14T18:36:49.000,2023-09-14T18:36:49.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10302,974 POST AVENUE,POST AVENUE,DECKER AVENUE,HEBERTON AVENUE,DECKER AVENUE,HEBERTON AVENUE,ADDRESS,STATEN ISLAND,POST AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-14T18:36:49.000,01 STATEN ISLAND,5010330036,STATEN ISLAND,947270,169680,PHONE,Unspecified,STATEN ISLAND,40.63233177075056,-74.13323141648188,"{'latitude': '40.63233177075056', 'longitude': '-74.13323141648188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816940,2023-09-14T18:36:46.000,2023-11-20T11:33:06.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11210,1041 EAST   38 STREET,EAST   38 STREET,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,EAST   38 STREET,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-11-20T11:33:12.000,18 BROOKLYN,3077640001,BROOKLYN,1001027,168606,MOBILE,Amersfort Park,BROOKLYN,40.62944517105924,-73.93955851509966,"{'latitude': '40.62944517105924', 'longitude': '-73.93955851509966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819359,2023-09-14T18:36:45.000,2023-09-24T09:04:40.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,10019,706 11 AVENUE,11 AVENUE,WEST   50 STREET,WEST   51 STREET,WEST   50 STREET,WEST   51 STREET,ADDRESS,NEW YORK,11 AVENUE,Closed,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",2023-09-24T09:04:43.000,04 MANHATTAN,1010790003,MANHATTAN,985759,218341,MOBILE,Unspecified,MANHATTAN,40.765971890171706,-73.99455247321771,"{'latitude': '40.765971890171706', 'longitude': '-73.99455247321771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815885,2023-09-14T18:36:45.000,2023-09-14T18:58:22.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10019,706 11 AVENUE,11 AVENUE,WEST   50 STREET,WEST   51 STREET,WEST   50 STREET,WEST   51 STREET,ADDRESS,NEW YORK,11 AVENUE,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-14T18:58:27.000,04 MANHATTAN,1010790003,MANHATTAN,985759,218341,MOBILE,Unspecified,MANHATTAN,40.765971890171706,-73.99455247321771,"{'latitude': '40.765971890171706', 'longitude': '-73.99455247321771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814859,2023-09-14T18:36:37.000,2023-09-16T15:21:06.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11230,1518 EAST    2 STREET,EAST    2 STREET,RYDER AVENUE,AVENUE O,RYDER AVENUE,AVENUE O,ADDRESS,BROOKLYN,EAST    2 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-16T09:56:02.000,12 BROOKLYN,3065830031,BROOKLYN,991853,162455,ONLINE,Unspecified,BROOKLYN,40.61257458331148,-73.97261605494833,"{'latitude': '40.61257458331148', 'longitude': '-73.97261605494833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813747,2023-09-14T18:36:27.000,2023-10-02T09:41:53.000,DSNY,Department of Sanitation,Dead Animal,Cat,Sidewalk,10473,2265 LAFAYETTE AVENUE,LAFAYETTE AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,ADDRESS,BRONX,LAFAYETTE AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T12:35:55.000,09 BRONX,2036900038,BRONX,1026551,239344,PHONE,Unspecified,BRONX,40.82351827448175,-73.8471602204766,"{'latitude': '40.82351827448175', 'longitude': '-73.8471602204766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812165,2023-09-14T18:36:24.000,2023-09-14T18:56:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,2234 GRAND CONCOURSE,GRAND CONCOURSE,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T18:56:42.000,05 BRONX,2031580001,BRONX,1011726,251227,ONLINE,Unspecified,BRONX,40.85619218486033,-73.9006764008041,"{'latitude': '40.85619218486033', 'longitude': '-73.9006764008041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817560,2023-09-14T18:36:22.000,2023-09-14T19:05:05.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11378,70-54 57 ROAD,57 ROAD,71 STREET,DEAD END,71 STREET,DEAD END,ADDRESS,MASPETH,57 ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T19:05:08.000,05 QUEENS,,QUEENS,1014277,204245,ONLINE,Unspecified,QUEENS,40.72723107355477,-73.89166478720362,"{'latitude': '40.72723107355477', 'longitude': '-73.89166478720362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
