unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58845470,2023-09-18T21:09:00.000,2023-09-18T21:29:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11105,21-16 42 STREET,42 STREET,21 AVENUE,DITMARS BOULEVARD,21 AVENUE,DITMARS BOULEVARD,ADDRESS,ASTORIA,42 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T21:29:38.000,01 QUEENS,4007960040,QUEENS,1011122,220985,MOBILE,Unspecified,QUEENS,40.77318826608116,-73.90298089298327,"{'latitude': '40.77318826608116', 'longitude': '-73.90298089298327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58847187,2023-09-18T21:07:50.000,2023-09-24T13:46:02.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10029,118 EAST  103 STREET,EAST  103 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-24T00:00:00.000,11 MANHATTAN,1016300067,MANHATTAN,998502,227340,ONLINE,Unspecified,MANHATTAN,40.79066040757877,-73.9485308504325,"{'latitude': '40.79066040757877', 'longitude': '-73.9485308504325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851226,2023-09-18T21:07:19.000,2023-09-19T03:54:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11356,117-19 9 AVENUE,9 AVENUE,117 STREET,118 STREET,117 STREET,118 STREET,ADDRESS,COLLEGE POINT,9 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T03:54:57.000,07 QUEENS,4039350037,QUEENS,1025678,226881,ONLINE,Unspecified,QUEENS,40.789314965676695,-73.85039140106343,"{'latitude': '40.789314965676695', 'longitude': '-73.85039140106343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851474,2023-09-18T21:07:15.000,2023-09-19T13:24:46.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,10312,4 LADD AVENUE,LADD AVENUE,ALEXANDRA COURT,CHALLENGER DRIVE,ALEXANDRA COURT,CHALLENGER DRIVE,ADDRESS,STATEN ISLAND,LADD AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-19T13:24:50.000,03 STATEN ISLAND,5056530097,STATEN ISLAND,936323,143953,ONLINE,Unspecified,STATEN ISLAND,40.56166402469357,-74.1724886249963,"{'latitude': '40.56166402469357', 'longitude': '-74.1724886249963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849521,2023-09-18T21:07:13.000,2023-09-18T21:09:12.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10468,2760 PARKVIEW TERRACE,PARKVIEW TERRACE,EAST  196 STREET,MORRIS AVENUE,EAST  196 STREET,MORRIS AVENUE,ADDRESS,BRONX,PARKVIEW TERRACE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-18T21:09:16.000,07 BRONX,2033180011,BRONX,1013212,256179,MOBILE,Unspecified,BRONX,40.869779169235876,-73.89528323199303,"{'latitude': '40.869779169235876', 'longitude': '-73.89528323199303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58846762,2023-09-18T21:07:04.000,2023-09-18T21:44:00.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10474,628 MANIDA STREET,MANIDA STREET,RANDALL AVENUE,SPOFFORD AVENUE,RANDALL AVENUE,SPOFFORD AVENUE,ADDRESS,BRONX,MANIDA STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:44:03.000,02 BRONX,2027650294,BRONX,1015275,235391,MOBILE,Unspecified,BRONX,40.812715212773995,-73.88792030100706,"{'latitude': '40.812715212773995', 'longitude': '-73.88792030100706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852917,2023-09-18T21:06:49.000,2023-09-18T21:31:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,562 SHEPHERD AVENUE,SHEPHERD AVENUE,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,ADDRESS,BROOKLYN,SHEPHERD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:31:51.000,05 BROOKLYN,3040520137,BROOKLYN,1017554,183625,ONLINE,Unspecified,BROOKLYN,40.67062230856504,-73.87994358837946,"{'latitude': '40.67062230856504', 'longitude': '-73.87994358837946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848741,2023-09-18T21:06:46.000,2023-09-20T09:22:41.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11226,1558 NOSTRAND AVENUE,NOSTRAND AVENUE,SNYDER AVENUE,ALBEMARLE ROAD,SNYDER AVENUE,ALBEMARLE ROAD,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-20T09:22:46.000,17 BROOKLYN,3051110044,BROOKLYN,998316,175459,ONLINE,Unspecified,BROOKLYN,40.64825990784859,-73.94931098224671,"{'latitude': '40.64825990784859', 'longitude': '-73.94931098224671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851952,2023-09-18T21:06:11.000,2023-09-18T21:49:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10454,353 EAST  141 STREET,EAST  141 STREET,ALEXANDER AVENUE,WILLIS AVENUE,ALEXANDER AVENUE,WILLIS AVENUE,ADDRESS,BRONX,EAST  141 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:49:10.000,01 BRONX,2023040001,BRONX,1005674,234944,MOBILE,Unspecified,BRONX,40.81151682281859,-73.92260590193087,"{'latitude': '40.81151682281859', 'longitude': '-73.92260590193087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58855085,2023-09-18T21:06:00.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-29T17:53:23.000,Unspecified MANHATTAN,,MANHATTAN,984112,206087,MOBILE,Unspecified,MANHATTAN,40.732337876220505,-74.00049793190519,"{'latitude': '40.732337876220505', 'longitude': '-74.00049793190519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,A,Platform,,A C E Downtown & Brooklyn upper level,
58849370,2023-09-18T21:06:00.000,2023-09-20T12:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11206,,,,,UNION AVENUE,WALTON STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-20T12:10:00.000,01 BROOKLYN,,BROOKLYN,998038,194885,UNKNOWN,Unspecified,BROOKLYN,40.70158033169236,-73.95027305823798,"{'latitude': '40.70158033169236', 'longitude': '-73.95027305823798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58845550,2023-09-18T21:06:00.000,2023-10-03T07:51:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11232,225 20 STREET,20 STREET,4 AVE,5 AVE,20 STREET,4 AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-03T07:51:00.000,07 BROOKLYN,3006370056,BROOKLYN,985607,180921,UNKNOWN,Unspecified,BROOKLYN,40.663262968614944,-73.99510873992485,"{'latitude': '40.663262968614944', 'longitude': '-73.99510873992485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58846908,2023-09-18T21:05:41.000,2023-09-18T21:30:31.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11221,292 KOSCIUSZKO STREET,KOSCIUSZKO STREET,TOMPKINS AVENUE,THROOP AVENUE,TOMPKINS AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,KOSCIUSZKO STREET,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-18T21:30:35.000,03 BROOKLYN,3017860035,BROOKLYN,1000000,191233,ONLINE,Unspecified,BROOKLYN,40.69155316820259,-73.94320557271732,"{'latitude': '40.69155316820259', 'longitude': '-73.94320557271732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849535,2023-09-18T21:05:18.000,2023-10-29T18:41:49.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10457,306 EAST  171 STREET,EAST  171 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-29T00:00:00.000,04 BRONX,2027840010,BRONX,1009298,244801,PHONE,Unspecified,BRONX,40.838561940001334,-73.90947743030969,"{'latitude': '40.838561940001334', 'longitude': '-73.90947743030969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850340,2023-09-18T21:05:00.000,2023-09-19T21:36:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10301,30 WESTERVELT AVENUE,WESTERVELT AVENUE,CARROLL PL,ST MARKS PL,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-19T21:36:00.000,01 STATEN ISLAND,5000510168,STATEN ISLAND,960152,174953,ONLINE,Unspecified,STATEN ISLAND,40.6468494321537,-74.08683906294289,"{'latitude': '40.6468494321537', 'longitude': '-74.08683906294289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58850858,2023-09-18T21:04:59.000,2023-09-22T16:13:14.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10457,2105 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-22T00:00:00.000,05 BRONX,2031560155,BRONX,1011723,250206,MOBILE,Unspecified,BRONX,40.85338985543013,-73.90069142984217,"{'latitude': '40.85338985543013', 'longitude': '-73.90069142984217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58845381,2023-09-18T21:04:58.000,2023-09-18T21:40:27.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11365,61-52 170 STREET,170 STREET,HORACE HARDING EXPRESSWAY,65 AVENUE,HORACE HARDING EXPRESSWAY,65 AVENUE,ADDRESS,FRESH MEADOWS,170 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T21:40:30.000,08 QUEENS,4068970001,QUEENS,1039910,208112,MOBILE,Unspecified,QUEENS,40.73772085883859,-73.79915106375155,"{'latitude': '40.73772085883859', 'longitude': '-73.79915106375155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852737,2023-09-18T21:04:48.000,2023-09-22T09:40:15.000,DSNY,Department of Sanitation,Dumpster Complaint,Uncovered,Sidewalk,11238,1077 PACIFIC STREET,PACIFIC STREET,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,PACIFIC STREET,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-19T05:40:36.000,08 BROOKLYN,3011260083,BROOKLYN,995996,186608,ONLINE,Unspecified,BROOKLYN,40.678864821549226,-73.95765203826966,"{'latitude': '40.678864821549226', 'longitude': '-73.95765203826966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854811,2023-09-18T21:04:46.000,2023-09-19T01:23:18.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11362,49-04 HANFORD STREET,HANFORD STREET,MARYLAND ROAD,51 AVENUE,MARYLAND ROAD,51 AVENUE,ADDRESS,LITTLE NECK,HANFORD STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T01:23:23.000,11 QUEENS,4081670092,QUEENS,1055182,216459,MOBILE,Unspecified,QUEENS,40.76052187520571,-73.74395433892127,"{'latitude': '40.76052187520571', 'longitude': '-73.74395433892127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851742,2023-09-18T21:04:44.000,2023-09-18T22:43:31.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11691,11-12 MCBRIDE STREET,MCBRIDE STREET,REGINA AVENUE,HOLLYWOOD COURT,REGINA AVENUE,HOLLYWOOD COURT,ADDRESS,FAR ROCKAWAY,MCBRIDE STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T22:43:34.000,14 QUEENS,4157110008,QUEENS,1051506,159600,MOBILE,Unspecified,QUEENS,40.60448623760742,-73.757791161167,"{'latitude': '40.60448623760742', 'longitude': '-73.757791161167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849201,2023-09-18T21:04:37.000,2023-09-19T00:58:05.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11427,80-17 222 STREET,222 STREET,UNION TURNPIKE,223 STREET,UNION TURNPIKE,223 STREET,ADDRESS,QUEENS VILLAGE,222 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T00:58:13.000,11 QUEENS,4077980061,QUEENS,1053985,207103,ONLINE,Unspecified,QUEENS,40.73485163594506,-73.74837218026472,"{'latitude': '40.73485163594506', 'longitude': '-73.74837218026472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58846900,2023-09-18T21:04:24.000,2023-09-18T21:29:46.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10314,35 HALL AVENUE,HALL AVENUE,WILLOWBROOK ROAD,DEAD END,WILLOWBROOK ROAD,DEAD END,ADDRESS,STATEN ISLAND,HALL AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:29:50.000,02 STATEN ISLAND,5020910067,STATEN ISLAND,943045,160176,MOBILE,Unspecified,STATEN ISLAND,40.6062266591885,-74.14839519796428,"{'latitude': '40.6062266591885', 'longitude': '-74.14839519796428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852236,2023-09-18T21:04:22.000,2023-11-06T07:25:43.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11226,2102 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-06T00:00:00.000,14 BROOKLYN,3051520001,BROOKLYN,995689,174263,PHONE,Unspecified,BROOKLYN,40.644980929449495,-73.95877981171365,"{'latitude': '40.644980929449495', 'longitude': '-73.95877981171365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848234,2023-09-18T21:04:22.000,2023-09-24T14:41:53.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11226,2102 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-24T00:00:00.000,14 BROOKLYN,3051520001,BROOKLYN,995689,174263,PHONE,Unspecified,BROOKLYN,40.644980929449495,-73.95877981171365,"{'latitude': '40.644980929449495', 'longitude': '-73.95877981171365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853333,2023-09-18T21:04:22.000,2023-11-06T07:25:44.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11226,2102 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-06T00:00:00.000,14 BROOKLYN,3051520001,BROOKLYN,995689,174263,PHONE,Unspecified,BROOKLYN,40.644980929449495,-73.95877981171365,"{'latitude': '40.644980929449495', 'longitude': '-73.95877981171365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854642,2023-09-18T21:04:22.000,2023-11-06T07:25:43.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11226,2102 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-06T00:00:00.000,14 BROOKLYN,3051520001,BROOKLYN,995689,174263,PHONE,Unspecified,BROOKLYN,40.644980929449495,-73.95877981171365,"{'latitude': '40.644980929449495', 'longitude': '-73.95877981171365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854567,2023-09-18T21:04:22.000,2023-11-06T07:25:44.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,11226,2102 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-06T00:00:00.000,14 BROOKLYN,3051520001,BROOKLYN,995689,174263,PHONE,Unspecified,BROOKLYN,40.644980929449495,-73.95877981171365,"{'latitude': '40.644980929449495', 'longitude': '-73.95877981171365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853635,2023-09-18T21:04:22.000,2023-11-06T07:25:44.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11226,2102 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-06T00:00:00.000,14 BROOKLYN,3051520001,BROOKLYN,995689,174263,PHONE,Unspecified,BROOKLYN,40.644980929449495,-73.95877981171365,"{'latitude': '40.644980929449495', 'longitude': '-73.95877981171365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848241,2023-09-18T21:04:22.000,2023-11-06T07:25:43.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11226,2102 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-06T00:00:00.000,14 BROOKLYN,3051520001,BROOKLYN,995689,174263,PHONE,Unspecified,BROOKLYN,40.644980929449495,-73.95877981171365,"{'latitude': '40.644980929449495', 'longitude': '-73.95877981171365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58847891,2023-09-18T21:04:20.000,2023-09-18T22:01:36.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10304,37 PARK HILL COURT,PARK HILL COURT,PARK HILL AVENUE,FAIRWAY AVENUE,PARK HILL AVENUE,FAIRWAY AVENUE,ADDRESS,STATEN ISLAND,PARK HILL COURT,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T22:01:39.000,01 STATEN ISLAND,,STATEN ISLAND,962914,164749,ONLINE,Unspecified,STATEN ISLAND,40.61884871027968,-74.07685372024211,"{'latitude': '40.61884871027968', 'longitude': '-74.07685372024211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58847599,2023-09-18T21:04:00.000,2023-09-19T12:12:58.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10002,148 EAST BROADWAY,EAST BROADWAY,PIKE STREET,RUTGERS STREET,PIKE STREET,RUTGERS STREET,ADDRESS,NEW YORK,EAST BROADWAY,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T12:13:02.000,03 MANHATTAN,1002830065,MANHATTAN,986763,199405,ONLINE,Unspecified,MANHATTAN,40.713997047880035,-73.99093508287619,"{'latitude': '40.713997047880035', 'longitude': '-73.99093508287619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58847902,2023-09-18T21:03:51.000,2023-09-18T21:27:40.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10040,141 NAGLE AVENUE,NAGLE AVENUE,ARDEN STREET,THAYER STREET,ARDEN STREET,THAYER STREET,ADDRESS,NEW YORK,NAGLE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:27:45.000,12 MANHATTAN,1021730025,MANHATTAN,1004643,252983,MOBILE,Unspecified,MANHATTAN,40.86103107825989,-73.92627553723854,"{'latitude': '40.86103107825989', 'longitude': '-73.92627553723854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58846878,2023-09-18T21:03:45.000,2023-09-18T21:36:54.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,134 ELDRIDGE STREET,ELDRIDGE STREET,BROOME STREET,DELANCEY STREET,BROOME STREET,DELANCEY STREET,ADDRESS,NEW YORK,ELDRIDGE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:36:56.000,03 MANHATTAN,1004140001,MANHATTAN,986588,201196,ONLINE,Unspecified,MANHATTAN,40.7189129617464,-73.99156572246149,"{'latitude': '40.7189129617464', 'longitude': '-73.99156572246149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854525,2023-09-18T21:03:26.000,2023-09-18T21:12:32.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,603 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  184 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T21:12:36.000,12 MANHATTAN,1021660026,MANHATTAN,1002876,249402,MOBILE,Unspecified,MANHATTAN,40.85120621118821,-73.93267351623494,"{'latitude': '40.85120621118821', 'longitude': '-73.93267351623494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851227,2023-09-18T21:02:52.000,2023-09-19T02:13:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,679 EAST  213 STREET,EAST  213 STREET,WILLETT AVENUE,WHITE PLAINS ROAD,WILLETT AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,EAST  213 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T02:13:50.000,12 BRONX,2046470092,BRONX,1021308,259721,MOBILE,Unspecified,BRONX,40.879470580757996,-73.86599129086675,"{'latitude': '40.879470580757996', 'longitude': '-73.86599129086675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853102,2023-09-18T21:02:32.000,2023-09-18T21:17:42.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,2183 WALTON AVENUE,WALTON AVENUE,CAMERON PLACE,EAST  182 STREET,CAMERON PLACE,EAST  182 STREET,ADDRESS,BRONX,WALTON AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T21:17:46.000,05 BRONX,,BRONX,1010776,251238,ONLINE,Unspecified,BRONX,40.856225281962026,-73.90411053046358,"{'latitude': '40.856225281962026', 'longitude': '-73.90411053046358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852005,2023-09-18T21:02:21.000,2023-09-18T21:12:31.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,603 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  184 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T21:12:35.000,12 MANHATTAN,1021660026,MANHATTAN,1002876,249402,MOBILE,Unspecified,MANHATTAN,40.85120621118821,-73.93267351623494,"{'latitude': '40.85120621118821', 'longitude': '-73.93267351623494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851706,2023-09-18T21:02:20.000,2023-09-18T21:38:46.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11209,7318 3 AVENUE,3 AVENUE,73 STREET,74 STREET,73 STREET,74 STREET,ADDRESS,BROOKLYN,3 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:38:50.000,10 BROOKLYN,3059170045,BROOKLYN,976668,169769,MOBILE,Unspecified,BROOKLYN,40.632650002216664,-74.02731652362522,"{'latitude': '40.632650002216664', 'longitude': '-74.02731652362522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850701,2023-09-18T21:02:17.000,2023-09-18T21:29:41.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10030,162 WEST  144 STREET,WEST  144 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  144 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T21:29:45.000,10 MANHATTAN,1020120058,MANHATTAN,1001116,238303,ONLINE,Unspecified,MANHATTAN,40.820746211868745,-73.93906320797221,"{'latitude': '40.820746211868745', 'longitude': '-73.93906320797221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
