unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,due_date,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58951032,2023-09-28T11:49:34.000,2023-09-28T12:48:55.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210,760 EAST   22 STREET,EAST   22 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   22 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T12:49:01.000,14 BROOKLYN,BROOKLYN,996475,170234,MOBILE,Unspecified,BROOKLYN,40.633921137502554,-73.95595477831024,"{'latitude': '40.633921137502554', 'longitude': '-73.95595477831024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3052420075,,,,,,,,,
58954165,2023-09-28T11:49:17.000,2023-09-29T11:47:32.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,10454,410 EAST  140 STREET,EAST  140 STREET,WILLIS AVENUE,BROOK AVENUE,WILLIS AVENUE,BROOK AVENUE,ADDRESS,BRONX,EAST  140 STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-29T11:18:25.000,01 BRONX,BRONX,1006063,234421,ONLINE,Unspecified,BRONX,40.81008038179402,-73.92120234157454,"{'latitude': '40.81008038179402', 'longitude': '-73.92120234157454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2022840013,,,,,,,,,
58948043,2023-09-28T11:49:15.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11355,41-49 150 STREET,150 STREET,BARCLAY AVENUE,SANFORD AVENUE,BARCLAY AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,150 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:05:11.000,07 QUEENS,QUEENS,1035940,216775,MOBILE,Unspecified,QUEENS,40.76152264872703,-73.81341016404748,"{'latitude': '40.76152264872703', 'longitude': '-73.81341016404748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58955501,2023-09-28T11:49:09.000,2023-10-02T10:56:29.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11229,2258 EAST   27 STREET,EAST   27 STREET,AVENUE V,AVENUE W,AVENUE V,AVENUE W,ADDRESS,BROOKLYN,EAST   27 STREET,Closed,This request required re-assignment to a new DOT unit.,2023-10-02T10:56:38.000,15 BROOKLYN,BROOKLYN,999776,156655,ONLINE,Unspecified,BROOKLYN,40.596644428428704,-73.9440928950353,"{'latitude': '40.596644428428704', 'longitude': '-73.9440928950353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58946997,2023-09-28T11:49:08.000,2023-09-30T15:29:52.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11385,METROPOLITAN AVENUE,METROPOLITAN AVENUE,METROPOLITAN AVENUE,WOODWARD AVENUE,METROPOLITAN AVENUE,WOODWARD AVENUE,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-30T11:46:03.000,05 QUEENS,QUEENS,1006195,199349,ONLINE,Unspecified,QUEENS,40.71381648205454,-73.92083999438904,"{'latitude': '40.71381648205454', 'longitude': '-73.92083999438904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58952753,2023-09-28T11:49:05.000,2023-10-05T12:40:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10307,,,,,BEDELL AVENUE,LERER LANE,INTERSECTION,STATEN ISLAND,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-10-05T12:40:00.000,03 STATEN ISLAND,STATEN ISLAND,919479,123848,UNKNOWN,Unspecified,STATEN ISLAND,40.50637271372352,-74.2329173090831,"{'latitude': '40.50637271372352', 'longitude': '-74.2329173090831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,,
58950965,2023-09-28T11:49:05.000,2023-09-28T12:49:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11215,221 11 STREET,11 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,11 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T12:49:46.000,06 BROOKLYN,BROOKLYN,986861,183221,ONLINE,Unspecified,BROOKLYN,40.66957567625323,-73.99058784907893,"{'latitude': '40.66957567625323', 'longitude': '-73.99058784907893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58955448,2023-09-28T11:48:48.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10001,251 WEST   26 STREET,WEST   26 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   26 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:05:11.000,05 MANHATTAN,MANHATTAN,985384,211323,PHONE,Unspecified,MANHATTAN,40.74670932476422,-73.99590741602637,"{'latitude': '40.74670932476422', 'longitude': '-73.99590741602637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1007760009,,,,,,,,,
58954147,2023-09-28T11:48:44.000,2023-09-28T12:46:11.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,Commercial Building,10456,1160 TELLER AVENUE,TELLER AVENUE,EAST 167 STREET,EAST 168 STREET,EAST  167 STREET,EAST  168 STREET,ADDRESS,BRONX,TELLER AVENUE,Closed,,2023-09-28T12:46:11.000,04 BRONX,BRONX,1008599,242252,ONLINE,Unspecified,BRONX,40.83156762974688,-73.91201284240279,"{'latitude': '40.83156762974688', 'longitude': '-73.91201284240279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2024300045,,,,,,,,,
58946064,2023-09-28T11:48:36.000,2023-09-28T18:57:04.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11385,65-02 CATALPA AVENUE,CATALPA AVENUE,65 STREET,65 PLACE,65 STREET,65 PLACE,ADDRESS,RIDGEWOOD,CATALPA AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T18:57:06.000,05 QUEENS,QUEENS,1014198,196099,MOBILE,Unspecified,QUEENS,40.704872538924384,-73.89198605338085,"{'latitude': '40.704872538924384', 'longitude': '-73.89198605338085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949470,2023-09-28T11:48:36.000,2023-10-05T11:04:41.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11413,121-31 199 STREET,199 STREET,120 AVENUE,122 AVENUE,120 AVENUE,122 AVENUE,ADDRESS,SPRINGFIELD GARDENS,199 STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-28T13:33:01.000,12 QUEENS,QUEENS,1053542,190188,ONLINE,Unspecified,QUEENS,40.688427655767235,-73.7501447588186,"{'latitude': '40.688427655767235', 'longitude': '-73.7501447588186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4126870075,,,,,,,,,
58954742,2023-09-28T11:48:10.000,2023-09-28T18:56:35.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11385,68-38 65 STREET,65 STREET,68 AVENUE,CATALPA AVENUE,68 AVENUE,CATALPA AVENUE,ADDRESS,RIDGEWOOD,65 STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T18:56:39.000,05 QUEENS,QUEENS,1014063,196368,MOBILE,Unspecified,QUEENS,40.705611335888435,-73.89247176866475,"{'latitude': '40.705611335888435', 'longitude': '-73.89247176866475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4036330001,,,,,,,,,
58948102,2023-09-28T11:48:06.000,2023-09-29T09:09:07.000,DOT,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",Street,10035,2067 5 AVENUE,5 AVENUE,EAST  127 STREET,EAST  128 STREET,EAST  127 STREET,EAST  128 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-29T09:09:06.000,11 MANHATTAN,MANHATTAN,1000561,233666,ONLINE,Unspecified,MANHATTAN,40.80801998763331,-73.94107968902519,"{'latitude': '40.80801998763331', 'longitude': '-73.94107968902519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017520001,,,,,,,,,
58948508,2023-09-28T11:48:02.000,2023-09-28T13:43:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11106,33-21 14 STREET,14 STREET,33 AVENUE,33 ROAD,33 AVENUE,33 ROAD,ADDRESS,ASTORIA,14 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T13:43:57.000,01 QUEENS,QUEENS,1002407,218001,PHONE,Unspecified,QUEENS,40.765020161389444,-73.9344537179984,"{'latitude': '40.765020161389444', 'longitude': '-73.9344537179984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4005280002,,,,,,,,,
58954144,2023-09-28T11:47:59.000,2023-11-24T10:15:08.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Bicycle Chained to Tree,Street,11220,757 56 STREET,56 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,56 STREET,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-11-24T10:15:13.000,07 BROOKLYN,BROOKLYN,982058,171784,PHONE,Unspecified,BROOKLYN,40.63818372232535,-74.00789801957042,"{'latitude': '40.63818372232535', 'longitude': '-74.00789801957042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3008340055,,,,,,,,,
58951246,2023-09-28T11:47:43.000,2023-09-28T13:11:36.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10025,865 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST  100 STREET,WEST  103 STREET,WEST  100 STREET,WEST  103 STREET,ADDRESS,NEW YORK,COLUMBUS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T13:11:42.000,07 MANHATTAN,MANHATTAN,994065,229622,PHONE,Unspecified,MANHATTAN,40.79692992181987,-73.96455113216999,"{'latitude': '40.79692992181987', 'longitude': '-73.96455113216999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58950733,2023-09-28T11:47:19.000,2023-10-02T13:05:35.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,10003,213 PARK AVENUE SOUTH,PARK AVENUE SOUTH,EAST   17 STREET,EAST   18 STREET,EAST   17 STREET,EAST   18 STREET,ADDRESS,NEW YORK,PARK AVENUE SOUTH,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-10-02T13:05:38.000,05 MANHATTAN,MANHATTAN,987369,207755,ONLINE,Unspecified,MANHATTAN,40.73691557639569,-73.98874524409148,"{'latitude': '40.73691557639569', 'longitude': '-73.98874524409148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58953542,2023-09-28T11:47:18.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,11374,97-10 QUEENS BOULEVARD,QUEENS BOULEVARD,,,,,ADDRESS,REGO PARK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-29T00:00:00.000,06 QUEENS,QUEENS,1023099,204972,UNKNOWN,Unspecified,QUEENS,40.72919216268432,-73.85983150954752,"{'latitude': '40.72919216268432', 'longitude': '-73.85983150954752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4030840002,,,,,,,,,
58953339,2023-09-28T11:47:17.000,2023-09-28T12:28:19.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10023,247 WEST   63 STREET,WEST   63 STREET,DEAD END,WEST END AVENUE,DEAD END,WEST END AVENUE,ADDRESS,NEW YORK,WEST   63 STREET,Closed,See notes for information.,2023-09-28T12:28:25.000,07 MANHATTAN,MANHATTAN,987491,221260,UNKNOWN,Unspecified,MANHATTAN,40.77398331982028,-73.98829850340235,"{'latitude': '40.77398331982028', 'longitude': '-73.98829850340235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1011540156,,,,,"247 WEST   63 STREET, MANHATTAN (NEW YORK), NY, 10023",,,,
58948934,2023-09-28T11:47:11.000,2023-09-30T17:27:01.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11226,2902 CORTELYOU ROAD,CORTELYOU ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,17 BROOKLYN,BROOKLYN,998209,174048,PHONE,Unspecified,BROOKLYN,40.64438718752407,-73.94969949309028,"{'latitude': '40.64438718752407', 'longitude': '-73.94969949309028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051730058,,,,,,,,,
58949011,2023-09-28T11:47:11.000,2023-09-30T17:27:02.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,2902 CORTELYOU ROAD,CORTELYOU ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,17 BROOKLYN,BROOKLYN,998209,174048,PHONE,Unspecified,BROOKLYN,40.64438718752407,-73.94969949309028,"{'latitude': '40.64438718752407', 'longitude': '-73.94969949309028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051730058,,,,,,,,,
58951513,2023-09-28T11:47:11.000,2023-09-30T17:27:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11226,2902 CORTELYOU ROAD,CORTELYOU ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,17 BROOKLYN,BROOKLYN,998209,174048,PHONE,Unspecified,BROOKLYN,40.64438718752407,-73.94969949309028,"{'latitude': '40.64438718752407', 'longitude': '-73.94969949309028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051730058,,,,,,,,,
58952568,2023-09-28T11:47:11.000,2023-09-30T17:27:02.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11226,2902 CORTELYOU ROAD,CORTELYOU ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,17 BROOKLYN,BROOKLYN,998209,174048,PHONE,Unspecified,BROOKLYN,40.64438718752407,-73.94969949309028,"{'latitude': '40.64438718752407', 'longitude': '-73.94969949309028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051730058,,,,,,,,,
58947791,2023-09-28T11:47:11.000,2023-09-30T17:27:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,2902 CORTELYOU ROAD,CORTELYOU ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,17 BROOKLYN,BROOKLYN,998209,174048,PHONE,Unspecified,BROOKLYN,40.64438718752407,-73.94969949309028,"{'latitude': '40.64438718752407', 'longitude': '-73.94969949309028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051730058,,,,,,,,,
58949095,2023-09-28T11:47:11.000,2023-09-30T17:27:01.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11226,2902 CORTELYOU ROAD,CORTELYOU ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,17 BROOKLYN,BROOKLYN,998209,174048,PHONE,Unspecified,BROOKLYN,40.64438718752407,-73.94969949309028,"{'latitude': '40.64438718752407', 'longitude': '-73.94969949309028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051730058,,,,,,,,,
58954774,2023-09-28T11:47:07.000,2023-11-15T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10002,141 DIVISION STREET,DIVISION STREET,,,,,ADDRESS,NEW YORK,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-15T00:00:00.000,03 MANHATTAN,MANHATTAN,986741,199591,UNKNOWN,Unspecified,MANHATTAN,40.714507579686725,-73.99101437265718,"{'latitude': '40.714507579686725', 'longitude': '-73.99101437265718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1002837501,,,,,,,,,
58946133,2023-09-28T11:47:06.000,2023-10-04T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,10009,243 EAST    7 STREET,EAST    7 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-04T00:00:00.000,03 MANHATTAN,MANHATTAN,990292,202983,UNKNOWN,Unspecified,MANHATTAN,40.72381609094517,-73.97820202969608,"{'latitude': '40.72381609094517', 'longitude': '-73.97820202969608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1003770066,,,,,,,,,
58949832,2023-09-28T11:47:06.000,2023-10-02T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,10035,350 EAST  124 STREET,EAST  124 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings reviewed this complaint and referred it to the New York City Housing Authority for further action.,2023-10-02T00:00:00.000,11 MANHATTAN,MANHATTAN,1002777,231305,UNKNOWN,Unspecified,MANHATTAN,40.80153532510624,-73.93308133885587,"{'latitude': '40.80153532510624', 'longitude': '-73.93308133885587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017970001,N/A,,,,,,,,
58952093,2023-09-28T11:47:00.000,2023-10-25T08:28:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10010,210 EAST   22 STREET,EAST   22 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,Closed,,2023-10-25T08:28:00.000,06 MANHATTAN,MANHATTAN,988922,208132,ONLINE,Unspecified,MANHATTAN,40.73794966407384,-73.98314105935887,"{'latitude': '40.73794966407384', 'longitude': '-73.98314105935887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1009020051,N/A,,,,,,,,
58948447,2023-09-28T11:47:00.000,,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,11427,235-69 HILLSIDE AVENUE,HILLSIDE AVENUE,235 CT,240 ST,,,ADDRESS,QUEENS VILLAGE,,Started,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,2023-10-18T09:00:00.000,13 QUEENS,QUEENS,1058557,206378,ONLINE,Unspecified,QUEENS,40.73282446930579,-73.7318829417468,"{'latitude': '40.73282446930579', 'longitude': '-73.7318829417468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58947205,2023-09-28T11:47:00.000,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11422,248-06 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,BROOKVILLE BLVD,BROOKVILLE BLVD,,,ADDRESS,ROSEDALE,,Started,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,2023-09-28T19:45:00.000,13 QUEENS,QUEENS,1055770,172370,PHONE,Unspecified,QUEENS,40.63950368276918,-73.74230002402669,"{'latitude': '40.63950368276918', 'longitude': '-73.74230002402669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4138950001,,,,,,,,,
58949454,2023-09-28T11:47:00.000,2023-09-29T03:38:41.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10032,900 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  161 STREET,WEST  162 STREET,WEST  161 STREET,WEST  162 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-29T03:38:44.000,12 MANHATTAN,MANHATTAN,999049,244634,MOBILE,Unspecified,MANHATTAN,40.83812669619484,-73.94651730320311,"{'latitude': '40.83812669619484', 'longitude': '-73.94651730320311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58948831,2023-09-28T11:46:56.000,2023-09-28T13:20:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10039,159-70 HARLEM RIVER DRIVE SERVICE RD W,HARLEM RIVER DRIVE SERVICE RD W,FREDERICK DOUGLASS BOULEVARD,HARLEM RIVER DRIVE EXIT   23 SB,FREDERICK DOUGLASS BOULEVARD,HARLEM RIVER DRIVE EXIT   23 SB,ADDRESS,NEW YORK,HARLEM RIVER DRIVE SERVICE RD W,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T13:20:52.000,10 MANHATTAN,MANHATTAN,1002102,243256,ONLINE,Unspecified,MANHATTAN,40.834338842077315,-73.9354876158992,"{'latitude': '40.834338842077315', 'longitude': '-73.9354876158992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021060320,,,,,,,,,
58951283,2023-09-28T11:46:51.000,2023-09-28T11:55:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025,108 WEST   95 STREET,WEST   95 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   95 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-28T11:55:34.000,07 MANHATTAN,MANHATTAN,992942,227980,MOBILE,Unspecified,MANHATTAN,40.79242425267708,-73.96860919978668,"{'latitude': '40.79242425267708', 'longitude': '-73.96860919978668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1012250039,,,,,,,,,
58947024,2023-09-28T11:46:50.000,2023-09-28T20:43:47.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,11207,715 HINSDALE STREET,HINSDALE STREET,LINDEN BOULEVARD,DE WITT AVENUE,LINDEN BOULEVARD,DE WITT AVENUE,ADDRESS,BROOKLYN,HINSDALE STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-28T20:43:51.000,05 BROOKLYN,BROOKLYN,1012873,178623,ONLINE,Unspecified,BROOKLYN,40.65690930758752,-73.89683917805365,"{'latitude': '40.65690930758752', 'longitude': '-73.89683917805365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58955117,2023-09-28T11:46:41.000,2023-09-29T20:21:09.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11413,223-04 147 AVENUE,147 AVENUE,,,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,13 QUEENS,QUEENS,1051323,179547,PHONE,Unspecified,QUEENS,40.65923770814719,-73.75825194754059,"{'latitude': '40.65923770814719', 'longitude': '-73.75825194754059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4134360047,,,,,,,,,
58955115,2023-09-28T11:46:34.000,2023-09-29T12:54:28.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11201,230 DUFFIELD STREET,DUFFIELD STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,02 BROOKLYN,BROOKLYN,988577,191120,PHONE,Unspecified,BROOKLYN,40.691255965832234,-73.98439692853736,"{'latitude': '40.691255965832234', 'longitude': '-73.98439692853736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3001450033,,,,,,,,,
58947016,2023-09-28T11:46:24.000,2023-09-30T13:09:22.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10304,11 CONCORD PLACE,CONCORD PLACE,RICHMOND ROAD,UNNAMED STREET,RICHMOND ROAD,UNNAMED STREET,ADDRESS,STATEN ISLAND,CONCORD PLACE,Closed,The Department of Sanitation collected the requested items.,2023-09-29T10:21:20.000,01 STATEN ISLAND,STATEN ISLAND,959420,161840,ONLINE,Unspecified,STATEN ISLAND,40.61085500772759,-74.08942863979107,"{'latitude': '40.61085500772759', 'longitude': '-74.08942863979107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58947080,2023-09-28T11:45:46.000,2023-09-28T13:01:23.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11372,83 STREET,83 STREET,83 STREET,ROOSEVELT AVENUE,83 STREET,ROOSEVELT AVENUE,INTERSECTION,,,Closed,N/A,2023-09-28T13:01:28.000,03 QUEENS,QUEENS,1016669,211718,ONLINE,Unspecified,QUEENS,40.74773414773396,-73.8829986241182,"{'latitude': '40.74773414773396', 'longitude': '-73.8829986241182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
