unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,closed_date,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction
58943091,2023-09-27T11:10:47.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10003,4 EAST   14 STREET,EAST   14 STREET,5 AVENUE,UNION SQUARE WEST,5 AVENUE,UNION SQUARE WEST,ADDRESS,NEW YORK,EAST   14 STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-27T11:53:40.000,02 MANHATTAN,1005710001,MANHATTAN,986118,207365,ONLINE,Unspecified,MANHATTAN,,40.73584547543793,-73.99325952345079,"{'latitude': '40.73584547543793', 'longitude': '-73.99325952345079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:53:23.000,,,,,
58943621,2023-09-27T11:10:19.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11101,39-15 29 STREET,29 STREET,39 AVENUE,40 AVENUE,39 AVENUE,40 AVENUE,ADDRESS,LONG ISLAND CITY,29 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T14:05:42.000,01 QUEENS,4003990013,QUEENS,1002329,213697,PHONE,Unspecified,QUEENS,,40.75320694612412,-73.93474686989482,"{'latitude': '40.75320694612412', 'longitude': '-73.93474686989482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T14:05:36.000,,,,,
58940395,2023-09-27T11:10:13.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10033,590 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST 185 STREET,WEST 187 STREET,WEST  185 STREET,WEST  187 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-27T11:10:13.000,12 MANHATTAN,1021800039,MANHATTAN,1001668,250640,PHONE,Unspecified,MANHATTAN,,40.8546066180005,-73.93703679621484,"{'latitude': '40.8546066180005', 'longitude': '-73.93703679621484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:10:13.000,,,,,
58939784,2023-09-27T11:10:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10470,409 EAST  235 STREET,EAST  235 STREET,MARTHA AVENUE,VIREO AVENUE,MARTHA AVENUE,VIREO AVENUE,ADDRESS,BRONX,EAST  235 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T11:49:40.000,12 BRONX,2033840085,BRONX,1021660,266426,ONLINE,Unspecified,BRONX,,40.89787218690988,-73.86468093885613,"{'latitude': '40.89787218690988', 'longitude': '-73.86468093885613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:49:35.000,,,,,
58938386,2023-09-27T11:09:40.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11357,143-10 20 AVENUE,20 AVENUE,WHITESTONE EXPRESSWAY,144 STREET,WHITESTONE EXPRESSWAY,144 STREET,ADDRESS,WHITESTONE,20 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T12:18:28.000,07 QUEENS,4041910094,QUEENS,1032855,224124,MOBILE,Unspecified,QUEENS,,40.78171119317007,-73.8244931718144,"{'latitude': '40.78171119317007', 'longitude': '-73.8244931718144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:18:24.000,,,,,
58936451,2023-09-27T11:09:35.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11356,15 AVENUE,15 AVENUE,15 AVENUE,112 STREET,15 AVENUE,112 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T11:33:53.000,07 QUEENS,,QUEENS,1024414,224895,PHONE,Unspecified,QUEENS,,40.78386976893237,-73.85496793998632,"{'latitude': '40.78386976893237', 'longitude': '-73.85496793998632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:33:47.000,,,,,
58938002,2023-09-27T11:09:26.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11230,1023 AVENUE J,AVENUE J,EAST   10 STREET,CONEY ISLAND AVENUE,EAST   10 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,AVENUE J,Closed,The Department of Sanitation removed the items.,2023-09-28T04:58:01.000,12 BROOKLYN,3065230027,BROOKLYN,993726,166872,ONLINE,Unspecified,BROOKLYN,,40.62469652451466,-73.96586381768847,"{'latitude': '40.62469652451466', 'longitude': '-73.96586381768847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T15:43:30.000,,,,,
59008294,2023-09-27T11:09:24.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,10003,297 2 AVENUE,2 AVENUE,EAST   15 STREET,EAST   17 STREET,EAST   15 STREET,EAST   17 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-18T15:42:23.000,06 MANHATTAN,1008970040,MANHATTAN,988769,206723,PHONE,Unspecified,MANHATTAN,,40.73408238651555,-73.98369410722287,"{'latitude': '40.73408238651555', 'longitude': '-73.98369410722287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-18T15:42:17.000,,,,,
58941573,2023-09-27T11:09:24.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10032,581 WEST  161 STREET,WEST  161 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  161 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T12:19:35.000,12 MANHATTAN,1021200001,MANHATTAN,1000249,243933,PHONE,Unspecified,MANHATTAN,,40.83620056229829,-73.94218224864659,"{'latitude': '40.83620056229829', 'longitude': '-73.94218224864659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:19:32.000,,,,,
58942888,2023-09-27T11:09:16.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11373,95-01 43 AVENUE,43 AVENUE,95 STREET,JUNCTION BOULEVARD,95 STREET,JUNCTION BOULEVARD,ADDRESS,ELMHURST,43 AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-28T08:41:41.000,04 QUEENS,4015990062,QUEENS,1020518,210838,PHONE,Unspecified,QUEENS,,40.745303822829136,-73.86911220515161,"{'latitude': '40.745303822829136', 'longitude': '-73.86911220515161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T08:41:37.000,,,,,
58941773,2023-09-27T11:09:12.000,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10466,1870 SCHIEFFELIN AVENUE,SCHIEFFELIN AVENUE,EAST  225 STREET,226 DRIVE,EAST  225 STREET,226 DRIVE,ADDRESS,BRONX,SCHIEFFELIN AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-28T09:02:33.000,12 BRONX,2049050360,BRONX,1026918,261080,ONLINE,Unspecified,BRONX,,40.883175268183784,-73.84569585643986,"{'latitude': '40.883175268183784', 'longitude': '-73.84569585643986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58936487,2023-09-27T11:09:05.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11419,97-34 123 STREET,123 STREET,97 AVENUE,101 AVENUE,97 AVENUE,101 AVENUE,ADDRESS,SOUTH RICHMOND HILL,123 STREET,Closed,NYC Parks performed the work necessary to correct the condition.,2023-11-08T14:49:19.000,09 QUEENS,4094610023,QUEENS,1033226,191392,PHONE,Unspecified,QUEENS,,40.6918680882073,-73.82339182870619,"{'latitude': '40.6918680882073', 'longitude': '-73.82339182870619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-08T14:49:15.000,,,,,
58936001,2023-09-27T11:09:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10002,,,,,BIALYSTOKER PLACE,GRAND STREET,INTERSECTION,MANHATTAN,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-27T12:00:00.000,03 MANHATTAN,,MANHATTAN,988869,199746,UNKNOWN,Unspecified,MANHATTAN,,40.71493216257568,-73.98333806613337,"{'latitude': '40.71493216257568', 'longitude': '-73.98333806613337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:00:00.000,N/A,,,,
58942160,2023-09-27T11:08:57.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Adult Establishment,,11354,133-43 ROOSEVELT AVENUE,ROOSEVELT AVENUE,,,,,ADDRESS,FLUSHING,,Assigned,,2023-09-28T00:00:00.000,07 QUEENS,4049730048,QUEENS,1030594,215732,UNKNOWN,Unspecified,QUEENS,,40.758689525638815,-73.83271522016868,"{'latitude': '40.758689525638815', 'longitude': '-73.83271522016868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T00:00:00.000,,,,,
58942324,2023-09-27T11:08:57.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10036,340 WEST   48 STREET,WEST   48 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,04 MANHATTAN,1010380052,MANHATTAN,987438,216766,UNKNOWN,Unspecified,MANHATTAN,,40.76164847527719,-73.98849198930853,"{'latitude': '40.76164847527719', 'longitude': '-73.98849198930853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T00:00:00.000,,,,,
58942774,2023-09-27T11:08:56.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,10463,3111 HEATH AVENUE,HEATH AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,08 BRONX,2032610046,BRONX,1011697,259371,ONLINE,Unspecified,BRONX,,40.878545062435755,-73.90074787653406,"{'latitude': '40.878545062435755', 'longitude': '-73.90074787653406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T11:17:13.000,,,,,
58938517,2023-09-27T11:08:56.000,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,10075,1462 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-27T00:00:00.000,08 MANHATTAN,1014710001,MANHATTAN,996973,219971,UNKNOWN,Unspecified,MANHATTAN,,40.770436789901794,-73.95406657844845,"{'latitude': '40.770436789901794', 'longitude': '-73.95406657844845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:08:56.000,N/A,,,,
58937555,2023-09-27T11:08:56.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10463,3111 HEATH AVENUE,HEATH AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,08 BRONX,2032610046,BRONX,1011697,259371,ONLINE,Unspecified,BRONX,,40.878545062435755,-73.90074787653406,"{'latitude': '40.878545062435755', 'longitude': '-73.90074787653406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T11:17:13.000,,,,,
58945292,2023-09-27T11:08:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10040,25 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,12 MANHATTAN,1021710008,MANHATTAN,1003515,252434,PHONE,Unspecified,MANHATTAN,,40.85952677252815,-73.9303550418583,"{'latitude': '40.85952677252815', 'longitude': '-73.9303550418583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58938922,2023-09-27T11:08:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10040,25 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,12 MANHATTAN,1021710008,MANHATTAN,1003515,252434,PHONE,Unspecified,MANHATTAN,,40.85952677252815,-73.9303550418583,"{'latitude': '40.85952677252815', 'longitude': '-73.9303550418583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58945148,2023-09-27T11:08:41.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10456,780 EAST  165 STREET,EAST  165 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,03 BRONX,2026690025,BRONX,1011318,239726,ONLINE,Unspecified,BRONX,,40.82462657091867,-73.90219770648504,"{'latitude': '40.82462657091867', 'longitude': '-73.90219770648504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T16:11:03.000,,,,,
58945219,2023-09-27T11:08:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10456,780 EAST  165 STREET,EAST  165 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,03 BRONX,2026690025,BRONX,1011318,239726,ONLINE,Unspecified,BRONX,,40.82462657091867,-73.90219770648504,"{'latitude': '40.82462657091867', 'longitude': '-73.90219770648504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T19:56:21.000,,,,,
58943778,2023-09-27T11:08:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10314,91 QUINLAN AVENUE,QUINLAN AVENUE,PURDY AVENUE,NORTH GANNON AVENUE,PURDY AVENUE,NORTH GANNON AVENUE,ADDRESS,STATEN ISLAND,QUINLAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T12:00:01.000,01 STATEN ISLAND,5007210075,STATEN ISLAND,948465,161493,ONLINE,Unspecified,STATEN ISLAND,,40.6098650952254,-74.12888268305225,"{'latitude': '40.6098650952254', 'longitude': '-74.12888268305225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:59:58.000,,,,,
58954474,2023-09-27T11:08:23.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11385,60-37 COOPER AVENUE,COOPER AVENUE,60 STREET,60 LANE,60 STREET,60 LANE,ADDRESS,RIDGEWOOD,COOPER AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T12:24:34.000,05 QUEENS,4035820031,QUEENS,1013429,192820,PHONE,Unspecified,QUEENS,,40.69587502633476,-73.89477382217325,"{'latitude': '40.69587502633476', 'longitude': '-73.89477382217325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T15:37:03.000,,,,,
58943321,2023-09-27T11:08:16.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Moving Company,Business,11219,1458 65 STREET,65 STREET,14 AVENUE,NEW UTRECHT AVENUE,14 AVENUE,NEW UTRECHT AVENUE,ADDRESS,BROOKLYN,65 STREET,Closed,"The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  Unfortunately, DCWP doesn't know of any agency that can act on the complaint and can't provide further assistance.",2023-09-28T09:32:53.000,11 BROOKLYN,3057550030,BROOKLYN,984770,166587,ONLINE,Unspecified,BROOKLYN,,40.62391931184368,-73.99812678264534,"{'latitude': '40.62391931184368', 'longitude': '-73.99812678264534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T09:32:49.000,,,,,
58944649,2023-09-27T11:08:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11385,67-40 MYRTLE AVENUE,MYRTLE AVENUE,67 PL,68 ST,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-28T12:20:00.000,05 QUEENS,4037020021,QUEENS,1016142,194906,PHONE,Unspecified,QUEENS,,40.701591243867746,-73.88498025407675,"{'latitude': '40.701591243867746', 'longitude': '-73.88498025407675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:20:00.000,,,,,
58936991,2023-09-27T11:08:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11207,601 VAN SINDREN AVENUE,VAN SINDREN AVENUE,RIVERDALE AVE,NEWPORT ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and made a repair.,2023-09-30T12:00:00.000,05 BROOKLYN,3038330006,BROOKLYN,1012021,180413,PHONE,Unspecified,BROOKLYN,,40.66182517354533,-73.89990251641406,"{'latitude': '40.66182517354533', 'longitude': '-73.89990251641406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T12:00:00.000,,,,,
58940298,2023-09-27T11:07:59.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11218,209 GREENWOOD AVENUE,GREENWOOD AVENUE,EAST    2 STREET,EAST    3 STREET,EAST    2 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,GREENWOOD AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T11:55:05.000,07 BROOKLYN,3052710040,BROOKLYN,989960,176099,PHONE,Unspecified,BROOKLYN,,40.65002589872505,-73.97942258360274,"{'latitude': '40.65002589872505', 'longitude': '-73.97942258360274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:55:02.000,,,,,
58937407,2023-09-27T11:07:32.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10453,2189 JEROME AVENUE,JEROME AVENUE,CLINTON PLACE,WEST  182 STREET,CLINTON PLACE,WEST  182 STREET,ADDRESS,BRONX,JEROME AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T14:00:28.000,05 BRONX,2031950066,BRONX,1010559,251425,MOBILE,Unspecified,BRONX,,40.85673919006369,-73.9048942343818,"{'latitude': '40.85673919006369', 'longitude': '-73.9048942343818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T14:00:25.000,,,,,
58940620,2023-09-27T11:07:14.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11101,10-91 JACKSON AVENUE,JACKSON AVENUE,49 AVENUE,11 STREET,49 AVENUE,11 STREET,ADDRESS,LONG ISLAND CITY,JACKSON AVENUE,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-28T14:30:44.000,02 QUEENS,4000440023,QUEENS,997646,210007,PHONE,Unspecified,QUEENS,,40.74308716092722,-73.9516567221871,"{'latitude': '40.74308716092722', 'longitude': '-73.9516567221871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T14:30:44.000,,,,,
58945563,2023-09-27T11:07:12.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10028,1000 5 AVENUE,5 AVENUE,EAST   81 STREET,EAST   82 STREET,EAST   81 STREET,EAST   82 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,Work to correct the reported condition is under review for a future capital project.,2023-11-08T14:00:58.000,64 MANHATTAN,1011110001,MANHATTAN,994623,222956,ONLINE,Unspecified,MANHATTAN,,40.77863290127972,-73.96254609596876,"{'latitude': '40.77863290127972', 'longitude': '-73.96254609596876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-08T14:00:54.000,,,,,
58939924,2023-09-27T11:07:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,60 EAST   93 STREET,EAST   93 STREET,DEAD END,RUTLAND ROAD,DEAD END,RUTLAND ROAD,ADDRESS,BROOKLYN,EAST   93 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T13:01:25.000,17 BROOKLYN,3045950215,BROOKLYN,1004501,180649,PHONE,Unspecified,BROOKLYN,,40.662493333971206,-73.9270067970956,"{'latitude': '40.662493333971206', 'longitude': '-73.9270067970956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T13:01:22.000,,,,,
58940361,2023-09-27T11:06:55.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10312,ALBEE AVENUE,ALBEE AVENUE,BUFFINGTON AVENUE,DOWNES AVENUE,BUFFINGTON AVENUE,DOWNES AVENUE,BLOCKFACE,,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-28T09:14:59.000,Unspecified STATEN ISLAND,,STATEN ISLAND,,,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,,,
58944501,2023-09-27T11:06:49.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,11236,AVENUE D,AVENUE D,AVENUE D,EAST   92 STREET,AVENUE D,EAST   92 STREET,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-29T14:41:59.000,18 BROOKLYN,,BROOKLYN,1008738,175090,PHONE,Unspecified,BROOKLYN,,40.64722439755718,-73.91175504458742,"{'latitude': '40.64722439755718', 'longitude': '-73.91175504458742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T15:18:55.000,,,,,
58938251,2023-09-27T11:06:47.000,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11238,379 PROSPECT PLACE,PROSPECT PLACE,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,PROSPECT PLACE,Closed,"The Department of Transportation inspected the condition and determined it was in compliance with their standards, not hazardous, or a valid permit exists.",2023-09-27T14:29:15.000,08 BROOKLYN,3011530042,BROOKLYN,994198,185812,PHONE,Unspecified,BROOKLYN,,40.67668218488976,-73.96413555837773,"{'latitude': '40.67668218488976', 'longitude': '-73.96413555837773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T14:29:13.000,,,,,
58939819,2023-09-27T11:06:37.000,NYPD,New York City Police Department,Urinating in Public,N/A,Street/Sidewalk,11435,94 AVENUE,94 AVENUE,94 AVENUE,150 STREET,94 AVENUE,150 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T12:35:55.000,12 QUEENS,,QUEENS,1038726,194468,PHONE,Unspecified,QUEENS,,40.70027882739304,-73.80353393382225,"{'latitude': '40.70027882739304', 'longitude': '-73.80353393382225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:35:52.000,,,,,
58941657,2023-09-27T11:06:32.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11219,15 AVENUE,15 AVENUE,15 AVENUE,61 STREET,15 AVENUE,61 STREET,INTERSECTION,,,In Progress,,,12 BROOKLYN,,BROOKLYN,985735,167235,PHONE,Unspecified,BROOKLYN,,40.6256978268539,-73.99465038096365,"{'latitude': '40.6256978268539', 'longitude': '-73.99465038096365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58938616,2023-09-27T11:06:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11214,171 BAY   17 STREET,BAY   17 STREET,BATH AVENUE,CROPSEY AVENUE,BATH AVENUE,CROPSEY AVENUE,ADDRESS,BROOKLYN,BAY   17 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T11:44:08.000,11 BROOKLYN,3064350030,BROOKLYN,982278,159381,PHONE,Unspecified,BROOKLYN,,40.60414012566925,-74.00710171205516,"{'latitude': '40.60414012566925', 'longitude': '-74.00710171205516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:44:10.000,,,,,
58941250,2023-09-27T11:06:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11372,37-16 79 STREET,79 STREET,37 AVENUE,ROOSEVELT AVENUE,37 AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,79 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T12:04:19.000,03 QUEENS,4012890014,QUEENS,1015546,212223,MOBILE,Unspecified,QUEENS,,40.749124290182635,-73.8870492182096,"{'latitude': '40.749124290182635', 'longitude': '-73.8870492182096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:04:15.000,,,,,
58944288,2023-09-27T11:05:57.000,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11201,33 BOND STREET,BOND STREET,LIVINGSTON STREET,SCHERMERHORN STREET,LIVINGSTON STREET,SCHERMERHORN STREET,ADDRESS,BROOKLYN,BOND STREET,Closed,This request required re-assignment to a new DOT unit.,2023-10-03T08:52:20.000,02 BROOKLYN,3001667502,BROOKLYN,988782,190168,ONLINE,Unspecified,BROOKLYN,,40.68864284240401,-73.98365834326495,"{'latitude': '40.68864284240401', 'longitude': '-73.98365834326495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T08:52:11.000,,,,,
