unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,vehicle_type,due_date
58807672,2023-09-13T18:02:00.000,,DEP,Department of Environmental Protection,Sewer,RAIN GARDEN PLANTING (GIRGP),11432,,,,,INTERSECTION,QUEENS,,Open,,,08 QUEENS,,QUEENS,1039052,201995,PHONE,Unspecified,QUEENS,40.72093658949013,-73.80229696156118,"{'latitude': '40.72093658949013', 'longitude': '-73.80229696156118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,81 AVENUE,165 STREET,,,,,,,,
58809715,2023-09-13T18:01:56.000,2023-09-14T16:02:58.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10314,37 RICHARD LANE,RICHARD LANE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-14T00:00:00.000,02 STATEN ISLAND,5015570014,STATEN ISLAND,940347,161176,ONLINE,Unspecified,STATEN ISLAND,40.60895849400782,-74.15811822340017,"{'latitude': '40.60895849400782', 'longitude': '-74.15811822340017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58809933,2023-09-13T18:01:34.000,2023-09-13T20:16:06.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11414,149-07 85 STREET,85 STREET,149 AVENUE,151 AVENUE,ADDRESS,HOWARD BEACH,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-13T20:16:09.000,10 QUEENS,4114170003,QUEENS,1025849,183167,ONLINE,Unspecified,QUEENS,40.66933011214725,-73.85004411523198,"{'latitude': '40.66933011214725', 'longitude': '-73.85004411523198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,149 AVENUE,151 AVENUE,85 STREET,,,,,,,
58806198,2023-09-13T18:00:20.000,2023-09-14T09:38:11.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,10003,134 4 AVENUE,4 AVENUE,EAST   12 STREET,EAST   13 STREET,ADDRESS,NEW YORK,,Closed,See notes for information.,2023-09-14T09:38:13.000,02 MANHATTAN,1005640045,MANHATTAN,987041,206435,PHONE,Unspecified,MANHATTAN,40.73329261145003,-73.9899293633153,"{'latitude': '40.73329261145003', 'longitude': '-73.9899293633153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Taxi,EAST   12 STREET,EAST   13 STREET,4 AVENUE,,,,,"134 4 AVENUE, MANHATTAN (NEW YORK), NY, 10003",,
58804153,2023-09-13T18:00:11.000,2023-09-13T18:23:22.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,11235,2571 EAST   13 STREET,EAST   13 STREET,MARGARET COURT,SHEEPSHEAD BAY ROAD,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T18:23:25.000,15 BROOKLYN,3074340049,BROOKLYN,996399,153591,PHONE,Unspecified,BROOKLYN,40.58823963666912,-73.95625853947848,"{'latitude': '40.58823963666912', 'longitude': '-73.95625853947848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,MARGARET COURT,SHEEPSHEAD BAY ROAD,EAST   13 STREET,,,,,,,
58800110,2023-09-13T17:59:18.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,11201,50 LIVINGSTON STREET,LIVINGSTON STREET,,,ADDRESS,BROOKLYN,N/A,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,02 BROOKLYN,3002680037,BROOKLYN,986337,191346,UNKNOWN,Unspecified,BROOKLYN,40.691877095366124,-73.99247425159196,"{'latitude': '40.691877095366124', 'longitude': '-73.99247425159196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Mixed Use,,,,,,,,,,2023-11-14T07:29:10.000
58806820,2023-09-13T17:59:13.000,2023-09-13T18:58:51.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,11237,64 IRVING AVENUE,IRVING AVENUE,STARR STREET,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,,Closed,The agency was unable to respond to this complaint because they allocated resources to other critical services at the time. All complaints are used for future enforcement planning.,2023-09-13T18:58:56.000,04 BROOKLYN,3032030001,BROOKLYN,1005397,195891,UNKNOWN,Unspecified,BROOKLYN,40.70432703822901,-73.92372939936729,"{'latitude': '40.70432703822901', 'longitude': '-73.92372939936729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park,STARR STREET,WILLOUGHBY AVENUE,IRVING AVENUE,,,,,,,
58806122,2023-09-13T17:59:02.000,2023-09-14T09:11:46.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11102,27-24 21 STREET,21 STREET,27 ROAD,28 AVENUE,ADDRESS,ASTORIA,,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-13T17:59:02.000,01 QUEENS,4005390035,QUEENS,1004614,220389,MOBILE,Unspecified,QUEENS,40.77156979077409,-73.92647927553604,"{'latitude': '40.77156979077409', 'longitude': '-73.92647927553604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,27 ROAD,28 AVENUE,21 STREET,,,,,,,
58800079,2023-09-13T17:59:00.000,2023-09-14T09:15:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11357,164-20 CRYDERS LANE,CRYDERS LANE,164 ST,165 ST,ADDRESS,WHITESTONE,,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-14T09:15:00.000,07 QUEENS,4045990066,QUEENS,1040138,226615,ONLINE,Unspecified,QUEENS,40.78850525410544,-73.7981744949928,"{'latitude': '40.78850525410544', 'longitude': '-73.7981744949928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58805285,2023-09-13T17:59:00.000,2023-10-02T21:00:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Cover Missing (Emergency) (SA3),10305,167 PARKINSON AVENUE,PARKINSON AVENUE,KERMIT AVE,ST MARYS CEMETERY BNDY,ADDRESS,STATEN ISLAND,,Closed,"The Department of Environmental Protection inspected your complaint and repaired the problem. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-10-02T21:00:00.000,02 STATEN ISLAND,5032360040,STATEN ISLAND,961171,156847,PHONE,Unspecified,STATEN ISLAND,40.59715497965419,-74.0831051170464,"{'latitude': '40.59715497965419', 'longitude': '-74.0831051170464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58805362,2023-09-13T17:58:49.000,2023-09-13T18:05:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10455,525 WALES AVENUE,WALES AVENUE,EAST  147 STREET,EAST  149 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T18:05:16.000,01 BRONX,2025800028,BRONX,1009868,235233,ONLINE,Unspecified,BRONX,40.81229888090316,-73.90745400424441,"{'latitude': '40.81229888090316', 'longitude': '-73.90745400424441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  147 STREET,EAST  149 STREET,WALES AVENUE,,,,,,,
58809996,2023-09-13T17:58:48.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,11357,164-20 CRYDERS LANE,CRYDERS LANE,164 STREET,165 STREET,ADDRESS,WHITESTONE,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-05T12:06:22.000,07 QUEENS,4045990066,QUEENS,1040138,226615,ONLINE,Unspecified,QUEENS,40.78850525410544,-73.7981744949928,"{'latitude': '40.78850525410544', 'longitude': '-73.7981744949928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,164 STREET,165 STREET,CRYDERS LANE,,,,,,,
58803240,2023-09-13T17:58:47.000,2023-09-26T16:38:30.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,11219,1321 43 STREET,43 STREET,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-26T00:00:00.000,12 BROOKLYN,3055990067,BROOKLYN,987589,171718,PHONE,Unspecified,BROOKLYN,40.638002208292406,-73.987969244681,"{'latitude': '40.638002208292406', 'longitude': '-73.987969244681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58800925,2023-09-13T17:58:39.000,2023-09-13T17:58:39.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10474,1093 LONGWOOD AVENUE,LONGWOOD AVENUE,AMTRAK-HELLGATE LINE,GARRISON AVENUE,ADDRESS,BRONX,,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-13T17:58:39.000,02 BRONX,2027310004,BRONX,1013511,236284,PHONE,Unspecified,BRONX,40.81517226542845,-73.89428895878736,"{'latitude': '40.81517226542845', 'longitude': '-73.89428895878736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,AMTRAK-HELLGATE LINE,GARRISON AVENUE,LONGWOOD AVENUE,,,,,,,
58801152,2023-09-13T17:58:36.000,2023-09-14T13:16:39.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10453,2 EAST BURNSIDE AVENUE,EAST BURNSIDE AVENUE,JEROME AVENUE,WALTON AVENUE,ADDRESS,BRONX,,Closed,The Department of Sanitation cleaned the location.,2023-09-14T13:16:42.000,05 BRONX,2028540044,BRONX,1009921,250338,MOBILE,Unspecified,BRONX,40.853757579256225,-73.90720473447742,"{'latitude': '40.853757579256225', 'longitude': '-73.90720473447742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,JEROME AVENUE,WALTON AVENUE,EAST BURNSIDE AVENUE,,,,,,,
58803884,2023-09-13T17:58:33.000,2023-09-29T08:34:01.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Unsafe Driving,10458,2486 VALENTINE AVENUE,VALENTINE AVENUE,EAST  188 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,,Closed,This Service Request is not within the Department of Sanitationâs jurisdiction and/or was found to be unsubstantiated.,2023-09-14T08:14:17.000,05 BRONX,2031480012,BRONX,1013008,253302,PHONE,Unspecified,BRONX,40.861883350064446,-73.89603317225635,"{'latitude': '40.861883350064446', 'longitude': '-73.89603317225635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,EAST  188 STREET,EAST FORDHAM ROAD,VALENTINE AVENUE,,,,,,,
58809399,2023-09-13T17:58:28.000,2023-09-13T18:11:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11211,600 UNION AVENUE,UNION AVENUE,NORTH   11 STREET,BAYARD STREET,ADDRESS,BROOKLYN,,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-13T18:11:42.000,01 BROOKLYN,3027210004,BROOKLYN,997463,201022,PHONE,Unspecified,BROOKLYN,40.71842581547224,-73.95233477335323,"{'latitude': '40.71842581547224', 'longitude': '-73.95233477335323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,NORTH   11 STREET,BAYARD STREET,UNION AVENUE,,,,,,,
58804958,2023-09-13T17:58:18.000,2023-09-15T14:12:29.000,DOT,Department of Transportation,Street Sign - Missing,Stop,10452,BOSCOBEL PLACE,BOSCOBEL PLACE,BOSCOBEL PLACE,UNDERCLIFF AVENUE,INTERSECTION,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-15T14:12:36.000,04 BRONX,,BRONX,1004989,246932,PHONE,Unspecified,BRONX,40.8444220815829,-73.92504340267622,"{'latitude': '40.8444220815829', 'longitude': '-73.92504340267622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,BOSCOBEL PLACE,UNDERCLIFF AVENUE,,,,,,,,
58805135,2023-09-13T17:58:00.000,2023-09-13T23:20:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,10452,1477 MACOMBS ROAD,MACOMBS ROAD,INWOOD AVENUE,WEST  172 STREET,ADDRESS,BRONX,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T23:20:21.000,04 BRONX,2028570024,BRONX,1006949,246116,MOBILE,Unspecified,BRONX,40.842177580555735,-73.91796217572063,"{'latitude': '40.842177580555735', 'longitude': '-73.91796217572063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,INWOOD AVENUE,WEST  172 STREET,MACOMBS ROAD,,,,,,,
58806753,2023-09-13T17:57:52.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,10025,149 WEST   94 STREET,WEST   94 STREET,,,ADDRESS,NEW YORK,N/A,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,07 MANHATTAN,1012257501,MANHATTAN,992506,227931,UNKNOWN,Unspecified,MANHATTAN,40.79229017898984,-73.97018385594863,"{'latitude': '40.79229017898984', 'longitude': '-73.97018385594863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential,,,,,,,,,,2023-11-14T07:29:10.000
58803581,2023-09-13T17:57:48.000,2023-09-21T09:47:41.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,10028,1000 5 AVENUE,5 AVENUE,EAST   81 STREET,EAST   82 STREET,ADDRESS,NEW YORK,,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-21T09:47:45.000,64 MANHATTAN,1011110001,MANHATTAN,994623,222956,PHONE,Unspecified,MANHATTAN,40.77863290127972,-73.96254609596876,"{'latitude': '40.77863290127972', 'longitude': '-73.96254609596876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park,EAST   81 STREET,EAST   82 STREET,5 AVENUE,,,,,,,
58806384,2023-09-13T17:57:21.000,2023-09-16T11:30:57.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,11224,3022 WEST   22 STREET,WEST   22 STREET,SURF AVENUE,DEAD END,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation collected the requested items.,2023-09-15T18:13:28.000,13 BROOKLYN,3070710114,BROOKLYN,987409,148342,ONLINE,Unspecified,BROOKLYN,40.573839932289175,-73.98862873655797,"{'latitude': '40.573839932289175', 'longitude': '-73.98862873655797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,SURF AVENUE,DEAD END,WEST   22 STREET,,,,,,,
58806211,2023-09-13T17:57:19.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Above Address,88 STREET,89 STREET,151 AVENUE,,,,,,,
58802155,2023-09-13T17:57:02.000,2023-09-13T18:42:44.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10314,124 WOODBINE AVENUE,WOODBINE AVENUE,WATCHOGUE ROAD,CASWELL AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T18:42:48.000,01 STATEN ISLAND,5015010308,STATEN ISLAND,943122,163851,MOBILE,Unspecified,STATEN ISLAND,40.616314121484585,-74.14814027416065,"{'latitude': '40.616314121484585', 'longitude': '-74.14814027416065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WATCHOGUE ROAD,CASWELL AVENUE,WOODBINE AVENUE,,,,,,,
58802978,2023-09-13T17:57:00.000,2023-10-06T08:49:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,11208,,,,,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-06T08:49:00.000,05 BROOKLYN,,BROOKLYN,1021510,181850,UNKNOWN,Unspecified,BROOKLYN,40.66573456915805,-73.86569257569388,"{'latitude': '40.66573456915805', 'longitude': '-73.86569257569388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,AUTUMN AVENUE,STANLEY AVENUE,,,,,,,,
58810372,2023-09-13T17:56:59.000,2023-10-03T12:07:36.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,10012,155 BLEECKER STREET,BLEECKER STREET,THOMPSON STREET,SULLIVAN STREET,ADDRESS,NEW YORK,,Closed,The Department of Sanitation cleaned the location.,2023-09-15T13:02:53.000,02 MANHATTAN,1005390035,MANHATTAN,984309,204684,MOBILE,Unspecified,MANHATTAN,40.72848698550797,-73.99978712837152,"{'latitude': '40.72848698550797', 'longitude': '-73.99978712837152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,THOMPSON STREET,SULLIVAN STREET,BLEECKER STREET,,,,,,,
58810320,2023-09-13T17:56:50.000,2023-09-19T21:02:16.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Left in Front of Other Residence,11209,8216 5 AVENUE,5 AVENUE,82 STREET,83 STREET,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-19T21:02:19.000,10 BROOKLYN,3060080047,BROOKLYN,977354,166664,ONLINE,Unspecified,BROOKLYN,40.624127992066754,-74.02484182199603,"{'latitude': '40.624127992066754', 'longitude': '-74.02484182199603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,82 STREET,83 STREET,5 AVENUE,,,,,,,
58805526,2023-09-13T17:56:47.000,2023-09-14T00:37:04.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10473,2065 VIRGIL PLACE,VIRGIL PLACE,PUGSLEY AVENUE,OLMSTEAD AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T00:37:07.000,09 BRONX,2036090070,BRONX,1024906,238765,MOBILE,Unspecified,BRONX,40.82193681037204,-73.85310734591428,"{'latitude': '40.82193681037204', 'longitude': '-73.85310734591428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,PUGSLEY AVENUE,OLMSTEAD AVENUE,VIRGIL PLACE,,,,,,,
58803120,2023-09-13T17:56:33.000,2023-09-13T18:47:15.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11218,240 CATON AVENUE,CATON AVENUE,EAST    2 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T18:47:21.000,12 BROOKLYN,,BROOKLYN,990158,175165,PHONE,Unspecified,BROOKLYN,40.64746214133595,-73.9787098590639,"{'latitude': '40.64746214133595', 'longitude': '-73.9787098590639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST    2 STREET,EAST    3 STREET,CATON AVENUE,,,,,,,
58806316,2023-09-13T17:56:27.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,10036,680 8 AVENUE,8 AVENUE,WEST 43 STREET,WEST 44 STREET,ADDRESS,NEW YORK,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-13T20:53:09.000,05 MANHATTAN,1010150001,MANHATTAN,987237,215436,ONLINE,Unspecified,MANHATTAN,40.7579980362835,-73.98921814803249,"{'latitude': '40.7579980362835', 'longitude': '-73.98921814803249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST   43 STREET,WEST   44 STREET,8 AVENUE,,,,,,,
58809451,2023-09-13T17:56:26.000,2023-09-13T23:58:30.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11355,137-39 HOLLY AVENUE,HOLLY AVENUE,137 PLACE,KISSENA BOULEVARD,ADDRESS,FLUSHING,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T23:58:36.000,07 QUEENS,4051470053,QUEENS,1033879,212547,MOBILE,Unspecified,QUEENS,40.74992969892049,-73.82088111978894,"{'latitude': '40.74992969892049', 'longitude': '-73.82088111978894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,137 PLACE,KISSENA BOULEVARD,HOLLY AVENUE,,,,,,,
58800516,2023-09-13T17:56:17.000,2023-09-13T18:21:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,10458,2851 VALENTINE AVENUE,VALENTINE AVENUE,EAST  198 STREET,EAST  199 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T18:21:33.000,07 BRONX,2033050001,BRONX,1014770,256142,MOBILE,Unspecified,BRONX,40.86967236616312,-73.88965020680602,"{'latitude': '40.86967236616312', 'longitude': '-73.88965020680602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  198 STREET,EAST  199 STREET,VALENTINE AVENUE,,,,,,,
58806539,2023-09-13T17:56:00.000,2023-09-14T09:01:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11201,146 CADMAN PLAZA WEST,CADMAN PLAZA WEST,BROOKLYN BRIDGE EXIT RAMP,MIDDAGH ST,ADDRESS,BROOKLYN,N/A,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-14T09:01:00.000,02 BROOKLYN,3002120001,BROOKLYN,986746,194286,ONLINE,Unspecified,BROOKLYN,40.69994660663695,-73.99099830297294,"{'latitude': '40.69994660663695', 'longitude': '-73.99099830297294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58808896,2023-09-13T17:55:57.000,2023-09-13T18:18:43.000,NYPD,New York City Police Department,Encampment,N/A,11231,HENRY STREET,HENRY STREET,HENRY STREET,LORRAINE STREET,INTERSECTION,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-13T18:18:47.000,06 BROOKLYN,,BROOKLYN,983021,184724,PHONE,Unspecified,BROOKLYN,40.67370137425993,-74.00443058178125,"{'latitude': '40.67370137425993', 'longitude': '-74.00443058178125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,HENRY STREET,LORRAINE STREET,,,,,,,,
58808666,2023-09-13T17:55:53.000,2023-09-14T08:25:33.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Dust from Construction,11209,415 OVINGTON AVENUE,OVINGTON AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-14T08:25:33.000,10 BROOKLYN,3058730084,BROOKLYN,977797,170058,PHONE,Unspecified,BROOKLYN,40.633444140341034,-74.0232492249809,"{'latitude': '40.633444140341034', 'longitude': '-74.0232492249809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apartment Building,4 AVENUE,5 AVENUE,OVINGTON AVENUE,,,,,,,
58808618,2023-09-13T17:55:44.000,2023-09-13T19:09:53.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11368,110-16 CORONA AVENUE,CORONA AVENUE,WESTSIDE AVENUE,56 AVENUE,ADDRESS,CORONA,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T19:09:57.000,04 QUEENS,4019680003,QUEENS,1025253,209375,PHONE,Unspecified,QUEENS,40.74126757201555,-73.85203298545572,"{'latitude': '40.74126757201555', 'longitude': '-73.85203298545572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WESTSIDE AVENUE,56 AVENUE,CORONA AVENUE,,,,,,,
58805411,2023-09-13T17:55:39.000,2023-09-13T20:00:22.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,10456,1109 FRANKLIN AVENUE,FRANKLIN AVENUE,3 AVENUE,EAST  166 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T20:00:27.000,03 BRONX,2026080019,BRONX,1010178,240892,MOBILE,Unspecified,BRONX,40.82783032698556,-73.90631225360411,"{'latitude': '40.82783032698556', 'longitude': '-73.90631225360411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,3 AVENUE,EAST  166 STREET,FRANKLIN AVENUE,,,,,,,
58804042,2023-09-13T17:55:30.000,2023-09-13T18:14:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11201,146 CADMAN PLAZA WEST,CADMAN PLAZA WEST,BROOKLYN BRIDGE EXIT RAMP,MIDDAGH STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T18:14:41.000,02 BROOKLYN,3002120001,BROOKLYN,986746,194286,MOBILE,Unspecified,BROOKLYN,40.69994660663695,-73.99099830297294,"{'latitude': '40.69994660663695', 'longitude': '-73.99099830297294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BROOKLYN BRIDGE EXIT RAMP,MIDDAGH STREET,CADMAN PLAZA WEST,,,,,,,
