unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,due_date,road_ramp,taxi_company_borough
58882688,2023-09-21T20:23:00.000,2023-09-22T14:53:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11231,572 HENRY STREET,HENRY STREET,CARROLL ST,SUMMIT ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-22T14:53:00.000,06 BROOKLYN,3003540035,BROOKLYN,984068,187590,ONLINE,Unspecified,BROOKLYN,40.68156797996377,-74.00065619284477,"{'latitude': '40.68156797996377', 'longitude': '-74.00065619284477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886649,2023-09-21T20:22:52.000,2023-09-21T21:32:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10457,1746 ANTHONY AVENUE,ANTHONY AVENUE,ITTNER PLACE,PROSPECT PLACE,ITTNER PLACE,PROSPECT PLACE,ADDRESS,BRONX,ANTHONY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T21:32:43.000,05 BRONX,2028900011,BRONX,1010840,247221,PHONE,Unspecified,BRONX,40.84519962098992,-73.90389510699694,"{'latitude': '40.84519962098992', 'longitude': '-73.90389510699694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58891211,2023-09-21T20:22:47.000,2023-09-21T20:59:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10023,36 CENTRAL PARK WEST,CENTRAL PARK WEST,WEST   63 STREET,WEST   64 STREET,WEST   63 STREET,WEST   64 STREET,ADDRESS,NEW YORK,CENTRAL PARK WEST,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:59:51.000,07 MANHATTAN,1011160029,MANHATTAN,989842,220157,ONLINE,Unspecified,MANHATTAN,40.77095469856518,-73.97981123309117,"{'latitude': '40.77095469856518', 'longitude': '-73.97981123309117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886639,2023-09-21T20:22:46.000,2023-09-21T23:30:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10469,2903 HERING AVENUE,HERING AVENUE,ARNOW AVENUE,ADEE AVENUE,ARNOW AVENUE,ADEE AVENUE,ADDRESS,BRONX,HERING AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:30:42.000,11 BRONX,2045590001,BRONX,1024698,255526,MOBILE,Unspecified,BRONX,40.86794172611595,-73.85375775998308,"{'latitude': '40.86794172611595', 'longitude': '-73.85375775998308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890834,2023-09-21T20:22:44.000,2023-09-21T22:17:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,4294 OCEAN AVENUE,OCEAN AVENUE,ORIENTAL BOULEVARD,DEAD END,ORIENTAL BOULEVARD,DEAD END,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:17:30.000,15 BROOKLYN,3087430096,BROOKLYN,998952,149296,MOBILE,Unspecified,BROOKLYN,40.57644684745573,-73.94707602091962,"{'latitude': '40.57644684745573', 'longitude': '-73.94707602091962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882574,2023-09-21T20:22:44.000,2023-09-23T10:02:23.000,DSNY,Department of Sanitation,Dead Animal,Cat,Street,11234,AVENUE T,AVENUE T,AVENUE T,EAST   64 STREET,AVENUE T,EAST   64 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T10:02:19.000,18 BROOKLYN,,BROOKLYN,1008066,164450,PHONE,Unspecified,BROOKLYN,40.61802169847285,-73.91421421158121,"{'latitude': '40.61802169847285', 'longitude': '-73.91421421158121', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885329,2023-09-21T20:22:39.000,2023-09-22T01:44:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10304,23 OCCIDENT AVENUE,OCCIDENT AVENUE,SUNRISE TERRACE,MARION AVENUE,SUNRISE TERRACE,MARION AVENUE,ADDRESS,STATEN ISLAND,OCCIDENT AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T01:44:09.000,01 STATEN ISLAND,5005830018,STATEN ISLAND,960808,168695,ONLINE,Unspecified,STATEN ISLAND,40.62967432710857,-74.08445337432914,"{'latitude': '40.62967432710857', 'longitude': '-74.08445337432914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58883045,2023-09-21T20:22:17.000,2023-09-21T21:30:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,1726 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST CLIFFORD PLACE,WEST  176 STREET,WEST CLIFFORD PLACE,WEST  176 STREET,ADDRESS,BRONX,DAVIDSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T21:30:12.000,05 BRONX,2028610057,BRONX,1008186,248132,ONLINE,Unspecified,BRONX,40.847707639852395,-73.91348426609342,"{'latitude': '40.847707639852395', 'longitude': '-73.91348426609342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882745,2023-09-21T20:22:00.000,2023-09-21T22:10:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,85-35 89 STREET,89 STREET,85 ROAD,86 ROAD,85 ROAD,86 ROAD,ADDRESS,WOODHAVEN,89 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T22:10:19.000,09 QUEENS,4088720035,QUEENS,1024143,192581,MOBILE,Unspecified,QUEENS,40.695177216545616,-73.85613815228305,"{'latitude': '40.695177216545616', 'longitude': '-73.85613815228305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890692,2023-09-21T20:22:00.000,2023-09-21T21:48:43.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,187 WEBSTER AVENUE,WEBSTER AVENUE,SETON PLACE,OCEAN PARKWAY,SETON PLACE,OCEAN PARKWAY,ADDRESS,BROOKLYN,WEBSTER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T21:48:47.000,14 BROOKLYN,3054160091,BROOKLYN,991539,169330,PHONE,Unspecified,BROOKLYN,40.63144528613769,-73.97373957449574,"{'latitude': '40.63144528613769', 'longitude': '-73.97373957449574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889033,2023-09-21T20:21:24.000,2023-09-23T14:15:15.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11206,87 MONTROSE AVENUE,MONTROSE AVENUE,LEONARD STREET,MANHATTAN AVENUE,LEONARD STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,MONTROSE AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T08:20:53.000,01 BROOKLYN,3030510034,BROOKLYN,999183,196881,MOBILE,Unspecified,BROOKLYN,40.70705702304772,-73.94613914734781,"{'latitude': '40.70705702304772', 'longitude': '-73.94613914734781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881645,2023-09-21T20:21:23.000,2023-09-21T20:35:56.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,132 1 AVENUE,1 AVENUE,EAST    7 STREET,ST MARKS PLACE,EAST    7 STREET,ST MARKS PLACE,ADDRESS,NEW YORK,1 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:36:01.000,03 MANHATTAN,1004350009,MANHATTAN,988310,204323,ONLINE,Unspecified,MANHATTAN,40.727495196996195,-73.98535176350751,"{'latitude': '40.727495196996195', 'longitude': '-73.98535176350751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885061,2023-09-21T20:21:20.000,2023-09-22T15:20:54.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,11372,95-27 37 AVENUE,37 AVENUE,WARREN STREET,JUNCTION BOULEVARD,WARREN STREET,JUNCTION BOULEVARD,ADDRESS,JACKSON HEIGHTS,37 AVENUE,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-22T05:12:40.000,03 QUEENS,,QUEENS,1019929,213066,ONLINE,Unspecified,QUEENS,40.75142151147664,-73.8712260272787,"{'latitude': '40.75142151147664', 'longitude': '-73.8712260272787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58883778,2023-09-21T20:21:19.000,2023-09-21T21:43:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10463,3600 FIELDSTON ROAD,FIELDSTON ROAD,RIVERDALE AVENUE,WEST  238 STREET,RIVERDALE AVENUE,WEST  238 STREET,ADDRESS,BRONX,FIELDSTON ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T21:43:54.000,08 BRONX,2057710020,BRONX,1010011,262118,ONLINE,Unspecified,BRONX,40.88608979903107,-73.90683411444684,"{'latitude': '40.88608979903107', 'longitude': '-73.90683411444684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881930,2023-09-21T20:21:09.000,2023-10-02T02:02:58.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11214,8646 BAY PARKWAY,BAY PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,11 BROOKLYN,3063800062,BROOKLYN,985703,158251,PHONE,Unspecified,BROOKLYN,40.60103860572383,-73.99476759215189,"{'latitude': '40.60103860572383', 'longitude': '-73.99476759215189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885768,2023-09-21T20:21:09.000,2023-10-02T02:02:58.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,11214,8646 BAY PARKWAY,BAY PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,11 BROOKLYN,3063800062,BROOKLYN,985703,158251,PHONE,Unspecified,BROOKLYN,40.60103860572383,-73.99476759215189,"{'latitude': '40.60103860572383', 'longitude': '-73.99476759215189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889371,2023-09-21T20:20:49.000,2023-09-21T20:54:35.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10030,305 WEST  141 STREET,WEST  141 STREET,FREDERICK DOUGLASS BOULEVARD,EDGECOMBE AVENUE,FREDERICK DOUGLASS BOULEVARD,EDGECOMBE AVENUE,ADDRESS,NEW YORK,WEST  141 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T20:54:41.000,10 MANHATTAN,1020430010,MANHATTAN,999724,238190,MOBILE,Unspecified,MANHATTAN,40.82043860696496,-73.94409275766965,"{'latitude': '40.82043860696496', 'longitude': '-73.94409275766965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889082,2023-09-21T20:20:26.000,2023-09-21T20:40:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11109,45-40 CENTER BOULEVARD,CENTER BOULEVARD,BEND,46 AVENUE,BEND,46 AVENUE,ADDRESS,LONG ISLAND CITY,CENTER BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:40:06.000,02 QUEENS,4000210010,QUEENS,996217,211933,MOBILE,Unspecified,QUEENS,40.748375596698416,-73.95681024747321,"{'latitude': '40.748375596698416', 'longitude': '-73.95681024747321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881682,2023-09-21T20:20:21.000,2023-09-21T20:40:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,91 JUNIUS STREET,JUNIUS STREET,LIBERTY AVENUE,GLENMORE AVENUE,LIBERTY AVENUE,GLENMORE AVENUE,ADDRESS,BROOKLYN,JUNIUS STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:40:37.000,16 BROOKLYN,3036967501,BROOKLYN,1010942,184416,ONLINE,Unspecified,BROOKLYN,40.6728158292927,-73.90377579949111,"{'latitude': '40.6728158292927', 'longitude': '-73.90377579949111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882748,2023-09-21T20:20:15.000,2023-09-21T21:53:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11420,149-26 120 STREET,120 STREET,149 AVENUE,150 AVENUE,149 AVENUE,150 AVENUE,ADDRESS,SOUTH OZONE PARK,120 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T21:53:37.000,10 QUEENS,4118200045,QUEENS,1033991,182678,MOBILE,Unspecified,QUEENS,40.66794591807887,-73.82069755432818,"{'latitude': '40.66794591807887', 'longitude': '-73.82069755432818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882775,2023-09-21T20:20:10.000,2023-09-21T21:31:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10457,2031 WEBSTER AVENUE,WEBSTER AVENUE,EAST  179 STREET,EAST  180 STREET,EAST  179 STREET,EAST  180 STREET,ADDRESS,BRONX,WEBSTER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T21:31:23.000,05 BRONX,2031420074,BRONX,1012183,249303,MOBILE,Unspecified,BRONX,40.850909946834975,-73.89903239955997,"{'latitude': '40.850909946834975', 'longitude': '-73.89903239955997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885376,2023-09-21T20:20:00.000,2023-09-21T21:36:31.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10455,644 EAGLE AVENUE,EAGLE AVENUE,WESTCHESTER AVENUE,EAST  156 STREET,WESTCHESTER AVENUE,EAST  156 STREET,ADDRESS,BRONX,EAGLE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T21:36:34.000,01 BRONX,2026240009,BRONX,1008980,236872,MOBILE,Unspecified,BRONX,40.816800005872885,-73.91065589660556,"{'latitude': '40.816800005872885', 'longitude': '-73.91065589660556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58883926,2023-09-21T20:20:00.000,2023-09-22T23:37:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11205,340 MYRTLE AVENUE,MYRTLE AVENUE,CARLTON AVE,ADELPHI ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-22T23:37:00.000,02 BROOKLYN,3020730021,BROOKLYN,991817,191842,ONLINE,Unspecified,BROOKLYN,40.69323551186245,-73.97271274590774,"{'latitude': '40.69323551186245', 'longitude': '-73.97271274590774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58887907,2023-09-21T20:20:00.000,2023-09-22T13:50:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,11358,171-98 CROCHERON AVENUE,CROCHERON AVENUE,171 ST,172 ST,,,ADDRESS,FLUSHING,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-22T13:50:00.000,07 QUEENS,,QUEENS,1041223,217318,ONLINE,Unspecified,QUEENS,40.76298057426812,-73.79433512964698,"{'latitude': '40.76298057426812', 'longitude': '-73.79433512964698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882943,2023-09-21T20:19:32.000,2023-09-21T20:22:46.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10466,715 EAST  231 STREET,EAST  231 STREET,WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,ADDRESS,BRONX,EAST  231 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:22:50.000,12 BRONX,2048450031,BRONX,1023674,264225,ONLINE,Unspecified,BRONX,40.89182238098732,-73.85740889128141,"{'latitude': '40.89182238098732', 'longitude': '-73.85740889128141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881344,2023-09-21T20:19:21.000,2023-09-22T01:36:31.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,10463,3507 FORT INDEPENDENCE STREET,FORT INDEPENDENCE STREET,BAILEY PLACE,ORLOFF AVENUE,BAILEY PLACE,ORLOFF AVENUE,ADDRESS,BRONX,FORT INDEPENDENCE STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T01:36:35.000,08 BRONX,2032620088,BRONX,1012435,260786,MOBILE,Unspecified,BRONX,40.88242646906402,-73.8980732156365,"{'latitude': '40.88242646906402', 'longitude': '-73.8980732156365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885335,2023-09-21T20:19:16.000,2023-09-22T01:39:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10465,188 KEARNEY AVENUE,KEARNEY AVENUE,HARDING AVENUE,LAWTON AVENUE,HARDING AVENUE,LAWTON AVENUE,ADDRESS,BRONX,KEARNEY AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T01:39:05.000,10 BRONX,2055010037,BRONX,1036448,237063,MOBILE,Unspecified,BRONX,40.817204646287855,-73.81141873599786,"{'latitude': '40.817204646287855', 'longitude': '-73.81141873599786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884170,2023-09-21T20:19:04.000,2023-09-21T20:54:01.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10027,67 ST CLAIR PLACE,ST CLAIR PLACE,12 AVENUE,AMTRAK-NORTHEAST LINE,12 AVENUE,AMTRAK-NORTHEAST LINE,ADDRESS,NEW YORK,ST CLAIR PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T20:54:06.000,09 MANHATTAN,1020040012,MANHATTAN,994990,237204,ONLINE,Unspecified,MANHATTAN,40.817739339132444,-73.96119817713135,"{'latitude': '40.817739339132444', 'longitude': '-73.96119817713135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889999,2023-09-21T20:19:03.000,2023-09-21T20:44:38.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11691,344 BEACH NINTH STREET,BEACH NINTH STREET,MEEHAN AVENUE,LANETT AVENUE,MEEHAN AVENUE,LANETT AVENUE,ADDRESS,FAR ROCKAWAY,BEACH    9 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:44:41.000,14 QUEENS,4155980595,QUEENS,1055146,157481,PHONE,Unspecified,QUEENS,40.59864166447105,-73.74470475231473,"{'latitude': '40.59864166447105', 'longitude': '-73.74470475231473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889078,2023-09-21T20:18:55.000,2023-09-21T21:54:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10462,2116 BOGART AVENUE,BOGART AVENUE,LYDIG AVENUE,WOODMANSTEN PLACE,LYDIG AVENUE,WOODMANSTEN PLACE,ADDRESS,BRONX,BOGART AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T21:54:17.000,11 BRONX,2043250038,BRONX,1022692,250646,ONLINE,Unspecified,BRONX,40.85455657735115,-73.86103855404457,"{'latitude': '40.85455657735115', 'longitude': '-73.86103855404457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889276,2023-09-21T20:18:44.000,2023-09-21T20:38:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10032,562 WEST  161 STREET,WEST  161 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  161 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T20:38:27.000,12 MANHATTAN,1021190018,MANHATTAN,1000343,243873,PHONE,Unspecified,MANHATTAN,40.83603570890171,-73.94184269218287,"{'latitude': '40.83603570890171', 'longitude': '-73.94184269218287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885685,2023-09-21T20:18:29.000,2023-09-21T20:30:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10035,114 EAST  122 STREET,EAST  122 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST  122 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:30:43.000,11 MANHATTAN,1017700159,MANHATTAN,1000944,231765,MOBILE,Unspecified,MANHATTAN,40.802801552063045,-73.93970090355988,"{'latitude': '40.802801552063045', 'longitude': '-73.93970090355988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58887759,2023-09-21T20:18:25.000,2023-09-21T22:01:30.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10012,555 BROADWAY,BROADWAY,SPRING STREET,PRINCE STREET,SPRING STREET,PRINCE STREET,ADDRESS,NEW YORK,BROADWAY,Closed,N/A,2023-09-21T22:01:34.000,02 MANHATTAN,1004980011,MANHATTAN,984756,202973,PHONE,Unspecified,MANHATTAN,40.7237906922821,-73.99817448383693,"{'latitude': '40.7237906922821', 'longitude': '-73.99817448383693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889699,2023-09-21T20:18:19.000,2023-09-21T21:25:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10453,1881 GRAND CONCOURSE,GRAND CONCOURSE,MOUNT HOPE PLACE,EAST  177 STREET,MOUNT HOPE PLACE,EAST  177 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T21:25:58.000,05 BRONX,2028050056,BRONX,1010107,248547,ONLINE,Unspecified,BRONX,40.84884127531168,-73.90653929154836,"{'latitude': '40.84884127531168', 'longitude': '-73.90653929154836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885928,2023-09-21T20:17:56.000,2023-10-02T12:39:29.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10466,682 EAST  223 STREET,EAST  223 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,12 BRONX,2048240079,BRONX,1022384,262340,PHONE,Unspecified,BRONX,40.88665432581738,-73.8620853675252,"{'latitude': '40.88665432581738', 'longitude': '-73.8620853675252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889888,2023-09-21T20:17:56.000,2023-10-02T12:39:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10466,682 EAST  223 STREET,EAST  223 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,12 BRONX,2048240079,BRONX,1022384,262340,PHONE,Unspecified,BRONX,40.88665432581738,-73.8620853675252,"{'latitude': '40.88665432581738', 'longitude': '-73.8620853675252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885854,2023-09-21T20:17:56.000,2023-10-02T12:39:28.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10466,682 EAST  223 STREET,EAST  223 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,12 BRONX,2048240079,BRONX,1022384,262340,PHONE,Unspecified,BRONX,40.88665432581738,-73.8620853675252,"{'latitude': '40.88665432581738', 'longitude': '-73.8620853675252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58887238,2023-09-21T20:17:56.000,2023-10-02T12:39:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10466,682 EAST  223 STREET,EAST  223 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,12 BRONX,2048240079,BRONX,1022384,262340,PHONE,Unspecified,BRONX,40.88665432581738,-73.8620853675252,"{'latitude': '40.88665432581738', 'longitude': '-73.8620853675252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890122,2023-09-21T20:17:34.000,2023-09-22T05:01:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11385,68 AVENUE,68 AVENUE,65 PLACE,68 AVENUE,65 PLACE,68 AVENUE,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T05:01:33.000,05 QUEENS,,QUEENS,1014245,196655,MOBILE,Unspecified,QUEENS,40.70639846753214,-73.89181406121257,"{'latitude': '40.70639846753214', 'longitude': '-73.89181406121257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
