unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58966060,2023-09-29T12:59:57.000,2023-10-06T20:00:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10468,2505 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-06T00:00:00.000,07 BRONX,2032200110,BRONX,1011060,254680,PHONE,Unspecified,BRONX,40.865671671756864,-73.90307012473059,"{'latitude': '40.865671671756864', 'longitude': '-73.90307012473059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58967592,2023-09-29T12:59:57.000,2023-10-06T20:00:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10468,2505 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-06T00:00:00.000,07 BRONX,2032200110,BRONX,1011060,254680,PHONE,Unspecified,BRONX,40.865671671756864,-73.90307012473059,"{'latitude': '40.865671671756864', 'longitude': '-73.90307012473059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,,,,,,
58962898,2023-09-29T12:59:57.000,2023-10-06T20:00:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10468,2505 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-06T00:00:00.000,07 BRONX,2032200110,BRONX,1011060,254680,PHONE,Unspecified,BRONX,40.865671671756864,-73.90307012473059,"{'latitude': '40.865671671756864', 'longitude': '-73.90307012473059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58956735,2023-09-29T12:59:57.000,2023-10-10T20:42:32.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10468,2505 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-10T00:00:00.000,07 BRONX,2032200110,BRONX,1011060,254680,PHONE,Unspecified,BRONX,40.865671671756864,-73.90307012473059,"{'latitude': '40.865671671756864', 'longitude': '-73.90307012473059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
59456335,2023-09-29T12:59:47.000,,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11212,1081 WILLMOHR STREET,WILLMOHR STREET,EAST   94 STREET,EAST   95 STREET,EAST   94 STREET,EAST   95 STREET,ADDRESS,BROOKLYN,WILLMOHR STREET,In Progress,,17 BROOKLYN,3046690002,BROOKLYN,1006904,178520,PHONE,Unspecified,BROOKLYN,40.656643877970616,-73.91835252209262,"{'latitude': '40.656643877970616', 'longitude': '-73.91835252209262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58964536,2023-09-29T12:59:45.000,2023-10-01T20:30:40.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11355,42-30 UNION STREET,UNION STREET,,,,,ADDRESS,FLUSHING,,Closed,2023-10-01T00:00:00.000,07 QUEENS,4051800049,QUEENS,1032848,215172,PHONE,Unspecified,QUEENS,40.7571403697996,-73.82458317907286,"{'latitude': '40.7571403697996', 'longitude': '-73.82458317907286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58959721,2023-09-29T12:59:45.000,2023-10-01T20:30:41.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11355,42-30 UNION STREET,UNION STREET,,,,,ADDRESS,FLUSHING,,Closed,2023-10-01T00:00:00.000,07 QUEENS,4051800049,QUEENS,1032848,215172,PHONE,Unspecified,QUEENS,40.7571403697996,-73.82458317907286,"{'latitude': '40.7571403697996', 'longitude': '-73.82458317907286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
59442714,2023-09-29T12:59:44.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11212,1081 WILLMOHR STREET,WILLMOHR STREET,EAST   94 STREET,EAST   95 STREET,EAST   94 STREET,EAST   95 STREET,ADDRESS,BROOKLYN,WILLMOHR STREET,In Progress,,17 BROOKLYN,3046690002,BROOKLYN,1006904,178520,PHONE,Unspecified,BROOKLYN,40.656643877970616,-73.91835252209262,"{'latitude': '40.656643877970616', 'longitude': '-73.91835252209262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59447265,2023-09-29T12:59:43.000,2023-11-14T00:00:00.000,DOB,Department of Buildings,Water Drainage,Drain/Pipe Clogged,Street,11222,233 NORTH HENRY STREET,NORTH HENRY STREET,NASSAU AVENUE,NORMAN AVENUE,NASSAU AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,NORTH HENRY STREET,Closed,2023-11-14T00:00:00.000,01 BROOKLYN,3026550010,BROOKLYN,999821,204217,PHONE,Unspecified,BROOKLYN,40.727191479724,-73.94382101835633,"{'latitude': '40.727191479724', 'longitude': '-73.94382101835633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58962708,2023-09-29T12:59:40.000,2023-10-14T14:22:38.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10035,1429 5 AVENUE,5 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-14T00:00:00.000,11 MANHATTAN,1016220073,MANHATTAN,999144,231107,PHONE,Unspecified,MANHATTAN,40.8009987401566,-73.94620400115934,"{'latitude': '40.8009987401566', 'longitude': '-73.94620400115934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58964617,2023-09-29T12:59:38.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10003,305 EAST   12 STREET,EAST   12 STREET,,,,,ADDRESS,NEW YORK,,Open,2023-09-29T00:00:00.000,03 MANHATTAN,1004540068,MANHATTAN,988274,205544,PHONE,Unspecified,MANHATTAN,40.730846560111864,-73.98548091917638,"{'latitude': '40.730846560111864', 'longitude': '-73.98548091917638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 212 234 - 7485 (MANHATTAN).",,,,,,,
58962848,2023-09-29T12:59:38.000,2023-10-04T22:39:24.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11417,97-21 135 DRIVE,135 DRIVE,,,,,ADDRESS,OZONE PARK,,Closed,2023-10-04T00:00:00.000,10 QUEENS,4115360055,QUEENS,1029470,184352,PHONE,Unspecified,QUEENS,40.6725649117474,-73.8369832304269,"{'latitude': '40.6725649117474', 'longitude': '-73.8369832304269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58968036,2023-09-29T12:59:37.000,2023-09-29T13:26:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10035,1462 FIFTH AVENUE,FIFTH AVENUE,EAST  118 STREET,EAST  119 STREET,EAST  118 STREET,EAST  119 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,2023-09-29T13:26:45.000,10 MANHATTAN,,MANHATTAN,999372,231532,MOBILE,Unspecified,MANHATTAN,40.80216486132653,-73.9453795254788,"{'latitude': '40.80216486132653', 'longitude': '-73.9453795254788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded and upon arrival those responsible for the condition were gone.,,,,,,,
58959938,2023-09-29T12:59:34.000,2023-10-06T20:47:00.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10457,4392 PARK AVENUE,PARK AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-06T00:00:00.000,06 BRONX,2030370006,BRONX,1012820,249795,PHONE,Unspecified,BRONX,40.852258301736995,-73.89672778251888,"{'latitude': '40.852258301736995', 'longitude': '-73.89672778251888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58956221,2023-09-29T12:59:33.000,2023-09-29T13:50:44.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11233,834 HALSEY STREET,HALSEY STREET,RALPH AVENUE,HOWARD AVENUE,RALPH AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,HALSEY STREET,Closed,2023-09-29T13:50:48.000,03 BROOKLYN,3014930032,BROOKLYN,1006157,188891,ONLINE,Unspecified,BROOKLYN,40.685111819966984,-73.92101108480121,"{'latitude': '40.685111819966984', 'longitude': '-73.92101108480121', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,,
58966252,2023-09-29T12:59:31.000,2023-10-02T14:21:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11226,811 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,14 BROOKLYN,3051630057,BROOKLYN,995461,173439,ONLINE,Unspecified,BROOKLYN,40.6427195185756,-73.95960277398535,"{'latitude': '40.6427195185756', 'longitude': '-73.95960277398535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58964510,2023-09-29T12:59:31.000,2023-10-02T14:21:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11226,811 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,14 BROOKLYN,3051630057,BROOKLYN,995461,173439,ONLINE,Unspecified,BROOKLYN,40.6427195185756,-73.95960277398535,"{'latitude': '40.6427195185756', 'longitude': '-73.95960277398535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,,,,,,,
58966015,2023-09-29T12:59:31.000,2023-10-02T14:21:52.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11226,811 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,14 BROOKLYN,3051630057,BROOKLYN,995461,173439,ONLINE,Unspecified,BROOKLYN,40.6427195185756,-73.95960277398535,"{'latitude': '40.6427195185756', 'longitude': '-73.95960277398535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58966076,2023-09-29T12:59:31.000,2023-10-02T14:21:52.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,811 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,14 BROOKLYN,3051630057,BROOKLYN,995461,173439,ONLINE,Unspecified,BROOKLYN,40.6427195185756,-73.95960277398535,"{'latitude': '40.6427195185756', 'longitude': '-73.95960277398535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
59441584,2023-09-29T12:59:12.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11355,42-30 UNION STREET,UNION STREET,SANFORD AVENUE,FRANKLIN AVENUE,SANFORD AVENUE,FRANKLIN AVENUE,ADDRESS,FLUSHING,UNION STREET,In Progress,,07 QUEENS,,QUEENS,1032848,215172,PHONE,Unspecified,QUEENS,40.7571403697996,-73.82458317907286,"{'latitude': '40.7571403697996', 'longitude': '-73.82458317907286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59460056,2023-09-29T12:59:08.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11355,42-30 UNION STREET,UNION STREET,SANFORD AVENUE,FRANKLIN AVENUE,SANFORD AVENUE,FRANKLIN AVENUE,ADDRESS,FLUSHING,UNION STREET,In Progress,,07 QUEENS,,QUEENS,1032848,215172,PHONE,Unspecified,QUEENS,40.7571403697996,-73.82458317907286,"{'latitude': '40.7571403697996', 'longitude': '-73.82458317907286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59457040,2023-09-29T12:59:05.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,10035,1429 5 AVENUE,5 AVENUE,EAST  116 STREET,EAST  117 STREET,EAST  116 STREET,EAST  117 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,2023-10-14T00:00:00.000,11 MANHATTAN,,MANHATTAN,999144,231107,PHONE,Unspecified,MANHATTAN,40.8009987401566,-73.94620400115934,"{'latitude': '40.8009987401566', 'longitude': '-73.94620400115934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58962140,2023-09-29T12:59:00.000,2023-09-29T18:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11433,174-22 ADELAIDE ROAD,ADELAIDE ROAD,MARNE PL,175 ST,,,ADDRESS,JAMAICA,,Closed,2023-09-29T18:10:00.000,12 QUEENS,4102880049,QUEENS,1045989,192165,PHONE,Unspecified,QUEENS,40.693909956647204,-73.77736135739855,"{'latitude': '40.693909956647204', 'longitude': '-73.77736135739855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
58958925,2023-09-29T12:59:00.000,2023-09-29T13:25:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11205,102 WASHINGTON AVENUE,WASHINGTON AVENUE,PARK AVE,MYRTLE AVE,,,ADDRESS,BROOKLYN,,Closed,2023-09-29T13:25:00.000,02 BROOKLYN,3018890054,BROOKLYN,993324,192579,ONLINE,Unspecified,BROOKLYN,40.69525698917028,-73.96727738170559,"{'latitude': '40.69525698917028', 'longitude': '-73.96727738170559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,,,,,,,
58955851,2023-09-29T12:59:00.000,2023-09-29T13:18:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11413,145-48 224 STREET,224 STREET,145 RD,146 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,2023-09-29T13:18:00.000,13 QUEENS,4134710046,QUEENS,1052013,180478,PHONE,Unspecified,QUEENS,40.661787834409395,-73.75575566972064,"{'latitude': '40.661787834409395', 'longitude': '-73.75575566972064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,,
58957483,2023-09-29T12:59:00.000,2023-10-05T12:10:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11435,144-17 JAMAICA AVENUE,JAMAICA AVENUE,144 PL,145 ST,,,ADDRESS,JAMAICA,,Closed,2023-10-05T12:10:00.000,12 QUEENS,4096740043,QUEENS,1036738,195138,PHONE,Unspecified,QUEENS,40.702129831176855,-73.81069835187068,"{'latitude': '40.702129831176855', 'longitude': '-73.81069835187068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,,,,,,,
58962483,2023-09-29T12:59:00.000,2023-09-29T14:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10305,,,,,LILY POND AVENUE,NARROWS ROAD SOUTH,INTERSECTION,STATEN ISLAND,,Closed,2023-09-29T14:45:00.000,02 STATEN ISLAND,,STATEN ISLAND,966179,158318,UNKNOWN,Unspecified,STATEN ISLAND,40.60120420192501,-74.06507576419791,"{'latitude': '40.60120420192501', 'longitude': '-74.06507576419791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,,
58955898,2023-09-29T12:59:00.000,2023-10-01T08:50:00.000,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,10460,1747 GARFIELD STREET,GARFIELD STREET,VAN NEST AVE,MORRIS PARK AVE,,,ADDRESS,BRONX,,Closed,2023-10-01T08:50:00.000,11 BRONX,2040210111,BRONX,1020559,246505,ONLINE,Unspecified,BRONX,40.84319979778657,-73.86877140788432,"{'latitude': '40.84319979778657', 'longitude': '-73.86877140788432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environmental Protection inspected your complaint and determined that the catch basin is now functioning properly.  If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,,
58957706,2023-09-29T12:59:00.000,2023-10-01T09:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11365,64-10 188 STREET,188 STREET,64 AVE,,,,ADDRESS,FRESH MEADOWS,,Closed,2023-10-01T09:30:00.000,08 QUEENS,,QUEENS,1043532,208540,ONLINE,Unspecified,QUEENS,40.73887207311767,-73.7860773667488,"{'latitude': '40.73887207311767', 'longitude': '-73.7860773667488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,,,,,,,
58960628,2023-09-29T12:59:00.000,2023-09-30T19:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11427,83-39 213 STREET,213 STREET,82 AVE,85 AVE,,,ADDRESS,QUEENS VILLAGE,,Closed,2023-09-30T19:00:00.000,11 QUEENS,,QUEENS,1051687,205686,PHONE,Unspecified,QUEENS,40.73098015405421,-73.75667831234952,"{'latitude': '40.73098015405421', 'longitude': '-73.75667831234952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
58960761,2023-09-29T12:59:00.000,2023-10-01T13:35:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10470,230 EAST  239 STREET,EAST  239 STREET,KEPLER AVE,KATONAH AVE,,,ADDRESS,BRONX,,Closed,2023-10-01T13:35:00.000,12 BRONX,2033790024,BRONX,1020228,267225,ONLINE,Unspecified,BRONX,40.900071139003416,-73.86985645264006,"{'latitude': '40.900071139003416', 'longitude': '-73.86985645264006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,,,,,,
58963473,2023-09-29T12:59:00.000,2023-10-12T06:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11375,88-52 69 ROAD,69 ROAD,SYBILLA ST,METROPOLITAN AVE,,,ADDRESS,FOREST HILLS,,Closed,2023-10-12T06:45:00.000,06 QUEENS,4038930055,QUEENS,1024510,198162,ONLINE,Unspecified,QUEENS,40.7104940687872,-73.85478131683463,"{'latitude': '40.7104940687872', 'longitude': '-73.85478131683463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",N/A,,,,,,
58960488,2023-09-29T12:59:00.000,2023-10-01T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11214,75 BAY   37 STREET,BAY   37 STREET,86 ST,BENSON AVE,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T10:30:00.000,11 BROOKLYN,3068650009,BROOKLYN,987019,156951,PHONE,Unspecified,BROOKLYN,40.59747005542556,-73.9900290688094,"{'latitude': '40.59747005542556', 'longitude': '-73.9900290688094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,,,,,,,
58957484,2023-09-29T12:59:00.000,2023-10-01T11:40:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11219,,,,,13 AVENUE,47 STREET,INTERSECTION,BROOKLYN,,Closed,2023-10-01T11:40:00.000,12 BROOKLYN,,BROOKLYN,986760,171042,PHONE,Unspecified,BROOKLYN,40.63614700611716,-73.99095646711457,"{'latitude': '40.63614700611716', 'longitude': '-73.99095646711457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,,,,,,,
58962446,2023-09-29T12:58:54.000,2023-09-29T14:57:30.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11432,150-59 87 ROAD,87 ROAD,150 STREET,155 STREET,150 STREET,155 STREET,ADDRESS,JAMAICA,87 ROAD,Closed,2023-09-29T14:57:35.000,08 QUEENS,4097070059,QUEENS,1037917,197105,PHONE,Unspecified,QUEENS,40.707521698151275,-73.8064305431526,"{'latitude': '40.707521698151275', 'longitude': '-73.8064305431526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,,
59441829,2023-09-29T12:58:28.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Apartment,11417,97-21 135 DRIVE,135 DRIVE,CENTREVILLE STREET,DEAD END,CENTREVILLE STREET,DEAD END,ADDRESS,OZONE PARK,135 DRIVE,Closed,2023-10-04T00:00:00.000,10 QUEENS,,QUEENS,1029470,184352,PHONE,Unspecified,QUEENS,40.6725649117474,-73.8369832304269,"{'latitude': '40.6725649117474', 'longitude': '-73.8369832304269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442019,2023-09-29T12:58:11.000,2023-09-30T19:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11427,83-39 213 STREET,213 STREET,82 AVENUE,85 AVENUE,82 AVENUE,85 AVENUE,ADDRESS,QUEENS VILLAGE,213 STREET,Closed,2023-09-30T19:00:00.000,11 QUEENS,,QUEENS,1051687,205686,PHONE,Unspecified,QUEENS,40.73098015405421,-73.75667831234952,"{'latitude': '40.73098015405421', 'longitude': '-73.75667831234952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59438728,2023-09-29T12:58:09.000,2023-09-29T18:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11433,174-22 ADELAIDE ROAD,ADELAIDE ROAD,MARNE PLACE,175 STREET,MARNE PLACE,175 STREET,ADDRESS,JAMAICA,ADELAIDE ROAD,Closed,2023-09-29T18:10:00.000,12 QUEENS,4102880049,QUEENS,1045989,192165,PHONE,Unspecified,QUEENS,40.693909956647204,-73.77736135739855,"{'latitude': '40.693909956647204', 'longitude': '-73.77736135739855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59439492,2023-09-29T12:57:57.000,2023-10-01T13:35:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,10470,230 EAST  239 STREET,EAST  239 STREET,KEPLER AVENUE,KATONAH AVENUE,KEPLER AVENUE,KATONAH AVENUE,ADDRESS,BRONX,EAST  239 STREET,Closed,2023-10-01T13:35:00.000,12 BRONX,,BRONX,1020228,267225,ONLINE,Unspecified,BRONX,40.900071139003416,-73.86985645264006,"{'latitude': '40.900071139003416', 'longitude': '-73.86985645264006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456612,2023-09-29T12:57:45.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11226,811 OCEAN AVENUE,OCEAN AVENUE,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,2023-10-02T00:00:00.000,14 BROOKLYN,3051630057,BROOKLYN,995461,173439,ONLINE,Unspecified,BROOKLYN,40.6427195185756,-73.95960277398535,"{'latitude': '40.6427195185756', 'longitude': '-73.95960277398535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442300,2023-09-29T12:57:45.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11226,811 OCEAN AVENUE,OCEAN AVENUE,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,2023-10-02T00:00:00.000,14 BROOKLYN,3051630057,BROOKLYN,995461,173439,ONLINE,Unspecified,BROOKLYN,40.6427195185756,-73.95960277398535,"{'latitude': '40.6427195185756', 'longitude': '-73.95960277398535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
