unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,taxi_company_borough,due_date
58922526,2023-09-25T18:27:00.000,2023-09-25T20:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11373,,,,,57 AVENUE,90 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T20:45:00.000,04 QUEENS,,QUEENS,1019652,206987,UNKNOWN,Unspecified,QUEENS,40.73473730503754,-73.8722577802291,"{'latitude': '40.73473730503754', 'longitude': '-73.8722577802291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58924243,2023-09-25T18:26:47.000,2023-09-28T16:07:00.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,10314,28 MAINE AVENUE,MAINE AVENUE,MANOR ROAD,SOUTH GREENLEAF AVENUE,MANOR ROAD,SOUTH GREENLEAF AVENUE,ADDRESS,STATEN ISLAND,MAINE AVENUE,Closed,This request required re-assignment to a new DOT unit.,2023-09-28T16:07:08.000,01 STATEN ISLAND,5003650150,STATEN ISLAND,949584,165464,PHONE,Unspecified,STATEN ISLAND,40.620769106136116,-74.12487290394431,"{'latitude': '40.620769106136116', 'longitude': '-74.12487290394431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923703,2023-09-25T18:26:30.000,2023-09-25T19:38:34.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11207,190 COZINE AVENUE,COZINE AVENUE,VERMONT STREET,VAN SICLEN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,COZINE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T19:38:40.000,05 BROOKLYN,3044157501,BROOKLYN,1016213,178011,ONLINE,Unspecified,BROOKLYN,40.655218076771995,-73.88480431995897,"{'latitude': '40.655218076771995', 'longitude': '-73.88480431995897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923042,2023-09-25T18:26:29.000,2023-09-25T18:26:29.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10023,119 WEST   75 STREET,WEST   75 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   75 STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-25T18:26:29.000,07 MANHATTAN,1011470121,MANHATTAN,990283,223354,PHONE,Unspecified,MANHATTAN,40.77972933388349,-73.97821622296966,"{'latitude': '40.77972933388349', 'longitude': '-73.97821622296966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917507,2023-09-25T18:26:17.000,,DPR,Department of Parks and Recreation,Wood Pile Remaining,Remove Debris,Street,11436,128-06 142 STREET,142 STREET,SUTTER AVENUE,129 AVENUE,SUTTER AVENUE,129 AVENUE,ADDRESS,JAMAICA,142 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.    Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.    For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.     To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-17T09:20:35.000,12 QUEENS,4120580197,QUEENS,1040181,184320,PHONE,Unspecified,QUEENS,40.67241588809928,-73.79837077941367,"{'latitude': '40.67241588809928', 'longitude': '-73.79837077941367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58918940,2023-09-25T18:26:02.000,2023-09-25T21:12:44.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10461,2844 EAST  197 STREET,EAST  197 STREET,HUTCHINSON RIVER PARKWAY EAST,CONTINENTAL AVENUE,HUTCHINSON RIVER PARKWAY EAST,CONTINENTAL AVENUE,ADDRESS,BRONX,EAST  197 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T21:12:48.000,10 BRONX,2042430011,BRONX,1030444,250697,PHONE,Unspecified,BRONX,40.85465940065483,-73.83301607217231,"{'latitude': '40.85465940065483', 'longitude': '-73.83301607217231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923337,2023-09-25T18:26:00.000,2023-10-02T09:47:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11207,115 SHEFFIELD AVENUE,SHEFFIELD AVENUE,ATLANTIC AVE,LIBERTY AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) closed your Service Request because it didn't include your full name and address. DEP needs this information to respond to the complaint.  If the excessive barking continues, please file a new Service Request with your full name and address.",2023-10-02T09:47:00.000,05 BROOKLYN,3036860005,BROOKLYN,1012661,185092,ONLINE,Unspecified,BROOKLYN,40.67466594628077,-73.89757599010979,"{'latitude': '40.67466594628077', 'longitude': '-73.89757599010979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58917745,2023-09-25T18:26:00.000,2023-09-27T09:25:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,11379,82-01 ELIOT AVENUE,ELIOT AVENUE,82 ST,83 ST,,,ADDRESS,MIDDLE VILLAGE,,Closed,"The status of this Department of Environmental Protection (DEP) Service Request is not available online. Please call 311 and ask for further assistance with the status. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T09:25:00.000,05 QUEENS,4029160030,QUEENS,1018224,203737,PHONE,Unspecified,QUEENS,40.72582245961405,-73.87742688295762,"{'latitude': '40.72582245961405', 'longitude': '-73.87742688295762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924822,2023-09-25T18:25:43.000,2023-09-25T18:34:41.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,177 SANDS STREET,SANDS STREET,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,ADDRESS,BROOKLYN,SANDS STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T18:34:45.000,02 BROOKLYN,3000680001,BROOKLYN,988793,194233,ONLINE,Unspecified,BROOKLYN,40.699800319891985,-73.98361593748928,"{'latitude': '40.699800319891985', 'longitude': '-73.98361593748928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920371,2023-09-25T18:25:23.000,2023-09-26T07:54:52.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458,2342 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-26T00:00:00.000,05 BRONX,2031510017,BRONX,1012291,251933,PHONE,Unspecified,BRONX,40.85812816581817,-73.8986310182593,"{'latitude': '40.85812816581817', 'longitude': '-73.8986310182593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924498,2023-09-25T18:25:22.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,10461,2114 TOMLINSON AVENUE,TOMLINSON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,11 BRONX,2043320035,BRONX,1023959,250993,UNKNOWN,Unspecified,BRONX,40.855503380005075,-73.85645651205549,"{'latitude': '40.855503380005075', 'longitude': '-73.85645651205549', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58921796,2023-09-25T18:25:22.000,2023-11-02T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11239,894 FOUNTAIN AVENUE,FOUNTAIN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-02T00:00:00.000,05 BROOKLYN,3045860201,BROOKLYN,1021510,179201,UNKNOWN,Unspecified,BROOKLYN,40.658463657935975,-73.86570721434622,"{'latitude': '40.658463657935975', 'longitude': '-73.86570721434622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925185,2023-09-25T18:25:21.000,2023-10-06T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452,1080 ANDERSON AVENUE,ANDERSON AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-06T00:00:00.000,04 BRONX,2025050006,BRONX,1004806,243197,UNKNOWN,Unspecified,BRONX,40.83417102437764,-73.92571626362835,"{'latitude': '40.83417102437764', 'longitude': '-73.92571626362835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923213,2023-09-25T18:25:17.000,2023-09-28T20:52:49.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,10465,1057 VINCENT AVENUE,VINCENT AVENUE,BARKLEY AVENUE,LAYTON AVENUE,BARKLEY AVENUE,LAYTON AVENUE,ADDRESS,BRONX,VINCENT AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-28T20:52:56.000,10 BRONX,2054590063,BRONX,1033953,243286,ONLINE,Unspecified,BRONX,40.83429936490849,-73.82038656277318,"{'latitude': '40.83429936490849', 'longitude': '-73.82038656277318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923540,2023-09-25T18:25:06.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11416,86-44 102 ROAD,102 ROAD,,,,,ADDRESS,OZONE PARK,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:49:19.000,09 QUEENS,4090890019,QUEENS,1025103,187359,UNKNOWN,Unspecified,QUEENS,40.6808396658235,-73.85270787832378,"{'latitude': '40.6808396658235', 'longitude': '-73.85270787832378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,2023-11-14T07:49:19.000
58921260,2023-09-25T18:25:06.000,2023-09-25T20:25:23.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11209,87 72 STREET,72 STREET,NARROWS AVENUE,COLONIAL ROAD,NARROWS AVENUE,COLONIAL ROAD,ADDRESS,BROOKLYN,72 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T20:25:25.000,10 BROOKLYN,3058880062,BROOKLYN,974860,170683,MOBILE,Unspecified,BROOKLYN,40.63515700600875,-74.03383167966746,"{'latitude': '40.63515700600875', 'longitude': '-74.03383167966746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920661,2023-09-25T18:24:52.000,2023-09-27T15:09:34.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10029,EAST  105 STREET,EAST  105 STREET,EAST  105 STREET,PARK AVENUE,EAST  105 STREET,PARK AVENUE,INTERSECTION,,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-27T15:09:38.000,11 MANHATTAN,,MANHATTAN,998542,227921,ONLINE,Unspecified,MANHATTAN,40.79225503120243,-73.94838515961276,"{'latitude': '40.79225503120243', 'longitude': '-73.94838515961276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922363,2023-09-25T18:24:30.000,2023-09-25T21:58:00.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10465,361 HUNTINGTON AVENUE,HUNTINGTON AVENUE,MILES AVENUE,SAMPSON AVENUE,MILES AVENUE,SAMPSON AVENUE,ADDRESS,BRONX,HUNTINGTON AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T21:58:03.000,10 BRONX,2055820092,BRONX,1033280,237339,ONLINE,Unspecified,BRONX,40.81798033852731,-73.82286205780322,"{'latitude': '40.81798033852731', 'longitude': '-73.82286205780322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922092,2023-09-25T18:24:27.000,2023-09-26T11:25:05.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11412,186-22 MANGIN AVENUE,MANGIN AVENUE,MURDOCK AVENUE,WOOD STREET,MURDOCK AVENUE,WOOD STREET,ADDRESS,SAINT ALBANS,MANGIN AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T11:25:10.000,12 QUEENS,4104070016,QUEENS,1048475,193395,ONLINE,Unspecified,QUEENS,40.697268317480415,-73.76838484000982,"{'latitude': '40.697268317480415', 'longitude': '-73.76838484000982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923835,2023-09-25T18:24:22.000,2023-09-27T20:13:58.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10461,1870 HOBART AVENUE,HOBART AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-27T00:00:00.000,10 BRONX,2041950010,BRONX,1030911,248609,ONLINE,Unspecified,BRONX,40.848926015095934,-73.83134247825568,"{'latitude': '40.848926015095934', 'longitude': '-73.83134247825568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921494,2023-09-25T18:24:21.000,2023-09-25T19:01:32.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11373,42-15 LAYTON STREET,LAYTON STREET,BAXTER AVENUE,PETTIT AVENUE,BAXTER AVENUE,PETTIT AVENUE,ADDRESS,ELMHURST,LAYTON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T19:01:36.000,04 QUEENS,4015080027,QUEENS,1016345,210496,PHONE,Unspecified,QUEENS,40.74438124899025,-73.8841737822703,"{'latitude': '40.74438124899025', 'longitude': '-73.8841737822703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917026,2023-09-25T18:24:20.000,2023-10-03T19:04:04.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,11375,110-20 73 ROAD,73 ROAD,,,,,ADDRESS,FOREST HILLS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,06 QUEENS,4032930074,QUEENS,1028786,200952,ONLINE,Unspecified,QUEENS,40.718131449482414,-73.8393392686281,"{'latitude': '40.718131449482414', 'longitude': '-73.8393392686281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925448,2023-09-25T18:24:09.000,2023-09-26T12:00:32.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11205,1017 BEDFORD AVENUE,BEDFORD AVENUE,LAFAYETTE AVENUE,CLIFTON PLACE,LAFAYETTE AVENUE,CLIFTON PLACE,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T11:57:10.000,03 BROOKLYN,3017880007,BROOKLYN,996714,190361,MOBILE,Unspecified,BROOKLYN,40.689164967080444,-73.95505648450394,"{'latitude': '40.689164967080444', 'longitude': '-73.95505648450394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917266,2023-09-25T18:24:00.000,2023-09-25T19:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,APS,,11228,,,,,7 AVENUE,81 STREET,INTERSECTION,BROOKLYN,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-25T19:35:00.000,10 BROOKLYN,,BROOKLYN,978384,166272,UNKNOWN,Unspecified,BROOKLYN,40.623052775979076,-74.0211310585578,"{'latitude': '40.623052775979076', 'longitude': '-74.0211310585578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58923165,2023-09-25T18:23:58.000,2023-09-28T13:22:42.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,10016,425 PARK AVENUE SOUTH,PARK AVENUE SOUTH,EAST   29 STREET,EAST   30 STREET,EAST   29 STREET,EAST   30 STREET,ADDRESS,NEW YORK,PARK AVENUE SOUTH,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-28T13:22:46.000,05 MANHATTAN,1008850001,MANHATTAN,988818,210366,MOBILE,Unspecified,MANHATTAN,40.744081492435235,-73.98351482688908,"{'latitude': '40.744081492435235', 'longitude': '-73.98351482688908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925412,2023-09-25T18:23:58.000,2023-09-25T18:39:22.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10016,425 PARK AVENUE SOUTH,PARK AVENUE SOUTH,EAST   29 STREET,EAST   30 STREET,EAST   29 STREET,EAST   30 STREET,ADDRESS,NEW YORK,PARK AVENUE SOUTH,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-25T18:39:25.000,05 MANHATTAN,1008850001,MANHATTAN,988818,210366,MOBILE,Unspecified,MANHATTAN,40.744081492435235,-73.98351482688908,"{'latitude': '40.744081492435235', 'longitude': '-73.98351482688908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923579,2023-09-25T18:23:39.000,2023-09-25T20:22:55.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11219,5110 14 AVENUE,14 AVENUE,51 STREET,52 STREET,51 STREET,52 STREET,ADDRESS,BROOKLYN,14 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T20:23:00.000,12 BROOKLYN,3056560042,BROOKLYN,986687,169697,PHONE,Unspecified,BROOKLYN,40.63245528711258,-73.99121997192367,"{'latitude': '40.63245528711258', 'longitude': '-73.99121997192367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921391,2023-09-25T18:23:25.000,2023-09-25T18:34:30.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,177 SANDS STREET,SANDS STREET,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,ADDRESS,BROOKLYN,SANDS STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T18:34:33.000,02 BROOKLYN,3000680001,BROOKLYN,988793,194233,ONLINE,Unspecified,BROOKLYN,40.699800319891985,-73.98361593748928,"{'latitude': '40.699800319891985', 'longitude': '-73.98361593748928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921123,2023-09-25T18:23:02.000,2023-09-25T18:54:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11105,20-24 36 STREET,36 STREET,20 AVENUE,20 ROAD,20 AVENUE,20 ROAD,ADDRESS,ASTORIA,36 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T18:54:24.000,01 QUEENS,4008280058,QUEENS,1010684,222499,MOBILE,Unspecified,QUEENS,40.777345116782996,-73.90455629826714,"{'latitude': '40.777345116782996', 'longitude': '-73.90455629826714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917705,2023-09-25T18:23:00.000,2023-09-25T20:05:00.000,DEP,Department of Environmental Protection,Hazardous Materials,"Oil Spill On Street, Small (HQS)",,11368,110-38 SAULTELL AVENUE,SAULTELL AVENUE,VAN CLEEF ST,CORONA AVE,,,ADDRESS,CORONA,,Closed,The Department of Environmental Protection investigated this complaint and determined that no further action is required.,2023-09-25T20:05:00.000,04 QUEENS,4019720027,QUEENS,1025764,208948,ONLINE,Unspecified,QUEENS,40.74009318097463,-73.85019158495902,"{'latitude': '40.74009318097463', 'longitude': '-73.85019158495902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58920786,2023-09-25T18:22:56.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10036,340 WEST   47 STREET,WEST   47 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   47 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-28T09:02:28.000,04 MANHATTAN,1010370054,MANHATTAN,987376,216501,PHONE,Unspecified,MANHATTAN,40.760921140478935,-73.98871591951574,"{'latitude': '40.760921140478935', 'longitude': '-73.98871591951574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925181,2023-09-25T18:22:20.000,2023-10-30T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11239,730 VANDALIA AVENUE,VANDALIA AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-30T00:00:00.000,05 BROOKLYN,3045860201,BROOKLYN,1021141,179177,UNKNOWN,Unspecified,BROOKLYN,40.65839932832784,-73.86703729629998,"{'latitude': '40.65839932832784', 'longitude': '-73.86703729629998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920803,2023-09-25T18:22:08.000,2023-09-28T10:46:22.000,DOT,Department of Transportation,Street Sign - Missing,Bus Stop,Street,11358,162-14 SANFORD AVENUE,SANFORD AVENUE,162 STREET,163 STREET,162 STREET,163 STREET,ADDRESS,FLUSHING,SANFORD AVENUE,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-27T07:10:51.000,07 QUEENS,4053930017,QUEENS,1038612,216309,MOBILE,Unspecified,QUEENS,40.760227575808784,-73.80376861574884,"{'latitude': '40.760227575808784', 'longitude': '-73.80376861574884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58918097,2023-09-25T18:22:07.000,2023-09-25T18:37:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,261 EAST KINGSBRIDGE ROAD,EAST KINGSBRIDGE ROAD,VALENTINE AVENUE,EAST  192 STREET,VALENTINE AVENUE,EAST  192 STREET,ADDRESS,BRONX,EAST KINGSBRIDGE ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T18:37:48.000,07 BRONX,2032930113,BRONX,1013485,254154,ONLINE,Unspecified,BRONX,40.8642202641426,-73.89430499193972,"{'latitude': '40.8642202641426', 'longitude': '-73.89430499193972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922475,2023-09-25T18:22:06.000,2023-09-26T00:27:36.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,212 ELDERT LANE,ELDERT LANE,ROCKAWAY BOULEVARD,FULTON STREET,ROCKAWAY BOULEVARD,FULTON STREET,ADDRESS,BROOKLYN,ELDERT LANE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T00:27:40.000,05 BROOKLYN,3041360043,BROOKLYN,1021197,189208,ONLINE,Unspecified,BROOKLYN,40.68593190886914,-73.86678047786557,"{'latitude': '40.68593190886914', 'longitude': '-73.86678047786557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58918052,2023-09-25T18:21:57.000,2023-09-25T18:48:04.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10459,899 WESTCHESTER AVENUE,WESTCHESTER AVENUE,HEWITT PLACE,EAST  162 STREET,HEWITT PLACE,EAST  162 STREET,ADDRESS,BRONX,WESTCHESTER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T18:48:09.000,02 BRONX,2026907503,BRONX,1012198,238417,ONLINE,Unspecified,BRONX,40.82103099845969,-73.8990235389667,"{'latitude': '40.82103099845969', 'longitude': '-73.8990235389667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922538,2023-09-25T18:21:54.000,2023-09-25T18:33:36.000,NYPD,New York City Police Department,Graffiti,Police Report Not Requested,Street/Sidewalk,10312,3100 RICHMOND AVENUE,RICHMOND AVENUE,DRUMGOOLE ROAD WEST,ARTHUR KILL ROAD,DRUMGOOLE ROAD WEST,ARTHUR KILL ROAD,ADDRESS,STATEN ISLAND,RICHMOND AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-25T18:33:43.000,02 STATEN ISLAND,,STATEN ISLAND,937075,144298,ONLINE,Unspecified,STATEN ISLAND,40.56261501385704,-74.16978460061146,"{'latitude': '40.56261501385704', 'longitude': '-74.16978460061146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
