unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,vehicle_type,taxi_company_borough,taxi_pick_up_location
58915074,2023-09-24T12:16:12.000,2023-09-24T12:21:05.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11378,54-26 64 STREET,64 STREET,53 DRIVE,55 AVENUE,53 DRIVE,55 AVENUE,ADDRESS,MASPETH,64 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-24T12:21:09.000,05 QUEENS,4023690040,QUEENS,1011617,204550,MOBILE,Unspecified,QUEENS,40.728076853255985,-73.90126062311694,"{'latitude': '40.728076853255985', 'longitude': '-73.90126062311694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916436,2023-09-24T12:16:08.000,2023-09-25T08:00:33.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11377,44 STREET,44 STREET,44 STREET,48 AVENUE,44 STREET,48 AVENUE,INTERSECTION,QUEENS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-24T13:17:08.000,02 QUEENS,,QUEENS,1006053,208715,MOBILE,Unspecified,QUEENS,40.73952421324468,-73.92132187146919,"{'latitude': '40.73952421324468', 'longitude': '-73.92132187146919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912671,2023-09-24T12:15:53.000,2023-09-24T12:18:28.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11224,2832 WEST   23 STREET,WEST   23 STREET,NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   23 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T12:18:34.000,13 BROOKLYN,3070150015,BROOKLYN,986923,149719,ONLINE,Unspecified,BROOKLYN,40.577619686746154,-73.99037761720334,"{'latitude': '40.577619686746154', 'longitude': '-73.99037761720334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913319,2023-09-24T12:15:44.000,2023-09-24T12:33:02.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T12:33:06.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916002,2023-09-24T12:15:32.000,2023-09-24T12:19:07.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11224,2832 WEST   23 STREET,WEST   23 STREET,NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   23 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T12:19:11.000,13 BROOKLYN,3070150015,BROOKLYN,986923,149719,ONLINE,Unspecified,BROOKLYN,40.577619686746154,-73.99037761720334,"{'latitude': '40.577619686746154', 'longitude': '-73.99037761720334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913348,2023-09-24T12:15:07.000,2023-09-24T13:18:08.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10034,176 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T13:18:12.000,12 MANHATTAN,1022250024,MANHATTAN,1005695,254391,MOBILE,Unspecified,MANHATTAN,40.86489311852216,-73.92246785950348,"{'latitude': '40.86489311852216', 'longitude': '-73.92246785950348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911782,2023-09-24T12:15:00.000,2023-09-24T13:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11694,,,,,BEACH 105 STREET,SHORE FRONT PARKWAY,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T13:15:00.000,14 QUEENS,,QUEENS,1032836,151066,UNKNOWN,Unspecified,QUEENS,40.58118419538779,-73.82508853276217,"{'latitude': '40.58118419538779', 'longitude': '-73.82508853276217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58910578,2023-09-24T12:14:51.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10314,133 SIDEVIEW AVENUE,SIDEVIEW AVENUE,SPEEDWELL AVENUE,NOSTRAND AVENUE,SPEEDWELL AVENUE,NOSTRAND AVENUE,ADDRESS,STATEN ISLAND,SIDEVIEW AVENUE,In Progress,,2023-11-27T08:57:43.000,02 STATEN ISLAND,5022240020,STATEN ISLAND,937425,160604,UNKNOWN,Unspecified,STATEN ISLAND,40.607373515227735,-74.1686379196706,"{'latitude': '40.607373515227735', 'longitude': '-74.1686379196706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914720,2023-09-24T12:14:45.000,2023-10-26T16:25:58.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11414,158-49 84 STREET,84 STREET,158 AVENUE,159 AVENUE,158 AVENUE,159 AVENUE,ADDRESS,HOWARD BEACH,84 STREET,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-26T16:26:03.000,10 QUEENS,4139830036,QUEENS,1026293,179339,PHONE,Unspecified,QUEENS,40.658821018645575,-73.8484674600782,"{'latitude': '40.658821018645575', 'longitude': '-73.8484674600782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911224,2023-09-24T12:14:38.000,2023-10-06T12:41:51.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10467,7 EAST GUN HILL ROAD,EAST GUN HILL ROAD,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-06T00:00:00.000,07 BRONX,2033280008,BRONX,1017147,260851,PHONE,Unspecified,BRONX,40.88258856710982,-73.88103268139879,"{'latitude': '40.88258856710982', 'longitude': '-73.88103268139879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916211,2023-09-24T12:14:23.000,2023-10-04T22:33:52.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11368,98-13 NORTHERN BOULEVARD,NORTHERN BOULEVARD,,,,,ADDRESS,CORONA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,03 QUEENS,4014280037,QUEENS,1020210,215158,PHONE,Unspecified,QUEENS,40.75716237547522,-73.87020064494757,"{'latitude': '40.75716237547522', 'longitude': '-73.87020064494757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910397,2023-09-24T12:14:23.000,2023-09-30T18:27:04.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11368,98-13 NORTHERN BOULEVARD,NORTHERN BOULEVARD,,,,,ADDRESS,CORONA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,03 QUEENS,4014280037,QUEENS,1020210,215158,PHONE,Unspecified,QUEENS,40.75716237547522,-73.87020064494757,"{'latitude': '40.75716237547522', 'longitude': '-73.87020064494757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916260,2023-09-24T12:14:22.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11237,268 JEFFERSON STREET,JEFFERSON STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-24T00:00:00.000,04 BROOKLYN,3031750011,BROOKLYN,1004595,195745,PHONE,Unspecified,BROOKLYN,40.70392818301934,-73.92662240170381,"{'latitude': '40.70392818301934', 'longitude': '-73.92662240170381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912183,2023-09-24T12:14:18.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11229,1759 EAST   15 STREET,EAST   15 STREET,KINGS HIGHWAY,AVENUE R,KINGS HIGHWAY,AVENUE R,ADDRESS,BROOKLYN,EAST   15 STREET,In Progress,,,15 BROOKLYN,,BROOKLYN,995947,160300,ONLINE,Unspecified,BROOKLYN,40.60665509263286,-73.95787431121602,"{'latitude': '40.60665509263286', 'longitude': '-73.95787431121602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914724,2023-09-24T12:13:38.000,2023-10-23T15:46:57.000,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,Crosswalk,11205,109 PARK AVENUE,PARK AVENUE,NORTH OXFORD STREET,CUMBERLAND STREET,NORTH OXFORD STREET,CUMBERLAND STREET,ADDRESS,BROOKLYN,PARK AVENUE,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-23T15:47:01.000,02 BROOKLYN,3020290058,BROOKLYN,991101,192960,PHONE,Unspecified,BROOKLYN,40.696304745770895,-73.97529356636836,"{'latitude': '40.696304745770895', 'longitude': '-73.97529356636836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910558,2023-09-24T12:13:33.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11204,1749 57 STREET,57 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,57 STREET,In Progress,,,12 BROOKLYN,3054930055,BROOKLYN,987960,166774,PHONE,Unspecified,BROOKLYN,40.6244318261251,-73.98663521196691,"{'latitude': '40.6244318261251', 'longitude': '-73.98663521196691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916479,2023-09-24T12:13:10.000,2023-09-25T09:02:45.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11420,126-08 116 AVENUE,116 AVENUE,126 STREET,127 STREET,126 STREET,127 STREET,ADDRESS,SOUTH OZONE PARK,116 AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-25T03:24:16.000,10 QUEENS,4116830103,QUEENS,1036281,186000,ONLINE,Unspecified,QUEENS,40.677050880040255,-73.81241712379332,"{'latitude': '40.677050880040255', 'longitude': '-73.81241712379332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916481,2023-09-24T12:13:00.000,2023-09-27T12:24:34.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10314,121 ADA DRIVE,ADA DRIVE,LENORE COURT,ARLENE COURT,LENORE COURT,ARLENE COURT,ADDRESS,STATEN ISLAND,ADA DRIVE,Closed,The Department of Sanitation collected the requested items.,2023-09-26T12:56:44.000,01 STATEN ISLAND,5016580071,STATEN ISLAND,940357,165373,ONLINE,Unspecified,STATEN ISLAND,40.62047842236739,-74.15810949122596,"{'latitude': '40.62047842236739', 'longitude': '-74.15810949122596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916323,2023-09-24T12:12:58.000,2023-09-24T17:04:40.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11414,157-43 99 STREET,99 STREET,157 AVENUE,158 AVENUE,157 AVENUE,158 AVENUE,ADDRESS,HOWARD BEACH,99 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T17:04:46.000,10 QUEENS,4141600039,QUEENS,1030093,180492,ONLINE,Unspecified,QUEENS,40.661966885627514,-73.83476358751268,"{'latitude': '40.661966885627514', 'longitude': '-73.83476358751268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915816,2023-09-24T12:11:50.000,2023-09-24T12:16:59.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10304,65 NEWBERRY AVENUE,NEWBERRY AVENUE,BANK PLACE,WILSON STREET,BANK PLACE,WILSON STREET,ADDRESS,STATEN ISLAND,NEWBERRY AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T12:17:04.000,02 STATEN ISLAND,5032890065,STATEN ISLAND,958237,156004,ONLINE,Unspecified,STATEN ISLAND,40.594832989984454,-74.09366689728415,"{'latitude': '40.594832989984454', 'longitude': '-74.09366689728415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914030,2023-09-24T12:11:44.000,2023-09-24T13:29:18.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11209,106 82 STREET,82 STREET,NARROWS AVENUE,COLONIAL ROAD,NARROWS AVENUE,COLONIAL ROAD,ADDRESS,BROOKLYN,82 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T13:29:22.000,10 BROOKLYN,3060040034,BROOKLYN,974250,168012,MOBILE,Unspecified,BROOKLYN,40.62782500889968,-74.03602551979327,"{'latitude': '40.62782500889968', 'longitude': '-74.03602551979327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913405,2023-09-24T12:11:29.000,2023-09-24T13:52:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10305,73 ANDREWS STREET,ANDREWS STREET,OLYMPIA BOULEVARD,QUINCY AVENUE,OLYMPIA BOULEVARD,QUINCY AVENUE,ADDRESS,STATEN ISLAND,ANDREWS STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T13:53:00.000,02 STATEN ISLAND,5034100061,STATEN ISLAND,964170,154497,PHONE,Unspecified,STATEN ISLAND,40.59071200634109,-74.07229904597607,"{'latitude': '40.59071200634109', 'longitude': '-74.07229904597607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916269,2023-09-24T12:11:20.000,2023-10-02T20:34:08.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11103,34-12 30 AVENUE,30 AVENUE,,,,,ADDRESS,ASTORIA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,01 QUEENS,4006260045,QUEENS,1006742,218243,PHONE,Unspecified,QUEENS,40.76567442248581,-73.91880368283188,"{'latitude': '40.76567442248581', 'longitude': '-73.91880368283188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915342,2023-09-24T12:11:19.000,2023-10-04T20:26:35.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10019,1691 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,05 MANHATTAN,1010250019,MANHATTAN,989029,217449,ONLINE,Unspecified,MANHATTAN,40.76352241762585,-73.98274832789612,"{'latitude': '40.76352241762585', 'longitude': '-73.98274832789612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915394,2023-09-24T12:11:19.000,2023-10-04T20:26:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10019,1691 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,05 MANHATTAN,1010250019,MANHATTAN,989029,217449,ONLINE,Unspecified,MANHATTAN,40.76352241762585,-73.98274832789612,"{'latitude': '40.76352241762585', 'longitude': '-73.98274832789612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916223,2023-09-24T12:11:18.000,2023-10-10T08:44:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11229,1812 QUENTIN ROAD,QUENTIN ROAD,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,15 BROOKLYN,3068017501,BROOKLYN,996714,161005,ONLINE,Unspecified,BROOKLYN,40.60858912745073,-73.95511072936681,"{'latitude': '40.60858912745073', 'longitude': '-73.95511072936681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910477,2023-09-24T12:11:18.000,2023-10-10T08:44:41.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11229,1812 QUENTIN ROAD,QUENTIN ROAD,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,15 BROOKLYN,3068017501,BROOKLYN,996714,161005,ONLINE,Unspecified,BROOKLYN,40.60858912745073,-73.95511072936681,"{'latitude': '40.60858912745073', 'longitude': '-73.95511072936681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914930,2023-09-24T12:11:13.000,2023-09-24T14:05:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11428,94-50 225 STREET,225 STREET,CITY LIMIT,95 AVENUE,CITY LIMIT,95 AVENUE,ADDRESS,QUEENS VILLAGE,225 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T14:05:20.000,13 QUEENS,4108140031,QUEENS,1059095,202171,ONLINE,Unspecified,QUEENS,40.721272797435844,-73.72998851450798,"{'latitude': '40.721272797435844', 'longitude': '-73.72998851450798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914762,2023-09-24T12:10:49.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-28T02:14:07.000,Unspecified MANHATTAN,,MANHATTAN,998822,237495,ONLINE,Unspecified,MANHATTAN,40.81853256212848,-73.94735317337536,"{'latitude': '40.81853256212848', 'longitude': '-73.94735317337536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,C,,Entrance,W 137 St & St Nicholas Av to Downtown &,,,
58914131,2023-09-24T12:10:36.000,2023-09-24T12:24:11.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10455,418 EAST  153 STREET,EAST  153 STREET,MELROSE AVENUE,ELTON AVENUE,MELROSE AVENUE,ELTON AVENUE,ADDRESS,BRONX,EAST  153 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T12:24:16.000,01 BRONX,2023740080,BRONX,1007501,237578,ONLINE,Unspecified,BRONX,40.818741793230835,-73.91599675209956,"{'latitude': '40.818741793230835', 'longitude': '-73.91599675209956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913273,2023-09-24T12:10:26.000,2023-09-24T13:17:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11363,43-28 249 STREET,249 STREET,43 AVENUE,NORTHERN BOULEVARD,43 AVENUE,NORTHERN BOULEVARD,ADDRESS,LITTLE NECK,249 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T13:17:42.000,11 QUEENS,4081180019,QUEENS,1056543,219473,MOBILE,Unspecified,QUEENS,40.7687834664958,-73.73900910411393,"{'latitude': '40.7687834664958', 'longitude': '-73.73900910411393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910234,2023-09-24T12:10:01.000,2023-09-24T18:03:18.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10466,679 EAST  235 STREET,EAST  235 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,CARPENTER AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,EAST  235 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T18:03:24.000,12 BRONX,2049960011,BRONX,1023649,265448,ONLINE,Unspecified,BRONX,40.8951792349905,-73.85749211638277,"{'latitude': '40.8951792349905', 'longitude': '-73.85749211638277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912233,2023-09-24T12:10:00.000,2023-10-05T16:44:56.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11363,240-02 NORTHERN BOULEVARD,NORTHERN BOULEVARD,234 STREET,ALAMEDA AVENUE,234 STREET,ALAMEDA AVENUE,ADDRESS,LITTLE NECK,NORTHERN BOULEVARD,Closed,"The Department of Transportation has inspected the location within the last six months and has either notified or will notify the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-05T16:45:01.000,11 QUEENS,4081670001,QUEENS,1054413,217930,PHONE,Unspecified,QUEENS,40.764565510921614,-73.7467148554573,"{'latitude': '40.764565510921614', 'longitude': '-73.7467148554573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913144,2023-09-24T12:09:38.000,2023-09-27T11:32:28.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11357,149-25 25 AVENUE,25 AVENUE,,150 STREET,,150 STREET,ADDRESS,WHITESTONE,25 AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-25T00:23:52.000,07 QUEENS,4046770005,QUEENS,1035053,222114,ONLINE,Unspecified,QUEENS,40.77618192537964,-73.81657167794597,"{'latitude': '40.77618192537964', 'longitude': '-73.81657167794597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911254,2023-09-24T12:08:53.000,2023-09-29T16:11:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10457,2200 TIEBOUT AVENUE,TIEBOUT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,05 BRONX,2031430140,BRONX,1012405,250778,PHONE,Unspecified,BRONX,40.85495767549701,-73.89822375671493,"{'latitude': '40.85495767549701', 'longitude': '-73.89822375671493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913836,2023-09-24T12:08:47.000,2023-09-24T12:43:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11420,126-08 116 AVENUE,116 AVENUE,126 STREET,127 STREET,126 STREET,127 STREET,ADDRESS,SOUTH OZONE PARK,116 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T12:44:01.000,10 QUEENS,4116830103,QUEENS,1036281,186000,ONLINE,Unspecified,QUEENS,40.677050880040255,-73.81241712379332,"{'latitude': '40.677050880040255', 'longitude': '-73.81241712379332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914549,2023-09-24T12:08:43.000,2023-09-27T16:53:30.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11226,180 LENOX ROAD,LENOX ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,17 BROOKLYN,3050840042,BROOKLYN,997068,177517,PHONE,Unspecified,BROOKLYN,40.65391056381976,-73.95380443229466,"{'latitude': '40.65391056381976', 'longitude': '-73.95380443229466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913355,2023-09-24T12:08:32.000,2023-09-24T12:58:40.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11226,97 CROOKE AVENUE,CROOKE AVENUE,ST PAULS PLACE,BRIGHTON LINE,ST PAULS PLACE,BRIGHTON LINE,ADDRESS,BROOKLYN,CROOKE AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-24T12:58:44.000,14 BROOKLYN,3050590051,BROOKLYN,994621,177104,ONLINE,Unspecified,BROOKLYN,40.65278017295231,-73.96262395791314,"{'latitude': '40.65278017295231', 'longitude': '-73.96262395791314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913970,2023-09-24T12:08:28.000,2023-09-25T08:00:35.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11221,636 PUTNAM AVENUE,PUTNAM AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-24T14:36:37.000,03 BROOKLYN,3016490035,BROOKLYN,1001872,189060,MOBILE,Unspecified,BROOKLYN,40.685585254530956,-73.93646083536527,"{'latitude': '40.685585254530956', 'longitude': '-73.93646083536527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
