unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,landmark,bbl,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,due_date,vehicle_type,taxi_company_borough
58809707,2023-09-13T09:34:28.000,2023-09-18T12:25:14.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11225,611 FLATBUSH AVENUE,FLATBUSH AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,09 BROOKLYN,BROOKLYN,995219,179137,MOBILE,Unspecified,BROOKLYN,40.658359591926306,-73.96046551956852,"{'latitude': '40.658359591926306', 'longitude': '-73.96046551956852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3050370006,,,,,,,,,
58803845,2023-09-13T09:34:25.000,2023-09-13T11:02:18.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10007,20 DEY STREET,DEY STREET,BROADWAY,CHURCH STREET,BROADWAY,CHURCH STREET,ADDRESS,Closed,N/A,2023-09-13T11:02:22.000,01 MANHATTAN,MANHATTAN,981392,198241,ONLINE,Unspecified,MANHATTAN,40.71080204033306,-74.01030891020628,"{'latitude': '40.71080204033306', 'longitude': '-74.01030891020628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,DEY STREET,1000800004,,,,,,,,,
58807635,2023-09-13T09:34:25.000,2023-09-15T10:06:03.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11422,130-58 234 STREET,234 STREET,130 AVENUE,131 AVENUE,130 AVENUE,131 AVENUE,ADDRESS,Closed,The Department of Sanitation collected the requested items.,2023-09-14T11:25:10.000,13 QUEENS,QUEENS,1058113,186797,ONLINE,Unspecified,QUEENS,40.67908321065218,-73.7336997755192,"{'latitude': '40.67908321065218', 'longitude': '-73.7336997755192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROSEDALE,234 STREET,4129120076,,,,,,,,,
58809041,2023-09-13T09:34:25.000,2023-09-14T11:30:14.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,Street,11220,5623 5 AVENUE,5 AVENUE,56 STREET,57 STREET,56 STREET,57 STREET,ADDRESS,Closed,A Litter Basket was placed at the location.,2023-09-14T09:51:36.000,07 BROOKLYN,BROOKLYN,980369,173017,ONLINE,Unspecified,BROOKLYN,40.64156746438551,-74.01398438340838,"{'latitude': '40.64156746438551', 'longitude': '-74.01398438340838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,5 AVENUE,3008400001,,,,,,,,,
58804443,2023-09-13T09:34:24.000,2023-09-17T07:11:10.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11221,1120 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,04 BROOKLYN,BROOKLYN,1006941,190186,ONLINE,Unspecified,BROOKLYN,40.68866432154655,-73.91817989757499,"{'latitude': '40.68866432154655', 'longitude': '-73.91817989757499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3033730025,,,,,,,,,
58801917,2023-09-13T09:34:24.000,2023-09-17T07:11:11.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,11221,1120 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,04 BROOKLYN,BROOKLYN,1006941,190186,ONLINE,Unspecified,BROOKLYN,40.68866432154655,-73.91817989757499,"{'latitude': '40.68866432154655', 'longitude': '-73.91817989757499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3033730025,,,,,,,,,
58807082,2023-09-13T09:34:24.000,2023-09-17T07:11:10.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11221,1120 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,04 BROOKLYN,BROOKLYN,1006941,190186,ONLINE,Unspecified,BROOKLYN,40.68866432154655,-73.91817989757499,"{'latitude': '40.68866432154655', 'longitude': '-73.91817989757499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3033730025,,,,,,,,,
58804607,2023-09-13T09:34:24.000,2023-09-17T07:11:11.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11221,1120 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-17T00:00:00.000,04 BROOKLYN,BROOKLYN,1006941,190186,ONLINE,Unspecified,BROOKLYN,40.68866432154655,-73.91817989757499,"{'latitude': '40.68866432154655', 'longitude': '-73.91817989757499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3033730025,,,,,,,,,
58803217,2023-09-13T09:34:23.000,2023-09-19T17:35:17.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11201,82 PIERREPONT STREET,PIERREPONT STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,02 BROOKLYN,BROOKLYN,985840,192678,ONLINE,Unspecified,BROOKLYN,40.69553323028122,-73.99426612547,"{'latitude': '40.69553323028122', 'longitude': '-73.99426612547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3002420037,,,,,,,,,
58803147,2023-09-13T09:34:23.000,2023-09-19T17:35:16.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11201,82 PIERREPONT STREET,PIERREPONT STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,02 BROOKLYN,BROOKLYN,985840,192678,ONLINE,Unspecified,BROOKLYN,40.69553323028122,-73.99426612547,"{'latitude': '40.69553323028122', 'longitude': '-73.99426612547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3002420037,,,,,,,,,
58802068,2023-09-13T09:34:23.000,2023-09-15T14:52:38.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11201,82 PIERREPONT STREET,PIERREPONT STREET,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-15T00:00:00.000,02 BROOKLYN,BROOKLYN,985840,192678,ONLINE,Unspecified,BROOKLYN,40.69553323028122,-73.99426612547,"{'latitude': '40.69553323028122', 'longitude': '-73.99426612547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3002420037,,,,,,,,,
58803263,2023-09-13T09:34:23.000,2023-09-19T17:35:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11201,82 PIERREPONT STREET,PIERREPONT STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,02 BROOKLYN,BROOKLYN,985840,192678,ONLINE,Unspecified,BROOKLYN,40.69553323028122,-73.99426612547,"{'latitude': '40.69553323028122', 'longitude': '-73.99426612547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3002420037,,,,,,,,,
58808535,2023-09-13T09:34:23.000,2023-09-19T17:35:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11201,82 PIERREPONT STREET,PIERREPONT STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,02 BROOKLYN,BROOKLYN,985840,192678,ONLINE,Unspecified,BROOKLYN,40.69553323028122,-73.99426612547,"{'latitude': '40.69553323028122', 'longitude': '-73.99426612547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3002420037,,,,,,,,,
58808383,2023-09-13T09:34:23.000,2023-09-19T17:35:17.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11201,82 PIERREPONT STREET,PIERREPONT STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,02 BROOKLYN,BROOKLYN,985840,192678,ONLINE,Unspecified,BROOKLYN,40.69553323028122,-73.99426612547,"{'latitude': '40.69553323028122', 'longitude': '-73.99426612547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3002420037,,,,,,,,,
58808418,2023-09-13T09:34:23.000,2023-09-19T17:35:17.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11201,82 PIERREPONT STREET,PIERREPONT STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,02 BROOKLYN,BROOKLYN,985840,192678,ONLINE,Unspecified,BROOKLYN,40.69553323028122,-73.99426612547,"{'latitude': '40.69553323028122', 'longitude': '-73.99426612547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3002420037,,,,,,,,,
58808395,2023-09-13T09:34:22.000,2023-09-15T09:42:08.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10314,31 OLIVER PLACE,OLIVER PLACE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-15T00:00:00.000,02 STATEN ISLAND,STATEN ISLAND,938065,162498,ONLINE,Unspecified,STATEN ISLAND,40.61257550566528,-74.16634595018012,"{'latitude': '40.61257550566528', 'longitude': '-74.16634595018012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,,5015750015,,,,,,,,,
58808454,2023-09-13T09:34:22.000,2023-09-14T16:02:57.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,10314,31 OLIVER PLACE,OLIVER PLACE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-14T00:00:00.000,02 STATEN ISLAND,STATEN ISLAND,938065,162498,ONLINE,Unspecified,STATEN ISLAND,40.61257550566528,-74.16634595018012,"{'latitude': '40.61257550566528', 'longitude': '-74.16634595018012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,,5015750015,,,,,,,,,
58800666,2023-09-13T09:34:22.000,2023-09-15T08:18:15.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10314,31 OLIVER PLACE,OLIVER PLACE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-15T00:00:00.000,02 STATEN ISLAND,STATEN ISLAND,938065,162498,ONLINE,Unspecified,STATEN ISLAND,40.61257550566528,-74.16634595018012,"{'latitude': '40.61257550566528', 'longitude': '-74.16634595018012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,,5015750015,,,,,,,,,
58807076,2023-09-13T09:34:22.000,2023-09-14T16:02:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10314,31 OLIVER PLACE,OLIVER PLACE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-14T00:00:00.000,02 STATEN ISLAND,STATEN ISLAND,938065,162498,ONLINE,Unspecified,STATEN ISLAND,40.61257550566528,-74.16634595018012,"{'latitude': '40.61257550566528', 'longitude': '-74.16634595018012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,,5015750015,,,,,,,,,
58805696,2023-09-13T09:34:20.000,2023-09-13T10:02:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10038,180 WATER STREET,WATER STREET,FLETCHER STREET,JOHN STREET,FLETCHER STREET,JOHN STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T10:02:26.000,01 MANHATTAN,MANHATTAN,982832,196778,ONLINE,Unspecified,MANHATTAN,40.706786799744656,-74.00511446961036,"{'latitude': '40.706786799744656', 'longitude': '-74.00511446961036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,WATER STREET,1000700032,,,,,,,,,
58805179,2023-09-13T09:34:14.000,2023-09-16T06:25:51.000,DSNY,Department of Sanitation,Dumpster Complaint,Blocking Sidewalk or Street,Sidewalk,10031,1727 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  145 STREET,WEST  146 STREET,WEST  145 STREET,WEST  146 STREET,ADDRESS,Closed,The Department of Sanitation removed the items.,2023-09-14T15:54:56.000,09 MANHATTAN,MANHATTAN,998809,240036,ONLINE,Unspecified,MANHATTAN,40.82550690858769,-73.9473946276308,"{'latitude': '40.82550690858769', 'longitude': '-73.9473946276308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,AMSTERDAM AVENUE,1020600001,,,,,,,,,
58801417,2023-09-13T09:32:35.000,2023-09-13T11:32:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10301,35 WITTEMAN PLACE,WITTEMAN PLACE,MILFORD DRIVE,OCEAN TERRACE,MILFORD DRIVE,OCEAN TERRACE,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T11:33:01.000,02 STATEN ISLAND,STATEN ISLAND,956014,161273,ONLINE,Unspecified,STATEN ISLAND,40.60928851139518,-74.10169343335903,"{'latitude': '40.60928851139518', 'longitude': '-74.10169343335903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,WITTEMAN PLACE,5008370347,,,,,,,,,
58808006,2023-09-13T09:32:24.000,2023-09-13T14:28:55.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11379,67-46 80 STREET,80 STREET,67 ROAD,67 DRIVE,67 ROAD,67 DRIVE,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T14:28:59.000,05 QUEENS,QUEENS,1019909,198753,MOBILE,Unspecified,QUEENS,40.71213596103052,-73.87137406687111,"{'latitude': '40.71213596103052', 'longitude': '-73.87137406687111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MIDDLE VILLAGE,80 STREET,4037810043,,,,,,,,,
58808949,2023-09-13T09:32:19.000,2023-09-16T12:15:43.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10001,220 11 AVENUE,11 AVENUE,WEST   25 STREET,WEST   26 STREET,WEST   25 STREET,WEST   26 STREET,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T12:15:47.000,04 MANHATTAN,MANHATTAN,982589,212619,ONLINE,Unspecified,MANHATTAN,40.750266435235346,-74.00599483682568,"{'latitude': '40.750266435235346', 'longitude': '-74.00599483682568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,11 AVENUE,1006970001,,,,,,,,,
58804114,2023-09-13T09:32:15.000,2023-09-13T09:39:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10025,430 CENTRAL PARK WEST,CENTRAL PARK WEST,WEST  103 STREET,WEST  104 STREET,WEST  103 STREET,WEST  104 STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T09:39:16.000,07 MANHATTAN,MANHATTAN,994957,229386,ONLINE,Unspecified,MANHATTAN,40.79628113017673,-73.96132986951133,"{'latitude': '40.79628113017673', 'longitude': '-73.96132986951133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,CENTRAL PARK WEST,,,,,,,,,,
58809983,2023-09-13T09:32:08.000,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11223,2102 EAST    4 STREET,EAST    4 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-24T13:20:07.000,15 BROOKLYN,BROOKLYN,993125,157481,PHONE,Unspecified,BROOKLYN,40.5989207871105,-73.96804119220171,"{'latitude': '40.5989207871105', 'longitude': '-73.96804119220171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,EAST    4 STREET,3071060085,,,,,,,,,
58807057,2023-09-13T09:32:04.000,2023-10-04T16:53:27.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10467,3569 DEKALB AVENUE,DEKALB AVENUE,,,,,ADDRESS,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-04T00:00:00.000,07 BRONX,BRONX,1017714,261433,PHONE,Unspecified,BRONX,40.88418384207384,-73.878979301389,"{'latitude': '40.88418384207384', 'longitude': '-73.878979301389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2033290040,,,,,,,,,
58809163,2023-09-13T09:32:00.000,2023-09-14T09:43:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11369,31-37 100 STREET,100 STREET,31 AVE,32 AVE,,,ADDRESS,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-14T09:43:00.000,03 QUEENS,QUEENS,1020540,216290,ONLINE,Unspecified,QUEENS,40.76026807415484,-73.86900338540687,"{'latitude': '40.76026807415484', 'longitude': '-73.86900338540687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST ELMHURST,,4016860051,N/A,,,,,,,,
58805590,2023-09-13T09:31:51.000,2023-09-13T09:31:51.000,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,11213,1292 ST JOHNS PLACE,ST JOHNS PLACE,,,,,ADDRESS,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-13T00:00:00.000,08 BROOKLYN,BROOKLYN,1002175,183680,UNKNOWN,Unspecified,BROOKLYN,40.670817767071476,-73.93538262652262,"{'latitude': '40.670817767071476', 'longitude': '-73.93538262652262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3013830015,N/A,,,,,,,,
58806106,2023-09-13T09:31:43.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11692,69-46 ALMEDA AVENUE,ALMEDA AVENUE,BEACH   69 STREET,BEACH   72 STREET,BEACH   69 STREET,BEACH   72 STREET,ADDRESS,In Progress,,,14 QUEENS,QUEENS,1040078,156792,MOBILE,Unspecified,QUEENS,40.596858230809616,-73.79896983267868,"{'latitude': '40.596858230809616', 'longitude': '-73.79896983267868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARVERNE,ALMEDA AVENUE,4160470053,,,,,,,,,
58803247,2023-09-13T09:31:19.000,2023-09-23T10:52:00.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11207,726 STANLEY AVENUE,STANLEY AVENUE,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-23T00:00:00.000,05 BROOKLYN,BROOKLYN,1017027,179836,PHONE,Unspecified,BROOKLYN,40.66022432098694,-73.88186177072448,"{'latitude': '40.66022432098694', 'longitude': '-73.88186177072448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3043770001,,,,,,,,,
58802524,2023-09-13T09:31:03.000,2023-09-18T21:17:10.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,11231,144 UNION STREET,UNION STREET,COLUMBIA STREET,HICKS STREET,COLUMBIA STREET,HICKS STREET,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T21:17:16.000,06 BROOKLYN,BROOKLYN,983707,188507,PHONE,Unspecified,BROOKLYN,40.68408492133489,-74.00195783606351,"{'latitude': '40.68408492133489', 'longitude': '-74.00195783606351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,UNION STREET,3003420023,,,,,,,,,
58809074,2023-09-13T09:31:00.000,2023-10-10T09:06:44.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Street,10014,278 BLEECKER STREET,BLEECKER STREET,MORTON STREET,JONES STREET,MORTON STREET,JONES STREET,ADDRESS,Closed,The Department of Sanitation cleaned the location.,2023-09-13T20:44:25.000,02 MANHATTAN,MANHATTAN,983340,205854,ONLINE,Unspecified,MANHATTAN,40.731698302657534,-74.00328343249836,"{'latitude': '40.731698302657534', 'longitude': '-74.00328343249836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,BLEECKER STREET,1005870026,,,,,,,,,
58808026,2023-09-13T09:30:55.000,2023-09-13T10:54:09.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11375,68-26 MANSE STREET,MANSE STREET,68 AVENUE,69 AVENUE,68 AVENUE,69 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T10:54:15.000,06 QUEENS,QUEENS,1024297,199458,PHONE,Unspecified,QUEENS,40.7140522420716,-73.85554190188392,"{'latitude': '40.7140522420716', 'longitude': '-73.85554190188392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOREST HILLS,MANSE STREET,4031940016,,,,,,,,,
58807634,2023-09-13T09:30:44.000,2023-09-15T13:04:10.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11418,116-24 GROSVENOR LANE,GROSVENOR LANE,116 STREET,METROPOLITAN AVENUE,116 STREET,METROPOLITAN AVENUE,ADDRESS,Closed,The Department of Sanitation collected the requested items.,2023-09-14T12:12:26.000,09 QUEENS,QUEENS,1029809,196947,ONLINE,Unspecified,QUEENS,40.70713348872612,-73.83567597365983,"{'latitude': '40.70713348872612', 'longitude': '-73.83567597365983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RICHMOND HILL,GROSVENOR LANE,4033217504,,,,,,,,,
58808676,2023-09-13T09:30:30.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11412,113-34 203 STREET,203 STREET,113 AVENUE,MURDOCK AVENUE,113 AVENUE,MURDOCK AVENUE,ADDRESS,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T10:49:17.000,12 QUEENS,QUEENS,1052910,194957,PHONE,Unspecified,QUEENS,40.70152232778496,-73.75237502069409,"{'latitude': '40.70152232778496', 'longitude': '-73.75237502069409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SAINT ALBANS,203 STREET,4109970040,,,,,,,,,
58805398,2023-09-13T09:30:27.000,2023-09-13T14:26:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11207,1700 BUSHWICK AVENUE,BUSHWICK AVENUE,CONWAY STREET,HIGHLAND BOULEVARD,CONWAY STREET,HIGHLAND BOULEVARD,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T14:26:20.000,05 BROOKLYN,BROOKLYN,1011843,186870,PHONE,Unspecified,BROOKLYN,40.679548739069645,-73.90051766582344,"{'latitude': '40.679548739069645', 'longitude': '-73.90051766582344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,BUSHWICK AVENUE,3034760010,,,,,,,,,
58810346,2023-09-13T09:30:04.000,2023-09-13T10:29:42.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11417,105-19 89 STREET,89 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-13T10:29:42.000,10 QUEENS,QUEENS,1025974,186931,ONLINE,Unspecified,QUEENS,40.67966084192346,-73.84957021575788,"{'latitude': '40.67966084192346', 'longitude': '-73.84957021575788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OZONE PARK,89 STREET,4091540062,,,,,,,,,
