unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58963832,2023-09-29T23:16:02.000,2023-09-29T23:16:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11370,32-04 76 STREET,76 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,EAST ELMHURST,76 STREET,Closed,2023-09-29T23:16:54.000,03 QUEENS,4011710007,QUEENS,1014364,215047,ONLINE,Unspecified,QUEENS,40.756879552605135,-73.89130253742029,"{'latitude': '40.756879552605135', 'longitude': '-73.89130253742029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department reviewed your complaint and provided additional information below.,,,,,,
58957955,2023-09-29T23:16:00.000,2023-10-01T08:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,WILLETS POINT BLVD,208 PL,INTERSECTION,,,Closed,2023-10-01T08:45:00.000,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,
58964053,2023-09-29T23:16:00.000,2023-09-30T02:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10031,,,,,RIVERSIDE DRIVE,WEST 135 STREET,INTERSECTION,MANHATTAN,,Closed,2023-09-30T02:15:00.000,09 MANHATTAN,,MANHATTAN,996007,238445,UNKNOWN,Unspecified,MANHATTAN,40.821144239164035,-73.95752175267613,"{'latitude': '40.821144239164035', 'longitude': '-73.95752175267613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,
58962517,2023-09-29T23:15:55.000,2023-09-29T23:55:31.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,10036,674 9 AVENUE,9 AVENUE,WEST   46 STREET,WEST   47 STREET,WEST   46 STREET,WEST   47 STREET,ADDRESS,NEW YORK,9 AVENUE,Closed,2023-09-29T23:55:43.000,04 MANHATTAN,1010370063,MANHATTAN,986895,216676,ONLINE,Unspecified,MANHATTAN,40.761401627525494,-73.99045214070179,"{'latitude': '40.761401627525494', 'longitude': '-73.99045214070179', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58967213,2023-09-29T23:15:51.000,2023-09-29T23:53:01.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11103,44-10 30 AVENUE,30 AVENUE,44 STREET,45 STREET,44 STREET,45 STREET,ADDRESS,ASTORIA,30 AVENUE,Closed,2023-09-29T23:53:05.000,01 QUEENS,4007130084,QUEENS,1008732,217015,MOBILE,Unspecified,QUEENS,40.7622985940289,-73.91162424255285,"{'latitude': '40.7622985940289', 'longitude': '-73.91162424255285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58957963,2023-09-29T23:15:41.000,2023-09-29T23:18:03.000,NYPD,New York City Police Department,Graffiti,Police Report Not Requested,Store/Commercial,10031,1743 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  146 STREET,WEST  147 STREET,WEST  146 STREET,WEST  147 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,2023-09-29T23:18:09.000,09 MANHATTAN,1020610003,MANHATTAN,998927,240249,ONLINE,Unspecified,MANHATTAN,40.82609133757951,-73.94696779776551,"{'latitude': '40.82609133757951', 'longitude': '-73.94696779776551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and a report was prepared.,,,,,,
58967011,2023-09-29T23:15:29.000,2023-09-30T00:30:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11364,217-02 73 AVENUE,73 AVENUE,217 STREET,218 STREET,217 STREET,218 STREET,ADDRESS,OAKLAND GARDENS,73 AVENUE,Closed,2023-09-30T00:30:35.000,11 QUEENS,4077390003,QUEENS,1051531,209392,MOBILE,Unspecified,QUEENS,40.74115335790695,-73.75720411549793,"{'latitude': '40.74115335790695', 'longitude': '-73.75720411549793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded and upon arrival those responsible for the condition were gone.,,,,,,
58959511,2023-09-29T23:15:29.000,2023-09-29T23:27:05.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11217,50 NEVINS STREET,NEVINS STREET,SCHERMERHORN STREET,STATE STREET,SCHERMERHORN STREET,STATE STREET,ADDRESS,BROOKLYN,NEVINS STREET,Closed,2023-09-29T23:27:09.000,02 BROOKLYN,3001727501,BROOKLYN,989264,189641,ONLINE,Unspecified,BROOKLYN,40.68719608843765,-73.98192072171082,"{'latitude': '40.68719608843765', 'longitude': '-73.98192072171082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58967568,2023-09-29T23:15:21.000,2023-10-02T20:33:53.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11377,41-41 51 STREET,51 STREET,,,,,ADDRESS,WOODSIDE,,Closed,2023-10-02T00:00:00.000,02 QUEENS,4013140003,QUEENS,1008184,210617,ONLINE,Unspecified,QUEENS,40.74473921638608,-73.91362519919949,"{'latitude': '40.74473921638608', 'longitude': '-73.91362519919949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58966218,2023-09-29T23:15:21.000,2023-10-01T11:19:12.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11377,41-41 51 STREET,51 STREET,,,,,ADDRESS,WOODSIDE,,Closed,2023-10-01T00:00:00.000,02 QUEENS,4013140003,QUEENS,1008184,210617,ONLINE,Unspecified,QUEENS,40.74473921638608,-73.91362519919949,"{'latitude': '40.74473921638608', 'longitude': '-73.91362519919949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58959811,2023-09-29T23:15:18.000,2023-10-06T13:34:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11205,249 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-06T00:00:00.000,02 BROOKLYN,3019090053,BROOKLYN,994968,191527,ONLINE,Unspecified,BROOKLYN,40.692367654657566,-73.9613504708135,"{'latitude': '40.692367654657566', 'longitude': '-73.9613504708135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,,,,,
58961121,2023-09-29T23:15:16.000,2023-09-29T23:57:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,215 WEST  116 STREET,WEST  116 STREET,ST NICHOLAS AVENUE,FREDERICK DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  116 STREET,Closed,2023-09-29T23:57:33.000,10 MANHATTAN,1019220020,MANHATTAN,997130,232065,ONLINE,Unspecified,MANHATTAN,40.80363135253337,-73.95347657725151,"{'latitude': '40.80363135253337', 'longitude': '-73.95347657725151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58957959,2023-09-29T23:15:00.000,2023-09-30T00:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10468,,,,,SEDGEWICK AVENUE,WEST 231 STREET,INTERSECTION,BRONX,,Closed,2023-09-30T00:50:00.000,08 BRONX,,BRONX,1011717,258326,UNKNOWN,Unspecified,BRONX,40.87567680009171,-73.90067983842604,"{'latitude': '40.87567680009171', 'longitude': '-73.90067983842604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,
58957118,2023-09-29T23:14:47.000,2023-09-30T02:52:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10469,1331 ADEE AVENUE,ADEE AVENUE,YOUNG AVENUE,SEXTON PLACE,YOUNG AVENUE,SEXTON PLACE,ADDRESS,BRONX,ADEE AVENUE,Closed,2023-09-30T02:52:59.000,11 BRONX,2045900012,BRONX,1026323,256045,PHONE,Unspecified,BRONX,40.86935862502538,-73.8478792251159,"{'latitude': '40.86935862502538', 'longitude': '-73.8478792251159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58958071,2023-09-29T23:14:44.000,2023-09-29T23:39:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11436,123-19 INWOOD STREET,INWOOD STREET,123 AVENUE,ROCKAWAY BOULEVARD,123 AVENUE,ROCKAWAY BOULEVARD,ADDRESS,JAMAICA,INWOOD STREET,Closed,2023-09-29T23:39:12.000,12 QUEENS,4120490006,QUEENS,1041649,185159,ONLINE,Unspecified,QUEENS,40.674709351868664,-73.7930715674165,"{'latitude': '40.674709351868664', 'longitude': '-73.7930715674165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",This complaint does not fall under the Police Department's jurisdiction.,,,,,,
58960840,2023-09-29T23:14:18.000,2023-09-29T23:15:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210,984 EAST   38 STREET,EAST   38 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   38 STREET,Closed,2023-09-29T23:15:29.000,18 BROOKLYN,3075830058,BROOKLYN,1000975,169168,PHONE,Unspecified,BROOKLYN,40.630987840370054,-73.93974445958112,"{'latitude': '40.630987840370054', 'longitude': '-73.93974445958112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded and upon arrival those responsible for the condition were gone.,,,,,,
58959524,2023-09-29T23:14:12.000,2023-09-29T23:41:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11375,102-45 62 ROAD,62 ROAD,102 STREET,YELLOWSTONE BOULEVARD,102 STREET,YELLOWSTONE BOULEVARD,ADDRESS,FOREST HILLS,62 ROAD,Closed,2023-09-29T23:41:22.000,06 QUEENS,4021210051,QUEENS,1024311,207127,MOBILE,Unspecified,QUEENS,40.73510169459292,-73.8554457499332,"{'latitude': '40.73510169459292', 'longitude': '-73.8554457499332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
59449855,2023-09-29T23:14:10.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Public Area,11377,41-41 51 STREET,51 STREET,UNNAMED STREET,43 AVENUE,UNNAMED STREET,43 AVENUE,ADDRESS,WOODSIDE,51 STREET,Closed,2023-10-01T00:00:00.000,02 QUEENS,4013140003,QUEENS,1008184,210617,ONLINE,Unspecified,QUEENS,40.74473921638608,-73.91362519919949,"{'latitude': '40.74473921638608', 'longitude': '-73.91362519919949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59455806,2023-09-29T23:14:08.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Public Area,11377,41-41 51 STREET,51 STREET,UNNAMED STREET,43 AVENUE,UNNAMED STREET,43 AVENUE,ADDRESS,WOODSIDE,51 STREET,Closed,2023-10-02T00:00:00.000,02 QUEENS,4013140003,QUEENS,1008184,210617,ONLINE,Unspecified,QUEENS,40.74473921638608,-73.91362519919949,"{'latitude': '40.74473921638608', 'longitude': '-73.91362519919949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58956390,2023-09-29T23:14:05.000,2023-09-29T23:24:32.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,131 WEST    3 STREET,WEST    3 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    3 STREET,Closed,2023-09-29T23:24:35.000,02 MANHATTAN,1005430066,MANHATTAN,984030,205516,ONLINE,Unspecified,MANHATTAN,40.73077061956904,-74.00079378581671,"{'latitude': '40.73077061956904', 'longitude': '-74.00079378581671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58963531,2023-09-29T23:14:00.000,2023-10-03T15:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11692,239 BEACH BREEZE PLACE,BEACH BREEZE PLACE,AQUATIC DR,BEACH BREEZE DR,,,ADDRESS,ARVERNE,,Closed,2023-10-03T15:30:00.000,14 QUEENS,4160900034,QUEENS,1038976,154191,ONLINE,Unspecified,QUEENS,40.58972589939895,-73.8029590612194,"{'latitude': '40.58972589939895', 'longitude': '-73.8029590612194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,,,,,,
58961986,2023-09-29T23:14:00.000,2023-10-04T03:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10011,313 WEST   20 STREET,WEST   20 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,Closed,2023-10-04T03:30:00.000,04 MANHATTAN,1007440030,MANHATTAN,984108,210231,ONLINE,Unspecified,MANHATTAN,40.7437121298188,-74.00051245218695,"{'latitude': '40.7437121298188', 'longitude': '-74.00051245218695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",N/A,,,,,
58956476,2023-09-29T23:13:46.000,2023-09-29T23:17:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,116 AVENUE C,AVENUE C,EAST    7 STREET,EAST    8 STREET,EAST    7 STREET,EAST    8 STREET,ADDRESS,NEW YORK,AVENUE C,Closed,2023-09-29T23:17:16.000,03 MANHATTAN,1003770002,MANHATTAN,990179,203199,ONLINE,Unspecified,MANHATTAN,40.724409035026966,-73.97860951410591,"{'latitude': '40.724409035026966', 'longitude': '-73.97860951410591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,,,,,
58956488,2023-09-29T23:13:37.000,2023-09-29T23:27:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10075,418 EAST   77 STREET,EAST   77 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   77 STREET,Closed,2023-09-29T23:27:34.000,08 MANHATTAN,1014710038,MANHATTAN,997261,220086,ONLINE,Unspecified,MANHATTAN,40.770752015687954,-73.95302659923613,"{'latitude': '40.770752015687954', 'longitude': '-73.95302659923613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58956202,2023-09-29T23:13:31.000,2023-09-30T00:26:40.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11364,74-85 220 STREET,220 STREET,74 AVENUE,75 AVENUE,74 AVENUE,75 AVENUE,ADDRESS,OAKLAND GARDENS,220 STREET,Closed,2023-09-30T00:26:44.000,11 QUEENS,4077420003,QUEENS,1052646,208862,MOBILE,Unspecified,QUEENS,40.73969009255881,-73.75318584262972,"{'latitude': '40.73969009255881', 'longitude': '-73.75318584262972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58961841,2023-09-29T23:13:29.000,,DOHMH,Department of Health and Mental Hygiene,Day Care,Day Care Facility,Private House,11422,245-35 NEWHALL AVENUE,NEWHALL AVENUE,245 STREET,249 STREET,245 STREET,249 STREET,ADDRESS,ROSEDALE,NEWHALL AVENUE,In Progress,,13 QUEENS,4135670087,QUEENS,1056466,179122,PHONE,Unspecified,QUEENS,40.658030730174616,-73.73971993176171,"{'latitude': '40.658030730174616', 'longitude': '-73.73971993176171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58964946,2023-09-29T23:13:07.000,2023-11-09T09:19:35.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10014,2 7 AVENUE SOUTH,7 AVENUE SOUTH,CARMINE STREET,LEROY STREET,CARMINE STREET,LEROY STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,Closed,2023-11-09T09:19:43.000,02 MANHATTAN,1005820050,MANHATTAN,982834,205083,ONLINE,Unspecified,MANHATTAN,40.72958202991034,-74.00510900303995,"{'latitude': '40.72958202991034', 'longitude': '-74.00510900303995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,,,,"2 7 AVENUE SOUTH, MANHATTAN (NEW YORK), NY, 10014",,
58956386,2023-09-29T23:13:07.000,2023-09-30T01:19:36.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,632 MANHATTAN AVENUE,MANHATTAN AVENUE,NASSAU AVENUE,BEDFORD AVENUE,NASSAU AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,MANHATTAN AVENUE,Closed,2023-09-30T01:19:41.000,01 BROOKLYN,3026470035,BROOKLYN,997870,203022,ONLINE,Unspecified,BROOKLYN,40.72391471474964,-73.95086249463728,"{'latitude': '40.72391471474964', 'longitude': '-73.95086249463728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58967200,2023-09-29T23:13:00.000,2023-09-30T03:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10038,,,,,GOLD STREET,FRANKFORT STREET,INTERSECTION,MANHATTAN,,Closed,2023-09-30T03:20:00.000,01 MANHATTAN,,MANHATTAN,983248,198316,UNKNOWN,Unspecified,MANHATTAN,40.71100830237145,-74.0036142617108,"{'latitude': '40.71100830237145', 'longitude': '-74.0036142617108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,
59448911,2023-09-29T23:12:55.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Building-Wide,11205,249 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,EMERSON PLACE,CLASSON AVENUE,EMERSON PLACE,CLASSON AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,Closed,2023-10-06T00:00:00.000,02 BROOKLYN,3019090053,BROOKLYN,994968,191527,ONLINE,Unspecified,BROOKLYN,40.692367654657566,-73.9613504708135,"{'latitude': '40.692367654657566', 'longitude': '-73.9613504708135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58967303,2023-09-29T23:12:43.000,2023-09-29T23:56:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11423,89-29 202 STREET,202 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,HOLLIS,202 STREET,Closed,2023-09-29T23:56:06.000,12 QUEENS,4104900011,QUEENS,1050653,200952,ONLINE,Unspecified,QUEENS,40.71799434385748,-73.76045581294667,"{'latitude': '40.71799434385748', 'longitude': '-73.76045581294667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58962290,2023-09-29T23:12:28.000,2023-09-29T23:50:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11235,2785 OCEAN PARKWAY,OCEAN PARKWAY,SHORE PARKWAY,WEST AVENUE,SHORE PARKWAY,WEST AVENUE,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,2023-09-29T23:50:40.000,13 BROOKLYN,3072600020,BROOKLYN,993347,151254,MOBILE,Unspecified,BROOKLYN,40.581828694142374,-73.96725015535118,"{'latitude': '40.581828694142374', 'longitude': '-73.96725015535118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58963331,2023-09-29T23:12:25.000,2023-10-27T08:35:15.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10014,2 7 AVENUE SOUTH,7 AVENUE SOUTH,CARMINE STREET,LEROY STREET,CARMINE STREET,LEROY STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,Closed,2023-10-27T08:35:18.000,02 MANHATTAN,1005820050,MANHATTAN,982834,205083,ONLINE,Unspecified,MANHATTAN,40.72958202991034,-74.00510900303995,"{'latitude': '40.72958202991034', 'longitude': '-74.00510900303995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",,,,"2 7 AVENUE SOUTH, MANHATTAN (NEW YORK), NY, 10014",,
58961256,2023-09-29T23:12:19.000,2023-10-02T18:42:09.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11224,2844 WEST   36 STREET,WEST   36 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,13 BROOKLYN,3070040025,BROOKLYN,983701,149120,ONLINE,Unspecified,BROOKLYN,40.57597593548722,-74.00197626567135,"{'latitude': '40.57597593548722', 'longitude': '-74.00197626567135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58961029,2023-09-29T23:12:11.000,2023-09-30T00:03:47.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10462,1610 ZEREGA AVENUE,ZEREGA AVENUE,ST RAYMOND AVENUE,DORSEY STREET,ST RAYMOND AVENUE,DORSEY STREET,ADDRESS,BRONX,ZEREGA AVENUE,Closed,2023-09-30T00:03:50.000,10 BRONX,2039920006,BRONX,1025716,245047,ONLINE,Unspecified,BRONX,40.83917530843225,-73.85014194166179,"{'latitude': '40.83917530843225', 'longitude': '-73.85014194166179', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58962642,2023-09-29T23:12:09.000,2023-09-29T23:17:48.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032,498 WEST  158 STREET,WEST  158 STREET,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST  158 STREET,Closed,2023-09-29T23:17:54.000,12 MANHATTAN,1021080059,MANHATTAN,1000454,242921,ONLINE,Unspecified,MANHATTAN,40.833422541343964,-73.94144385735437,"{'latitude': '40.833422541343964', 'longitude': '-73.94144385735437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58959378,2023-09-29T23:12:02.000,2023-09-29T23:28:40.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226,365 EAST   22 STREET,EAST   22 STREET,CORTELYOU ROAD,CLARENDON ROAD,CORTELYOU ROAD,CLARENDON ROAD,ADDRESS,BROOKLYN,EAST   22 STREET,Closed,2023-09-29T23:28:44.000,14 BROOKLYN,3051660055,BROOKLYN,996340,173530,PHONE,Unspecified,BROOKLYN,40.642968137720025,-73.95643526133857,"{'latitude': '40.642968137720025', 'longitude': '-73.95643526133857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
58960979,2023-09-29T23:12:00.000,2023-09-29T23:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10017,,,,,2 AVENUE,EAST 43 STREET,INTERSECTION,MANHATTAN,,Closed,2023-09-29T23:20:00.000,06 MANHATTAN,,MANHATTAN,992088,212703,UNKNOWN,Unspecified,MANHATTAN,40.75049367625375,-73.97171120282837,"{'latitude': '40.75049367625375', 'longitude': '-73.97171120282837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,
58956475,2023-09-29T23:11:59.000,2023-09-29T23:25:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11375,102-45 62 ROAD,62 ROAD,102 STREET,YELLOWSTONE BOULEVARD,102 STREET,YELLOWSTONE BOULEVARD,ADDRESS,FOREST HILLS,62 ROAD,Closed,2023-09-29T23:25:32.000,06 QUEENS,4021210051,QUEENS,1024311,207127,ONLINE,Unspecified,QUEENS,40.73510169459292,-73.8554457499332,"{'latitude': '40.73510169459292', 'longitude': '-73.8554457499332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
59443523,2023-09-29T23:11:47.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11224,2844 WEST   36 STREET,WEST   36 STREET,NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   36 STREET,Closed,2023-10-02T00:00:00.000,13 BROOKLYN,3070040025,BROOKLYN,983701,149120,ONLINE,Unspecified,BROOKLYN,40.57597593548722,-74.00197626567135,"{'latitude': '40.57597593548722', 'longitude': '-74.00197626567135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
