unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,facility_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_pick_up_location,due_date
58900580,2023-09-22T23:52:55.000,2023-09-23T00:49:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11435,142-10 HOOVER AVENUE,HOOVER AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:49:31.000,08 QUEENS,4097160126,QUEENS,1035238,199540,ONLINE,Unspecified,QUEENS,40.71422102330878,-73.81607485625346,"{'latitude': '40.71422102330878', 'longitude': '-73.81607485625346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LANDER STREET,DANIELS STREET,,LANDER STREET,DANIELS STREET,HOOVER AVENUE,,,,,
58892254,2023-09-22T23:52:33.000,2023-09-23T00:14:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11233,549 BAINBRIDGE STREET,BAINBRIDGE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:14:09.000,16 BROOKLYN,3015060044,BROOKLYN,1007784,188052,MOBILE,Unspecified,BROOKLYN,40.682804781025574,-73.91514763054649,"{'latitude': '40.682804781025574', 'longitude': '-73.91514763054649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SARATOGA AVENUE,THOMAS S BOYLAND STREET,,SARATOGA AVENUE,THOMAS S BOYLAND STREET,BAINBRIDGE STREET,,,,,
58900530,2023-09-22T23:52:32.000,2023-09-23T00:31:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10005,95 WALL STREET,WALL STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:31:59.000,01 MANHATTAN,1000330011,MANHATTAN,982174,196102,ONLINE,Unspecified,MANHATTAN,40.704931209203224,-74.00748754821632,"{'latitude': '40.704931209203224', 'longitude': '-74.00748754821632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GOUVERNEUR LANE,WALL STREET,,GOUVERNEUR LANE,WALL STREET,WALL STREET,,,,,
58899039,2023-09-22T23:52:16.000,2023-09-23T00:25:28.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2226A 1 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:25:31.000,11 MANHATTAN,,MANHATTAN,1001896,228852,PHONE,Unspecified,MANHATTAN,40.794804313097934,-73.93626991472516,"{'latitude': '40.794804313097934', 'longitude': '-73.93626991472516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  114 STREET,EAST  115 STREET,,EAST  114 STREET,EAST  115 STREET,1 AVENUE,,,,,
58894184,2023-09-22T23:52:12.000,2023-09-23T04:34:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455,869 EAST  147 STREET,EAST  147 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:34:25.000,01 BRONX,2026007501,BRONX,1010639,234547,ONLINE,Unspecified,BRONX,40.81041373338716,-73.90467143662154,"{'latitude': '40.81041373338716', 'longitude': '-73.90467143662154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TIMPSON PLACE,AUSTIN PLACE,,TIMPSON PLACE,AUSTIN PLACE,EAST  147 STREET,,,,,
58894946,2023-09-22T23:52:02.000,2023-09-23T00:55:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,115 STREET,115 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:55:32.000,10 QUEENS,,QUEENS,1032605,182540,ONLINE,Unspecified,QUEENS,40.6675748180031,-73.82569467462247,"{'latitude': '40.6675748180031', 'longitude': '-73.82569467462247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",115 STREET,150 AVENUE,,115 STREET,150 AVENUE,,,,,,
58894198,2023-09-22T23:51:51.000,2023-09-23T02:15:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10455,410 EAST  153 STREET,EAST  153 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:15:21.000,01 BRONX,2023740078,BRONX,1007468,237589,ONLINE,Unspecified,BRONX,40.81877207191979,-73.91611593925789,"{'latitude': '40.81877207191979', 'longitude': '-73.91611593925789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MELROSE AVENUE,ELTON AVENUE,,MELROSE AVENUE,ELTON AVENUE,EAST  153 STREET,,,,,
58899928,2023-09-22T23:51:49.000,2023-09-23T00:11:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10027,ST NICHOLAS TERRACE,ST NICHOLAS TERRACE,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:11:34.000,09 MANHATTAN,,MANHATTAN,997474,235229,ONLINE,Unspecified,MANHATTAN,40.81231514806015,-73.95222779373897,"{'latitude': '40.81231514806015', 'longitude': '-73.95222779373897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST NICHOLAS TERRACE,WEST  127 STREET,,ST NICHOLAS TERRACE,WEST  127 STREET,,,,,,
58899117,2023-09-22T23:51:48.000,2023-09-23T00:30:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,196 AVENUE A,AVENUE A,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T00:30:56.000,03 MANHATTAN,1004060002,MANHATTAN,989471,204977,ONLINE,Unspecified,MANHATTAN,40.72928965830165,-73.98116243783143,"{'latitude': '40.72928965830165', 'longitude': '-73.98116243783143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   12 STREET,EAST   13 STREET,,EAST   12 STREET,EAST   13 STREET,AVENUE A,,,,,
58895060,2023-09-22T23:51:40.000,2023-09-23T00:26:46.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,498 WEST  158 STREET,WEST  158 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:26:51.000,12 MANHATTAN,1021080059,MANHATTAN,1000454,242921,ONLINE,Unspecified,MANHATTAN,40.833422541343964,-73.94144385735437,"{'latitude': '40.833422541343964', 'longitude': '-73.94144385735437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST NICHOLAS AVENUE,AMSTERDAM AVENUE,,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,WEST  158 STREET,,,,,
58895057,2023-09-22T23:51:39.000,2023-09-23T00:08:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10469,2309 BRUNER AVENUE,BRUNER AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:08:15.000,11 BRONX,,BRONX,1030326,252327,ONLINE,Unspecified,BRONX,40.859133871495686,-73.83343141813593,"{'latitude': '40.859133871495686', 'longitude': '-73.83343141813593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASTOR AVENUE,WARING AVENUE,,ASTOR AVENUE,WARING AVENUE,BRUNER AVENUE,,,,,
58894110,2023-09-22T23:51:30.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,10029,2 AVENUE,2 AVENUE,INTERSECTION,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-12T11:50:09.000,11 MANHATTAN,,MANHATTAN,1001338,229397,PHONE,Unspecified,MANHATTAN,40.79630128660878,-73.93828379349273,"{'latitude': '40.79630128660878', 'longitude': '-73.93828379349273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVENUE,EAST  115 STREET,,2 AVENUE,EAST  115 STREET,,,,,"2 AVENUE AND EAST  115 STREET, MANHATTAN, NY, 10029",
58891910,2023-09-22T23:51:29.000,2023-09-23T00:14:56.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11210,2404 AVENUE O,AVENUE O,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T00:15:01.000,14 BROOKLYN,3067710001,BROOKLYN,998106,162954,PHONE,Unspecified,BROOKLYN,40.613936663380514,-73.95009342377497,"{'latitude': '40.613936663380514', 'longitude': '-73.95009342377497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   24 STREET,BEDFORD AVENUE,,EAST   24 STREET,BEDFORD AVENUE,AVENUE O,,,,,
58901123,2023-09-22T23:51:20.000,2023-09-23T04:20:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11420,114 STREET,114 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:20:26.000,10 QUEENS,,QUEENS,1032567,184645,PHONE,Unspecified,QUEENS,40.67335276829131,-73.82581656471149,"{'latitude': '40.67335276829131', 'longitude': '-73.82581656471149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",114 STREET,133 AVENUE,,114 STREET,133 AVENUE,,,,,,
58895004,2023-09-22T23:51:02.000,2023-09-23T00:34:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10310,820 HENDERSON AVENUE,HENDERSON AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:34:34.000,01 STATEN ISLAND,5001960001,STATEN ISLAND,951139,171272,MOBILE,Unspecified,STATEN ISLAND,40.636716775515026,-74.11930002633434,"{'latitude': '40.636716775515026', 'longitude': '-74.11930002633434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,CHAPPELL STREET,,BROADWAY,CHAPPELL STREET,HENDERSON AVENUE,,,,,
58897630,2023-09-22T23:50:58.000,2023-09-23T00:42:48.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,356 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ADDRESS,RIDGEWOOD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:42:56.000,05 QUEENS,,QUEENS,1009446,194360,ONLINE,Unspecified,QUEENS,40.700114201531456,-73.9091316631656,"{'latitude': '40.700114201531456', 'longitude': '-73.9091316631656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOODBINE STREET,MYRTLE AVENUE,,WOODBINE STREET,MYRTLE AVENUE,ST NICHOLAS AVENUE,,,,,
58902070,2023-09-22T23:50:57.000,2023-09-23T00:34:55.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11377,40-52 72 STREET,72 STREET,ADDRESS,WOODSIDE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:34:59.000,04 QUEENS,,QUEENS,1013782,210997,ONLINE,Unspecified,QUEENS,40.74576529793688,-73.89342106960484,"{'latitude': '40.74576529793688', 'longitude': '-73.89342106960484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROOSEVELT AVENUE,41 AVENUE,,ROOSEVELT AVENUE,41 AVENUE,72 STREET,,,,,
58892194,2023-09-22T23:50:56.000,2023-09-23T00:26:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,1164 PACIFIC STREET,PACIFIC STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:26:04.000,08 BROOKLYN,3012050025,BROOKLYN,997111,186296,ONLINE,Unspecified,BROOKLYN,40.678006902514014,-73.9536327146557,"{'latitude': '40.678006902514014', 'longitude': '-73.9536327146557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRANKLIN AVENUE,BEDFORD AVENUE,,FRANKLIN AVENUE,BEDFORD AVENUE,PACIFIC STREET,,,,,
58894181,2023-09-22T23:50:54.000,2023-09-23T05:36:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10455,600 BERGEN AVENUE,BERGEN AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-23T05:36:13.000,01 BRONX,2023617501,BRONX,1007695,236852,ONLINE,Unspecified,BRONX,40.81674861534728,-73.9152983886053,"{'latitude': '40.81674861534728', 'longitude': '-73.9152983886053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WESTCHESTER AVENUE,EAST  152 STREET,,WESTCHESTER AVENUE,EAST  152 STREET,BERGEN AVENUE,,,,,
58900564,2023-09-22T23:50:20.000,2023-09-23T01:28:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2473 CAMBRELENG AVENUE,CAMBRELENG AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T01:28:37.000,06 BRONX,2030910042,BRONX,1016431,251379,ONLINE,Unspecified,BRONX,40.85659348280935,-73.88366748121766,"{'latitude': '40.85659348280935', 'longitude': '-73.88366748121766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  189 STREET,EAST FORDHAM ROAD,,EAST  189 STREET,EAST FORDHAM ROAD,CAMBRELENG AVENUE,,,,,
58898872,2023-09-22T23:50:06.000,2023-09-23T00:06:15.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10002,45 ORCHARD STREET,ORCHARD STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:06:19.000,03 MANHATTAN,1003080025,MANHATTAN,986701,200259,ONLINE,Unspecified,MANHATTAN,40.716341091062084,-73.99115841892062,"{'latitude': '40.716341091062084', 'longitude': '-73.99115841892062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HESTER STREET,GRAND STREET,,HESTER STREET,GRAND STREET,ORCHARD STREET,,,,,
58901992,2023-09-22T23:50:04.000,2023-09-23T00:16:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11231,10 DWIGHT STREET,DWIGHT STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:16:56.000,06 BROOKLYN,3005230018,BROOKLYN,982518,186448,MOBILE,Unspecified,BROOKLYN,40.67843328139383,-74.00624435487008,"{'latitude': '40.67843328139383', 'longitude': '-74.00624435487008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DELAVAN STREET,VERONA STREET,,DELAVAN STREET,VERONA STREET,DWIGHT STREET,,,,,
58893172,2023-09-22T23:50:00.000,2023-09-23T01:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11433,105-36 172 STREET,172 STREET,ADDRESS,JAMAICA,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-23T01:30:00.000,12 QUEENS,4102410042,QUEENS,1044017,194955,PHONE,Unspecified,QUEENS,40.70158137097,-73.78444785216567,"{'latitude': '40.70158137097', 'longitude': '-73.78444785216567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",105 AVE,107 AVE,,,,,,,,,
58896807,2023-09-22T23:49:49.000,2023-10-02T13:33:38.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11209,335 78 STREET,78 STREET,ADDRESS,BROOKLYN,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-22T23:49:49.000,10 BROOKLYN,3059600069,BROOKLYN,976595,168454,ONLINE,Unspecified,BROOKLYN,40.62904054248751,-74.02757803735444,"{'latitude': '40.62904054248751', 'longitude': '-74.02757803735444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,4 AVENUE,,3 AVENUE,4 AVENUE,78 STREET,,,,,
58899703,2023-09-22T23:49:42.000,2023-09-23T12:32:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,72 BAY SEVENTH STREET,BAY SEVENTH STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T12:32:27.000,11 BROOKLYN,3063570063,BROOKLYN,980835,161888,MOBILE,Unspecified,BROOKLYN,40.611020888859414,-74.01229961786973,"{'latitude': '40.611020888859414', 'longitude': '-74.01229961786973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 STREET,BENSON AVENUE,,86 STREET,BENSON AVENUE,BAY    7 STREET,,,,,
58898300,2023-09-22T23:49:42.000,2023-09-23T09:46:45.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10458,667 EAST  187 STREET,EAST  187 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-23T09:46:49.000,06 BRONX,2030750074,BRONX,1015854,250678,ONLINE,Unspecified,BRONX,40.854671533097545,-73.88575660653835,"{'latitude': '40.854671533097545', 'longitude': '-73.88575660653835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BELMONT AVENUE,CAMBRELENG AVENUE,,BELMONT AVENUE,CAMBRELENG AVENUE,EAST  187 STREET,,,,,
58896391,2023-09-22T23:49:42.000,2023-09-23T00:18:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11231,17 DWIGHT STREET,DWIGHT STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:18:37.000,06 BROOKLYN,3005240010,BROOKLYN,982466,186380,MOBILE,Unspecified,BROOKLYN,40.67824662645154,-74.00643181172616,"{'latitude': '40.67824662645154', 'longitude': '-74.00643181172616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DELAVAN STREET,VERONA STREET,,DELAVAN STREET,VERONA STREET,DWIGHT STREET,,,,,
58897810,2023-09-22T23:49:41.000,2023-09-23T00:09:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,620 EAST   13 STREET,EAST   13 STREET,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T00:09:11.000,03 MANHATTAN,1003950012,MANHATTAN,990385,204674,ONLINE,Unspecified,MANHATTAN,40.72845741060336,-73.97786496822046,"{'latitude': '40.72845741060336', 'longitude': '-73.97786496822046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE B,DEAD END,,AVENUE B,DEAD END,EAST   13 STREET,,,,,
58906037,2023-09-22T23:49:41.000,2023-11-08T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10459,951 HOE AVENUE,HOE AVENUE,ADDRESS,BRONX,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-11-08T00:00:00.000,02 BRONX,2027427501,BRONX,1014601,238805,UNKNOWN,Unspecified,BRONX,40.82208801817637,-73.89033972476959,"{'latitude': '40.82208801817637', 'longitude': '-73.89033972476959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58896418,2023-09-22T23:49:38.000,2023-09-23T00:12:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,3155 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:12:11.000,09 MANHATTAN,1019930086,MANHATTAN,995559,236037,ONLINE,Unspecified,MANHATTAN,40.81453554135292,-73.95914444206745,"{'latitude': '40.81453554135292', 'longitude': '-73.95914444206745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LA SALLE STREET,TIEMANN PLACE,,LA SALLE STREET,TIEMANN PLACE,BROADWAY,,,,,
58900555,2023-09-22T23:49:28.000,2023-09-23T00:30:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,30 KENT STREET,KENT STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:30:27.000,01 BROOKLYN,3025560045,BROOKLYN,995295,205365,ONLINE,Unspecified,BROOKLYN,40.73034926834678,-73.96014859449464,"{'latitude': '40.73034926834678', 'longitude': '-73.96014859449464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,WEST STREET,,DEAD END,WEST STREET,KENT STREET,,,,,
58898287,2023-09-22T23:49:16.000,2023-09-23T12:32:04.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11214,1818 BENSON AVENUE,BENSON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T12:32:08.000,11 BROOKLYN,3064040022,BROOKLYN,983062,159586,MOBILE,Unspecified,BROOKLYN,40.60470294866655,-74.00427834941114,"{'latitude': '40.60470294866655', 'longitude': '-74.00427834941114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAY   19 STREET,BAY   19 STREET,,BAY   19 STREET,BAY   19 STREET,BENSON AVENUE,,,,,
58892252,2023-09-22T23:49:16.000,2023-09-23T00:34:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11373,92-11 56 AVENUE,56 AVENUE,ADDRESS,ELMHURST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:34:41.000,04 QUEENS,4018710056,QUEENS,1020331,207660,MOBILE,Unspecified,QUEENS,40.7365817780686,-73.86980411606636,"{'latitude': '40.7365817780686', 'longitude': '-73.86980411606636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",92 STREET,94 STREET,,92 STREET,94 STREET,56 AVENUE,,,,,
58902149,2023-09-22T23:49:10.000,2023-09-25T08:35:09.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031,51 HAMILTON PLACE,HAMILTON PLACE,ADDRESS,NEW YORK,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-25T00:00:00.000,09 MANHATTAN,1020710015,MANHATTAN,997589,238882,ONLINE,Unspecified,MANHATTAN,40.82234143314758,-73.95180509131376,"{'latitude': '40.82234143314758', 'longitude': '-73.95180509131376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58896486,2023-09-22T23:49:07.000,2023-09-23T00:08:35.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10009,347 EAST   10 STREET,EAST   10 STREET,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T00:08:39.000,03 MANHATTAN,1003930001,MANHATTAN,989919,204043,ONLINE,Unspecified,MANHATTAN,40.72672578035935,-73.97954682407006,"{'latitude': '40.72672578035935', 'longitude': '-73.97954682407006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE B,AVENUE C,,AVENUE B,AVENUE C,EAST   10 STREET,,,,,
58897634,2023-09-22T23:49:01.000,2023-09-23T00:23:28.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10029,2145 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:23:31.000,11 MANHATTAN,1016600023,MANHATTAN,1000746,228338,ONLINE,Unspecified,MANHATTAN,40.79339574405206,-73.94042450234399,"{'latitude': '40.79339574405206', 'longitude': '-73.94042450234399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  110 STREET,EAST  111 STREET,,EAST  110 STREET,EAST  111 STREET,2 AVENUE,,,,,
58893612,2023-09-22T23:48:53.000,2023-09-23T00:50:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11418,87-25 132 STREET,132 STREET,ADDRESS,RICHMOND HILL,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:50:49.000,09 QUEENS,4093400165,QUEENS,1034041,195007,ONLINE,Unspecified,QUEENS,40.701785854054805,-73.82042621181242,"{'latitude': '40.701785854054805', 'longitude': '-73.82042621181242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA AVENUE,88 AVENUE,,JAMAICA AVENUE,88 AVENUE,132 STREET,,,,,
58893532,2023-09-22T23:48:49.000,2023-09-22T23:58:27.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10025,RIVERSIDE PARK,RIVERSIDE PARK,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T23:58:30.000,07 MANHATTAN,1012540002,MANHATTAN,991626,230829,ONLINE,Riverside Park,MANHATTAN,40.800245180318555,-73.97335875005403,"{'latitude': '40.800245180318555', 'longitude': '-73.97335875005403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HENRY HUDSON PY SB EN W   96 ST,HENRY HUDSON PARKWAY ET   12 NB,,HENRY HUDSON PY SB EN W   96 ST,HENRY HUDSON PARKWAY ET   12 NB,RIVERSIDE PARK,,,,,
58897802,2023-09-22T23:48:46.000,2023-09-23T00:00:50.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,MULBERRY STREET,MULBERRY STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:00:54.000,02 MANHATTAN,,MANHATTAN,985284,202303,ONLINE,Unspecified,MANHATTAN,40.72195165842647,-73.99626970034271,"{'latitude': '40.72195165842647', 'longitude': '-73.99626970034271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MULBERRY STREET,SPRING STREET,,MULBERRY STREET,SPRING STREET,,,,,,
