unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58806772,2023-09-13T20:39:13.000,2023-09-13T21:53:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11209,251 94 STREET,94 STREET,RIDGE BOULEVARD,3 AVENUE,RIDGE BOULEVARD,3 AVENUE,ADDRESS,BROOKLYN,94 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T21:53:39.000,10 BROOKLYN,3061060049,BROOKLYN,974676,164519,PHONE,Unspecified,BROOKLYN,40.61823792545811,-74.03448587876953,"{'latitude': '40.61823792545811', 'longitude': '-74.03448587876953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801430,2023-09-13T20:38:56.000,2023-09-13T20:49:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10468,2823 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  197 STREET,WEST  229 STREET,WEST  197 STREET,WEST  229 STREET,ADDRESS,BRONX,SEDGWICK AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T20:49:25.000,08 BRONX,2032530117,BRONX,1011353,257339,MOBILE,Unspecified,BRONX,40.872968915782586,-73.90200004736613,"{'latitude': '40.872968915782586', 'longitude': '-73.90200004736613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801885,2023-09-13T20:38:50.000,2023-09-21T10:02:31.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11205,40 VANDERBILT AVENUE,VANDERBILT AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,02 BROOKLYN,3020330001,BROOKLYN,992408,193147,ONLINE,Unspecified,BROOKLYN,40.69681690894209,-73.97057996861463,"{'latitude': '40.69681690894209', 'longitude': '-73.97057996861463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807725,2023-09-13T20:38:25.000,2023-10-14T13:10:43.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10002,DELANCY STREET,DELANCY STREET,DELANCY STREET,FORSYTH STREET,DELANCY STREET,FORSYTH STREET,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-16T12:37:59.000,03 MANHATTAN,,MANHATTAN,986423,201501,ONLINE,Unspecified,MANHATTAN,40.71975015541676,-73.99216085743808,"{'latitude': '40.71975015541676', 'longitude': '-73.99216085743808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801045,2023-09-13T20:38:20.000,2023-09-18T14:58:29.000,DOT,Department of Transportation,Street Sign - Dangling,Other/Unknown,Street,11105,46-14 DITMARS BOULEVARD,DITMARS BOULEVARD,46 STREET,47 STREET,46 STREET,47 STREET,ADDRESS,ASTORIA,DITMARS BOULEVARD,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-18T14:58:32.000,01 QUEENS,4007680046,QUEENS,1011381,219827,ONLINE,Unspecified,QUEENS,40.77000906918681,-73.90205047089258,"{'latitude': '40.77000906918681', 'longitude': '-73.90205047089258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807029,2023-09-13T20:38:16.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11372,37-38 91 STREET,91 STREET,,,,,ADDRESS,JACKSON HEIGHTS,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,03 QUEENS,4014780025,QUEENS,1018672,212395,PHONE,Unspecified,QUEENS,40.749584770377744,-73.87576626688137,"{'latitude': '40.749584770377744', 'longitude': '-73.87576626688137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804921,2023-09-13T20:38:14.000,2023-09-20T12:07:44.000,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,Taxi,10016,5 AVENUE,5 AVENUE,5 AVENUE,EAST   33 STREET,5 AVENUE,EAST   33 STREET,INTERSECTION,,,Closed,See notes for information.,2023-09-20T12:07:46.000,05 MANHATTAN,,MANHATTAN,988394,211711,PHONE,Unspecified,MANHATTAN,40.74777338900753,-73.98504414554924,"{'latitude': '40.74777338900753', 'longitude': '-73.98504414554924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"5 AVENUE AND EAST   33 STREET, MANHATTAN, NY, 10016",,,,,
58802696,2023-09-13T20:38:00.000,2023-09-14T11:50:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11204,1379 WEST    6 STREET,WEST    6 STREET,65 ST,AVENUE O,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-14T11:50:00.000,11 BROOKLYN,3065797503,BROOKLYN,989672,162327,PHONE,Unspecified,BROOKLYN,40.61222485269201,-73.98047152820884,"{'latitude': '40.61222485269201', 'longitude': '-73.98047152820884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806472,2023-09-13T20:37:28.000,2023-09-28T14:06:26.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash Not Separated from Recycling,Sidewalk,11219,10 AVENUE,10 AVENUE,10 AVENUE,41 STREET,10 AVENUE,41 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-28T14:06:31.000,12 BROOKLYN,,BROOKLYN,985894,173722,PHONE,Unspecified,BROOKLYN,40.64350323566599,-73.99407601308346,"{'latitude': '40.64350323566599', 'longitude': '-73.99407601308346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804068,2023-09-13T20:37:22.000,2023-09-13T23:23:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11210,1518 EAST   23 STREET,EAST   23 STREET,AVENUE O,KINGS HIGHWAY,AVENUE O,KINGS HIGHWAY,ADDRESS,BROOKLYN,EAST   23 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T23:23:56.000,14 BROOKLYN,3067690014,BROOKLYN,997827,162709,PHONE,Unspecified,BROOKLYN,40.61326462094637,-73.95109881910061,"{'latitude': '40.61326462094637', 'longitude': '-73.95109881910061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802241,2023-09-13T20:37:12.000,2023-09-13T20:37:12.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10462,780 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,WALLACE AVENUE,BARNES AVENUE,WALLACE AVENUE,BARNES AVENUE,ADDRESS,BRONX,PELHAM PARKWAY SOUTH,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-13T20:37:12.000,11 BRONX,2043210038,BRONX,1021752,251422,PHONE,Unspecified,BRONX,40.856690505926935,-73.86443215118308,"{'latitude': '40.856690505926935', 'longitude': '-73.86443215118308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809404,2023-09-13T20:37:06.000,2023-09-13T21:52:36.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373,43-33 ELBERTSON STREET,ELBERTSON STREET,LAMONT AVENUE,43 AVENUE,LAMONT AVENUE,43 AVENUE,ADDRESS,ELMHURST,ELBERTSON STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T21:52:41.000,04 QUEENS,4015750046,QUEENS,1019561,210663,ONLINE,Unspecified,QUEENS,40.74482736522494,-73.87256684181163,"{'latitude': '40.74482736522494', 'longitude': '-73.87256684181163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807277,2023-09-13T20:36:59.000,2023-09-13T22:34:04.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11417,104-28 103 STREET,103 STREET,LIBERTY AVENUE,ROCKAWAY BOULEVARD,LIBERTY AVENUE,ROCKAWAY BOULEVARD,ADDRESS,OZONE PARK,103 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T22:34:07.000,10 QUEENS,4095230018,QUEENS,1029300,187495,ONLINE,Unspecified,QUEENS,40.68119258909327,-73.83757506489452,"{'latitude': '40.68119258909327', 'longitude': '-73.83757506489452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806792,2023-09-13T20:36:59.000,2023-09-13T21:13:44.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11358,43-77 161 STREET,161 STREET,43 AVENUE,45 AVENUE,43 AVENUE,45 AVENUE,ADDRESS,FLUSHING,161 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T21:13:49.000,07 QUEENS,4054190073,QUEENS,1038220,215626,MOBILE,Unspecified,QUEENS,40.75835532188304,-73.80518910273057,"{'latitude': '40.75835532188304', 'longitude': '-73.80518910273057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803464,2023-09-13T20:36:51.000,2023-09-14T09:28:27.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10471,5435 FIELDSTON ROAD,FIELDSTON ROAD,HENRY HUDSON PY SB EN FIELDSTON,WEST  255 STREET,HENRY HUDSON PY SB EN FIELDSTON,WEST  255 STREET,ADDRESS,BRONX,FIELDSTON ROAD,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-14T09:28:31.000,08 BRONX,2058471350,BRONX,1011428,267947,ONLINE,Unspecified,BRONX,40.90208429164278,-73.90168581057807,"{'latitude': '40.90208429164278', 'longitude': '-73.90168581057807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804246,2023-09-13T20:36:38.000,2023-09-13T21:23:12.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11234,1364 EAST   66 STREET,EAST   66 STREET,AVENUE M,AVENUE N,AVENUE M,AVENUE N,ADDRESS,BROOKLYN,EAST   66 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T21:23:15.000,18 BROOKLYN,3083650068,BROOKLYN,1007822,165673,PHONE,Unspecified,BROOKLYN,40.62137922993113,-73.91508883453773,"{'latitude': '40.62137922993113', 'longitude': '-73.91508883453773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58812905,2023-09-13T20:36:27.000,2023-11-20T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11222,131 GREENPOINT AVENUE,GREENPOINT AVENUE,,,,,ADDRESS,BROOKLYN,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-20T00:00:00.000,01 BROOKLYN,3025580054,BROOKLYN,996715,205287,UNKNOWN,Unspecified,BROOKLYN,40.73013329033032,-73.95502524542275,"{'latitude': '40.73013329033032', 'longitude': '-73.95502524542275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58812915,2023-09-13T20:36:09.000,2023-09-13T20:36:09.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11236,1073 EAST  105 STREET,EAST  105 STREET,,,,,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-13T00:00:00.000,18 BROOKLYN,3082340005,BROOKLYN,1014387,174140,UNKNOWN,Unspecified,BROOKLYN,40.64459943304329,-73.8914025715458,"{'latitude': '40.64459943304329', 'longitude': '-73.8914025715458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805620,2023-09-13T20:35:49.000,2023-09-13T21:22:58.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,1545 MYRTLE AVENUE,MYRTLE AVENUE,LINDEN STREET,GATES AVENUE,LINDEN STREET,GATES AVENUE,ADDRESS,BROOKLYN,MYRTLE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T21:23:04.000,04 BROOKLYN,3033370006,BROOKLYN,1008259,194072,MOBILE,Unspecified,BROOKLYN,40.699327009277525,-73.91341355362138,"{'latitude': '40.699327009277525', 'longitude': '-73.91341355362138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804434,2023-09-13T20:35:38.000,2023-09-13T21:49:27.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11377,72-10 41 AVENUE,41 AVENUE,72 STREET,73 STREET,72 STREET,73 STREET,ADDRESS,WOODSIDE,41 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T21:49:29.000,04 QUEENS,4013120010,QUEENS,1013908,210718,ONLINE,Unspecified,QUEENS,40.74499909172425,-73.89296757512533,"{'latitude': '40.74499909172425', 'longitude': '-73.89296757512533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800608,2023-09-13T20:35:11.000,2023-09-14T17:32:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11372,37-38 91 STREET,91 STREET,,,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-14T00:00:00.000,03 QUEENS,4014780025,QUEENS,1018672,212395,PHONE,Unspecified,QUEENS,40.749584770377744,-73.87576626688137,"{'latitude': '40.749584770377744', 'longitude': '-73.87576626688137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809955,2023-09-13T20:35:09.000,2023-09-14T03:57:15.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11417,150-09 95 STREET,95 STREET,ALBERT ROAD,150 ROAD,ALBERT ROAD,150 ROAD,ADDRESS,OZONE PARK,95 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T03:57:20.000,10 QUEENS,4115497501,QUEENS,1028538,183341,PHONE,Unspecified,QUEENS,40.66979465926016,-73.84034969799069,"{'latitude': '40.66979465926016', 'longitude': '-73.84034969799069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804069,2023-09-13T20:35:08.000,2023-09-13T21:12:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11211,34 WITHERS STREET,WITHERS STREET,UNION AVENUE,LORIMER STREET,UNION AVENUE,LORIMER STREET,ADDRESS,BROOKLYN,WITHERS STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T21:12:05.000,01 BROOKLYN,3027410014,BROOKLYN,997752,200408,MOBILE,Unspecified,BROOKLYN,40.71674009673558,-73.95129345232722,"{'latitude': '40.71674009673558', 'longitude': '-73.95129345232722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808518,2023-09-13T20:35:07.000,2023-09-21T16:25:50.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11373,41-25 CASE STREET,CASE STREET,,,,,ADDRESS,ELMHURST,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,04 QUEENS,4015640058,QUEENS,1019277,211415,PHONE,Unspecified,QUEENS,40.746892543991,-73.87358784586236,"{'latitude': '40.746892543991', 'longitude': '-73.87358784586236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800599,2023-09-13T20:35:07.000,2023-09-21T16:25:50.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11373,41-25 CASE STREET,CASE STREET,,,,,ADDRESS,ELMHURST,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,04 QUEENS,4015640058,QUEENS,1019277,211415,PHONE,Unspecified,QUEENS,40.746892543991,-73.87358784586236,"{'latitude': '40.746892543991', 'longitude': '-73.87358784586236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803618,2023-09-13T20:35:05.000,2023-10-11T13:08:05.000,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,Vehicle Lane,11413,225-43 NORTH CONDUIT AVENUE,NORTH CONDUIT AVENUE,143 AVENUE,SUNRISE HIGHWAY,143 AVENUE,SUNRISE HIGHWAY,ADDRESS,SPRINGFIELD GARDENS,NORTH CONDUIT AVENUE,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-11T13:08:10.000,13 QUEENS,,QUEENS,1053614,182164,ONLINE,Unspecified,QUEENS,40.66640311454475,-73.74996772532701,"{'latitude': '40.66640311454475', 'longitude': '-73.74996772532701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809136,2023-09-13T20:34:47.000,2023-09-14T05:10:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11420,133-11 114 PLACE,114 PLACE,133 AVENUE,135 AVENUE,133 AVENUE,135 AVENUE,ADDRESS,SOUTH OZONE PARK,114 PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T05:10:13.000,10 QUEENS,4117350029,QUEENS,1032798,184481,MOBILE,Unspecified,QUEENS,40.67290136222805,-73.82498499004507,"{'latitude': '40.67290136222805', 'longitude': '-73.82498499004507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800829,2023-09-13T20:34:08.000,2023-09-13T22:17:51.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10469,3224 WICKHAM AVENUE,WICKHAM AVENUE,BURKE AVENUE,SEXTON PLACE,BURKE AVENUE,SEXTON PLACE,ADDRESS,BRONX,WICKHAM AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T22:17:55.000,12 BRONX,2047550055,BRONX,1028410,258096,ONLINE,Unspecified,BRONX,40.87497778748514,-73.84031988513348,"{'latitude': '40.87497778748514', 'longitude': '-73.84031988513348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808950,2023-09-13T20:33:44.000,2023-09-16T04:49:54.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11226,1506 CORTELYOU ROAD,CORTELYOU ROAD,MARLBOROUGH ROAD,BRIGHTON LINE,MARLBOROUGH ROAD,BRIGHTON LINE,ADDRESS,BROOKLYN,CORTELYOU ROAD,Closed,The Department of Sanitation removed the items.,2023-09-16T04:49:59.000,14 BROOKLYN,3051580002,BROOKLYN,994169,172914,ONLINE,Unspecified,BROOKLYN,40.64128004758019,-73.96425908147164,"{'latitude': '40.64128004758019', 'longitude': '-73.96425908147164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804685,2023-09-13T20:33:42.000,2023-09-13T23:21:35.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,10457,1561 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST  172 STREET,MOUNT EDEN PARKWAY,EAST  172 STREET,MOUNT EDEN PARKWAY,ADDRESS,BRONX,SHERIDAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T23:21:38.000,04 BRONX,2028210052,BRONX,1008856,246109,ONLINE,Unspecified,BRONX,40.84215325972917,-73.91107000229586,"{'latitude': '40.84215325972917', 'longitude': '-73.91107000229586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801456,2023-09-13T20:33:36.000,2023-09-13T21:11:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11211,235 MEEKER AVENUE,MEEKER AVENUE,JACKSON STREET,LORIMER STREET,JACKSON STREET,LORIMER STREET,ADDRESS,BROOKLYN,MEEKER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T21:11:30.000,01 BROOKLYN,3027410017,BROOKLYN,997936,200279,MOBILE,Unspecified,BROOKLYN,40.71638573997485,-73.95062996086747,"{'latitude': '40.71638573997485', 'longitude': '-73.95062996086747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805037,2023-09-13T20:33:24.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10024,RIVERSIDE DRIVE,RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST   80 STREET,RIVERSIDE DRIVE,WEST 80 STREET,INTERSECTION,MANHATTAN,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-13T22:14:24.000,07 MANHATTAN,,MANHATTAN,989233,225489,ONLINE,Unspecified,MANHATTAN,40.78558999596753,-73.98200594806721,"{'latitude': '40.78558999596753', 'longitude': '-73.98200594806721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809082,2023-09-13T20:33:11.000,2023-09-16T12:52:57.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,Street,11230,1137 EAST   10 STREET,EAST   10 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   10 STREET,Closed,The personnel involved in the incident were counseled and reminded of the proper procedures to follow.,2023-09-15T12:37:50.000,12 BROOKLYN,3065360170,BROOKLYN,993821,165632,PHONE,Unspecified,BROOKLYN,40.621292881846706,-73.96552334943942,"{'latitude': '40.621292881846706', 'longitude': '-73.96552334943942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801803,2023-09-13T20:33:01.000,2023-09-13T20:45:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,49 BOGART STREET,BOGART STREET,MOORE STREET,GRATTAN STREET,MOORE STREET,GRATTAN STREET,ADDRESS,BROOKLYN,BOGART STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T20:45:40.000,01 BROOKLYN,3031010014,BROOKLYN,1002740,196254,ONLINE,Unspecified,BROOKLYN,40.70532933843495,-73.93331136485455,"{'latitude': '40.70532933843495', 'longitude': '-73.93331136485455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803629,2023-09-13T20:33:00.000,2023-09-15T11:28:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,195 QUINLAN AVENUE,QUINLAN AVENUE,SOUTH GANNON AVENUE,WESTWOOD AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-15T11:28:00.000,02 STATEN ISLAND,5007620066,STATEN ISLAND,948540,160466,PHONE,Unspecified,STATEN ISLAND,40.60704649628981,-74.12860713415984,"{'latitude': '40.60704649628981', 'longitude': '-74.12860713415984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805662,2023-09-13T20:32:57.000,2023-09-13T20:59:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,106 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  163 STREET,WEST  164 STREET,WEST  163 STREET,WEST  164 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T20:59:14.000,12 MANHATTAN,1021370126,MANHATTAN,999862,244901,ONLINE,Unspecified,MANHATTAN,40.8388581336567,-73.94357854933698,"{'latitude': '40.8388581336567', 'longitude': '-73.94357854933698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805509,2023-09-13T20:32:23.000,2023-09-13T21:37:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11436,145-39 123 AVENUE,123 AVENUE,INWOOD STREET,146 STREET,INWOOD STREET,146 STREET,ADDRESS,JAMAICA,123 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T21:38:04.000,12 QUEENS,4120430083,QUEENS,1041642,185393,PHONE,Unspecified,QUEENS,40.67535167277905,-73.79309481037474,"{'latitude': '40.67535167277905', 'longitude': '-73.79309481037474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802089,2023-09-13T20:32:18.000,2023-09-19T20:44:51.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11101,34-06 45 STREET,45 STREET,,,,,ADDRESS,LONG ISLAND CITY,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,01 QUEENS,4007040027,QUEENS,1007238,214219,PHONE,Unspecified,QUEENS,40.75462830322828,-73.91702687937605,"{'latitude': '40.75462830322828', 'longitude': '-73.91702687937605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805971,2023-09-13T20:32:04.000,2023-09-25T02:03:34.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,11237,255 JEFFERSON STREET,JEFFERSON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,04 BROOKLYN,3031650038,BROOKLYN,1004352,195429,PHONE,Unspecified,BROOKLYN,40.70306139291804,-73.92749976416528,"{'latitude': '40.70306139291804', 'longitude': '-73.92749976416528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
