unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date,vehicle_type,taxi_company_borough
58824446,2023-09-15T13:27:31.000,2023-09-19T20:13:03.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10467,3530 DECATUR AVENUE,DECATUR AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,07 BRONX,2033560180,BRONX,1019562,259651,PHONE,Unspecified,BRONX,40.8792856112555,-73.87230551562281,"{'latitude': '40.8792856112555', 'longitude': '-73.87230551562281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58825274,2023-09-15T13:27:31.000,2023-09-19T20:13:03.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10467,3530 DECATUR AVENUE,DECATUR AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,07 BRONX,2033560180,BRONX,1019562,259651,PHONE,Unspecified,BRONX,40.8792856112555,-73.87230551562281,"{'latitude': '40.8792856112555', 'longitude': '-73.87230551562281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58822708,2023-09-15T13:27:31.000,2023-09-19T20:13:03.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10467,3530 DECATUR AVENUE,DECATUR AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,07 BRONX,2033560180,BRONX,1019562,259651,PHONE,Unspecified,BRONX,40.8792856112555,-73.87230551562281,"{'latitude': '40.8792856112555', 'longitude': '-73.87230551562281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58865099,2023-09-15T13:27:30.000,2023-09-15T14:38:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T14:38:52.000,0 Unspecified,,Unspecified,,217491,PHONE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58863404,2023-09-15T13:27:24.000,2023-09-15T14:07:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T14:07:59.000,0 Unspecified,,Unspecified,1033643,215953,MOBILE,Unspecified,Unspecified,40.75927960532943,-73.82170785835993,"{'latitude': '40.75927960532943', 'longitude': '-73.82170785835993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58866127,2023-09-15T13:27:06.000,2023-09-15T14:25:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T14:25:31.000,0 Unspecified,,Unspecified,958497,149492,MOBILE,Unspecified,Unspecified,40.57695961468883,-74.09270588139705,"{'latitude': '40.57695961468883', 'longitude': '-74.09270588139705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58865756,2023-09-15T13:26:53.000,2023-09-15T13:59:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T13:59:30.000,0 Unspecified,,Unspecified,1000597,241631,ONLINE,Unspecified,Unspecified,40.82988159918435,-73.94093024414434,"{'latitude': '40.82988159918435', 'longitude': '-73.94093024414434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58869380,2023-09-15T13:26:44.000,2023-09-15T13:56:17.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T13:56:21.000,0 Unspecified,,Unspecified,,222604,ONLINE,Whitey Ford Field,Unspecified,,,,Park/Playground,,,,,,,,,,,,,,
58861175,2023-09-15T13:26:41.000,2023-09-15T14:04:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T14:04:29.000,0 Unspecified,,Unspecified,992536,169265,ONLINE,Unspecified,Unspecified,40.63126599840603,-73.97014771544536,"{'latitude': '40.63126599840603', 'longitude': '-73.97014771544536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58860443,2023-09-15T13:26:38.000,2023-09-15T13:26:38.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,10302,17 EDGEVIEW LANE,EDGEVIEW LANE,ADDRESS,STATEN ISLAND,Closed,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",2023-09-15T13:26:38.000,01 STATEN ISLAND,5011160081,STATEN ISLAND,945408,172170,ONLINE,Unspecified,STATEN ISLAND,40.63915831325759,-74.13995414542103,"{'latitude': '40.63915831325759', 'longitude': '-74.13995414542103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1-2 Family Dwelling,NICHOLAS AVENUE,OPENVIEW LANE,NICHOLAS AVENUE,OPENVIEW LANE,EDGEVIEW LANE,,,,,,,,,
58853828,2023-09-15T13:26:36.000,2023-09-21T10:37:14.000,DOT,Department of Transportation,Street Sign - Dangling,"No Parking, Standing, Stopping",10462,1906 MATTHEWS AVENUE,MATTHEWS AVENUE,ADDRESS,BRONX,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-21T10:37:11.000,11 BRONX,2042630005,BRONX,1022273,248465,ONLINE,Unspecified,BRONX,40.84857220108469,-73.8625655363706,"{'latitude': '40.84857220108469', 'longitude': '-73.8625655363706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,RHINELANDER AVENUE,BRONXDALE AVENUE,RHINELANDER AVENUE,BRONXDALE AVENUE,MATTHEWS AVENUE,,,,,,,,,
58870534,2023-09-15T13:26:28.000,2023-09-19T05:32:33.000,DSNY,Department of Sanitation,Dirty Condition,Trash,,,,,,Closed,The Department of Sanitation cleaned the location.,2023-09-19T05:32:39.000,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,Street,,,,,,,,,,,,,,
58821236,2023-09-15T13:26:25.000,2023-09-16T01:35:20.000,DSNY,Department of Sanitation,Dirty Condition,Trash,,,,,,Closed,The Department of Sanitation cleaned the location.,2023-09-16T01:35:25.000,0 Unspecified,,Unspecified,990029,173443,ONLINE,Unspecified,Unspecified,40.642735707842874,-73.97917620018693,"{'latitude': '40.642735707842874', 'longitude': '-73.97917620018693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,,,,,,,,,,,,,,
58826398,2023-09-15T13:26:23.000,2023-09-16T13:37:17.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,,,,,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-16T13:37:19.000,0 Unspecified,,Unspecified,,216101,MOBILE,Unspecified,Unspecified,,,,Street,,,,,,,,,,,,,,
58847662,2023-09-15T13:26:14.000,2023-10-02T09:55:32.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,10467,3750 BARNES AVENUE,BARNES AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-18T13:26:00.000,12 BRONX,2046770037,BRONX,1022892,260667,ONLINE,Unspecified,BRONX,40.882060260086774,-73.86025780067035,"{'latitude': '40.882060260086774', 'longitude': '-73.86025780067035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,EAST  218 STREET,EAST  219 STREET,EAST  218 STREET,EAST  219 STREET,BARNES AVENUE,,,,,,,,,
58862873,2023-09-15T13:26:05.000,2023-09-15T15:02:06.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,,,,,,Closed,N/A,2023-09-15T15:02:06.000,0 Unspecified,,Unspecified,990806,213264,ONLINE,Unspecified,Unspecified,40.75203452278999,-73.97633763165199,"{'latitude': '40.75203452278999', 'longitude': '-73.97633763165199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58864803,2023-09-15T13:25:55.000,2023-09-15T15:02:07.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,,,,,,Closed,N/A,2023-09-15T15:02:07.000,0 Unspecified,,Unspecified,992884,164868,ONLINE,Unspecified,Unspecified,40.61919682376355,-73.96889958708347,"{'latitude': '40.61919682376355', 'longitude': '-73.96889958708347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58861448,2023-09-15T13:25:45.000,2023-09-15T14:07:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T14:07:20.000,0 Unspecified,,Unspecified,1032917,216865,MOBILE,Unspecified,Unspecified,40.761786832378434,-73.82432186526218,"{'latitude': '40.761786832378434', 'longitude': '-73.82432186526218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58868317,2023-09-15T13:25:45.000,2023-09-28T11:56:01.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10454,388 EAST  141 STREET,EAST  141 STREET,ADDRESS,BRONX,Closed,"The Department of Transportation inspected the location more than six months ago and has notified the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-28T11:56:04.000,01 BRONX,2023030021,BRONX,1005810,234862,PHONE,Unspecified,BRONX,40.81129142485988,-73.9221148662175,"{'latitude': '40.81129142485988', 'longitude': '-73.9221148662175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,ALEXANDER AVENUE,WILLIS AVENUE,ALEXANDER AVENUE,WILLIS AVENUE,EAST  141 STREET,,,,,,,,,
58827643,2023-09-15T13:25:35.000,2023-09-21T12:46:33.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,10306,1881 SOUTH RAILROAD AVENUE,SOUTH RAILROAD AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T11:59:55.000,03 STATEN ISLAND,5046570021,STATEN ISLAND,948893,144712,ONLINE,Unspecified,STATEN ISLAND,40.56380636027212,-74.1272534081755,"{'latitude': '40.56380636027212', 'longitude': '-74.1272534081755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,GUYON AVENUE,CHAMPLAIN AVENUE,GUYON AVENUE,CHAMPLAIN AVENUE,SOUTH RAILROAD AVENUE,,,,,,,,,
58836770,2023-09-15T13:25:34.000,2023-09-18T11:06:53.000,DSNY,Department of Sanitation,Missed Collection,Trash,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T12:18:54.000,0 Unspecified,,Unspecified,942552,154679,ONLINE,Unspecified,Unspecified,40.591136222185085,-74.15013674822987,"{'latitude': '40.591136222185085', 'longitude': '-74.15013674822987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58826039,2023-09-15T13:24:58.000,2023-09-22T20:08:36.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,10037,60 WEST  142 STREET,WEST  142 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,10 MANHATTAN,1017370059,MANHATTAN,1001843,237298,PHONE,Unspecified,MANHATTAN,40.81798635263026,-73.93643919542686,"{'latitude': '40.81798635263026', 'longitude': '-73.93643919542686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58855476,2023-09-15T13:24:54.000,2023-09-15T15:13:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T15:13:45.000,0 Unspecified,,Unspecified,,171965,ONLINE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58865313,2023-09-15T13:24:51.000,2023-09-15T13:41:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T13:41:11.000,0 Unspecified,,Unspecified,,216120,MOBILE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58820391,2023-09-15T13:24:48.000,2023-09-17T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,10019,162 WEST   54 STREET,WEST   54 STREET,ADDRESS,NEW YORK,Closed,The Department of Buildings investigated this complaint and issued a partial stop work order violation.,2023-09-17T00:00:00.000,05 MANHATTAN,1010060063,MANHATTAN,989559,217379,UNKNOWN,Unspecified,MANHATTAN,40.763329983285985,-73.98083514067478,"{'latitude': '40.763329983285985', 'longitude': '-73.98083514067478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,,
58855791,2023-09-15T13:24:39.000,2023-09-15T15:12:33.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T15:12:37.000,0 Unspecified,,Unspecified,,263868,PHONE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58820909,2023-09-15T13:24:38.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10456,465 EAST  167 STREET,EAST  167 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-15T00:00:00.000,03 BRONX,2023890051,BRONX,1009685,241665,PHONE,Unspecified,BRONX,40.82995342321745,-73.90809071855236,"{'latitude': '40.82995342321745', 'longitude': '-73.90809071855236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58870023,2023-09-15T13:24:34.000,2023-09-15T13:58:08.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T13:58:14.000,0 Unspecified,,Unspecified,1032603,190820,ONLINE,Unspecified,Unspecified,40.690301508850986,-73.82564247540112,"{'latitude': '40.690301508850986', 'longitude': '-73.82564247540112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58822631,2023-09-15T13:24:30.000,2023-10-13T16:35:38.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,10030,2300 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-13T00:00:00.000,10 MANHATTAN,1019410029,MANHATTAN,999852,236358,PHONE,Unspecified,MANHATTAN,40.81541005763735,-73.94363455549805,"{'latitude': '40.81541005763735', 'longitude': '-73.94363455549805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58821840,2023-09-15T13:24:30.000,2023-10-13T16:35:39.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,10030,2300 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-13T00:00:00.000,10 MANHATTAN,1019410029,MANHATTAN,999852,236358,PHONE,Unspecified,MANHATTAN,40.81541005763735,-73.94363455549805,"{'latitude': '40.81541005763735', 'longitude': '-73.94363455549805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58821772,2023-09-15T13:24:30.000,2023-10-13T16:35:39.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10030,2300 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-13T00:00:00.000,10 MANHATTAN,1019410029,MANHATTAN,999852,236358,PHONE,Unspecified,MANHATTAN,40.81541005763735,-73.94363455549805,"{'latitude': '40.81541005763735', 'longitude': '-73.94363455549805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58855527,2023-09-15T13:24:23.000,2023-09-15T14:10:25.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T14:10:29.000,0 Unspecified,,Unspecified,991260,,PHONE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58850201,2023-09-15T13:24:22.000,2023-09-19T13:45:24.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,,,,,,Closed,The Department of Sanitation cleaned the location.,2023-09-18T12:52:35.000,0 Unspecified,,Unspecified,980635,185896,ONLINE,Unspecified,Unspecified,40.676917597468446,-74.01303281171815,"{'latitude': '40.676917597468446', 'longitude': '-74.01303281171815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58821037,2023-09-15T13:24:20.000,2023-10-04T20:59:10.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11209,317 100 STREET,100 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,10 BROOKLYN,3061340038,BROOKLYN,974562,162778,PHONE,Unspecified,BROOKLYN,40.613459117286446,-74.03489401258018,"{'latitude': '40.613459117286446', 'longitude': '-74.03489401258018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58819720,2023-09-15T13:24:03.000,2023-09-15T18:09:32.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T18:09:38.000,0 Unspecified,,Unspecified,1008100,263215,ONLINE,Unspecified,Unspecified,40.889106089279714,-73.91374142575111,"{'latitude': '40.889106089279714', 'longitude': '-73.91374142575111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58836851,2023-09-15T13:23:58.000,,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,,,,,,In Progress,,2023-09-16T09:35:20.000,0 Unspecified,,Unspecified,928972,,ONLINE,Unspecified,Unspecified,,,,Sidewalk,,,,,,,,,,,,,,
58861371,2023-09-15T13:23:48.000,2023-09-19T15:11:23.000,DOT,Department of Transportation,Street Condition,Cave-in,,,,,,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-19T15:11:19.000,0 Unspecified,,Unspecified,983574,200898,PHONE,Unspecified,Unspecified,40.71809530647926,-74.00243862346497,"{'latitude': '40.71809530647926', 'longitude': '-74.00243862346497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58857414,2023-09-15T13:23:46.000,2023-09-15T13:46:58.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T13:47:04.000,0 Unspecified,,Unspecified,987855,223704,PHONE,Unspecified,Unspecified,40.78069131504271,-73.98698298521214,"{'latitude': '40.78069131504271', 'longitude': '-73.98698298521214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58855491,2023-09-15T13:23:43.000,2023-09-15T13:58:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T13:59:04.000,0 Unspecified,,Unspecified,984185,203822,ONLINE,Unspecified,Unspecified,40.72612100544654,-74.00023451126451,"{'latitude': '40.72612100544654', 'longitude': '-74.00023451126451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58845097,2023-09-15T13:23:40.000,2023-09-17T03:43:03.000,DSNY,Department of Sanitation,Dirty Condition,Trash,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-17T03:43:07.000,0 Unspecified,,Unspecified,1026371,225574,PHONE,Unspecified,Unspecified,40.78572433015462,-73.84789697648183,"{'latitude': '40.78572433015462', 'longitude': '-73.84789697648183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,,,,,,,,,,,,,,
58855659,2023-09-15T13:23:36.000,2023-09-15T13:31:08.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T13:31:13.000,0 Unspecified,,Unspecified,,214688,MOBILE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58859074,2023-09-15T13:23:34.000,2023-09-15T13:58:33.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T13:58:39.000,0 Unspecified,,Unspecified,986940,217150,ONLINE,Unspecified,Unspecified,40.762702622062044,-73.99028951107815,"{'latitude': '40.762702622062044', 'longitude': '-73.99028951107815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58868147,2023-09-15T13:23:19.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,,,,,In Progress,,,0 Unspecified,,Unspecified,,180644,ONLINE,Unspecified,Unspecified,,,,Street,,,,,,,,,,,,,,
58866532,2023-09-15T13:23:12.000,2023-09-15T13:56:00.000,NYPD,New York City Police Department,Encampment,N/A,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-15T13:56:04.000,0 Unspecified,,Unspecified,995407,217347,ONLINE,Unspecified,Unspecified,40.76323670564027,-73.95972461068666,"{'latitude': '40.76323670564027', 'longitude': '-73.95972461068666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58860438,2023-09-15T13:23:07.000,2023-09-15T13:23:07.000,DOHMH,Department of Health and Mental Hygiene,Unleashed Dog,Unleashed Dog in Public,11423,189-15 89 AVENUE,89 AVENUE,ADDRESS,HOLLIS,Closed,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after the initial complaint, please submit a new Service Request.",2023-09-15T13:23:07.000,12 QUEENS,4104540040,QUEENS,1047527,199588,PHONE,Unspecified,QUEENS,40.714273414167145,-73.77174540896696,"{'latitude': '40.714273414167145', 'longitude': '-73.77174540896696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Public/Unfenced Area,189 STREET,190 STREET,189 STREET,190 STREET,89 AVENUE,,,,,,,,,
58858418,2023-09-15T13:23:07.000,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Unauthorized Tree Pruning,11423,187-54 JAMAICA AVENUE,JAMAICA AVENUE,ADDRESS,HOLLIS,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-17T09:00:52.000,12 QUEENS,4108150010,QUEENS,1047729,198236,PHONE,Unspecified,QUEENS,40.7105610617389,-73.77102950004118,"{'latitude': '40.7105610617389', 'longitude': '-73.77102950004118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,HOLLIS AVENUE,188 STREET,HOLLIS AVENUE,188 STREET,JAMAICA AVENUE,,,,,,,,,
58847961,2023-09-15T13:23:07.000,2023-09-18T11:25:54.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Branches Damaged,,,,,,Closed,"NYC Parks created a work order for the tree condition. Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-18T11:25:58.000,0 Unspecified,,Unspecified,,221593,MOBILE,Unspecified,Unspecified,,,,Street,,,,,,,,,,,,,,
58825576,2023-09-15T13:23:00.000,2023-09-19T10:35:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),10309,,,INTERSECTION,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-19T10:35:00.000,03 STATEN ISLAND,,STATEN ISLAND,925352,127127,ONLINE,Unspecified,STATEN ISLAND,40.51541386564111,-74.21182652917435,"{'latitude': '40.51541386564111', 'longitude': '-74.21182652917435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,SHARROTT AVENUE,SHERWOOD AVENUE,,,,,,,,,,,,
