unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction,due_date
58899838,2023-09-22T13:29:35.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10014,WEST STREET,WEST STREET,JANE STREET,HORATIO STREET,JANE STREET,HORATIO STREET,BLOCKFACE,MANHATTAN,,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-22T15:05:46.000,02 MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,2023-09-22T15:05:46.000,,,,,,,
58896987,2023-09-22T13:29:35.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10014,WEST STREET,WEST STREET,JANE STREET,HORATIO STREET,JANE STREET,HORATIO STREET,BLOCKFACE,,,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-22T14:27:32.000,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,2023-09-22T14:27:33.000,,,,,,,
58899215,2023-09-22T13:29:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11434,179-11 142 AVENUE,142 AVENUE,FARMERS BOULEVARD,180 STREET,FARMERS BOULEVARD,180 STREET,ADDRESS,JAMAICA,142 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T14:54:39.000,12 QUEENS,4130480020,QUEENS,1049465,183551,ONLINE,Unspecified,QUEENS,40.67024163988546,-73.76490988633098,"{'latitude': '40.67024163988546', 'longitude': '-73.76490988633098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:54:36.000,,,,,,,
58901670,2023-09-22T13:29:28.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10033,WADSWORTH AVENUE,WADSWORTH AVENUE,WADSWORTH AVENUE,WEST  186 STREET,WADSWORTH AVENUE,WEST  186 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T14:06:45.000,12 MANHATTAN,,MANHATTAN,1002861,250018,ONLINE,Unspecified,MANHATTAN,40.85289697945697,-73.9327260259442,"{'latitude': '40.85289697945697', 'longitude': '-73.9327260259442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:06:41.000,,,,,,,
58896263,2023-09-22T13:29:11.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10040,4405 BROADWAY,BROADWAY,WEST  187 STREET,WEST  189 STREET,WEST  187 STREET,WEST  189 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T14:07:53.000,12 MANHATTAN,1021800320,MANHATTAN,1002669,250803,ONLINE,Unspecified,MANHATTAN,40.8550519727094,-73.93341789942902,"{'latitude': '40.8550519727094', 'longitude': '-73.93341789942902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:07:49.000,,,,,,,
58897539,2023-09-22T13:29:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11433,104-57 165 STREET,165 STREET,TUSKEGEE AIRMEN WAY,107 AVENUE,TUSKEGEE AIRMEN WAY,107 AVENUE,ADDRESS,JAMAICA,165 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T13:55:28.000,12 QUEENS,4101640017,QUEENS,1042015,194707,PHONE,Unspecified,QUEENS,40.70091396617818,-73.79167024712007,"{'latitude': '40.70091396617818', 'longitude': '-73.79167024712007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T13:55:24.000,,,,,,,
58902740,2023-09-22T13:29:06.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,10065,673 MADISON AVENUE,MADISON AVENUE,EAST   61 STREET,EAST   62 STREET,EAST   61 STREET,EAST   62 STREET,ADDRESS,NEW YORK,MADISON AVENUE,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T20:41:40.000,08 MANHATTAN,1013760021,MANHATTAN,992445,217963,PHONE,Unspecified,MANHATTAN,40.76493070843328,-73.97041631218575,"{'latitude': '40.76493070843328', 'longitude': '-73.97041631218575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T20:41:40.000,,,,,,,
58891770,2023-09-22T13:29:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11230,952 EAST    3 STREET,EAST    3 STREET,WALSH CT,LIRR BAY RIDGE LINE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T13:30:00.000,14 BROOKLYN,3064990044,BROOKLYN,991324,168067,PHONE,Unspecified,BROOKLYN,40.62797879205515,-73.97451548893584,"{'latitude': '40.62797879205515', 'longitude': '-73.97451548893584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T13:30:00.000,,N/A,,,,,
58902019,2023-09-22T13:28:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,2100 BEEKMAN PLACE,BEEKMAN PLACE,DEAD END,FLATBUSH AVENUE,DEAD END,FLATBUSH AVENUE,ADDRESS,BROOKLYN,BEEKMAN PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T13:59:58.000,09 BROOKLYN,3050260085,BROOKLYN,995071,179734,ONLINE,Unspecified,BROOKLYN,40.659998407531084,-73.96099798320904,"{'latitude': '40.659998407531084', 'longitude': '-73.96099798320904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T13:59:53.000,,,,,,,
58898845,2023-09-22T13:28:33.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10011,150 WEST   21 STREET,WEST   21 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   21 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-22T13:35:08.000,04 MANHATTAN,1007960067,MANHATTAN,985585,209687,ONLINE,Unspecified,MANHATTAN,40.742218885962416,-73.99518233565557,"{'latitude': '40.742218885962416', 'longitude': '-73.99518233565557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T13:35:03.000,,,,,,,
58899763,2023-09-22T13:28:29.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11221,699 MONROE STREET,MONROE STREET,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,ADDRESS,BROOKLYN,MONROE STREET,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-27T15:11:01.000,03 BROOKLYN,3016370059,BROOKLYN,1004018,189938,PHONE,Unspecified,BROOKLYN,40.68799062988831,-73.9287204888882,"{'latitude': '40.68799062988831', 'longitude': '-73.9287204888882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T15:10:58.000,,,,,,,
58895778,2023-09-22T13:28:24.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11419,104-13 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,LEFFERTS BOULEVARD,Closed,N/A,2023-09-22T15:01:39.000,10 QUEENS,4095730001,QUEENS,1033055,189236,PHONE,Unspecified,QUEENS,40.68595132027244,-73.82402407401337,"{'latitude': '40.68595132027244', 'longitude': '-73.82402407401337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T15:01:36.000,,,,,,,
58894440,2023-09-22T13:28:23.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,11209,7112 5 AVENUE,5 AVENUE,OVINGTON AVENUE,72 STREET,OVINGTON AVENUE,72 STREET,ADDRESS,BROOKLYN,5 AVENUE,Closed,N/A,2023-09-22T15:01:57.000,10 BROOKLYN,3058920049,BROOKLYN,978291,169667,PHONE,Unspecified,BROOKLYN,40.63237127433653,-74.02146906929748,"{'latitude': '40.63237127433653', 'longitude': '-74.02146906929748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T15:01:54.000,,,,,,,
58902235,2023-09-22T13:28:19.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10034,88 SEAMAN AVENUE,SEAMAN AVENUE,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-22T00:00:00.000,12 MANHATTAN,1022480028,MANHATTAN,1005020,255579,ONLINE,Unspecified,MANHATTAN,40.86815543030659,-73.92490456765046,"{'latitude': '40.86815543030659', 'longitude': '-73.92490456765046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58892811,2023-09-22T13:28:13.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11420,130-19 117 STREET,117 STREET,SUTTER AVENUE,133 AVENUE,SUTTER AVENUE,133 AVENUE,ADDRESS,SOUTH OZONE PARK,117 STREET,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-09-25T11:49:25.000,10 QUEENS,4117240026,QUEENS,1033713,184964,MOBILE,Unspecified,QUEENS,40.67422202089749,-73.82168288957818,"{'latitude': '40.67422202089749', 'longitude': '-73.82168288957818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T11:49:22.000,,,,,,,
58900778,2023-09-22T13:28:12.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10028,1660 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,08 MANHATTAN,1015490001,MANHATTAN,997638,222717,PHONE,Unspecified,MANHATTAN,40.77797285690986,-73.951660280822,"{'latitude': '40.77797285690986', 'longitude': '-73.951660280822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T18:57:32.000,,,,,,,
58897933,2023-09-22T13:28:10.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10461,47 WESTCHESTER SQUARE,WESTCHESTER SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,10 BRONX,2040730001,BRONX,1027400,246117,PHONE,Unspecified,BRONX,40.84210407407655,-73.84404909649388,"{'latitude': '40.84210407407655', 'longitude': '-73.84404909649388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T10:36:19.000,,,,,,,
58897917,2023-09-22T13:28:10.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10461,47 WESTCHESTER SQUARE,WESTCHESTER SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,10 BRONX,2040730001,BRONX,1027400,246117,PHONE,Unspecified,BRONX,40.84210407407655,-73.84404909649388,"{'latitude': '40.84210407407655', 'longitude': '-73.84404909649388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T10:36:19.000,,,,,,,
58895257,2023-09-22T13:28:10.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10461,47 WESTCHESTER SQUARE,WESTCHESTER SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,10 BRONX,2040730001,BRONX,1027400,246117,PHONE,Unspecified,BRONX,40.84210407407655,-73.84404909649388,"{'latitude': '40.84210407407655', 'longitude': '-73.84404909649388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T10:36:17.000,,,,,,,
58900832,2023-09-22T13:28:10.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10461,47 WESTCHESTER SQUARE,WESTCHESTER SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,10 BRONX,2040730001,BRONX,1027400,246117,PHONE,Unspecified,BRONX,40.84210407407655,-73.84404909649388,"{'latitude': '40.84210407407655', 'longitude': '-73.84404909649388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T10:36:19.000,,,,,,,
58900736,2023-09-22T13:28:10.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10461,47 WESTCHESTER SQUARE,WESTCHESTER SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,10 BRONX,2040730001,BRONX,1027400,246117,PHONE,Unspecified,BRONX,40.84210407407655,-73.84404909649388,"{'latitude': '40.84210407407655', 'longitude': '-73.84404909649388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T10:36:17.000,,,,,,,
58895174,2023-09-22T13:28:10.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10461,47 WESTCHESTER SQUARE,WESTCHESTER SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,10 BRONX,2040730001,BRONX,1027400,246117,PHONE,Unspecified,BRONX,40.84210407407655,-73.84404909649388,"{'latitude': '40.84210407407655', 'longitude': '-73.84404909649388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T10:36:20.000,,,,,,,
58895238,2023-09-22T13:28:10.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10461,47 WESTCHESTER SQUARE,WESTCHESTER SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,10 BRONX,2040730001,BRONX,1027400,246117,PHONE,Unspecified,BRONX,40.84210407407655,-73.84404909649388,"{'latitude': '40.84210407407655', 'longitude': '-73.84404909649388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T10:36:17.000,,,,,,,
58902128,2023-09-22T13:28:10.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10461,47 WESTCHESTER SQUARE,WESTCHESTER SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,10 BRONX,2040730001,BRONX,1027400,246117,PHONE,Unspecified,BRONX,40.84210407407655,-73.84404909649388,"{'latitude': '40.84210407407655', 'longitude': '-73.84404909649388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T10:36:21.000,,,,,,,
58897998,2023-09-22T13:28:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11204,81 AVENUE P,AVENUE P,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-25T00:00:00.000,11 BROOKLYN,3065950033,BROOKLYN,988361,160599,ONLINE,Unspecified,BROOKLYN,40.60748255277244,-73.98519442188748,"{'latitude': '40.60748255277244', 'longitude': '-73.98519442188748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-25T13:06:35.000,,,,,,,
58901890,2023-09-22T13:28:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,110 EAST   99 STREET,EAST   99 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST   99 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T14:09:51.000,11 MANHATTAN,1016260001,MANHATTAN,997857,226501,ONLINE,Unspecified,MANHATTAN,40.78835859489912,-73.95086187890934,"{'latitude': '40.78835859489912', 'longitude': '-73.95086187890934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:09:48.000,,,,,,,
58894233,2023-09-22T13:28:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,980 ROCKLAND AVENUE,ROCKLAND AVENUE,MC DIVITT AVENUE,KELLY BOULEVARD,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-25T11:12:00.000,02 STATEN ISLAND,5023750015,STATEN ISLAND,942551,154159,PHONE,Unspecified,STATEN ISLAND,40.58970892362257,-74.15013713977686,"{'latitude': '40.58970892362257', 'longitude': '-74.15013713977686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T11:12:00.000,,,,,,,
58894697,2023-09-22T13:27:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10465,360 BALCOM AVENUE,BALCOM AVENUE,MILES AVENUE,SAMPSON AVENUE,MILES AVENUE,SAMPSON AVENUE,ADDRESS,BRONX,BALCOM AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T16:43:50.000,10 BRONX,2055820130,BRONX,1033029,237260,MOBILE,Unspecified,BRONX,40.81776489572984,-73.82376945442745,"{'latitude': '40.81776489572984', 'longitude': '-73.82376945442745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T16:43:46.000,,,,,,,
58894630,2023-09-22T13:27:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11238,782 BERGEN STREET,BERGEN STREET,GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,BERGEN STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T14:17:55.000,08 BROOKLYN,3011480011,BROOKLYN,994872,186310,MOBILE,Unspecified,BROOKLYN,40.67804829916901,-73.9617048749447,"{'latitude': '40.67804829916901', 'longitude': '-73.9617048749447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:17:52.000,,,,,,,
58891983,2023-09-22T13:27:50.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11419,95-08 120 STREET,120 STREET,,,,,ADDRESS,SOUTH RICHMOND HILL,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-02T00:00:00.000,09 QUEENS,4094550010,QUEENS,1032483,191614,UNKNOWN,Unspecified,QUEENS,40.69248150618588,-73.82606950094426,"{'latitude': '40.69248150618588', 'longitude': '-73.82606950094426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-02T00:00:00.000,,,,,,,
58899001,2023-09-22T13:27:48.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,10016,29 EAST   29 STREET,EAST   29 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   29 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T13:44:41.000,05 MANHATTAN,1008590026,MANHATTAN,988436,210514,ONLINE,Unspecified,MANHATTAN,40.744487904485666,-73.98489331096047,"{'latitude': '40.744487904485666', 'longitude': '-73.98489331096047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T13:44:38.000,,,,,,,
58897016,2023-09-22T13:27:43.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10014,19 GREENWICH AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,WEST 10 STREET,CHRISTOPHER STREET,WEST   10 STREET,ADDRESS,NEW YORK,GREENWICH AVENUE,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-22T13:33:11.000,02 MANHATTAN,1006100054,MANHATTAN,984277,206886,MOBILE,Unspecified,MANHATTAN,40.734530935772995,-73.9999025753339,"{'latitude': '40.734530935772995', 'longitude': '-73.9999025753339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T13:33:11.000,,,,,,,
58892583,2023-09-22T13:27:35.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11203,824 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,,,,,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-22T00:00:00.000,09 BROOKLYN,3048060077,BROOKLYN,1002126,180649,UNKNOWN,Unspecified,BROOKLYN,40.66249844748186,-73.93556730226642,"{'latitude': '40.66249844748186', 'longitude': '-73.93556730226642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T13:27:35.000,,,,,,,
58902300,2023-09-22T13:27:22.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10032,440 WEST  163 STREET,WEST  163 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-21T00:00:00.000,12 MANHATTAN,1021100015,MANHATTAN,1001258,243917,UNKNOWN,Unspecified,MANHATTAN,40.83615476137282,-73.93853593053703,"{'latitude': '40.83615476137282', 'longitude': '-73.93853593053703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-21T00:00:00.000,,,,,,,
58896291,2023-09-22T13:27:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11378,64-08 55 AVENUE,55 AVENUE,64 STREET,HAMILTON PLACE,64 STREET,HAMILTON PLACE,ADDRESS,MASPETH,55 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T14:10:04.000,05 QUEENS,4023660013,QUEENS,1011672,204140,MOBILE,Unspecified,QUEENS,40.72695133354628,-73.90106385556115,"{'latitude': '40.72695133354628', 'longitude': '-73.90106385556115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:10:00.000,,,,,,,
58901370,2023-09-22T13:27:01.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Mobile Food Vendor,Business,11201,2 WATER STREET,WATER STREET,OLD FULTON STREET,BROOKLYN BRIDGE,OLD FULTON STREET,BROOKLYN BRIDGE,ADDRESS,BROOKLYN,WATER STREET,In Progress,,,02 BROOKLYN,3000350012,BROOKLYN,985861,195435,ONLINE,Unspecified,BROOKLYN,40.703100547891474,-73.99418973558447,"{'latitude': '40.703100547891474', 'longitude': '-73.99418973558447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58892013,2023-09-22T13:26:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,1266 EAST   95 STREET,EAST   95 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,EAST   95 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T13:57:55.000,18 BROOKLYN,3082210051,BROOKLYN,1012057,172564,PHONE,Unspecified,BROOKLYN,40.64028127642339,-73.89980511796364,"{'latitude': '40.64028127642339', 'longitude': '-73.89980511796364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T13:58:02.000,,,,,,,
58898201,2023-09-22T13:26:31.000,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11432,184-45 TUDOR ROAD,TUDOR ROAD,KENT STREET,CHEVY CHASE STREET,KENT STREET,CHEVY CHASE STREET,ADDRESS,JAMAICA,TUDOR ROAD,In Progress,,,08 QUEENS,4072500060,QUEENS,1044168,203654,PHONE,Unspecified,QUEENS,40.725456957180576,-73.78382584316162,"{'latitude': '40.725456957180576', 'longitude': '-73.78382584316162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58900340,2023-09-22T13:26:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,97-27 CORONA AVENUE,CORONA AVENUE,ALSTYNE AVENUE,46 AVENUE,ALSTYNE AVENUE,46 AVENUE,ADDRESS,CORONA,CORONA AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T14:27:56.000,04 QUEENS,4016220020,QUEENS,1021381,210150,ONLINE,Unspecified,QUEENS,40.74341185566688,-73.86600152242424,"{'latitude': '40.74341185566688', 'longitude': '-73.86600152242424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:27:53.000,,,,,,,
58896063,2023-09-22T13:26:14.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11233,1634 ST MARKS AVENUE,ST MARKS AVENUE,THOMAS S BOYLAND STREET,EASTERN PARKWAY,THOMAS S BOYLAND STREET,EASTERN PARKWAY,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T14:25:05.000,16 BROOKLYN,3014600001,BROOKLYN,1008483,184537,ONLINE,Unspecified,BROOKLYN,40.673155019568576,-73.91264001096313,"{'latitude': '40.673155019568576', 'longitude': '-73.91264001096313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:25:01.000,,,,,,,
