unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,taxi_company_borough,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
58976589,2023-09-30T02:23:05.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10454,5 LINCOLN AVENUE,LINCOLN AVENUE,AMTRAK-CONNECTING RAIL LINE,EAST  132 STREET,AMTRAK-CONNECTING RAIL LINE,EAST  132 STREET,ADDRESS,BRONX,LINCOLN AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-10-02T09:54:33.000,01 BRONX,2023160001,BRONX,1003593,233229,ONLINE,Unspecified,BRONX,40.80681442589323,-73.93012844292622,"{'latitude': '40.80681442589323', 'longitude': '-73.93012844292622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59449628,2023-09-30T02:22:37.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10457,1786 TOPPING AVENUE,TOPPING AVENUE,CROSS BRONX EXPRESSWAY,EAST  175 STREET,CROSS BRONX EXPRESSWAY,EAST  175 STREET,ADDRESS,BRONX,TOPPING AVENUE,Closed,,2023-10-05T00:00:00.000,05 BRONX,2027990025,BRONX,1010363,247590,ONLINE,Unspecified,BRONX,40.846213840473624,-73.90561770152925,"{'latitude': '40.846213840473624', 'longitude': '-73.90561770152925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968549,2023-09-30T02:22:27.000,2023-09-30T02:40:06.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,190 ALLEN STREET,ALLEN STREET,STANTON STREET,1 AVENUE,STANTON STREET,1 AVENUE,ADDRESS,NEW YORK,ALLEN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T02:40:09.000,03 MANHATTAN,1004177501,MANHATTAN,987327,202411,ONLINE,Unspecified,MANHATTAN,40.722247617621264,-73.9888992427031,"{'latitude': '40.722247617621264', 'longitude': '-73.9888992427031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974823,2023-09-30T02:22:20.000,2023-09-30T02:41:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11434,136 AVENUE,136 AVENUE,136 AVENUE,CRANSTON STREET,136 AVENUE,CRANSTON STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T02:41:41.000,12 QUEENS,,QUEENS,1044351,182771,ONLINE,Unspecified,QUEENS,40.6681369148594,-73.78335195097509,"{'latitude': '40.6681369148594', 'longitude': '-73.78335195097509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972345,2023-09-30T02:21:30.000,2023-09-30T08:59:57.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10460,1926 CROTONA PARKWAY,CROTONA PARKWAY,CROTONA PARKWAY,DALY AVENUE,CROTONA PARKWAY,DALY AVENUE,ADDRESS,BRONX,CROTONA PARKWAY,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-30T09:00:00.000,06 BRONX,2029857501,BRONX,1016036,245875,ONLINE,Unspecified,BRONX,40.841488072791634,-73.88512147577678,"{'latitude': '40.841488072791634', 'longitude': '-73.88512147577678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973780,2023-09-30T02:21:26.000,,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-30T00:00:00.000,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973775,2023-09-30T02:21:26.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-30T00:00:00.000,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975149,2023-09-30T02:21:26.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-30T00:00:00.000,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969025,2023-09-30T02:21:26.000,,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-30T00:00:00.000,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968899,2023-09-30T02:21:26.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-30T00:00:00.000,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976342,2023-09-30T02:21:26.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-30T00:00:00.000,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976392,2023-09-30T02:21:26.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-30T00:00:00.000,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973829,2023-09-30T02:21:26.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-30T00:00:00.000,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972722,2023-09-30T02:21:23.000,2023-10-16T07:59:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11419,101-63 132 STREET,132 STREET,,,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,09 QUEENS,4095000049,QUEENS,1035629,191334,PHONE,Unspecified,QUEENS,40.69169526792641,-73.8147270432092,"{'latitude': '40.69169526792641', 'longitude': '-73.8147270432092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974694,2023-09-30T02:20:38.000,2023-09-30T08:58:41.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10460,1110 WYATT STREET,WYATT STREET,DEVOE AVENUE,BRONX PARK AVENUE,DEVOE AVENUE,BRONX PARK AVENUE,ADDRESS,BRONX,WYATT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T08:58:45.000,06 BRONX,2039060001,BRONX,1018201,245083,MOBILE,Unspecified,BRONX,40.83930620730105,-73.8773009180668,"{'latitude': '40.83930620730105', 'longitude': '-73.8773009180668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968671,2023-09-30T02:20:35.000,2023-09-30T02:50:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,384 SOUTH FIRST STREET,SOUTH FIRST STREET,HOOPER STREET,MAUJER STREET,HOOPER STREET,MAUJER STREET,ADDRESS,BROOKLYN,SOUTH    1 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T02:50:24.000,01 BROOKLYN,3024130106,BROOKLYN,997627,198042,MOBILE,Unspecified,BROOKLYN,40.710246181899954,-73.95174907329881,"{'latitude': '40.710246181899954', 'longitude': '-73.95174907329881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974923,2023-09-30T02:20:30.000,2023-09-30T02:43:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002,119 LUDLOW STREET,LUDLOW STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,ADDRESS,NEW YORK,LUDLOW STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T02:43:56.000,03 MANHATTAN,1004100021,MANHATTAN,987405,201441,ONLINE,Unspecified,MANHATTAN,40.719585174152016,-73.98861830023179,"{'latitude': '40.719585174152016', 'longitude': '-73.98861830023179', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968870,2023-09-30T02:20:29.000,2023-09-30T02:33:07.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10004,9 SOUTH WILLIAM STREET,SOUTH WILLIAM STREET,MILL LANE,COENTIES ALLEY,MILL LANE,COENTIES ALLEY,ADDRESS,NEW YORK,SOUTH WILLIAM STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T02:33:20.000,01 MANHATTAN,1000290043,MANHATTAN,981367,196019,ONLINE,Unspecified,MANHATTAN,40.7047031676078,-74.01039813472462,"{'latitude': '40.7047031676078', 'longitude': '-74.01039813472462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976911,2023-09-30T02:20:19.000,2023-09-30T03:07:04.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11385,566 ONDERDONK AVENUE,ONDERDONK AVENUE,BLEECKER STREET,MENAHAN STREET,BLEECKER STREET,MENAHAN STREET,ADDRESS,RIDGEWOOD,ONDERDONK AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T03:07:10.000,05 QUEENS,4034350039,QUEENS,1009198,196369,MOBILE,Unspecified,QUEENS,40.70562913478158,-73.91001862175295,"{'latitude': '40.70562913478158', 'longitude': '-73.91001862175295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59438278,2023-09-30T02:19:52.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,In Progress,,,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59457179,2023-09-30T02:19:52.000,,HPD,Department of Housing Preservation and Development,General,Bell/Buzzer/Intercom,Apartment,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,In Progress,,,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59445406,2023-09-30T02:19:51.000,,HPD,Department of Housing Preservation and Development,Safety,Smoke Detector,Apartment,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,In Progress,,,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59439852,2023-09-30T02:19:49.000,,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,In Progress,,,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59436026,2023-09-30T02:19:47.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11216,239 PUTNAM AVENUE,PUTNAM AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,In Progress,,,03 BROOKLYN,3018220086,BROOKLYN,997456,188396,ONLINE,Unspecified,BROOKLYN,40.68377041679849,-73.95238478382333,"{'latitude': '40.68377041679849', 'longitude': '-73.95238478382333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972364,2023-09-30T02:19:01.000,2023-09-30T02:38:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2690 BRIGGS AVENUE,BRIGGS AVENUE,EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,ADDRESS,BRONX,BRIGGS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T02:38:56.000,07 BRONX,2032940030,BRONX,1014160,254839,MOBILE,Unspecified,BRONX,40.86609811877155,-73.8918615700969,"{'latitude': '40.86609811877155', 'longitude': '-73.8918615700969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976998,2023-09-30T02:17:41.000,2023-09-30T11:25:19.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11414,80-07 153 AVENUE,153 AVENUE,80 STREET,81 STREET,80 STREET,81 STREET,ADDRESS,HOWARD BEACH,153 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T11:25:24.000,10 QUEENS,4114270040,QUEENS,1024765,181882,ONLINE,Unspecified,QUEENS,40.66580810526152,-73.85395942878418,"{'latitude': '40.66580810526152', 'longitude': '-73.85395942878418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972211,2023-09-30T02:17:36.000,2023-09-30T03:19:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10455,726 UNION AVENUE,UNION AVENUE,EAST  155 STREET,EAST  156 STREET,EAST  155 STREET,EAST  156 STREET,ADDRESS,BRONX,UNION AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T03:19:50.000,01 BRONX,2026750044,BRONX,1010902,237023,MOBILE,Unspecified,BRONX,40.817208868617065,-73.90371153498444,"{'latitude': '40.817208868617065', 'longitude': '-73.90371153498444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974013,2023-09-30T02:17:04.000,2023-09-30T02:22:30.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11375,70-49 MANSE STREET,MANSE STREET,70 AVENUE,71 AVENUE,70 AVENUE,71 AVENUE,ADDRESS,FOREST HILLS,MANSE STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T02:22:33.000,06 QUEENS,4032230043,QUEENS,1025549,198866,PHONE,Unspecified,QUEENS,40.712421589879725,-73.8510293102085,"{'latitude': '40.712421589879725', 'longitude': '-73.8510293102085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969533,2023-09-30T02:17:00.000,2023-10-12T02:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,10001,500 WEST   25 STREET,WEST   25 STREET,10 AVE,HIGH LINE,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-12T02:15:00.000,04 MANHATTAN,1006967504,MANHATTAN,983328,212158,PHONE,Unspecified,MANHATTAN,40.74900121442357,-74.00332759456737,"{'latitude': '40.74900121442357', 'longitude': '-74.00332759456737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58973264,2023-09-30T02:16:58.000,2023-09-30T03:19:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11369,25-38 HUMPHREY STREET,HUMPHREY STREET,25 AVENUE,27 AVENUE,25 AVENUE,27 AVENUE,ADDRESS,EAST ELMHURST,HUMPHREYS STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T03:19:11.000,03 QUEENS,4016510025,QUEENS,1020600,217901,MOBILE,Unspecified,QUEENS,40.764689603203344,-73.86877809140935,"{'latitude': '40.764689603203344', 'longitude': '-73.86877809140935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974473,2023-09-30T02:16:28.000,2023-09-30T02:43:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,80-83 88 AVENUE,88 AVENUE,80 STREET,85 STREET,80 STREET,85 STREET,ADDRESS,WOODHAVEN,88 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T02:43:56.000,09 QUEENS,4089170036,QUEENS,1022762,190735,ONLINE,Unspecified,QUEENS,40.69011649700106,-73.86112884961953,"{'latitude': '40.69011649700106', 'longitude': '-73.86112884961953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975821,2023-09-30T02:16:15.000,2023-09-30T03:12:09.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,1916 84 STREET,84 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,ADDRESS,BROOKLYN,84 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T03:12:15.000,11 BROOKLYN,3063330013,BROOKLYN,984619,160328,PHONE,Unspecified,BROOKLYN,40.60673965911631,-73.9986710782036,"{'latitude': '40.60673965911631', 'longitude': '-73.9986710782036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58977060,2023-09-30T02:16:03.000,2023-09-30T03:30:48.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,677 WASHINGTON AVENUE,WASHINGTON AVENUE,ST MARKS AVENUE,PROSPECT PLACE,ST MARKS AVENUE,PROSPECT PLACE,ADDRESS,BROOKLYN,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T03:30:53.000,08 BROOKLYN,3011540001,BROOKLYN,994346,185924,ONLINE,Unspecified,BROOKLYN,40.676989432024314,-73.96360182236936,"{'latitude': '40.676989432024314', 'longitude': '-73.96360182236936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969960,2023-09-30T02:15:54.000,2023-09-30T02:32:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035,50 PALADINO AVENUE,PALADINO AVENUE,1 AVENUE,EAST  120 STREET,1 AVENUE,EAST  120 STREET,ADDRESS,NEW YORK,PALADINO AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T02:32:39.000,11 MANHATTAN,1018080001,MANHATTAN,1003628,230443,ONLINE,Unspecified,MANHATTAN,40.7991675460131,-73.93001005544936,"{'latitude': '40.7991675460131', 'longitude': '-73.93001005544936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974851,2023-09-30T02:15:48.000,2023-09-30T03:09:50.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,72-10 41 AVENUE,41 AVENUE,72 STREET,73 STREET,72 STREET,73 STREET,ADDRESS,WOODSIDE,41 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T03:09:55.000,04 QUEENS,4013120010,QUEENS,1013908,210718,ONLINE,Unspecified,QUEENS,40.74499909172425,-73.89296757512533,"{'latitude': '40.74499909172425', 'longitude': '-73.89296757512533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972287,2023-09-30T02:14:42.000,2023-09-30T02:32:27.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,28-26 STEINWAY STREET,STEINWAY STREET,28 AVENUE,30 AVENUE,28 AVENUE,30 AVENUE,ADDRESS,ASTORIA,STEINWAY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T02:32:39.000,01 QUEENS,4006620030,QUEENS,1008094,218079,ONLINE,Unspecified,QUEENS,40.765220741988855,-73.9139235357957,"{'latitude': '40.765220741988855', 'longitude': '-73.9139235357957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974961,2023-09-30T02:14:26.000,2023-09-30T02:53:10.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10009,643 EAST   13 STREET,EAST   13 STREET,AVENUE B,DEAD END,AVENUE B,DEAD END,ADDRESS,NEW YORK,EAST   13 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T02:53:14.000,03 MANHATTAN,1003960010,MANHATTAN,990542,204595,ONLINE,Unspecified,MANHATTAN,40.728240464601164,-73.9772985873473,"{'latitude': '40.728240464601164', 'longitude': '-73.9772985873473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975691,2023-09-30T02:14:09.000,2023-09-30T02:43:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,88-11 85 STREET,85 STREET,88 AVENUE,88 ROAD,88 AVENUE,88 ROAD,ADDRESS,WOODHAVEN,85 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T02:43:39.000,09 QUEENS,4089200042,QUEENS,1023560,190805,ONLINE,Unspecified,QUEENS,40.69030512225126,-73.85825092282,"{'latitude': '40.69030512225126', 'longitude': '-73.85825092282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973432,2023-09-30T02:14:00.000,2023-09-30T09:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11212,,,,,MOTHER GASTON BOULEVARD,SUTTER AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T09:30:00.000,16 BROOKLYN,,BROOKLYN,1010229,182554,UNKNOWN,Unspecified,BROOKLYN,40.66770717954865,-73.90635332626901,"{'latitude': '40.66770717954865', 'longitude': '-73.90635332626901', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58975859,2023-09-30T02:14:00.000,2023-09-30T05:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11218,,,,,DITMAS AVENUE,MC DONALD AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T05:15:00.000,12 BROOKLYN,,BROOKLYN,990350,170826,UNKNOWN,Unspecified,BROOKLYN,40.635552387281265,-73.9780218886329,"{'latitude': '40.635552387281265', 'longitude': '-73.9780218886329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
