unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location
58794259,2023-09-13T00:25:01.000,2023-09-18T11:00:47.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,11201,20 CADMAN PLAZA WEST,CADMAN PLAZA WEST,EVERIT STREET,ELIZABETH PLACE,EVERIT STREET,ELIZABETH PLACE,ADDRESS,BROOKLYN,CADMAN PLAZA WEST,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T13:32:59.000,02 BROOKLYN,3002010005,BROOKLYN,985872,195320,ONLINE,Unspecified,BROOKLYN,40.7027848978745,-73.9941500904659,"{'latitude': '40.7027848978745', 'longitude': '-73.9941500904659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58796653,2023-09-13T00:23:54.000,2023-09-13T03:23:19.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,1169 EAST   17 STREET,EAST   17 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   17 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T03:23:24.000,14 BROOKLYN,3067280067,BROOKLYN,995683,165826,PHONE,Unspecified,BROOKLYN,40.62182316413367,-73.95881572648766,"{'latitude': '40.62182316413367', 'longitude': '-73.95881572648766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58790417,2023-09-13T00:23:42.000,2023-09-13T00:35:09.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T00:35:13.000,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,40.8388111804014,-73.93767696356736,"{'latitude': '40.8388111804014', 'longitude': '-73.93767696356736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58790263,2023-09-13T00:23:40.000,2023-09-13T00:34:55.000,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Horn,Store/Commercial,10001,112 WEST   25 STREET,WEST   25 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   25 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T00:35:00.000,04 MANHATTAN,1008000049,MANHATTAN,986316,210504,MOBILE,Unspecified,MANHATTAN,40.7444612063763,-73.99254409772298,"{'latitude': '40.7444612063763', 'longitude': '-73.99254409772298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58791948,2023-09-13T00:23:17.000,2023-09-13T00:46:50.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,1996 GLEASON AVENUE,GLEASON AVENUE,VIRGINIA AVENUE,PUGSLEY AVENUE,VIRGINIA AVENUE,PUGSLEY AVENUE,ADDRESS,BRONX,GLEASON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:46:53.000,09 BRONX,2037920042,BRONX,1023621,242071,ONLINE,Unspecified,BRONX,40.83101664751081,-73.85773072259643,"{'latitude': '40.83101664751081', 'longitude': '-73.85773072259643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58795342,2023-09-13T00:23:10.000,2023-09-13T03:27:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11364,212-08 75 AVENUE,75 AVENUE,210 STREET,BELL BOULEVARD,210 STREET,BELL BOULEVARD,ADDRESS,OAKLAND GARDENS,75 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T03:28:04.000,11 QUEENS,4077480500,QUEENS,1050736,208226,ONLINE,Unspecified,QUEENS,40.73795900176431,-73.76008452932835,"{'latitude': '40.73795900176431', 'longitude': '-73.76008452932835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58793133,2023-09-13T00:22:44.000,2023-09-13T00:39:46.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10018,11 AVENUE,11 AVENUE,11 AVENUE,WEST   40 STREET,11 AVENUE,WEST   40 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T00:39:50.000,04 MANHATTAN,,MANHATTAN,984460,215993,PHONE,Unspecified,MANHATTAN,40.75952736086398,-73.9992419682311,"{'latitude': '40.75952736086398', 'longitude': '-73.9992419682311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58797370,2023-09-13T00:22:20.000,2023-09-13T00:42:02.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11209,558 74 STREET,74 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,74 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T00:42:05.000,10 BROOKLYN,3059310032,BROOKLYN,978446,168681,MOBILE,Unspecified,BROOKLYN,40.62966501573305,-74.0209097877714,"{'latitude': '40.62966501573305', 'longitude': '-74.0209097877714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58798632,2023-09-13T00:22:03.000,2023-09-13T01:25:53.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11105,29-24 23 ROAD,23 ROAD,29 STREET,31 STREET,29 STREET,31 STREET,ADDRESS,ASTORIA,23 ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T01:25:59.000,01 QUEENS,4008420026,QUEENS,1007845,221288,ONLINE,Unspecified,QUEENS,40.77402927587148,-73.91481115536666,"{'latitude': '40.77402927587148', 'longitude': '-73.91481115536666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58789642,2023-09-13T00:21:50.000,2023-09-13T05:20:52.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11357,146-11 23 AVENUE,23 AVENUE,146 STREET,RYAN STREET,146 STREET,RYAN STREET,ADDRESS,WHITESTONE,23 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T05:20:58.000,07 QUEENS,4046380005,QUEENS,1033804,222884,MOBILE,Unspecified,QUEENS,40.778302458526554,-73.82107560164583,"{'latitude': '40.778302458526554', 'longitude': '-73.82107560164583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58797321,2023-09-13T00:21:38.000,2023-09-13T00:57:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11368,50-24 96 STREET,96 STREET,50 AVENUE,51 AVENUE,50 AVENUE,51 AVENUE,ADDRESS,CORONA,96 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:57:48.000,04 QUEENS,4018870044,QUEENS,1021189,209351,ONLINE,Unspecified,QUEENS,40.74121960647319,-73.86669879946285,"{'latitude': '40.74121960647319', 'longitude': '-73.86669879946285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58797639,2023-09-13T00:21:18.000,2023-09-13T00:47:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11354,31-22 UNION STREET,UNION STREET,31 DRIVE,32 AVENUE,31 DRIVE,32 AVENUE,ADDRESS,FLUSHING,UNION STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:47:20.000,07 QUEENS,4044147501,QUEENS,1032276,219730,ONLINE,Unspecified,QUEENS,40.7696540062737,-73.82661527049147,"{'latitude': '40.7696540062737', 'longitude': '-73.82661527049147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58796239,2023-09-13T00:21:05.000,2023-09-13T00:47:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,29 COOK STREET,COOK STREET,MANHATTAN AVENUE,GRAHAM AVENUE,MANHATTAN AVENUE,GRAHAM AVENUE,ADDRESS,BROOKLYN,COOK STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T00:47:50.000,01 BROOKLYN,3031130022,BROOKLYN,1000095,195152,ONLINE,Unspecified,BROOKLYN,40.70230973978751,-73.94285378396287,"{'latitude': '40.70230973978751', 'longitude': '-73.94285378396287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58798262,2023-09-13T00:20:48.000,2023-09-13T03:57:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10462,1627 COLDEN AVENUE,COLDEN AVENUE,PIERCE AVENUE,VAN NEST AVENUE,PIERCE AVENUE,VAN NEST AVENUE,ADDRESS,BRONX,COLDEN AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T03:57:31.000,11 BRONX,2040970024,BRONX,1024560,247366,ONLINE,Unspecified,BRONX,40.8455456292747,-73.85430577673927,"{'latitude': '40.8455456292747', 'longitude': '-73.85430577673927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58797614,2023-09-13T00:20:02.000,2023-09-13T00:32:19.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11103,37-15 30 AVENUE,30 AVENUE,37 STREET,38 STREET,37 STREET,38 STREET,ADDRESS,ASTORIA,30 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T00:32:23.000,01 QUEENS,4006610042,QUEENS,1007413,217836,ONLINE,Unspecified,QUEENS,40.76455558054324,-73.91638277091631,"{'latitude': '40.76455558054324', 'longitude': '-73.91638277091631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58802690,2023-09-13T00:20:00.000,2023-09-13T02:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11249,11 JULIANA PLACE,JULIANA PLACE,CLYMER ST,MORTON ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-13T02:30:00.000,01 BROOKLYN,3021687501,BROOKLYN,993877,196431,PHONE,Unspecified,BROOKLYN,40.70582924320073,-73.965277649548,"{'latitude': '40.70582924320073', 'longitude': '-73.965277649548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58796911,2023-09-13T00:19:51.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10019,1673 BROADWAY,BROADWAY,WEST   52 STREET,WEST   53 STREET,WEST   52 STREET,WEST   53 STREET,ADDRESS,NEW YORK,BROADWAY,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:07:18.000,05 MANHATTAN,1010240015,MANHATTAN,988931,217227,ONLINE,Unspecified,MANHATTAN,40.762913137255595,-73.98310225185857,"{'latitude': '40.762913137255595', 'longitude': '-73.98310225185857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,"1673 BROADWAY, MANHATTAN (NEW YORK), NY, 10019"
58788749,2023-09-13T00:19:34.000,2023-09-15T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11216,1473 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-09-19T15:51:01.000,08 BROOKLYN,3012460012,BROOKLYN,996912,184333,UNKNOWN,Unspecified,BROOKLYN,40.672619197264,-73.95435384966,"{'latitude': '40.672619197264', 'longitude': '-73.95435384966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-10-13T00:19:34.000,
58799049,2023-09-13T00:19:17.000,2023-09-13T00:37:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,3531 MICKLE AVENUE,MICKLE AVENUE,CHESTER STREET,DEAD END,CHESTER STREET,DEAD END,ADDRESS,BRONX,MICKLE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:37:23.000,12 BRONX,2047260120,BRONX,1026634,259746,ONLINE,Unspecified,BRONX,40.87951522751001,-73.84673135019169,"{'latitude': '40.87951522751001', 'longitude': '-73.84673135019169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58799692,2023-09-13T00:19:07.000,2023-09-13T02:22:45.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11208,58 NORWOOD AVENUE,NORWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,ADDRESS,BROOKLYN,NORWOOD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T02:22:50.000,05 BROOKLYN,3039160016,BROOKLYN,1017561,188759,MOBILE,Unspecified,BROOKLYN,40.68471393858656,-73.8798929783931,"{'latitude': '40.68471393858656', 'longitude': '-73.8798929783931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58790432,2023-09-13T00:18:55.000,2023-09-13T00:52:43.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11223,1878 WEST    6 STREET,WEST    6 STREET,HIGHLAWN AVENUE,AVENUE S,HIGHLAWN AVENUE,AVENUE S,ADDRESS,BROOKLYN,WEST    6 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T00:52:48.000,11 BROOKLYN,3066740037,BROOKLYN,990210,158558,ONLINE,Unspecified,BROOKLYN,40.60187937338951,-73.97853713436221,"{'latitude': '40.60187937338951', 'longitude': '-73.97853713436221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58804728,2023-09-13T00:18:51.000,2023-11-20T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10029,4 EAST  107 STREET,EAST  107 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-20T00:00:00.000,11 MANHATTAN,1016120001,MANHATTAN,997999,228859,UNKNOWN,Unspecified,MANHATTAN,40.794830448783166,-73.95034425614466,"{'latitude': '40.794830448783166', 'longitude': '-73.95034425614466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58790369,2023-09-13T00:18:41.000,2023-09-13T01:04:35.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11423,93-28 197 STREET,197 STREET,HIAWATHA AVENUE,CARPENTER AVENUE,HIAWATHA AVENUE,CARPENTER AVENUE,ADDRESS,HOLLIS,197 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T01:04:39.000,12 QUEENS,4108260040,QUEENS,1050019,198851,PHONE,Unspecified,QUEENS,40.7122323583201,-73.7627634389156,"{'latitude': '40.7122323583201', 'longitude': '-73.7627634389156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58794008,2023-09-13T00:18:07.000,2023-09-13T03:51:13.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11420,111-18 128 STREET,128 STREET,111 AVENUE,LINDEN BOULEVARD,111 AVENUE,LINDEN BOULEVARD,ADDRESS,SOUTH OZONE PARK,128 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T03:51:15.000,10 QUEENS,4116320012,QUEENS,1036033,187977,MOBILE,Unspecified,QUEENS,40.68247873869554,-73.8132960226024,"{'latitude': '40.68247873869554', 'longitude': '-73.8132960226024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58791968,2023-09-13T00:17:45.000,2023-09-13T00:43:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11212,407 EAST   96 STREET,EAST   96 STREET,LENOX ROAD,WILLMOHR STREET,LENOX ROAD,WILLMOHR STREET,ADDRESS,BROOKLYN,EAST   96 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:43:08.000,17 BROOKLYN,3046710143,BROOKLYN,1007070,178934,ONLINE,Unspecified,BROOKLYN,40.65777979040954,-73.91775283943369,"{'latitude': '40.65777979040954', 'longitude': '-73.91775283943369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58794780,2023-09-13T00:17:39.000,2023-09-13T00:39:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472,1295 ST LAWRENCE AVENUE,ST LAWRENCE AVENUE,WESTCHESTER AVENUE,EAST  172 STREET,WESTCHESTER AVENUE,EAST  172 STREET,ADDRESS,BRONX,ST LAWRENCE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T00:39:45.000,09 BRONX,2037850025,BRONX,1020920,242625,MOBILE,Unspecified,BRONX,40.83254884401894,-73.86748789108071,"{'latitude': '40.83254884401894', 'longitude': '-73.86748789108071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58798099,2023-09-13T00:17:28.000,2023-09-13T03:26:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11210,2024 GLENWOOD ROAD,GLENWOOD ROAD,OCEAN AVENUE,EAST   21 STREET,OCEAN AVENUE,EAST   21 STREET,ADDRESS,BROOKLYN,GLENWOOD ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T03:26:14.000,14 BROOKLYN,3075480048,BROOKLYN,996069,169871,PHONE,Unspecified,BROOKLYN,40.63292533062804,-73.95741818356628,"{'latitude': '40.63292533062804', 'longitude': '-73.95741818356628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58792721,2023-09-13T00:17:28.000,2023-09-14T05:47:35.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11218,15 AVENUE,15 AVENUE,15 AVENUE,37 STREET,15 AVENUE,37 STREET,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-13T11:13:25.000,12 BROOKLYN,,BROOKLYN,989601,172114,PHONE,Unspecified,BROOKLYN,40.63908815668932,-73.98071949095764,"{'latitude': '40.63908815668932', 'longitude': '-73.98071949095764', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58793949,2023-09-13T00:17:27.000,2023-09-13T02:26:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,2061 81 STREET,81 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,81 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T02:26:50.000,11 BROOKLYN,3062870053,BROOKLYN,985909,160307,PHONE,Unspecified,BROOKLYN,40.60668187079829,-73.99402525920453,"{'latitude': '40.60668187079829', 'longitude': '-73.99402525920453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58788998,2023-09-13T00:17:27.000,2023-09-13T01:20:46.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10314,77 REGIS DRIVE,REGIS DRIVE,LENORE COURT,ARLENE COURT,LENORE COURT,ARLENE COURT,ADDRESS,STATEN ISLAND,REGIS DRIVE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T01:20:52.000,01 STATEN ISLAND,5016570073,STATEN ISLAND,940553,165041,PHONE,Unspecified,STATEN ISLAND,40.61956812181467,-74.15740132100416,"{'latitude': '40.61956812181467', 'longitude': '-74.15740132100416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58788767,2023-09-13T00:17:20.000,2023-09-13T01:26:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10308,159 DAVID STREET,DAVID STREET,OSBORNE AVENUE,WILLIAM AVENUE,OSBORNE AVENUE,WILLIAM AVENUE,ADDRESS,STATEN ISLAND,DAVID STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T01:26:42.000,03 STATEN ISLAND,,STATEN ISLAND,942086,136337,PHONE,Unspecified,STATEN ISLAND,40.540788862362845,-74.15170024204932,"{'latitude': '40.540788862362845', 'longitude': '-74.15170024204932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58799642,2023-09-13T00:17:09.000,2023-09-13T03:52:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11420,131-20 135 PLACE,135 PLACE,131 AVENUE,133 AVENUE,131 AVENUE,133 AVENUE,ADDRESS,SOUTH OZONE PARK,135 PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T03:52:05.000,10 QUEENS,4117800133,QUEENS,1038992,183527,MOBILE,Unspecified,QUEENS,40.67024671827448,-73.80266350657234,"{'latitude': '40.67024671827448', 'longitude': '-73.80266350657234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58793130,2023-09-13T00:17:06.000,2023-09-13T01:09:21.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,28-10 JACKSON AVENUE,JACKSON AVENUE,ORCHARD STREET,QUEENS PLAZA SOUTH,ORCHARD STREET,QUEENS PLAZA SOUTH,ADDRESS,LONG ISLAND CITY,JACKSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T01:09:26.000,02 QUEENS,4002640001,QUEENS,1001276,211978,MOBILE,Unspecified,QUEENS,40.74849081688869,-73.93855184851218,"{'latitude': '40.74849081688869', 'longitude': '-73.93855184851218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58796827,2023-09-13T00:17:05.000,2023-09-13T03:50:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,111-18 128 STREET,128 STREET,111 AVENUE,LINDEN BOULEVARD,111 AVENUE,LINDEN BOULEVARD,ADDRESS,SOUTH OZONE PARK,128 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T03:50:40.000,10 QUEENS,4116320012,QUEENS,1036033,187977,MOBILE,Unspecified,QUEENS,40.68247873869554,-73.8132960226024,"{'latitude': '40.68247873869554', 'longitude': '-73.8132960226024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58794799,2023-09-13T00:15:44.000,2023-09-13T00:47:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10013,CANAL STREET,CANAL STREET,CANAL STREET,GREENE STREET,CANAL STREET,GREENE STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:47:58.000,02 MANHATTAN,,MANHATTAN,983346,201729,ONLINE,Unspecified,MANHATTAN,40.720376181179745,-74.00326122937571,"{'latitude': '40.720376181179745', 'longitude': '-74.00326122937571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58789712,2023-09-13T00:15:10.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Non Passenger,Street,10019,2 COLUMBUS CIRCLE,COLUMBUS CIRCLE,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,COLUMBUS CIRCLE,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T11:20:47.000,05 MANHATTAN,1010300001,MANHATTAN,989248,218971,ONLINE,Unspecified,MANHATTAN,40.767699792898384,-73.9819566299384,"{'latitude': '40.767699792898384', 'longitude': '-73.9819566299384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,"2 COLUMBUS CIRCLE, MANHATTAN (NEW YORK), NY, 10019"
58792513,2023-09-13T00:15:07.000,2023-09-13T04:11:11.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10463,2806 FAIRFIELD AVENUE,FAIRFIELD AVENUE,WEST  230 STREET,WEST  231 STREET,WEST  230 STREET,WEST  231 STREET,ADDRESS,BRONX,FAIRFIELD AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T04:11:15.000,08 BRONX,,BRONX,1007774,260666,ONLINE,Unspecified,BRONX,40.882110761512365,-73.91492942610391,"{'latitude': '40.882110761512365', 'longitude': '-73.91492942610391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58794711,2023-09-13T00:14:56.000,2023-09-13T00:34:48.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T00:34:53.000,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,40.8388111804014,-73.93767696356736,"{'latitude': '40.8388111804014', 'longitude': '-73.93767696356736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58794750,2023-09-13T00:14:35.000,2023-09-13T00:46:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,11 HUNTERFLY PLACE,HUNTERFLY PLACE,HERKIMER STREET,ATLANTIC AVENUE,HERKIMER STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,HUNTERFLY PLACE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-13T00:46:18.000,03 BROOKLYN,3017080068,BROOKLYN,1004127,186259,ONLINE,Unspecified,BROOKLYN,40.677892372185774,-73.9283383090143,"{'latitude': '40.677892372185774', 'longitude': '-73.9283383090143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
