unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,taxi_pick_up_location,taxi_company_borough,due_date,vehicle_type
58799966,2023-09-12T09:41:14.000,2023-09-15T11:22:46.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10027,2240 ADAM CLAYTON POWELL BOULEVARD,ADAM CLAYTON POWELL BOULEVARD,ADDRESS,NEW YORK,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T11:21:58.000,10 MANHATTAN,1019370036,MANHATTAN,999416,235573,PHONE,Unspecified,MANHATTAN,40.813256211644095,-73.94521146883807,"{'latitude': '40.813256211644095', 'longitude': '-73.94521146883807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Alley,WEST  131 STREET,WEST  132 STREET,WEST  131 STREET,WEST  132 STREET,7 AVENUE,,,,,,,,
58789805,2023-09-12T09:41:09.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-14T15:33:59.000,Unspecified MANHATTAN,,MANHATTAN,991633,217919,MOBILE,Unspecified,MANHATTAN,40.764810655208066,-73.97334765434452,"{'latitude': '40.764810655208066', 'longitude': '-73.97334765434452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Subway,,,,,,R,N R W Uptown & Queens,Platform,,,,,
58792108,2023-09-12T09:41:07.000,2023-10-12T06:57:41.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,11226,2401 NEWKIRK AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,17 BROOKLYN,3052110026,BROOKLYN,997007,172321,PHONE,Unspecified,BROOKLYN,40.63964875682105,-73.95403410025646,"{'latitude': '40.63964875682105', 'longitude': '-73.95403410025646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58788700,2023-09-12T09:41:00.000,2023-09-12T12:16:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Locking Device Request (Use Comments) (WC5),10456,1208 FRANKLIN AVENUE,FRANKLIN AVENUE,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-12T12:16:00.000,03 BRONX,2026140019,BRONX,1010878,241705,PHONE,Unspecified,BRONX,40.83005969548922,-73.90377966194463,"{'latitude': '40.83005969548922', 'longitude': '-73.90377966194463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,E 167 ST,E 168 ST,,,,,,,,,
58797571,2023-09-12T09:41:00.000,2023-09-12T10:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,10019,,,INTERSECTION,MANHATTAN,N/A,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-12T10:15:00.000,05 MANHATTAN,,MANHATTAN,990567,217741,UNKNOWN,Unspecified,MANHATTAN,40.76432291713917,-73.97719604038008,"{'latitude': '40.76432291713917', 'longitude': '-73.97719604038008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,AVENUE OF THE AMERICAS,WEST 57 STREET,,,,,,,,,,,
58794339,2023-09-12T09:41:00.000,2023-09-13T06:23:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10027,468 RIVERSIDE DRIVE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,N/A,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-13T06:23:00.000,09 MANHATTAN,1019900040,MANHATTAN,994086,234631,PHONE,Unspecified,MANHATTAN,40.810678226248214,-73.96446794815097,"{'latitude': '40.810678226248214', 'longitude': '-73.96446794815097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,W 116 ST,W 119 ST,,,,,,,,,
58789866,2023-09-12T09:40:57.000,2023-09-14T05:31:50.000,DSNY,Department of Sanitation,Missed Collection,Trash,10033,579 WEST  177 STREET,WEST  177 STREET,ADDRESS,NEW YORK,,Closed,The Department of Sanitation collected the requested items.,2023-09-13T02:47:46.000,12 MANHATTAN,1021330086,MANHATTAN,1002220,247685,ONLINE,Unspecified,MANHATTAN,40.84649491406042,-73.93504932802512,"{'latitude': '40.84649491406042', 'longitude': '-73.93504932802512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,WEST  177 STREET,,,,,,,,
58794566,2023-09-12T09:40:53.000,2023-09-12T09:49:49.000,DPR,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,10469,1605 PELHAM PARKWAY,PELHAM PARKWAY,ADDRESS,BRONX,,Closed,NYC Parks inspected the condition and determined that no work was needed.,2023-09-12T09:49:54.000,11 BRONX,2043960007,BRONX,1028567,251829,PHONE,Unspecified,BRONX,40.85777601834955,-73.83979362792353,"{'latitude': '40.85777601834955', 'longitude': '-73.83979362792353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Curbside,WESTERVELT AVENUE,KINGSLAND AVENUE,WESTERVELT AVENUE,KINGSLAND AVENUE,PELHAM PARKWAY NORTH,,,,,,,,
58791630,2023-09-12T09:40:53.000,2023-09-12T12:35:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10468,2887 RESERVOIR AVENUE,RESERVOIR AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T12:35:10.000,08 BRONX,,BRONX,1012452,256483,MOBILE,Unspecified,BRONX,40.87061601666171,-73.89802985217285,"{'latitude': '40.87061601666171', 'longitude': '-73.89802985217285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  195 STREET,GOULDEN AVENUE,WEST  195 STREET,GOULDEN AVENUE,RESERVOIR AVENUE,,,,,,,,
58795551,2023-09-12T09:40:52.000,2023-09-13T05:52:33.000,DSNY,Department of Sanitation,Dirty Condition,Trash,11219,6018 15 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation cleaned the location.,2023-09-13T05:52:36.000,12 BROOKLYN,3057200047,BROOKLYN,985834,167364,ONLINE,Unspecified,BROOKLYN,40.62605188763321,-73.99429370942293,"{'latitude': '40.62605188763321', 'longitude': '-73.99429370942293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,60 STREET,61 STREET,60 STREET,61 STREET,15 AVENUE,,,,,,,,
58789091,2023-09-12T09:40:51.000,2023-09-12T10:44:12.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10021,341 EAST   70 STREET,EAST   70 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T10:44:15.000,08 MANHATTAN,1014450023,MANHATTAN,996024,218620,ONLINE,Unspecified,MANHATTAN,40.76672996122525,-73.95749508756319,"{'latitude': '40.76672996122525', 'longitude': '-73.95749508756319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,EAST   70 STREET,,,,,,,,
58797286,2023-09-12T09:40:49.000,2023-09-14T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,11385,60-29 MYRTLE AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,N/A,Closed,"The City inspected the property for cleaning, but no graffiti was found.",2023-09-19T15:51:00.000,05 QUEENS,4035180039,QUEENS,1012730,194534,UNKNOWN,Unspecified,QUEENS,40.700581830756626,-73.89728732677104,"{'latitude': '40.700581830756626', 'longitude': '-73.89728732677104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Mixed Use,,,,,,,,,,,,2023-10-12T09:40:49.000,
58796530,2023-09-12T09:40:48.000,2023-09-20T16:59:37.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10454,231 JACKSON AVENUE,JACKSON AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,01 BRONX,2025660020,BRONX,1008357,232416,PHONE,Unspecified,BRONX,40.80457125171363,-73.91292266141045,"{'latitude': '40.80457125171363', 'longitude': '-73.91292266141045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58797897,2023-09-12T09:40:48.000,2023-09-20T16:59:37.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10454,231 JACKSON AVENUE,JACKSON AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,01 BRONX,2025660020,BRONX,1008357,232416,PHONE,Unspecified,BRONX,40.80457125171363,-73.91292266141045,"{'latitude': '40.80457125171363', 'longitude': '-73.91292266141045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58793552,2023-09-12T09:40:48.000,2023-09-20T16:59:37.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10454,231 JACKSON AVENUE,JACKSON AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,01 BRONX,2025660020,BRONX,1008357,232416,PHONE,Unspecified,BRONX,40.80457125171363,-73.91292266141045,"{'latitude': '40.80457125171363', 'longitude': '-73.91292266141045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58793615,2023-09-12T09:40:45.000,2023-09-14T08:44:27.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10033,809 WEST  177 STREET,WEST  177 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-14T00:00:00.000,12 MANHATTAN,1021770014,MANHATTAN,1000768,248232,PHONE,Unspecified,MANHATTAN,40.8479991031889,-73.94029607984919,"{'latitude': '40.8479991031889', 'longitude': '-73.94029607984919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58790770,2023-09-12T09:40:45.000,2023-09-14T08:44:27.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,10033,809 WEST  177 STREET,WEST  177 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-14T00:00:00.000,12 MANHATTAN,1021770014,MANHATTAN,1000768,248232,PHONE,Unspecified,MANHATTAN,40.8479991031889,-73.94029607984919,"{'latitude': '40.8479991031889', 'longitude': '-73.94029607984919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58798719,2023-09-12T09:40:45.000,2023-09-12T15:14:04.000,DOT,Department of Transportation,Street Sign - Missing,Other/Unknown,11436,142 STREET,142 STREET,INTERSECTION,,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-12T15:14:08.000,12 QUEENS,,QUEENS,1040535,182329,PHONE,Unspecified,QUEENS,40.66694880890922,-73.7971112509713,"{'latitude': '40.66694880890922', 'longitude': '-73.7971112509713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,142 STREET,NORTH CONDUIT AVENUE,142 STREET,NORTH CONDUIT AVENUE,,,,,,,,,
58799221,2023-09-12T09:40:45.000,2023-09-14T08:44:27.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,10033,809 WEST  177 STREET,WEST  177 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-14T00:00:00.000,12 MANHATTAN,1021770014,MANHATTAN,1000768,248232,PHONE,Unspecified,MANHATTAN,40.8479991031889,-73.94029607984919,"{'latitude': '40.8479991031889', 'longitude': '-73.94029607984919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58793571,2023-09-12T09:40:45.000,2023-09-21T15:51:07.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,10033,809 WEST  177 STREET,WEST  177 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,12 MANHATTAN,1021770014,MANHATTAN,1000768,248232,PHONE,Unspecified,MANHATTAN,40.8479991031889,-73.94029607984919,"{'latitude': '40.8479991031889', 'longitude': '-73.94029607984919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58794984,2023-09-12T09:40:45.000,2023-09-14T13:19:36.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,10282,325 NORTH END AVENUE,NORTH END AVENUE,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,01 MANHATTAN,1000160195,MANHATTAN,980160,200367,PHONE,Unspecified,MANHATTAN,40.71663691929203,-74.01475407067669,"{'latitude': '40.71663691929203', 'longitude': '-74.01475407067669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58796752,2023-09-12T09:40:28.000,2023-09-12T09:40:28.000,DOHMH,Department of Health and Mental Hygiene,Unleashed Dog,Unleashed Dog in Public,11691,14-03 GATEWAY BOULEVARD,GATEWAY BOULEVARD,ADDRESS,FAR ROCKAWAY,,Closed,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after the initial complaint, please submit a new Service Request.",2023-09-13T10:09:38.000,14 QUEENS,4155740036,QUEENS,1053946,158604,PHONE,Unspecified,QUEENS,40.6017335773573,-73.74901432067665,"{'latitude': '40.6017335773573', 'longitude': '-73.74901432067665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Public/Unfenced Area,MOTT AVENUE,EVERDELL AVENUE,MOTT AVENUE,EVERDELL AVENUE,GATEWAY BOULEVARD,,,,,,,,
58795873,2023-09-12T09:40:20.000,2023-09-12T10:22:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10019,208 WEST   49 STREET,WEST   49 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T10:22:35.000,05 MANHATTAN,1010200038,MANHATTAN,988572,216434,MOBILE,Unspecified,MANHATTAN,40.76073673890968,-73.98439870090995,"{'latitude': '40.76073673890968', 'longitude': '-73.98439870090995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,7 AVENUE,BROADWAY,7 AVENUE,BROADWAY,WEST   49 STREET,,,,,,,,
58791341,2023-09-12T09:40:14.000,2023-09-12T12:33:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,10468,2887 RESERVOIR AVENUE,RESERVOIR AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T12:33:29.000,08 BRONX,,BRONX,1012452,256483,MOBILE,Unspecified,BRONX,40.87061601666171,-73.89802985217285,"{'latitude': '40.87061601666171', 'longitude': '-73.89802985217285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  195 STREET,GOULDEN AVENUE,WEST  195 STREET,GOULDEN AVENUE,RESERVOIR AVENUE,,,,,,,,
58793778,2023-09-12T09:40:05.000,2023-09-13T07:12:38.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11419,132-18 107 AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T07:12:43.000,10 QUEENS,4096120008,QUEENS,1036316,189806,ONLINE,Unspecified,QUEENS,40.68749725415235,-73.81226153393298,"{'latitude': '40.68749725415235', 'longitude': '-73.81226153393298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,132 STREET,133 STREET,132 STREET,133 STREET,107 AVENUE,,,,,,,,
58795428,2023-09-12T09:40:00.000,2023-09-13T11:16:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,10303,436 MORNINGSTAR ROAD,MORNINGSTAR ROAD,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-13T11:16:00.000,01 STATEN ISLAND,5011680026,STATEN ISLAND,943142,167982,PHONE,Unspecified,STATEN ISLAND,40.627652930794255,-74.1480933913062,"{'latitude': '40.627652930794255', 'longitude': '-74.1480933913062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,,,DIXON AVENUE,BOWLES AVENUE,,,,,,,,,
58797735,2023-09-12T09:39:58.000,2023-09-12T09:55:15.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),11375,99-34 67 ROAD,67 ROAD,ADDRESS,FOREST HILLS,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T09:55:19.000,06 QUEENS,4031697501,QUEENS,1024683,203216,ONLINE,Unspecified,QUEENS,40.72436527800172,-73.8541269456186,"{'latitude': '40.72436527800172', 'longitude': '-73.8541269456186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,AUSTIN STREET,BOOTH STREET,AUSTIN STREET,BOOTH STREET,67 ROAD,,,,,,,,
58798746,2023-09-12T09:39:48.000,2023-09-12T12:32:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10468,2895 RESERVOIR AVENUE,RESERVOIR AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T12:32:35.000,08 BRONX,,BRONX,1012463,256499,MOBILE,Unspecified,BRONX,40.87065989658516,-73.8979900120702,"{'latitude': '40.87065989658516', 'longitude': '-73.8979900120702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  195 STREET,GOULDEN AVENUE,WEST  195 STREET,GOULDEN AVENUE,RESERVOIR AVENUE,,,,,,,,
58789851,2023-09-12T09:39:29.000,2023-09-15T12:12:33.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,11219,1019 67 STREET,67 STREET,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation collected the requested items.,2023-09-14T13:05:35.000,10 BROOKLYN,3057580069,BROOKLYN,981830,168237,PHONE,Unspecified,BROOKLYN,40.62844790014085,-74.00871825692643,"{'latitude': '40.62844790014085', 'longitude': '-74.00871825692643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,67 STREET,,,,,,,,
58789025,2023-09-12T09:39:16.000,2023-09-12T09:39:16.000,DOB,Department of Buildings,BEST/Site Safety,Demolition - Unsafe,11225,462 MALBONE STREET,MALBONE STREET,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-12T00:00:00.000,09 BROOKLYN,3013097501,BROOKLYN,998461,181354,UNKNOWN,Unspecified,BROOKLYN,40.664440156974926,-73.9487760297978,"{'latitude': '40.664440156974926', 'longitude': '-73.9487760297978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58792306,2023-09-12T09:39:11.000,2023-11-15T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,10462,754 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-15T00:00:00.000,11 BRONX,2043200022,BRONX,1021478,251413,UNKNOWN,Unspecified,BRONX,40.85666696328548,-73.86542269585775,"{'latitude': '40.85666696328548', 'longitude': '-73.86542269585775', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58793270,2023-09-12T09:39:11.000,2023-10-17T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,10039,2530 ADAM CLAYTON POWELL BOULEVARD,ADAM CLAYTON POWELL BOULEVARD,ADDRESS,NEW YORK,,Closed,The Department of Buildings has investigated this complaint and found that previous conditions that presented an imminent danger during occupancy of the property have been corrected. A full vacate order rescission has been granted.,2023-10-17T00:00:00.000,10 MANHATTAN,1020320033,MANHATTAN,1001309,238989,UNKNOWN,Unspecified,MANHATTAN,40.82262871685892,-73.93836415600407,"{'latitude': '40.82262871685892', 'longitude': '-73.93836415600407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58790165,2023-09-12T09:39:09.000,2023-09-12T12:32:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10468,2895 RESERVOIR AVENUE,RESERVOIR AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T12:32:32.000,08 BRONX,,BRONX,1012463,256499,MOBILE,Unspecified,BRONX,40.87065989658516,-73.8979900120702,"{'latitude': '40.87065989658516', 'longitude': '-73.8979900120702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  195 STREET,GOULDEN AVENUE,WEST  195 STREET,GOULDEN AVENUE,RESERVOIR AVENUE,,,,,,,,
58795333,2023-09-12T09:39:04.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,10029,186 EAST  116 STREET,EAST  116 STREET,ADDRESS,NEW YORK,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:06:37.000,11 MANHATTAN,1016430040,MANHATTAN,1000722,230067,PHONE,Unspecified,MANHATTAN,40.798141423787676,-73.94050693768077,"{'latitude': '40.798141423787676', 'longitude': '-73.94050693768077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,EAST  116 STREET,,,,,"186 EAST  116 STREET, MANHATTAN (NEW YORK), NY, 10029",MANHATTAN,,Car Service
58789053,2023-09-12T09:39:00.000,2023-10-30T23:30:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,10006,,,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-30T23:30:00.000,01 MANHATTAN,,MANHATTAN,980379,196896,UNKNOWN,Unspecified,MANHATTAN,40.70710994874768,-74.01396206481608,"{'latitude': '40.70710994874768', 'longitude': '-74.01396206481608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,EDGAR STREET,GREENWICH STREET,,,,,,,,,,,
58796786,2023-09-12T09:38:58.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,11433,162-25 LIBERTY AVENUE,LIBERTY AVENUE,ADDRESS,JAMAICA,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:06:37.000,12 QUEENS,4101550069,QUEENS,1042099,195193,ONLINE,Unspecified,QUEENS,40.70224736982663,-73.79136312718231,"{'latitude': '40.70224736982663', 'longitude': '-73.79136312718231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,SOUTH ROAD,MERRICK BOULEVARD,SOUTH ROAD,MERRICK BOULEVARD,LIBERTY AVENUE,,,,,"162-25 LIBERTY AVENUE, QUEENS (JAMAICA), NY, 11433",QUEENS,,
58791475,2023-09-12T09:38:57.000,2023-09-13T17:18:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,11414,88-29 155 AVENUE,155 AVENUE,ADDRESS,HOWARD BEACH,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T17:18:49.000,10 QUEENS,4114340050,QUEENS,1026792,181904,ONLINE,Unspecified,QUEENS,40.66585898260845,-73.84665277021486,"{'latitude': '40.66585898260845', 'longitude': '-73.84665277021486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,88 STREET,89 STREET,88 STREET,89 STREET,155 AVENUE,,,,,,,,
58796730,2023-09-12T09:38:49.000,2023-09-12T09:38:49.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10457,2175 RYER AVENUE,RYER AVENUE,ADDRESS,BRONX,,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-12T09:38:49.000,05 BRONX,2031570059,BRONX,1011887,250683,MOBILE,Unspecified,BRONX,40.85469856568777,-73.90009664163529,"{'latitude': '40.85469856568777', 'longitude': '-73.90009664163529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,EAST  181 STREET,EAST  182 STREET,EAST 181 STREET,EAST 182 STREET,RYER AVENUE,,,,,,,,
58794493,2023-09-12T09:38:46.000,2023-09-12T09:44:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,10306,20 MICHELLE LANE,MICHELLE LANE,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T09:44:32.000,03 STATEN ISLAND,5040710099,STATEN ISLAND,954899,143370,PHONE,Unspecified,STATEN ISLAND,40.5601447463158,-74.10563140729838,"{'latitude': '40.5601447463158', 'longitude': '-74.10563140729838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BEND,JENNIFER LANE,BEND,JENNIFER LANE,MICHELLE LANE,,,,,,,,
