unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,road_ramp,taxi_pick_up_location
58778220,2023-09-11T17:34:19.000,2023-09-14T12:41:45.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10312,115 CARDIFF STREET,CARDIFF STREET,ADDRESS,STATEN ISLAND,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-14T12:41:50.000,03 STATEN ISLAND,5060490089,STATEN ISLAND,929236,138429,MOBILE,Unspecified,STATEN ISLAND,40.54646060335818,-74.1979496349466,"{'latitude': '40.54646060335818', 'longitude': '-74.1979496349466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COVENTRY LOOP,COVENTRY LOOP,COVENTRY LOOP,COVENTRY LOOP,CARDIFF STREET,,,,,,,
58787562,2023-09-11T17:34:10.000,2023-09-11T20:32:50.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,1664 WEST   13 STREET,WEST   13 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T20:32:55.000,11 BROOKLYN,3066180034,BROOKLYN,988148,159968,MOBILE,Unspecified,BROOKLYN,40.60575068303992,-73.98596189580098,"{'latitude': '40.60575068303992', 'longitude': '-73.98596189580098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,WEST   13 STREET,,,,,,,
58784354,2023-09-11T17:33:58.000,2023-09-12T15:54:55.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Supermarket or Grocery Store,Business,11207,487 GEORGIA AVENUE,GEORGIA AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-12T15:54:59.000,05 BROOKLYN,3038047501,BROOKLYN,1013111,181464,ONLINE,Unspecified,BROOKLYN,40.66470644809044,-73.89596923726714,"{'latitude': '40.66470644809044', 'longitude': '-73.89596923726714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,GEORGIA AVENUE,,,,,,,
58785556,2023-09-11T17:33:51.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10003,177 1 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-12T01:57:07.000,03 MANHATTAN,1004520030,MANHATTAN,988664,204975,ONLINE,Unspecified,MANHATTAN,40.72928460831135,-73.98407412508558,"{'latitude': '40.72928460831135', 'longitude': '-73.98407412508558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST 10 STREET,EAST 11 STREET,EAST   10 STREET,EAST   11 STREET,1 AVENUE,,,,,,,
58788098,2023-09-11T17:33:44.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11223,2222 EAST    8 STREET,EAST    8 STREET,ADDRESS,BROOKLYN,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-12T11:21:23.000,15 BROOKLYN,3071590016,BROOKLYN,994658,156178,ONLINE,Unspecified,BROOKLYN,40.5953426477148,-73.96252287887307,"{'latitude': '40.5953426477148', 'longitude': '-73.96252287887307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE V,GRAVESEND NECK ROAD,AVENUE V,GRAVESEND NECK ROAD,EAST    8 STREET,,,,,,,
58779499,2023-09-11T17:33:34.000,2023-09-11T17:57:06.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T17:57:10.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,
58783709,2023-09-11T17:33:24.000,2023-09-11T17:56:53.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T17:56:57.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,
58780888,2023-09-11T17:33:12.000,2023-09-11T17:56:38.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T17:56:42.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,
58784082,2023-09-11T17:33:02.000,2023-09-11T20:03:26.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11414,150-16 90 STREET,90 STREET,ADDRESS,HOWARD BEACH,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T20:03:30.000,10 QUEENS,4114210010,QUEENS,1027170,183087,ONLINE,Unspecified,QUEENS,40.66910422477983,-73.84528269958314,"{'latitude': '40.66910422477983', 'longitude': '-73.84528269958314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH CONDUIT AVENUE,DEAD END,SOUTH CONDUIT AVENUE,DEAD END,90 STREET,,,,,,,
58777730,2023-09-11T17:33:00.000,2023-09-11T19:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11379,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-11T19:15:00.000,05 QUEENS,,QUEENS,1015728,202214,UNKNOWN,Unspecified,QUEENS,40.72165143130395,-73.88643919100379,"{'latitude': '40.72165143130395', 'longitude': '-73.88643919100379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,ELIOT AVENUE,72 STREET,,N/A,,,,,,
58777656,2023-09-11T17:32:59.000,2023-09-11T18:06:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,1069 RHINELANDER AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T18:07:00.000,11 BRONX,2042700033,BRONX,1024195,249371,PHONE,Unspecified,BRONX,40.851050413901504,-73.8556130651902,"{'latitude': '40.851050413901504', 'longitude': '-73.8556130651902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HONE AVENUE,LURTING AVENUE,HONE AVENUE,LURTING AVENUE,RHINELANDER AVENUE,,,,,,,
58778520,2023-09-11T17:32:55.000,2023-09-11T17:45:46.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10036,9 AVENUE,9 AVENUE,INTERSECTION,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-11T17:45:52.000,04 MANHATTAN,,MANHATTAN,986679,216294,PHONE,Unspecified,MANHATTAN,40.76035319755436,-73.99123199048147,"{'latitude': '40.76035319755436', 'longitude': '-73.99123199048147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9 AVENUE,WEST   45 STREET,9 AVENUE,WEST   45 STREET,,,,,,,,
58780836,2023-09-11T17:32:28.000,2023-10-01T18:50:41.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10467,3280 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,07 BRONX,2033360011,BRONX,1017238,258962,PHONE,Unspecified,BRONX,40.877403513899566,-73.8807128958957,"{'latitude': '40.877403513899566', 'longitude': '-73.8807128958957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58783806,2023-09-11T17:32:27.000,2023-09-18T09:08:15.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10462,2318 GLEASON AVENUE,GLEASON AVENUE,ADDRESS,BRONX,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-18T09:08:24.000,09 BRONX,2038290016,BRONX,1026556,242597,PHONE,Unspecified,BRONX,40.83244679297627,-73.84712164196876,"{'latitude': '40.83244679297627', 'longitude': '-73.84712164196876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HAVEMEYER AVENUE,ZEREGA AVENUE,HAVEMEYER AVENUE,ZEREGA AVENUE,GLEASON AVENUE,,,,,,,
58778379,2023-09-11T17:32:19.000,2023-09-18T10:42:03.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11220,LEIF ERICSON PARK,LEIF ERICSON PARK,UNRECOGNIZED,BROOKLYN,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-18T10:42:07.000,10 BROOKLYN,3058440001,BROOKLYN,979061,170650,PHONE,Unspecified,BROOKLYN,40.63506988524358,-74.0186956713075,"{'latitude': '40.63506988524358', 'longitude': '-74.0186956713075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,LEIF ERICSON PARK,,,,,,,
58779431,2023-09-11T17:32:14.000,2023-11-16T08:46:02.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10034,89 SEAMAN AVENUE,SEAMAN AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-16T00:00:00.000,12 MANHATTAN,1022390013,MANHATTAN,1005051,255587,ONLINE,Unspecified,MANHATTAN,40.86817731486439,-73.92479246013716,"{'latitude': '40.86817731486439', 'longitude': '-73.92479246013716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58780161,2023-09-11T17:32:00.000,2023-09-11T20:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10462,2265 WESTCHESTER AVENUE,WESTCHESTER AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-11T20:00:00.000,10 BRONX,2039640045,BRONX,1025938,243377,PHONE,Unspecified,BRONX,40.8345906037867,-73.84935001524146,"{'latitude': '40.8345906037867', 'longitude': '-73.84935001524146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WATERBURY AVE,PELHAM LINE,,,,,,,,,,
58782922,2023-09-11T17:32:00.000,2023-09-21T10:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10012,543 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection requires contact with the complainant to investigate this complaint. A message was left for the complainant at the phone number provided.,2023-09-21T10:26:00.000,02 MANHATTAN,1004987502,MANHATTAN,984693,202875,ONLINE,Unspecified,MANHATTAN,40.72352170940044,-73.99840177787314,"{'latitude': '40.72352170940044', 'longitude': '-73.99840177787314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SPRING ST,PRINCE ST,,,,N/A,,,,,,
58785823,2023-09-11T17:32:00.000,2023-09-12T06:19:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10036,640 8 AVENUE,8 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-12T06:19:00.000,05 MANHATTAN,1010137501,MANHATTAN,986967,214950,ONLINE,Unspecified,MANHATTAN,40.75666417742652,-73.99019293432467,"{'latitude': '40.75666417742652', 'longitude': '-73.99019293432467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",W 41 ST,W 42 ST,,,,N/A,,,,,,
58781524,2023-09-11T17:32:00.000,2023-09-12T01:50:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Locking Device Request (Use Comments) (WC5),,11221,1115 HANCOCK STREET,HANCOCK STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-12T01:50:00.000,04 BROOKLYN,3033890059,BROOKLYN,1008253,190648,PHONE,Unspecified,BROOKLYN,40.689928943808276,-73.9134473932115,"{'latitude': '40.689928943808276', 'longitude': '-73.9134473932115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EVERGREEN AVE,CENTRAL AVE,,,,,,,,,,
58785034,2023-09-11T17:31:58.000,2023-09-14T09:04:33.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10023,342 WEST   71 STREET,WEST   71 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-14T00:00:00.000,07 MANHATTAN,1011820049,MANHATTAN,988182,223256,ONLINE,Unspecified,MANHATTAN,40.77946153415141,-73.98580250848741,"{'latitude': '40.77946153415141', 'longitude': '-73.98580250848741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58787885,2023-09-11T17:31:58.000,2023-09-14T09:04:33.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10023,342 WEST   71 STREET,WEST   71 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-14T00:00:00.000,07 MANHATTAN,1011820049,MANHATTAN,988182,223256,ONLINE,Unspecified,MANHATTAN,40.77946153415141,-73.98580250848741,"{'latitude': '40.77946153415141', 'longitude': '-73.98580250848741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58780757,2023-09-11T17:31:57.000,2023-09-18T14:22:39.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10128,152 EAST   88 STREET,EAST   88 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-18T00:00:00.000,08 MANHATTAN,1015160052,MANHATTAN,996926,223682,PHONE,Unspecified,MANHATTAN,40.78062257633844,-73.9542292604675,"{'latitude': '40.78062257633844', 'longitude': '-73.9542292604675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58787792,2023-09-11T17:31:57.000,2023-09-25T11:34:10.000,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,10128,152 EAST   88 STREET,EAST   88 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,08 MANHATTAN,1015160052,MANHATTAN,996926,223682,PHONE,Unspecified,MANHATTAN,40.78062257633844,-73.9542292604675,"{'latitude': '40.78062257633844', 'longitude': '-73.9542292604675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58779234,2023-09-11T17:31:56.000,2023-09-18T16:14:35.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11220,4714 7 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,07 BROOKLYN,3007670043,BROOKLYN,983051,173900,PHONE,Unspecified,BROOKLYN,40.64399187878589,-74.00432050628162,"{'latitude': '40.64399187878589', 'longitude': '-74.00432050628162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58782563,2023-09-11T17:31:50.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Worker Activity,Restaurant/Bar/Deli/Bakery,11106,35-63 9 STREET,9 STREET,ADDRESS,ASTORIA,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T09:44:26.000,01 QUEENS,4003290001,QUEENS,1000548,217041,PHONE,Unspecified,QUEENS,40.76238883203771,-73.94116698348823,"{'latitude': '40.76238883203771', 'longitude': '-73.94116698348823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,9 STREET,,,,,,,
58788090,2023-09-11T17:31:26.000,2023-09-12T08:59:32.000,DOHMH,Department of Health and Mental Hygiene,Asbestos,N/A,3+ Family Apartment Building,11218,1126 40 STREET,40 STREET,ADDRESS,BROOKLYN,Closed,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-12T08:59:32.000,12 BROOKLYN,3055880019,BROOKLYN,986887,173263,ONLINE,Unspecified,BROOKLYN,40.6422431393286,-73.99049801793797,"{'latitude': '40.6422431393286', 'longitude': '-73.99049801793797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FORT HAMILTON PARKWAY,12 AVENUE,FORT HAMILTON PARKWAY,12 AVENUE,40 STREET,,,,,,,
58779053,2023-09-11T17:31:04.000,2023-09-11T18:30:40.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,2345 BOYNTON PLACE,BOYNTON PLACE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T18:30:44.000,13 BROOKLYN,3071670034,BROOKLYN,990672,154506,PHONE,Unspecified,BROOKLYN,40.590757128090765,-73.97687725400073,"{'latitude': '40.590757128090765', 'longitude': '-73.97687725400073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST    7 STREET,AVENUE X,WEST    7 STREET,AVENUE X,BOYNTON PLACE,,,,,,,
58783905,2023-09-11T17:31:02.000,2023-09-12T07:40:18.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,10029,1591 PARK AVENUE,PARK AVENUE,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-11T17:31:02.000,11 MANHATTAN,1016400001,MANHATTAN,999653,229921,PHONE,Unspecified,MANHATTAN,40.79774262169146,-73.94436825277731,"{'latitude': '40.79774262169146', 'longitude': '-73.94436825277731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST 112 STREET,EAST 115 STREET,EAST  112 STREET,EAST  115 STREET,PARK AVENUE,,,,,,,
58781453,2023-09-11T17:31:01.000,2023-09-19T13:26:33.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,10312,891 ARTHUR KILL ROAD,ARTHUR KILL ROAD,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,2023-09-19T13:26:38.000,02 STATEN ISLAND,,STATEN ISLAND,936421,143952,ONLINE,Unspecified,STATEN ISLAND,40.56166180902311,-74.17213591815796,"{'latitude': '40.56166180902311', 'longitude': '-74.17213591815796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DRUMGOOLE ROAD WEST,LADD AVENUE,DRUMGOOLE ROAD WEST,LADD AVENUE,ARTHUR KILL ROAD,,,,,,,
58783344,2023-09-11T17:31:00.000,2023-09-11T18:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11220,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-11T18:30:00.000,07 BROOKLYN,,BROOKLYN,978422,174331,UNKNOWN,Unspecified,BROOKLYN,40.645173044527354,-74.02100113143324,"{'latitude': '40.645173044527354', 'longitude': '-74.02100113143324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,2 AVENUE,57 STREET,,N/A,,,,,,
58779582,2023-09-11T17:30:22.000,2023-09-24T13:13:52.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10462,2143 GLEASON AVENUE,GLEASON AVENUE,ADDRESS,BRONX,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-24T13:13:57.000,09 BRONX,2038120062,BRONX,1025034,242328,ONLINE,Unspecified,BRONX,40.83171562586452,-73.85262321627425,"{'latitude': '40.83171562586452', 'longitude': '-73.85262321627425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  177 STREET,CASTLE HILL AVENUE,EAST  177 STREET,CASTLE HILL AVENUE,GLEASON AVENUE,,,,,,,
58782393,2023-09-11T17:30:16.000,2023-09-11T18:04:35.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11215,1901 TENTH AVENUE,TENTH AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T18:04:37.000,07 BROOKLYN,3008900001,BROOKLYN,989438,178178,MOBILE,Unspecified,BROOKLYN,40.65573262155055,-73.98130214216984,"{'latitude': '40.65573262155055', 'longitude': '-73.98130214216984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19 STREET,20 STREET,19 STREET,20 STREET,10 AVENUE,,,,,,,
58787728,2023-09-11T17:29:40.000,2023-10-10T19:42:43.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11212,950 RUTLAND ROAD,RUTLAND ROAD,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,17 BROOKLYN,3046100001,BROOKLYN,1004226,180331,PHONE,Unspecified,BROOKLYN,40.66162111921814,-73.92799895554676,"{'latitude': '40.66162111921814', 'longitude': '-73.92799895554676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58785619,2023-09-11T17:29:38.000,2023-09-14T08:19:11.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11215,131 8 STREET,8 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T04:32:52.000,06 BROOKLYN,3009960049,BROOKLYN,986610,184304,PHONE,Unspecified,BROOKLYN,40.67254833929748,-73.99149227644538,"{'latitude': '40.67254833929748', 'longitude': '-73.99149227644538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVENUE,3 AVENUE,2 AVENUE,3 AVENUE,8 STREET,,,,,,,
58777686,2023-09-11T17:29:35.000,2023-09-11T23:08:17.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11102,24-38 33 STREET,33 STREET,ADDRESS,ASTORIA,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T23:08:23.000,01 QUEENS,4008370143,QUEENS,1007729,220104,PHONE,Unspecified,QUEENS,40.77077981571014,-73.91523410528066,"{'latitude': '40.77077981571014', 'longitude': '-73.91523410528066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24 AVENUE,ASTORIA BOULEVARD NORTH,24 AVENUE,ASTORIA BOULEVARD NORTH,33 STREET,,,,,,,
58786389,2023-09-11T17:29:34.000,2023-09-12T21:02:21.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2608 CRESTON AVENUE,CRESTON AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-12T00:00:00.000,07 BRONX,2031680016,BRONX,1012906,254534,MOBILE,Unspecified,BRONX,40.86526514679123,-73.89639665771692,"{'latitude': '40.86526514679123', 'longitude': '-73.89639665771692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58780393,2023-09-11T17:29:29.000,2023-09-11T18:23:03.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11204,1713 63 STREET,63 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T18:23:08.000,11 BROOKLYN,3055320074,BROOKLYN,986827,165653,MOBILE,Unspecified,BROOKLYN,40.621355317450785,-73.99071712365745,"{'latitude': '40.621355317450785', 'longitude': '-73.99071712365745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,63 STREET,,,,,,,
