unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough,taxi_pick_up_location,road_ramp,due_date
58856974,2023-09-19T09:17:21.000,2023-09-22T08:27:37.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11691,827 CAFFREY AVENUE,CAFFREY AVENUE,READS LANE,BEACH    9 STREET,READS LANE,BEACH    9 STREET,ADDRESS,FAR ROCKAWAY,CAFFREY AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-20T05:04:17.000,14 QUEENS,4155790119,QUEENS,1055281,158743,PHONE,Unspecified,QUEENS,40.602104502905775,-73.74420535216912,"{'latitude': '40.602104502905775', 'longitude': '-73.74420535216912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58862503,2023-09-19T09:17:21.000,2023-11-22T15:17:53.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10473,SOUNDVIEW PARK,SOUNDVIEW PARK,SEWARD AVENUE,LAFAYETTE AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,UNRECOGNIZED,BRONX,SOUNDVIEW PARK,Closed,NYC Parks reviewed your complaint and determined that the issue needs to be handled by the Department of Transportation (DOT). Please report it to DOT by contacting 311.,2023-11-22T15:17:57.000,09 BRONX,2035430105,BRONX,1018772,237244,PHONE,Unspecified,BRONX,40.81778820113692,-73.87527766095268,"{'latitude': '40.81778820113692', 'longitude': '-73.87527766095268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58863388,2023-09-19T09:17:07.000,2023-09-19T09:58:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,280 BRADFORD STREET,BRADFORD STREET,PITKIN AVENUE,BELMONT AVENUE,PITKIN AVENUE,BELMONT AVENUE,ADDRESS,BROOKLYN,BRADFORD STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T09:58:24.000,05 BROOKLYN,3037410025,BROOKLYN,1014190,184188,MOBILE,Unspecified,BROOKLYN,40.67217963205847,-73.89206783935298,"{'latitude': '40.67217963205847', 'longitude': '-73.89206783935298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58861007,2023-09-19T09:17:00.000,2023-09-28T11:00:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11357,151-26 10 AVENUE,10 AVENUE,CLINTONVILLE ST,151 PL,,,ADDRESS,WHITESTONE,,Closed,,2023-09-28T11:00:00.000,07 QUEENS,4045270023,QUEENS,1036274,228300,ONLINE,Unspecified,QUEENS,40.793153705882965,-73.8121152667689,"{'latitude': '40.793153705882965', 'longitude': '-73.8121152667689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58855279,2023-09-19T09:17:00.000,2023-11-09T10:00:00.000,DEP,Department of Environmental Protection,Water Quality,"Oil, Grease In Water (QD1)",,10472,1966 NEWBOLD AVENUE,NEWBOLD AVENUE,DEAD END,CROSS BRONX EP NB EN NEWBOLD AVE,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection sent a report to the complainant.,2023-11-09T10:00:00.000,09 BRONX,2037940013,BRONX,1023182,242536,PHONE,Unspecified,BRONX,40.83229488333874,-73.85931437188688,"{'latitude': '40.83229488333874', 'longitude': '-73.85931437188688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58866874,2023-09-19T09:17:00.000,2023-09-26T18:06:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10013,59 FRANKLIN STREET,FRANKLIN STREET,BENSON PL,CORTLANDT ALLY,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T18:06:00.000,01 MANHATTAN,1001710005,MANHATTAN,983465,200534,ONLINE,Unspecified,MANHATTAN,40.717096204838214,-74.00283179101201,"{'latitude': '40.717096204838214', 'longitude': '-74.00283179101201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58857472,2023-09-19T09:16:57.000,2023-09-19T11:04:08.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11220,210 WAKEMAN PLACE,WAKEMAN PLACE,RIDGE BOULEVARD,3 AVENUE,RIDGE BOULEVARD,3 AVENUE,ADDRESS,BROOKLYN,WAKEMAN PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T11:04:16.000,10 BROOKLYN,3058410019,BROOKLYN,976910,172130,MOBILE,Unspecified,BROOKLYN,40.63913064830808,-74.02644721126791,"{'latitude': '40.63913064830808', 'longitude': '-74.02644721126791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58862767,2023-09-19T09:16:46.000,2023-09-21T12:57:50.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11214,7823 23 AVENUE,23 AVENUE,78 STREET,79 STREET,78 STREET,79 STREET,ADDRESS,BROOKLYN,23 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T10:04:11.000,11 BROOKLYN,3068460001,BROOKLYN,987851,159666,ONLINE,Unspecified,BROOKLYN,40.604921880343824,-73.98703166094256,"{'latitude': '40.604921880343824', 'longitude': '-73.98703166094256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58860204,2023-09-19T09:16:39.000,2023-09-19T10:39:12.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T10:39:15.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58868526,2023-09-19T09:16:39.000,2023-09-20T11:35:55.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10019,424 WEST   55 STREET,WEST   55 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   55 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T11:36:00.000,04 MANHATTAN,1010640044,MANHATTAN,987687,218715,ONLINE,Unspecified,MANHATTAN,40.766997883996055,-73.98759215504519,"{'latitude': '40.766997883996055', 'longitude': '-73.98759215504519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58866402,2023-09-19T09:16:38.000,2023-09-19T09:52:16.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10451,507 EAST  161 STREET,EAST  161 STREET,BROOK AVENUE,3 AVENUE,BROOK AVENUE,3 AVENUE,ADDRESS,BRONX,EAST  161 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T09:52:21.000,03 BRONX,2023660037,BRONX,1009238,239122,MOBILE,Unspecified,BRONX,40.8229748923313,-73.90971542132408,"{'latitude': '40.8229748923313', 'longitude': '-73.90971542132408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58863255,2023-09-19T09:16:32.000,2023-09-19T10:39:49.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,5-35 51 AVENUE,51 AVENUE,5 STREET,VERNON BOULEVARD,5 STREET,VERNON BOULEVARD,ADDRESS,LONG ISLAND CITY,51 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T10:39:52.000,02 QUEENS,4000330011,QUEENS,996358,209766,MOBILE,Unspecified,QUEENS,40.74242753337477,-73.95630526970072,"{'latitude': '40.74242753337477', 'longitude': '-73.95630526970072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58861291,2023-09-19T09:16:31.000,2023-09-19T17:09:01.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11378,57-30 59 STREET,59 STREET,57 ROAD,57 DRIVE,57 ROAD,57 DRIVE,ADDRESS,MASPETH,59 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T17:09:05.000,05 QUEENS,4026750040,QUEENS,1009634,202431,ONLINE,Unspecified,QUEENS,40.72226662882284,-73.90842321931133,"{'latitude': '40.72226662882284', 'longitude': '-73.90842321931133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870144,2023-09-19T09:16:15.000,2023-09-21T12:52:48.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,11235,AVENUE Y,AVENUE Y,AVENUE Y,EAST   22 STREET,AVENUE Y,EAST   22 STREET,INTERSECTION,,,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-21T12:52:54.000,15 BROOKLYN,,BROOKLYN,998751,154544,PHONE,Unspecified,BROOKLYN,40.59085189502069,-73.94778831648435,"{'latitude': '40.59085189502069', 'longitude': '-73.94778831648435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58866255,2023-09-19T09:16:08.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Clear Street Light,Street,11215,453 6 AVENUE,6 AVENUE,9 STREET,10 STREET,9 STREET,10 STREET,ADDRESS,BROOKLYN,6 AVENUE,In Progress,,,06 BROOKLYN,3010120004,BROOKLYN,988626,182529,ONLINE,Unspecified,BROOKLYN,40.66767559415071,-73.98422581414427,"{'latitude': '40.66767559415071', 'longitude': '-73.98422581414427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58858674,2023-09-19T09:16:00.000,2023-09-20T10:54:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,730 COLLFIELD AVENUE,COLLFIELD AVENUE,WESTWOOD AVENUE,WILLOWBROOK ROAD,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-20T10:54:00.000,02 STATEN ISLAND,5007940078,STATEN ISLAND,944239,159598,PHONE,Unspecified,STATEN ISLAND,40.60464564079022,-74.14409172431094,"{'latitude': '40.60464564079022', 'longitude': '-74.14409172431094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58864230,2023-09-19T09:15:54.000,2023-09-19T14:00:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11105,40-25 ASTORIA BOULEVARD,ASTORIA BOULEVARD,STEINWAY STREET,41 STREET,STEINWAY STREET,41 STREET,ADDRESS,ASTORIA,ASTORIA BOULEVARD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T14:00:21.000,01 QUEENS,4007930034,QUEENS,1009214,219595,PHONE,Unspecified,QUEENS,40.76937867506574,-73.90987472556014,"{'latitude': '40.76937867506574', 'longitude': '-73.90987472556014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58863429,2023-09-19T09:15:50.000,2023-09-19T10:01:23.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11417,107-35 107 STREET,107 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,OZONE PARK,107 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T10:01:26.000,10 QUEENS,4095450062,QUEENS,1030436,187448,PHONE,Unspecified,QUEENS,40.68105773052464,-73.8334796203833,"{'latitude': '40.68105773052464', 'longitude': '-73.8334796203833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58859524,2023-09-19T09:15:31.000,2023-09-19T10:41:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,3645 DYRE AVENUE,DYRE AVENUE,BOSTON ROAD,CONNER STREET,BOSTON ROAD,CONNER STREET,ADDRESS,BRONX,DYRE AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T10:41:42.000,12 BRONX,2049440098,BRONX,1030907,261977,MOBILE,Unspecified,BRONX,40.88561706045318,-73.83126386084993,"{'latitude': '40.88561706045318', 'longitude': '-73.83126386084993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58862844,2023-09-19T09:15:29.000,2023-09-19T11:44:26.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11213,749 EASTERN PARKWAY,EASTERN PARKWAY,BROOKLYN AVENUE,KINGSTON AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-19T11:44:28.000,08 BROOKLYN,3012640054,BROOKLYN,999921,183192,PHONE,Unspecified,BROOKLYN,40.66948259322632,-73.94350914546955,"{'latitude': '40.66948259322632', 'longitude': '-73.94350914546955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58866619,2023-09-19T09:15:29.000,2023-09-20T12:00:26.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11216,126 HERKIMER STREET,HERKIMER STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,HERKIMER STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T12:00:29.000,03 BROOKLYN,3018670020,BROOKLYN,998427,186873,MOBILE,Unspecified,BROOKLYN,40.67958862681257,-73.94888697597044,"{'latitude': '40.67958862681257', 'longitude': '-73.94888697597044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58860804,2023-09-19T09:15:27.000,2023-10-11T12:41:52.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10013,143 BAXTER STREET,BAXTER STREET,HESTER STREET,CENTRE MARKET PLACE,HESTER STREET,CENTRE MARKET PLACE,ADDRESS,NEW YORK,BAXTER STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-20T07:29:30.000,02 MANHATTAN,1002360038,MANHATTAN,984683,201192,ONLINE,Unspecified,MANHATTAN,40.71890228105334,-73.99843796339458,"{'latitude': '40.71890228105334', 'longitude': '-73.99843796339458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856127,2023-09-19T09:15:15.000,2023-09-19T09:37:03.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11221,451 MONROE STREET,MONROE STREET,THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,ADDRESS,BROOKLYN,MONROE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T09:37:06.000,03 BROOKLYN,3018160040,BROOKLYN,1001045,189487,ONLINE,Unspecified,BROOKLYN,40.68675887938689,-73.93944166134708,"{'latitude': '40.68675887938689', 'longitude': '-73.93944166134708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58862203,2023-09-19T09:15:09.000,2023-11-21T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10460,950 BRONX PARK SOUTH,BRONX PARK SOUTH,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-21T00:00:00.000,06 BRONX,2031290021,BRONX,1017567,247366,UNKNOWN,Unspecified,BRONX,40.84557478377232,-73.87958085203002,"{'latitude': '40.84557478377232', 'longitude': '-73.87958085203002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58867930,2023-09-19T09:15:07.000,2023-09-21T21:38:16.000,HPD,Department of Housing Preservation and Development,OUTSIDE BUILDING,PORCH/BALCONY,RESIDENTIAL BUILDING,11226,2815 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,17 BROOKLYN,3051390032,BROOKLYN,997950,174285,PHONE,Unspecified,BROOKLYN,40.64503810578165,-73.95063230417935,"{'latitude': '40.64503810578165', 'longitude': '-73.95063230417935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58860166,2023-09-19T09:15:07.000,2023-10-10T11:27:11.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,11226,2815 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,17 BROOKLYN,3051390032,BROOKLYN,997950,174285,PHONE,Unspecified,BROOKLYN,40.64503810578165,-73.95063230417935,"{'latitude': '40.64503810578165', 'longitude': '-73.95063230417935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58864007,2023-09-19T09:15:07.000,2023-10-10T11:27:10.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11226,2815 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,17 BROOKLYN,3051390032,BROOKLYN,997950,174285,PHONE,Unspecified,BROOKLYN,40.64503810578165,-73.95063230417935,"{'latitude': '40.64503810578165', 'longitude': '-73.95063230417935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58867837,2023-09-19T09:15:07.000,2023-09-21T21:38:16.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11226,2815 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,17 BROOKLYN,3051390032,BROOKLYN,997950,174285,PHONE,Unspecified,BROOKLYN,40.64503810578165,-73.95063230417935,"{'latitude': '40.64503810578165', 'longitude': '-73.95063230417935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58858074,2023-09-19T09:15:07.000,2023-10-10T11:27:11.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11226,2815 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,17 BROOKLYN,3051390032,BROOKLYN,997950,174285,PHONE,Unspecified,BROOKLYN,40.64503810578165,-73.95063230417935,"{'latitude': '40.64503810578165', 'longitude': '-73.95063230417935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856239,2023-09-19T09:15:07.000,2023-10-10T11:27:11.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,2815 BEVERLY ROAD,BEVERLY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,17 BROOKLYN,3051390032,BROOKLYN,997950,174285,PHONE,Unspecified,BROOKLYN,40.64503810578165,-73.95063230417935,"{'latitude': '40.64503810578165', 'longitude': '-73.95063230417935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58855664,2023-09-19T09:15:04.000,2023-09-22T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Wall/Retaining Wall - Bulging/Cracked,,10459,896 EAST  167 STREET,EAST  167 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-22T00:00:00.000,02 BRONX,2027160033,BRONX,1013176,240256,UNKNOWN,Unspecified,BRONX,40.82607537996159,-73.895482088695,"{'latitude': '40.82607537996159', 'longitude': '-73.895482088695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856365,2023-09-19T09:14:54.000,2023-09-19T19:49:31.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11210,715 EAST   32 STREET,EAST   32 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,17 BROOKLYN,3075600034,BROOKLYN,999295,170094,ONLINE,Unspecified,BROOKLYN,40.63353252645136,-73.94579496802689,"{'latitude': '40.63353252645136', 'longitude': '-73.94579496802689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856342,2023-09-19T09:14:50.000,2023-09-28T15:16:56.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10303,6 LUDWIG LANE,LUDWIG LANE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,01 STATEN ISLAND,5016750003,STATEN ISLAND,940288,165939,ONLINE,Unspecified,STATEN ISLAND,40.62203162969186,-74.15836172539692,"{'latitude': '40.62203162969186', 'longitude': '-74.15836172539692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58858056,2023-09-19T09:14:50.000,2023-11-27T19:55:28.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10451,381 EAST  160 STREET,EAST  160 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-27T00:00:00.000,03 BRONX,2024070029,BRONX,1007785,239433,PHONE,Unspecified,BRONX,40.823832489682324,-73.91496418674754,"{'latitude': '40.823832489682324', 'longitude': '-73.91496418674754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856981,2023-09-19T09:14:47.000,2023-09-21T06:10:17.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11423,81-45 190 STREET,190 STREET,81 AVENUE,ABERDEEN ROAD,81 AVENUE,ABERDEEN ROAD,ADDRESS,HOLLIS,190 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-19T23:03:23.000,08 QUEENS,4072730038,QUEENS,1045736,204289,ONLINE,Unspecified,QUEENS,40.72718911223341,-73.7781629825929,"{'latitude': '40.72718911223341', 'longitude': '-73.7781629825929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870149,2023-09-19T09:14:47.000,2023-09-19T09:14:47.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11216,126 HERKIMER STREET,HERKIMER STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,HERKIMER STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-19T09:14:47.000,03 BROOKLYN,3018670020,BROOKLYN,998427,186873,MOBILE,Unspecified,BROOKLYN,40.67958862681257,-73.94888697597044,"{'latitude': '40.67958862681257', 'longitude': '-73.94888697597044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58858062,2023-09-19T09:14:46.000,2023-11-03T17:05:37.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10459,1083 LONGFELLOW AVENUE,LONGFELLOW AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-03T00:00:00.000,02 BRONX,2027570024,BRONX,1015294,240146,PHONE,Unspecified,BRONX,40.8257662713477,-73.88782966595178,"{'latitude': '40.8257662713477', 'longitude': '-73.88782966595178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58859981,2023-09-19T09:14:46.000,2023-11-03T17:05:36.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10459,1083 LONGFELLOW AVENUE,LONGFELLOW AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-03T00:00:00.000,02 BRONX,2027570024,BRONX,1015294,240146,PHONE,Unspecified,BRONX,40.8257662713477,-73.88782966595178,"{'latitude': '40.8257662713477', 'longitude': '-73.88782966595178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58869730,2023-09-19T09:14:46.000,2023-11-03T17:05:37.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10459,1083 LONGFELLOW AVENUE,LONGFELLOW AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-03T00:00:00.000,02 BRONX,2027570024,BRONX,1015294,240146,PHONE,Unspecified,BRONX,40.8257662713477,-73.88782966595178,"{'latitude': '40.8257662713477', 'longitude': '-73.88782966595178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
