unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,facility_type,due_date,bridge_highway_direction,road_ramp,taxi_company_borough
58850468,2023-09-18T11:05:43.000,2023-09-18T11:32:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T11:33:02.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,UNION STREET,,,,,,,,
58852266,2023-09-18T11:05:20.000,2023-09-18T11:05:51.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T11:05:57.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,,
58849784,2023-09-18T11:05:08.000,2023-09-18T11:06:09.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T11:06:13.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,,
58853647,2023-09-18T11:05:02.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11231,357 VAN BRUNT STREET,VAN BRUNT STREET,ADDRESS,BROOKLYN,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T10:52:25.000,06 BROOKLYN,3005760003,BROOKLYN,980564,185930,MOBILE,Unspecified,BROOKLYN,40.67701089051177,-74.01328879977902,"{'latitude': '40.67701089051177', 'longitude': '-74.01328879977902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOLCOTT STREET,DIKEMAN STREET,WOLCOTT STREET,DIKEMAN STREET,VAN BRUNT STREET,,,,,,,,
58852865,2023-09-18T11:05:00.000,2023-09-18T11:50:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Cover Missing (Emergency) (SA3),,11418,134-01 ATLANTIC AVENUE,ATLANTIC AVENUE,ADDRESS,RICHMOND HILL,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-18T11:50:00.000,09 QUEENS,4093750220,QUEENS,1035492,193234,PHONE,Unspecified,QUEENS,40.69691111040111,-73.81520661091679,"{'latitude': '40.69691111040111', 'longitude': '-73.81520661091679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",134 ST,VAN WYCK EXPRESSWAY SR W,,,,,,,,,,,
58845982,2023-09-18T11:04:57.000,2023-09-18T11:07:13.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T11:07:17.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,,
58851020,2023-09-18T11:04:47.000,2023-09-18T11:06:42.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T11:06:47.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,,
58854254,2023-09-18T11:04:22.000,2023-09-18T11:33:17.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10025,601 WEST  115 STREET,WEST  115 STREET,ADDRESS,NEW YORK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T11:33:23.000,09 MANHATTAN,1018960065,MANHATTAN,994058,233445,ONLINE,Unspecified,MANHATTAN,40.80742301620198,-73.96457082955617,"{'latitude': '40.80742301620198', 'longitude': '-73.96457082955617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,WEST  115 STREET,,,,,,,,
58847298,2023-09-18T11:04:12.000,2023-09-19T11:25:42.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10310,528 OAKLAND AVENUE,OAKLAND AVENUE,ADDRESS,STATEN ISLAND,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-19T11:25:46.000,01 STATEN ISLAND,5002860032,STATEN ISLAND,953760,168452,PHONE,Unspecified,STATEN ISLAND,40.62898588913422,-74.10984374615641,"{'latitude': '40.62898588913422', 'longitude': '-74.10984374615641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOREST AVENUE,MORRISON AVENUE,FOREST AVENUE,MORRISON AVENUE,OAKLAND AVENUE,,,,,,,,
58849491,2023-09-18T11:04:11.000,2023-09-18T14:02:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11233,33 THOMAS S BOYLAND STREET,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T14:02:11.000,16 BROOKLYN,3015030008,BROOKLYN,1007907,188530,ONLINE,Unspecified,BROOKLYN,40.684116453555355,-73.91470247334966,"{'latitude': '40.684116453555355', 'longitude': '-73.91470247334966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MAC DONOUGH STREET,DECATUR STREET,MAC DONOUGH STREET,DECATUR STREET,THOMAS S BOYLAND STREET,,,,,,,,
58847941,2023-09-18T11:04:00.000,2023-09-18T13:50:13.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235,155 PEMBROKE STREET,PEMBROKE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T13:50:16.000,15 BROOKLYN,,BROOKLYN,1001742,150451,MOBILE,Unspecified,BROOKLYN,40.57961202841932,-73.93702964649042,"{'latitude': '40.57961202841932', 'longitude': '-73.93702964649042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SHORE BOULEVARD,DEAD END,SHORE BOULEVARD,DEAD END,PEMBROKE STREET,,,,,,,,
58848000,2023-09-18T11:03:44.000,2023-09-18T13:55:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11364,49-04 ENFIELD PLACE,ENFIELD PLACE,ADDRESS,OAKLAND GARDENS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T13:55:36.000,11 QUEENS,4074900057,QUEENS,1051425,215168,ONLINE,Unspecified,QUEENS,40.757007767603994,-73.75752893823285,"{'latitude': '40.757007767603994', 'longitude': '-73.75752893823285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GARLAND DRIVE,KENILWORTH DRIVE,GARLAND DRIVE,KENILWORTH DRIVE,ENFIELD PLACE,,,,,,,,
58853074,2023-09-18T11:03:31.000,2023-09-18T11:20:41.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10023,125 WEST   73 STREET,WEST   73 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T11:20:46.000,07 MANHATTAN,1011450017,MANHATTAN,990010,222902,MOBILE,Unspecified,MANHATTAN,40.77848889543251,-73.97920235070654,"{'latitude': '40.77848889543251', 'longitude': '-73.97920235070654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST   73 STREET,,,,,,,,
58851963,2023-09-18T11:03:29.000,2023-09-18T14:34:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,108-26 159 STREET,159 STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T14:35:02.000,12 QUEENS,4101460051,QUEENS,1041463,192497,ONLINE,Unspecified,QUEENS,40.694851633900804,-73.79367980321378,"{'latitude': '40.694851633900804', 'longitude': '-73.79367980321378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",108 AVENUE,109 AVENUE,108 AVENUE,109 AVENUE,159 STREET,,,,,,,,
58853321,2023-09-18T11:03:21.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10460,1442 TAYLOR AVENUE,TAYLOR AVENUE,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-18T00:00:00.000,09 BRONX,2039000022,BRONX,1021288,243984,PHONE,Unspecified,BRONX,40.836277366924314,-73.86615057037163,"{'latitude': '40.836277366924314', 'longitude': '-73.86615057037163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58849587,2023-09-18T11:03:18.000,2023-09-29T09:53:35.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10026,1831 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,10 MANHATTAN,1018210064,MANHATTAN,996804,230846,ONLINE,Unspecified,MANHATTAN,40.800286001086356,-73.95465639008947,"{'latitude': '40.800286001086356', 'longitude': '-73.95465639008947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58850800,2023-09-18T11:03:18.000,2023-09-29T09:53:34.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10026,1831 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,10 MANHATTAN,1018210064,MANHATTAN,996804,230846,ONLINE,Unspecified,MANHATTAN,40.800286001086356,-73.95465639008947,"{'latitude': '40.800286001086356', 'longitude': '-73.95465639008947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58848306,2023-09-18T11:03:18.000,2023-09-29T09:53:34.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10026,1831 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,10 MANHATTAN,1018210064,MANHATTAN,996804,230846,ONLINE,Unspecified,MANHATTAN,40.800286001086356,-73.95465639008947,"{'latitude': '40.800286001086356', 'longitude': '-73.95465639008947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58847927,2023-09-18T11:03:15.000,2023-09-18T13:49:46.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235,178 PEMBROKE STREET,PEMBROKE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T13:49:51.000,15 BROOKLYN,3087580025,BROOKLYN,1001741,150304,MOBILE,Unspecified,BROOKLYN,40.57920854449464,-73.93703362683354,"{'latitude': '40.57920854449464', 'longitude': '-73.93703362683354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SHORE BOULEVARD,DEAD END,SHORE BOULEVARD,DEAD END,PEMBROKE STREET,,,,,,,,
58846418,2023-09-18T11:03:08.000,2023-10-19T08:43:35.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,Street,10461,2025 LURTING AVENUE,LURTING AVENUE,ADDRESS,BRONX,Closed,The personnel involved in the incident were counseled and reminded of the proper procedures to follow.,2023-09-19T17:39:46.000,11 BRONX,2043030013,BRONX,1023749,250251,PHONE,Unspecified,BRONX,40.853467755858865,-73.85722000860888,"{'latitude': '40.853467755858865', 'longitude': '-73.85722000860888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEILL AVENUE,LYDIG AVENUE,NEILL AVENUE,LYDIG AVENUE,LURTING AVENUE,,,,,,,,
58847408,2023-09-18T11:03:03.000,2023-09-21T10:12:18.000,DOT,Department of Transportation,Highway Condition,Litter,Highway,,,,,,Closed,"Upon inspection, the reported condition was not found, therefore no action was taken.",2023-09-21T10:12:26.000,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,Henry Hudson Pkwy/Rt 9A,W 57 St - W 72 St (Exit 9),,,,North/Bronx Bound,Roadway,
58850890,2023-09-18T11:02:59.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11216,486A GATES AVENUE,GATES AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-18T00:00:00.000,03 BROOKLYN,3018140011,BROOKLYN,999051,189451,PHONE,Unspecified,BROOKLYN,40.68666362672478,-73.94663157641712,"{'latitude': '40.68666362672478', 'longitude': '-73.94663157641712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58852117,2023-09-18T11:02:58.000,,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,11216,486A GATES AVENUE,GATES AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-18T00:00:00.000,03 BROOKLYN,3018140011,BROOKLYN,999051,189451,PHONE,Unspecified,BROOKLYN,40.68666362672478,-73.94663157641712,"{'latitude': '40.68666362672478', 'longitude': '-73.94663157641712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58848233,2023-09-18T11:02:55.000,2023-10-18T19:29:42.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10310,128 CAMPBELL AVENUE,CAMPBELL AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-18T00:00:00.000,01 STATEN ISLAND,5001740035,STATEN ISLAND,951948,171553,PHONE,Unspecified,STATEN ISLAND,40.63749104716493,-74.11638652129355,"{'latitude': '40.63749104716493', 'longitude': '-74.11638652129355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58852189,2023-09-18T11:02:55.000,2023-10-18T19:29:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10310,128 CAMPBELL AVENUE,CAMPBELL AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-18T00:00:00.000,01 STATEN ISLAND,5001740035,STATEN ISLAND,951948,171553,PHONE,Unspecified,STATEN ISLAND,40.63749104716493,-74.11638652129355,"{'latitude': '40.63749104716493', 'longitude': '-74.11638652129355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58852044,2023-09-18T11:02:55.000,2023-10-18T19:29:43.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10310,128 CAMPBELL AVENUE,CAMPBELL AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-18T00:00:00.000,01 STATEN ISLAND,5001740035,STATEN ISLAND,951948,171553,PHONE,Unspecified,STATEN ISLAND,40.63749104716493,-74.11638652129355,"{'latitude': '40.63749104716493', 'longitude': '-74.11638652129355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58852126,2023-09-18T11:02:55.000,2023-10-18T19:29:43.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10310,128 CAMPBELL AVENUE,CAMPBELL AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-18T00:00:00.000,01 STATEN ISLAND,5001740035,STATEN ISLAND,951948,171553,PHONE,Unspecified,STATEN ISLAND,40.63749104716493,-74.11638652129355,"{'latitude': '40.63749104716493', 'longitude': '-74.11638652129355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58845757,2023-09-18T11:02:55.000,2023-10-18T19:29:43.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10310,128 CAMPBELL AVENUE,CAMPBELL AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-18T00:00:00.000,01 STATEN ISLAND,5001740035,STATEN ISLAND,951948,171553,PHONE,Unspecified,STATEN ISLAND,40.63749104716493,-74.11638652129355,"{'latitude': '40.63749104716493', 'longitude': '-74.11638652129355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58848404,2023-09-18T11:02:55.000,2023-10-18T19:29:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10310,128 CAMPBELL AVENUE,CAMPBELL AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-18T00:00:00.000,01 STATEN ISLAND,5001740035,STATEN ISLAND,951948,171553,PHONE,Unspecified,STATEN ISLAND,40.63749104716493,-74.11638652129355,"{'latitude': '40.63749104716493', 'longitude': '-74.11638652129355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58854255,2023-09-18T11:02:30.000,2023-09-18T11:34:50.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10025,601 WEST  115 STREET,WEST  115 STREET,ADDRESS,NEW YORK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T11:34:53.000,09 MANHATTAN,1018960065,MANHATTAN,994058,233445,ONLINE,Unspecified,MANHATTAN,40.80742301620198,-73.96457082955617,"{'latitude': '40.80742301620198', 'longitude': '-73.96457082955617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,WEST  115 STREET,,,,,,,,
58853669,2023-09-18T11:02:22.000,2023-09-18T11:36:52.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,Other (Explain Below),11232,225 31 STREET,31 STREET,ADDRESS,BROOKLYN,Closed,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-18T11:36:52.000,07 BROOKLYN,3006730035,BROOKLYN,984352,178268,PHONE,Unspecified,BROOKLYN,40.65598117103308,-73.99963238462031,"{'latitude': '40.65598117103308', 'longitude': '-73.99963238462031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,31 STREET,,,,,,,,
58854159,2023-09-18T11:02:22.000,2023-10-12T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11357,146-30 20 ROAD,20 ROAD,ADDRESS,WHITESTONE,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-12T00:00:00.000,07 QUEENS,4046330017,QUEENS,1034002,223885,UNKNOWN,Unspecified,QUEENS,40.781048820837,-73.82035327365863,"{'latitude': '40.781048820837', 'longitude': '-73.82035327365863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,
58846741,2023-09-18T11:02:21.000,2023-10-31T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,11249,70 SOUTH    2 STREET,SOUTH    2 STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-31T00:00:00.000,01 BROOKLYN,3024160006,BROOKLYN,993976,199485,UNKNOWN,Unspecified,BROOKLYN,40.71421163971989,-73.96491616792831,"{'latitude': '40.71421163971989', 'longitude': '-73.96491616792831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58851606,2023-09-18T11:02:00.000,2023-09-19T10:15:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11370,21-12 78 STREET,78 STREET,ADDRESS,EAST ELMHURST,Closed,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-19T10:15:00.000,01 QUEENS,4009737501,QUEENS,1014213,219888,MOBILE,Unspecified,QUEENS,40.77016735281216,-73.8918259979212,"{'latitude': '40.77016735281216', 'longitude': '-73.8918259979212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",21 AVE,DITMARS BLVD,,,,,,,,,,,
58849054,2023-09-18T11:02:00.000,2023-09-19T11:15:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10011,460 WEST   20 STREET,WEST   20 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-19T11:15:00.000,04 MANHATTAN,1007170077,MANHATTAN,983047,210811,ONLINE,Unspecified,MANHATTAN,40.745304004034665,-74.00434151205208,"{'latitude': '40.745304004034665', 'longitude': '-74.00434151205208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9 AVE,10 AVE,,,,,,,N/A,,,,
58850380,2023-09-18T11:02:00.000,2023-09-18T11:05:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11354,31-11 LINDEN PLACE,LINDEN PLACE,ADDRESS,FLUSHING,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-18T11:05:00.000,07 QUEENS,4044097504,QUEENS,1030668,219489,PHONE,Unspecified,QUEENS,40.76900111481425,-73.83242216448805,"{'latitude': '40.76900111481425', 'longitude': '-73.83242216448805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31 RD,32 AVE,,,,,,,,,,,
58852697,2023-09-18T11:01:40.000,2023-09-19T13:37:37.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,11233,1580 PROSPECT PLACE,PROSPECT PLACE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-19T13:37:40.000,08 BROOKLYN,3013690017,BROOKLYN,1005332,184434,ONLINE,Unspecified,BROOKLYN,40.6728803723839,-73.92399968511906,"{'latitude': '40.6728803723839', 'longitude': '-73.92399968511906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BUFFALO AVENUE,RALPH AVENUE,BUFFALO AVENUE,RALPH AVENUE,PROSPECT PLACE,,,,,,,,
58853686,2023-09-18T11:01:28.000,2023-10-02T14:51:12.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Clear Street Light,Street,11367,141-32 72 DRIVE,72 DRIVE,ADDRESS,FLUSHING,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-10-02T14:51:15.000,08 QUEENS,4066230075,QUEENS,1033520,203468,PHONE,Unspecified,QUEENS,40.72501214964348,-73.82224329723019,"{'latitude': '40.72501214964348', 'longitude': '-73.82224329723019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",141 STREET,72 CRESCENT,141 STREET,72 CRESCENT,72 DRIVE,,,,,,,,
