unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,taxi_pick_up_location,road_ramp,bridge_highway_direction,taxi_company_borough
58929590,2023-09-26T07:41:32.000,2023-09-26T11:14:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11219,1282 62 STREET,62 STREET,12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,ADDRESS,BROOKLYN,62 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T11:14:29.000,10 BROOKLYN,3057320039,BROOKLYN,984162,168091,PHONE,Unspecified,BROOKLYN,40.62804749099148,-74.00031702562207,"{'latitude': '40.62804749099148', 'longitude': '-74.00031702562207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926480,2023-09-26T07:41:30.000,2023-09-27T15:30:01.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10014,6 AVENUE,6 AVENUE,6 AVENUE,WEST    4 STREET,6 AVENUE,WEST    4 STREET,INTERSECTION,,,Closed,See notes for information.,2023-09-28T11:29:43.000,02 MANHATTAN,,MANHATTAN,983985,205857,PHONE,Unspecified,MANHATTAN,40.731706579763554,-74.00095616452742,"{'latitude': '40.731706579763554', 'longitude': '-74.00095616452742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,"6 AVENUE AND WEST    4 STREET, MANHATTAN, NY, 10014",,,
58932342,2023-09-26T07:41:26.000,2023-09-26T07:56:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,11 5 AVENUE,5 AVENUE,EAST    8 STREET,EAST    9 STREET,EAST    8 STREET,EAST    9 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T07:56:34.000,02 MANHATTAN,1005660001,MANHATTAN,985296,206112,MOBILE,Unspecified,MANHATTAN,40.73240643430964,-73.9962258166025,"{'latitude': '40.73240643430964', 'longitude': '-73.9962258166025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930061,2023-09-26T07:41:19.000,2023-09-26T08:11:58.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11220,442 59 STREET,59 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,59 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T08:12:11.000,07 BROOKLYN,,BROOKLYN,979596,172735,ONLINE,Unspecified,BROOKLYN,40.6407930624083,-74.01676953496057,"{'latitude': '40.6407930624083', 'longitude': '-74.01676953496057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927162,2023-09-26T07:41:11.000,2023-09-26T07:55:39.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10467,3535 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,EAST GUN HILL ROAD,EAST  212 STREET,EAST GUN HILL ROAD,EAST  212 STREET,ADDRESS,BRONX,ROCHAMBEAU AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T07:55:44.000,07 BRONX,2033280171,BRONX,1017693,260786,ONLINE,Unspecified,BRONX,40.88240811038497,-73.87905847713522,"{'latitude': '40.88240811038497', 'longitude': '-73.87905847713522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926359,2023-09-26T07:41:08.000,2023-10-02T14:33:58.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10303,25 ARLINGTON AVENUE,ARLINGTON AVENUE,RICHMOND TERRACE,BENJAMIN PLACE,RICHMOND TERRACE,BENJAMIN PLACE,ADDRESS,STATEN ISLAND,ARLINGTON AVENUE,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-10-02T14:34:04.000,01 STATEN ISLAND,5012630051,STATEN ISLAND,937802,172371,ONLINE,Unspecified,STATEN ISLAND,40.63967339357903,-74.1673611429403,"{'latitude': '40.63967339357903', 'longitude': '-74.1673611429403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930868,2023-09-26T07:41:02.000,2023-09-26T09:17:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11105,20-62 26 STREET,26 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,ASTORIA,26 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T09:17:59.000,01 QUEENS,4008700071,QUEENS,1008995,223772,PHONE,Unspecified,QUEENS,40.78084405346781,-73.9106499793462,"{'latitude': '40.78084405346781', 'longitude': '-73.9106499793462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928069,2023-09-26T07:41:00.000,2023-10-03T19:25:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11416,107-04 101 AVENUE,101 AVENUE,107 ST,108 ST,,,ADDRESS,OZONE PARK,,Closed,"The Department of Environmental Protection has investigated this complaint and a leak, not a city issue, has been resolved by homeowner.",2023-10-03T19:25:00.000,09 QUEENS,4094250002,QUEENS,1029760,189659,PHONE,Unspecified,QUEENS,40.687129911761424,-73.83590195178076,"{'latitude': '40.687129911761424', 'longitude': '-73.83590195178076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928240,2023-09-26T07:41:00.000,2023-10-04T08:30:00.000,DEP,Department of Environmental Protection,Noise,Noise:  lawn care equipment (NCL),,11235,70 OCEANA DRIVE WEST,OCEANA DRIVE WEST,BEND,BEND,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-04T08:30:00.000,13 BROOKLYN,3087207506,BROOKLYN,995754,149439,ONLINE,Unspecified,BROOKLYN,40.57684408087244,-73.95858787498688,"{'latitude': '40.57684408087244', 'longitude': '-73.95858787498688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58932848,2023-09-26T07:40:51.000,2023-09-26T08:23:11.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10304,CEBRA AVENUE,CEBRA AVENUE,CEBRA AVENUE,MARION AVENUE,CEBRA AVENUE,MARION AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T08:23:15.000,01 STATEN ISLAND,,STATEN ISLAND,961485,169138,PHONE,Unspecified,STATEN ISLAND,40.63089203369833,-74.08201587447942,"{'latitude': '40.63089203369833', 'longitude': '-74.08201587447942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929099,2023-09-26T07:40:51.000,2023-09-26T08:43:26.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11217,5 FLATBUSH AVENUE,FLATBUSH AVENUE,NEVINS STREET,BEND,NEVINS STREET,BEND,ADDRESS,BROOKLYN,FLATBUSH AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-26T08:43:31.000,02 BROOKLYN,3021067503,BROOKLYN,989654,190040,ONLINE,Unspecified,BROOKLYN,40.688291022346895,-73.98051415550262,"{'latitude': '40.688291022346895', 'longitude': '-73.98051415550262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931665,2023-09-26T07:40:44.000,2023-09-26T07:40:44.000,DOHMH,Department of Health and Mental Hygiene,Standing Water,Sewer or Drain,Abandoned Building,10027,110 WEST  120 STREET,WEST  120 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  120 STREET,Closed,An inspection of the property was conducted and no violations were found.,2023-09-26T07:40:44.000,10 MANHATTAN,1019040040,MANHATTAN,998514,232512,ONLINE,Unspecified,MANHATTAN,40.80485611852972,-73.9484765279617,"{'latitude': '40.80485611852972', 'longitude': '-73.9484765279617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934647,2023-09-26T07:40:42.000,2023-09-26T08:56:03.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,600 MCDONALD AVENUE,MCDONALD AVENUE,AVENUE C,CORTELYOU ROAD,AVENUE C,CORTELYOU ROAD,ADDRESS,BROOKLYN,MCDONALD AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T08:55:53.000,12 BROOKLYN,3053690006,BROOKLYN,990102,172234,MOBILE,Unspecified,BROOKLYN,40.639417214178884,-73.97891420379608,"{'latitude': '40.639417214178884', 'longitude': '-73.97891420379608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926653,2023-09-26T07:40:28.000,2023-09-26T11:47:16.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10019,120 WEST   55 STREET,WEST   55 STREET,AVENUE OF THE AMERICAS,6 1/2 AVENUE,AVENUE OF THE AMERICAS,6 1/2 AVENUE,ADDRESS,NEW YORK,WEST   55 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T11:47:21.000,05 MANHATTAN,1010070029,MANHATTAN,990067,217397,ONLINE,Unspecified,MANHATTAN,40.7633790689952,-73.97900130551267,"{'latitude': '40.7633790689952', 'longitude': '-73.97900130551267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932207,2023-09-26T07:40:28.000,2023-09-26T08:16:30.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11238,114 LEXINGTON AVENUE,LEXINGTON AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,LEXINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T08:16:38.000,03 BROOKLYN,3019700032,BROOKLYN,996031,189539,ONLINE,Unspecified,BROOKLYN,40.68690970149811,-73.95752072804459,"{'latitude': '40.68690970149811', 'longitude': '-73.95752072804459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931234,2023-09-26T07:39:58.000,2023-10-14T14:22:23.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10009,388 EAST    8 STREET,EAST    8 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,03 MANHATTAN,1003770026,MANHATTAN,990664,203061,ONLINE,Unspecified,MANHATTAN,40.724029920132644,-73.97685987581802,"{'latitude': '40.724029920132644', 'longitude': '-73.97685987581802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926137,2023-09-26T07:39:58.000,2023-10-14T14:22:23.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10009,388 EAST    8 STREET,EAST    8 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,03 MANHATTAN,1003770026,MANHATTAN,990664,203061,ONLINE,Unspecified,MANHATTAN,40.724029920132644,-73.97685987581802,"{'latitude': '40.724029920132644', 'longitude': '-73.97685987581802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931307,2023-09-26T07:39:58.000,2023-10-14T14:22:23.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10009,388 EAST    8 STREET,EAST    8 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,03 MANHATTAN,1003770026,MANHATTAN,990664,203061,ONLINE,Unspecified,MANHATTAN,40.724029920132644,-73.97685987581802,"{'latitude': '40.724029920132644', 'longitude': '-73.97685987581802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933825,2023-09-26T07:39:51.000,2023-10-11T12:07:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11237,131 STARR STREET,STARR STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-11T00:00:00.000,04 BROOKLYN,3031870055,BROOKLYN,1005046,195490,ONLINE,Unspecified,BROOKLYN,40.70322721974871,-73.92499658407482,"{'latitude': '40.70322721974871', 'longitude': '-73.92499658407482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925839,2023-09-26T07:39:04.000,2023-09-26T11:40:08.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11204,2022 66 STREET,66 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,66 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T11:40:16.000,11 BROOKLYN,3055630015,BROOKLYN,988188,163521,PHONE,Unspecified,BROOKLYN,40.615502919974396,-73.98581576943322,"{'latitude': '40.615502919974396', 'longitude': '-73.98581576943322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926938,2023-09-26T07:38:46.000,2023-09-26T07:56:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10002,100 ATTORNEY STREET,ATTORNEY STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,ADDRESS,NEW YORK,ATTORNEY STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T07:56:55.000,03 MANHATTAN,1003430001,MANHATTAN,988560,201003,MOBILE,Unspecified,MANHATTAN,40.71838248220487,-73.98445190462277,"{'latitude': '40.71838248220487', 'longitude': '-73.98445190462277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932860,2023-09-26T07:38:43.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,151 AVENUE,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929498,2023-09-26T07:38:22.000,2023-09-26T08:31:30.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10468,2575 JEROME AVENUE,JEROME AVENUE,EAST  190 STREET,WEST  192 STREET,EAST  190 STREET,WEST  192 STREET,ADDRESS,BRONX,JEROME AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-26T08:31:35.000,07 BRONX,2032010030,BRONX,1012128,254498,PHONE,Unspecified,BRONX,40.86516882904663,-73.89920959810011,"{'latitude': '40.86516882904663', 'longitude': '-73.89920959810011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931516,2023-09-26T07:38:04.000,2023-09-28T14:12:10.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11221,1063 HANCOCK STREET,HANCOCK STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-28T14:12:14.000,04 BROOKLYN,3033880051,BROOKLYN,1007907,190185,ONLINE,Unspecified,BROOKLYN,40.688659047479184,-73.91469666235766,"{'latitude': '40.688659047479184', 'longitude': '-73.91469666235766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934022,2023-09-26T07:37:27.000,2023-09-28T14:12:10.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11221,1063 HANCOCK STREET,HANCOCK STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-28T14:12:14.000,04 BROOKLYN,3033880051,BROOKLYN,1007907,190185,ONLINE,Unspecified,BROOKLYN,40.688659047479184,-73.91469666235766,"{'latitude': '40.688659047479184', 'longitude': '-73.91469666235766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932995,2023-09-26T07:37:23.000,2023-09-27T12:24:56.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10012,133 MACDOUGAL STREET,MACDOUGAL STREET,WEST    3 STREET,WASHINGTON SQUARE SOUTH,WEST    3 STREET,WASHINGTON SQUARE SOUTH,ADDRESS,NEW YORK,MAC DOUGAL STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-27T12:25:00.000,02 MANHATTAN,1005430053,MANHATTAN,984279,205496,MOBILE,Unspecified,MANHATTAN,40.7307157271553,-73.99989536468308,"{'latitude': '40.7307157271553', 'longitude': '-73.99989536468308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934747,2023-09-26T07:37:13.000,2023-09-26T09:39:02.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10468,2783 WEBB AVENUE,WEBB AVENUE,WEST  195 STREET,WEST  197 STREET,WEST  195 STREET,WEST  197 STREET,ADDRESS,BRONX,WEBB AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T09:39:06.000,08 BRONX,2032490221,BRONX,1011571,256787,MOBILE,Unspecified,BRONX,40.87145317394236,-73.90121404706912,"{'latitude': '40.87145317394236', 'longitude': '-73.90121404706912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928308,2023-09-26T07:36:59.000,2023-09-26T10:16:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,4167 GRACE AVENUE,GRACE AVENUE,EDENWALD AVENUE,BUSSING AVENUE,EDENWALD AVENUE,BUSSING AVENUE,ADDRESS,BRONX,GRACE AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T10:16:58.000,12 BRONX,2050140013,BRONX,1026821,265040,ONLINE,Unspecified,BRONX,40.89404467271647,-73.84602147229943,"{'latitude': '40.89404467271647', 'longitude': '-73.84602147229943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932091,2023-09-26T07:36:59.000,2023-09-26T08:17:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11366,160-25 75 AVENUE,75 AVENUE,160 STREET,162 STREET,160 STREET,162 STREET,ADDRESS,FRESH MEADOWS,75 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T08:18:08.000,08 QUEENS,4068330010,QUEENS,1037355,204111,MOBILE,Unspecified,QUEENS,40.726754832671936,-73.8084023218445,"{'latitude': '40.726754832671936', 'longitude': '-73.8084023218445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931621,2023-09-26T07:36:58.000,2023-11-17T13:44:13.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,10468,AQUEDUCT WALK,AQUEDUCT WALK,WEST  190 STREET,WEST  192 STREET,WEST  190 STREET,WEST  192 STREET,UNRECOGNIZED,BRONX,AQUEDUCT WALK,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-11-17T13:44:17.000,07 BRONX,2032140033,BRONX,1011421,254651,MOBILE,Aqueduct Walk,BRONX,40.86559097182579,-73.90176507051558,"{'latitude': '40.86559097182579', 'longitude': '-73.90176507051558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926173,2023-09-26T07:36:54.000,2023-10-08T15:49:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10026,45 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,10 MANHATTAN,1018220015,MANHATTAN,997404,230817,ONLINE,Unspecified,MANHATTAN,40.80020553118457,-73.9524893160472,"{'latitude': '40.80020553118457', 'longitude': '-73.9524893160472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933820,2023-09-26T07:36:54.000,2023-10-08T15:49:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10026,45 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,10 MANHATTAN,1018220015,MANHATTAN,997404,230817,ONLINE,Unspecified,MANHATTAN,40.80020553118457,-73.9524893160472,"{'latitude': '40.80020553118457', 'longitude': '-73.9524893160472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935346,2023-09-26T07:36:30.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11212,503 THOMAS S BOYLAND STREET,THOMAS S BOYLAND STREET,PITKIN AVENUE,SUTTER AVENUE,PITKIN AVENUE,SUTTER AVENUE,ADDRESS,BROOKLYN,THOMAS S BOYLAND STREET,In Progress,,,16 BROOKLYN,3035190025,BROOKLYN,1008303,182768,PHONE,Unspecified,BROOKLYN,40.66830000360253,-73.91329522298861,"{'latitude': '40.66830000360253', 'longitude': '-73.91329522298861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934713,2023-09-26T07:36:15.000,2023-09-26T09:25:53.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,870 OCEAN PARKWAY,OCEAN PARKWAY,ELMWOOD AVENUE,AVENUE I,ELMWOOD AVENUE,AVENUE I,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T09:25:58.000,12 BROOKLYN,3065080006,BROOKLYN,992284,167790,PHONE,Unspecified,BROOKLYN,40.62721766675446,-73.97105736106711,"{'latitude': '40.62721766675446', 'longitude': '-73.97105736106711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934707,2023-09-26T07:36:01.000,2023-09-26T08:48:59.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,2740 FULTON STREET,FULTON STREET,WYONA STREET,BRADFORD STREET,WYONA STREET,BRADFORD STREET,ADDRESS,BROOKLYN,FULTON STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T08:49:03.000,05 BROOKLYN,3036730021,BROOKLYN,1013758,186211,MOBILE,Unspecified,BROOKLYN,40.67773375801736,-73.89361631874753,"{'latitude': '40.67773375801736', 'longitude': '-73.89361631874753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931659,2023-09-26T07:35:29.000,2023-10-03T07:58:07.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10304,735 NORTH RAILROAD AVENUE,NORTH RAILROAD AVENUE,BUEL AVENUE,DONGAN HILLS AVENUE,BUEL AVENUE,DONGAN HILLS AVENUE,ADDRESS,STATEN ISLAND,NORTH RAILROAD AVENUE,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-03T07:58:13.000,02 STATEN ISLAND,5035310105,STATEN ISLAND,956831,153396,ONLINE,Unspecified,STATEN ISLAND,40.587670318814254,-74.09871899624973,"{'latitude': '40.587670318814254', 'longitude': '-74.09871899624973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925646,2023-09-26T07:35:27.000,2023-09-26T08:21:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,811 AVENUE H,AVENUE H,EAST    8 STREET,EAST    9 STREET,EAST    8 STREET,EAST    9 STREET,ADDRESS,BROOKLYN,AVENUE H,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T08:21:25.000,14 BROOKLYN,3064960039,BROOKLYN,992931,168535,ONLINE,Unspecified,BROOKLYN,40.62926192437833,-73.9687255731493,"{'latitude': '40.62926192437833', 'longitude': '-73.9687255731493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933266,2023-09-26T07:35:13.000,2023-09-26T11:14:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11209,29 BAY RIDGE PLACE,BAY RIDGE PLACE,BAY RIDGE AVENUE,OVINGTON AVENUE,BAY RIDGE AVENUE,OVINGTON AVENUE,ADDRESS,BROOKLYN,BAY RIDGE PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T11:14:54.000,10 BROOKLYN,3058710078,BROOKLYN,976434,170845,MOBILE,Unspecified,BROOKLYN,40.63560319026595,-74.02816082793072,"{'latitude': '40.63560319026595', 'longitude': '-74.02816082793072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930214,2023-09-26T07:35:12.000,2023-09-26T15:29:09.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10452,1419 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,EDWARD L GRANT HIGHWAY,JESUP PLACE,EDWARD L GRANT HIGHWAY,JESUP PLACE,ADDRESS,BRONX,SHAKESPEARE AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-26T07:35:12.000,04 BRONX,2028730058,BRONX,1006089,246139,MOBILE,Unspecified,BRONX,40.842242877573774,-73.92107027694853,"{'latitude': '40.842242877573774', 'longitude': '-73.92107027694853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
