unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,landmark,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location,taxi_company_borough
58880182,2023-09-20T15:50:25.000,2023-09-20T18:18:41.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10467,742 BARTHOLDI STREET,BARTHOLDI STREET,CRUGER AVENUE,HOLLAND AVENUE,CRUGER AVENUE,HOLLAND AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T18:18:45.000,12 BRONX,2046010016,BRONX,1021464,257776,PHONE,Unspecified,BRONX,40.87413150659157,-73.86543797080954,"{'latitude': '40.87413150659157', 'longitude': '-73.86543797080954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BARTHOLDI STREET,,,,,,,,
58872498,2023-09-20T15:50:20.000,2023-09-20T16:24:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,11232,874 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T16:24:23.000,12 BROOKLYN,3009250037,BROOKLYN,984927,174153,MOBILE,Unspecified,BROOKLYN,40.64468636458384,-73.9975604560498,"{'latitude': '40.64468636458384', 'longitude': '-73.9975604560498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,42 STREET,,,,,,,,
58878745,2023-09-20T15:50:15.000,2023-09-20T15:52:20.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11208,2624 PITKIN AVENUE,PITKIN AVENUE,LOGAN STREET,FOUNTAIN AVENUE,LOGAN STREET,FOUNTAIN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-20T15:52:23.000,05 BROOKLYN,3042280017,BROOKLYN,1018810,185182,MOBILE,Unspecified,BROOKLYN,40.67489110588897,-73.87540790119259,"{'latitude': '40.67489110588897', 'longitude': '-73.87540790119259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,PITKIN AVENUE,,,,,,,,
58877069,2023-09-20T15:50:12.000,2023-09-20T15:51:29.000,DHS,Department of Homeless Services,Homeless Person Assistance,,11206,81 MOORE STREET,MOORE STREET,GRAHAM AVENUE,HUMBOLDT STREET,GRAHAM AVENUE,HUMBOLDT STREET,ADDRESS,BROOKLYN,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-20T15:51:29.000,01 BROOKLYN,3030970001,BROOKLYN,1000232,195693,ONLINE,Unspecified,BROOKLYN,40.70379441109136,-73.94235839910549,"{'latitude': '40.70379441109136', 'longitude': '-73.94235839910549', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,MOORE STREET,,,,,,,,
58872375,2023-09-20T15:50:11.000,2023-09-20T17:20:20.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11433,112-09 180 STREET,180 STREET,112 AVENUE,MURDOCK AVENUE,112 AVENUE,MURDOCK AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T17:20:25.000,12 QUEENS,4103040075,QUEENS,1047604,193407,ONLINE,Unspecified,QUEENS,40.69730753291661,-73.77152580745036,"{'latitude': '40.69730753291661', 'longitude': '-73.77152580745036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,180 STREET,,,,,,,,
58873460,2023-09-20T15:50:04.000,2023-09-20T17:14:02.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11201,131 CONCORD STREET,CONCORD STREET,JAY STREET,BRIDGE PLAZA COURT,JAY STREET,BRIDGE PLAZA COURT,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T17:14:05.000,02 BROOKLYN,3001070048,BROOKLYN,988079,193454,MOBILE,Unspecified,BROOKLYN,40.69766248434821,-73.98619137935128,"{'latitude': '40.69766248434821', 'longitude': '-73.98619137935128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CONCORD STREET,,,,,,,,
58879946,2023-09-20T15:50:00.000,2023-09-22T06:17:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),11374,92-54 QUEENS BOULEVARD,QUEENS BOULEVARD,ELIOT AVE,LIE WB ENTRANCE QUEENS BLVD,,,ADDRESS,REGO PARK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-22T06:17:00.000,06 QUEENS,4030750024,QUEENS,1021031,206054,ONLINE,Unspecified,QUEENS,40.73217082526519,-73.86728699639362,"{'latitude': '40.73217082526519', 'longitude': '-73.86728699639362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,,
58876186,2023-09-20T15:49:51.000,2023-09-20T18:42:06.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,10452,1225 GERARD AVENUE,GERARD AVENUE,EAST  167 STREET,EAST  168 STREET,EAST  167 STREET,EAST  168 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T18:42:10.000,04 BRONX,2024890060,BRONX,1006391,243849,PHONE,Unspecified,BRONX,40.835956743903715,-73.91998636000027,"{'latitude': '40.835956743903715', 'longitude': '-73.91998636000027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GERARD AVENUE,,,,,,,,
58877593,2023-09-20T15:49:36.000,2023-09-20T20:00:54.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,11356,11-10 124 STREET,124 STREET,11 AVENUE,13 AVENUE,11 AVENUE,13 AVENUE,ADDRESS,COLLEGE POINT,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T20:00:57.000,07 QUEENS,4039960029,QUEENS,1027503,226327,ONLINE,Unspecified,QUEENS,40.78778564302427,-73.8438043744932,"{'latitude': '40.78778564302427', 'longitude': '-73.8438043744932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,124 STREET,,,,,,,,
58873232,2023-09-20T15:49:26.000,2023-09-21T10:08:16.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Stoop Line Stand,10030,680 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  141 STREET,WEST  145 STREET,WEST  141 STREET,WEST  145 STREET,ADDRESS,NEW YORK,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the Department of Sanitation (DSNY). NYC311 can help you file a complaint or contact the agency for further assistance.,2023-09-21T10:08:21.000,09 MANHATTAN,1020510054,MANHATTAN,999448,239240,ONLINE,Unspecified,MANHATTAN,40.82332103865043,-73.94508756157713,"{'latitude': '40.82332103865043', 'longitude': '-73.94508756157713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Business,ST NICHOLAS AVENUE,,,,,,,,
58874257,2023-09-20T15:49:17.000,2023-10-02T12:28:28.000,DOT,Department of Transportation,Curb Condition,Broken Curb,11201,304 STATE STREET,STATE STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-10-02T12:28:32.000,02 BROOKLYN,3001760012,BROOKLYN,987650,190245,ONLINE,Unspecified,BROOKLYN,40.68885469695894,-73.98774011268965,"{'latitude': '40.68885469695894', 'longitude': '-73.98774011268965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,STATE STREET,,,,,,,,
58873563,2023-09-20T15:49:13.000,2023-09-26T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,11237,385 TROUTMAN STREET,TROUTMAN STREET,,,,,ADDRESS,BROOKLYN,Closed,The cleaning crew was not able to access the graffiti.,2023-09-27T08:33:25.000,04 BROOKLYN,3031760044,BROOKLYN,1005502,196535,UNKNOWN,Unspecified,BROOKLYN,40.70609441432092,-73.92334866500454,"{'latitude': '40.70609441432092', 'longitude': '-73.92334866500454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Comercial,,,,,,N/A,2023-10-20T15:49:13.000,,
58875293,2023-09-20T15:49:10.000,2023-09-22T13:43:49.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,11377,46-01 67 STREET,67 STREET,,,,,ADDRESS,WOODSIDE,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,02 QUEENS,4024310023,QUEENS,1012612,208732,PHONE,Unspecified,QUEENS,40.73955227202879,-73.8976530647712,"{'latitude': '40.73955227202879', 'longitude': '-73.8976530647712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58872681,2023-09-20T15:49:10.000,2023-09-22T13:43:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11377,46-01 67 STREET,67 STREET,,,,,ADDRESS,WOODSIDE,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,02 QUEENS,4024310023,QUEENS,1012612,208732,PHONE,Unspecified,QUEENS,40.73955227202879,-73.8976530647712,"{'latitude': '40.73955227202879', 'longitude': '-73.8976530647712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58876680,2023-09-20T15:49:10.000,2023-09-22T13:43:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11377,46-01 67 STREET,67 STREET,,,,,ADDRESS,WOODSIDE,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,02 QUEENS,4024310023,QUEENS,1012612,208732,PHONE,Unspecified,QUEENS,40.73955227202879,-73.8976530647712,"{'latitude': '40.73955227202879', 'longitude': '-73.8976530647712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58880654,2023-09-20T15:49:09.000,2023-09-27T07:58:28.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10468,2458 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,07 BRONX,2032030007,BRONX,1011110,253811,PHONE,Unspecified,BRONX,40.86328637942185,-73.90289283591386,"{'latitude': '40.86328637942185', 'longitude': '-73.90289283591386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58877938,2023-09-20T15:49:01.000,2023-10-30T20:17:59.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10029,119 EAST  100 STREET,EAST  100 STREET,,,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-30T00:00:00.000,11 MANHATTAN,1016280010,MANHATTAN,998113,226665,ONLINE,Unspecified,MANHATTAN,40.78880833298761,-73.9499370636005,"{'latitude': '40.78880833298761', 'longitude': '-73.9499370636005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58877333,2023-09-20T15:49:00.000,2023-09-20T16:15:06.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,10014,10 AVENUE,10 AVENUE,10 AVENUE,WEST   13 STREET,10 AVENUE,WEST   13 STREET,INTERSECTION,,Closed,See notes for information.,2023-09-20T16:15:08.000,02 MANHATTAN,,MANHATTAN,981830,209414,UNKNOWN,Unspecified,MANHATTAN,40.74146933863596,-74.00873304611606,"{'latitude': '40.74146933863596', 'longitude': '-74.00873304611606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Taxi,,,,,,,,"10 AVENUE AND WEST   13 STREET, MANHATTAN, NY, 10014",
58879237,2023-09-20T15:49:00.000,2023-09-28T09:22:40.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,11420,109-18 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,,,,,ADDRESS,SOUTH OZONE PARK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,10 QUEENS,4115997501,QUEENS,1033596,187782,PHONE,Unspecified,QUEENS,40.68195743058256,-73.82208404678514,"{'latitude': '40.68195743058256', 'longitude': '-73.82208404678514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58880359,2023-09-20T15:48:44.000,2023-09-20T16:17:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11218,479 EAST    8 STREET,EAST    8 STREET,CORTELYOU ROAD,DITMAS AVENUE,CORTELYOU ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T16:17:16.000,12 BROOKLYN,3053920082,BROOKLYN,992413,171735,PHONE,Unspecified,BROOKLYN,40.63804573749109,-73.97058786425048,"{'latitude': '40.63804573749109', 'longitude': '-73.97058786425048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,EAST    8 STREET,,,,,,,,
58876242,2023-09-20T15:48:16.000,2023-09-20T17:47:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11419,107-57 120 STREET,120 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,SOUTH RICHMOND HILL,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T17:47:34.000,10 QUEENS,4096000051,QUEENS,1033720,188236,PHONE,Unspecified,QUEENS,40.68320286249411,-73.82163363561538,"{'latitude': '40.68320286249411', 'longitude': '-73.82163363561538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,120 STREET,,,,,,,,
58894730,2023-09-20T15:48:14.000,2023-09-22T13:46:23.000,DOT,Department of Transportation,Street Condition,Cave-in,11228,1019 79 STREET,79 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,BROOKLYN,Closed,This request required re-assignment to a new DOT unit.,2023-09-22T13:46:31.000,10 BROOKLYN,3059740071,BROOKLYN,979868,165760,PHONE,Unspecified,BROOKLYN,40.621648301232376,-74.01578492154862,"{'latitude': '40.621648301232376', 'longitude': '-74.01578492154862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,79 STREET,,,,,,,,
58877066,2023-09-20T15:48:14.000,2023-09-20T15:51:16.000,DHS,Department of Homeless Services,Homeless Person Assistance,,10468,2670 CRESTON AVENUE,CRESTON AVENUE,EAST KINGSBRIDGE ROAD,EAST 196 STREET,EAST KINGSBRIDGE ROAD,EAST  196 STREET,ADDRESS,BRONX,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-20T15:51:16.000,07 BRONX,2033140001,BRONX,1013254,255170,ONLINE,Unspecified,BRONX,40.86700963585314,-73.895135741712,"{'latitude': '40.86700963585314', 'longitude': '-73.895135741712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CRESTON AVENUE,,,,,,,,
58903761,2023-09-20T15:48:11.000,2023-09-27T08:56:16.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,11428,94-34 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,94 ROAD,94 DRIVE,94 ROAD,94 DRIVE,ADDRESS,QUEENS VILLAGE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-27T08:56:20.000,13 QUEENS,,QUEENS,1057450,201811,PHONE,Unspecified,QUEENS,40.720298453305396,-73.7359269099351,"{'latitude': '40.720298453305396', 'longitude': '-73.7359269099351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,SPRINGFIELD BOULEVARD,,,,,,,,
58880313,2023-09-20T15:47:48.000,2023-09-20T17:43:23.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11226,72 LOTT STREET,LOTT STREET,ALBEMARLE ROAD,TILDEN AVENUE,ALBEMARLE ROAD,TILDEN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T17:43:28.000,17 BROOKLYN,3051270015,BROOKLYN,996957,175272,ONLINE,Unspecified,BROOKLYN,40.64774868762451,-73.9542087013535,"{'latitude': '40.64774868762451', 'longitude': '-73.9542087013535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,LOTT STREET,,,,,,,,
58875566,2023-09-20T15:47:22.000,2023-10-25T14:56:35.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11208,790 GLENMORE AVENUE,GLENMORE AVENUE,SHEPHERD AVENUE,BERRIMAN STREET,SHEPHERD AVENUE,BERRIMAN STREET,ADDRESS,BROOKLYN,Closed,"NYC Parks inspected and determined this site does not rate high enough to be repaired by NYC Parks at this time.   We understand conditions may become worse over time. In three years, you may submit a service request via 311, the Parks website, or NYC Tree Map for a new inspection.   You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.",2023-10-25T14:56:43.000,05 BROOKLYN,3040050010,BROOKLYN,1017265,185366,ONLINE,Unspecified,BROOKLYN,40.67540204080552,-73.88097686533713,"{'latitude': '40.67540204080552', 'longitude': '-73.88097686533713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,GLENMORE AVENUE,,,,,,,,
58878971,2023-09-20T15:47:14.000,2023-09-20T16:38:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11369,23-17 93 STREET,93 STREET,23 AVENUE,24 AVENUE,23 AVENUE,24 AVENUE,ADDRESS,EAST ELMHURST,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T16:38:53.000,03 QUEENS,4010870074,QUEENS,1018295,218903,PHONE,Unspecified,QUEENS,40.76744900811345,-73.87709395401694,"{'latitude': '40.76744900811345', 'longitude': '-73.87709395401694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,93 STREET,,,,,,,,
58872642,2023-09-20T15:46:54.000,2023-10-24T16:42:03.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,10463,1 JACOBUS PLACE,JACOBUS PLACE,,,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-24T00:00:00.000,08 BRONX,1022150339,MANHATTAN,1008544,258129,PHONE,Unspecified,MANHATTAN,40.875145400143914,-73.91215405363715,"{'latitude': '40.875145400143914', 'longitude': '-73.91215405363715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58878674,2023-09-20T15:46:48.000,2023-09-20T16:56:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11201,105 BALTIC STREET,BALTIC STREET,COLUMBIA STREET,HICKS STREET,COLUMBIA STREET,HICKS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T16:56:50.000,06 BROOKLYN,3003047502,BROOKLYN,984168,189995,ONLINE,Unspecified,BROOKLYN,40.68816915705631,-74.00029567659425,"{'latitude': '40.68816915705631', 'longitude': '-74.00029567659425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BALTIC STREET,,,,,,,,
58873548,2023-09-20T15:46:43.000,2023-09-20T15:46:43.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,10312,108 HAWLEY AVENUE,HAWLEY AVENUE,,,,,ADDRESS,STATEN ISLAND,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-20T00:00:00.000,03 STATEN ISLAND,5068150155,STATEN ISLAND,930012,132857,UNKNOWN,Unspecified,STATEN ISLAND,40.531171326701525,-74.1951128088244,"{'latitude': '40.531171326701525', 'longitude': '-74.1951128088244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58876771,2023-09-20T15:46:38.000,2023-09-20T16:51:18.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10307,6900 HYLAN BOULEVARD,HYLAN BOULEVARD,JOLINE AVENUE,SPRAGUE AVENUE,JOLINE AVENUE,SPRAGUE AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T16:50:05.000,03 STATEN ISLAND,,STATEN ISLAND,918870,123764,ONLINE,Unspecified,STATEN ISLAND,40.5061376841753,-74.23510645934678,"{'latitude': '40.5061376841753', 'longitude': '-74.23510645934678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,HYLAN BOULEVARD,,,,,,,,
58879379,2023-09-20T15:46:23.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,10024,257 CENTRAL PARK WEST,CENTRAL PARK WEST,CENTRAL PARK ENTRANCE W   85 ST,WEST   86 STREET,CENTRAL PARK ENTRANCE W   85 ST,WEST   86 STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T11:25:58.000,07 MANHATTAN,1011990036,MANHATTAN,992694,225302,MOBILE,Unspecified,MANHATTAN,40.78507410183439,-73.96950820806056,"{'latitude': '40.78507410183439', 'longitude': '-73.96950820806056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,CENTRAL PARK WEST,,,,,,,"257 CENTRAL PARK WEST, MANHATTAN (NEW YORK), NY, 10024",
58876284,2023-09-20T15:46:19.000,2023-09-20T19:49:58.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11357,145-46 19 AVENUE,19 AVENUE,PARSONS BOULEVARD,147 STREET,PARSONS BOULEVARD,147 STREET,ADDRESS,WHITESTONE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T19:50:02.000,07 QUEENS,4046300027,QUEENS,1033775,224431,PHONE,Unspecified,QUEENS,40.78254871774076,-73.82116890815061,"{'latitude': '40.78254871774076', 'longitude': '-73.82116890815061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,19 AVENUE,,,,,,,,
58877915,2023-09-20T15:46:14.000,2023-09-27T07:58:27.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10468,2458 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,07 BRONX,2032030007,BRONX,1011110,253811,PHONE,Unspecified,BRONX,40.86328637942185,-73.90289283591386,"{'latitude': '40.86328637942185', 'longitude': '-73.90289283591386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58870989,2023-09-20T15:46:09.000,2023-09-20T17:21:04.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,11203,1193 ALBANY AVENUE,ALBANY AVENUE,CORTELYOU ROAD,CLARENDON ROAD,CORTELYOU ROAD,CLARENDON ROAD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T17:20:49.000,17 BROOKLYN,3049410035,BROOKLYN,1001371,174077,ONLINE,Unspecified,BROOKLYN,40.644461238100455,-73.93830532570863,"{'latitude': '40.644461238100455', 'longitude': '-73.93830532570863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,ALBANY AVENUE,,,,,,,,
58874249,2023-09-20T15:46:07.000,2023-10-12T16:01:44.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11234,1494 EAST   33 STREET,EAST   33 STREET,AVENUE N,AVENUE P,AVENUE N,AVENUE P,ADDRESS,BROOKLYN,Closed,"NYC Parks inspected and determined this site does not rate high enough to be repaired by NYC Parks at this time.   We understand conditions may become worse over time. In three years, you may submit a service request via 311, the Parks website, or NYC Tree Map for a new inspection.   You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.",2023-10-12T16:01:50.000,18 BROOKLYN,3076940037,BROOKLYN,1000237,163823,ONLINE,Unspecified,BROOKLYN,40.616318299485165,-73.94241592703473,"{'latitude': '40.616318299485165', 'longitude': '-73.94241592703473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,EAST   33 STREET,,,,,,,,
58874439,2023-09-20T15:45:54.000,2023-09-20T15:50:37.000,DHS,Department of Homeless Services,Homeless Person Assistance,,11215,812 PRESIDENT STREET,PRESIDENT STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-20T15:50:37.000,06 BROOKLYN,3009600038,BROOKLYN,990808,184835,MOBILE,Unspecified,BROOKLYN,40.674003700552234,-73.9763581062875,"{'latitude': '40.674003700552234', 'longitude': '-73.9763581062875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,PRESIDENT STREET,,,,,,,,
58880300,2023-09-20T15:45:52.000,2023-09-20T16:21:00.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,11212,383 BRISTOL STREET,BRISTOL STREET,LIVONIA AVENUE,RIVERDALE AVENUE,LIVONIA AVENUE,RIVERDALE AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T16:21:04.000,16 BROOKLYN,3035880001,BROOKLYN,1009044,180386,MOBILE,Unspecified,BROOKLYN,40.66175990132775,-73.91063287350205,"{'latitude': '40.66175990132775', 'longitude': '-73.91063287350205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,BRISTOL STREET,,,,,,,,
