unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp,facility_type
58963701,2023-09-29T09:53:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10473,1600 RANDALL AVENUE,RANDALL AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T22:00:00.000,09 BRONX,2035150065,BRONX,1020390,236700,ONLINE,Unspecified,BRONX,40.81628860416045,-73.86943502951235,"{'latitude': '40.81628860416045', 'longitude': '-73.86943502951235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T22:00:00.000,DEAD END,ROSEDALE AVE,,,,,,,,,
58962192,2023-09-29T09:53:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10304,110A BROAD STREET,BROAD STREET,ADDRESS,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-29T11:45:00.000,01 STATEN ISLAND,5005320008,STATEN ISLAND,962332,166916,ONLINE,Unspecified,STATEN ISLAND,40.62479524997262,-74.07895715839975,"{'latitude': '40.62479524997262', 'longitude': '-74.07895715839975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:45:00.000,QUINN ST,CANAL ST,,,,,,,,,
59460065,2023-09-29T09:52:59.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11225,50 LINCOLN ROAD,LINCOLN ROAD,ADDRESS,BROOKLYN,In Progress,,,09 BROOKLYN,3050260065,BROOKLYN,995031,180039,ONLINE,Unspecified,BROOKLYN,40.66083561402432,-73.96114166711483,"{'latitude': '40.66083561402432', 'longitude': '-73.96114166711483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,BRIGHTON LINE,FLATBUSH AVENUE,BRIGHTON LINE,FLATBUSH AVENUE,LINCOLN ROAD,,,,,,
58967073,2023-09-29T09:52:59.000,DOB,Department of Buildings,General Construction/Plumbing,Wall/Retaining Wall - Bulging/Cracked,,10460,431 BRONX PARK AVENUE,BRONX PARK AVENUE,ADDRESS,BRONX,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-10T00:00:00.000,06 BRONX,2040050029,BRONX,1018787,245555,UNKNOWN,Unspecified,BRONX,40.84059943621925,-73.87518068336364,"{'latitude': '40.84059943621925', 'longitude': '-73.87518068336364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T00:00:00.000,,,,,,,,,,,
58959367,2023-09-29T09:52:40.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,11692,74-06 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,ADDRESS,ARVERNE,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-29T00:00:00.000,14 QUEENS,4160790033,QUEENS,1039125,154566,UNKNOWN,Unspecified,QUEENS,40.59075427556662,-73.80241954318446,"{'latitude': '40.59075427556662', 'longitude': '-73.80241954318446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T09:52:40.000,,,,,,,,,,,
58967162,2023-09-29T09:52:39.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11222,671 MANHATTAN AVENUE,MANHATTAN AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-06T00:00:00.000,01 BROOKLYN,3026450019,BROOKLYN,997724,203344,UNKNOWN,Unspecified,BROOKLYN,40.724798750116484,-73.95138858082308,"{'latitude': '40.724798750116484', 'longitude': '-73.95138858082308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T00:00:00.000,,,,,,,,,,,N/A
59445656,2023-09-29T09:52:33.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11358,46-38 158 STREET,158 STREET,ADDRESS,FLUSHING,In Progress,,,07 QUEENS,4054560054,QUEENS,1037231,213670,ONLINE,Unspecified,QUEENS,40.75299259429588,-73.80877441298131,"{'latitude': '40.75299259429588', 'longitude': '-73.80877441298131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,46 AVENUE,LABURNUM AVENUE,46 AVENUE,LABURNUM AVENUE,158 STREET,,,,,,
58967344,2023-09-29T09:52:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10027,52 WEST  126 STREET,WEST  126 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T10:25:46.000,10 MANHATTAN,,MANHATTAN,999921,233572,MOBILE,Unspecified,MANHATTAN,40.80776314205229,-73.94339178316274,"{'latitude': '40.80776314205229', 'longitude': '-73.94339178316274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:25:49.000,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,WEST  126 STREET,,,,,,
59456078,2023-09-29T09:52:21.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10473,328 STEPHENS AVENUE,STEPHENS AVENUE,ADDRESS,BRONX,Closed,,2023-09-30T22:40:00.000,09 BRONX,,BRONX,1024711,235220,PHONE,Unspecified,BRONX,40.81220768906229,-73.85383326392957,"{'latitude': '40.81220768906229', 'longitude': '-73.85383326392957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T22:40:00.000,O'BRIEN AVENUE,COMPTON AVENUE,O'BRIEN AVENUE,COMPTON AVENUE,STEPHENS AVENUE,,,,,,
59449108,2023-09-29T09:52:15.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10305,32 SAINT JOHNS AVENUE,SAINT JOHNS AVENUE,ADDRESS,STATEN ISLAND,Closed,,2023-09-29T12:30:00.000,01 STATEN ISLAND,,STATEN ISLAND,965981,162137,PHONE,Unspecified,STATEN ISLAND,40.6116861674952,-74.0657991152471,"{'latitude': '40.6116861674952', 'longitude': '-74.0657991152471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T12:30:00.000,WHITE STREET,ANDERSON STREET,WHITE STREET,ANDERSON STREET,ST JOHNS AVENUE,,,,,,
59459094,2023-09-29T09:52:14.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,11216,180 QUINCY STREET,QUINCY STREET,ADDRESS,BROOKLYN,Closed,,2023-10-11T00:00:00.000,03 BROOKLYN,,BROOKLYN,997116,189430,PHONE,Unspecified,BROOKLYN,40.68660901082326,-73.95360870447679,"{'latitude': '40.68660901082326', 'longitude': '-73.95360870447679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-11T00:00:00.000,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,QUINCY STREET,,,,,,
59460211,2023-09-29T09:52:11.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11216,180 QUINCY STREET,QUINCY STREET,ADDRESS,BROOKLYN,Closed,,2023-10-11T00:00:00.000,03 BROOKLYN,,BROOKLYN,997116,189430,PHONE,Unspecified,BROOKLYN,40.68660901082326,-73.95360870447679,"{'latitude': '40.68660901082326', 'longitude': '-73.95360870447679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-11T00:00:00.000,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,QUINCY STREET,,,,,,
59435472,2023-09-29T09:52:03.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10306,3074 RICHMOND ROAD,RICHMOND ROAD,ADDRESS,STATEN ISLAND,Closed,,2023-09-29T20:00:00.000,03 STATEN ISLAND,,STATEN ISLAND,949838,149086,ONLINE,Unspecified,STATEN ISLAND,40.57581584355318,-74.12387452448102,"{'latitude': '40.57581584355318', 'longitude': '-74.12387452448102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T20:00:00.000,BEACON AVENUE,SUMMIT AVENUE,BEACON AVENUE,SUMMIT AVENUE,RICHMOND ROAD,,,,,,
59009783,2023-09-29T09:52:02.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11413,134-18 228 STREET,228 STREET,ADDRESS,SPRINGFIELD GARDENS,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-04T12:12:44.000,13 QUEENS,4131080039,QUEENS,1055674,185738,PHONE,Unspecified,QUEENS,40.67619652315877,-73.74250433836154,"{'latitude': '40.67619652315877', 'longitude': '-73.74250433836154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T12:12:38.000,MERRICK BOULEVARD,135 AVENUE,MERRICK BOULEVARD,135 AVENUE,228 STREET,,,,,,
59446190,2023-09-29T09:52:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10456,1232 FRANKLIN AVENUE,FRANKLIN AVENUE,ADDRESS,BRONX,In Progress,,,03 BRONX,,BRONX,1011058,241914,PHONE,Unspecified,BRONX,40.83063279571061,-73.90312839688627,"{'latitude': '40.83063279571061', 'longitude': '-73.90312839688627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,EAST  168 STREET,EAST  169 STREET,EAST  168 STREET,EAST  169 STREET,FRANKLIN AVENUE,,,,,,
58965638,2023-09-29T09:52:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11385,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T12:05:00.000,05 QUEENS,,QUEENS,1007330,198471,UNKNOWN,Unspecified,QUEENS,40.711403694218006,-73.91674883469712,"{'latitude': '40.711403694218006', 'longitude': '-73.91674883469712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T12:05:00.000,,,WOODWARD AVENUE,STARR STREET,,,,,,,N/A
59445797,2023-09-29T09:51:51.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10304,110A BROAD STREET,BROAD STREET,ADDRESS,STATEN ISLAND,Closed,,2023-09-29T11:45:00.000,01 STATEN ISLAND,5005320008,STATEN ISLAND,962332,166916,ONLINE,Unspecified,STATEN ISLAND,40.62479524997262,-74.07895715839975,"{'latitude': '40.62479524997262', 'longitude': '-74.07895715839975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:45:00.000,QUINN STREET,CANAL STREET,QUINN STREET,CANAL STREET,BROAD STREET,,,,,,
58966258,2023-09-29T09:51:49.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11101,38-05 CRESCENT STREET,CRESCENT STREET,ADDRESS,LONG ISLAND CITY,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,01 QUEENS,4003870012,QUEENS,1001991,214570,PHONE,Unspecified,QUEENS,40.75560379330874,-73.93596452057679,"{'latitude': '40.75560379330874', 'longitude': '-73.93596452057679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T16:29:46.000,,,,,,,,,,,
59006903,2023-09-29T09:51:43.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-10-02T23:35:13.000,Unspecified QUEENS,,QUEENS,1029344,201025,MOBILE,Unspecified,QUEENS,40.71832898996443,-73.83732583537434,"{'latitude': '40.71832898996443', 'longitude': '-73.83732583537434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,F,Mezzanine,,,,
59450785,2023-09-29T09:51:40.000,DOB,Department of Buildings,Water Drainage,Drain/Pipe Clogged,Street,11692,74-06 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,ADDRESS,ARVERNE,In Progress,,,14 QUEENS,,QUEENS,1039125,154566,ONLINE,Unspecified,QUEENS,40.59075427556662,-73.80241954318446,"{'latitude': '40.59075427556662', 'longitude': '-73.80241954318446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,BEACH   74 STREET,BEACH   75 STREET,BEACH   74 STREET,BEACH   75 STREET,BEACH CHANNEL DRIVE,,,,,,
58958196,2023-09-29T09:51:37.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,11238,487 CLINTON AVENUE,CLINTON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-15T00:00:00.000,02 BROOKLYN,3019770004,BROOKLYN,993419,188401,PHONE,Unspecified,BROOKLYN,40.68378924314702,-73.96694047938472,"{'latitude': '40.68378924314702', 'longitude': '-73.96694047938472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-15T16:34:27.000,,,,,,,,,,,
59446258,2023-09-29T09:51:29.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11101,38-05 CRESCENT STREET,CRESCENT STREET,ADDRESS,LONG ISLAND CITY,In Progress,,,01 QUEENS,,QUEENS,1001991,214570,PHONE,Unspecified,QUEENS,40.75560379330874,-73.93596452057679,"{'latitude': '40.75560379330874', 'longitude': '-73.93596452057679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,38 AVENUE,39 AVENUE,38 AVENUE,39 AVENUE,CRESCENT STREET,,,,,,
59442727,2023-09-29T09:51:27.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,10031,772 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,In Progress,,,09 MANHATTAN,,MANHATTAN,999982,240293,PHONE,Unspecified,MANHATTAN,40.82621028895064,-73.94315567864055,"{'latitude': '40.82621028895064', 'longitude': '-73.94315567864055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,WEST  148 STREET,DONNELLON SQUARE,WEST  148 STREET,DONNELLON SQUARE,ST NICHOLAS AVENUE,,,,,,
59435598,2023-09-29T09:51:21.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11355,54-28 153 STREET,153 STREET,ADDRESS,FLUSHING,Closed,,2023-09-29T14:15:00.000,07 QUEENS,4051780064,QUEENS,1035619,210880,ONLINE,Unspecified,QUEENS,40.745344276366566,-73.81461393698652,"{'latitude': '40.745344276366566', 'longitude': '-73.81461393698652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T14:15:00.000,PECK AVENUE,56 AVENUE,PECK AVENUE,56 AVENUE,153 STREET,,,,,,
59452424,2023-09-29T09:51:10.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11238,30 UNDERHILL AVENUE,UNDERHILL AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-29T20:50:00.000,08 BROOKLYN,,BROOKLYN,993982,187037,ONLINE,Unspecified,BROOKLYN,40.68004477256678,-73.96491251058957,"{'latitude': '40.68004477256678', 'longitude': '-73.96491251058957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T20:50:00.000,PACIFIC STREET,DEAN STREET,PACIFIC STREET,DEAN STREET,UNDERHILL AVENUE,,,,,,
58964384,2023-09-29T09:51:09.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10025,935 COLUMBUS AVENUE,COLUMBUS AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,07 MANHATTAN,1018410061,MANHATTAN,994503,230405,PHONE,Unspecified,MANHATTAN,40.79907854614756,-73.96296801078172,"{'latitude': '40.79907854614756', 'longitude': '-73.96296801078172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T20:09:16.000,,,,,,,,,,,
58959929,2023-09-29T09:51:09.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10025,935 COLUMBUS AVENUE,COLUMBUS AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,07 MANHATTAN,1018410061,MANHATTAN,994503,230405,PHONE,Unspecified,MANHATTAN,40.79907854614756,-73.96296801078172,"{'latitude': '40.79907854614756', 'longitude': '-73.96296801078172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T20:09:15.000,,,,,,,,,,,
59448982,2023-09-29T09:51:01.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11233,144 RALPH AVENUE,RALPH AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-30T09:40:00.000,03 BROOKLYN,3016630055,BROOKLYN,1005564,188867,PHONE,Unspecified,BROOKLYN,40.685047393309745,-73.92314930845146,"{'latitude': '40.685047393309745', 'longitude': '-73.92314930845146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T09:40:00.000,HANCOCK STREET,HALSEY STREET,HANCOCK STREET,HALSEY STREET,RALPH AVENUE,,,,,,
59009973,2023-09-29T09:51:01.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,11209,7505 COLONIAL ROAD,COLONIAL ROAD,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-10-04T11:14:46.000,10 BROOKLYN,3059380008,BROOKLYN,975035,169754,ONLINE,Unspecified,BROOKLYN,40.632607282122535,-74.03319989528042,"{'latitude': '40.632607282122535', 'longitude': '-74.03319989528042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T14:33:08.000,BAY RIDGE PARKWAY,76 STREET,BAY RIDGE PARKWAY,76 STREET,COLONIAL ROAD,,,,,,
58970621,2023-09-29T09:50:58.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,10003,329 BOWERY,BOWERY,ADDRESS,NEW YORK,Closed,The Department of Sanitation cleaned the location.,2023-09-30T05:36:27.000,03 MANHATTAN,1004580003,MANHATTAN,986476,203731,ONLINE,Unspecified,MANHATTAN,40.72587095272783,-73.99196892128032,"{'latitude': '40.72587095272783', 'longitude': '-73.99196892128032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-14T13:26:15.000,BOND STREET,EAST    3 STREET,BOND STREET,EAST    3 STREET,BOWERY,,,,,,
59449029,2023-09-29T09:50:57.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11229,3021 AVENUE V,AVENUE V,ADDRESS,BROOKLYN,Closed,,2023-09-29T13:35:00.000,15 BROOKLYN,3073670036,BROOKLYN,1001554,157413,PHONE,Unspecified,BROOKLYN,40.59872169172064,-73.93768860895553,"{'latitude': '40.59872169172064', 'longitude': '-73.93768860895553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T13:35:00.000,FORD STREET,COYLE STREET,FORD STREET,COYLE STREET,AVENUE V,,,,,,
59004455,2023-09-29T09:50:52.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10040,701 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T10:56:18.000,12 MANHATTAN,,MANHATTAN,1002203,251804,PHONE,Unspecified,MANHATTAN,40.85780037758186,-73.93509974251326,"{'latitude': '40.85780037758186', 'longitude': '-73.93509974251326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:56:28.000,WEST  190 STREET,CABRINI BOULEVARD,WEST  190 STREET,CABRINI BOULEVARD,FORT WASHINGTON AVENUE,,,,,,
58966163,2023-09-29T09:50:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10460,1500 BOSTON ROAD,BOSTON ROAD,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-15T00:00:00.000,03 BRONX,2029660017,BRONX,1013568,243498,PHONE,Unspecified,BRONX,40.834972441385084,-73.89405151359061,"{'latitude': '40.834972441385084', 'longitude': '-73.89405151359061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-15T14:56:35.000,,,,,,,,,,,
59448740,2023-09-29T09:50:51.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,10025,72 WEST  106 STREET,WEST  106 STREET,ADDRESS,NEW YORK,Closed,,2023-10-16T00:00:00.000,07 MANHATTAN,1018410061,MANHATTAN,994727,230351,PHONE,Unspecified,MANHATTAN,40.79893006812714,-73.9621590474826,"{'latitude': '40.79893006812714', 'longitude': '-73.9621590474826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T00:00:00.000,MANHATTAN AVENUE,COLUMBUS AVENUE,MANHATTAN AVENUE,COLUMBUS AVENUE,DUKE ELLINGTON BOULEVARD,,,,,,
59002528,2023-09-29T09:50:50.000,DSNY,Department of Sanitation,Missed Collection,Trash and Bulky Trash,Street,11222,285A KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-10-05T03:36:23.000,01 BROOKLYN,,BROOKLYN,1000384,203952,ONLINE,Unspecified,BROOKLYN,40.72646311042347,-73.94179039318075,"{'latitude': '40.72646311042347', 'longitude': '-73.94179039318075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T11:52:39.000,NASSAU AVENUE,NORMAN AVENUE,NASSAU AVENUE,NORMAN AVENUE,KINGSLAND AVENUE,,,,,,
58958861,2023-09-29T09:50:47.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11433,106-16 GUY R BREWER BOULEVARD,GUY R BREWER BOULEVARD,ADDRESS,JAMAICA,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-10-04T11:50:13.000,12 QUEENS,4101290013,QUEENS,1041571,194128,ONLINE,Unspecified,QUEENS,40.69932763812232,-73.79327645722887,"{'latitude': '40.69932763812232', 'longitude': '-73.79327645722887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T08:12:47.000,TUSKEGEE AIRMEN WAY,107 AVENUE,TUSKEGEE AIRMEN WAY,107 AVENUE,GUY R BREWER BOULEVARD,,,,,,
59459877,2023-09-29T09:50:47.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10025,72 WEST  106 STREET,WEST  106 STREET,ADDRESS,NEW YORK,Closed,,2023-10-16T00:00:00.000,07 MANHATTAN,1018410061,MANHATTAN,994727,230351,PHONE,Unspecified,MANHATTAN,40.79893006812714,-73.9621590474826,"{'latitude': '40.79893006812714', 'longitude': '-73.9621590474826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T00:00:00.000,MANHATTAN AVENUE,COLUMBUS AVENUE,MANHATTAN AVENUE,COLUMBUS AVENUE,DUKE ELLINGTON BOULEVARD,,,,,,
59449184,2023-09-29T09:50:41.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11427,80-35 237 STREET,237 STREET,ADDRESS,QUEENS VILLAGE,Closed,,2023-10-04T10:10:00.000,13 QUEENS,,QUEENS,1057750,208158,PHONE,Unspecified,QUEENS,40.7377168508278,-73.73477532255039,"{'latitude': '40.7377168508278', 'longitude': '-73.73477532255039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T10:10:00.000,UNION TURNPIKE,BEND,UNION TURNPIKE,BEND,237 STREET,,,,,,
59435821,2023-09-29T09:50:29.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10460,1500 BOSTON ROAD,BOSTON ROAD,ADDRESS,BRONX,Closed,,2023-10-15T00:00:00.000,03 BRONX,,BRONX,1013568,243498,PHONE,Unspecified,BRONX,40.834972441385084,-73.89405151359061,"{'latitude': '40.834972441385084', 'longitude': '-73.89405151359061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-15T00:00:00.000,WILKINS AVENUE,CHARLOTTE STREET,WILKINS AVENUE,CHARLOTTE STREET,BOSTON ROAD,,,,,,
58956869,2023-09-29T09:50:27.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11207,180 SCHAEFER STREET,SCHAEFER STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,04 BROOKLYN,3034290021,BROOKLYN,1009767,190492,PHONE,Unspecified,BROOKLYN,40.68949652442007,-73.90798864344869,"{'latitude': '40.68949652442007', 'longitude': '-73.90798864344869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T16:20:57.000,,,,,,,,,,,
59438879,2023-09-29T09:50:25.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10460,MELVILLE STREET,MELVILLE STREET,INTERSECTION,,Closed,,2023-09-29T10:18:00.000,11 BRONX,,BRONX,1019944,246472,PHONE,Unspecified,BRONX,40.843111729894126,-73.87099432352781,"{'latitude': '40.843111729894126', 'longitude': '-73.87099432352781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:18:00.000,MELVILLE STREET,MORRIS PARK AVENUE,MELVILLE STREET,MORRIS PARK AVENUE,,,,,,,
58964919,2023-09-29T09:50:25.000,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,10035,3 AVENUE,3 AVENUE,INTERSECTION,,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-10-02T13:16:18.000,11 MANHATTAN,,MANHATTAN,1002281,232565,ONLINE,Unspecified,MANHATTAN,40.804994704392584,-73.93486948327029,"{'latitude': '40.804994704392584', 'longitude': '-73.93486948327029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T13:16:12.000,3 AVENUE,EAST  127 STREET,3 AVENUE,EAST  127 STREET,,,,,,,
