unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough,due_date
58948047,2023-09-28T20:29:33.000,2023-09-29T03:58:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11379,62-52 81 STREET,81 STREET,ADDRESS,MIDDLE VILLAGE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T03:58:50.000,05 QUEENS,4029670031,QUEENS,1018587,202555,MOBILE,Unspecified,QUEENS,40.722576757802486,-73.87612326558234,"{'latitude': '40.722576757802486', 'longitude': '-73.87612326558234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",62 AVENUE,JUNIPER BOULEVARD NORTH,62 AVENUE,JUNIPER BOULEVARD NORTH,81 STREET,,,,,,,,,
58952433,2023-09-28T20:29:24.000,2023-09-28T20:54:01.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11435,83-85 MANTON STREET,MANTON STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T20:54:05.000,08 QUEENS,,QUEENS,1034129,198267,ONLINE,Unspecified,QUEENS,40.71073327057577,-73.8200846878878,"{'latitude': '40.71073327057577', 'longitude': '-73.8200846878878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",83 AVENUE,MAIN STREET,83 AVENUE,MAIN STREET,MANTON STREET,,,,,,,,,
58952264,2023-09-28T20:29:22.000,2023-09-28T21:37:02.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,127 LIVINGSTON STREET,LIVINGSTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:37:05.000,02 BROOKLYN,3001547501,BROOKLYN,987382,190947,ONLINE,Unspecified,BROOKLYN,40.69078162428697,-73.98870615390705,"{'latitude': '40.69078162428697', 'longitude': '-73.98870615390705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOERUM PLACE,SMITH STREET,BOERUM PLACE,SMITH STREET,LIVINGSTON STREET,,,,,,,,,
58954606,2023-09-28T20:29:00.000,2023-09-30T01:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11233,299 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-30T01:00:00.000,03 BROOKLYN,3016820009,BROOKLYN,1003992,187679,ONLINE,Unspecified,BROOKLYN,40.68179025103036,-73.92882085854022,"{'latitude': '40.68179025103036', 'longitude': '-73.92882085854022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DECATUR ST,BAINBRIDGE ST,,,,N/A,,,,,,,,
58951061,2023-09-28T20:28:45.000,2023-09-28T21:45:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,127 LIVINGSTON STREET,LIVINGSTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:46:01.000,02 BROOKLYN,3001547501,BROOKLYN,987382,190947,ONLINE,Unspecified,BROOKLYN,40.69078162428697,-73.98870615390705,"{'latitude': '40.69078162428697', 'longitude': '-73.98870615390705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOERUM PLACE,SMITH STREET,BOERUM PLACE,SMITH STREET,LIVINGSTON STREET,,,,,,,,,
58949725,2023-09-28T20:28:36.000,2023-09-29T00:54:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11102,23-12 30 DRIVE,30 DRIVE,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T00:54:51.000,01 QUEENS,,QUEENS,1004323,218895,PHONE,Unspecified,QUEENS,40.76746981644549,-73.92753434267112,"{'latitude': '40.76746981644549', 'longitude': '-73.92753434267112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,30 DRIVE,,,,,,,,,
58950579,2023-09-28T20:28:26.000,2023-09-28T20:54:43.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10468,2358 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T20:54:45.000,07 BRONX,2032120058,BRONX,1010282,253225,ONLINE,Unspecified,BRONX,40.861680467765275,-73.90588858444391,"{'latitude': '40.861680467765275', 'longitude': '-73.90588858444391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  183 STREET,WEST FORDHAM ROAD,WEST  183 STREET,WEST FORDHAM ROAD,UNIVERSITY AVENUE,,,,,,,,,
58948768,2023-09-28T20:28:19.000,2023-09-28T20:49:52.000,NYPD,New York City Police Department,Panhandling,N/A,Residential Building/House,10036,358 WEST   48 STREET,WEST   48 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T20:50:01.000,04 MANHATTAN,1010380061,MANHATTAN,987348,216816,MOBILE,Unspecified,MANHATTAN,40.761785744421324,-73.98881684736747,"{'latitude': '40.761785744421324', 'longitude': '-73.98881684736747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,WEST   48 STREET,,,,,,,,,
58948519,2023-09-28T20:28:08.000,2023-09-28T20:47:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10031,3401 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T20:47:55.000,09 MANHATTAN,,MANHATTAN,997089,238800,ONLINE,Unspecified,MANHATTAN,40.82211710728373,-73.95361178916006,"{'latitude': '40.82211710728373', 'longitude': '-73.95361178916006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  138 STREET,WEST  139 STREET,WEST  138 STREET,WEST  139 STREET,BROADWAY,,,,,,,,,
58953490,2023-09-28T20:28:08.000,2023-09-28T20:46:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,291 BALTIC STREET,BALTIC STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T20:46:31.000,06 BROOKLYN,,BROOKLYN,986148,188973,ONLINE,Unspecified,BROOKLYN,40.68536379806152,-73.99315645650248,"{'latitude': '40.68536379806152', 'longitude': '-73.99315645650248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COURT STREET,SMITH STREET,COURT STREET,SMITH STREET,BALTIC STREET,,,,,,,,,
58945989,2023-09-28T20:28:06.000,2023-09-28T21:09:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10468,2535 GRAND AVENUE,GRAND AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:09:48.000,07 BRONX,,BRONX,1011527,254549,MOBILE,Unspecified,BRONX,40.865310686039486,-73.90138225011205,"{'latitude': '40.865310686039486', 'longitude': '-73.90138225011205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  190 STREET,WEST  192 STREET,WEST  190 STREET,WEST  192 STREET,GRAND AVENUE,,,,,,,,,
58947156,2023-09-28T20:28:00.000,2023-09-28T22:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller Cabinet,,10474,,,INTERSECTION,BRONX,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T22:10:00.000,02 BRONX,,BRONX,1016381,237835,UNKNOWN,Unspecified,BRONX,40.81941934884539,-73.88391311273236,"{'latitude': '40.81941934884539', 'longitude': '-73.88391311273236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,EDGEWATER ROAD,SENECA AVENUE,,N/A,,,,,,,,
58952624,2023-09-28T20:27:56.000,2023-09-30T10:07:14.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10037,60 WEST  142 STREET,WEST  142 STREET,ADDRESS,NEW YORK,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-30T00:00:00.000,10 MANHATTAN,1017370059,MANHATTAN,1001843,237298,PHONE,Unspecified,MANHATTAN,40.81798635263026,-73.93643919542686,"{'latitude': '40.81798635263026', 'longitude': '-73.93643919542686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58952953,2023-09-28T20:27:51.000,2023-09-29T15:33:33.000,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,Taxi,10003,UNION SQUARE PARK,UNION SQUARE PARK,UNRECOGNIZED,NEW YORK,Closed,See notes for information.,2023-09-29T15:33:12.000,05 MANHATTAN,,MANHATTAN,986904,207395,PHONE,Unspecified,MANHATTAN,40.73592761709978,-73.99042331539991,"{'latitude': '40.73592761709978', 'longitude': '-73.99042331539991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   15 STREET,EAST   16 STREET,EAST   15 STREET,EAST   16 STREET,UNION SQUARE PARK,,"UNION SQUARE PARK, MANHATTAN (NEW YORK) ,NY, 10003",,,,,,,
58952265,2023-09-28T20:27:31.000,2023-09-28T21:43:14.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,127 LIVINGSTON STREET,LIVINGSTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:43:17.000,02 BROOKLYN,,BROOKLYN,987382,190947,ONLINE,Unspecified,BROOKLYN,40.69078162428697,-73.98870615390705,"{'latitude': '40.69078162428697', 'longitude': '-73.98870615390705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOERUM PLACE,SMITH STREET,BOERUM PLACE,SMITH STREET,LIVINGSTON STREET,,,,,,,,,
58967092,2023-09-28T20:27:30.000,2023-10-17T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Construction - Change Grade/Watercourse,,11379,62-27 81 STREET,81 STREET,ADDRESS,MIDDLE VILLAGE,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-17T00:00:00.000,05 QUEENS,4029680073,QUEENS,1018520,202675,UNKNOWN,Unspecified,QUEENS,40.72290638825601,-73.87636436845327,"{'latitude': '40.72290638825601', 'longitude': '-73.87636436845327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58947388,2023-09-28T20:27:17.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10012,520 LAGUARDIA PLACE,LAGUARDIA PLACE,ADDRESS,NEW YORK,Open,,2023-11-06T15:08:54.000,02 MANHATTAN,1005370033,MANHATTAN,984582,204601,UNKNOWN,Unspecified,MANHATTAN,40.72825916472606,-73.99880215018572,"{'latitude': '40.72825916472606', 'longitude': '-73.99880215018572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,,,2023-10-10T07:20:13.000
58951216,2023-09-28T20:27:09.000,2023-09-28T20:45:44.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11223,2487 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T20:45:47.000,15 BROOKLYN,3073430045,BROOKLYN,995069,156594,ONLINE,Unspecified,BROOKLYN,40.59648399158953,-73.96104228428698,"{'latitude': '40.59648399158953', 'longitude': '-73.96104228428698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE U,AVENUE V,AVENUE U,AVENUE V,CONEY ISLAND AVENUE,,,,,,,,,
58946020,2023-09-28T20:27:07.000,2023-09-28T20:49:36.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10019,340 WEST   49 STREET,WEST   49 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T20:49:45.000,04 MANHATTAN,1010390056,MANHATTAN,987485,217037,PHONE,Unspecified,MANHATTAN,40.76239228352001,-73.98832219876469,"{'latitude': '40.76239228352001', 'longitude': '-73.98832219876469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,WEST   49 STREET,,,,,,,,,
58952620,2023-09-28T20:27:06.000,2023-09-30T17:56:53.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11235,50 SHORE BOULEVARD,SHORE BOULEVARD,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-30T00:00:00.000,15 BROOKLYN,3087100055,BROOKLYN,997026,151415,PHONE,Unspecified,BROOKLYN,40.58226606842714,-73.95400519238939,"{'latitude': '40.58226606842714', 'longitude': '-73.95400519238939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58953886,2023-09-28T20:27:01.000,2023-10-01T10:54:56.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11413,218-22 MERRICK BOULEVARD,MERRICK BOULEVARD,ADDRESS,SPRINGFIELD GARDENS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,13 QUEENS,4130120038,QUEENS,1053317,186955,PHONE,Unspecified,QUEENS,40.67955560287032,-73.75098920528418,"{'latitude': '40.67955560287032', 'longitude': '-73.75098920528418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58954894,2023-09-28T20:27:00.000,2023-10-05T13:13:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10451,747 MELROSE AVENUE,MELROSE AVENUE,INTERSECTION,BRONX,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-10-05T13:13:00.000,01 BRONX,2024030035,BRONX,1007726,238645,UNKNOWN,Unspecified,BRONX,40.82166981084768,-73.91518012018648,"{'latitude': '40.82166981084768', 'longitude': '-73.91518012018648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",156 ST E,157 ST E,MELROSE AVENUE,EAST 157 STREET,,,,,,,,,,
58954748,2023-09-28T20:26:55.000,2023-09-28T21:50:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,137 LIVINGSTON STREET,LIVINGSTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:51:02.000,02 BROOKLYN,3001540028,BROOKLYN,987454,190912,ONLINE,Unspecified,BROOKLYN,40.69068553158104,-73.9884465419102,"{'latitude': '40.69068553158104', 'longitude': '-73.9884465419102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOERUM PLACE,SMITH STREET,BOERUM PLACE,SMITH STREET,LIVINGSTON STREET,,,,,,,,,
58951052,2023-09-28T20:26:46.000,2023-09-28T21:28:36.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11214,1637 76 STREET,76 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T21:28:42.000,11 BROOKLYN,3062250022,BROOKLYN,984102,163398,MOBILE,Unspecified,BROOKLYN,40.6151661843065,-74.00053307656806,"{'latitude': '40.6151661843065', 'longitude': '-74.00053307656806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16 AVENUE,NEW UTRECHT AVENUE,16 AVENUE,NEW UTRECHT AVENUE,76 STREET,,,,,,,,,
58949885,2023-09-28T20:26:37.000,2023-09-28T21:40:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,87-70 125 STREET,125 STREET,ADDRESS,RICHMOND HILL,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T21:40:11.000,09 QUEENS,,QUEENS,1032791,194183,PHONE,Unspecified,QUEENS,40.6995311164587,-73.82494032760417,"{'latitude': '40.6995311164587', 'longitude': '-73.82494032760417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA AVENUE,89 AVENUE,JAMAICA AVENUE,89 AVENUE,125 STREET,,,,,,,,,
58954749,2023-09-28T20:26:17.000,2023-09-28T21:52:38.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,140 LIVINGSTON STREET,LIVINGSTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:52:42.000,02 BROOKLYN,3001630001,BROOKLYN,987445,190910,ONLINE,Unspecified,BROOKLYN,40.690680045295515,-73.98847899639232,"{'latitude': '40.690680045295515', 'longitude': '-73.98847899639232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOERUM PLACE,SMITH STREET,BOERUM PLACE,SMITH STREET,LIVINGSTON STREET,,,,,,,,,
58950992,2023-09-28T20:26:10.000,2023-09-28T20:39:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,301 GOLD STREET,GOLD STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T20:39:49.000,02 BROOKLYN,,BROOKLYN,988901,192647,ONLINE,Unspecified,BROOKLYN,40.69544706314867,-73.98322753703334,"{'latitude': '40.69544706314867', 'longitude': '-73.98322753703334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TILLARY STREET,JOHNSON STREET,TILLARY STREET,JOHNSON STREET,GOLD STREET,,,,,,,,,
58952472,2023-09-28T20:26:06.000,2023-09-28T21:07:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,3117 TIEMANN AVENUE,TIEMANN AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:07:47.000,12 BRONX,,BRONX,1028211,257233,MOBILE,Unspecified,BRONX,40.87261011513736,-73.84104511912773,"{'latitude': '40.87261011513736', 'longitude': '-73.84104511912773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HAMMERSLEY AVENUE,DEAD END,HAMMERSLEY AVENUE,DEAD END,TIEMANN AVENUE,,,,,,,,,
58945916,2023-09-28T20:26:00.000,2023-09-29T21:18:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10023,143 WEST   75 STREET,WEST   75 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-29T21:18:00.000,07 MANHATTAN,1011470012,MANHATTAN,990097,223457,ONLINE,Unspecified,MANHATTAN,40.780012166636084,-73.97888773657739,"{'latitude': '40.780012166636084', 'longitude': '-73.97888773657739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLUMBUS AVE,AMSTERDAM AVE,,,,N/A,,,,,,,,
58945915,2023-09-28T20:26:00.000,2023-10-04T21:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10003,,,INTERSECTION,MANHATTAN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-04T21:15:00.000,03 MANHATTAN,,MANHATTAN,987406,205717,ONLINE,Unspecified,MANHATTAN,40.73132175501604,-73.98861268743401,"{'latitude': '40.73132175501604', 'longitude': '-73.98861268743401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,3 AVENUE,EAST 11 STREET,,N/A,,,,,,,,
58948432,2023-09-28T20:26:00.000,2023-09-29T21:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11205,340 MYRTLE AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T21:30:00.000,02 BROOKLYN,3020730021,BROOKLYN,991817,191842,ONLINE,Unspecified,BROOKLYN,40.69323551186245,-73.97271274590774,"{'latitude': '40.69323551186245', 'longitude': '-73.97271274590774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CARLTON AVE,ADELPHI ST,,,,N/A,,,,,,,,
58950942,2023-09-28T20:25:51.000,2023-09-28T20:55:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,2339 62 STREET,62 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T20:55:12.000,11 BROOKLYN,3065560061,BROOKLYN,990781,162851,ONLINE,Unspecified,BROOKLYN,40.61366237659664,-73.97647672514691,"{'latitude': '40.61366237659664', 'longitude': '-73.97647672514691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23 AVENUE,24 AVENUE,23 AVENUE,24 AVENUE,62 STREET,,,,,,,,,
58948609,2023-09-28T20:25:40.000,2023-09-28T21:51:53.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,144 LIVINGSTON STREET,LIVINGSTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:51:57.000,02 BROOKLYN,3001630001,BROOKLYN,987475,190895,ONLINE,Unspecified,BROOKLYN,40.69063886287134,-73.9883708251367,"{'latitude': '40.69063886287134', 'longitude': '-73.9883708251367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOERUM PLACE,SMITH STREET,BOERUM PLACE,SMITH STREET,LIVINGSTON STREET,,,,,,,,,
58947399,2023-09-28T20:25:19.000,2023-09-28T21:13:47.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11228,1066 77 STREET,77 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:13:52.000,10 BROOKLYN,3059650034,BROOKLYN,980426,165974,MOBILE,Unspecified,BROOKLYN,40.622235944977476,-74.01377500487384,"{'latitude': '40.622235944977476', 'longitude': '-74.01377500487384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,77 STREET,,,,,,,,,
58947351,2023-09-28T20:25:01.000,2023-09-28T21:34:53.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,31 SMITH STREET,SMITH STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T21:34:59.000,02 BROOKLYN,3001550001,BROOKLYN,987646,190915,ONLINE,Unspecified,BROOKLYN,40.690693694300045,-73.98775419834885,"{'latitude': '40.690693694300045', 'longitude': '-73.98775419834885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FULTON STREET,LIVINGSTON STREET,FULTON STREET,LIVINGSTON STREET,SMITH STREET,,,,,,,,,
58949173,2023-09-28T20:24:31.000,2023-09-28T20:48:13.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10458,2801 VALENTINE AVENUE,VALENTINE AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T20:48:20.000,07 BRONX,2033040170,BRONX,1014434,255705,MOBILE,Unspecified,BRONX,40.86847409079545,-73.89086703414308,"{'latitude': '40.86847409079545', 'longitude': '-73.89086703414308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MIRIAM STREET,EAST  197 STREET,MIRIAM STREET,EAST  197 STREET,VALENTINE AVENUE,,,,,,,,,
58955695,2023-09-28T20:24:31.000,2023-09-29T07:08:37.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11232,3910 SIXTH AVENUE,SIXTH AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T04:55:21.000,07 BROOKLYN,,BROOKLYN,983737,176023,PHONE,Unspecified,BROOKLYN,40.649819121198625,-74.0018487183536,"{'latitude': '40.649819121198625', 'longitude': '-74.0018487183536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39 STREET,40 STREET,39 STREET,40 STREET,6 AVENUE,,,,,,,,,
58956234,2023-09-28T20:24:29.000,2023-11-06T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10312,28 BERRY AVENUE WEST,BERRY AVENUE WEST,ADDRESS,STATEN ISLAND,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-06T00:00:00.000,03 STATEN ISLAND,5056820003,STATEN ISLAND,934535,143395,UNKNOWN,Unspecified,STATEN ISLAND,40.5601225813516,-74.17891949338294,"{'latitude': '40.5601225813516', 'longitude': '-74.17891949338294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
