unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,closed_date,resolution_description,bbl,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,road_ramp,vehicle_type,taxi_company_borough
58977118,2023-09-30T15:22:43.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11373,40-26 BENHAM STREET,BENHAM STREET,ROOSEVELT AVENUE,WHITNEY AVENUE,ROOSEVELT AVENUE,WHITNEY AVENUE,ADDRESS,ELMHURST,BENHAM STREET,Closed,2023-09-30T15:45:34.000,04 QUEENS,QUEENS,1018899,211926,ONLINE,Unspecified,QUEENS,,40.74829659827454,-73.87494941017859,"{'latitude': '40.74829659827454', 'longitude': '-73.87494941017859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:45:30.000,The Police Department responded to the complaint and determined that police action was not necessary.,4015510024,,,,,,,,
59452928,2023-09-30T15:22:24.000,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,Apartment,11212,562 OSBORN STREET,OSBORN STREET,LOTT AVENUE,HEGEMAN AVENUE,LOTT AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,OSBORN STREET,Closed,2023-10-23T00:00:00.000,16 BROOKLYN,BROOKLYN,1010388,178965,PHONE,Unspecified,BROOKLYN,,40.65785570595369,-73.90579409168107,"{'latitude': '40.65785570595369', 'longitude': '-73.90579409168107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-23T00:00:00.000,,3036270022,,,,,,,,
59456753,2023-09-30T15:22:19.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,Apartment,11212,562 OSBORN STREET,OSBORN STREET,LOTT AVENUE,HEGEMAN AVENUE,LOTT AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,OSBORN STREET,Closed,2023-10-30T00:00:00.000,16 BROOKLYN,BROOKLYN,1010388,178965,PHONE,Unspecified,BROOKLYN,,40.65785570595369,-73.90579409168107,"{'latitude': '40.65785570595369', 'longitude': '-73.90579409168107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-30T00:00:00.000,,3036270022,,,,,,,,
58972563,2023-09-30T15:22:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10009,323 EAST    3 STREET,EAST    3 STREET,AVENUE C,AVENUE D,AVENUE C,AVENUE D,ADDRESS,NEW YORK,EAST    3 STREET,Closed,2023-09-30T16:08:57.000,03 MANHATTAN,MANHATTAN,989922,202043,ONLINE,Unspecified,MANHATTAN,,40.721236263299446,-73.97953768595254,"{'latitude': '40.721236263299446', 'longitude': '-73.97953768595254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:08:52.000,The Police Department responded to the complaint and determined that police action was not necessary.,1003730043,,,,,,,,
58981890,2023-09-30T15:22:04.000,DOT,Department of Transportation,Street Condition,Pothole,,11211,538 DRIGGS AVENUE,DRIGGS AVENUE,NORTH    7 STREET,NORTH    8 STREET,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T12:00:00.000,01 BROOKLYN,BROOKLYN,996421,200636,UNKNOWN,Unspecified,BROOKLYN,,40.71736783318609,-73.95609443272987,"{'latitude': '40.71736783318609', 'longitude': '-73.95609443272987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T12:00:00.000,The Department of Transportation inspected this complaint and repaired the problem.,3023200022,N/A,,,,,,,
58972136,2023-09-30T15:22:03.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11104,39-09 48 AVENUE,48 AVENUE,39 STREET,39 PLACE,39 STREET,39 PLACE,ADDRESS,SUNNYSIDE,48 AVENUE,Closed,2023-09-30T16:29:29.000,02 QUEENS,QUEENS,1004605,208939,MOBILE,Unspecified,QUEENS,,40.74014248858676,-73.92654643214937,"{'latitude': '40.74014248858676', 'longitude': '-73.92654643214937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:29:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,4002000005,,,,,,,,
58971787,2023-09-30T15:21:53.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,404 3 AVENUE,3 AVENUE,EAST   28 STREET,EAST   29 STREET,EAST   28 STREET,EAST   29 STREET,ADDRESS,NEW YORK,3 AVENUE,In Progress,2023-11-21T16:23:37.000,06 MANHATTAN,MANHATTAN,989613,209711,ONLINE,Unspecified,MANHATTAN,"404 3 AVENUE, MANHATTAN (NEW YORK), NY, 10016",40.742283234617574,-73.98064632282345,"{'latitude': '40.742283234617574', 'longitude': '-73.98064632282345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",1008840048,,,,,,,,
58976423,2023-09-30T15:21:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11238,718 BERGEN STREET,BERGEN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,BERGEN STREET,Closed,2023-09-30T16:47:16.000,08 BROOKLYN,BROOKLYN,994000,186549,MOBILE,Unspecified,BROOKLYN,,40.67870530344057,-73.96484831991783,"{'latitude': '40.67870530344057', 'longitude': '-73.96484831991783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:47:13.000,The Police Department responded to the complaint and took action to fix the condition.,3011460014,,,,,,,,
58974834,2023-09-30T15:21:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10039,159-38 HARLEM RIVER DRIVE SERVICE RD W,HARLEM RIVER DRIVE SERVICE RD W,FREDERICK DOUGLASS BOULEVARD,HARLEM RIVER DRIVE EXIT   23 SB,FREDERICK DOUGLASS BOULEVARD,HARLEM RIVER DRIVE EXIT   23 SB,ADDRESS,NEW YORK,HARLEM RIVER DRIVE SERVICE RD W,Closed,2023-09-30T16:11:02.000,10 MANHATTAN,MANHATTAN,1002111,242901,ONLINE,Unspecified,MANHATTAN,,40.83336445148282,-73.93545603755923,"{'latitude': '40.83336445148282', 'longitude': '-73.93545603755923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:10:58.000,The Police Department responded to the complaint and took action to fix the condition.,1021060320,,,,,,,,
58970403,2023-09-30T15:21:34.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-31T00:00:00.000,13 BROOKLYN,BROOKLYN,985931,148251,UNKNOWN,Unspecified,BROOKLYN,,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-31T00:00:00.000,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",3070520034,,,,,,,,
58974085,2023-09-30T15:21:22.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,10301,159 CARROLL PLACE,CARROLL PLACE,ST PETERS PLACE,NICHOLAS STREET,ST PETERS PLACE,NICHOLAS STREET,ADDRESS,STATEN ISLAND,CARROLL PLACE,Closed,2023-10-12T15:47:11.000,01 STATEN ISLAND,STATEN ISLAND,961511,174941,ONLINE,Unspecified,STATEN ISLAND,,40.64682008836702,-74.08194176065942,"{'latitude': '40.64682008836702', 'longitude': '-74.08194176065942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T15:47:05.000,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",5000140006,,,,,,,,
58976617,2023-09-30T15:21:14.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,35 EAST   28 STREET,EAST   28 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   28 STREET,In Progress,2023-11-27T06:47:30.000,05 MANHATTAN,MANHATTAN,988328,210279,ONLINE,Unspecified,MANHATTAN,"35 EAST   28 STREET, MANHATTAN (NEW YORK), NY, 10016",40.74384293871559,-73.98528321034308,"{'latitude': '40.74384293871559', 'longitude': '-73.98528321034308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",1008580029,,,,,,,,
58975393,2023-09-30T15:21:11.000,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10467,2737 BARKER AVENUE,BARKER AVENUE,ALLERTON AVENUE,BRITTON STREET,ALLERTON AVENUE,BRITTON STREET,ADDRESS,BRONX,BARKER AVENUE,In Progress,2023-10-02T09:54:37.000,11 BRONX,BRONX,1020442,254771,ONLINE,Unspecified,BRONX,,40.86588795894242,-73.86914964400243,"{'latitude': '40.86588795894242', 'longitude': '-73.86914964400243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2045060001,,,,,,,,
59442183,2023-09-30T15:20:56.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11234,4525 AVENUE H,AVENUE H,EAST   45 STREET,EAST   46 STREET,EAST   45 STREET,EAST   46 STREET,ADDRESS,BROOKLYN,AVENUE H,Closed,2023-10-02T11:40:00.000,18 BROOKLYN,BROOKLYN,1003018,169759,PHONE,Unspecified,BROOKLYN,,40.632605916942225,-73.93238245590476,"{'latitude': '40.632605916942225', 'longitude': '-73.93238245590476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T11:40:00.000,,3077290219,,,,,,,,
58970049,2023-09-30T15:20:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11435,143-03 102 AVENUE,102 AVENUE,BRISBIN STREET,ALLENDALE STREET,BRISBIN STREET,ALLENDALE STREET,ADDRESS,JAMAICA,102 AVENUE,Closed,2023-09-30T18:19:18.000,12 QUEENS,QUEENS,1037550,192309,MOBILE,Unspecified,QUEENS,,40.69436005050488,-73.80779221391325,"{'latitude': '40.69436005050488', 'longitude': '-73.80779221391325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T18:19:14.000,The Police Department responded to the complaint and took action to fix the condition.,4100210016,,,,,,,,
58971788,2023-09-30T15:20:35.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,447 3 AVENUE,3 AVENUE,EAST   30 STREET,EAST   31 STREET,EAST   30 STREET,EAST   31 STREET,ADDRESS,NEW YORK,3 AVENUE,In Progress,2023-11-17T13:50:58.000,06 MANHATTAN,MANHATTAN,989902,210220,ONLINE,Unspecified,MANHATTAN,"447 3 AVENUE, MANHATTAN (NEW YORK), NY, 10016",40.74368013256662,-73.979602969044,"{'latitude': '40.74368013256662', 'longitude': '-73.979602969044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",1009110064,,,,,,,,
58972967,2023-09-30T15:20:34.000,DOT,Department of Transportation,Sidewalk Condition,Pedestrian Ramp Defective,Sidewalk,10308,44 ESCANABA AVENUE,ESCANABA AVENUE,WILSON AVENUE,LAMOKA AVENUE,WILSON AVENUE,LAMOKA AVENUE,ADDRESS,STATEN ISLAND,ESCANABA AVENUE,Closed,2023-10-11T10:25:39.000,03 STATEN ISLAND,STATEN ISLAND,940038,139441,ONLINE,Unspecified,STATEN ISLAND,,40.54929876984681,-74.15908892926097,"{'latitude': '40.54929876984681', 'longitude': '-74.15908892926097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-11T10:25:33.000,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",5054620028,,,,,,,,
58970283,2023-09-30T15:20:31.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10453,1857 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-19T00:00:00.000,05 BRONX,BRONX,1009270,248529,PHONE,Unspecified,BRONX,,40.84879428207477,-73.90956471186996,"{'latitude': '40.84879428207477', 'longitude': '-73.90956471186996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-19T18:34:48.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2028510029,,,,,,,,
58981891,2023-09-30T15:20:25.000,DOT,Department of Transportation,Street Condition,Pothole,,11231,177 COLUMBIA STREET,COLUMBIA STREET,DE GRAW STREET,KANE STREET,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T11:20:00.000,06 BROOKLYN,BROOKLYN,983661,189277,UNKNOWN,Unspecified,BROOKLYN,,40.68619839242347,-74.00212376057263,"{'latitude': '40.68619839242347', 'longitude': '-74.00212376057263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T11:20:00.000,The Department of Transportation inspected this complaint and repaired the problem.,3003190007,N/A,,,,,,,
58976161,2023-09-30T15:20:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10009,321 EAST    3 STREET,EAST    3 STREET,AVENUE C,AVENUE D,AVENUE C,AVENUE D,ADDRESS,NEW YORK,EAST    3 STREET,Closed,2023-09-30T16:07:34.000,03 MANHATTAN,MANHATTAN,989915,202047,MOBILE,Unspecified,MANHATTAN,,40.72124724681916,-73.97956293579334,"{'latitude': '40.72124724681916', 'longitude': '-73.97956293579334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:07:31.000,The Police Department responded to the complaint and took action to fix the condition.,1003730043,,,,,,,,
59443050,2023-09-30T15:20:09.000,HPD,Department of Housing Preservation and Development,Electric,Wiring,Apartment,10030,102 WEST  134 STREET,WEST  134 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  134 STREET,Closed,2023-10-07T00:00:00.000,10 MANHATTAN,MANHATTAN,1000377,235696,ONLINE,Unspecified,MANHATTAN,,40.8135921102262,-73.94173947586344,"{'latitude': '40.8135921102262', 'longitude': '-73.94173947586344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T00:00:00.000,,1019180038,,,,,,,,
58976055,2023-09-30T15:20:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,317 BARBEY STREET,BARBEY STREET,LIBERTY AVENUE,GLENMORE AVENUE,LIBERTY AVENUE,GLENMORE AVENUE,ADDRESS,BROOKLYN,BARBEY STREET,Closed,2023-09-30T16:10:54.000,05 BROOKLYN,BROOKLYN,1015287,185253,ONLINE,Unspecified,BROOKLYN,,40.675099037424566,-73.88810831091874,"{'latitude': '40.675099037424566', 'longitude': '-73.88810831091874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:10:48.000,The Police Department reviewed your complaint and provided additional information below.,3039810006,,,,,,,,
59452280,2023-09-30T15:20:08.000,HPD,Department of Housing Preservation and Development,Plumbing,Toilet,Apartment,10030,102 WEST  134 STREET,WEST  134 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  134 STREET,Closed,2023-10-07T00:00:00.000,10 MANHATTAN,MANHATTAN,1000377,235696,ONLINE,Unspecified,MANHATTAN,,40.8135921102262,-73.94173947586344,"{'latitude': '40.8135921102262', 'longitude': '-73.94173947586344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T00:00:00.000,,1019180038,,,,,,,,
59457260,2023-09-30T15:20:07.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,10030,102 WEST  134 STREET,WEST  134 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  134 STREET,Closed,2023-10-02T00:00:00.000,10 MANHATTAN,MANHATTAN,1000377,235696,ONLINE,Unspecified,MANHATTAN,,40.8135921102262,-73.94173947586344,"{'latitude': '40.8135921102262', 'longitude': '-73.94173947586344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,1019180038,,,,,,,,
58977826,2023-09-30T15:19:55.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,516 1 AVENUE,1 AVENUE,EAST   30 STREET,EAST   33 STREET,EAST   30 STREET,EAST   33 STREET,ADDRESS,NEW YORK,1 AVENUE,In Progress,2023-11-21T16:19:46.000,06 MANHATTAN,MANHATTAN,991105,209378,ONLINE,Unspecified,MANHATTAN,"516 1 AVENUE, MANHATTAN (NEW YORK), NY, 10016",40.74136820197347,-73.97526242109568,"{'latitude': '40.74136820197347', 'longitude': '-73.97526242109568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",1009620001,,,,,,,,
58969019,2023-09-30T15:19:53.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T00:00:00.000,13 BROOKLYN,BROOKLYN,985931,148251,PHONE,Unspecified,BROOKLYN,,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T18:11:13.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,3070520034,,,,,,,,
58976729,2023-09-30T15:19:53.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Left in Front of Other Residence,Street,11412,115-11 DUNKIRK STREET,DUNKIRK STREET,SULLIVAN ROAD,TIOGA DRIVE,SULLIVAN ROAD,TIOGA DRIVE,ADDRESS,SAINT ALBANS,DUNKIRK STREET,Closed,2023-10-02T13:12:36.000,12 QUEENS,QUEENS,1048949,192247,PHONE,Unspecified,QUEENS,,40.69411388247316,-73.7666864847566,"{'latitude': '40.69411388247316', 'longitude': '-73.7666864847566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T13:12:30.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,,,,,,,,
58972609,2023-09-30T15:19:53.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T00:00:00.000,13 BROOKLYN,BROOKLYN,985931,148251,PHONE,Unspecified,BROOKLYN,,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T18:11:12.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,3070520034,,,,,,,,
58968927,2023-09-30T15:19:48.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11205,287 CLASSON AVENUE,CLASSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,03 BROOKLYN,BROOKLYN,995210,191127,PHONE,Unspecified,BROOKLYN,,40.69126945071564,-73.96047846020026,"{'latitude': '40.69126945071564', 'longitude': '-73.96047846020026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T09:52:28.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",3019240006,,,,,,,,
58973788,2023-09-30T15:19:45.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10460,1604 VAN BUREN STREET,VAN BUREN STREET,,,,,ADDRESS,BRONX,,Closed,2023-10-23T00:00:00.000,11 BRONX,BRONX,1020440,245472,PHONE,Unspecified,BRONX,,40.84036500606842,-73.86920707355212,"{'latitude': '40.84036500606842', 'longitude': '-73.86920707355212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-23T13:19:13.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2040220041,,,,,,,,
58975894,2023-09-30T15:19:37.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10009,321 EAST    3 STREET,EAST    3 STREET,AVENUE C,AVENUE D,AVENUE C,AVENUE D,ADDRESS,NEW YORK,EAST    3 STREET,Closed,2023-09-30T16:08:29.000,03 MANHATTAN,MANHATTAN,989915,202047,MOBILE,Unspecified,MANHATTAN,,40.72124724681916,-73.97956293579334,"{'latitude': '40.72124724681916', 'longitude': '-73.97956293579334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:08:25.000,The Police Department responded to the complaint and determined that police action was not necessary.,1003730043,,,,,,,,
58974516,2023-09-30T15:19:34.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,28-10 JACKSON AVENUE,JACKSON AVENUE,ORCHARD STREET,QUEENS PLAZA SOUTH,ORCHARD STREET,QUEENS PLAZA SOUTH,ADDRESS,LONG ISLAND CITY,JACKSON AVENUE,Closed,2023-09-30T16:09:57.000,02 QUEENS,QUEENS,1001276,211978,MOBILE,Unspecified,QUEENS,,40.74849081688869,-73.93855184851218,"{'latitude': '40.74849081688869', 'longitude': '-73.93855184851218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:09:54.000,The Police Department responded and upon arrival those responsible for the condition were gone.,4002640001,,,,,,,,
58970725,2023-09-30T15:19:28.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11217,133 PARK PLACE,PARK PLACE,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,PARK PLACE,Closed,2023-09-30T15:44:59.000,06 BROOKLYN,BROOKLYN,991397,186332,MOBILE,Unspecified,BROOKLYN,,40.67811217190761,-73.97423314666418,"{'latitude': '40.67811217190761', 'longitude': '-73.97423314666418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:44:53.000,The Police Department responded to the complaint and determined that police action was not necessary.,3009390052,,,,,,,,
58972844,2023-09-30T15:19:08.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11106,31-15 33 STREET,33 STREET,31 AVENUE,BROADWAY,31 AVENUE,BROADWAY,ADDRESS,ASTORIA,33 STREET,In Progress,2023-10-27T09:53:27.000,01 QUEENS,QUEENS,1005761,217261,ONLINE,Unspecified,QUEENS,,40.762981528358324,-73.92234824207189,"{'latitude': '40.762981528358324', 'longitude': '-73.92234824207189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",4006230035,,,,,,,,
58975431,2023-09-30T15:18:44.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10011,55 WEST    8 STREET,WEST    8 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    8 STREET,Closed,2023-09-30T15:40:49.000,02 MANHATTAN,MANHATTAN,984643,206404,MOBILE,Unspecified,MANHATTAN,,40.73320795569195,-73.99858195801492,"{'latitude': '40.73320795569195', 'longitude': '-73.99858195801492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:40:43.000,The Police Department visited the location and no Encampment was found.,1005720071,,,,,,,,
58969706,2023-09-30T15:18:34.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,11358,25-44 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,,,,,ADDRESS,FLUSHING,,Open,2023-09-30T00:00:00.000,07 QUEENS,QUEENS,1040558,221181,UNKNOWN,Unspecified,QUEENS,,40.773587738033996,-73.79670331811819,"{'latitude': '40.773587738033996', 'longitude': '-73.79670331811819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:18:34.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,4049150117,,,,,,,,
58971814,2023-09-30T15:18:32.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10011,55 WEST    8 STREET,WEST    8 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    8 STREET,Closed,2023-09-30T15:40:33.000,02 MANHATTAN,MANHATTAN,984643,206404,MOBILE,Unspecified,MANHATTAN,,40.73320795569195,-73.99858195801492,"{'latitude': '40.73320795569195', 'longitude': '-73.99858195801492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:40:28.000,The Police Department visited the location and no Encampment was found.,1005720071,,,,,,,,
