unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58803053,2023-09-13T07:43:06.000,2023-09-13T08:01:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10023,319 WEST   76 STREET,WEST   76 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:01:24.000,07 MANHATTAN,1011850058,MANHATTAN,988819,224470,ONLINE,Unspecified,MANHATTAN,40.782793336073865,-73.9835016315452,"{'latitude': '40.782793336073865', 'longitude': '-73.9835016315452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,WEST   76 STREET,,,,,,,
58807686,2023-09-13T07:42:39.000,2023-09-14T21:05:51.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,Private Carter Decal Not Posted,Street,10019,210 WEST   55 STREET,WEST   55 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T21:05:56.000,05 MANHATTAN,1010260041,MANHATTAN,989333,217802,ONLINE,Unspecified,MANHATTAN,40.76449114200317,-73.98165065394043,"{'latitude': '40.76449114200317', 'longitude': '-73.98165065394043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,BROADWAY,7 AVENUE,BROADWAY,WEST   55 STREET,,,,,,,
58800704,2023-09-13T07:42:35.000,2023-10-06T11:51:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10002,104 FORSYTH STREET,FORSYTH STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,03 MANHATTAN,1004180034,MANHATTAN,986256,201062,ONLINE,Unspecified,MANHATTAN,40.718545245473784,-73.9927634442306,"{'latitude': '40.718545245473784', 'longitude': '-73.9927634442306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58805074,2023-09-13T07:42:31.000,2023-09-14T11:55:36.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10019,404 WEST   49 STREET,WEST   49 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T11:55:41.000,04 MANHATTAN,1010580036,MANHATTAN,987041,217281,ONLINE,Unspecified,MANHATTAN,40.76306215202432,-73.98992486212563,"{'latitude': '40.76306215202432', 'longitude': '-73.98992486212563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,WEST   49 STREET,,,,,,,
58808700,2023-09-13T07:42:30.000,2023-09-18T11:48:13.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,637 SAINT MARKS AVENUE,SAINT MARKS AVENUE,ADDRESS,BROOKLYN,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-13T07:42:30.000,08 BROOKLYN,3012190069,BROOKLYN,997593,185316,MOBILE,Unspecified,BROOKLYN,40.67531631067886,-73.95189691850686,"{'latitude': '40.67531631067886', 'longitude': '-73.95189691850686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ST MARKS AVENUE,,,,,,,
58807676,2023-09-13T07:42:24.000,2023-09-13T09:25:51.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11368,35-08 109 STREET,109 STREET,ADDRESS,CORONA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T09:25:55.000,03 QUEENS,4017510014,QUEENS,1023253,214527,MOBILE,Unspecified,QUEENS,40.75541754369218,-73.85922046822054,"{'latitude': '40.75541754369218', 'longitude': '-73.85922046822054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,109 STREET,,,,,,,
58805514,2023-09-13T07:42:14.000,2023-09-13T10:24:03.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,71-11 71 STREET,71 STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T10:24:07.000,05 QUEENS,4036870093,QUEENS,1017249,195869,MOBILE,Unspecified,QUEENS,40.70423039152028,-73.8809831012546,"{'latitude': '40.70423039152028', 'longitude': '-73.8809831012546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CENTRAL AVENUE,COOPER AVENUE,CENTRAL AVENUE,COOPER AVENUE,71 STREET,,,,,,,
58807966,2023-09-13T07:42:13.000,2023-09-13T08:42:20.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10021,EAST   72 STREET,EAST   72 STREET,BLOCKFACE,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T08:42:24.000,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,,,,,,,,
58802906,2023-09-13T07:42:05.000,2023-09-13T14:31:59.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,8725 21 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T14:32:04.000,11 BROOKLYN,3064120021,BROOKLYN,984622,158149,MOBILE,Unspecified,BROOKLYN,40.60075874772112,-73.99866039397122,"{'latitude': '40.60075874772112', 'longitude': '-73.99866039397122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,21 AVENUE,,,,,,,
58809529,2023-09-13T07:41:52.000,2023-09-13T08:42:06.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10021,341 EAST   70 STREET,EAST   70 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:42:09.000,08 MANHATTAN,1014450023,MANHATTAN,996024,218620,ONLINE,Unspecified,MANHATTAN,40.76672996122525,-73.95749508756319,"{'latitude': '40.76672996122525', 'longitude': '-73.95749508756319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,EAST   70 STREET,,,,,,,
58803807,2023-09-13T07:41:25.000,2023-09-13T10:25:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11421,85-27 91 STREET,91 STREET,ADDRESS,WOODHAVEN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T10:25:54.000,09 QUEENS,4088750001,QUEENS,1024609,192821,MOBILE,Unspecified,QUEENS,40.695833847048405,-73.85445623151877,"{'latitude': '40.695833847048405', 'longitude': '-73.85445623151877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",85 ROAD,86 AVENUE,85 ROAD,86 AVENUE,91 STREET,,,,,,,
58807707,2023-09-13T07:41:20.000,2023-09-14T11:13:12.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,"Bodega, Deli, or Convenience Store",Business,10467,2865 WHITEPLAINS ROAD,WHITEPLAINS ROAD,ADDRESS,BRONX,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-14T11:13:15.000,11 BRONX,2045080060,BRONX,1020952,255314,PHONE,Unspecified,BRONX,40.8673762214918,-73.8673027935032,"{'latitude': '40.8673762214918', 'longitude': '-73.8673027935032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRITTON STREET,ARNOW AVENUE,BRITTON STREET,ARNOW AVENUE,WHITE PLAINS ROAD,,,,,,,
58808303,2023-09-13T07:41:06.000,2023-09-13T09:30:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10451,250 EAST  156 STREET,EAST  156 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T09:30:35.000,04 BRONX,2024430190,BRONX,1006049,239140,MOBILE,Unspecified,BRONX,40.82303274297528,-73.92123758771,"{'latitude': '40.82303274297528', 'longitude': '-73.92123758771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CONCOURSE VILLAGE WEST,CONCOURSE VILLAGE EAST,CONCOURSE VILLAGE WEST,CONCOURSE VILLAGE EAST,EAST  156 STREET,,,,,,,
58806568,2023-09-13T07:41:00.000,2023-09-13T09:15:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,10024,175 WEST   79 STREET,WEST   79 STREET,ADDRESS,NEW YORK,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-13T09:15:00.000,07 MANHATTAN,1012100001,MANHATTAN,990507,224462,ONLINE,Unspecified,MANHATTAN,40.78277034439117,-73.97740637857073,"{'latitude': '40.78277034439117', 'longitude': '-73.97740637857073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLUMBUS AVE,AMSTERDAM AVE,,,,,,,,,,
58801425,2023-09-13T07:40:56.000,2023-09-13T07:53:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,2170 WEST STREET,WEST STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T07:53:51.000,15 BROOKLYN,3071260007,BROOKLYN,992247,156286,MOBILE,Unspecified,BROOKLYN,40.59564158929827,-73.97120427789378,"{'latitude': '40.59564158929827', 'longitude': '-73.97120427789378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VILLAGE ROAD EAST,GRAVESEND NECK ROAD,VILLAGE ROAD EAST,GRAVESEND NECK ROAD,WEST STREET,,,,,,,
58806422,2023-09-13T07:40:56.000,2023-09-13T10:33:07.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11368,35-33 109 STREET,109 STREET,ADDRESS,CORONA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T10:33:12.000,03 QUEENS,4017530086,QUEENS,1023365,214260,MOBILE,Unspecified,QUEENS,40.75468420279019,-73.85881776333159,"{'latitude': '40.75468420279019', 'longitude': '-73.85881776333159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36 AVENUE,37 AVENUE,36 AVENUE,37 AVENUE,109 STREET,,,,,,,
58808116,2023-09-13T07:40:56.000,2023-09-13T08:08:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,861 EAST  231 STREET,EAST  231 STREET,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T08:08:44.000,12 BRONX,2048560019,BRONX,1024731,263785,PHONE,Unspecified,BRONX,40.890609936050346,-73.85358853667134,"{'latitude': '40.890609936050346', 'longitude': '-73.85358853667134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,EAST  231 STREET,,,,,,,
58801400,2023-09-13T07:40:49.000,2023-09-13T13:27:12.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Highway,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T13:27:15.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,Belt Pkwy,East/Queens Bound,Erskine St (Exit 15) - Cross Bay Blvd (Exit 17 S-N),,Roadway,
58810324,2023-09-13T07:40:46.000,2023-09-13T13:06:40.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10017,475 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-13T13:06:40.000,06 MANHATTAN,1013000050,MANHATTAN,991385,213942,ONLINE,Unspecified,MANHATTAN,40.7538950125979,-73.97424714552488,"{'latitude': '40.7538950125979', 'longitude': '-73.97424714552488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   45 STREET,EAST   46 STREET,EAST   45 STREET,EAST   46 STREET,LEXINGTON AVENUE,,,,,,,
58801034,2023-09-13T07:40:45.000,2023-09-16T09:57:16.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,10301,CLOVE ROAD,CLOVE ROAD,BLOCKFACE,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-16T09:57:20.000,Unspecified STATEN ISLAND,,STATEN ISLAND,,,PHONE,Unspecified,STATEN ISLAND,,,,LITTLE CLOVE ROAD,NARROWS ROAD NORTH,LITTLE CLOVE ROAD,NARROWS ROAD NORTH,,,,,,,,
58807556,2023-09-13T07:40:32.000,2023-09-13T09:28:38.000,DHS,Department of Homeless Services,Encampment,N/A,Store/Commercial,10011,400 SIXTH AVENUE,SIXTH AVENUE,ADDRESS,NEW YORK,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-13T09:28:43.000,02 MANHATTAN,1005720001,MANHATTAN,984391,206578,MOBILE,Unspecified,MANHATTAN,40.733685550509804,-73.99949123319853,"{'latitude': '40.733685550509804', 'longitude': '-73.99949123319853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GREENWICH AVENUE,CHRISTOPHER STREET,GREENWICH AVENUE,CHRISTOPHER STREET,AVENUE OF THE AMERICAS,,,,,,,
58808889,2023-09-13T07:40:32.000,2023-09-13T08:05:23.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10011,400 SIXTH AVENUE,SIXTH AVENUE,ADDRESS,NEW YORK,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-13T08:05:29.000,02 MANHATTAN,1005720001,MANHATTAN,984391,206578,MOBILE,Unspecified,MANHATTAN,40.733685550509804,-73.99949123319853,"{'latitude': '40.733685550509804', 'longitude': '-73.99949123319853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GREENWICH AVENUE,CHRISTOPHER STREET,GREENWICH AVENUE,CHRISTOPHER STREET,AVENUE OF THE AMERICAS,,,,,,,
58800847,2023-09-13T07:40:23.000,2023-09-13T10:01:31.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11001,86-32 258 STREET,258 STREET,ADDRESS,FLORAL PARK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T10:01:36.000,13 QUEENS,4088160051,QUEENS,1065050,206254,ONLINE,Unspecified,QUEENS,40.7324271899952,-73.70845633230019,"{'latitude': '40.7324271899952', 'longitude': '-73.70845633230019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 AVENUE,87 AVENUE,86 AVENUE,87 AVENUE,258 STREET,,,,,,,
58807663,2023-09-13T07:40:20.000,2023-09-13T11:56:19.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Gutter,10314,33 RICHMOND HILL ROAD,RICHMOND HILL ROAD,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-13T11:56:23.000,02 STATEN ISLAND,5023800570,STATEN ISLAND,938015,153659,ONLINE,Unspecified,STATEN ISLAND,40.58831402596351,-74.16646553734802,"{'latitude': '40.58831402596351', 'longitude': '-74.16646553734802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RICHMOND AVENUE,COUNTRY DRIVE WEST,RICHMOND AVENUE,COUNTRY DRIVE WEST,RICHMOND HILL ROAD,,,,,,,
58805515,2023-09-13T07:40:05.000,2023-09-13T09:13:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11369,25-05 HUMPHREYS STREET,HUMPHREYS STREET,ADDRESS,EAST ELMHURST,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T09:13:05.000,03 QUEENS,4016520001,QUEENS,1020598,217914,PHONE,Unspecified,QUEENS,40.764725293029784,-73.86878524101392,"{'latitude': '40.764725293029784', 'longitude': '-73.86878524101392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25 AVENUE,27 AVENUE,25 AVENUE,27 AVENUE,HUMPHREYS STREET,,,,,,,
58808230,2023-09-13T07:39:51.000,2023-09-13T08:59:29.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11221,750 GATES AVENUE,GATES AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T08:59:35.000,03 BROOKLYN,3016350126,BROOKLYN,1002497,189975,ONLINE,Unspecified,BROOKLYN,40.688095452785824,-73.93420481269388,"{'latitude': '40.688095452785824', 'longitude': '-73.93420481269388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,GATES AVENUE,,,,,,,
58801531,2023-09-13T07:39:39.000,2023-09-13T08:44:24.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,46-10 11 STREET,11 STREET,ADDRESS,LONG ISLAND CITY,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T08:44:29.000,02 QUEENS,4000480025,QUEENS,997991,211118,MOBILE,Unspecified,QUEENS,40.74613604812742,-73.9504094220005,"{'latitude': '40.74613604812742', 'longitude': '-73.9504094220005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46 AVENUE,46 ROAD,46 AVENUE,46 ROAD,11 STREET,,,,,,,
58802485,2023-09-13T07:39:18.000,2023-09-15T12:43:23.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11101,31-17 38 AVENUE,38 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T10:59:02.000,01 QUEENS,4003730047,QUEENS,1003142,213872,MOBILE,Unspecified,QUEENS,40.753685576930344,-73.93181199169976,"{'latitude': '40.753685576930344', 'longitude': '-73.93181199169976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31 STREET,32 STREET,31 STREET,32 STREET,38 AVENUE,,,,,,,
58801495,2023-09-13T07:38:59.000,2023-09-13T08:04:01.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11224,2814 WEST   27 STREET,WEST   27 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:04:05.000,13 BROOKLYN,3070120020,BROOKLYN,986028,149630,MOBILE,Unspecified,BROOKLYN,40.577375623935886,-73.99359950090665,"{'latitude': '40.577375623935886', 'longitude': '-73.99359950090665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,WEST   27 STREET,,,,,,,
58802820,2023-09-13T07:38:52.000,2023-09-13T08:07:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10032,104 AUDOBON AVENUE,AUDOBON AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T08:07:09.000,12 MANHATTAN,1021270015,MANHATTAN,1001589,246015,PHONE,Unspecified,MANHATTAN,40.841912516361205,-73.93733432834699,"{'latitude': '40.841912516361205', 'longitude': '-73.93733432834699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  170 STREET,WEST  171 STREET,WEST  170 STREET,WEST  171 STREET,AUDUBON AVENUE,,,,,,,
58803766,2023-09-13T07:38:45.000,2023-09-15T12:13:54.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11220,679 54 STREET,54 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation cleaned the location.,2023-09-15T10:08:23.000,07 BROOKLYN,3008170045,BROOKLYN,981786,172664,ONLINE,Unspecified,BROOKLYN,40.64059906262572,-74.00887838715718,"{'latitude': '40.64059906262572', 'longitude': '-74.00887838715718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,54 STREET,,,,,,,
58805164,2023-09-13T07:38:42.000,2023-09-14T09:19:00.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Stoop Line Stand,Business,11210,1733 FLATBUSH AVENUE,FLATBUSH AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-14T09:19:03.000,18 BROOKLYN,3075990007,BROOKLYN,1000315,167934,ONLINE,Unspecified,BROOKLYN,40.62760199283903,-73.94212519326418,"{'latitude': '40.62760199283903', 'longitude': '-73.94212519326418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   35 STREET,AVENUE J,EAST   35 STREET,AVENUE J,FLATBUSH AVENUE,,,,,,,
58806656,2023-09-13T07:38:28.000,2023-09-13T08:10:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10016,30 EAST   30 STREET,EAST   30 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:10:54.000,05 MANHATTAN,1008590026,MANHATTAN,988536,210746,PHONE,Unspecified,MANHATTAN,40.74512463850905,-73.98453227710138,"{'latitude': '40.74512463850905', 'longitude': '-73.98453227710138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,EAST   30 STREET,,,,,,,
58807303,2023-09-13T07:38:17.000,2023-09-13T07:52:29.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10032,566 WEST  161 STREET,WEST  161 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T07:52:34.000,12 MANHATTAN,1021190017,MANHATTAN,1000322,243885,MOBILE,Unspecified,MANHATTAN,40.8360686836654,-73.94191855376062,"{'latitude': '40.8360686836654', 'longitude': '-73.94191855376062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  161 STREET,,,,,,,
58810339,2023-09-13T07:38:11.000,2023-09-13T20:56:15.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10461,1725 EDISON AVENUE,EDISON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T20:56:20.000,10 BRONX,2041637501,BRONX,1030555,247490,PHONE,Unspecified,BRONX,40.84585656953131,-73.83263697501665,"{'latitude': '40.84585656953131', 'longitude': '-73.83263697501665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROBERTS AVENUE,WESTCHESTER AVENUE,ROBERTS AVENUE,WESTCHESTER AVENUE,EDISON AVENUE,,,,,,,
58806571,2023-09-13T07:38:00.000,2023-09-13T17:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10305,300 ST MARYS AVENUE,ST MARYS AVENUE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-13T17:50:00.000,01 STATEN ISLAND,5029880034,STATEN ISLAND,963019,162159,ONLINE,Unspecified,STATEN ISLAND,40.61173995092477,-74.07646735931692,"{'latitude': '40.61173995092477', 'longitude': '-74.07646735931692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLETCHER ST,REYNOLDS ST,,,,,,,,,,
58806697,2023-09-13T07:37:50.000,2023-09-13T09:34:49.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11208,2624 PITKIN AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T09:34:53.000,05 BROOKLYN,3042280017,BROOKLYN,1018810,185182,MOBILE,Unspecified,BROOKLYN,40.67489110588897,-73.87540790119259,"{'latitude': '40.67489110588897', 'longitude': '-73.87540790119259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LOGAN STREET,FOUNTAIN AVENUE,LOGAN STREET,FOUNTAIN AVENUE,PITKIN AVENUE,,,,,,,
58800243,2023-09-13T07:37:33.000,2023-09-13T08:06:48.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10282,20 RIVER TERRACE,RIVER TERRACE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:06:54.000,01 MANHATTAN,1000160180,MANHATTAN,979732,200478,ONLINE,Unspecified,MANHATTAN,40.71694137946177,-74.01629809190332,"{'latitude': '40.71694137946177', 'longitude': '-74.01629809190332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MURRAY STREET,PARK PLACE WEST,MURRAY STREET,PARK PLACE WEST,RIVER TERRACE,,,,,,,
58802764,2023-09-13T07:37:16.000,2023-09-13T11:21:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11201,167 SAND STREET,SAND STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T11:22:00.000,02 BROOKLYN,3000680107,BROOKLYN,988677,194236,MOBILE,Unspecified,BROOKLYN,40.69980861298248,-73.98403428269069,"{'latitude': '40.69980861298248', 'longitude': '-73.98403428269069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,SANDS STREET,,,,,,,
