unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,vehicle_type,taxi_company_borough
58777548,2023-09-11T20:05:15.000,2023-09-11T20:29:06.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11234,1719 EAST   51 STREET,EAST   51 STREET,AVENUE N,AVENUE O,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,EAST   51 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T20:29:10.000,18 BROOKLYN,3078960033,BROOKLYN,1004854,164528,MOBILE,Unspecified,BROOKLYN,40.61824384393963,-73.92578366661559,"{'latitude': '40.61824384393963', 'longitude': '-73.92578366661559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781593,2023-09-11T20:05:00.000,2023-09-11T20:15:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10456,1420 GRAND CONCOURSE,GRAND CONCOURSE,E 170 ST,E 171 ST,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-11T20:15:00.000,04 BRONX,2028320008,BRONX,1008199,245050,ONLINE,Unspecified,BRONX,40.83924842108658,-73.9134482849396,"{'latitude': '40.83924842108658', 'longitude': '-73.9134482849396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58778815,2023-09-11T20:05:00.000,2023-09-11T21:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,531 EAST    7 STREET,EAST    7 STREET,AVENUE C,CORTELYOU RD,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-11T21:10:00.000,12 BROOKLYN,3053760055,BROOKLYN,992055,172108,PHONE,Unspecified,BROOKLYN,40.63906986546194,-73.97187734382429,"{'latitude': '40.63906986546194', 'longitude': '-73.97187734382429', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780121,2023-09-11T20:05:00.000,2023-09-12T16:26:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,11104,44-08 GREENPOINT AVENUE,GREENPOINT AVENUE,44 ST,45 ST,,,ADDRESS,SUNNYSIDE,,Closed,The Department of Environmental Protection closed or canceled this complaint at the complainant's request.,2023-09-12T16:26:00.000,02 QUEENS,4001670001,QUEENS,1006215,209416,ONLINE,Unspecified,QUEENS,40.741447882321076,-73.92073499089892,"{'latitude': '40.741447882321076', 'longitude': '-73.92073499089892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58779879,2023-09-11T20:04:46.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10023,COLUMBUS AVENUE,COLUMBUS AVENUE,COLUMBUS AVENUE,WEST   66 STREET,COLUMBUS AVENUE,WEST 66 STREET,INTERSECTION,MANHATTAN,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-11T22:16:10.000,07 MANHATTAN,,MANHATTAN,989354,221121,MOBILE,Unspecified,MANHATTAN,40.773600921845265,-73.98157232460876,"{'latitude': '40.773600921845265', 'longitude': '-73.98157232460876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781173,2023-09-11T20:04:33.000,2023-09-12T12:08:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11378,64-25 PERRY AVENUE,PERRY AVENUE,64 STREET,REMSEN PLACE,64 STREET,REMSEN PLACE,ADDRESS,MASPETH,PERRY AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T12:08:32.000,05 QUEENS,4027150041,QUEENS,1011611,202960,MOBILE,Unspecified,QUEENS,40.72371271106966,-73.90128873545498,"{'latitude': '40.72371271106966', 'longitude': '-73.90128873545498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780618,2023-09-11T20:03:58.000,2023-09-20T19:19:56.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11216,1274 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,08 BROOKLYN,3012070012,BROOKLYN,998446,186145,PHONE,Unspecified,BROOKLYN,40.677590401466695,-73.94882000788307,"{'latitude': '40.677590401466695', 'longitude': '-73.94882000788307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786342,2023-09-11T20:03:58.000,2023-09-20T19:19:56.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,11216,1274 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,08 BROOKLYN,3012070012,BROOKLYN,998446,186145,PHONE,Unspecified,BROOKLYN,40.677590401466695,-73.94882000788307,"{'latitude': '40.677590401466695', 'longitude': '-73.94882000788307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780875,2023-09-11T20:03:58.000,2023-09-20T19:19:56.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11216,1274 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,08 BROOKLYN,3012070012,BROOKLYN,998446,186145,PHONE,Unspecified,BROOKLYN,40.677590401466695,-73.94882000788307,"{'latitude': '40.677590401466695', 'longitude': '-73.94882000788307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784942,2023-09-11T20:03:58.000,2023-09-20T19:19:55.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11216,1274 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,08 BROOKLYN,3012070012,BROOKLYN,998446,186145,PHONE,Unspecified,BROOKLYN,40.677590401466695,-73.94882000788307,"{'latitude': '40.677590401466695', 'longitude': '-73.94882000788307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787749,2023-09-11T20:03:58.000,2023-09-20T19:19:55.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11216,1274 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,08 BROOKLYN,3012070012,BROOKLYN,998446,186145,PHONE,Unspecified,BROOKLYN,40.677590401466695,-73.94882000788307,"{'latitude': '40.677590401466695', 'longitude': '-73.94882000788307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779386,2023-09-11T20:03:48.000,2023-09-29T21:12:58.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11226,1639 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,17 BROOKLYN,3049150053,BROOKLYN,998388,174659,PHONE,Unspecified,BROOKLYN,40.646063966553136,-73.94905319582871,"{'latitude': '40.646063966553136', 'longitude': '-73.94905319582871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780821,2023-09-11T20:03:48.000,2023-09-29T21:12:58.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11226,1639 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-29T00:00:00.000,17 BROOKLYN,3049150053,BROOKLYN,998388,174659,PHONE,Unspecified,BROOKLYN,40.646063966553136,-73.94905319582871,"{'latitude': '40.646063966553136', 'longitude': '-73.94905319582871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784885,2023-09-11T20:03:32.000,2023-09-11T21:01:46.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11434,163-45 130 AVENUE,130 AVENUE,BEND,BEND,BEND,BEND,ADDRESS,JAMAICA,130 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T21:01:50.000,12 QUEENS,4124950002,QUEENS,1046350,185639,ONLINE,Unspecified,QUEENS,40.675995110461606,-73.77611969820268,"{'latitude': '40.675995110461606', 'longitude': '-73.77611969820268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58778439,2023-09-11T20:03:25.000,2023-09-21T10:52:37.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10036,353 WEST   45 STREET,WEST   45 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   45 STREET,Closed,"The Department of Transportation inspected the location more than six months ago and has notified the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-21T10:52:30.000,04 MANHATTAN,1010360005,MANHATTAN,987057,216089,MOBILE,Unspecified,MANHATTAN,40.759790413175594,-73.98986760198423,"{'latitude': '40.759790413175594', 'longitude': '-73.98986760198423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780523,2023-09-11T20:03:20.000,2023-09-11T20:32:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11229,3042 AVENUE V,AVENUE V,FORD STREET,COYLE STREET,FORD STREET,COYLE STREET,ADDRESS,BROOKLYN,AVENUE V,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T20:32:07.000,15 BROOKLYN,3073890001,BROOKLYN,1001769,157438,MOBILE,Unspecified,BROOKLYN,40.59878988925375,-73.93691433327626,"{'latitude': '40.59878988925375', 'longitude': '-73.93691433327626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786661,2023-09-11T20:02:53.000,2023-09-13T08:40:54.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11355,150-37 58 ROAD,58 ROAD,150 STREET,153 STREET,150 STREET,153 STREET,ADDRESS,FLUSHING,58 ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:40:59.000,07 QUEENS,4064310037,QUEENS,1034820,209763,PHONE,Unspecified,QUEENS,40.74228300232431,-73.81750584534294,"{'latitude': '40.74228300232431', 'longitude': '-73.81750584534294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783913,2023-09-11T20:02:50.000,2023-09-11T20:02:50.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,11228,1265 BAY RIDGE PARKWAY,BAY RIDGE PARKWAY,12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,ADDRESS,BROOKLYN,BAY RIDGE PARKWAY,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-11T20:02:50.000,10 BROOKLYN,3062100051,BROOKLYN,981950,165463,MOBILE,Unspecified,BROOKLYN,40.62083388330555,-74.00828500146989,"{'latitude': '40.62083388330555', 'longitude': '-74.00828500146989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784797,2023-09-11T20:02:28.000,2023-09-11T20:31:59.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11229,3042 AVENUE V,AVENUE V,FORD STREET,COYLE STREET,FORD STREET,COYLE STREET,ADDRESS,BROOKLYN,AVENUE V,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T20:32:02.000,15 BROOKLYN,3073890001,BROOKLYN,1001769,157438,MOBILE,Unspecified,BROOKLYN,40.59878988925375,-73.93691433327626,"{'latitude': '40.59878988925375', 'longitude': '-73.93691433327626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58785310,2023-09-11T20:02:10.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11238,431 CLASSON AVENUE,CLASSON AVENUE,LEXINGTON AVENUE,QUINCY STREET,LEXINGTON AVENUE,QUINCY STREET,ADDRESS,BROOKLYN,CLASSON AVENUE,In Progress,,,03 BROOKLYN,3019700001,BROOKLYN,995501,189230,ONLINE,Unspecified,BROOKLYN,40.6860622569322,-73.95943228816262,"{'latitude': '40.6860622569322', 'longitude': '-73.95943228816262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780970,2023-09-11T20:02:08.000,2023-09-12T02:29:32.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11366,76-08 172 STREET,172 STREET,76 AVENUE,UNION TURNPIKE,76 AVENUE,UNION TURNPIKE,ADDRESS,FRESH MEADOWS,172 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T02:29:39.000,08 QUEENS,4070010010,QUEENS,1040443,203885,MOBILE,Unspecified,QUEENS,40.72611544155114,-73.79726304383708,"{'latitude': '40.72611544155114', 'longitude': '-73.79726304383708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786223,2023-09-11T20:02:03.000,2023-09-11T22:54:57.000,NYPD,New York City Police Department,Panhandling,N/A,Store/Commercial,11106,34-01 BROADWAY,BROADWAY,34 STREET,35 STREET,34 STREET,35 STREET,ADDRESS,ASTORIA,BROADWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T22:55:02.000,01 QUEENS,4006240008,QUEENS,1005617,216466,MOBILE,Unspecified,QUEENS,40.76079980776436,-73.92287058893628,"{'latitude': '40.76079980776436', 'longitude': '-73.92287058893628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58785839,2023-09-11T20:02:00.000,2023-09-13T10:15:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11215,,,,,CARROLL STREET,NEVINS STREET,INTERSECTION,BROOKLYN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-13T10:15:00.000,06 BROOKLYN,,BROOKLYN,987508,186230,PHONE,Unspecified,BROOKLYN,40.67783449059309,-73.98825408455741,"{'latitude': '40.67783449059309', 'longitude': '-73.98825408455741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777400,2023-09-11T20:02:00.000,2023-09-11T21:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10040,18 FAIRVIEW AVENUE,FAIRVIEW AVENUE,FORT GEORGE HILL,WADSWORTH TER,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-11T21:00:00.000,12 MANHATTAN,1021700450,MANHATTAN,1003953,251650,ONLINE,Unspecified,MANHATTAN,40.857373961722885,-73.9287739320059,"{'latitude': '40.857373961722885', 'longitude': '-73.9287739320059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783194,2023-09-11T20:01:56.000,2023-09-11T20:13:54.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10001,440 WEST   34 STREET,WEST   34 STREET,DYER AVENUE,DYER AVENUE UNDERPASS   31 ST,DYER AVENUE,DYER AVENUE UNDERPASS   31 ST,ADDRESS,NEW YORK,WEST   34 STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-11T20:14:00.000,04 MANHATTAN,1007310065,MANHATTAN,984850,213986,MOBILE,Unspecified,MANHATTAN,40.75401863980135,-73.99783437405175,"{'latitude': '40.75401863980135', 'longitude': '-73.99783437405175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779186,2023-09-11T20:01:50.000,2023-09-11T20:37:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2980 VALENTINE AVENUE,VALENTINE AVENUE,BEDFORD PARK BOULEVARD,EAST  201 STREET,BEDFORD PARK BOULEVARD,EAST  201 STREET,ADDRESS,BRONX,VALENTINE AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-11T20:37:25.000,07 BRONX,2033030012,BRONX,1015739,256948,ONLINE,Unspecified,BRONX,40.87188118407785,-73.88614285307307,"{'latitude': '40.87188118407785', 'longitude': '-73.88614285307307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781681,2023-09-11T20:01:37.000,2023-09-11T20:57:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T20:57:23.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58785305,2023-09-11T20:01:23.000,2023-09-15T15:02:31.000,DOHMH,Department of Health and Mental Hygiene,Indoor Sewage,Sewage Leak,3+ Family Apt. Building,11226,18 FAIRVIEW PLACE,FAIRVIEW PLACE,MARTENSE STREET,CHURCH AVENUE,MARTENSE STREET,CHURCH AVENUE,ADDRESS,BROOKLYN,FAIRVIEW PLACE,Closed,The Department of Health and Mental Hygiene has investigated the complaint. No Health Code violations or health hazards noted. No further action needed.,2023-09-15T15:02:35.000,17 BROOKLYN,3048690022,BROOKLYN,998503,176529,ONLINE,Unspecified,BROOKLYN,40.65119652614386,-73.94863483780388,"{'latitude': '40.65119652614386', 'longitude': '-73.94863483780388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786502,2023-09-11T20:01:15.000,2023-10-05T06:59:13.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,160 PARKSIDE AVENUE,PARKSIDE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-05T00:00:00.000,14 BROOKLYN,3050530018,BROOKLYN,994541,177719,ONLINE,Unspecified,BROOKLYN,40.654468306915255,-73.96291133141843,"{'latitude': '40.654468306915255', 'longitude': '-73.96291133141843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777692,2023-09-11T20:01:10.000,2023-09-12T00:46:10.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10466,1964 NEREID AVENUE,NEREID AVENUE,EDSON AVENUE,BAYCHESTER AVENUE,EDSON AVENUE,BAYCHESTER AVENUE,ADDRESS,BRONX,NEREID AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T00:46:17.000,12 BRONX,2050560041,BRONX,1026653,266889,PHONE,Unspecified,BRONX,40.89912038901124,-73.84661741366779,"{'latitude': '40.89912038901124', 'longitude': '-73.84661741366779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786644,2023-09-11T20:01:05.000,2023-09-11T22:39:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11365,73 AVENUE,73 AVENUE,73 AVENUE,UTOPIA PARKWAY,73 AVENUE,UTOPIA PARKWAY,INTERSECTION,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-11T22:39:35.000,08 QUEENS,,QUEENS,1041476,205322,MOBILE,Unspecified,QUEENS,40.73005302265748,-73.7935239089092,"{'latitude': '40.73005302265748', 'longitude': '-73.7935239089092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784533,2023-09-11T20:00:59.000,2023-09-11T20:26:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10462,2015 BOGART AVENUE,BOGART AVENUE,NEILL AVENUE,BRADY AVENUE,NEILL AVENUE,BRADY AVENUE,ADDRESS,BRONX,BOGART AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T20:26:47.000,11 BRONX,2042950032,BRONX,1022667,249619,MOBILE,Unspecified,BRONX,40.85173788012116,-73.86113480994437,"{'latitude': '40.85173788012116', 'longitude': '-73.86113480994437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784924,2023-09-11T20:00:52.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11222,141 DUPONT STREET,DUPONT STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-11T00:00:00.000,01 BROOKLYN,3024880052,BROOKLYN,996939,207413,PHONE,Unspecified,BROOKLYN,40.73596831853043,-73.95421302546684,"{'latitude': '40.73596831853043', 'longitude': '-73.95421302546684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58778303,2023-09-11T20:00:13.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11415,123 82 AVENUE,82 AVENUE,LIRR MAIN LINE,AUSTIN STREET,LIRR MAIN LINE,AUSTIN STREET,ADDRESS,KEW GARDENS,82 AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-02T11:04:12.000,09 QUEENS,4033370048,QUEENS,1030879,198291,PHONE,Unspecified,QUEENS,40.71081686954884,-73.8318073564734,"{'latitude': '40.71081686954884', 'longitude': '-73.8318073564734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784518,2023-09-11T20:00:10.000,2023-09-11T20:56:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11231,553 HENRY STREET,HENRY STREET,PRESIDENT STREET,CARROLL STREET,PRESIDENT STREET,CARROLL STREET,ADDRESS,BROOKLYN,HENRY STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T20:56:40.000,06 BROOKLYN,3003500008,BROOKLYN,984226,188002,MOBILE,Unspecified,BROOKLYN,40.68269882806686,-74.00008653239198,"{'latitude': '40.68269882806686', 'longitude': '-74.00008653239198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787438,2023-09-11T19:59:27.000,2023-09-11T22:06:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,25-11 49 AVENUE,49 AVENUE,LIRR PENN CENTRAL LINE,DAVIS COURT,LIRR PENN CENTRAL LINE,DAVIS COURT,ADDRESS,LONG ISLAND CITY,49 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T22:06:26.000,02 QUEENS,4001000012,QUEENS,999759,209441,MOBILE,Unspecified,QUEENS,40.74153017920332,-73.944032667403,"{'latitude': '40.74153017920332', 'longitude': '-73.944032667403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777417,2023-09-11T19:59:00.000,2023-09-12T00:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11367,141-09 72 CRESCENT,72 CRESCENT,72 RD,BEND,,,ADDRESS,FLUSHING,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-12T00:35:00.000,08 QUEENS,4066210128,QUEENS,1033277,203655,ONLINE,Unspecified,QUEENS,40.72552676830946,-73.82311862988739,"{'latitude': '40.72552676830946', 'longitude': '-73.82311862988739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783013,2023-09-11T19:59:00.000,2023-09-13T07:48:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11210,1240 EAST   29 STREET,EAST   29 STREET,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-13T07:48:00.000,14 BROOKLYN,3076460061,BROOKLYN,999024,165471,ONLINE,Unspecified,BROOKLYN,40.620843821903605,-73.94678146204832,"{'latitude': '40.620843821903605', 'longitude': '-73.94678146204832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779924,2023-09-11T19:58:27.000,2023-09-29T02:15:46.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10468,150 EAST  188 STREET,EAST  188 STREET,CRESTON AVENUE,GRAND CONCOURSE,CRESTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,EAST  188 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-12T07:49:05.000,05 BRONX,2031650030,BRONX,1012337,253222,ONLINE,Unspecified,BRONX,40.86166593469096,-73.89845932565531,"{'latitude': '40.86166593469096', 'longitude': '-73.89845932565531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
