unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,cross_street_2,facility_type,landmark,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,taxi_pick_up_location,road_ramp,vehicle_type
58911268,2023-09-24T09:54:52.000,2023-09-28T13:10:01.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10031,558 WEST  148 STREET,WEST  148 STREET,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,09 MANHATTAN,1020790057,MANHATTAN,998708,240870,ONLINE,Unspecified,MANHATTAN,40.827796166426204,-73.94775776905132,"{'latitude': '40.827796166426204', 'longitude': '-73.94775776905132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58914674,2023-09-24T09:54:49.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Parking Lot/Garage,11237,1545 MYRTLE AVENUE,MYRTLE AVENUE,LINDEN STREET,ADDRESS,BROOKLYN,In Progress,,,04 BROOKLYN,3033370006,BROOKLYN,1008259,194072,MOBILE,Unspecified,BROOKLYN,40.699327009277525,-73.91341355362138,"{'latitude': '40.699327009277525', 'longitude': '-73.91341355362138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINDEN STREET,GATES AVENUE,GATES AVENUE,,MYRTLE AVENUE,,,,,,,
58914292,2023-09-24T09:54:00.000,2023-09-25T02:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11218,,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T02:15:00.000,07 BROOKLYN,,BROOKLYN,990045,175153,UNKNOWN,Unspecified,BROOKLYN,40.647429278594984,-73.97911707753713,"{'latitude': '40.647429278594984', 'longitude': '-73.97911707753713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST 2 STREET,CATON AVENUE,,N/A,,,,,,,,
58911759,2023-09-24T09:53:29.000,2023-09-24T10:30:39.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10065,151 EAST   63 STREET,EAST   63 STREET,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T10:30:43.000,08 MANHATTAN,1013980026,MANHATTAN,993699,217822,PHONE,Unspecified,MANHATTAN,40.76454244852014,-73.9658896109396,"{'latitude': '40.76454244852014', 'longitude': '-73.9658896109396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEXINGTON AVENUE,3 AVENUE,3 AVENUE,,EAST   63 STREET,,,,,,,
58910723,2023-09-24T09:53:21.000,2023-09-24T11:01:33.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10005,82 BROADWAY,BROADWAY,EXCHANGE ALLEY,ADDRESS,NEW YORK,Closed,N/A,2023-09-24T11:01:35.000,01 MANHATTAN,1000237501,MANHATTAN,980917,196981,ONLINE,Unspecified,MANHATTAN,40.707343472676826,-74.01202162877915,"{'latitude': '40.707343472676826', 'longitude': '-74.01202162877915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EXCHANGE ALLEY,RECTOR STREET,RECTOR STREET,,BROADWAY,,,,,,,
58913171,2023-09-24T09:53:17.000,2023-09-24T10:02:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10023,345 WEST   70 STREET,WEST   70 STREET,FREEDOM PLACE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T10:02:58.000,07 MANHATTAN,1011820012,MANHATTAN,987822,223152,MOBILE,Unspecified,MANHATTAN,40.77917623445162,-73.98710243581912,"{'latitude': '40.77917623445162', 'longitude': '-73.98710243581912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FREEDOM PLACE,RIVERSIDE BOULEVARD,RIVERSIDE BOULEVARD,,WEST   70 STREET,,,,,,,
58912201,2023-09-24T09:53:03.000,2023-09-25T08:58:06.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10456,1125 FINDLAY AVENUE,FINDLAY AVENUE,EAST 166 STREET,ADDRESS,BRONX,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-24T09:53:03.000,04 BRONX,2024340032,BRONX,1008178,241962,PHONE,Unspecified,BRONX,40.830772814008505,-73.91353519467509,"{'latitude': '40.830772814008505', 'longitude': '-73.91353519467509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  166 STREET,EAST  167 STREET,EAST 167 STREET,,FINDLAY AVENUE,,,,,,,
58912379,2023-09-24T09:53:00.000,2023-09-27T12:25:00.000,DEP,Department of Environmental Protection,Plant,Plants- Odor Related Problems (PO1),,10466,821 EAST  223 STREET,EAST  223 STREET,BARNES AVE,ADDRESS,BRONX,Closed,"The status of this Department of Environmental Protection (DEP) Service Request is not available online. Please call 311 and ask for further assistance with the status. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T12:25:00.000,12 BRONX,2048480028,BRONX,1023645,261820,PHONE,Unspecified,BRONX,40.885221551529796,-73.85752792775054,"{'latitude': '40.885221551529796', 'longitude': '-73.85752792775054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,BRONXWOOD AVE,N/A,,,,,,,,
58910871,2023-09-24T09:52:52.000,2023-09-24T10:09:56.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11106,11-25 BROADWAY,BROADWAY,11 STREET,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T10:09:59.000,01 QUEENS,4005020038,QUEENS,1002084,218869,ONLINE,Unspecified,QUEENS,40.7674032535732,-73.93561743585337,"{'latitude': '40.7674032535732', 'longitude': '-73.93561743585337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11 STREET,12 STREET,12 STREET,,BROADWAY,,,,,,,
58911829,2023-09-24T09:52:47.000,2023-09-24T12:07:20.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,775 EAGLE AVENUE,EAGLE AVENUE,EAST  156 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T12:07:24.000,01 BRONX,2026180043,BRONX,1009313,237940,ONLINE,Unspecified,BRONX,40.819730425545224,-73.90944885242678,"{'latitude': '40.819730425545224', 'longitude': '-73.90944885242678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  156 STREET,EAST  158 STREET,EAST  158 STREET,,EAGLE AVENUE,,,,,,,
58916386,2023-09-24T09:52:46.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,10021,1427 2 AVENUE,2 AVENUE,EAST   74 STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:39:52.000,08 MANHATTAN,1014297502,MANHATTAN,996095,219945,ONLINE,Unspecified,MANHATTAN,40.770366646752855,-73.95723643779766,"{'latitude': '40.770366646752855', 'longitude': '-73.95723643779766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   74 STREET,EAST   75 STREET,EAST   75 STREET,,2 AVENUE,,,,,"1427 2 AVENUE, MANHATTAN (NEW YORK), NY, 10021",,
58915924,2023-09-24T09:52:26.000,2023-09-24T10:16:09.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10460,1817 MOHEGAN AVENUE,MOHEGAN AVENUE,EAST  175 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T10:16:13.000,06 BRONX,2029580220,BRONX,1015106,245481,PHONE,Unspecified,BRONX,40.840409957135876,-73.88848441956499,"{'latitude': '40.840409957135876', 'longitude': '-73.88848441956499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  175 STREET,EAST  176 STREET,EAST  176 STREET,,MOHEGAN AVENUE,,,,,,,
58916278,2023-09-24T09:52:25.000,2023-10-06T11:56:01.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10459,957 KELLY STREET,KELLY STREET,,ADDRESS,BRONX,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-10-06T00:00:00.000,02 BRONX,2027030050,BRONX,1013067,238633,PHONE,Unspecified,BRONX,40.821621064810884,-73.8958829068127,"{'latitude': '40.821621064810884', 'longitude': '-73.8958829068127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58910843,2023-09-24T09:52:20.000,2023-09-24T11:08:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,56 STRATFORD ROAD,STRATFORD ROAD,CATON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T11:08:28.000,14 BROOKLYN,3050710030,BROOKLYN,992731,175220,MOBILE,Unspecified,BROOKLYN,40.64761101418766,-73.96943769633545,"{'latitude': '40.64761101418766', 'longitude': '-73.96943769633545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CATON AVENUE,CHURCH AVENUE,CHURCH AVENUE,,STRATFORD ROAD,,,,,,,
58914904,2023-09-24T09:51:51.000,2023-09-24T11:46:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11356,11-20 129 STREET,129 STREET,11 AVENUE,ADDRESS,COLLEGE POINT,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T11:46:04.000,07 QUEENS,4040060128,QUEENS,1028775,226112,MOBILE,Unspecified,QUEENS,40.78718920965573,-73.8392123518629,"{'latitude': '40.78718920965573', 'longitude': '-73.8392123518629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11 AVENUE,14 AVENUE,14 AVENUE,,129 STREET,,,,,,,
58913050,2023-09-24T09:51:45.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Pet/Animal,Restaurant/Bar/Deli/Bakery,10012,181 PRINCE STREET,PRINCE STREET,THOMPSON STREET,ADDRESS,NEW YORK,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-25T13:49:40.000,02 MANHATTAN,1005170042,MANHATTAN,983680,203908,ONLINE,Unspecified,MANHATTAN,40.72635703640558,-74.0020564906803,"{'latitude': '40.72635703640558', 'longitude': '-74.0020564906803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THOMPSON STREET,SULLIVAN STREET,SULLIVAN STREET,,PRINCE STREET,,,,,,,
58913983,2023-09-24T09:51:40.000,2023-09-27T12:17:44.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11421,86-11 90 STREET,90 STREET,86 ROAD,ADDRESS,WOODHAVEN,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-27T12:17:49.000,09 QUEENS,4088690054,QUEENS,1024466,192192,MOBILE,Unspecified,QUEENS,40.694108041277225,-73.85497567660396,"{'latitude': '40.694108041277225', 'longitude': '-73.85497567660396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 ROAD,JAMAICA AVENUE,JAMAICA AVENUE,,90 STREET,,,,,,,
58915910,2023-09-24T09:51:39.000,2023-09-24T10:50:32.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,1980 AVENUE L,AVENUE L,EAST   19 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T10:50:34.000,14 BROOKLYN,3067390041,BROOKLYN,996513,165492,PHONE,Unspecified,BROOKLYN,40.620905293933205,-73.95582648440143,"{'latitude': '40.620905293933205', 'longitude': '-73.95582648440143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   19 STREET,OCEAN AVENUE,OCEAN AVENUE,,AVENUE L,,,,,,,
58913877,2023-09-24T09:51:35.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11222,73 ENGERT AVENUE,ENGERT AVENUE,ECKFORD STREET,ADDRESS,BROOKLYN,In Progress,,,01 BROOKLYN,3026990036,BROOKLYN,998760,202112,UNKNOWN,Unspecified,BROOKLYN,40.72141557021968,-73.94765356300928,"{'latitude': '40.72141557021968', 'longitude': '-73.94765356300928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ECKFORD STREET,GRAHAM AVENUE,GRAHAM AVENUE,,ENGERT AVENUE,,,,,,,
58913617,2023-09-24T09:51:18.000,2023-09-24T16:48:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,3970 ORLOFF AVENUE,ORLOFF AVENUE,VAN CORTLANDT AVENUE WEST,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T16:48:57.000,08 BRONX,2032520274,BRONX,1013963,261372,MOBILE,Unspecified,BRONX,40.884029842692605,-73.8925448408384,"{'latitude': '40.884029842692605', 'longitude': '-73.8925448408384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VAN CORTLANDT AVENUE WEST,GALE PLACE,GALE PLACE,,ORLOFF AVENUE,,,,,,,
58916303,2023-09-24T09:51:18.000,2023-09-24T10:08:57.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11355,140-11 ASH AVENUE,ASH AVENUE,KISSENA BOULEVARD,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T10:08:59.000,07 QUEENS,4051820074,QUEENS,1033114,214432,ONLINE,Unspecified,QUEENS,40.75510779637202,-73.82362841987063,"{'latitude': '40.75510779637202', 'longitude': '-73.82362841987063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KISSENA BOULEVARD,BOWNE STREET,BOWNE STREET,,ASH AVENUE,,,,,,,
58911400,2023-09-24T09:50:44.000,2023-09-26T15:57:47.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10009,424 EAST    9 STREET,EAST    9 STREET,1 AVENUE,ADDRESS,NEW YORK,Closed,See notes for information.,2023-09-26T15:57:50.000,03 MANHATTAN,1004360020,MANHATTAN,988777,204387,ONLINE,Unspecified,MANHATTAN,40.727670634722585,-73.98366681249928,"{'latitude': '40.727670634722585', 'longitude': '-73.98366681249928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,AVENUE A,AVENUE A,,EAST    9 STREET,,,,,"424 EAST    9 STREET, MANHATTAN (NEW YORK), NY, 10009",,
58914330,2023-09-24T09:50:28.000,2023-09-24T10:46:42.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10032,1948 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  156 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T10:46:44.000,12 MANHATTAN,1021150037,MANHATTAN,1000229,242614,ONLINE,Unspecified,MANHATTAN,40.832580324861404,-73.9422576674107,"{'latitude': '40.832580324861404', 'longitude': '-73.9422576674107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  156 STREET,WEST  157 STREET,WEST  157 STREET,,AMSTERDAM AVENUE,,,,,,,
58911777,2023-09-24T09:50:22.000,2023-09-24T12:51:54.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11234,5909 AVENUE O,AVENUE O,EAST   59 STREET,ADDRESS,BROOKLYN,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-24T12:51:59.000,18 BROOKLYN,3079040007,BROOKLYN,1007069,164137,PHONE,Unspecified,BROOKLYN,40.61716520266578,-73.91780648460407,"{'latitude': '40.61716520266578', 'longitude': '-73.91780648460407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   59 STREET,RALPH AVENUE,RALPH AVENUE,,AVENUE O,,,,,,,
58910724,2023-09-24T09:50:18.000,2023-09-24T11:01:32.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10004,25 BROADWAY,BROADWAY,BATTERY PLACE,ADDRESS,NEW YORK,Closed,N/A,2023-09-24T11:01:35.000,01 MANHATTAN,1000130027,MANHATTAN,980542,196401,ONLINE,Unspecified,MANHATTAN,40.70575136036927,-74.01337387786249,"{'latitude': '40.70575136036927', 'longitude': '-74.01337387786249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BATTERY PLACE,MORRIS STREET,MORRIS STREET,,BROADWAY,,,,,,,
58915847,2023-09-24T09:50:15.000,2023-09-24T12:04:24.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11372,86-06 35 AVENUE,35 AVENUE,86 STREET,ADDRESS,JACKSON HEIGHTS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T12:04:29.000,03 QUEENS,4014600001,QUEENS,1017281,213343,MOBILE,Unspecified,QUEENS,40.7521920937822,-73.88078191435956,"{'latitude': '40.7521920937822', 'longitude': '-73.88078191435956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 STREET,87 STREET,87 STREET,,35 AVENUE,,,,,,,
58910685,2023-09-24T09:50:14.000,2023-09-26T13:55:21.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11212,263 SUTTER AVENUE,SUTTER AVENUE,CHESTER STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-25T10:27:35.000,16 BROOKLYN,3035210080,BROOKLYN,1009053,182330,ONLINE,Unspecified,BROOKLYN,40.66709572240831,-73.91059328239413,"{'latitude': '40.66709572240831', 'longitude': '-73.91059328239413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHESTER STREET,ROCKAWAY AVENUE,ROCKAWAY AVENUE,,SUTTER AVENUE,,,,,,,
58915451,2023-09-24T09:50:06.000,2023-09-24T10:27:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11213,967 SAINT JOHNS PLACE,SAINT JOHNS PLACE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T10:27:34.000,08 BROOKLYN,3012490059,BROOKLYN,999174,183898,MOBILE,Unspecified,BROOKLYN,40.67142169571842,-73.94620036892564,"{'latitude': '40.67142169571842', 'longitude': '-73.94620036892564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK AVENUE,BROOKLYN AVENUE,BROOKLYN AVENUE,,ST JOHNS PLACE,,,,,,,
58913935,2023-09-24T09:50:00.000,2023-09-25T11:12:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10308,12 CHERRYWOOD COURT,CHERRYWOOD COURT,SANDALWOOD DRIVE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the E-waste.,2023-09-25T11:12:00.000,03 STATEN ISLAND,5045000233,STATEN ISLAND,944197,143287,PHONE,Unspecified,STATEN ISLAND,40.55987504719873,-74.14414631737013,"{'latitude': '40.55987504719873', 'longitude': '-74.14414631737013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,DEAD END,,,,,,,,,
58910810,2023-09-24T09:49:34.000,2023-09-24T10:49:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1898 BAY AVENUE,BAY AVENUE,AVENUE M,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T10:49:08.000,14 BROOKLYN,3067470015,BROOKLYN,996399,164419,MOBILE,Unspecified,BROOKLYN,40.61796028954982,-73.95623906359397,"{'latitude': '40.61796028954982', 'longitude': '-73.95623906359397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE M,EAST   19 STREET,EAST   19 STREET,,BAY AVENUE,,,,,,,
58910033,2023-09-24T09:49:15.000,2023-09-24T11:13:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11378,60-84 FRESH POND ROAD,FRESH POND ROAD,60 DRIVE,ADDRESS,MASPETH,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T11:13:40.000,05 QUEENS,4027460054,QUEENS,1011623,199767,MOBILE,Unspecified,QUEENS,40.71494866286762,-73.90125842769542,"{'latitude': '40.71494866286762', 'longitude': '-73.90125842769542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",60 DRIVE,ELIOT AVENUE,ELIOT AVENUE,,FRESH POND ROAD,,,,,,,
58914028,2023-09-24T09:49:09.000,2023-09-26T13:09:13.000,DSNY,Department of Sanitation,Missed Collection,Compost,Street,11372,34-35 87 STREET,87 STREET,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,The Department of Sanitation collected the requested items.,2023-09-25T04:12:55.000,03 QUEENS,4014480049,QUEENS,1017447,213693,ONLINE,Unspecified,QUEENS,40.75315213254354,-73.88018104691744,"{'latitude': '40.75315213254354', 'longitude': '-73.88018104691744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34 AVENUE,35 AVENUE,35 AVENUE,,87 STREET,,,,,,,
58911885,2023-09-24T09:48:38.000,2023-09-24T15:20:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10471,5555 NETHERLAND AVENUE,NETHERLAND AVENUE,BEND,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T15:20:06.000,08 BRONX,2059500430,BRONX,1010128,268576,MOBILE,Unspecified,BRONX,40.90381460175487,-73.90638601881062,"{'latitude': '40.90381460175487', 'longitude': '-73.90638601881062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEND,WEST  256 STREET,WEST  256 STREET,,NETHERLAND AVENUE,,,,,,,
58913992,2023-09-24T09:48:16.000,2023-09-25T12:10:04.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11370,70-10 DITMARS BOULEVARD,DITMARS BOULEVARD,70 STREET,ADDRESS,EAST ELMHURST,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-25T12:10:12.000,01 QUEENS,,QUEENS,1012283,219097,MOBILE,Unspecified,QUEENS,40.76800259593228,-73.89879707850613,"{'latitude': '40.76800259593228', 'longitude': '-73.89879707850613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",70 STREET,71 STREET,71 STREET,,DITMARS BOULEVARD,,,,,,,
58912727,2023-09-24T09:48:10.000,2023-09-24T11:19:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,101 HUMBOLDT STREET,HUMBOLDT STREET,SEIGEL STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T11:19:53.000,01 BROOKLYN,3030800040,BROOKLYN,1000590,196049,ONLINE,Unspecified,BROOKLYN,40.70477089330443,-73.94106635226046,"{'latitude': '40.70477089330443', 'longitude': '-73.94106635226046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SEIGEL STREET,BORINQUEN PLZ II PEDESTRIAN PATH,BORINQUEN PLZ II PEDESTRIAN PATH,,HUMBOLDT STREET,,,,,,,
58913929,2023-09-24T09:48:08.000,,DOT,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",Street,11360,15 ROAD,15 ROAD,15 ROAD,INTERSECTION,,In Progress,The Department of Transportation inspected the condition and opened a repair order. Repairs of this type are corrected within 180 (120 Biz) days from the date of inspection.,2023-09-25T14:11:50.000,07 QUEENS,,QUEENS,1043947,225404,PHONE,Unspecified,QUEENS,40.78515648439205,-73.78443006203265,"{'latitude': '40.78515648439205', 'longitude': '-73.78443006203265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15 ROAD,208 PLACE,208 PLACE,,,,,,,,,
58913545,2023-09-24T09:47:49.000,2023-09-24T11:03:07.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11205,105 GRAND AVENUE,GRAND AVENUE,PARK AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T11:03:09.000,02 BROOKLYN,3018930002,BROOKLYN,994193,192170,ONLINE,Unspecified,BROOKLYN,40.69413344540047,-73.96414420184784,"{'latitude': '40.69413344540047', 'longitude': '-73.96414420184784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK AVENUE,MYRTLE AVENUE,MYRTLE AVENUE,,GRAND AVENUE,,,,,,,
58911509,2023-09-24T09:47:47.000,2023-09-24T11:01:30.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10004,27 BROADWAY,BROADWAY,BATTERY PLACE,ADDRESS,NEW YORK,Closed,N/A,2023-09-24T11:01:33.000,01 MANHATTAN,1000130027,MANHATTAN,980559,196425,ONLINE,Unspecified,MANHATTAN,40.70581724181879,-74.01331257604471,"{'latitude': '40.70581724181879', 'longitude': '-74.01331257604471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BATTERY PLACE,MORRIS STREET,MORRIS STREET,,BROADWAY,,,,,,,
58913402,2023-09-24T09:47:43.000,2023-09-24T10:10:20.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10031,537 WEST  142 STREET,WEST  142 STREET,HAMILTON PLACE,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T10:10:24.000,09 MANHATTAN,1020740010,MANHATTAN,997953,239467,ONLINE,Unspecified,MANHATTAN,40.82394653494711,-73.95048873485852,"{'latitude': '40.82394653494711', 'longitude': '-73.95048873485852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HAMILTON PLACE,BROADWAY,BROADWAY,,WEST  142 STREET,,,,,,,
